gisco_id,name,registered,turnout,invalid,blank,PARTIDUL NAȚIONAL LIBERAL,ASOCIAȚIA PARTIDA ROMILOR PRO-EUROPA,PARTIDUL MIȘCAREA POPULARĂ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,UNIUNEA POLONEZILOR DIN ROMÂNIA,PARTIDUL BLOCUL UNITĂȚII NAȚIONALE,UNIUNEA BULGARĂ DIN BANAT - ROMÂNIA,UNIUNEA UCRAINENILOR DIN ROMÂNIA,PARTIDUL ROMÂNIA MARE,PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL),UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,UNIUNEA CROAȚILOR DIN ROMÂNIA,UNIUNEA ELENĂ DIN ROMÂNIA,UNIUNEA SÂRBILOR DIN ROMÂNIA,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,PARTIDUL ECOLOGIST ROMÂN,PARTIDUL ROMÂNIA UNITĂ,PARTIDUL SOCIAL DEMOCRAT,PARTIDUL ROMILOR DEMOCRAȚI,PARTIDUL SOCIALIST ROMÂN,PARTIDUL VERDE,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,FEDERAȚIA COMUNITĂȚILOR EVREIEȘTI DIN ROMÂNIA,PARTIDUL ALIANȚA LIBERALILOR ȘI DEMOCRAȚILOR,PARTIDUL PLATFORMA ACȚIUNEA CIVICĂ A TINERILOR,ASOCIAȚIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,ALIANȚA NOASTRĂ ROMÂNIA,UNIUNEA SALVAȚI ROMÂNIA,PARTIDUL NOUA ROMÂNIE,UNIUNEA ARMENILOR DIN ROMÂNIA,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,ASOCIAȚIA LIGA ALBANEZILOR DIN ROMÂNIA,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,UNIUNEA DEMOCRATĂ TURCĂ DIN ROMÂNIA,PARTIDUL VRANCEA NOASTRĂ,CANDIDAT INDEPENDENT - DUMITRU FLUCUȘ,CANDIDAT INDEPENDENT - THEODOR PALEOLOGU,CANDIDAT INDEPENDENT - VERONICA ZAMFIR,CANDIDAT INDEPENDENT - RODICA BARNA,CANDIDAT INDEPENDENT - REMUS-FLORINEL CERNEA,CANDIDAT INDEPENDENT - GEORGE-ALEXANDRU MANCIU,CANDIDAT INDEPENDENT - PETRICĂ FOLICĂ,CANDIDAT INDEPENDENT - DĂNUȚ DINU,CANDIDAT INDEPENDENT - GHEORGHE DINU,CANDIDAT INDEPENDENT - ION-MARIUS FENICHIU,CANDIDAT INDEPENDENT - REMI RĂDULESCU,CANDIDAT INDEPENDENT - GHEORGHE BLEDEA,CANDIDAT INDEPENDENT - COSTEL-IOAN CIOBAN,CANDIDAT INDEPENDENT - IOAN SPIRIDON,CANDIDAT INDEPENDENT - SORIN ȘOVA,CANDIDAT INDEPENDENT - NEVISER ZAHARCU,CANDIDAT INDEPENDENT - TIBERIU MĂNESCU,CANDIDAT INDEPENDENT - ION-GABRIEL LINŢĂ,CANDIDAT INDEPENDENT - IOAN-COSMIN CURELEA,CANDIDAT INDEPENDENT - ELENA-GABRIELA UDREA,CANDIDAT INDEPENDENT - ROMEO RĂDULESCU,CANDIDAT INDEPENDENT - LIA ARDELEAN,CANDIDAT INDEPENDENT - NECULAI GĂLĂȚANU,CANDIDAT INDEPENDENT - DANIELA-SIMONA VREME,CANDIDAT INDEPENDENT - DUMITRU-NICU CORNOIU,CANDIDAT INDEPENDENT - NICU RĂDULESCU,CANDIDAT INDEPENDENT - VIŞINEL-COSTEL BALAN,CANDIDAT INDEPENDENT - DANIELA PEPENE,CANDIDAT INDEPENDENT - SEBASTIAN-IOAN BURDUJA,CANDIDAT INDEPENDENT - VASILE-MARINEL REVNIC,CANDIDAT INDEPENDENT - SERGIU-SORIN CHELMU,CANDIDAT INDEPENDENT - COSTEL MARIN,CANDIDAT INDEPENDENT - TIBERIU-MIHAI-ANTONIU JALBĂ,CANDIDAT INDEPENDENT - MIRCEA ION,CANDIDAT INDEPENDENT - COSTEL NEACŞU,CANDIDAT INDEPENDENT - ALEXANDRU PAZIUC,CANDIDAT INDEPENDENT - ION CĂLINOIU,CANDIDAT INDEPENDENT - ELENA NICOLACHE,CANDIDAT INDEPENDENT - GICĂ DUŢĂ,PARTIDUL NAŢIONAL LIBERAL,ASOCIAŢIA PARTIDA ROMILOR PRO-EUROPA,PARTIDUL MIŞCAREA POPULARĂ,UNIUNEA CROAŢILOR DIN ROMÂNIA,UNIUNEA DEMOCRATICĂ A SLOVACILOR ŞI CEHILOR DIN ROMÂNIA,FEDERAŢIA COMUNITĂŢILOR EVREIEŞTI DIN ROMÂNIA,PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR,ASOCIAŢIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,ALIANŢA NOASTRĂ ROMÂNIA,UNIUNEA SALVAŢI ROMÂNIA,COMUNITATEA RUŞILOR LIPOVENI DIN ROMÂNIA,ASOCIAŢIA LIGA ALBANEZILOR DIN ROMÂNIA,ASOCIAŢIA MACEDONENILOR DIN ROMÂNIA
RO_072882,Izvoare,1468,755,10,11,247,0,57,2,0,0,0,0,5,0,0,0,0,0,1,2,8,378,0,2,0,0,0,23,0,0,1,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_072926,Leu,4230,2114,75,31,258,0,91,1,0,0,1,0,8,0,0,0,0,8,0,3,66,1481,0,12,0,2,0,35,0,1,7,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_072953,Lipovu,2322,788,18,26,61,0,18,3,1,0,0,0,2,0,0,0,0,0,0,0,8,584,0,2,0,3,0,54,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_072980,Macesu De Jos,1150,629,26,5,47,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,2,453,0,5,0,0,0,50,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073013,Macesu De Sus,1131,685,20,15,255,0,30,0,1,0,0,0,4,0,2,0,0,1,0,1,24,269,0,4,0,3,0,49,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073031,Maglavit,4249,1945,53,20,137,2,135,2,0,0,0,0,13,0,1,0,1,0,1,1,18,1456,0,10,0,1,1,56,0,0,5,29,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073068,Malu Mare,4093,1799,42,19,319,1,162,4,1,0,0,0,12,0,0,0,0,4,1,4,56,816,0,3,0,2,0,269,0,1,2,63,0,0,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073102,Melinesti,3452,1697,72,29,206,1,41,4,1,0,0,0,30,0,0,0,0,2,0,3,353,816,0,6,0,3,1,72,0,0,2,52,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073246,Mischii,1781,1238,19,11,497,0,36,1,1,0,0,0,11,0,0,0,0,1,0,4,20,560,0,10,0,3,0,41,0,0,0,19,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073317,Marsani,3988,2403,54,72,229,3,103,2,0,0,0,0,28,0,0,0,0,0,1,5,14,1778,0,10,0,1,1,53,0,2,2,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073335,Motatei,6038,2364,68,32,388,0,116,0,0,0,0,0,13,0,0,1,0,0,0,4,28,1627,0,7,0,2,0,54,0,1,1,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073371,Murgasi,2211,1294,30,15,75,2,19,1,0,0,0,0,5,0,2,0,0,1,0,0,12,1089,0,6,0,3,0,20,0,0,1,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073460,Negoi,1815,978,27,11,18,5,34,0,0,0,0,0,2,0,1,0,0,1,0,0,7,846,0,4,0,1,0,13,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073503,Orodel,2243,1248,32,7,70,2,23,1,1,0,0,0,4,0,0,0,0,0,0,0,9,1055,0,7,0,0,0,30,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073567,Ostroveni,4186,2056,33,10,78,0,19,0,0,0,0,0,4,0,0,1,0,0,1,2,47,1775,0,7,0,5,0,38,0,0,1,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073594,Perisor,1581,767,10,6,287,0,32,0,0,0,0,0,3,0,0,0,0,2,0,0,11,388,0,3,0,2,0,16,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073629,Pielesti,3181,1157,32,13,130,0,254,0,0,0,0,0,17,0,0,0,1,1,0,1,36,505,0,4,0,0,0,108,0,0,5,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073665,Piscu Vechi,2287,1119,71,5,93,0,463,2,0,0,0,0,5,0,0,0,0,1,1,0,7,421,0,2,0,0,1,32,0,0,0,10,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073709,Plenita,3843,1837,76,17,331,3,41,2,2,0,0,0,10,0,0,0,1,0,0,1,18,1175,0,16,0,3,0,98,0,0,19,19,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073736,Poiana Mare,9043,3004,56,33,409,1,178,1,2,0,0,0,24,0,0,0,0,2,0,1,77,1965,0,12,0,3,1,123,0,0,13,97,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073772,Predesti,1884,966,14,6,433,0,64,0,0,0,0,0,1,0,0,0,1,0,2,0,24,384,0,4,0,1,0,15,0,0,0,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073852,Radovan,1242,709,15,10,322,1,62,0,0,0,0,0,3,0,0,0,1,0,0,0,8,262,0,0,0,1,0,13,0,0,0,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073905,Rast,2917,1013,44,7,115,3,105,8,0,0,1,0,10,0,0,0,1,0,0,2,35,615,0,1,0,1,0,47,0,0,4,11,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073923,Robanesti,2098,994,18,11,71,0,31,1,0,0,0,0,3,0,0,0,0,0,1,1,3,796,0,4,0,1,0,29,0,0,3,16,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_073996,Sadova,6773,2472,85,44,615,3,153,1,1,0,0,0,13,0,0,1,0,0,0,1,18,1357,0,6,0,4,0,146,0,4,6,9,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_074028,Salcuta,1744,820,31,20,228,2,84,2,0,0,0,0,6,0,0,0,0,1,0,0,3,403,0,1,0,1,0,30,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_074073,Scaesti,1746,994,35,7,66,0,159,1,0,0,0,0,9,0,0,0,1,0,1,2,52,572,0,2,0,4,0,59,0,1,4,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_074108,Seaca De Camp,1652,1118,19,11,385,0,213,1,0,0,0,0,2,0,0,0,0,0,0,0,8,452,0,1,0,1,0,18,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_074135,Seaca De Padure,916,625,8,12,22,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,26,522,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
