gisco_id,name,registered,turnout,invalid,blank,LFI-PRG-GRS-MRC,AR,PI-SIEL,PP (2006),LREM-MoDem-Agir-MR-UDE-AC,DR [Démocratie représentative],LP (2017),PACE,GE-MEI-MDP-UDE,DF,UDI,PS-PP-ND-PRG,PFE,MIC,DLF,AE,D19,LO,PCF,UPR,G·s,AVE,RN,NEA,PRC,EDE,ÉC,AJ,LR-LC-CPNT,LÉ,PA,ACPLI,UDLEF,UDMF
FR_04001,Aiglun,888,529,9,11,39,1,0,0,101,0,2,0,17,0,12,18,0,0,23,0,0,3,23,12,15,0,129,0,0,0,0,1,33,70,10,0,0,0
FR_06001,Aiglun,111,69,1,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,3,0,33,0,0,0,0,0,7,8,3,0,0,0
FR_32001,Aignan,578,326,17,12,20,0,0,0,65,0,0,0,3,0,12,32,0,0,15,1,0,0,13,6,16,0,67,0,0,0,0,2,19,22,3,1,0,0
FR_21004,Aignay-le-Duc,233,130,2,2,9,0,0,0,41,0,2,0,3,0,3,5,0,0,4,0,0,0,0,3,1,0,31,0,0,0,0,0,15,6,1,2,0,0
FR_34006,Aigne,185,121,3,1,9,0,0,0,21,0,1,0,0,0,4,12,0,0,6,0,0,1,2,1,2,0,25,0,0,0,0,4,15,14,0,0,0,0
FR_31002,Aignes,205,124,3,0,10,0,0,1,23,0,2,0,5,0,5,4,0,0,4,0,0,0,2,0,5,0,29,0,0,0,0,0,8,18,3,2,0,0
FR_80008,Aigneville,670,371,14,18,45,0,0,1,61,0,1,0,1,0,7,15,0,0,31,0,0,5,5,1,9,0,108,0,0,2,0,0,23,11,12,1,0,0
FR_51003,Aigny,204,105,5,3,3,0,0,0,12,0,2,0,1,0,0,3,0,0,3,0,0,0,1,0,0,0,49,0,0,0,0,0,10,13,0,0,0,0
FR_72001,Aigné,1288,697,21,24,45,0,0,0,128,0,1,0,13,0,25,55,0,0,22,0,0,1,11,3,21,0,136,0,0,0,0,4,54,115,17,1,0,0
FR_79185,Mougon-Thorigné,3475,1731,37,64,129,0,0,2,312,0,10,0,77,0,38,172,0,0,67,1,0,28,29,21,79,0,284,0,0,1,0,22,60,261,32,5,0,0
FR_16005,Aigre,1160,550,19,20,32,0,0,0,88,0,0,0,9,0,22,30,0,0,20,0,0,0,9,6,22,0,149,0,0,1,0,5,49,50,17,2,0,0
FR_31003,Aigrefeuille,1049,613,6,15,19,0,0,0,193,0,1,0,10,0,9,55,1,0,7,0,1,4,13,4,16,0,64,0,0,0,0,5,44,124,15,7,0,0
FR_17003,Aigrefeuille-dAunis,3149,1612,42,47,123,0,0,2,285,0,4,1,28,0,37,133,0,0,59,0,0,13,37,14,49,0,378,0,0,2,0,10,85,207,50,6,0,0
FR_44002,Aigrefeuille-sur-Maine,2771,1383,31,38,76,0,0,1,379,0,6,0,45,0,39,85,2,0,37,0,2,12,16,11,62,0,204,0,0,0,0,2,82,234,17,2,0,0
FR_30002,Aigremont,577,324,7,12,25,0,0,0,38,0,3,0,2,0,3,22,0,0,14,0,0,1,5,5,13,0,116,0,0,0,0,2,17,29,9,1,0,0
FR_52002,Aigremont,20,12,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0
FR_78007,Aigremont,892,533,5,1,5,0,0,1,227,0,1,0,7,0,24,10,1,0,14,0,0,0,3,3,7,1,51,0,0,0,0,1,86,63,22,0,0,0
FR_89002,Aigremont,77,42,1,3,3,0,0,0,6,0,0,0,0,0,7,0,0,1,2,0,0,0,0,0,3,0,2,0,0,1,0,0,7,4,1,1,0,0
FR_73001,Aiguebelette-le-Lac,214,145,0,3,15,0,0,0,32,0,1,0,0,0,3,4,1,0,6,0,0,3,7,0,1,0,25,0,0,2,0,0,13,26,3,0,0,0
FR_81002,Aiguefonde,2039,1197,30,50,87,0,0,2,180,0,9,0,17,0,20,73,0,0,42,0,1,9,25,14,27,0,382,0,0,1,0,6,75,112,26,8,0,1
FR_63001,Aigueperse,1560,890,18,26,63,0,0,1,147,0,11,0,7,0,22,52,0,0,35,0,0,13,22,14,18,0,238,0,0,2,0,8,67,74,48,3,0,1
FR_69002,Aigueperse,224,115,6,2,3,0,0,0,18,0,1,0,0,0,6,4,0,0,11,0,0,1,4,2,0,0,26,0,0,0,0,1,23,6,1,0,0,0
FR_09001,Aigues-Juntes,55,39,2,3,7,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,13,0,1,0,2,0,0,0,0,2,2,1,0,0,0,0
FR_30003,Aigues-Mortes,7108,3603,57,85,218,0,0,0,624,0,22,0,46,0,44,149,0,0,134,0,0,14,57,27,65,0,1360,0,0,2,0,12,346,284,50,7,0,0
FR_09002,Aigues-Vives,468,254,7,4,22,0,0,0,34,0,3,0,6,0,6,19,0,0,2,0,3,6,5,9,5,0,81,0,0,0,0,1,13,25,2,1,0,0
FR_11001,Aigues-Vives,379,216,9,11,10,0,0,0,35,0,0,0,0,0,6,16,0,0,5,0,0,4,5,0,6,0,86,0,0,0,0,0,5,16,2,0,0,0
FR_30004,Aigues-Vives,2457,1304,27,23,95,0,0,0,261,0,12,8,12,0,19,53,0,0,22,0,5,8,45,15,23,0,382,0,0,0,0,11,84,172,27,0,0,0
FR_34007,Aigues-Vives,347,211,8,5,18,0,0,0,30,0,2,0,0,0,5,13,0,0,8,0,0,1,7,3,9,0,61,0,0,0,0,0,19,22,0,0,0,0
FR_43002,Aiguilhe,1207,721,7,13,27,0,0,1,142,0,4,2,22,0,20,39,0,0,12,0,2,2,9,8,15,0,87,0,0,0,0,4,175,120,9,1,0,0
FR_05003,Aiguilles,274,144,3,1,19,0,0,0,18,0,0,0,5,0,0,7,0,0,16,0,0,0,2,1,6,0,18,0,0,0,0,0,15,31,2,0,0,0
FR_47004,Aiguillon,2836,1355,42,39,112,0,0,3,225,0,15,0,18,0,28,83,0,0,49,0,0,8,41,4,44,0,367,0,0,3,0,10,108,118,27,5,0,6
FR_83002,Aiguines,213,104,1,1,5,0,0,0,19,0,0,0,3,0,3,5,0,0,1,0,0,0,3,3,2,0,30,0,0,0,0,0,13,12,3,0,0,0
FR_36001,Aigurande,1151,583,40,23,35,0,0,0,111,0,7,0,8,0,16,45,0,0,21,0,0,3,20,6,19,0,123,1,0,1,0,3,51,43,7,0,0,0
FR_30005,Aiguèze,185,138,2,6,7,0,0,0,43,0,3,0,6,0,1,7,0,0,5,0,0,1,5,2,2,0,21,0,0,0,0,0,7,19,1,0,0,0
FR_07002,Ailhon,415,257,4,3,29,0,0,0,49,0,0,0,6,0,2,18,0,0,1,0,0,7,10,2,13,0,48,0,0,1,0,0,20,40,4,0,0,0
FR_45002,Aillant-sur-Milleron,299,171,4,3,6,0,0,0,16,0,1,0,3,0,8,2,0,0,11,0,0,0,4,6,0,0,69,0,0,1,0,1,21,10,5,0,0,0
FR_33002,Aillas,586,338,12,18,29,0,0,0,62,0,4,0,5,0,12,25,3,0,3,0,0,3,10,5,8,0,66,0,0,0,0,0,32,35,6,0,0,0
FR_42002,Ailleux,143,75,2,3,5,0,0,0,7,0,2,0,2,0,1,7,0,0,6,0,0,0,1,1,2,0,21,0,0,0,0,1,6,8,0,0,0,0
FR_70005,Aillevans,94,63,4,3,1,0,0,0,12,0,2,0,1,0,3,1,0,0,7,0,0,2,0,0,0,0,19,0,0,0,0,0,5,2,0,1,0,0
FR_10002,Ailleville,207,124,1,1,12,0,0,0,24,0,3,0,4,0,1,6,0,0,4,0,0,0,0,0,1,0,46,0,0,0,0,0,8,10,3,0,0,0
FR_70006,Aillevillers-et-Lyaumont,1084,659,32,22,29,0,0,0,65,0,7,0,4,0,13,27,0,0,27,0,0,10,12,22,16,0,246,0,0,0,0,6,45,57,14,5,0,0
FR_52003,Aillianville,153,76,4,4,0,0,0,0,9,0,0,0,0,0,1,3,0,0,7,0,0,1,0,0,0,0,34,0,0,0,0,1,8,2,2,0,0,0
FR_72002,Aillières-Beauvoir,202,128,5,3,8,0,0,0,30,0,2,0,1,0,1,8,0,0,9,0,0,0,0,1,5,0,33,1,0,0,0,0,14,5,2,0,0,0
FR_73004,Aillon-le-Jeune,386,193,3,3,14,0,0,0,41,0,0,0,4,0,2,9,0,0,6,0,0,1,2,8,10,0,36,0,0,0,0,0,17,33,4,0,0,0
FR_73005,Aillon-le-Vieux,171,88,1,1,10,0,0,0,4,0,1,0,4,0,0,14,0,0,2,0,0,0,3,0,3,0,16,0,0,0,0,1,9,19,0,0,0,0
FR_70007,Ailloncourt,232,142,9,2,7,0,0,0,19,0,2,0,4,0,1,8,0,0,6,0,0,0,1,3,1,0,54,0,0,1,0,0,6,10,8,0,0,0
FR_27005,Ailly,907,491,6,11,13,0,0,0,80,0,4,0,11,0,11,19,0,0,38,0,0,3,7,7,5,0,166,0,0,0,0,2,35,59,13,1,0,0
FR_80009,Ailly-le-Haut-Clocher,746,473,24,15,38,0,0,0,96,0,2,0,7,0,17,27,0,0,35,0,0,1,1,3,9,0,140,0,0,0,0,1,34,21,2,0,0,0
FR_80010,Ailly-sur-Noye,2073,1101,25,32,81,0,1,0,258,0,7,3,13,0,30,59,0,0,41,0,0,7,11,1,32,2,286,0,0,3,0,11,43,116,39,0,0,0
FR_80011,Ailly-sur-Somme,2466,1366,30,33,148,0,0,0,220,0,12,0,17,0,17,70,0,0,43,0,0,17,33,5,30,0,498,0,0,0,0,12,44,97,33,7,0,0
FR_30006,Aimargues,3748,2001,25,50,161,0,0,0,267,0,18,1,24,1,25,55,0,2,51,0,1,6,43,27,36,0,908,0,0,0,2,15,98,150,29,6,0,0
FR_73006,Aime,3877,1830,45,48,104,0,0,1,375,0,13,0,55,0,59,105,1,0,64,0,1,9,38,20,38,0,297,0,0,5,0,8,191,317,33,3,0,0
FR_03003,Ainay-le-Château,768,458,23,24,15,0,0,0,87,0,0,0,5,0,9,25,0,0,26,0,1,6,13,5,17,0,107,0,0,0,0,3,50,31,9,2,0,0
FR_18002,Ainay-le-Vieil,143,81,6,4,5,0,0,0,9,0,0,0,3,0,6,1,0,0,3,0,0,0,0,0,3,0,19,0,0,0,0,0,11,9,2,0,0,0
FR_64011,Aincille,95,46,0,1,2,0,0,0,7,0,0,0,2,0,1,3,0,0,1,0,0,0,2,0,1,0,6,0,0,0,0,0,7,13,0,0,0,0
FR_95008,Aincourt,536,284,8,0,10,0,0,0,59,0,0,0,6,0,9,21,0,0,16,1,0,1,5,0,9,0,81,0,0,0,0,0,23,28,6,0,1,0
FR_55004,Aincreville,55,37,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,11,0,0,0,0,0,6,1,2,0,0,0
FR_54007,Aingeray,449,207,1,8,11,0,0,0,23,0,0,0,1,0,9,9,2,0,13,0,0,1,0,1,10,0,74,0,0,0,3,4,13,19,4,1,0,0
FR_88003,Aingeville,64,38,3,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,2,2,5,2,0,0,0
FR_52004,Aingoulaincourt,14,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0
FR_64012,Ainharp,118,56,2,0,2,0,0,0,7,0,1,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0,6,0,0,0,0,1,22,7,0,0,0,0
FR_64013,Ainhice-Mongelos,141,73,0,6,5,0,0,1,12,0,1,0,1,0,2,4,0,0,3,0,0,0,0,0,2,0,4,0,0,0,0,2,11,18,0,1,0,0
FR_64014,Ainhoa,529,259,7,13,10,0,0,0,62,0,2,0,6,0,6,14,0,0,8,0,0,5,3,3,12,0,50,0,0,0,0,2,25,25,5,1,0,0
FR_70008,Ainvelle,132,83,4,0,6,0,0,0,9,0,0,0,0,0,1,1,0,0,5,0,0,0,2,1,0,0,36,0,0,0,0,0,8,5,5,0,0,0
FR_88004,Ainvelle,132,85,1,2,3,0,0,0,7,0,0,0,3,0,1,1,0,0,12,0,0,1,0,1,2,0,34,0,0,0,0,3,7,4,3,0,0,0
FR_80013,Airaines,1549,870,29,47,65,0,0,0,126,0,15,0,11,0,24,33,0,0,33,2,0,16,11,4,17,1,321,0,0,0,0,4,52,35,24,0,0,0
FR_08004,Aire,169,104,2,4,4,0,0,0,15,0,0,0,2,0,1,4,0,0,3,1,0,1,5,1,1,0,28,0,0,0,0,1,13,16,2,0,0,0
FR_40001,Aire-sur-lAdour,4535,2480,74,67,111,0,0,0,584,0,20,1,34,0,52,305,0,2,77,0,0,13,55,28,96,1,526,0,0,1,0,11,183,172,52,15,0,0
FR_62014,Aire-sur-la-Lys,7377,3940,96,169,289,0,0,0,723,0,65,1,11,2,85,178,0,0,135,1,1,68,67,29,123,0,1252,0,0,1,0,4,227,368,42,3,0,0
FR_50004,Airel,394,247,5,5,8,0,0,0,30,0,6,0,4,0,15,5,0,0,13,0,0,3,1,0,6,0,103,0,0,1,0,2,19,18,3,0,0,0
FR_60008,Airion,316,182,3,3,7,0,0,0,22,0,0,0,3,0,5,6,0,0,8,0,0,1,1,1,10,0,60,0,0,0,0,1,10,32,9,0,0,0
FR_62015,Airon-Notre-Dame,167,113,5,8,3,0,0,0,30,0,0,0,1,0,4,3,0,0,9,0,0,3,0,0,2,0,17,0,0,0,0,2,10,11,5,0,0,0
FR_62016,Airon-Saint-Vaast,148,108,4,6,5,0,0,0,27,0,1,0,1,0,3,2,0,0,5,0,0,1,0,0,2,0,31,0,0,0,0,0,5,12,3,0,0,0
FR_11002,Airoux,129,83,5,1,4,0,0,0,14,0,0,0,1,0,2,2,0,0,2,0,0,2,0,0,1,0,19,0,0,1,0,0,13,14,2,0,0,0
FR_79005,Airvault,2476,1310,35,53,58,0,0,0,243,0,4,0,16,0,37,64,0,0,56,0,0,23,27,15,43,0,339,0,0,2,0,9,135,119,27,5,0,0
FR_21005,Aiserey,845,525,8,8,23,0,0,0,85,0,8,0,5,0,14,22,0,0,24,1,0,5,8,9,12,0,171,0,0,2,0,11,37,45,24,3,0,0
FR_70009,Aisey-et-Richecourt,85,59,2,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,24,0,0,0,0,1,14,2,0,0,0,0
FR_21006,Aisey-sur-Seine,125,60,3,0,4,0,0,0,12,0,0,0,1,0,1,1,0,0,1,0,0,3,1,0,0,0,16,0,0,0,0,0,8,9,0,0,0,0
FR_02006,Aisonville-et-Bernoville,224,141,5,3,6,0,0,0,12,0,0,0,1,0,3,1,0,0,16,0,0,1,2,0,3,0,69,0,0,0,0,2,11,4,2,0,0,0
FR_21007,Aisy-sous-Thil,172,102,2,3,3,0,0,0,22,0,0,0,0,0,1,7,0,0,6,0,0,1,4,2,7,0,20,0,0,0,0,0,13,8,3,0,0,0
FR_89004,Aisy-sur-Armançon,177,98,5,8,8,0,0,0,10,0,0,0,0,0,2,3,0,0,1,0,0,2,1,0,1,0,36,0,0,0,0,1,5,11,4,0,0,0
FR_2B003,Aiti,66,34,0,0,8,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
FR_73007,Aiton,833,416,9,8,29,0,0,0,50,0,3,1,7,0,9,19,0,0,18,1,1,7,3,6,4,0,165,0,0,1,0,1,19,41,12,2,0,0
FR_19002,Aix,349,221,6,3,26,0,0,0,41,0,1,0,1,0,2,21,0,0,9,0,0,3,5,2,10,0,39,0,0,1,0,3,26,17,5,0,0,0
FR_59004,Aix,828,514,23,15,10,0,0,0,144,0,2,0,11,0,20,14,0,0,20,0,0,1,6,4,7,0,109,0,0,0,0,1,57,64,6,0,0,0
FR_62019,Aix-Noulette,2932,1617,47,36,112,0,0,0,250,0,21,0,11,0,43,83,0,0,61,0,0,23,40,20,57,0,506,0,0,0,0,11,69,192,31,4,0,0
FR_10003,Aix-Villemaur-Pâlis,2576,1462,39,28,55,0,0,1,226,1,10,1,35,2,39,66,0,0,63,0,0,8,55,16,38,1,494,0,0,0,0,12,118,111,40,3,0,0
FR_62017,Aix-en-Ergny,128,82,2,8,2,0,0,0,5,0,1,0,1,0,2,3,0,0,8,0,0,1,0,1,3,0,31,0,0,0,0,1,3,7,3,0,0,0
FR_62018,Aix-en-Issart,220,123,0,7,7,0,0,0,29,0,5,0,1,0,0,3,0,0,3,0,0,1,3,0,6,0,25,0,0,0,0,1,15,14,2,1,0,0
FR_13001,Aix-en-Provence,88967,44286,470,494,2420,8,3,198,12605,0,154,9,754,0,893,2505,34,5,899,8,23,137,769,523,1080,4,7644,1,0,21,1,156,4396,7311,669,71,1,20
FR_63002,Aix-la-Fayette,95,58,2,1,1,0,0,0,10,0,0,0,0,0,4,1,0,0,0,0,0,0,2,2,2,0,13,0,0,0,0,1,9,6,3,1,0,0
FR_73008,Aix-les-Bains,22059,10905,172,194,460,0,0,2,2819,0,41,4,213,0,263,508,11,4,378,1,5,54,128,125,269,0,2168,0,0,17,0,32,1261,1555,191,24,0,6
FR_87001,Aixe-sur-Vienne,4470,2639,91,90,172,0,0,3,538,0,13,0,40,1,66,209,3,0,81,0,2,25,69,22,98,0,522,0,0,0,0,14,221,292,64,3,0,0
FR_07003,Aizac,149,92,1,0,16,0,0,0,15,0,0,0,1,0,1,3,0,0,2,0,0,2,6,5,5,0,14,0,0,0,0,1,5,13,2,0,0,0
FR_52005,Aizanville,28,17,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0
FR_36002,Aize,111,68,3,4,3,0,0,0,9,0,1,0,0,0,2,3,0,0,3,0,0,0,2,4,0,0,19,0,0,0,0,0,10,4,1,0,0,0
FR_80014,Aizecourt-le-Bas,41,24,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,2,0,0,2,0,0,2,0,5,0,0,0,0,2,0,4,0,0,0,0
FR_80015,Aizecourt-le-Haut,59,49,4,1,1,0,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,1,0,0,1,0,21,0,0,0,0,2,2,4,0,0,0,0
FR_02007,Aizelles,88,61,4,2,1,0,0,0,9,0,0,0,0,0,4,2,0,0,7,0,0,0,1,0,2,0,18,0,0,0,0,0,4,6,1,0,0,0
FR_85003,Aizenay,7050,3577,147,119,159,0,0,6,976,0,14,1,91,0,117,161,0,0,132,5,0,31,40,29,89,0,590,0,0,5,0,24,278,494,54,15,0,0
FR_27006,Aizier,108,76,0,0,2,0,0,0,21,0,0,0,1,0,2,1,0,0,6,0,0,1,2,0,2,0,12,0,0,0,0,1,10,15,0,0,0,0
FR_02008,Aizy-Jouy,204,131,5,2,10,0,0,0,7,0,2,0,2,0,2,7,0,0,6,0,0,1,3,0,1,0,51,0,0,0,0,0,17,15,0,0,0,0
FR_11003,Ajac,162,81,4,1,7,0,0,0,15,0,0,0,0,0,1,15,0,0,1,0,0,0,1,0,4,0,19,0,0,0,0,0,8,5,0,0,0,0
FR_2A004,Ajaccio,35400,12315,195,172,371,1,1,2,1771,0,62,6,212,0,110,395,15,1,239,3,1,56,399,133,224,7,3914,0,0,8,4,107,1175,2181,526,24,0,0
FR_23002,Ajain,706,363,15,10,31,0,0,0,56,0,2,0,6,0,6,27,0,0,17,0,0,2,16,3,19,0,90,0,0,0,0,0,22,32,7,2,0,0
FR_24004,Ajat,268,160,5,2,17,0,0,0,23,0,2,0,3,0,2,12,0,0,3,0,0,1,7,1,7,0,43,0,0,0,0,1,9,18,4,0,0,0
FR_57009,Ajoncourt,72,43,0,2,4,0,0,0,7,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,13,0,0,0,0,1,8,2,0,0,0,0
FR_07004,Ajoux,98,66,4,3,10,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,1,2,1,2,0,4,0,0,0,0,0,1,15,2,0,0,0
FR_11004,Alaigne,204,107,5,1,6,0,0,0,25,0,1,0,0,0,1,10,0,0,4,0,0,0,1,3,5,0,23,0,0,0,0,1,9,10,2,0,0,0
FR_02009,Alaincourt,397,222,8,6,13,0,0,0,27,0,3,0,2,0,5,8,0,0,9,1,0,5,4,0,0,0,103,0,0,0,0,0,9,16,2,1,0,0
FR_70010,Alaincourt,87,51,6,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,2,0,21,0,0,0,0,0,7,3,1,0,0,0
FR_57010,Alaincourt-la-Côte,124,77,1,1,6,0,0,0,11,0,0,0,1,0,3,3,0,0,5,0,0,0,0,0,5,0,34,0,0,0,0,0,2,4,1,0,0,0
FR_11005,Alairac,925,619,19,17,30,0,0,0,98,0,9,0,10,0,5,61,0,0,25,0,0,2,17,7,18,0,174,0,0,1,0,4,29,65,27,1,0,0
FR_31005,Alan,268,151,5,4,7,0,0,0,28,0,1,0,5,0,1,17,0,0,6,0,1,1,6,1,10,0,32,0,0,0,0,0,3,23,0,0,0,0
FR_2B005,Alando,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
FR_2A006,Alata,2813,1030,15,9,50,0,0,2,142,0,14,0,18,0,1,31,2,0,30,0,0,2,49,9,13,0,316,0,0,1,0,11,53,220,37,5,0,0
FR_07005,Alba-la-Romaine,1145,664,10,16,52,0,0,0,129,0,1,0,8,0,9,43,0,0,16,0,0,6,49,11,17,0,110,0,0,1,0,1,44,131,10,0,0,0
FR_81003,Alban,712,422,33,16,20,0,0,0,90,0,1,0,7,0,18,30,0,0,17,0,0,2,8,3,15,0,81,0,0,1,0,1,39,33,6,1,0,0
FR_48002,Albaret-Sainte-Marie,468,232,2,12,14,0,0,0,36,0,0,0,2,0,10,13,0,0,20,0,0,0,4,2,9,0,49,0,0,0,0,1,35,17,4,2,0,0
FR_48001,Albaret-le-Comtal,150,81,2,2,3,0,0,0,9,0,1,0,0,0,3,2,0,0,5,0,0,2,2,0,1,0,21,0,0,0,0,0,22,5,0,1,0,0
FR_11006,Albas,82,61,5,2,8,0,0,0,8,0,0,0,0,0,3,14,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,6,5,0,0,0
FR_46001,Albas,447,263,3,6,26,0,0,0,63,0,1,0,5,0,2,23,0,0,10,2,0,2,9,5,13,0,35,0,0,0,0,1,19,35,2,1,0,0
FR_82001,Albefeuille-Lagarde,491,302,19,8,29,0,0,1,31,0,1,0,5,0,1,27,0,0,14,0,1,1,6,9,15,0,71,0,0,0,0,1,13,40,6,3,0,0
FR_15025,Albepierre-Bredons,233,152,5,7,10,0,0,0,35,0,0,0,3,0,4,5,1,0,10,0,0,0,0,1,0,0,23,0,0,0,0,0,34,13,0,1,0,0
FR_80016,Albert,7181,3818,124,88,312,0,0,7,535,0,39,3,35,0,199,149,0,2,149,0,0,37,96,42,114,3,1256,0,0,4,0,26,204,286,101,7,0,0
FR_2B007,Albertacce,288,102,1,0,2,0,0,0,11,0,1,0,1,0,0,6,0,0,1,0,0,0,2,1,0,0,21,0,0,0,0,0,11,43,1,0,0,0
FR_73011,Albertville,10708,5090,94,99,303,0,0,16,985,0,56,2,77,0,101,291,4,0,185,1,2,25,172,74,133,1,1161,0,0,7,0,23,491,695,85,4,1,2
FR_57011,Albestroff,450,235,3,8,11,0,0,0,47,0,5,0,2,0,3,12,1,0,11,0,0,3,4,3,7,0,63,0,0,0,0,1,18,28,5,0,0,0
FR_81004,Albi,32438,17609,443,301,1115,3,0,65,4101,1,95,16,297,0,335,1562,1,7,441,3,12,103,484,154,636,9,3156,0,0,11,3,75,1356,2457,334,32,1,0
FR_31006,Albiac,170,119,3,5,6,0,0,0,21,0,1,0,4,0,3,5,0,0,8,0,0,2,2,0,5,0,21,0,0,0,0,2,6,17,8,0,0,0
FR_46002,Albiac,89,52,5,2,5,0,0,0,5,0,0,0,0,0,1,5,0,0,0,0,0,5,1,0,0,0,14,0,0,0,0,0,4,5,0,0,0,0
FR_82002,Albias,2395,1254,30,44,68,0,0,4,210,0,11,0,31,1,19,57,2,0,42,0,0,8,25,8,17,0,420,0,0,3,1,10,100,117,24,2,0,0
FR_73013,Albiez-Montrond,451,245,8,8,9,0,0,0,43,0,1,0,6,0,3,17,0,0,16,0,0,3,7,1,8,0,53,0,0,1,0,0,26,29,5,1,0,0
FR_73012,Albiez-le-Jeune,125,80,0,1,4,0,0,0,15,0,0,0,4,0,3,7,0,0,2,0,0,2,2,5,3,0,7,0,0,0,0,0,7,15,3,0,0,0
FR_19003,Albignac,218,146,7,5,19,0,0,0,29,0,1,0,2,0,3,18,0,0,6,0,0,1,1,0,3,0,19,0,0,2,0,2,5,18,5,0,0,0
FR_69003,Albigny-sur-Saône,1688,908,7,20,27,0,0,2,204,0,2,1,22,0,16,36,1,0,24,0,0,1,7,9,26,0,192,0,0,2,1,2,107,182,16,1,0,0
FR_81005,Albine,451,268,12,14,13,0,0,0,41,0,0,0,7,0,2,17,0,0,12,0,0,7,6,3,8,0,90,0,0,0,0,1,10,16,6,3,0,0
FR_2A008,Albitreccia,1354,634,13,8,22,0,0,0,106,0,0,0,17,0,10,19,1,0,16,0,1,2,20,12,7,0,193,0,0,0,0,6,66,99,15,1,0,0
FR_11007,Albières,93,70,2,0,5,0,0,1,0,0,1,0,2,0,0,35,0,0,2,0,0,0,0,3,1,0,11,0,0,0,0,0,2,5,0,0,0,0
FR_09004,Albiès,110,70,3,6,8,0,0,0,6,0,1,0,0,0,1,14,0,0,2,0,0,0,1,0,6,0,11,0,0,0,0,2,1,4,4,0,0,0
FR_26002,Albon,1371,741,13,17,58,0,0,0,105,0,8,0,13,0,10,61,0,0,35,0,1,3,19,7,27,0,203,0,0,1,0,4,58,88,9,1,0,0
FR_07006,Albon,151,77,4,1,8,0,0,0,7,1,1,0,1,0,0,4,0,0,1,0,0,0,5,3,6,0,9,0,0,0,0,0,9,17,0,0,0,0
FR_07007,Alboussière,760,409,13,14,27,0,0,0,82,0,1,0,6,0,2,25,0,0,17,0,0,3,6,8,10,0,85,0,0,0,0,4,42,50,9,5,0,0
FR_19004,Albussac,608,378,11,15,22,0,0,0,62,0,0,0,3,0,6,43,0,0,9,0,0,3,27,4,16,0,79,0,0,0,0,1,22,46,8,1,0,0
FR_74002,Alby-sur-Chéran,1620,818,12,18,50,0,0,1,147,0,6,0,34,0,20,48,0,0,28,1,0,4,15,10,31,0,171,0,0,0,0,4,47,156,13,1,0,1
FR_67003,Albé,419,240,9,10,8,0,0,0,53,0,3,0,9,0,5,16,0,0,7,1,0,0,2,4,2,0,48,0,0,0,0,1,17,39,5,1,0,0
FR_64016,Aldudes,296,122,6,7,6,0,0,0,41,0,2,0,2,0,5,2,0,0,2,0,0,3,0,0,7,0,10,0,0,0,0,1,13,15,0,0,0,0
FR_62020,Alembon,456,266,16,16,11,0,0,0,49,0,2,0,5,0,9,4,0,0,12,0,0,2,0,0,5,0,73,0,0,0,0,2,24,27,8,1,0,0
FR_66002,Alénya,2761,1497,29,29,71,0,0,0,240,0,11,0,23,0,33,105,0,0,40,0,0,6,138,20,30,0,469,0,0,3,0,7,71,127,44,1,0,0
FR_61001,Alençon,14379,7210,131,140,411,1,0,10,1652,0,78,1,112,1,209,542,1,3,258,0,4,61,134,64,273,1,1399,0,1,4,1,29,554,977,137,18,0,3
FR_11008,Alet-les-Bains,353,191,6,8,30,0,0,0,28,0,0,0,3,0,3,13,0,0,3,0,0,1,5,3,9,0,31,0,0,0,0,1,15,27,4,1,0,0
FR_62021,Alette,266,183,6,1,14,0,0,0,39,0,0,0,0,0,1,5,0,0,10,0,0,1,5,0,4,0,60,0,0,0,0,0,26,6,5,0,0,0
