gisco_id,name,registered,turnout,invalid,blank,LO,LCR,EXG,PCF,PS,LÉ,PR,ECO,CPNT,DIV,LR,RPF,MPF,RN,MNR,PRG,REG,DVG,UDF,DVD,EXD,DL
FR_63399,Saint-Sulpice,92,59,3,0,0,1,0,3,0,9,0,0,0,0,7,0,0,1,1,0,0,0,0,3,0,31
FR_63400,Saint-Sylvestre-Pragoulin,867,586,21,0,13,8,0,22,257,15,6,2,10,0,122,0,0,73,6,0,0,0,0,31,0,0
FR_63401,Saint-Victor-la-Rivière,212,136,4,0,3,0,0,1,42,1,1,0,5,0,71,0,0,5,3,0,0,0,0,0,0,0
FR_63402,Saint-Victor-Montvianeix,285,186,2,0,3,7,0,30,58,0,0,18,2,0,48,0,0,18,0,0,0,0,0,0,0,0
FR_63403,Saint-Vincent,266,201,4,0,1,7,0,4,85,4,2,0,5,0,71,0,0,18,0,0,0,0,0,0,0,0
FR_63404,Saint-Yvoine,289,211,6,0,6,7,0,5,82,7,1,0,3,0,76,0,0,18,0,0,0,0,0,0,0,0
FR_63405,Sallèdes,375,268,5,0,5,12,0,3,131,10,5,0,3,0,64,0,0,27,3,0,0,0,0,0,0,0
FR_63406,Sardon,216,165,2,0,6,2,0,3,51,3,6,1,0,0,37,0,0,13,2,0,0,0,0,39,0,0
FR_63407,Saulzet-le-Froid,221,159,2,0,0,0,0,5,0,22,1,0,1,3,25,0,0,8,0,0,0,0,0,7,0,85
FR_63408,Sauret-Besserve,182,123,3,0,0,4,0,11,53,0,1,0,3,0,34,0,0,3,3,0,0,0,0,8,0,0
FR_63409,Saurier,183,132,2,0,2,10,0,2,55,6,0,0,2,0,33,0,0,18,2,0,0,0,0,0,0,0
FR_63410,Sauvagnat,182,123,5,0,1,1,0,2,0,12,1,0,3,1,27,0,0,7,1,0,0,0,0,10,0,52
FR_63411,Sauvagnat-Sainte-Marthe,320,231,5,0,6,8,0,6,110,3,1,0,1,0,77,0,0,13,1,0,0,0,0,0,0,0
FR_63412,Sauvessanges,510,385,11,0,4,2,0,32,54,0,0,11,16,0,228,0,0,22,5,0,0,0,0,0,0,0
FR_63413,La Sauvetat,467,363,5,0,0,13,0,10,166,14,1,0,5,0,117,0,0,30,2,0,0,0,0,0,0,0
FR_63414,Sauviat,353,239,12,0,4,3,0,63,33,0,0,6,2,0,88,0,0,24,4,0,0,0,0,0,0,0
FR_63415,Sauxillanges,783,519,10,0,5,12,0,12,234,19,8,0,3,0,196,0,0,14,6,0,0,0,0,0,0,0
FR_63416,Savennes,136,107,3,0,2,2,0,2,0,24,0,0,3,1,15,0,0,3,0,0,0,0,0,3,0,49
FR_63417,Sayat,1704,1199,33,0,11,27,0,30,357,25,24,13,0,1,406,0,7,70,8,0,0,0,187,0,0,0
FR_63418,Sermentizon,367,284,7,0,1,4,0,104,60,0,0,5,2,0,69,0,0,27,5,0,0,0,0,0,0,0
FR_63419,Servant,530,369,7,0,4,13,0,20,128,3,4,4,8,0,120,0,0,26,1,0,0,0,0,31,0,0
FR_63420,Seychalles,387,283,5,0,5,12,0,39,51,0,0,5,6,0,138,0,0,21,1,0,0,0,0,0,0,0
FR_63421,Singles,218,161,8,0,1,2,0,1,63,2,0,0,2,0,73,0,0,6,3,0,0,0,0,0,0,0
FR_63422,Solignat,348,243,1,0,1,5,0,3,116,1,0,0,10,0,96,0,0,9,1,0,0,0,0,0,0,0
FR_63423,Sugères,462,280,4,0,4,2,0,9,125,5,2,0,3,0,95,0,0,25,6,0,0,0,0,0,0,0
FR_63424,Surat,337,258,7,0,3,4,0,9,83,8,1,0,9,0,81,0,0,33,3,0,0,0,0,17,0,0
FR_63425,Tallende,979,652,13,0,11,14,0,18,231,19,22,0,6,0,256,0,0,56,6,0,0,0,0,0,0,0
FR_63426,Tauves,780,573,19,0,2,5,0,10,223,4,9,0,6,0,282,0,0,9,4,0,0,0,0,0,0,0
FR_63427,Teilhède,341,237,6,0,2,2,0,4,79,8,10,1,6,0,65,0,0,22,3,0,0,0,0,29,0,0
FR_63428,Teilhet,275,191,11,0,2,1,0,20,62,0,5,1,10,0,50,0,0,15,1,0,0,0,0,13,0,0
FR_63429,Ternant-les-Eaux,42,34,1,0,0,3,0,5,14,0,1,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0
FR_63430,Thiers,8849,5491,122,0,92,92,0,910,1572,0,0,71,48,0,2029,0,0,510,45,0,0,0,0,0,0,0
FR_63431,Thiolières,116,87,3,0,1,2,0,40,9,0,0,0,2,0,23,0,0,7,0,0,0,0,0,0,0,0
FR_63432,Thuret,556,369,5,0,8,15,0,16,119,16,2,5,2,0,86,0,0,23,1,0,0,0,0,71,0,0
FR_63433,Tortebesse,92,68,1,0,0,1,0,0,0,7,1,0,0,1,17,0,0,6,2,0,0,0,0,5,0,27
FR_63434,Tours-sur-Meymont,496,357,12,0,7,5,5,11,166,13,4,1,3,0,71,0,0,25,4,0,0,0,0,30,0,0
FR_63435,Tourzel-Ronzières,183,145,8,0,4,3,0,0,69,3,2,0,2,0,41,0,0,12,1,0,0,0,0,0,0,0
FR_63436,Tralaigues,80,68,0,0,0,1,0,1,22,0,1,0,0,0,19,0,0,6,0,0,0,0,0,18,0,0
FR_63437,Trémouille-Saint-Loup,174,119,2,0,4,1,0,2,27,0,4,0,0,0,73,0,0,5,1,0,0,0,0,0,0,0
FR_63438,Trézioux,326,218,10,0,3,4,0,4,98,5,3,5,2,0,38,0,0,14,3,0,0,0,0,29,0,0
FR_63439,Usson,178,129,4,0,0,1,0,5,69,8,5,0,1,0,30,0,0,3,3,0,0,0,0,0,0,0
FR_63440,Valbeleix,165,96,0,0,0,1,0,0,37,2,0,0,2,0,47,0,0,6,1,0,0,0,0,0,0,0
FR_63441,Valcivières,238,159,5,0,3,5,0,60,29,0,0,3,6,0,37,0,0,8,3,0,0,0,0,0,0,0
FR_63442,Valz-sous-Châteauneuf,65,41,4,0,0,0,0,3,17,2,0,0,1,0,13,0,0,1,0,0,0,0,0,0,0,0
FR_63443,Varennes-sur-Morge,239,174,7,0,2,4,0,1,51,6,7,2,3,0,53,0,0,12,1,0,0,0,0,25,0,0
FR_63444,Varennes-sur-Usson,131,83,5,0,0,0,0,1,32,0,1,0,0,0,37,0,0,7,0,0,0,0,0,0,0,0
FR_63445,Vassel,156,113,5,0,5,0,0,4,56,0,0,0,2,0,16,0,0,8,0,0,0,0,0,17,0,0
FR_63446,Vensat,344,249,2,0,2,4,0,8,77,3,2,0,11,0,49,0,0,15,0,0,0,0,0,76,0,0
FR_63447,Vergheas,108,80,2,0,1,0,0,15,39,0,3,0,3,0,6,0,0,4,0,0,0,0,0,7,0,0
FR_63448,Vernet-la-Varenne,611,376,11,0,4,6,0,4,144,8,4,0,5,0,163,0,0,22,5,0,0,0,0,0,0,0
FR_63449,Le Vernet-Sainte-Marguerite,248,163,3,0,1,2,0,3,0,15,0,0,2,1,70,0,0,13,1,0,0,0,0,5,0,47
FR_63450,Verneugheol,273,184,7,0,1,2,0,6,0,55,3,0,8,3,33,0,0,4,2,0,0,0,0,13,0,47
FR_63451,Vernines,281,213,2,0,1,4,0,6,0,22,0,0,2,1,11,0,0,11,0,0,0,0,0,8,0,145
FR_63452,Verrières,64,48,1,0,2,3,0,0,17,1,0,0,2,0,19,0,0,3,0,0,0,0,0,0,0,0
FR_63453,Vertaizon,1673,1117,38,0,10,17,6,100,505,30,8,12,6,2,180,0,0,78,12,0,0,0,0,113,0,0
FR_63454,Vertolaye,534,347,16,0,3,8,0,72,71,0,0,6,4,0,133,0,0,30,4,0,0,0,0,0,0,0
FR_63455,Veyre-Monton,2834,1955,34,0,24,38,0,37,765,85,30,0,19,0,782,0,0,126,15,0,0,0,0,0,0,0
FR_63456,Vichel,184,133,4,0,3,4,0,3,51,4,0,0,8,0,49,0,0,7,0,0,0,0,0,0,0,0
FR_63457,Vic-le-Comte,3399,2333,47,0,17,104,0,75,1088,76,29,0,16,0,743,0,0,120,18,0,0,0,0,0,0,0
FR_63458,Villeneuve,119,98,4,0,2,2,0,2,42,4,0,0,0,0,34,0,0,7,1,0,0,0,0,0,0,0
FR_63459,Villeneuve-les-Cerfs,294,185,6,0,5,5,0,1,50,4,4,2,3,0,52,0,0,16,1,0,0,0,0,36,0,0
FR_63460,Villosanges,381,245,8,0,4,3,0,7,62,4,3,4,12,0,70,0,0,40,1,0,0,0,0,27,0,0
FR_63461,Vinzelles,253,181,2,0,2,7,0,26,23,0,0,3,2,0,96,0,0,17,3,0,0,0,0,0,0,0
FR_63462,Virlet,213,137,7,0,0,3,0,12,43,7,1,2,1,0,29,0,0,14,0,0,0,0,0,18,0,0
FR_63463,Viscomtat,583,384,14,0,6,6,0,110,54,0,0,3,2,0,155,0,0,33,1,0,0,0,0,0,0,0
FR_63464,Vitrac,308,209,5,0,3,4,0,8,85,3,3,0,7,0,67,0,0,4,0,0,0,0,0,20,0,0
FR_63465,Viverols,359,245,8,0,2,1,0,31,22,0,0,2,10,0,154,0,0,13,2,0,0,0,0,0,0,0
FR_63466,Vodable,176,128,3,0,1,1,0,1,67,3,1,0,4,0,46,0,0,1,0,0,0,0,0,0,0,0
FR_63467,Voingt,61,44,1,0,2,0,0,6,11,4,0,0,2,0,11,0,0,1,0,0,0,0,0,6,0,0
FR_63468,Vollore-Montagne,369,238,6,0,9,3,0,38,36,0,0,2,6,0,108,0,0,28,2,0,0,0,0,0,0,0
FR_63469,Vollore-Ville,573,394,4,0,3,5,0,108,49,0,0,5,8,0,183,0,0,28,1,0,0,0,0,0,0,0
FR_63470,Volvic,2762,1810,43,0,39,46,0,115,672,83,62,25,26,0,413,0,0,105,13,0,0,0,0,168,0,0
FR_63471,Youx,922,615,22,0,12,13,0,50,262,4,7,5,30,0,141,0,0,39,3,0,0,0,0,27,0,0
FR_63472,Yronde-et-Buron,494,402,8,0,3,10,0,14,184,14,9,0,7,0,120,0,0,30,3,0,0,0,0,0,0,0
FR_63473,Yssac-la-Tourette,253,201,4,0,2,3,0,5,60,4,6,2,1,0,52,0,0,24,2,0,0,0,0,36,0,0
FR_64001,Aast,167,134,4,0,1,3,0,2,22,5,0,0,44,0,0,0,1,9,0,0,1,0,42,0,0,0
FR_64002,Abère,119,88,5,0,2,0,0,0,16,2,0,0,14,0,0,0,2,6,0,0,1,0,39,0,1,0
FR_64003,Abidos,158,116,11,0,0,5,0,1,49,3,0,0,2,0,33,0,1,5,1,0,0,0,4,0,1,0
FR_64004,Abitain,117,99,3,0,0,0,0,0,23,0,0,0,5,0,15,0,1,8,0,0,0,0,44,0,0,0
FR_64005,Abos,429,308,12,0,5,10,1,8,89,10,0,0,18,1,95,0,2,18,2,0,0,0,27,0,10,0
FR_64006,Accous,438,294,8,0,3,8,0,12,87,16,0,0,22,0,23,0,1,5,0,0,1,0,107,0,1,0
FR_64007,Agnos,597,441,7,0,4,9,0,28,136,13,0,0,88,0,39,0,4,21,2,0,1,0,82,0,7,0
FR_64008,Ahaxe-Alciette-Bascassan,260,186,5,0,1,0,0,2,31,1,0,0,16,0,62,0,0,3,0,0,36,0,24,0,5,0
FR_64009,Ahetze,978,651,12,0,6,9,0,7,121,25,0,0,27,1,335,0,2,24,2,0,57,0,0,0,23,0
FR_64010,Aïcirits-Camou-Suhast,488,372,10,0,4,6,0,3,91,8,0,0,43,0,115,0,2,14,2,0,22,0,48,0,4,0
FR_64011,Aincille,106,69,1,0,0,0,0,0,15,0,0,0,4,0,20,0,0,0,0,0,24,0,5,0,0,0
FR_64012,Ainharp,128,84,3,0,0,0,0,3,16,2,0,0,4,0,50,0,0,1,0,0,1,0,1,0,3,0
FR_64013,Ainhice-Mongelos,127,95,2,0,0,0,0,0,21,0,0,0,2,0,31,0,1,2,1,0,20,0,10,0,5,0
FR_64014,Ainhoa,505,346,20,0,5,4,0,3,54,5,0,0,19,1,183,0,3,13,2,0,18,0,0,0,16,0
FR_64015,Alçay-Alçabéhéty-Sunharette,238,148,7,0,1,0,0,3,29,2,0,0,13,0,36,0,0,5,0,0,9,0,42,0,1,0
FR_64016,Aldudes,378,200,5,0,2,1,0,0,39,3,0,0,20,0,55,0,0,6,0,0,34,0,26,0,9,0
FR_64017,Alos-Sibas-Abense,273,189,5,0,0,0,0,8,57,4,0,0,3,0,39,0,0,2,2,0,21,0,48,0,0,0
FR_64018,Amendeuix-Oneix,315,258,5,0,0,1,0,3,52,3,0,0,18,0,81,0,3,11,0,0,22,0,55,0,4,0
FR_64019,Amorots-Succos,174,116,3,0,1,2,0,2,5,1,0,0,12,0,55,0,0,6,0,0,5,0,22,0,2,0
FR_64020,Ance,169,127,1,0,0,8,0,4,23,3,0,0,16,0,28,0,2,6,0,0,0,0,34,0,2,0
FR_64021,Andoins,412,322,5,0,1,2,0,3,80,7,0,0,19,1,0,0,4,22,0,0,1,0,174,0,3,0
FR_64022,Andrein,100,78,0,0,1,1,0,1,20,0,0,0,10,0,12,0,1,9,0,0,0,0,23,0,0,0
FR_64023,Angaïs,635,504,7,0,6,2,0,14,192,21,0,0,60,2,0,0,2,26,1,0,1,0,165,0,5,0
FR_64024,Anglet,27586,17791,320,0,107,204,50,448,5764,743,0,0,267,94,7575,0,0,1080,57,0,619,0,0,463,0,0
FR_64025,Angous,113,80,1,0,0,1,0,0,17,1,0,0,6,0,20,0,3,2,0,0,2,0,26,0,1,0
FR_64026,Anhaux,250,144,10,0,0,1,0,0,18,0,0,0,8,0,45,0,0,0,0,0,33,0,23,0,6,0
FR_64027,Anos,110,71,0,0,0,0,0,0,23,3,0,0,2,2,0,0,1,5,0,0,2,0,33,0,0,0
FR_64028,Anoye,121,82,3,0,3,1,0,0,27,4,0,0,6,0,20,0,0,5,3,0,0,0,7,0,3,0
FR_64029,Aramits,539,408,2,0,2,3,0,14,82,14,0,0,32,0,169,0,0,8,2,0,2,0,73,0,5,0
FR_64031,Arancou,107,74,2,0,1,2,1,0,29,5,0,0,1,0,23,0,0,4,0,0,5,0,0,1,0,0
FR_64032,Araujuzon,162,108,4,0,1,4,0,0,15,5,0,0,9,0,19,0,0,6,0,0,3,0,39,0,3,0
FR_64033,Araux,93,71,1,0,1,2,0,1,12,1,0,0,9,0,8,0,0,2,0,0,2,0,30,0,2,0
FR_64034,Arbérats-Sillègue,206,167,3,0,1,2,0,0,35,2,0,0,11,0,39,0,0,7,1,0,37,0,28,0,1,0
FR_64035,Arbonne,1181,758,15,0,5,7,0,13,145,31,0,0,37,1,355,0,6,49,3,0,75,0,0,0,16,0
FR_64036,Arbouet-Sussaute,201,145,10,0,1,5,0,1,15,0,0,0,29,0,36,0,0,5,0,0,8,0,31,0,4,0
FR_64037,Arbus,751,511,14,0,5,3,0,10,188,19,8,0,10,12,151,0,3,24,2,0,0,0,0,49,13,0
FR_64038,Arcangues,2255,1454,30,0,14,15,0,33,287,49,0,0,49,12,754,0,12,64,7,0,95,0,0,0,33,0
FR_64039,Aren,172,111,2,0,3,0,0,4,36,5,0,0,7,0,20,0,1,7,0,0,2,0,22,0,2,0
FR_64040,Arette,952,680,8,0,3,8,0,12,142,17,0,0,34,0,196,0,3,18,6,0,3,0,227,0,3,0
FR_64041,Aressy,431,325,2,0,0,1,0,4,94,4,0,0,26,0,0,0,1,31,0,0,2,0,160,0,0,0
FR_64042,Argagnon,512,345,4,0,2,2,2,5,173,17,0,0,9,0,84,0,2,17,0,0,0,0,26,0,2,0
FR_64043,Argelos,166,112,1,0,1,0,0,0,30,10,0,0,6,0,27,0,0,9,1,0,0,0,23,0,4,0
FR_64044,Arget,67,54,2,0,0,0,0,1,19,0,0,0,12,0,14,0,0,2,0,0,0,0,4,0,0,0
FR_64045,Arhansus,85,65,2,0,0,0,0,0,1,1,0,0,1,0,42,0,0,3,0,0,6,0,9,0,0,0
FR_64046,Armendarits,295,223,1,0,2,4,0,0,17,1,0,0,9,0,127,0,0,5,0,0,41,0,15,0,1,0
FR_64047,Arnéguy,288,156,2,0,2,1,0,1,42,3,0,0,12,0,53,0,3,3,0,0,17,0,15,0,2,0
FR_64048,Arnos,52,39,1,0,0,0,0,1,16,2,0,0,2,0,13,0,0,2,0,0,0,0,2,0,0,0
FR_64049,Aroue-Ithorots-Olhaïby,204,144,0,0,1,1,0,6,18,2,0,0,22,0,41,0,1,10,2,0,13,0,24,0,3,0
FR_64050,Arrast-Larrebieu,95,78,0,0,0,1,0,9,13,0,0,0,1,0,37,0,1,2,0,0,7,0,7,0,0,0
FR_64051,Arraute-Charritte,285,181,3,0,2,1,0,1,28,2,0,0,9,0,64,0,1,8,0,0,18,0,37,0,7,0
FR_64052,Arricau-Bordes,97,73,0,0,0,1,0,2,27,0,0,0,3,0,16,0,1,5,0,0,0,0,15,0,3,0
FR_64053,Arrien,111,85,2,0,0,3,0,7,22,4,0,0,14,0,0,0,0,4,0,0,0,0,29,0,0,0
FR_64054,Arros-de-Nay,604,439,7,0,1,1,0,9,145,2,0,0,77,3,0,0,2,29,2,0,4,0,157,0,0,0
FR_64056,Arrosès,118,95,7,0,0,0,0,4,30,3,0,0,12,0,19,0,2,4,1,0,0,0,8,0,5,0
FR_64057,Arthez-de-Béarn,1360,969,22,0,11,13,1,24,419,20,0,0,28,4,282,0,6,64,4,0,0,0,56,0,15,0
FR_64058,Arthez-dAsson,461,339,9,0,2,3,0,23,73,7,0,0,75,2,0,0,0,22,3,0,3,0,117,0,0,0
FR_64059,Artigueloutan,565,423,4,0,2,5,0,7,162,14,0,0,44,0,0,0,3,25,0,0,0,0,157,0,0,0
FR_64060,Artiguelouve,910,668,10,0,1,12,0,25,249,17,6,0,11,4,223,0,9,41,3,0,0,0,0,54,3,0
FR_64061,Artix,2154,1554,48,0,18,30,6,62,501,121,0,0,47,6,434,0,14,105,8,0,0,0,134,0,20,0
FR_64062,Arudy,1892,1334,29,0,20,25,0,81,542,29,0,0,53,0,224,0,6,53,9,0,3,0,238,0,22,0
FR_64063,Arzacq-Arraziguet,722,520,10,0,1,4,1,10,219,12,0,0,38,4,137,0,3,25,5,0,0,0,43,0,8,0
FR_64064,Asasp-Arros,407,297,5,0,0,9,0,24,77,15,0,0,39,0,25,0,0,10,1,0,1,0,91,0,0,0
FR_64065,Ascain,2721,1871,61,0,10,13,0,23,290,61,0,0,43,16,996,0,9,72,12,0,239,0,0,0,26,0
FR_64066,Ascarat,261,176,1,0,0,1,0,0,29,3,0,0,15,0,46,0,3,1,0,0,47,0,25,0,5,0
FR_64067,Assat,1077,788,8,0,9,14,0,38,231,25,0,0,52,4,0,0,9,53,2,0,1,0,340,0,2,0
FR_64068,Asson,1371,1039,20,0,6,7,0,27,264,55,0,0,193,4,0,0,7,48,7,0,4,0,394,0,3,0
FR_64069,Aste-Béon,208,150,1,0,3,3,0,5,30,1,0,0,9,0,34,0,2,3,0,0,1,0,56,0,2,0
FR_64070,Astis,188,147,7,0,2,5,1,1,47,6,0,0,7,0,29,0,1,19,0,0,0,0,20,0,2,0
FR_64071,Athos-Aspis,164,122,4,0,3,1,0,2,30,1,0,0,6,0,26,0,2,7,0,0,1,0,32,0,7,0
FR_64072,Aubertin,547,389,12,0,5,8,1,7,120,31,0,0,6,3,101,0,3,34,4,0,0,0,46,0,8,0
FR_64073,Aubin,164,117,6,0,0,5,0,1,37,7,0,0,3,0,27,0,1,7,1,0,0,0,21,0,1,0
FR_64074,Aubous,59,46,1,0,0,0,0,0,18,1,0,0,2,0,15,0,0,5,0,0,0,0,3,0,1,0
FR_64075,Audaux,171,123,5,0,1,0,0,0,29,1,0,0,4,0,26,0,0,0,0,0,1,0,54,0,2,0
FR_64077,Auga,120,95,1,0,0,4,1,12,37,8,0,0,8,0,12,0,1,4,2,0,0,0,5,0,0,0
FR_64078,Auriac,198,147,7,0,0,2,0,3,60,4,0,0,5,0,34,0,3,12,0,0,0,0,15,0,2,0
FR_64079,Aurions-Idernes,114,86,2,0,0,0,0,0,43,2,0,0,6,0,20,0,0,3,1,0,0,0,7,0,2,0
FR_64080,Aussevielle,402,286,5,0,2,7,0,4,98,14,1,0,7,4,64,0,7,31,3,0,0,0,0,37,2,0
FR_64081,Aussurucq,234,155,4,0,1,1,0,7,21,1,0,0,13,0,32,0,1,2,0,0,9,0,57,0,6,0
FR_64082,Auterrive,119,98,1,0,1,2,0,2,19,0,0,0,1,3,57,0,2,1,0,0,0,0,7,0,2,0
FR_64083,Autevielle-Saint-Martin-Bideren,117,80,2,0,1,0,0,2,17,0,0,0,12,0,16,0,0,8,2,0,0,0,20,0,0,0
FR_64084,Aydie,130,96,3,0,0,2,0,0,30,0,0,0,8,0,24,0,0,5,4,0,0,0,18,0,2,0
FR_64085,Aydius,127,93,0,0,0,7,0,0,23,5,0,0,10,0,6,0,0,2,1,0,0,0,39,0,0,0
FR_64086,Ayherre,698,473,25,0,7,12,4,6,58,24,0,0,21,2,194,0,0,18,2,0,94,0,0,6,0,0
FR_64087,Baigts-de-Béarn,579,405,10,0,5,3,1,11,167,11,0,0,14,1,130,0,3,14,0,0,0,0,26,0,9,0
FR_64088,Balansun,189,127,3,0,1,1,0,8,52,4,0,0,7,0,29,0,0,5,0,0,0,0,16,0,1,0
FR_64089,Baleix,103,80,1,0,0,1,0,3,19,0,0,0,7,0,0,0,2,1,0,0,0,0,46,0,0,0
FR_64090,Baliracq-Maumusson,99,74,0,0,0,0,0,8,12,2,0,0,0,0,20,0,0,7,0,0,0,0,23,0,2,0
FR_64091,Baliros,318,225,3,0,2,1,0,13,59,4,0,0,19,0,0,0,1,22,0,0,0,0,100,0,1,0
FR_64092,Banca,318,186,5,0,0,0,0,1,25,1,0,0,10,0,92,0,0,2,0,0,25,0,12,0,13,0
FR_64093,Barcus,670,457,18,0,0,6,0,12,63,4,0,0,10,0,101,0,2,13,2,0,70,0,151,0,5,0
FR_64094,Bardos,994,702,16,0,3,4,2,14,147,36,0,0,52,1,331,0,0,39,2,0,48,0,0,7,0,0
FR_64095,Barinque,364,273,6,0,0,3,0,3,124,9,0,0,20,3,0,0,0,8,0,0,3,0,93,0,1,0
FR_64096,Barraute-Camu,134,87,7,0,1,2,0,2,20,2,0,0,18,0,16,0,1,0,1,0,0,0,14,0,3,0
FR_64097,Barzun,424,340,6,0,3,8,0,3,102,12,0,0,30,1,0,0,2,24,1,0,3,0,144,0,1,0
FR_64098,Bassillon-Vauzé,72,56,0,0,0,1,0,0,26,0,0,0,6,1,5,0,0,9,1,0,0,0,7,0,0,0
FR_64099,Bastanès,94,69,3,0,0,0,0,0,17,1,0,0,7,0,13,0,0,2,0,0,0,0,26,0,0,0
FR_64100,Bassussarry,1497,1037,36,0,2,10,0,15,239,56,0,0,26,9,535,0,10,34,4,0,49,0,0,0,12,0
FR_64101,Baudreix,359,263,7,0,5,8,0,5,64,11,0,0,26,6,0,0,2,9,0,0,1,0,119,0,0,0
FR_64102,Bayonne,25266,15809,321,0,111,271,48,506,4324,673,0,0,210,85,6950,0,0,992,83,0,805,0,0,430,0,0
FR_64103,Bédeille,161,120,3,0,1,1,0,3,42,2,0,0,7,0,0,0,1,4,1,0,0,0,54,0,1,0
FR_64104,Bedous,461,351,7,0,0,13,0,12,113,12,0,0,30,0,21,0,1,4,1,0,1,0,130,0,6,0
FR_64105,Béguios,241,169,2,0,1,0,0,1,25,3,0,0,6,0,44,0,0,1,1,0,41,0,39,0,5,0
FR_64106,Béhasque-Lapiste,328,244,1,0,0,1,0,3,71,2,0,0,15,0,64,0,2,4,0,0,27,0,53,0,1,0
FR_64107,Béhorléguy,66,45,0,0,0,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,13,0,10,0,1,0
FR_64108,Bellocq,573,415,10,0,0,6,0,39,144,5,0,0,3,0,161,0,1,28,1,0,0,0,13,0,4,0
FR_64109,Bénéjacq,1325,978,15,0,4,8,0,39,358,21,0,0,114,0,0,0,3,50,2,0,0,0,360,0,4,0
FR_64110,Béost,191,128,1,0,0,1,0,3,51,3,0,0,18,0,16,0,2,2,0,0,0,0,29,0,2,0
FR_64111,Bentayou-Sérée,91,73,1,0,0,1,0,0,32,2,0,0,13,1,0,0,0,1,0,0,1,0,21,0,0,0
FR_64112,Bérenx,363,290,3,0,0,7,0,6,86,3,0,0,11,0,134,0,0,5,2,0,0,0,26,0,7,0
FR_64113,Bergouey-Viellenave,96,73,2,0,6,2,0,0,22,5,0,0,6,1,25,0,0,0,0,0,4,0,0,0,0,0
FR_64114,Bernadets,417,284,9,0,1,1,0,3,104,11,0,0,13,4,0,0,2,20,0,0,0,0,115,0,1,0
FR_64115,Berrogain-Laruns,94,63,4,0,0,0,0,11,17,1,0,0,7,0,6,0,1,2,0,0,3,0,11,0,0,0
FR_64116,Bescat,240,171,2,0,2,3,0,9,47,2,0,0,3,0,43,0,2,7,3,0,1,0,47,0,0,0
FR_64117,Bésingrand,112,83,1,0,1,0,0,3,41,4,0,0,7,0,11,0,0,10,0,0,0,0,2,0,3,0
FR_64118,Bétracq,58,42,3,0,0,0,0,2,26,2,0,0,0,0,4,0,0,1,1,0,0,0,2,0,1,0
FR_64119,Beuste,409,313,10,0,3,7,0,6,65,10,0,0,36,3,0,0,2,13,1,0,3,0,154,0,0,0
FR_64120,Beyrie-sur-Joyeuse,390,280,9,0,1,2,0,1,46,1,0,0,18,0,94,0,2,7,1,0,40,0,51,0,7,0
FR_64121,Beyrie-en-Béarn,92,72,1,0,3,0,0,0,22,2,0,0,3,2,25,0,1,6,3,0,0,0,0,3,1,0
FR_64122,Biarritz,22853,13080,281,0,94,133,0,254,3098,513,0,0,133,74,6759,0,141,961,115,0,418,0,0,0,106,0
FR_64123,Bidache,857,583,18,0,3,8,5,17,173,22,0,0,37,4,214,0,0,42,3,0,20,0,0,17,0,0
FR_64124,Bidarray,563,347,11,0,1,6,0,2,64,5,0,0,4,0,112,0,2,12,0,0,71,0,49,0,8,0
FR_64125,Bidart,3677,2294,63,0,22,40,0,47,535,100,0,0,50,15,1086,0,20,138,18,0,116,0,0,0,44,0
FR_64126,Bidos,982,728,18,0,5,10,0,45,233,21,0,0,30,0,119,0,4,30,5,0,0,0,202,0,6,0
FR_64127,Bielle,438,274,10,0,5,10,0,7,98,5,0,0,22,0,34,0,0,9,0,0,1,0,65,0,8,0
FR_64128,Bilhères,181,116,2,0,1,4,0,4,38,6,0,0,13,0,15,0,2,3,1,0,0,0,27,0,0,0
FR_64129,Billère,8534,5530,81,0,44,90,0,142,1889,147,52,0,53,74,859,0,53,372,22,0,0,0,0,1624,28,0
FR_64130,Biriatou,598,361,15,0,1,4,0,11,66,20,0,0,32,3,136,0,4,16,3,0,47,0,0,0,3,0
FR_64131,Biron,442,346,4,0,1,5,1,10,195,17,0,0,12,2,48,0,1,16,1,0,0,0,28,0,5,0
FR_64132,Bizanos,3543,2488,43,0,13,24,0,72,745,68,0,0,129,17,0,0,39,174,9,0,12,0,1135,0,8,0
FR_64133,Boeil-Bezing,768,559,6,0,3,5,0,16,183,12,0,0,49,8,0,0,10,44,3,0,2,0,216,0,2,0
FR_64134,Bonloc,210,158,7,0,1,5,0,1,38,4,0,0,2,0,18,0,0,14,1,0,25,0,39,0,3,0
FR_64135,Bonnut,540,386,9,0,4,10,1,30,173,12,0,0,17,1,61,0,0,22,0,0,0,0,38,0,8,0
FR_64136,Borce,150,104,2,0,0,0,0,2,40,1,0,0,5,0,6,0,1,0,0,0,0,0,47,0,0,0
FR_64137,Bordères,538,416,7,0,2,9,0,28,119,6,0,0,22,0,0,0,1,12,1,0,6,0,203,0,0,0
FR_64138,Bordes,1351,937,12,0,7,14,0,28,333,18,0,0,108,5,0,0,11,55,3,0,2,0,337,0,4,0
FR_64139,Bosdarros,786,556,18,0,5,13,5,17,154,21,0,0,17,3,181,0,5,27,2,0,0,0,80,0,8,0
