gisco_id,name,registered,turnout,invalid,blank,EXG,PCF,LFI,PS,ECO,DIV,MoDem,LR,RN,DLF,DVG,RE,PRG,UDI,EXD,DVD,REG
FR_77154,Dammartin-sur-Tigeaux,634,294,1,6,2,7,49,13,16,2,0,52,44,5,0,97,0,0,0,0,0
FR_77159,Donnemarie-Dontilly,1943,921,5,11,4,26,119,30,21,4,0,291,192,13,0,205,0,0,0,0,0
FR_77162,Doue,752,404,2,2,11,1,51,9,24,1,0,76,91,6,0,130,0,0,0,0,0
FR_77167,Égligny,225,87,1,0,1,0,5,0,1,0,0,32,27,3,0,17,0,0,0,0,0
FR_77174,Everly,456,254,1,3,1,3,29,5,2,3,0,90,51,2,0,64,0,0,0,0,0
FR_77182,La Ferté-Gaucher,2424,1126,6,20,18,8,102,46,18,4,0,372,244,15,0,273,0,0,0,0,0
FR_77187,Fontaine-Fourches,431,211,0,3,2,1,15,8,4,0,0,88,50,4,0,36,0,0,0,0,0
FR_77190,Fontains,209,130,0,0,4,1,7,3,1,2,0,48,33,4,0,27,0,0,0,0,0
FR_77192,Fontenay-Trésigny,3720,1563,10,23,13,34,177,68,38,8,0,367,318,33,0,474,0,0,0,0,0
FR_77197,Frétoy,116,61,0,2,0,1,6,2,3,0,0,21,15,0,0,11,0,0,0,0,0
FR_77201,Gastins,539,260,3,8,1,3,23,8,4,1,0,70,82,6,0,51,0,0,0,0,0
FR_77208,Gouaix,970,421,13,1,2,5,45,11,12,2,0,116,95,7,0,112,0,0,0,0,0
FR_77212,Gravon,151,84,0,1,0,3,5,5,2,1,0,27,19,2,0,19,0,0,0,0,0
FR_77218,Grisy-sur-Seine,95,50,1,2,0,0,4,1,0,0,0,28,5,0,0,9,0,0,0,0,0
FR_77223,Gurcy-le-Châtel,380,191,0,0,1,5,17,3,6,0,0,52,42,3,0,62,0,0,0,0,0
FR_77224,Hautefeuille,149,89,0,2,0,1,12,2,4,0,0,18,9,4,0,37,0,0,0,0,0
FR_77227,Hermé,443,233,0,3,2,3,21,9,4,0,0,83,44,5,0,59,0,0,0,0,0
FR_77228,Hondevilliers,210,111,4,0,1,2,14,7,2,1,0,37,15,1,0,27,0,0,0,0,0
FR_77229,La Houssaye-en-Brie,1248,598,0,10,4,8,85,13,23,5,0,145,96,10,0,199,0,0,0,0,0
FR_77236,Jaulnes,280,170,4,0,0,1,13,4,3,1,0,82,37,1,0,24,0,0,0,0,0
FR_77239,Jouy-le-Châtel,938,507,5,7,0,7,46,14,9,2,0,224,93,13,0,87,0,0,0,0,0
FR_77240,Jouy-sur-Morin,1512,682,4,9,6,6,74,15,16,4,0,223,159,4,0,162,0,0,0,0,0
FR_77242,Jutigny,348,202,0,1,3,1,23,4,3,0,0,89,39,0,0,39,0,0,0,0,0
FR_77246,Léchelle,399,226,1,9,1,3,22,0,6,2,0,94,37,1,0,50,0,0,0,0,0
FR_77247,Lescherolles,363,177,0,3,1,5,14,4,3,1,0,57,38,3,0,48,0,0,0,0,0
FR_77250,Leudon-en-Brie,129,79,1,1,0,0,6,1,1,0,0,33,19,1,0,16,0,0,0,0,0
FR_77256,Lizines,108,72,2,1,0,1,5,4,2,0,0,27,13,2,0,15,0,0,0,0,0
FR_77260,Longueville,1099,511,1,6,4,4,54,17,21,2,0,114,133,7,0,148,0,0,0,0,0
FR_77262,Louan-Villegruis-Fontaine,378,198,2,2,2,1,17,1,6,1,0,66,42,0,0,58,0,0,0,0,0
FR_77263,Luisetaines,182,106,1,3,0,1,5,3,4,2,0,40,32,1,0,14,0,0,0,0,0
FR_77264,Lumigny-Nesles-Ormeaux,1133,599,2,9,7,4,60,49,17,3,0,124,103,44,0,177,0,0,0,0,0
FR_77272,Maison-Rouge,586,264,1,2,0,1,31,6,2,1,0,106,55,4,0,55,0,0,0,0,0
FR_77275,Les Marêts,116,62,1,2,1,0,3,2,3,0,0,25,17,0,0,8,0,0,0,0,0
FR_77277,Marles-en-Brie,1166,566,0,4,1,9,71,27,22,0,0,117,91,16,0,208,0,0,0,0,0
FR_77278,Marolles-en-Brie,337,164,0,3,3,1,6,4,8,1,0,47,39,5,0,47,0,0,0,0,0
FR_77286,Meigneux,182,118,0,1,1,2,3,2,1,0,0,50,21,2,0,35,0,0,0,0,0
FR_77287,Meilleray,405,197,3,0,2,5,16,10,6,0,0,48,53,2,0,52,0,0,0,0,0
FR_77289,Melz-sur-Seine,319,177,0,3,0,0,18,2,2,1,0,64,38,3,0,46,0,0,0,0,0
FR_77298,Mons-en-Montois,365,193,0,3,0,3,31,9,6,1,0,63,32,4,0,41,0,0,0,0,0
FR_77301,Montceaux-lès-Provins,241,120,1,0,0,1,15,5,1,2,0,39,28,4,0,24,0,0,0,0,0
FR_77303,Montdauphin,185,122,1,0,0,1,10,0,6,1,0,57,29,2,0,15,0,0,0,0,0
FR_77304,Montenils,33,15,0,0,0,0,0,0,0,0,0,10,2,0,0,3,0,0,0,0,0
FR_77310,Montigny-le-Guesdier,236,126,1,1,2,0,18,4,2,2,0,46,24,0,0,26,0,0,0,0,0
FR_77311,Montigny-Lencoup,942,522,3,8,4,16,70,7,13,0,0,170,91,0,0,140,0,0,0,0,0
FR_77314,Montolivet,201,102,0,2,0,0,18,10,0,0,0,26,21,4,0,21,0,0,0,0,0
FR_77318,Mortcerf,976,503,1,5,0,8,58,6,15,3,0,134,87,18,0,168,0,0,0,0,0
FR_77319,Mortery,117,54,1,0,0,0,5,0,2,0,0,16,19,2,0,9,0,0,0,0,0
FR_77321,Mousseaux-lès-Bray,533,256,4,7,2,6,29,9,11,3,0,76,67,1,0,41,0,0,0,0,0
FR_77325,Mouy-sur-Seine,295,134,0,4,0,0,8,4,5,1,0,51,34,1,0,26,0,0,0,0,0
FR_77327,Nangis,5234,2154,20,27,16,143,285,66,50,14,0,458,519,30,0,526,0,0,0,0,0
FR_77336,Neufmoutiers-en-Brie,649,313,2,4,3,2,29,12,24,4,0,96,53,2,0,82,0,0,0,0,0
FR_77341,Noyen-sur-Seine,266,151,0,1,0,1,21,2,8,0,0,46,28,2,0,42,0,0,0,0,0
FR_77345,Orly-sur-Morin,495,250,2,4,2,3,36,3,15,1,0,63,66,3,0,52,0,0,0,0,0
FR_77347,Les Ormes-sur-Voulzie,628,302,1,6,1,6,34,17,11,1,0,114,54,3,0,54,0,0,0,0,0
FR_77355,Paroy,147,95,0,0,0,2,8,4,1,1,0,36,10,2,0,31,0,0,0,0,0
FR_77356,Passy-sur-Seine,53,32,0,0,0,0,3,0,1,0,0,20,5,0,0,3,0,0,0,0,0
FR_77357,Pécy,607,318,2,4,0,2,26,13,9,5,0,117,48,8,0,84,0,0,0,0,0
FR_77360,Pézarches,283,141,0,4,0,5,12,6,1,0,0,39,28,1,0,45,0,0,0,0,0
FR_77365,Le Plessis-Feu-Aussoux,370,201,2,1,0,0,20,23,3,7,0,71,37,1,0,36,0,0,0,0,0
FR_77368,Poigny,346,167,0,4,4,3,22,3,3,1,0,41,33,6,0,47,0,0,0,0,0
FR_77379,Provins,6943,3237,19,37,11,49,261,83,61,11,0,1453,417,29,0,806,0,0,0,0,0
FR_77383,Rampillon,559,305,1,3,1,2,38,11,7,3,0,94,72,6,0,67,0,0,0,0,0
FR_77385,Rebais,1403,641,3,10,7,2,63,15,14,5,0,186,180,9,0,147,0,0,0,0,0
FR_77391,Rouilly,339,174,0,1,2,6,17,1,3,1,0,70,38,2,0,33,0,0,0,0,0
FR_77393,Rozay-en-Brie,1929,882,4,10,10,17,92,47,30,8,0,237,149,21,0,257,0,0,0,0,0
FR_77396,Rupéreux,76,47,0,0,0,1,1,0,0,0,0,19,12,0,0,14,0,0,0,0,0
FR_77398,Sablonnières,517,226,0,0,4,4,21,9,11,2,0,55,57,7,0,56,0,0,0,0,0
FR_77402,Saint-Barthélemy,261,159,1,4,0,1,16,1,2,0,0,60,45,1,0,28,0,0,0,0,0
FR_77403,Saint-Brice,545,311,2,4,1,1,27,7,6,3,0,152,27,2,0,79,0,0,0,0,0
FR_77404,Sainte-Colombe,1253,653,2,10,10,9,53,12,9,5,0,197,139,6,0,201,0,0,0,0,0
FR_77405,Saint-Cyr-sur-Morin,1467,688,6,8,12,8,102,17,36,4,0,155,133,17,0,190,0,0,0,0,0
FR_77406,Saint-Denis-lès-Rebais,742,365,2,5,3,7,47,4,12,4,0,88,75,5,0,113,0,0,0,0,0
FR_77411,Saint-Germain-sous-Doue,398,182,1,1,1,4,23,2,5,2,0,48,27,4,0,64,0,0,0,0,0
FR_77414,Saint-Hilliers,383,181,2,4,1,2,15,6,5,0,0,61,47,5,0,33,0,0,0,0,0
FR_77416,Saint-Just-en-Brie,187,100,0,1,1,0,19,2,4,1,0,29,20,3,0,20,0,0,0,0,0
FR_77417,Saint-Léger,152,82,0,2,1,0,16,1,0,1,0,26,12,1,0,22,0,0,0,0,0
FR_77418,Saint-Loup-de-Naud,637,305,0,5,2,3,36,10,9,1,0,85,43,5,0,106,0,0,0,0,0
FR_77421,Saint-Mars-Vieux-Maisons,231,109,1,1,1,0,12,1,1,0,0,39,26,0,0,27,0,0,0,0,0
FR_77423,Saint-Martin-des-Champs,544,249,3,1,2,0,32,11,6,1,0,74,54,6,0,59,0,0,0,0,0
FR_77424,Saint-Martin-du-Boschet,200,88,0,0,1,0,12,1,0,0,0,38,11,1,0,24,0,0,0,0,0
FR_77429,Saint-Ouen-sur-Morin,431,212,0,3,3,4,13,3,7,4,0,46,57,8,0,64,0,0,0,0,0
FR_77432,Saint-Rémy-la-Vanne,760,345,3,0,2,0,30,13,9,0,0,114,74,5,0,95,0,0,0,0,0
FR_77434,Saint-Sauveur-lès-Bray,275,157,2,3,1,0,14,3,3,2,0,50,49,1,0,29,0,0,0,0,0
FR_77436,Saint-Siméon,639,304,0,3,4,7,33,4,10,1,0,84,82,4,0,72,0,0,0,0,0
FR_77444,Sancy-lès-Provins,254,134,1,0,0,3,13,7,3,0,0,52,25,1,0,29,0,0,0,0,0
FR_77446,Savins,438,249,0,2,3,4,33,17,10,1,0,62,46,4,0,67,0,0,0,0,0
FR_77452,Sigy,61,41,0,0,0,0,4,0,0,0,0,19,4,0,0,14,0,0,0,0,0
FR_77454,Sognolles-en-Montois,307,164,2,2,0,1,20,9,7,1,0,45,36,5,0,36,0,0,0,0,0
FR_77456,Soisy-Bouy,554,307,1,4,3,2,24,4,2,1,0,106,79,3,0,78,0,0,0,0,0
FR_77459,Sourdun,904,469,2,8,1,2,30,12,13,1,0,195,93,5,0,107,0,0,0,0,0
FR_77461,Thénisy,235,136,1,0,0,0,16,1,6,2,0,54,21,2,0,33,0,0,0,0,0
FR_77466,Tigeaux,270,116,0,1,0,0,10,1,8,2,0,41,20,2,0,31,0,0,0,0,0
FR_77467,La Tombe,180,109,0,0,0,2,11,5,0,0,0,37,28,3,0,23,0,0,0,0,0
FR_77469,Touquin,848,428,8,0,2,1,39,26,11,4,0,134,82,7,0,114,0,0,0,0,0
FR_77472,La Trétoire,350,179,0,2,1,2,20,6,8,0,0,50,43,0,0,47,0,0,0,0,0
FR_77481,Vanvillé,149,76,0,1,0,1,5,0,2,1,0,25,16,5,0,20,0,0,0,0,0
FR_77486,Vaudoy-en-Brie,581,285,3,1,0,2,21,8,9,4,0,101,66,6,0,64,0,0,0,0,0
FR_77492,Verdelot,495,271,1,5,4,7,38,5,15,0,0,96,34,5,0,61,0,0,0,0,0
FR_77496,Vieux-Champagne,148,80,0,2,0,4,11,0,1,0,0,22,15,0,0,25,0,0,0,0,0
FR_77507,Villenauxe-la-Petite,342,178,0,2,4,3,18,2,3,0,0,79,37,2,0,28,0,0,0,0,0
FR_77508,Villeneuve-le-Comte,1303,612,3,6,5,4,62,15,19,3,0,110,83,14,0,288,0,0,0,0,0
FR_77509,Villeneuve-les-Bordes,403,232,0,6,0,6,22,5,9,1,0,66,55,9,0,53,0,0,0,0,0
FR_77510,Villeneuve-Saint-Denis,531,308,0,4,5,7,43,9,6,0,0,79,51,6,0,98,0,0,0,0,0
FR_77512,Villeneuve-sur-Bellot,863,454,2,4,2,15,37,11,16,0,0,167,78,5,0,117,0,0,0,0,0
FR_77519,Villiers-Saint-Georges,758,440,2,16,4,2,44,9,5,2,0,202,71,7,0,76,0,0,0,0,0
FR_77522,Villiers-sur-Seine,224,130,0,5,3,0,8,3,3,1,0,55,34,1,0,17,0,0,0,0,0
FR_77523,Villuis,228,104,1,0,1,0,18,2,4,0,0,33,18,0,0,27,0,0,0,0,0
FR_77524,Vimpelles,408,212,5,0,2,5,22,6,1,2,0,68,60,4,0,37,0,0,0,0,0
FR_77527,Voinsles,417,228,1,1,0,0,11,82,2,0,0,67,19,7,0,38,0,0,0,0,0
FR_77530,Voulton,261,171,1,3,2,1,8,1,1,0,0,84,30,1,0,39,0,0,0,0,0
FR_77532,Vulaines-lès-Provins,59,33,0,0,0,0,4,1,0,0,0,16,7,0,0,5,0,0,0,0,0
FR_77013,Aulnoy,308,160,1,5,0,0,20,0,3,0,0,90,27,2,2,0,10,0,0,0,0
FR_77018,Bailly-Romainvilliers,4163,1678,9,37,7,12,190,0,32,14,0,809,227,41,62,0,238,0,0,0,0
FR_77024,Bassevelle,238,115,1,0,0,2,8,0,3,2,0,40,39,3,0,0,17,0,0,0,0
FR_77028,Beautheil,536,285,0,7,3,2,35,0,5,1,0,149,56,3,5,0,19,0,0,0,0
FR_77042,Boissy-le-Châtel,2524,1131,20,4,6,27,131,0,16,8,0,479,293,37,20,0,90,0,0,0,0
FR_77047,Bouleurs,1113,443,1,18,5,5,59,0,5,2,0,135,104,11,18,0,80,0,0,0,0
FR_77049,Boutigny,724,392,3,12,3,3,34,0,9,2,0,171,59,9,13,0,74,0,0,0,0
FR_77057,Bussières,289,134,2,4,1,2,13,0,2,3,0,50,28,2,3,0,24,0,0,0,0
FR_77063,La Celle-sur-Morin,898,406,3,8,2,7,50,0,11,5,0,138,119,11,10,0,42,0,0,0,0
FR_77070,Chailly-en-Brie,956,422,17,1,4,7,37,0,5,5,0,177,105,8,13,0,43,0,0,0,0
FR_77078,Chamigny,894,404,3,13,5,13,59,0,6,2,0,115,95,14,20,0,59,0,0,0,0
FR_77084,Changis-sur-Marne,921,413,8,2,1,7,70,0,8,4,0,123,91,14,16,0,69,0,0,0,0
FR_77117,Citry,577,247,2,8,2,2,33,0,3,4,0,68,74,6,11,0,34,0,0,0,0
FR_77125,Condé-Sainte-Libiaire,1020,556,0,19,3,13,61,0,15,0,0,250,88,8,16,0,83,0,0,0,0
FR_77128,Couilly-Pont-aux-Dames,1404,647,0,14,6,11,80,0,8,9,0,245,113,23,30,0,108,0,0,0,0
FR_77130,Coulommes,321,164,3,4,0,6,18,0,7,3,0,72,28,5,4,0,14,0,0,0,0
FR_77131,Coulommiers,9586,4074,26,87,24,114,398,0,60,19,0,2225,657,79,113,0,272,0,0,0,0
FR_77141,Coutevroult,662,296,2,5,1,6,48,0,8,4,0,95,55,8,12,0,52,0,0,0,0
FR_77142,Crécy-la-Chapelle,3041,1326,8,30,9,19,139,0,33,9,0,501,278,31,69,0,195,0,0,5,0
FR_77171,Esbly,3963,1835,14,25,21,52,289,0,39,18,0,540,312,48,94,0,383,0,0,0,0
FR_77176,Faremoutiers,2040,866,22,5,13,18,89,0,15,10,0,332,217,17,28,0,100,0,0,0,0
FR_77183,La Ferté-sous-Jouarre,5725,2273,21,49,26,32,305,0,47,14,0,783,515,56,87,0,338,0,0,0,0
FR_77206,Giremoutiers,136,72,2,0,0,0,8,0,0,0,0,32,23,1,2,0,4,0,0,0,0
FR_77219,Guérard,1731,793,3,12,4,12,86,0,11,10,0,344,149,22,30,0,110,0,0,0,0
FR_77225,La Haute-Maison,220,101,2,6,2,2,11,0,1,2,0,46,13,4,3,0,9,0,0,0,0
FR_77238,Jouarre,2645,1081,10,37,13,32,122,0,24,16,0,361,262,26,38,0,140,0,0,0,0
FR_77265,Luzancy,744,305,1,8,2,7,48,0,4,3,0,80,81,3,12,0,56,0,0,0,0
FR_77268,Magny-le-Hongre,4633,2069,6,48,23,14,183,0,40,19,0,953,257,48,84,0,394,0,0,0,0
FR_77270,Maisoncelles-en-Brie,598,276,1,2,2,3,25,0,8,1,0,137,52,5,7,0,33,0,0,0,0
FR_77281,Mauperthuis,382,174,3,1,0,1,13,0,1,1,0,93,36,6,8,0,11,0,0,0,0
FR_77290,Méry-sur-Marne,421,190,4,4,3,2,28,0,5,0,0,50,53,6,8,0,27,0,0,0,0
FR_77315,Montry,2406,1156,3,27,8,20,147,0,29,3,0,385,211,27,60,0,236,0,0,0,0
FR_77320,Mouroux,3853,1640,6,34,8,30,208,0,26,11,0,659,399,39,51,0,169,0,0,0,0
FR_77331,Nanteuil-sur-Marne,312,142,2,1,3,2,30,0,2,0,0,47,25,7,2,0,21,0,0,0,0
FR_77361,Pierre-Levée,334,151,0,5,0,1,19,0,1,0,0,57,45,6,2,0,15,0,0,0,0
FR_77371,Pommeuse,2023,805,4,20,7,18,98,0,16,7,0,249,230,22,34,0,100,0,0,0,0
FR_77382,Quincy-Voisins,4029,1762,8,35,18,45,290,0,45,18,0,472,335,48,91,0,355,0,0,2,0
FR_77388,Reuil-en-Brie,559,250,2,5,2,2,26,0,2,2,0,73,79,11,9,0,37,0,0,0,0
