gisco_id,name,registered,turnout,invalid,blank,EXG,FG,PRG,LÉ,ECO,LR,DVD,RN,PS,PRV,DVG,MoDem,EXD,NC (2007),AC,DIV,REG
FR_54092,Bouzanville,57,40,1,0,0,3,0,0,0,13,0,4,18,0,0,1,0,0,0,0,0
FR_54093,Brainville,135,82,1,0,1,6,0,3,0,27,3,19,22,0,0,0,0,0,0,0,0
FR_54094,Bralleville,147,104,0,0,0,0,0,2,0,53,2,15,30,0,0,2,0,0,0,0,0
FR_54095,Bratte,28,18,1,0,1,0,0,1,0,7,0,1,7,0,0,0,0,0,0,0,0
FR_54096,Bréhain-la-Ville,240,116,3,0,3,6,0,0,4,23,5,23,31,18,0,0,0,0,0,0,0
FR_54097,Bréménil,121,78,2,0,0,3,0,24,0,29,0,20,0,0,0,0,0,0,0,0,0
FR_54098,Brémoncourt,135,98,0,0,1,4,0,29,6,37,4,17,0,0,0,0,0,0,0,0,0
FR_54099,Briey,3881,1903,29,0,29,258,0,0,36,421,33,314,746,27,0,0,0,0,0,10,0
FR_54100,Brin-sur-Seille,550,319,3,0,1,16,0,6,4,0,3,61,87,130,4,4,0,0,0,0,0
FR_54101,Brouville,111,66,2,0,1,1,0,14,1,33,0,14,0,0,0,0,0,0,0,0,0
FR_54102,Bruley,466,323,9,0,1,2,0,4,2,156,3,48,87,0,0,11,0,0,0,0,0
FR_54103,Bruville,177,111,1,0,3,6,0,2,0,43,1,19,36,0,0,0,0,0,0,0,0
FR_54104,Buissoncourt,187,117,2,0,0,17,0,28,2,45,4,19,0,0,0,0,0,0,0,0,0
FR_54105,Bulligny,375,301,5,0,2,11,0,7,3,100,6,28,133,0,0,6,0,0,0,0,0
FR_54106,Bures,56,40,0,0,0,1,0,4,1,26,0,8,0,0,0,0,0,0,0,0,0
FR_54107,Buriville,49,35,1,0,0,0,0,5,0,21,0,8,0,0,0,0,0,0,0,0,0
FR_54108,Burthecourt-aux-Chênes,91,68,1,0,2,1,0,27,0,31,0,6,0,0,0,0,0,0,0,0,0
FR_54109,Ceintrey,603,391,5,0,3,17,0,11,2,110,2,75,159,0,0,7,0,0,0,0,0
FR_54110,Cerville,451,286,7,0,0,25,0,85,6,106,2,55,0,0,0,0,0,0,0,0,0
FR_54111,Chaligny,2243,1347,16,0,19,58,0,29,9,321,9,209,652,0,0,25,0,0,0,0,0
FR_54112,Chambley-Bussières,446,230,3,0,1,10,1,2,0,71,3,74,65,0,0,0,0,0,0,0,0
FR_54113,Champenoux,870,539,4,0,2,17,0,11,9,0,10,96,185,187,3,12,0,0,0,3,0
FR_54114,Champey-sur-Moselle,271,160,0,0,5,3,5,2,0,35,1,49,60,0,0,0,0,0,0,0,0
FR_54115,Champigneulles,4880,2763,35,0,50,168,16,81,0,691,27,493,1202,0,0,0,0,0,0,0,0
FR_54116,Chanteheux,1539,994,9,0,12,47,0,285,14,463,4,160,0,0,0,0,0,0,0,0,0
FR_54117,Chaouilley,93,73,3,0,1,4,0,0,3,25,3,8,22,0,0,4,0,0,0,0,0
FR_54118,Charency-Vezin,392,187,4,0,2,4,0,0,2,74,4,37,55,5,0,0,0,0,0,0,0
FR_54119,Charey,55,40,1,0,0,0,0,0,0,22,2,5,10,0,0,0,0,0,0,0,0
FR_54120,Charmes-la-Côte,285,176,3,0,2,6,0,5,2,52,1,19,77,0,0,9,0,0,0,0,0
FR_54121,Charmois,161,116,5,0,0,7,0,52,0,31,0,21,0,0,0,0,0,0,0,0,0
FR_54122,Chaudeney-sur-Moselle,560,376,6,0,3,13,0,10,4,106,4,66,151,0,0,13,0,0,0,0,0
FR_54123,Chavigny,1263,758,8,0,7,44,0,26,5,206,6,100,338,0,0,18,0,0,0,0,0
FR_54124,Chazelles-sur-Albe,36,28,0,0,0,0,0,6,0,17,0,5,0,0,0,0,0,0,0,0,0
FR_54125,Chenevières,351,222,3,0,2,4,0,75,0,82,2,54,0,0,0,0,0,0,0,0,0
FR_54126,Chenicourt,186,123,8,0,1,2,0,5,0,37,0,32,38,0,0,0,0,0,0,0,0
FR_54127,Chenières,495,358,10,0,4,44,0,0,7,99,2,53,126,11,0,0,0,0,0,2,0
FR_54128,Choloy-Ménillot,590,341,8,0,2,8,0,4,1,123,1,79,109,0,0,6,0,0,0,0,0
FR_54129,Cirey-sur-Vezouze,1263,623,15,0,11,38,0,192,6,224,8,129,0,0,0,0,0,0,0,0,0
FR_54130,Clayeures,159,117,0,0,0,9,0,23,3,58,2,22,0,0,0,0,0,0,0,0,0
FR_54131,Clémery,377,241,6,0,2,9,1,24,0,71,3,44,81,0,0,0,0,0,0,0,0
FR_54132,Clérey-sur-Brenon,61,52,1,0,0,3,0,2,1,16,0,9,20,0,0,0,0,0,0,0,0
FR_54133,Coincourt,116,85,1,0,0,0,0,12,2,60,0,10,0,0,0,0,0,0,0,0,0
FR_54134,Colmey,223,94,0,0,0,8,0,0,2,35,1,23,24,1,0,0,0,0,0,0,0
FR_54135,Colombey-les-Belles,943,582,10,0,6,14,0,6,4,193,3,161,175,0,0,10,0,0,0,0,0
FR_54136,Conflans-en-Jarnisy,1829,1030,13,0,43,133,8,23,0,195,8,148,459,0,0,0,0,0,0,0,0
FR_54137,Cons-la-Grandville,460,233,1,0,2,22,0,0,7,40,2,36,94,26,0,0,0,0,0,3,0
FR_54138,Cosnes-et-Romain,1785,978,20,0,5,108,0,0,20,275,9,170,320,47,0,0,0,0,0,4,0
FR_54139,Courbesseaux,179,134,1,0,1,6,0,35,2,63,0,26,0,0,0,0,0,0,0,0,0
FR_54140,Courcelles,83,65,1,0,0,3,0,0,1,29,0,7,24,0,0,0,0,0,0,0,0
FR_54141,Coyviller,111,88,2,0,0,9,0,23,0,41,1,12,0,0,0,0,0,0,0,0,0
FR_54142,Crantenoy,116,71,3,0,1,0,0,0,0,23,0,10,33,0,0,1,0,0,0,0,0
FR_54143,Crépey,267,162,1,0,1,7,0,4,0,69,0,24,53,0,0,3,0,0,0,0,0
FR_54144,Crévéchamps,325,183,4,0,3,5,0,3,0,45,3,42,77,0,0,1,0,0,0,0,0
FR_54145,Crévic,707,423,9,0,6,21,0,177,4,137,1,68,0,0,0,0,0,0,0,0,0
FR_54146,Crézilles,228,129,0,0,0,6,0,2,0,39,3,22,56,0,0,1,0,0,0,0,0
FR_54147,Crion,93,68,4,0,0,1,0,22,4,31,0,6,0,0,0,0,0,0,0,0,0
FR_54148,Croismare,510,300,4,0,3,14,0,98,4,115,3,59,0,0,0,0,0,0,0,0,0
FR_54149,Crusnes,1195,573,6,0,6,212,0,0,9,48,5,63,211,13,0,0,0,0,0,0,0
FR_54150,Custines,2214,1271,21,0,15,72,0,15,21,0,29,237,455,377,10,16,0,0,0,3,0
FR_54151,Cutry,722,396,8,0,2,52,0,0,9,121,5,35,144,19,0,0,0,0,0,1,0
FR_54152,Damelevières,2429,1433,15,0,24,247,0,538,27,330,15,237,0,0,0,0,0,0,0,0,0
FR_54153,Dampvitoux,58,38,0,0,1,1,2,1,0,9,0,7,17,0,0,0,0,0,0,0,0
FR_54154,Deneuvre,425,269,4,0,6,8,0,81,3,101,3,63,0,0,0,0,0,0,0,0,0
FR_54155,Deuxville,277,193,2,0,0,7,0,62,3,72,3,44,0,0,0,0,0,0,0,0,0
FR_54156,Diarville,403,254,6,0,3,13,0,8,1,103,3,34,75,0,0,8,0,0,0,0,0
FR_54157,Dieulouard,3604,1768,24,0,34,96,42,32,0,370,14,376,780,0,0,0,0,0,0,0,0
FR_54158,Dolcourt,85,66,1,0,0,0,0,2,0,14,0,13,35,0,0,1,0,0,0,0,0
FR_54159,Dombasle-sur-Meurthe,7332,3872,61,0,38,252,0,1603,51,1019,39,809,0,0,0,0,0,0,0,0,0
FR_54160,Domèvre-en-Haye,274,173,3,0,1,12,0,5,0,46,1,32,72,0,0,1,0,0,0,0,0
FR_54161,Domèvre-sur-Vezouze,234,147,1,0,1,6,0,28,2,74,0,35,0,0,0,0,0,0,0,0,0
FR_54162,Domgermain,952,573,11,0,3,32,0,11,6,206,5,86,204,0,0,9,0,0,0,0,0
FR_54163,Domjevin,211,124,1,0,2,5,0,24,2,65,1,24,0,0,0,0,0,0,0,0,0
FR_54164,Dommarie-Eulmont,68,40,1,0,0,0,0,1,0,20,0,0,18,0,0,0,0,0,0,0,0
FR_54165,Dommartemont,559,366,4,0,0,14,0,6,2,0,1,36,89,207,1,6,0,0,0,0,0
FR_54166,Dommartin-la-Chaussée,30,24,1,0,0,0,0,0,0,13,0,5,5,0,0,0,0,0,0,0,0
FR_54167,Dommartin-lès-Toul,1429,899,20,0,9,24,0,11,7,397,4,116,289,0,0,22,0,0,0,0,0
FR_54168,Dommartin-sous-Amance,241,161,1,0,2,17,0,3,3,0,0,23,50,60,2,0,0,0,0,0,0
FR_54169,Domprix,57,32,0,0,0,2,0,0,1,13,1,7,7,1,0,0,0,0,0,0,0
FR_54170,Domptail-en-lAir,55,41,0,0,1,4,0,14,0,14,0,8,0,0,0,0,0,0,0,0,0
FR_54171,Doncourt-lès-Conflans,882,505,10,0,10,43,0,9,0,110,5,90,228,0,0,0,0,0,0,0,0
FR_54172,Doncourt-lès-Longuyon,187,106,0,0,2,2,0,0,3,27,0,22,44,6,0,0,0,0,0,0,0
FR_54173,Drouville,119,86,0,0,0,7,0,19,3,52,0,5,0,0,0,0,0,0,0,0,0
FR_54174,Écrouves,2649,1617,18,0,6,47,0,24,9,577,20,289,597,0,0,30,0,0,0,0,0
FR_54175,Einvaux,258,145,7,0,5,9,0,41,4,48,0,31,0,0,0,0,0,0,0,0,0
FR_54176,Einville-au-Jard,926,566,12,0,8,33,0,184,5,206,6,112,0,0,0,0,0,0,0,0,0
FR_54177,Emberménil,191,118,2,0,4,8,0,27,2,46,0,29,0,0,0,0,0,0,0,0,0
FR_54178,Épiez-sur-Chiers,95,51,0,0,1,1,0,0,1,30,0,7,8,3,0,0,0,0,0,0,0
FR_54179,Éply,236,134,1,0,2,6,1,7,0,39,0,15,63,0,0,0,0,0,0,0,0
FR_54180,Erbéviller-sur-Amezule,68,52,1,0,0,1,0,12,1,31,2,4,0,0,0,0,0,0,0,0,0
FR_54181,Errouville,487,256,1,0,2,70,0,0,5,29,1,39,98,10,0,0,0,0,0,1,0
FR_54182,Essey-et-Maizerais,253,166,5,0,1,11,0,1,3,82,1,28,33,0,0,1,0,0,0,0,0
FR_54183,Essey-la-Côte,81,57,0,0,0,1,0,9,0,36,0,11,0,0,0,0,0,0,0,0,0
FR_54184,Essey-lès-Nancy,6016,3315,41,0,29,141,0,53,59,0,47,442,1359,1073,24,38,0,0,0,9,0
FR_54185,Étreval,50,38,0,0,0,3,0,3,0,4,2,6,19,0,0,1,0,0,0,0,0
FR_54186,Eulmont,784,512,8,0,5,57,0,11,6,0,6,59,156,191,9,3,0,0,0,1,0
FR_54187,Euvezin,82,57,0,0,1,1,0,1,1,24,0,11,17,0,0,1,0,0,0,0,0
FR_54188,Faulx,898,516,10,0,11,31,1,17,0,106,5,124,211,0,0,0,0,0,0,0,0
FR_54189,Favières,446,259,4,0,1,7,0,5,3,91,1,37,103,0,0,7,0,0,0,0,0
FR_54190,Fécocourt,87,51,1,0,0,0,0,1,0,24,0,9,15,0,0,1,0,0,0,0,0
FR_54191,Fenneviller,117,78,0,0,1,1,0,17,0,45,0,14,0,0,0,0,0,0,0,0,0
FR_54192,Ferrières,208,150,0,0,1,6,0,45,2,65,1,30,0,0,0,0,0,0,0,0,0
FR_54193,Fey-en-Haye,58,39,1,0,1,1,0,0,0,11,0,12,13,0,0,0,0,0,0,0,0
FR_54194,Fillières,347,214,1,0,2,18,0,0,6,74,6,39,55,13,0,0,0,0,0,0,0
FR_54195,Flainval,155,115,2,0,3,9,0,39,3,32,0,27,0,0,0,0,0,0,0,0,0
FR_54196,Flavigny-sur-Moselle,1080,644,12,0,15,30,0,265,12,180,8,122,0,0,0,0,0,0,0,0,0
FR_54197,Fléville-devant-Nancy,1969,1276,17,0,7,84,0,500,24,421,18,205,0,0,0,0,0,0,0,0,0
FR_54198,Fléville-Lixières,229,115,4,0,1,9,1,3,0,35,1,19,42,0,0,0,0,0,0,0,0
FR_54199,Flin,293,187,6,0,1,6,0,39,5,89,0,41,0,0,0,0,0,0,0,0,0
FR_54200,Flirey,141,89,0,0,1,2,0,1,0,45,1,21,17,0,0,1,0,0,0,0,0
FR_54201,Fontenoy-la-Joûte,252,182,6,0,2,9,0,41,5,83,0,36,0,0,0,0,0,0,0,0,0
FR_54202,Fontenoy-sur-Moselle,243,161,2,0,2,1,0,4,3,82,0,13,50,0,0,4,0,0,0,0,0
FR_54203,Forcelles-Saint-Gorgon,129,103,3,0,0,3,0,8,1,50,0,12,26,0,0,0,0,0,0,0,0
FR_54204,Forcelles-sous-Gugney,89,66,0,0,3,4,0,3,0,29,2,14,11,0,0,0,0,0,0,0,0
FR_54205,Foug,2085,1095,19,0,12,72,0,13,8,280,14,213,455,0,0,9,0,0,0,0,0
FR_54206,Fraimbois,273,188,1,0,0,15,0,31,2,111,1,27,0,0,0,0,0,0,0,0,0
FR_54207,Fraisnes-en-Saintois,95,64,6,0,1,1,0,1,0,30,0,6,18,0,0,1,0,0,0,0,0
FR_54208,Francheville,261,174,1,0,1,6,0,5,1,78,1,36,41,0,0,4,0,0,0,0,0
FR_54209,Franconville,42,35,0,0,1,1,0,11,0,16,0,6,0,0,0,0,0,0,0,0,0
FR_54210,Fréménil,153,120,2,0,3,8,0,21,3,53,1,29,0,0,0,0,0,0,0,0,0
FR_54211,Frémonville,159,106,2,0,2,2,0,25,0,56,2,17,0,0,0,0,0,0,0,0,0
FR_54212,Fresnois-la-Montagne,295,185,2,0,0,14,0,0,4,58,4,37,63,3,0,0,0,0,0,0,0
FR_54213,Friauville,309,160,1,0,6,6,0,6,0,24,1,33,83,0,0,0,0,0,0,0,0
FR_54214,Frolois,488,316,6,0,3,9,0,8,2,103,4,62,114,0,0,5,0,0,0,0,0
FR_54215,Frouard,5054,2672,46,0,58,295,29,73,0,541,37,485,1108,0,0,0,0,0,0,0,0
FR_54216,Froville,109,74,0,0,2,8,0,18,1,35,0,10,0,0,0,0,0,0,0,0,0
FR_54217,Gélacourt,133,92,2,0,0,4,0,20,4,39,2,21,0,0,0,0,0,0,0,0,0
FR_54218,Gélaucourt,62,39,1,0,1,1,0,1,0,18,1,2,14,0,0,0,0,0,0,0,0
FR_54219,Gellenoncourt,43,35,0,0,1,2,0,3,2,22,0,5,0,0,0,0,0,0,0,0,0
FR_54220,Gémonville,68,41,0,0,0,1,0,1,0,22,1,7,9,0,0,0,0,0,0,0,0
FR_54221,Gerbécourt-et-Haplemont,178,114,2,0,1,4,0,4,1,35,2,23,41,0,0,1,0,0,0,0,0
FR_54222,Gerbéviller,927,579,7,0,6,23,0,184,6,222,3,128,0,0,0,0,0,0,0,0,0
FR_54223,Germiny,163,115,1,0,0,3,0,2,0,46,0,12,49,0,0,2,0,0,0,0,0
FR_54224,Germonville,86,49,0,0,1,3,0,1,0,28,1,4,8,0,0,3,0,0,0,0,0
FR_54225,Gézoncourt,138,106,0,0,2,3,0,2,2,30,0,17,47,0,0,3,0,0,0,0,0
FR_54226,Gibeaumeix,104,85,0,0,1,2,0,1,2,27,0,15,37,0,0,0,0,0,0,0,0
FR_54227,Giraumont,932,505,10,0,16,57,6,4,0,64,6,84,258,0,0,0,0,0,0,0,0
FR_54228,Giriviller,49,35,0,0,0,0,0,10,1,19,0,5,0,0,0,0,0,0,0,0,0
FR_54229,Glonville,288,186,1,0,0,11,0,39,1,89,2,43,0,0,0,0,0,0,0,0,0
FR_54230,Gogney,46,40,2,0,1,2,0,11,0,18,0,6,0,0,0,0,0,0,0,0,0
FR_54231,Gondrecourt-Aix,120,68,0,0,2,4,0,2,0,25,2,12,21,0,0,0,0,0,0,0,0
FR_54232,Gondreville,2003,1248,15,0,5,32,0,29,9,504,16,199,414,0,0,25,0,0,0,0,0
FR_54233,Gondrexon,32,31,1,0,0,2,0,1,2,24,1,0,0,0,0,0,0,0,0,0,0
FR_54234,Gorcy,1538,735,8,0,11,95,0,0,21,158,5,136,273,24,0,0,0,0,0,4,0
FR_54235,Goviller,308,208,2,0,0,4,0,4,1,77,3,29,83,0,0,5,0,0,0,0,0
FR_54236,Grand-Failly,261,142,1,0,0,8,0,0,1,51,3,17,42,14,0,0,0,0,0,5,0
FR_54237,Grimonviller,78,59,4,0,0,0,0,1,0,21,1,14,16,0,0,2,0,0,0,0,0
FR_54238,Gripport,203,126,0,0,3,4,0,4,0,36,6,20,53,0,0,0,0,0,0,0,0
FR_54239,Griscourt,94,66,0,0,0,1,0,0,2,32,0,23,8,0,0,0,0,0,0,0,0
FR_54240,Grosrouvres,56,43,0,0,1,2,0,0,5,15,1,13,4,0,0,2,0,0,0,0,0
FR_54241,Gugney,67,54,0,0,0,0,0,2,0,24,0,10,18,0,0,0,0,0,0,0,0
FR_54242,Gye,158,122,5,0,3,7,0,4,0,41,0,22,39,0,0,1,0,0,0,0,0
FR_54243,Hablainville,152,92,0,0,3,6,0,22,0,36,3,22,0,0,0,0,0,0,0,0,0
FR_54244,Hagéville,88,52,2,0,2,4,0,1,0,12,0,10,21,0,0,0,0,0,0,0,0
FR_54245,Haigneville,33,31,1,0,0,2,0,3,0,22,0,3,0,0,0,0,0,0,0,0,0
FR_54246,Halloville,64,49,0,0,0,1,0,16,1,17,2,12,0,0,0,0,0,0,0,0,0
FR_54247,Hammeville,145,92,2,0,0,1,0,1,1,34,1,19,31,0,0,2,0,0,0,0,0
FR_54248,Hamonville,89,58,2,0,1,2,0,0,0,29,0,6,17,0,0,1,0,0,0,0,0
FR_54249,Hannonville-Suzémont,216,102,3,0,4,0,0,1,0,37,4,29,24,0,0,0,0,0,0,0,0
FR_54250,Haraucourt,560,320,3,0,2,38,0,103,12,97,7,58,0,0,0,0,0,0,0,0,0
FR_54251,Harbouey,106,62,1,0,1,4,0,19,0,28,0,9,0,0,0,0,0,0,0,0,0
FR_54252,Haroué,241,161,4,0,0,6,0,2,1,65,0,21,61,0,0,1,0,0,0,0,0
FR_54253,Hatrize,548,324,5,0,7,20,3,9,0,50,2,58,170,0,0,0,0,0,0,0,0
FR_54254,Haucourt-Moulaine,2048,1006,15,0,16,196,0,0,22,155,8,113,451,26,0,0,0,0,0,4,0
FR_54255,Haudonville,75,54,0,0,0,6,0,8,0,30,1,9,0,0,0,0,0,0,0,0,0
FR_54256,Haussonville,232,155,3,0,1,15,0,43,2,56,2,33,0,0,0,0,0,0,0,0,0
FR_54257,Heillecourt,4886,2931,41,0,18,77,6,85,48,1023,5,355,1140,31,8,80,0,0,0,14,0
FR_54258,Hénaménil,122,86,1,0,0,2,0,26,2,41,0,14,0,0,0,0,0,0,0,0,0
FR_54259,Herbéviller,181,132,0,0,1,6,0,23,1,72,1,28,0,0,0,0,0,0,0,0,0
FR_54260,Hériménil,671,436,4,0,6,32,0,128,10,196,0,60,0,0,0,0,0,0,0,0,0
FR_54261,Herserange,2532,1070,21,0,17,177,0,0,18,217,5,142,445,20,0,0,0,0,0,8,0
FR_54262,Hoéville,130,92,3,0,1,2,0,21,1,47,2,15,0,0,0,0,0,0,0,0,0
FR_54263,Homécourt,4245,2139,31,0,47,475,20,33,0,196,17,312,1008,0,0,0,0,0,0,0,0
FR_54264,Houdelmont,193,112,0,0,1,3,0,8,0,38,0,20,41,0,0,1,0,0,0,0,0
FR_54265,Houdemont,2008,1192,6,0,10,28,8,43,16,399,4,135,483,9,2,46,0,0,0,3,0
FR_54266,Houdreville,323,200,4,0,1,10,0,5,1,39,1,37,96,0,0,6,0,0,0,0,0
FR_54268,Housséville,134,95,0,0,0,0,0,1,0,45,2,8,36,0,0,3,0,0,0,0,0
FR_54269,Hudiviller,289,199,1,0,1,10,0,64,1,92,0,30,0,0,0,0,0,0,0,0,0
FR_54270,Hussigny-Godbrange,2392,1318,20,0,11,435,0,0,34,163,5,175,446,25,0,0,0,0,0,4,0
FR_54271,Igney,110,75,0,0,1,8,0,14,4,41,0,7,0,0,0,0,0,0,0,0,0
FR_54272,Jaillon,301,188,2,0,0,1,0,1,0,73,0,47,62,0,0,2,0,0,0,0,0
FR_54273,Jarny,6501,3211,38,0,142,499,26,67,0,539,33,420,1447,0,0,0,0,0,0,0,0
FR_54274,Jarville-la-Malgrange,5565,3005,42,0,36,133,17,54,65,781,8,471,1261,19,23,81,0,0,0,14,0
FR_54275,Jaulny,166,103,2,0,0,3,0,1,0,35,0,19,41,0,0,2,0,0,0,0,0
FR_54276,Jeandelaincourt,548,312,8,0,5,11,5,24,0,52,2,76,129,0,0,0,0,0,0,0,0
FR_54277,Jeandelize,340,189,4,0,4,21,1,6,0,39,2,28,84,0,0,0,0,0,0,0,0
FR_54278,Jevoncourt,66,39,0,0,0,0,0,1,0,16,0,8,13,0,0,1,0,0,0,0,0
FR_54279,Jezainville,747,440,7,0,6,23,15,12,0,93,9,117,158,0,0,0,0,0,0,0,0
FR_54280,Joeuf,4386,2181,24,0,40,804,0,0,41,264,16,308,675,6,0,0,0,0,0,3,0
FR_54281,Jolivet,693,478,11,0,2,17,0,142,13,220,0,73,0,0,0,0,0,0,0,0,0
FR_54282,Joppécourt,94,58,1,0,1,5,0,0,1,19,7,10,14,0,0,0,0,0,0,0,0
FR_54283,Jouaville,250,114,0,0,4,26,1,0,0,19,0,20,44,0,0,0,0,0,0,0,0
FR_54284,Joudreville,872,439,3,0,2,160,0,0,11,44,3,73,136,4,0,0,0,0,0,3,0
FR_54285,Juvrecourt,52,39,0,0,2,1,0,16,0,12,0,8,0,0,0,0,0,0,0,0,0
FR_54286,Labry,1223,633,3,0,14,54,9,10,0,88,4,122,329,0,0,0,0,0,0,0,0
FR_54287,Lachapelle,196,99,1,0,4,3,0,23,1,25,2,40,0,0,0,0,0,0,0,0,0
FR_54288,Lagney,381,265,7,0,2,6,0,6,2,84,0,50,103,0,0,5,0,0,0,0,0
FR_54289,Laître-sous-Amance,310,189,3,0,0,10,0,5,1,0,2,33,59,74,1,1,0,0,0,0,0
FR_54290,Laix,161,84,0,0,1,6,0,0,4,24,2,7,38,1,0,0,0,0,0,1,0
FR_54291,Laloeuf,209,139,5,0,0,2,0,3,2,61,4,21,38,0,0,3,0,0,0,0,0
FR_54292,Lamath,161,115,0,0,0,9,0,19,2,63,2,20,0,0,0,0,0,0,0,0,0
FR_54293,Landécourt,82,52,0,0,1,3,0,13,2,13,0,20,0,0,0,0,0,0,0,0,0
FR_54294,Landremont,120,93,0,0,1,1,0,3,0,29,1,19,39,0,0,0,0,0,0,0,0
FR_54295,Landres,704,376,5,0,1,38,0,0,6,65,2,67,189,3,0,0,0,0,0,0,0
FR_54296,Laneuvelotte,338,205,2,0,3,11,0,5,5,0,4,14,53,104,0,2,0,0,0,2,0
FR_54297,Laneuveville-aux-Bois,253,159,1,0,1,7,0,58,2,52,3,35,0,0,0,0,0,0,0,0,0
FR_54298,Laneuveville-derrière-Foug,107,76,4,0,0,6,0,1,0,25,0,13,26,0,0,1,0,0,0,0,0
FR_54299,Laneuveville-devant-Bayon,171,121,3,0,2,1,0,2,0,43,0,18,48,0,0,4,0,0,0,0,0
FR_54300,Laneuveville-devant-Nancy,4307,2395,38,0,14,367,0,722,40,696,35,483,0,0,0,0,0,0,0,0,0
FR_54301,Lanfroicourt,107,65,2,0,0,4,0,5,0,19,1,3,31,0,0,0,0,0,0,0,0
FR_54302,Lantéfontaine,611,327,4,0,3,60,0,0,4,83,8,45,112,5,0,0,0,0,0,3,0
FR_54303,Laronxe,314,176,2,0,2,9,0,53,3,76,0,31,0,0,0,0,0,0,0,0,0
FR_54304,Laxou,8946,5106,55,0,59,219,27,165,117,1735,15,492,1991,42,14,162,0,0,0,13,0
FR_54305,Lay-Saint-Christophe,2021,1206,14,0,9,49,0,27,20,0,16,135,435,474,9,17,0,0,0,1,0
FR_54306,Lay-Saint-Remy,263,206,4,0,2,7,0,0,1,21,1,25,145,0,0,0,0,0,0,0,0
FR_54307,Lebeuville,122,83,3,0,1,1,0,4,0,41,1,8,23,0,0,1,0,0,0,0,0
FR_54308,Leintrey,133,86,1,0,2,3,0,17,11,44,1,7,0,0,0,0,0,0,0,0,0
FR_54309,Lemainville,264,158,6,0,1,0,0,3,1,43,2,31,69,0,0,2,0,0,0,0,0
FR_54310,Leménil-Mitry,8,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
FR_54311,Lenoncourt,457,267,4,0,1,25,0,66,6,101,4,60,0,0,0,0,0,0,0,0,0
FR_54312,Lesménils,437,260,10,0,0,4,4,6,0,66,2,50,118,0,0,0,0,0,0,0,0
FR_54313,Létricourt,157,98,3,0,2,3,1,6,0,27,1,20,35,0,0,0,0,0,0,0,0
FR_54314,Lexy,2423,1345,9,0,14,180,0,0,34,319,16,188,533,47,0,0,0,0,0,5,0
FR_54315,Leyr,714,325,8,0,7,17,1,10,0,79,6,55,142,0,0,0,0,0,0,0,0
FR_54316,Limey-Remenauville,156,110,0,0,0,3,0,1,0,47,1,24,33,0,0,1,0,0,0,0,0
FR_54317,Lironville,80,55,0,0,0,4,0,0,0,25,1,10,13,0,0,2,0,0,0,0,0
FR_54318,Liverdun,4499,2501,24,0,18,93,0,71,19,709,22,341,1156,0,0,48,0,0,0,0,0
FR_54320,Loisy,255,171,4,0,2,6,5,4,0,22,3,47,78,0,0,0,0,0,0,0,0
FR_54321,Longlaville,1488,668,9,0,16,174,0,0,8,83,5,88,271,14,0,0,0,0,0,0,0
FR_54322,Longuyon,4144,1998,25,0,23,150,0,0,54,488,24,403,770,52,0,0,0,0,0,9,0
FR_54323,Longwy,8261,3816,26,0,62,524,0,0,86,671,44,472,1742,169,0,0,0,0,0,20,0
FR_54324,Lorey,94,53,1,0,0,2,0,20,2,20,0,8,0,0,0,0,0,0,0,0,0
FR_54325,Loromontzey,79,55,1,0,3,2,0,17,1,25,0,6,0,0,0,0,0,0,0,0,0
FR_54326,Lubey,187,114,0,0,0,13,0,0,1,29,0,35,34,2,0,0,0,0,0,0,0
FR_54327,Lucey,455,331,10,0,2,5,0,7,6,122,1,49,125,0,0,4,0,0,0,0,0
FR_54328,Ludres,5336,3187,46,0,25,116,7,76,54,1096,3,357,1299,25,5,75,0,0,0,3,0
FR_54329,Lunéville,13101,6737,75,0,76,396,0,2134,102,3043,43,868,0,0,0,0,0,0,0,0,0
FR_54330,Lupcourt,307,184,4,0,0,4,0,44,4,91,3,34,0,0,0,0,0,0,0,0,0
FR_54331,Magnières,250,167,5,0,0,3,0,41,2,95,2,19,0,0,0,0,0,0,0,0,0
FR_54332,Maidières,1181,675,9,0,6,21,7,18,0,221,16,113,264,0,0,0,0,0,0,0,0
FR_54333,Mailly-sur-Seille,178,101,3,0,2,4,1,3,0,28,1,20,39,0,0,0,0,0,0,0,0
FR_54334,Mairy-Mainville,415,219,4,0,1,39,0,0,3,31,1,36,99,4,0,0,0,0,0,1,0
FR_54335,Maixe,301,208,4,0,2,9,0,72,1,71,2,47,0,0,0,0,0,0,0,0,0
FR_54336,Maizières,668,447,7,0,4,11,0,17,2,148,4,73,175,0,0,6,0,0,0,0,0
FR_54337,Malavillers,97,57,0,0,1,4,0,0,3,19,1,11,18,0,0,0,0,0,0,0,0
FR_54338,Malleloy,702,440,2,0,5,42,3,12,0,96,4,90,186,0,0,0,0,0,0,0,0
FR_54339,Malzéville,5387,3138,37,0,28,171,0,73,64,0,30,350,1289,992,51,45,0,0,0,8,0
FR_54340,Mamey,229,154,48,0,0,4,0,1,1,45,0,19,35,0,0,1,0,0,0,0,0
FR_54341,Mance,541,327,12,0,2,58,0,0,10,66,5,55,113,5,0,0,0,0,0,1,0
