gisco_id,name,registered,turnout,invalid,blank,ENS,RN,NFP,UXD,LR,DVD,DVG,HOR,DVC,REG,UDI,EXD,DIV,ECO,DSV,LFI,PS
FR_29210,Plouvorn,2265,1579,6,40,769,480,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29211,Plouyé,497,362,3,11,0,126,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29212,Plouzané,10167,7478,79,339,4934,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29213,Plouzévédé,1387,1055,2,12,500,344,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29214,Plovan,632,511,2,10,203,93,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29215,Plozévet,2640,2001,16,36,681,497,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29216,Pluguffan,3215,2477,23,50,895,681,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29217,Pont-Aven,2370,1732,16,71,1109,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29218,Pont-Croix,1323,975,18,24,316,269,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29220,Pont-lAbbé,6931,5198,46,98,1954,1249,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29221,Porspoder,1683,1316,11,53,913,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29222,Port-Launay,331,235,4,12,0,90,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29224,Pouldergat,984,764,11,14,296,253,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29225,Pouldreuzic,1818,1342,14,24,474,359,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29226,Poullan-sur-Mer,1215,946,27,2,391,245,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29227,Poullaouen,1208,899,25,58,0,298,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29228,Primelin,655,508,2,10,210,170,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29229,Quéménéven,850,640,12,47,0,242,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29230,Querrien,1355,976,25,66,553,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29232,Quimper,43317,32101,238,590,11585,6612,13076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29233,Quimperlé,8786,6306,117,316,3938,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29234,Rédené,2373,1719,36,88,992,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29235,Le Relecq-Kerhuon,9492,6873,116,285,4877,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29236,Riec-sur-Belon,3882,2879,69,137,1698,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29237,La Roche-Maurice,1447,1107,3,29,418,265,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29238,Roscanvel,846,626,8,39,0,253,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29239,Roscoff,2881,2178,9,43,1124,444,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29240,Rosnoën,868,617,7,45,0,198,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29241,Rosporden,6032,4212,72,176,2437,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29243,Saint-Coulitz,328,246,5,18,0,81,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29244,Saint-Derrien,588,436,6,18,221,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29245,Saint-Divy,1197,912,10,57,592,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29246,Saint-Eloy,173,136,2,11,0,40,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29247,Saint-Évarzec,3053,2348,12,52,951,687,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29248,Saint-Frégant,695,476,5,18,268,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29249,Saint-Goazec,594,425,5,7,0,190,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29250,Saint-Hernin,600,425,10,28,0,174,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29251,Saint-Jean-du-Doigt,604,496,3,8,142,110,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29252,Saint-Jean-Trolimon,767,607,10,14,192,173,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29254,Saint-Martin-des-Champs,3488,2513,19,49,915,585,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29255,Saint-Méen,654,511,5,31,286,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29256,Saint-Nic,655,491,10,29,0,178,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29257,Saint-Pabu,1847,1362,3,82,884,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29259,Saint-Pol-de-Léon,5348,3873,15,64,1693,1059,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29260,Saint-Renan,6803,4937,44,180,3373,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29261,Saint-Rivoal,156,129,1,7,0,23,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29262,Saint-Sauveur,586,414,0,10,126,180,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29263,Saint-Ségal,892,656,14,32,0,243,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29264,Saint-Servais,587,421,4,11,220,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29265,Sainte-Sève,835,671,4,10,273,159,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29266,Saint-Thégonnec Loc-Eguiner,2447,1761,7,48,638,568,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29267,Saint-Thois,545,413,2,15,0,177,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29268,Saint-Thonan,1348,1069,11,65,681,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29269,Saint-Thurien,760,531,8,26,273,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29270,Saint-Urbain,1256,977,8,50,0,302,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29271,Saint-Vougay,686,509,4,13,203,206,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29272,Saint-Yvi,2525,1882,33,94,1148,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29273,Santec,2130,1605,5,28,731,371,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29274,Scaër,4297,2854,61,146,1469,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29275,Scrignac,589,433,3,22,0,167,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29276,Sibiril,997,754,4,15,327,249,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29277,Sizun,1692,1296,10,18,439,379,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29278,Spézet,1355,983,22,50,0,396,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29279,Taulé,2266,1681,10,38,720,435,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29280,Telgruc-sur-Mer,1844,1409,16,88,0,528,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29281,Tourch,788,578,10,24,310,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29282,Trébabu,310,249,0,17,161,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29284,Treffiagat,2125,1636,12,37,606,489,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29285,Tréflaouénan,377,263,0,3,128,61,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29286,Tréflévénez,216,173,0,4,54,48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29287,Tréflez,796,632,10,26,375,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29288,Trégarantec,439,352,4,16,225,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29289,Trégarvan,136,114,3,10,0,24,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29290,Tréglonou,538,387,5,22,226,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29291,Trégourez,747,519,9,26,0,220,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29292,Tréguennec,268,222,3,2,79,34,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29293,Trégunc,6545,4913,74,194,3035,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29294,Le Tréhou,505,347,2,9,127,111,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29295,Trémaouézan,372,283,3,11,185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29296,Tréméoc,1178,934,6,20,332,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29297,Tréméven,1909,1403,20,76,790,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29298,Tréogat,469,402,2,10,143,97,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29299,Tréouergat,238,182,1,10,124,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29300,Le Trévoux,1314,931,22,47,513,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29301,Trézilidé,246,194,0,9,75,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_29302,Pont-de-Buis-lès-Quimerch,2811,1891,42,84,0,753,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A001,Afa,2684,1740,27,58,955,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A004,Ajaccio,37184,24000,372,632,10239,9199,0,0,0,0,0,0,0,3558,0,0,0,0,0,0,0
FR_2A006,Alata,2919,1963,33,67,1014,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A008,Albitreccia,1414,901,11,25,0,492,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0
FR_2A011,Altagène,82,62,3,0,0,20,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
FR_2A014,Ambiegna,76,53,0,3,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A017,Appietto,1483,1023,16,23,532,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A018,Arbellara,156,92,0,0,0,39,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
FR_2A019,Arbori,85,60,0,5,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A021,Argiusta-Moriccio,101,70,5,3,0,24,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
FR_2A022,Arro,85,63,0,1,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A024,Aullène,204,153,3,10,0,72,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
FR_2A026,Azilone-Ampaza,236,151,1,6,0,44,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
FR_2A027,Azzana,67,44,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A028,Balogna,180,113,4,0,96,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A031,Bastelica,538,345,12,13,0,118,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0
FR_2A032,Bastelicaccia,3163,2028,15,58,1304,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A035,Belvédère-Campomoro,258,199,0,4,0,60,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0
FR_2A038,Bilia,53,40,0,1,0,6,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
FR_2A040,Bocognano,479,325,2,6,215,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A041,Bonifacio,2839,2045,25,44,0,773,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0
FR_2A048,Calcatoggio,553,444,6,5,311,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A056,Campo,122,88,1,1,0,44,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
FR_2A060,Cannelle,71,48,0,1,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A061,Carbini,119,84,2,1,0,33,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
FR_2A062,Carbuccia,329,194,1,13,104,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A064,Cardo-Torgia,49,39,0,0,0,15,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
FR_2A065,Cargèse,996,656,13,16,367,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A066,Cargiaca,60,42,0,0,0,8,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
FR_2A070,Casaglione,395,279,0,14,152,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A071,Casalabriva,159,107,3,2,0,32,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
FR_2A085,Cauro,1184,820,7,37,0,422,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0
FR_2A089,Ciamannacce,160,93,0,7,0,31,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
FR_2A090,Coggia,679,426,7,11,241,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A091,Cognocoli-Monticchi,224,143,0,10,0,69,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
FR_2A092,Conca,968,711,26,0,0,235,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0
FR_2A094,Corrano,128,93,1,2,0,12,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
FR_2A098,Coti-Chiavari,777,500,2,12,0,241,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0
FR_2A099,Cozzano,285,231,0,3,0,29,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0
FR_2A100,Cristinacce,71,46,1,4,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A103,Cuttoli-Corticchiato,1697,982,27,21,483,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A104,Eccica-Suarella,1000,796,7,11,0,193,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0
FR_2A108,Évisa,180,103,5,3,71,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A114,Figari,1426,954,8,13,0,329,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0
FR_2A115,Foce,133,86,1,3,0,18,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
FR_2A117,Forciolo,84,52,0,2,0,18,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
FR_2A118,Fozzano,164,121,2,4,0,39,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
FR_2A119,Frasseto,146,95,2,3,0,49,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
FR_2A127,Giuncheto,113,78,0,3,0,23,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
FR_2A128,Granace,96,89,3,0,0,17,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
FR_2A129,Grossa,102,71,0,1,0,17,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
FR_2A130,Grosseto-Prugna,3210,2098,44,82,0,1170,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0
FR_2A131,Guagno,186,133,1,5,112,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A132,Guargualé,142,114,2,5,0,21,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0
FR_2A133,Guitera-les-Bains,178,145,2,0,0,58,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
FR_2A139,Lecci,1285,930,12,36,0,429,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0
FR_2A141,Letia,215,165,4,6,125,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A142,Levie,626,443,8,13,0,111,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0
FR_2A144,Lopigna,166,110,16,4,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A146,Loreto-di-Tallano,53,45,2,2,0,14,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
FR_2A154,Marignana,168,118,26,2,61,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A158,Mela,68,51,0,1,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
FR_2A160,Moca-Croce,307,210,1,23,0,38,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0
FR_2A163,Monacia-dAullène,600,395,23,13,0,186,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0
FR_2A174,Murzo,131,88,1,1,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A181,Ocana,502,301,0,9,0,119,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0
FR_2A186,Olivese,293,202,1,11,0,93,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0
FR_2A189,Olmeto,1125,806,6,22,0,318,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0
FR_2A191,Olmiccia,102,78,0,0,0,16,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
FR_2A196,Orto,138,101,0,3,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A197,Osani,156,95,0,6,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A198,Ota,440,222,0,5,132,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A200,Palneca,281,180,3,2,0,71,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0
FR_2A203,Partinello,92,56,1,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A204,Pastricciola,199,136,3,3,81,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A209,Peri,2125,1507,19,43,956,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A211,Petreto-Bicchisano,545,352,15,0,0,137,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
FR_2A212,Piana,422,242,4,9,160,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A215,Pianottoli-Caldarello,747,537,14,1,0,216,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0
FR_2A228,Pietrosella,1394,1046,16,43,0,374,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0
FR_2A232,Pila-Canale,224,136,1,5,0,45,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
FR_2A240,Poggiolo,152,132,1,3,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A247,Porto-Vecchio,9965,6891,80,98,0,2155,0,0,0,0,0,0,0,4558,0,0,0,0,0,0,0
FR_2A249,Propriano,2470,1451,20,71,0,709,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0
FR_2A253,Quasquara,87,66,3,13,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
FR_2A254,Quenza,259,196,2,0,0,55,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0
FR_2A258,Renno,208,161,0,9,129,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A259,Rezza,79,52,0,0,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A262,Rosazia,88,53,0,1,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A266,Salice,107,89,1,2,64,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A268,Sampolo,123,91,2,3,0,32,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
FR_2A269,Sari-Solenzara,1285,873,8,15,0,368,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0
FR_2A270,Sari-dOrcino,333,244,10,13,147,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A271,Sarrola-Carcopino,2290,1357,21,43,607,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A272,Sartène,2320,1522,30,35,0,601,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0
FR_2A276,Serra-di-Ferro,556,437,6,28,0,106,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0
FR_2A278,Serra-di-Scopamène,130,93,6,6,0,19,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
FR_2A279,Serriera,125,99,0,6,70,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A282,Soccia,196,159,3,5,115,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A284,Sollacaro,357,256,1,8,0,76,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0
FR_2A285,Sorbollano,97,66,0,8,0,26,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
FR_2A288,Sotta,1197,836,6,28,0,366,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0
FR_2A295,SantAndréa-dOrcino,120,81,1,0,58,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A300,San-Gavino-di-Carbini,898,628,9,24,0,211,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0
FR_2A308,Sainte-Lucie-de-Tallano,546,419,6,13,0,108,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0
FR_2A310,Santa-Maria-Figaniella,112,82,0,2,0,43,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
FR_2A312,Santa-Maria-Siché,375,260,0,8,0,104,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0
FR_2A322,Tasso,192,106,0,0,0,22,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0
FR_2A323,Tavaco,302,176,1,3,89,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A324,Tavera,398,245,1,6,149,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A326,Tolla,164,130,0,5,0,25,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
FR_2A330,Ucciani,486,310,8,14,199,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A331,Urbalacone,81,52,0,0,0,12,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
FR_2A336,Valle-di-Mezzana,440,272,8,6,174,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A345,Vero,422,247,4,6,132,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A348,Vico,950,621,15,22,360,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A349,Viggianello,671,477,4,6,0,119,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0
FR_2A351,Villanova,362,271,2,15,169,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_2A357,Zérubia,60,42,0,1,0,9,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
FR_2A358,Zévaco,76,50,0,2,0,11,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
FR_2A359,Zicavo,267,169,1,4,0,59,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
FR_2A360,Zigliara,149,108,6,2,0,30,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
FR_2A362,Zonza,2541,1899,24,52,0,584,0,0,0,0,0,0,0,1239,0,0,0,0,0,0,0
FR_2A363,Zoza,78,55,0,0,0,26,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
FR_2B002,Aghione,184,139,0,4,0,0,0,0,0,92,0,0,0,43,0,0,0,0,0,0,0
FR_2B003,Aiti,64,52,0,3,0,0,0,0,0,36,0,0,0,13,0,0,0,0,0,0,0
FR_2B005,Alando,40,36,1,0,0,0,0,0,0,12,0,0,0,23,0,0,0,0,0,0,0
FR_2B007,Albertacce,254,209,0,5,0,0,0,0,0,38,0,0,0,166,0,0,0,0,0,0,0
FR_2B009,Aléria,1567,1024,15,22,0,0,0,0,0,572,0,0,0,415,0,0,0,0,0,0,0
FR_2B010,Algajola,315,227,3,3,0,0,0,0,0,154,0,0,0,67,0,0,0,0,0,0,0
FR_2B012,Altiani,103,72,0,3,0,0,0,0,0,30,0,0,0,39,0,0,0,0,0,0,0
FR_2B013,Alzi,31,27,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0,0,0
FR_2B015,Ampriani,24,20,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0
FR_2B016,Antisanti,429,314,9,6,0,0,0,0,0,197,0,0,0,102,0,0,0,0,0,0,0
FR_2B020,Aregno,493,346,2,7,0,0,0,0,0,211,0,0,0,126,0,0,0,0,0,0,0
FR_2B023,Asco,154,91,0,4,0,0,0,0,0,14,0,0,0,73,0,0,0,0,0,0,0
FR_2B025,Avapessa,78,36,1,3,0,0,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0
FR_2B029,Barbaggio,235,170,0,5,0,64,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
FR_2B030,Barrettali,192,139,0,4,0,28,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
FR_2B033,Bastia,22149,13366,268,463,0,4576,0,0,0,0,0,0,0,8059,0,0,0,0,0,0,0
FR_2B034,Belgodère,538,421,4,27,0,0,0,0,0,90,0,0,0,300,0,0,0,0,0,0,0
FR_2B036,Bigorno,93,80,1,1,0,0,0,0,0,63,0,0,0,15,0,0,0,0,0,0,0
FR_2B037,Biguglia,5122,3632,46,89,0,1378,0,0,0,0,0,0,0,2119,0,0,0,0,0,0,0
FR_2B039,Bisinchi,256,181,6,8,0,0,0,0,0,66,0,0,0,101,0,0,0,0,0,0,0
FR_2B042,Borgo,5933,3489,27,61,0,1485,0,0,0,0,0,0,0,1916,0,0,0,0,0,0,0
FR_2B043,Brando,1524,1126,27,36,0,424,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0
FR_2B045,Bustanico,91,75,0,0,0,0,0,0,0,57,0,0,0,18,0,0,0,0,0,0,0
FR_2B046,Cagnano,180,122,0,0,0,37,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
FR_2B047,Calacuccia,488,427,1,3,0,0,0,0,0,157,0,0,0,266,0,0,0,0,0,0,0
FR_2B049,Calenzana,1754,1291,30,31,0,0,0,0,0,702,0,0,0,528,0,0,0,0,0,0,0
FR_2B050,Calvi,4221,2861,59,63,0,0,0,0,0,1908,0,0,0,831,0,0,0,0,0,0,0
FR_2B051,Cambia,106,82,1,1,0,0,0,0,0,51,0,0,0,29,0,0,0,0,0,0,0
FR_2B052,Campana,70,59,0,1,0,0,0,0,0,17,0,0,0,41,0,0,0,0,0,0,0
FR_2B053,Campi,48,41,1,2,0,0,0,0,0,15,0,0,0,23,0,0,0,0,0,0,0
FR_2B054,Campile,224,164,1,2,0,0,0,0,0,65,0,0,0,96,0,0,0,0,0,0,0
FR_2B055,Campitello,165,116,0,4,0,0,0,0,0,49,0,0,0,63,0,0,0,0,0,0,0
FR_2B057,Canale-di-Verde,247,156,1,1,0,0,0,0,0,73,0,0,0,81,0,0,0,0,0,0,0
FR_2B058,Canari,298,253,6,4,0,52,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0
FR_2B059,Canavaggia,208,127,1,4,0,0,0,0,0,39,0,0,0,83,0,0,0,0,0,0,0
FR_2B063,Carcheto-Brustico,53,40,0,0,0,0,0,0,0,26,0,0,0,14,0,0,0,0,0,0,0
