gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,B.E.,PCP-PEV,CDS-PP,PAN,A,L,PPM.PPV/CDC,NC,IL,PCTP/MRPP,PNR,PDR,PURP,PTP,MAS
PT_071401,Bencatel,1375,169,3,1,62,10,15,68,1,2,0,0,2,0,0,5,0,0,0,0,0
PT_071303,Aguiar,712,331,5,12,84,16,20,149,3,12,6,2,12,1,1,6,1,1,0,0,0
PT_071302,Viana Do Alentejo,2229,289,4,10,113,29,15,82,11,2,1,1,3,0,0,14,2,0,2,0,0
PT_071301,Alcáçovas,1682,239,4,4,94,28,9,72,7,4,1,1,2,0,0,5,1,3,4,0,0
PT_071202,Landeira,593,66,2,0,28,7,1,22,0,1,0,0,2,0,0,3,0,0,0,0,0
PT_071201,Vendas Novas,9419,2153,38,75,791,259,145,508,93,66,26,15,32,18,8,53,7,5,9,4,1
PT_071106,Campo e Campinho,1181,355,8,10,200,33,18,53,8,7,1,2,5,1,1,6,0,0,2,0,0
PT_071104,Reguengos De Monsaraz,5983,732,18,19,324,110,62,88,26,26,5,5,14,4,2,16,3,0,7,1,2
PT_071103,Monsaraz,636,244,6,10,142,18,10,29,8,3,2,1,10,0,0,4,1,0,0,0,0
PT_071102,Corval,1129,342,6,13,190,25,29,50,3,12,0,0,12,0,0,1,0,0,1,0,0
PT_071002,Redondo,4651,739,19,14,321,69,52,144,37,16,15,6,10,2,2,19,6,0,6,0,1
PT_071001,Montoito,1011,265,8,6,90,35,20,78,10,4,4,1,6,0,1,2,0,0,0,0,0
PT_070910,São Bartolomeu do Outeiro e Oriola,703,246,5,5,127,6,20,51,4,5,2,1,3,1,1,11,1,0,2,1,0
PT_070909,Amieira e Alqueva,578,288,2,3,124,10,11,121,1,2,0,2,0,0,0,10,1,1,0,0,0
PT_070908,Vera Cruz,313,122,2,3,62,5,4,36,0,2,1,0,4,0,1,1,1,0,0,0,0
PT_070906,Santana,427,144,2,0,77,6,14,25,3,1,2,2,3,1,0,6,0,1,0,0,1
PT_070905,Portel,2140,302,10,10,123,17,16,97,2,2,1,3,5,2,1,9,3,0,0,1,0
PT_070903,Monte Do Trigo,1035,283,2,4,120,11,15,108,3,3,2,1,1,0,0,12,0,0,1,0,0
PT_070803,Mourão,1389,90,2,3,38,14,1,17,6,0,0,0,3,1,0,0,0,2,0,3,0
PT_070802,Luz,267,70,1,4,13,42,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0
PT_070801,Granja,533,140,2,1,73,16,6,15,3,3,3,0,5,0,0,10,1,1,0,1,0
PT_070704,Pavia,744,269,9,6,94,31,17,72,13,9,0,2,1,0,1,13,1,0,0,0,0
PT_070703,Mora,2076,336,8,7,95,33,10,145,9,5,2,1,4,1,0,14,2,0,0,0,0
PT_070702,Cabeção,944,316,4,12,101,13,21,131,5,7,0,4,3,3,1,9,0,0,0,2,0
PT_070701,Brotas,353,166,2,8,36,16,3,83,4,4,0,1,0,1,0,7,0,0,1,0,0
PT_070612,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",9479,2743,40,79,821,239,180,970,150,56,40,40,26,11,9,61,6,7,6,1,1
PT_070611,Cortiçadas de Lavre e Lavre,1182,400,4,9,128,39,16,150,11,9,2,2,5,2,0,20,1,0,2,0,0
PT_070610,Foros De Vale De Figueira,904,425,8,16,149,25,22,176,5,8,2,7,0,0,0,6,0,1,0,0,0
PT_070607,Ciborro,602,225,7,11,132,5,9,39,3,0,2,4,3,0,0,8,1,0,1,0,0
PT_070606,São Cristóvão,465,233,6,7,39,34,8,94,23,3,7,2,2,2,2,1,0,1,0,1,1
PT_070605,Santiago Do Escoural,1017,295,2,2,100,16,19,137,2,5,2,2,1,0,0,6,0,0,1,0,0
PT_070601,Cabrela,463,187,0,2,85,16,6,53,10,1,3,1,3,0,1,5,0,0,1,0,0
PT_070527,São Sebastião da Giesteira e Nossa Senhora da Boa Fé,849,299,8,6,108,25,26,80,8,8,7,4,7,0,1,9,0,0,1,0,1
PT_070526,São Manços e São Vicente do Pigeiro,1036,325,4,5,183,36,8,62,8,2,2,1,2,0,1,8,1,0,2,0,0
PT_070525,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe,863,359,9,9,126,18,28,106,16,11,7,5,11,1,2,9,1,0,0,0,0
PT_070524,Malagueira e Horta das Figueiras,18497,3513,81,122,1053,552,450,502,244,110,100,70,83,33,26,44,9,11,16,5,2
PT_070523,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",4304,1012,22,38,267,172,117,129,127,38,31,17,18,5,9,9,3,3,5,1,1
PT_070522,Bacelo e Senhora da Saúde,15816,3209,82,108,1070,467,377,476,190,136,61,63,48,31,19,28,20,11,16,3,3
PT_070515,Canaviais,2622,488,13,12,158,56,57,80,31,22,6,9,18,2,8,5,3,5,1,2,0
PT_070513,Torre De Coelheiros,482,164,5,7,87,5,5,41,1,2,2,2,1,0,1,5,0,0,0,0,0
PT_070509,São Miguel De Machede,626,228,4,9,80,24,12,55,8,10,4,2,9,3,2,2,2,1,0,1,0
PT_070506,São Bento Do Mato,943,333,6,14,130,63,22,33,17,7,11,4,9,4,4,5,2,1,0,1,0
PT_070503,Nossa Senhora De Machede,791,314,7,5,139,23,21,64,17,8,1,3,9,1,3,10,1,1,0,0,1
PT_070502,Nossa Senhora Da Graça Do Divor,380,166,3,10,52,9,12,67,3,1,0,4,2,1,1,1,0,0,0,0,0
PT_070417,Ameixial (Santa Vitória e São Bento),574,222,8,4,90,31,16,25,19,3,0,5,18,2,0,0,0,0,1,0,0
PT_070416,São Lourenço de Mamporcão e São Bento de Ana Loura,426,201,6,8,82,31,10,35,5,4,1,1,4,2,3,5,2,0,1,1,0
PT_070415,São Bento do Cortiço e Santo Estêvão,620,195,1,8,94,29,14,15,7,7,0,3,8,3,0,3,0,2,0,0,1
PT_070414,Estremoz (Santa Maria e Santo André),7056,1245,29,65,461,231,121,121,85,22,20,14,33,5,3,11,7,3,9,5,0
PT_070413,Veiros,811,247,4,8,138,42,10,16,14,2,4,0,1,0,0,4,1,0,0,3,0
PT_070411,São Domingos De Ana Loura,277,101,0,3,50,8,8,21,0,3,0,1,2,0,0,2,2,0,0,1,0
PT_070404,Évora Monte (Santa Maria),459,174,4,0,92,14,21,17,5,2,1,4,1,1,0,8,1,2,0,1,0
PT_070402,Glória,421,150,0,4,80,15,13,19,6,3,0,1,2,2,0,4,1,0,0,0,0
PT_070401,Arcos,922,243,9,7,106,31,26,24,13,9,4,1,2,3,1,2,2,0,2,1,0
PT_070304,Borba (São Bartolomeu),589,200,4,5,92,30,12,23,11,9,2,1,5,2,2,1,1,0,0,0,0
PT_070303,Rio De Moinhos,1783,449,3,15,228,50,57,59,16,1,4,1,3,0,1,8,0,0,2,1,0
PT_070302,Orada,610,151,2,7,87,10,10,18,4,4,3,1,2,1,0,1,0,0,1,0,0
PT_070301,Borba (Matriz),3023,295,7,12,135,37,23,36,9,7,3,2,7,1,0,9,5,0,2,0,0
PT_070209,São Gregório e Santa Justa,423,182,5,3,45,23,3,75,3,6,5,2,8,0,0,1,1,1,0,0,1
PT_070208,Gafanhoeira (São Pedro) e Sabugueiro,702,360,4,13,93,20,18,166,16,6,0,2,8,0,0,9,1,0,2,0,2
PT_070206,Vimieiro,1222,147,8,4,59,20,8,27,8,2,1,0,1,2,0,5,0,1,1,0,0
PT_070202,Igrejinha,775,313,8,15,124,28,19,79,9,11,4,0,5,1,0,3,5,1,1,0,0
PT_070201,Arraiolos,2787,901,24,14,244,67,73,353,29,21,15,12,9,1,2,30,6,0,1,0,0
PT_070107,"Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho)",1805,321,13,3,155,37,23,54,11,7,1,1,1,1,1,9,0,1,1,1,1
PT_070105,Terena (São Pedro),621,215,5,1,111,19,20,34,1,3,3,2,7,0,2,3,1,1,0,0,2
PT_070104,Capelins (Santo António),415,117,5,2,59,6,3,31,0,2,1,3,1,0,0,4,0,0,0,0,0
PT_070103,Santiago Maior,1820,434,7,7,241,21,17,109,2,7,0,1,8,0,0,13,0,0,0,1,0
PT_061704,São Miguel De Poiares,1143,314,11,16,141,60,26,11,22,9,6,3,2,0,0,3,1,1,2,0,0
PT_061703,Poiares (Santo André),3603,944,20,63,306,242,100,34,63,41,11,15,16,9,4,3,5,6,3,1,2
PT_061702,Lavegadas,172,78,3,6,26,21,6,2,8,3,0,0,0,0,0,1,1,0,1,0,0
PT_061701,Arrifana,1250,299,7,18,106,94,14,5,30,4,0,7,3,2,0,6,0,1,0,0,2
PT_061619,Pinheiro de Coja e Meda de Mouros,458,193,11,10,85,51,9,7,7,3,3,2,0,1,1,0,1,1,0,1,0
PT_061618,Espariz e Sinde,858,324,5,17,145,97,19,6,9,8,5,1,1,2,0,2,0,6,1,0,0
PT_061617,Covas e Vila Nova de Oliveirinha,1127,313,15,13,94,111,32,10,16,7,2,3,3,1,0,1,1,0,1,1,2
PT_061616,Ázere e Covelo,782,204,12,5,78,57,9,19,6,6,2,1,4,1,0,1,0,1,1,0,1
PT_061614,Tábua,2998,875,43,44,308,233,84,39,43,34,9,10,7,1,4,5,4,6,1,0,0
PT_061612,São João Da Boa Vista,400,123,7,3,69,20,8,5,2,5,0,0,2,0,0,2,0,0,0,0,0
PT_061611,Póvoa De Midões,506,159,7,11,66,42,8,3,4,3,1,1,4,0,1,2,1,3,0,2,0
PT_061609,Mouronho,690,242,18,15,70,86,16,7,10,6,4,3,0,0,0,4,0,2,1,0,0
PT_061608,Midões,1485,476,18,16,229,110,25,15,18,15,5,4,3,4,3,4,2,3,1,1,0
PT_061603,Carapinha,327,133,6,14,30,44,9,2,15,2,2,2,0,0,2,0,1,0,2,2,0
PT_061602,Candosa,627,250,9,10,125,77,7,3,6,4,1,2,1,1,0,1,0,0,1,0,2
PT_061514,Gesteira e Brunhós,952,324,14,27,176,36,35,9,9,5,0,4,2,0,1,1,3,1,1,0,0
PT_061513,Degracias e Pombalinho,1193,327,11,34,114,104,20,2,20,8,2,2,3,1,0,3,0,0,0,3,0
PT_061512,Vinha Da Rainha,1287,388,13,32,166,73,30,4,18,23,5,3,8,5,0,4,1,1,1,0,1
PT_061511,Vila Nova De Anços,891,351,21,21,160,51,33,35,5,6,3,2,2,4,1,1,2,2,1,0,1
PT_061510,Tapéus,314,122,6,9,37,33,13,2,4,7,0,0,3,0,2,1,2,1,2,0,0
PT_061509,Soure,6990,2232,64,140,1015,342,258,97,69,80,25,29,30,16,10,16,13,14,6,4,4
PT_061508,Samuel,1080,367,13,26,195,49,39,7,11,6,2,10,1,0,1,3,2,1,0,1,0
PT_061506,Granja Do Ulmeiro,1545,557,22,30,246,45,81,38,15,23,6,12,10,12,2,5,2,6,1,0,1
PT_061504,Figueiró Do Campo,1244,532,18,37,243,48,71,50,22,19,4,7,3,0,0,2,4,0,3,0,1
PT_061501,Alfarelos,1081,447,6,21,195,38,70,52,9,9,7,6,6,9,1,8,3,4,1,1,1
PT_061407,"São Miguel, Santa Eufémia e Rabaçal",2933,847,28,51,296,240,86,23,23,37,16,13,10,0,4,7,2,3,3,5,0
