gisco_id,name,registered,turnout,invalid,blank,PPD/PSD.CDS-PP,PS,B.E.,PDA,PCP-PEV,PCTP/MRPP,MD,POUS,PND,PPM,P.N.R.,MPT,P.H.
PT_160939,Vilar De Murteda,242,108,2,6,47,27,4,0,9,4,1,0,3,0,2,0,3
PT_160940,Chafé,2065,645,12,21,210,297,15,1,65,8,2,0,5,3,1,1,4
PT_161001,Campos,962,363,3,18,130,176,11,1,13,0,1,0,3,4,0,1,2
PT_161002,Candemil,261,126,1,6,52,58,1,0,1,1,2,0,2,0,1,0,1
PT_161003,Cornes,459,169,5,0,62,76,1,0,12,6,0,0,5,1,0,0,1
PT_161004,Covas,698,245,4,5,131,78,5,1,7,2,0,0,5,4,2,1,0
PT_161005,Gondar,155,88,0,0,24,59,1,0,1,0,0,0,2,0,0,0,1
PT_161006,Gondarém,874,302,8,6,79,189,2,0,7,3,0,0,4,1,1,1,1
PT_161007,Loivo,700,253,4,6,77,142,10,0,5,2,0,0,2,2,1,0,2
PT_161008,Lovelhe,408,189,0,8,44,122,4,0,5,1,2,0,1,1,0,0,1
PT_161009,Mentrestido,269,104,1,3,36,52,2,0,0,0,1,0,2,2,2,1,2
PT_161010,Nogueira,231,110,1,1,59,42,0,0,1,1,2,0,3,0,0,0,0
PT_161011,Reboreda,545,173,1,5,65,89,6,0,2,1,0,0,2,2,0,0,0
PT_161012,Sapardos,416,177,5,4,66,93,0,0,3,3,0,0,0,0,0,0,3
PT_161013,Sopo,638,212,2,7,94,95,3,2,3,1,1,0,0,2,1,1,0
PT_161014,Vila Meã,249,87,0,2,29,50,1,0,1,0,0,0,2,1,1,0,0
PT_161015,Vila Nova De Cerveira,1330,489,6,10,198,226,22,0,18,0,0,0,4,1,3,1,0
PT_170101,Alijó,2223,836,13,22,353,367,29,2,28,5,3,0,7,4,2,0,1
PT_170102,Amieiro,148,58,2,2,20,27,1,0,2,0,0,0,1,1,0,0,2
PT_170103,Carlão,882,282,10,4,117,130,2,2,6,3,0,2,2,0,0,3,1
PT_170104,Casal De Loivos,203,78,0,0,18,49,3,0,4,2,0,0,1,0,0,1,0
PT_170105,Castedo,457,185,1,2,102,61,5,0,2,1,1,0,1,5,2,0,2
PT_170106,Cotas,327,94,0,4,45,38,1,0,1,1,0,0,1,0,1,1,1
PT_170107,Favaios,1120,408,5,11,139,212,18,1,11,2,1,0,2,1,3,0,2
PT_170108,Pegarinhos,598,183,4,4,74,74,2,0,19,3,0,1,0,0,2,0,0
PT_170109,Pinhão,770,264,2,5,77,147,10,0,20,0,1,0,1,0,0,0,1
PT_170110,Pópulo,367,79,3,1,22,49,1,0,0,0,0,0,0,2,0,0,1
PT_170111,Ribalonga,343,79,5,2,33,35,0,0,1,1,0,0,0,0,0,1,1
PT_170112,Sanfins Do Douro,1678,656,14,16,308,269,7,0,12,4,2,0,11,4,2,1,6
PT_170113,Santa Eugénia,432,179,7,3,79,83,0,1,0,2,0,0,1,1,0,0,2
PT_170114,São Mamede De Ribatua,889,286,3,8,114,129,5,1,12,6,4,0,2,2,0,0,0
PT_170115,Vale De Mendiz,222,86,0,1,19,57,0,0,3,5,1,0,0,0,0,0,0
PT_170116,Vila Chã,648,201,5,4,94,82,1,2,2,2,0,1,5,1,0,0,2
PT_170117,Vila Verde,858,164,6,4,89,48,5,0,1,2,1,1,1,3,2,0,1
PT_170118,Vilar De Maçada,1070,301,6,6,164,101,7,2,5,1,0,1,4,1,0,0,3
PT_170119,Vilarinho De Cotas,253,74,0,0,26,44,0,0,0,3,0,0,0,0,0,0,1
PT_170201,Alturas Do Barroso,569,153,3,1,71,63,3,0,3,0,0,0,5,1,1,0,2
PT_170202,Ardãos,393,123,1,3,84,28,1,0,0,2,0,0,0,0,2,0,2
PT_170203,Beça,1017,361,8,8,222,100,5,0,8,3,0,2,0,1,0,0,4
PT_170204,Bobadela,474,197,1,3,105,74,2,0,3,0,0,1,2,1,2,1,2
PT_170205,Boticas,1000,461,5,10,246,170,8,1,5,1,1,4,3,2,0,2,3
PT_170206,Cerdedo,219,88,3,2,54,26,1,0,0,0,0,1,1,0,0,0,0
PT_170207,Codessoso,204,59,1,0,31,25,0,0,1,0,0,0,0,0,0,0,1
PT_170208,Covas Do Barroso,387,145,3,6,87,29,3,1,7,1,1,1,2,0,2,1,1
PT_170209,Curros,105,53,1,0,47,4,0,0,0,1,0,0,0,0,0,0,0
PT_170210,Dornelas,640,182,5,1,72,53,2,1,37,5,0,2,1,1,0,0,2
PT_170211,Fiães Do Tâmega,172,53,2,5,39,7,0,0,0,0,0,0,0,0,0,0,0
PT_170212,Granja,287,128,4,1,70,44,0,1,2,1,1,0,0,1,1,0,2
PT_170213,Pinho,496,150,1,1,90,41,4,1,5,1,1,0,3,1,1,0,0
PT_170214,São Salvador De Viveiro,406,137,4,2,76,44,1,0,0,3,1,0,3,0,0,1,2
PT_170215,Sapiãos,645,276,3,2,181,71,2,0,4,1,3,1,1,1,1,0,5
PT_170216,Vilar,248,107,2,0,66,33,0,0,0,2,1,0,2,0,0,0,1
PT_170301,Águas Frias,970,306,5,6,144,116,3,2,9,2,3,0,3,6,0,0,7
PT_170302,Anelhe,503,88,2,0,56,21,1,1,2,2,1,0,1,0,1,0,0
PT_170303,Arcossó,385,173,3,5,69,87,2,1,1,0,1,0,1,1,1,0,1
PT_170304,Bobadela,154,66,0,0,41,17,0,0,2,2,0,0,0,2,0,1,1
PT_170305,Bustelo,521,218,1,5,155,48,1,0,0,2,1,0,1,1,1,0,2
PT_170306,Calvão,519,190,1,2,77,91,2,0,6,3,4,0,0,1,1,0,2
PT_170307,Cela,280,86,1,3,55,17,0,0,1,1,1,1,1,1,2,0,2
PT_170309,Cimo De Vila Da Castanheira,702,205,9,2,69,109,1,1,1,1,0,2,0,0,4,2,4
PT_170310,Curalha,538,160,3,8,81,44,6,2,3,1,2,1,4,0,1,1,3
PT_170311,Eiras,510,196,5,1,80,89,9,2,2,2,1,0,3,0,2,0,0
PT_170312,Ervededo,989,307,10,4,185,75,6,3,3,2,3,0,5,1,2,1,7
PT_170313,Faiões,742,283,7,14,139,103,3,0,4,3,0,1,3,3,0,1,2
PT_170314,Lama De Arcos,533,187,6,10,74,80,4,0,3,0,1,1,3,0,0,0,5
PT_170315,Loivos,724,244,5,8,142,78,4,1,2,0,0,1,1,1,0,0,1
PT_170316,Mairos,419,136,1,1,75,52,2,0,1,3,0,0,1,0,0,0,0
PT_170317,Moreiras,359,124,0,5,58,53,1,1,0,0,1,0,1,1,1,0,2
PT_170318,Nogueira Da Montanha,912,288,14,3,169,5,2,2,5,79,1,0,0,1,1,3,3
PT_170319,Oucidres,292,87,2,1,46,28,1,0,6,1,1,0,0,1,0,0,0
PT_170320,Oura,678,207,7,3,132,56,2,2,1,0,0,0,2,0,1,1,0
PT_170321,Outeiro Seco,720,290,6,15,108,135,5,0,12,3,1,1,1,0,0,0,3
PT_170322,Paradela,344,130,1,0,76,48,1,1,0,0,0,0,1,1,0,0,1
PT_170323,Póvoa De Agrações,412,109,1,1,36,64,0,0,2,1,0,0,1,1,1,0,1
PT_170324,Redondelo,614,217,10,2,62,133,0,0,1,1,1,0,3,0,1,0,3
PT_170325,Roriz,329,95,2,1,44,41,0,0,0,0,2,0,2,0,0,1,2
PT_170326,Samaiões,723,219,5,2,103,82,7,1,11,2,1,1,3,0,0,0,1
PT_170327,Sanfins,464,110,2,1,68,33,0,1,2,0,0,0,1,0,0,0,2
PT_170328,Sanjurge,380,159,7,1,69,67,6,1,3,1,1,0,1,0,1,0,1
PT_170329,Santa Leocádia,555,134,3,2,41,76,1,0,1,1,1,0,2,1,0,1,4
PT_170330,Santo António De Monforte,517,223,8,10,113,74,3,0,7,1,0,0,1,1,1,1,3
PT_170331,Santo Estêvão,635,170,3,7,80,75,2,1,2,0,0,0,0,0,0,0,0
PT_170332,São Julião De Montenegro,315,101,0,0,64,30,2,0,5,0,0,0,0,0,0,0,0
PT_170333,São Pedro De Agostém,1403,337,5,13,150,144,4,1,6,1,1,1,0,0,2,0,9
PT_170334,São Vicente,396,160,2,1,94,55,0,1,1,0,0,0,0,0,0,2,4
PT_170335,Seara Velha,220,97,4,4,60,21,0,1,1,1,2,0,0,1,0,1,1
PT_170336,Selhariz,329,132,4,3,76,32,5,0,3,1,1,2,1,0,2,0,2
PT_170337,Soutelinho Da Raia,255,71,0,4,31,29,1,0,0,0,1,0,1,2,0,0,2
PT_170338,Soutelo,425,158,4,6,81,51,0,3,2,2,0,1,0,3,0,1,4
PT_170339,Travancas,653,211,4,3,82,103,3,0,7,2,0,1,1,1,1,0,3
PT_170340,Tronco,355,126,6,1,53,59,0,0,0,1,0,0,2,0,2,0,2
PT_170341,Vale De Anta,1165,414,10,12,181,160,9,0,24,2,0,2,7,1,1,0,5
PT_170342,Vidago,1151,456,3,10,177,246,6,0,5,3,1,1,1,0,1,0,2
PT_170343,Vila Verde Da Raia,779,287,11,9,149,105,1,0,1,2,0,0,6,2,0,1,0
PT_170344,Vilar De Nantes,1290,420,2,10,202,165,12,2,13,1,2,0,7,1,1,1,1
PT_170345,Vilarelho Da Raia,782,285,3,8,167,82,4,4,2,4,0,0,3,2,2,0,4
PT_170346,Vilarinho Das Paranheiras,224,80,1,0,40,32,0,0,1,2,0,0,3,0,0,1,0
PT_170347,Vilas Boas,231,68,1,5,38,18,1,1,1,0,0,0,1,0,1,0,1
PT_170348,Vilela Seca,413,145,3,2,54,76,3,0,3,0,0,0,0,1,1,0,2
PT_170349,Vilela Do Tâmega,453,166,3,1,71,69,3,0,3,2,1,0,6,2,2,2,1
PT_170350,Santa Maria Maior,10356,3274,38,79,1273,1501,128,8,146,22,8,3,23,12,10,9,14
PT_170351,Madalena,3284,1027,24,25,427,443,25,6,40,8,6,1,8,6,3,1,4
PT_170352,Santa Cruz/Trindade,1446,492,4,16,269,165,8,1,17,2,1,1,2,4,1,0,1
PT_170401,Barqueiros,777,238,2,4,67,151,3,0,5,0,0,0,1,3,2,0,0
PT_170402,Cidadelhe,222,94,1,0,22,61,1,0,3,2,0,0,2,1,1,0,0
PT_170403,Oliveira,432,150,3,4,69,65,3,0,4,2,0,0,0,0,0,0,0
PT_170404,Mesão Frio (Santa Cristina),820,249,0,4,100,115,8,2,6,0,1,0,9,1,0,1,2
PT_170405,Mesão Frio (São Nicolau),331,172,0,8,85,64,8,0,0,2,2,0,2,1,0,0,0
PT_170406,Vila Jusã,562,156,2,4,52,80,3,0,6,5,2,0,0,2,0,0,0
PT_170407,Vila Marim,1416,300,1,6,96,175,1,0,8,3,1,0,7,0,0,0,2
PT_170501,Atei,1260,318,5,3,152,139,3,1,3,3,0,0,6,0,0,2,1
PT_170502,Bilhó,751,162,2,4,97,47,2,0,3,1,2,0,1,1,0,0,2
PT_170503,Campanhó,520,154,0,0,136,11,2,0,0,0,0,0,2,1,0,1,1
PT_170504,Ermelo,945,233,2,4,160,52,3,0,6,1,0,0,2,0,0,0,3
PT_170505,São Cristóvão de Mondim de Basto,2829,836,6,23,331,385,25,0,31,7,4,0,6,6,4,2,6
PT_170506,Paradança,319,141,2,1,95,39,1,0,1,0,0,0,0,0,0,1,1
PT_170507,Pardelhas,147,36,1,0,17,15,0,0,0,0,1,0,0,1,0,0,1
PT_170508,Vilar De Ferreiros,1325,428,0,3,284,113,1,2,2,5,0,0,5,3,4,1,5
PT_170601,Cabril,653,285,3,2,54,198,11,0,9,0,0,1,2,0,1,0,4
PT_170602,Cambeses Do Rio,224,81,2,0,25,46,1,1,0,0,1,1,0,3,0,0,1
PT_170603,Cervos,492,142,1,2,90,42,0,0,1,1,0,0,0,0,1,0,4
PT_170604,Chã,953,203,3,7,59,120,2,1,2,0,2,0,1,0,0,1,5
PT_170605,Contim,215,37,1,0,12,23,0,0,0,0,0,0,0,0,0,0,1
PT_170606,Covelães,250,94,0,0,52,36,1,0,0,0,1,0,1,1,0,1,1
PT_170607,Covelo Do Gerês,230,116,1,1,47,60,0,1,3,0,0,0,2,0,0,0,1
PT_170608,Donões,82,36,0,0,16,19,0,0,0,1,0,0,0,0,0,0,0
PT_170609,Ferral,588,300,11,3,86,185,4,0,4,2,0,0,1,1,2,0,1
PT_170610,Fervidelas,167,62,1,1,31,26,1,0,1,0,1,0,0,0,0,0,0
PT_170611,Fiães Do Rio,147,47,0,0,27,16,1,0,1,0,0,0,1,0,0,0,1
PT_170612,Gralhas,267,103,3,2,35,55,1,0,2,3,0,0,1,0,0,0,1
PT_170613,Meixedo,363,84,2,4,45,28,0,1,1,0,0,0,0,0,1,1,1
PT_170614,Meixide,143,61,0,2,31,22,2,0,1,0,0,1,0,0,1,0,1
PT_170615,Montalegre,1537,685,2,13,302,313,18,1,24,4,1,1,0,3,1,0,2
PT_170616,Morgade,338,137,1,0,58,67,2,1,5,1,0,0,1,0,0,0,1
PT_170617,Mourilhe,193,42,2,1,20,18,0,0,0,0,0,0,0,0,0,0,1
PT_170618,Negrões,275,81,1,1,17,48,0,0,8,2,2,0,1,0,0,1,0
PT_170619,Outeiro,217,84,1,0,48,29,0,1,0,0,1,0,2,0,0,1,1
PT_170620,Padornelos,250,104,1,3,57,34,3,0,4,0,1,0,1,0,0,0,0
PT_170621,Padroso,165,57,2,0,25,26,1,0,0,0,0,0,1,0,1,0,1
PT_170622,Paradela,540,135,1,1,53,69,3,1,1,0,0,1,2,0,1,1,1
PT_170623,Pitões Das Junias,206,89,2,2,37,42,1,0,1,0,0,0,3,0,1,0,0
PT_170624,Pondras,250,104,1,3,57,34,3,0,4,0,1,0,1,0,0,0,0
PT_170625,Reigoso,276,99,4,0,42,46,0,0,1,1,2,0,1,0,0,0,2
PT_170626,Salto,2182,860,8,15,382,407,11,1,9,6,1,1,2,4,1,0,12
PT_170627,Santo André,354,116,3,4,30,72,0,0,3,0,0,0,1,2,0,0,1
PT_170628,Vilar De Perdizes (São Miguel),707,203,7,2,87,92,2,1,0,1,0,2,2,1,0,0,6
PT_170629,Sarraquinhos,446,120,1,1,65,45,2,1,0,0,1,2,1,0,0,0,1
PT_170630,Sezelhe,207,83,1,0,32,44,1,2,0,1,0,1,0,0,0,0,1
PT_170631,Solveira,282,94,3,1,22,58,0,0,0,1,0,0,3,1,3,0,2
PT_170632,Tourém,253,88,1,1,39,42,0,0,2,0,0,0,2,0,0,0,1
PT_170633,Venda Nova,432,170,1,0,66,97,2,0,2,2,0,0,0,0,0,0,0
PT_170634,Viade De Baixo,864,311,4,1,135,166,0,0,1,2,0,0,2,0,0,0,0
PT_170635,Vila Da Ponte,314,142,0,0,75,62,2,0,0,0,0,0,0,0,0,1,2
PT_170701,Candedo,1287,444,11,3,201,196,4,2,3,9,3,0,5,2,0,0,5
PT_170702,Carva,333,104,2,2,43,48,1,0,1,1,1,1,1,2,1,0,0
PT_170703,Fiolhoso,723,201,8,8,98,65,6,0,3,2,1,0,2,2,1,2,3
PT_170704,Jou,968,323,8,12,185,99,4,2,2,1,0,0,3,2,1,0,4
PT_170705,Murça,1833,682,12,19,301,264,33,2,24,6,2,1,8,5,1,3,1
PT_170706,Noura,694,252,3,5,136,83,7,1,6,1,0,0,2,2,0,3,3
PT_170707,Palheiros,508,152,7,6,78,37,5,0,6,3,0,2,2,0,2,1,3
PT_170708,Valongo De Milhais,542,96,2,2,65,22,0,1,1,0,0,0,0,0,0,0,3
PT_170709,Vilares,339,107,2,2,41,55,3,0,1,0,0,0,0,1,1,1,0
PT_170801,Covelinhas,294,52,2,1,21,23,0,0,0,1,0,0,2,0,0,1,1
PT_170802,Fontelas,896,320,2,4,97,184,14,1,8,4,0,0,1,1,1,0,3
PT_170803,Galafura,727,142,1,3,61,56,0,1,9,5,0,0,1,2,0,2,1
PT_170804,Godim,3931,1268,6,24,314,744,50,0,80,15,1,4,12,7,2,4,5
PT_170805,Loureiro,1372,380,1,10,130,213,6,0,9,2,1,1,5,0,1,0,1
PT_170806,Moura Morta,457,161,3,2,84,57,1,0,1,2,0,0,2,5,0,2,2
PT_170807,Peso Da Régua,4395,1467,18,45,424,745,78,1,111,8,3,1,16,9,5,1,2
PT_170808,Poiares,834,237,8,9,97,95,8,0,9,3,0,1,2,2,0,0,3
PT_170809,Sedielos,1373,270,3,3,96,150,5,1,5,0,0,0,3,1,2,1,0
PT_170810,Vilarinho Dos Freires,1060,222,2,2,74,118,3,0,14,0,1,1,5,0,0,2,0
PT_170811,Vinhós,552,115,2,0,38,64,0,0,3,3,1,1,0,2,0,0,1
PT_170812,Canelas,988,208,8,7,32,143,2,0,5,1,2,0,3,2,0,0,3
PT_170901,Alvadia,326,139,1,1,78,49,0,0,0,3,1,0,3,0,1,0,2
PT_170902,Canedo,643,213,3,0,144,53,0,0,0,1,2,0,7,0,0,0,3
PT_170903,Cerva,2349,678,8,4,262,351,10,3,13,3,4,3,4,4,2,2,5
PT_170904,Limões,390,149,1,2,77,52,0,0,2,1,3,0,5,1,0,1,4
PT_170905,Ribeira De Pena (Salvador),2568,941,20,13,430,413,11,2,20,4,6,2,5,1,0,2,12
PT_170906,Santa Marinha,858,321,7,3,72,223,1,0,4,3,0,0,2,1,2,1,2
PT_170907,Santo Aleixo De Além-Tâmega,584,202,2,1,88,101,0,1,0,1,1,0,0,2,3,1,1
PT_171001,Celeirós,296,97,1,4,36,47,0,1,6,0,0,0,0,1,0,0,1
PT_171002,Covas Do Douro,565,230,1,3,71,130,6,0,7,2,2,0,2,0,2,3,1
PT_171003,Gouvães Do Douro,187,85,3,2,27,43,2,0,2,3,1,0,1,0,1,0,0
PT_171004,Gouvinhas,318,84,0,1,42,26,3,1,3,4,1,1,0,0,0,1,1
PT_171005,Parada De Pinhão,402,174,0,0,85,72,2,2,2,1,0,1,2,0,1,1,5
PT_171006,Paradela De Guiães,157,74,3,1,45,22,0,1,0,0,2,0,0,0,0,0,0
PT_171007,Paços,684,168,4,3,70,76,2,1,5,2,1,1,0,0,0,0,3
PT_171008,Provesende,351,113,4,0,53,36,3,0,7,2,0,0,3,1,1,3,0
PT_171009,Sabrosa,1015,450,13,8,176,200,23,1,14,3,2,0,4,2,1,2,1
PT_171010,São Cristovão Do Douro,183,69,1,3,25,37,1,0,1,0,0,0,0,0,1,0,0
PT_171011,São Lourenço De Ribapinhão,520,142,3,1,58,73,2,0,1,0,0,1,0,0,2,1,0
PT_171012,São Martinho de Antas,883,331,7,7,105,187,6,2,3,2,1,0,4,2,1,0,4
PT_171013,Souto Maior,561,163,0,1,86,69,0,1,1,3,0,1,1,0,0,0,0
PT_171014,Torre Do Pinhão,419,154,1,1,67,77,2,1,0,0,0,0,2,1,0,2,0
PT_171015,Vilarinho De São Romão,376,103,3,0,44,49,1,0,3,0,0,0,1,1,1,0,0
PT_171101,Alvações Do Corgo,651,250,3,1,58,182,2,1,2,1,0,0,0,0,0,0,0
PT_171102,Cumieira,1426,447,7,8,166,234,6,0,11,1,1,0,5,1,1,2,4
PT_171103,Fontes,1133,318,4,4,88,201,4,0,4,2,0,2,1,2,1,0,5
PT_171104,Fornelos,368,208,3,8,71,118,3,0,3,0,0,1,1,0,0,0,0
PT_171105,Louredo,574,134,3,0,69,53,2,1,3,1,0,0,0,2,0,0,0
PT_171106,Medrões,630,230,7,10,103,97,3,0,3,0,0,0,1,2,1,2,1
PT_171107,Sanhoane,452,165,1,4,33,111,2,1,2,3,0,0,7,0,0,1,0
PT_171108,Lobrigos (São João Baptista),1322,418,3,4,144,225,7,0,15,4,4,0,11,0,0,0,1
PT_171109,Lobrigos (São Miguel),1101,949,10,23,409,431,20,1,36,6,1,1,4,5,1,0,1
PT_171110,Sever,1092,363,9,4,157,177,4,0,3,1,0,1,1,0,0,0,6
PT_171201,Água Revés E Crasto,498,130,4,1,78,45,0,0,1,0,0,0,0,0,0,0,1
PT_171202,Alvarelhos,235,59,0,0,46,11,0,0,0,1,0,0,1,0,0,0,0
PT_171203,Algeriz,819,194,4,0,87,87,2,0,1,3,5,0,0,1,1,2,1
PT_171204,Barreiros,268,208,4,0,173,24,0,0,1,0,1,0,0,1,0,1,3
PT_171205,Bouçoães,685,199,4,2,126,52,3,1,0,1,0,0,4,2,0,2,2
PT_171206,Canaveses,392,90,0,0,64,17,0,1,2,0,0,0,5,0,0,0,1
PT_171207,Carrazedo De Montenegro,1885,459,0,6,349,70,9,2,7,2,0,0,10,0,3,0,1
PT_171208,Curros,290,65,0,1,40,16,0,1,1,1,0,0,0,0,1,1,3
PT_171209,Ervões,1031,136,0,2,89,26,2,1,3,0,1,0,4,0,1,5,2
PT_171210,Fiães,219,83,1,0,63,18,0,0,0,0,0,0,0,1,0,0,0
PT_171211,Fornos Do Pinhal,398,175,3,1,122,41,3,1,0,1,0,0,0,0,1,0,2
PT_171212,Friões,1001,284,14,4,239,18,1,1,0,1,2,0,2,0,0,0,2
PT_171213,Lebução,558,201,4,7,100,76,3,1,0,1,0,2,4,0,0,1,2
PT_171214,Nozelos,204,93,4,0,64,20,0,0,1,1,0,0,1,0,0,0,2
PT_171215,Padrela E Tazem,494,98,1,0,27,57,1,1,5,1,0,0,3,0,0,0,2
PT_171216,Possacos,682,206,2,1,129,56,1,1,0,0,0,2,10,1,1,0,2
PT_171217,Rio Torto,562,136,4,2,74,45,2,0,2,0,1,0,1,1,2,0,2
PT_171218,Sanfins,254,100,4,6,38,43,1,0,3,2,0,0,0,0,0,1,2
PT_171219,Santa Maria De Emeres,529,186,2,1,112,57,0,0,3,1,0,0,2,2,0,0,6
PT_171220,Santa Valha,633,212,3,3,156,40,4,1,0,1,0,0,2,0,0,0,2
PT_171221,Santiago da Ribeira de Alhariz,1023,257,2,0,235,14,0,0,1,1,0,0,2,0,1,0,1
PT_171222,São João Da Corveira,916,237,3,1,112,98,2,0,3,1,3,0,5,2,0,2,5
PT_171223,São Pedro De Veiga De Lila,528,129,2,0,95,22,0,2,4,0,0,0,1,0,0,0,3
PT_171224,Serapicos,385,239,3,0,227,5,0,0,1,0,0,0,1,0,1,0,1
PT_171225,Sonim,412,133,6,3,68,45,0,1,3,2,0,1,1,2,1,0,0
PT_171226,Tinhela,367,130,0,0,100,11,1,2,2,0,1,1,8,1,2,1,0
PT_171227,Vales,430,86,1,1,43,35,0,0,0,0,0,0,1,1,3,0,1
PT_171228,Valpaços,3470,964,15,12,409,441,22,3,28,5,2,1,10,6,2,4,4
PT_171229,Vassal,617,180,2,0,129,36,2,0,1,1,0,0,2,2,2,1,2
PT_171230,Veiga De Lila,333,123,2,1,98,14,1,1,2,1,1,0,0,0,0,0,2
PT_171231,Vilarandelo,1063,277,7,10,160,77,4,1,3,2,1,0,1,1,1,0,9
PT_171301,Afonsim,337,127,0,0,46,68,1,0,0,6,0,0,1,1,0,3,1
PT_171302,Alfarela De Jales,612,206,4,3,125,48,2,1,4,1,5,0,0,0,4,2,7
PT_171303,Bornes De Aguiar,2228,768,9,19,299,384,12,4,16,6,3,3,3,5,1,2,2
PT_171304,Bragado,820,210,5,2,116,72,1,1,5,1,1,0,3,1,0,0,2
PT_171305,Capeludos,887,230,5,1,126,77,0,3,4,1,1,1,2,0,2,0,7
PT_171306,Gouvães Da Serra,269,95,1,0,60,29,0,0,1,1,0,0,0,2,0,0,1
PT_171307,Parada De Monteiros,146,44,1,0,27,14,1,0,0,0,0,0,0,0,1,0,0
PT_171308,Pensalvos,549,195,6,3,78,72,1,1,20,2,1,4,1,2,1,0,3
PT_171309,Santa Marta Da Montanha,235,108,2,2,81,17,0,0,1,3,0,0,0,0,0,0,2
PT_171310,Soutelo De Aguiar,1551,420,8,5,203,162,3,3,15,10,0,1,6,0,0,1,3
PT_171311,Telões,1702,432,4,16,167,204,6,2,10,5,0,0,9,2,0,1,6
PT_171312,Tresminas,773,218,2,1,116,72,3,1,8,3,1,1,4,4,0,1,1
PT_171313,Valoura,555,183,5,1,73,84,1,2,1,0,3,0,6,1,1,0,5
PT_171314,Vila Pouca De Aguiar,2932,1287,4,16,462,655,42,2,64,2,6,3,13,2,0,11,5
PT_171315,Vreia De Bornes,905,217,5,1,119,74,4,0,5,1,1,1,3,0,0,1,2
PT_171316,Vreia De Jales,1338,321,1,2,139,153,4,1,7,2,1,2,3,1,0,1,4
PT_171317,Sabroso De Aguiar,816,343,3,2,84,224,8,0,6,6,0,1,5,0,0,0,4
PT_171401,Abaças,1196,341,5,7,156,143,3,1,8,9,1,0,1,0,1,3,3
PT_171402,Adoufe,1717,511,11,13,218,216,19,2,17,2,2,1,3,1,2,1,3
PT_171403,Andrães,1474,536,15,11,316,132,13,1,19,6,5,1,4,2,5,1,5
PT_171404,Arroios,669,260,6,4,95,134,6,0,8,2,0,1,2,0,1,0,1
PT_171405,Borbela,2214,701,17,22,263,325,20,2,22,5,7,0,7,2,1,4,4
PT_171406,Campeã,1729,562,10,16,280,201,8,5,12,6,1,1,8,4,3,3,4
PT_171407,Constantim,858,406,6,16,191,161,11,0,11,2,1,1,5,0,0,0,1
PT_171408,Ermida,513,208,1,1,51,135,1,0,9,1,1,0,1,5,0,0,2
PT_171409,Folhadela,1715,679,7,20,224,327,27,0,35,12,5,2,4,7,3,3,3
PT_171410,Guiães,614,154,2,2,96,29,2,0,12,2,1,1,2,2,0,0,3
PT_171411,Justes,442,172,2,6,83,63,5,0,3,3,1,0,0,5,0,1,0
PT_171412,Lamares,434,163,0,3,70,75,3,0,4,2,1,0,1,1,0,1,2
PT_171413,Lamas De Olo,260,87,0,2,71,7,0,0,4,0,0,0,2,0,0,0,1
PT_171414,Lordelo,2120,806,36,15,273,385,28,4,30,5,1,1,11,6,3,1,7
PT_171415,Mateus,1652,735,7,21,244,382,27,0,35,5,3,0,4,0,2,2,3
PT_171416,Mondrões,993,312,9,3,149,130,5,0,1,2,0,0,4,2,1,0,6
PT_171417,Mouçós,2607,1016,13,22,539,356,21,3,19,9,4,2,11,4,4,4,5
PT_171418,Nogueira,784,295,7,7,136,112,10,0,7,3,4,0,3,2,1,2,1
PT_171419,Vila Real (Nossa Senhora Da Conceição),5605,2659,34,77,822,1391,158,2,98,10,3,3,27,23,3,6,2
PT_171420,Parada De Cunhos,1505,576,12,14,222,284,9,0,6,4,1,0,11,5,4,2,2
PT_171421,Pena,570,206,6,0,136,42,3,0,7,3,3,0,4,1,0,0,1
PT_171422,Quintã,166,41,0,1,24,11,1,0,0,0,1,0,3,0,0,0,0
PT_171423,Vila Real (São Dinis),3170,1378,16,37,466,681,85,0,64,8,1,1,10,3,0,2,4
PT_171424,Vila Real (São Pedro),4595,1997,23,47,701,948,108,2,92,17,7,0,21,16,4,9,2
PT_171425,São Tomé Do Castelo,996,329,10,5,216,77,5,1,4,2,0,0,1,1,1,1,5
PT_171426,Torgueda,1489,532,12,14,229,238,14,0,7,4,1,1,1,2,3,3,3
PT_171427,Vale De Nogueiras,949,294,8,5,194,66,2,3,5,0,0,1,3,3,1,1,2
PT_171428,Vila Cova,321,100,0,0,77,22,1,0,0,0,0,0,0,0,0,0,0
PT_171429,Vila Marim,1551,445,8,8,207,179,14,2,9,2,4,0,0,3,1,2,6
PT_171430,Vilarinho De Samardã,729,208,11,3,90,82,3,3,6,2,1,0,2,2,1,0,2
PT_180101,Aldeias,357,136,8,4,79,27,1,0,5,1,0,1,6,0,1,1,2
PT_180102,Arícera,190,78,2,0,50,21,0,0,3,0,0,0,1,0,0,0,1
PT_180103,Armamar,1004,357,11,9,137,132,3,0,46,6,0,0,4,4,2,1,2
PT_180104,Cimbres,307,150,1,2,113,24,2,0,3,2,0,0,0,1,0,0,2
PT_180105,Coura,61,30,1,0,17,10,0,0,2,0,0,0,0,0,0,0,0
PT_180106,Folgosa,526,154,2,3,51,86,6,0,5,0,0,0,0,0,0,0,1
PT_180107,Fontelo,689,219,4,3,80,105,4,1,15,4,1,0,0,0,0,1,1
