gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD.CDS-PP.PPM,CH,IL,BE,PCP-PEV,L,ADN,PAN,Volt,E,ND,RIR,MAS,MPT,NC,PTP
PT_310603,Ribeira Da Janela,311,183,10,2,69,78,10,1,2,4,2,2,1,0,1,0,0,0,0,0,1
PT_310602,Porto Moniz,1788,1049,14,4,387,477,59,31,15,14,5,17,7,2,1,3,0,2,3,1,7
PT_310601,Achadas Da Cruz,190,137,2,0,61,56,5,4,3,0,2,1,0,1,1,0,1,0,0,0,0
PT_310503,Ponta Do Sol,4906,1841,25,2,429,999,132,81,35,15,19,32,11,1,5,3,1,7,13,9,22
PT_310502,Madalena Do Mar,574,282,1,4,78,115,38,17,4,3,4,3,5,2,0,1,3,0,1,0,3
PT_310501,Canhas,4326,1686,33,11,341,996,125,52,20,7,15,26,14,7,3,6,3,4,6,6,11
PT_310405,Santo António Da Serra,1157,476,12,3,141,213,38,16,8,4,3,8,3,3,3,1,3,2,6,0,9
PT_310404,Porto Da Cruz,2161,1107,16,4,393,404,84,51,35,17,14,11,15,4,7,7,2,4,6,3,30
PT_310403,Machico,10348,3940,55,18,1616,1348,266,181,89,59,57,59,60,10,13,9,10,12,17,14,47
PT_310402,Caniçal,3570,1298,13,4,550,444,136,43,27,10,16,12,17,2,2,0,2,3,3,5,9
PT_310401,Água De Pena,2603,995,24,13,349,369,90,34,22,7,20,23,10,0,2,2,1,1,7,6,15
PT_310310,Funchal (Sé),3358,1680,24,9,428,719,140,144,43,37,42,26,26,3,5,4,3,3,7,5,12
PT_310309,São Roque,8330,3378,68,17,949,1311,279,166,112,98,52,82,84,11,14,5,17,6,24,28,55
PT_310308,Funchal (São Pedro),7130,2530,44,13,782,918,215,193,89,54,65,41,33,4,5,7,5,3,11,14,34
PT_310307,São Martinho,26601,11090,166,57,2928,4287,1036,940,420,225,217,209,229,27,44,20,41,20,42,48,134
PT_310306,São Gonçalo,5749,2387,37,14,693,940,214,109,84,46,45,46,50,7,9,3,7,5,14,21,43
PT_310305,Santo António,25011,9957,213,46,2673,3713,1038,526,346,325,161,206,244,31,25,30,62,29,74,60,155
PT_310304,Funchal (Santa Maria Maior),11888,5168,74,22,1630,1870,449,343,172,110,125,105,97,18,12,7,14,10,14,18,78
PT_310303,Funchal (Santa Luzia),5598,2278,26,7,669,870,167,203,65,56,65,34,45,3,9,4,3,3,11,10,28
PT_310302,Monte,5663,2231,29,11,620,905,190,98,67,69,28,57,44,5,7,4,25,6,13,13,40
PT_310301,Imaculado Coração De Maria,5689,2159,40,9,605,820,196,141,70,52,48,44,56,7,6,1,6,10,13,8,27
PT_310205,Jardim Da Serra,2974,1276,21,1,357,553,121,21,35,31,17,26,26,7,3,4,7,1,11,6,28
PT_310204,Quinta Grande,1937,880,13,7,165,431,89,36,16,13,14,12,22,5,2,5,4,0,16,11,19
PT_310203,Estreito De Câmara De Lobos,9660,4222,91,21,692,2249,452,141,97,68,37,77,81,15,11,15,31,6,40,27,71
PT_310202,Curral Das Freiras,1805,878,12,4,131,512,53,14,16,37,9,17,12,6,5,5,2,6,7,4,26
PT_310201,Câmara De Lobos,16222,5291,73,28,1047,2502,615,237,147,86,86,102,112,11,15,17,22,9,52,38,92
PT_310108,Prazeres,824,421,2,1,63,265,34,17,1,3,1,8,6,2,0,2,2,2,1,1,10
PT_310107,Ponta Do Pargo,1015,475,3,8,61,290,42,12,4,6,6,11,4,4,2,2,2,1,4,3,10
PT_310106,Paúl Do Mar,927,303,4,3,33,200,17,6,8,3,5,9,8,1,0,0,3,0,1,0,2
PT_310105,Jardim Do Mar,224,158,6,4,33,59,19,13,4,1,4,4,4,1,0,1,0,1,0,2,2
PT_310104,Fajã Da Ovelha,992,437,9,1,61,271,27,13,8,6,4,10,12,3,0,0,1,0,2,0,9
PT_310103,Estreito Da Calheta,1696,673,13,1,69,447,64,21,9,5,7,10,9,3,2,2,2,2,1,3,3
PT_310102,Calheta,3498,1492,34,10,234,867,122,64,27,19,19,24,19,1,5,0,6,3,6,10,22
PT_310101,Arco Da Calheta,3179,1498,18,8,228,914,132,40,35,12,9,23,12,3,4,5,6,6,7,5,31
PT_182415,Vouzela e Paços de Vilharigues,1647,997,5,20,377,340,71,74,37,26,28,8,3,1,2,1,3,1,0,0,0
PT_182414,Fataunços e Figueiredo das Donas,923,541,5,10,196,215,43,25,16,4,12,6,1,1,0,2,1,0,1,2,1
PT_182413,Cambra e Carvalhal de Vermilhas,1250,523,2,9,110,253,48,28,16,15,15,20,3,0,0,0,3,1,0,0,0
PT_182411,Ventosa,632,257,1,5,119,75,25,7,5,7,4,6,0,1,0,1,0,0,0,1,0
PT_182410,São Miguel Do Mato,798,334,7,5,108,131,40,20,10,3,3,3,0,0,1,1,0,1,1,0,0
PT_182409,Queirã,1159,514,1,3,177,204,72,17,15,7,4,8,1,2,0,1,0,0,1,0,1
PT_182407,Fornelo Do Monte,236,132,1,0,62,51,8,5,0,1,2,2,0,0,0,0,0,0,0,0,0
PT_182403,Campia,1300,576,5,10,87,323,79,23,7,13,15,9,1,0,0,1,2,0,1,0,0
PT_182401,Alcofra,859,364,3,5,130,146,44,14,6,5,5,5,0,0,0,0,0,1,0,0,0
PT_182341,Viseu,22505,9475,68,107,2700,3561,738,974,437,202,401,105,117,13,17,10,10,4,5,4,2
PT_182340,São Cipriano e Vil de Souto,1748,781,9,22,221,322,81,45,29,14,17,8,6,3,1,2,1,0,0,0,0
PT_182339,Repeses e São Salvador,5404,2404,15,37,773,857,224,240,89,34,72,25,19,2,4,6,2,1,2,0,2
PT_182338,Fail e Vila Chã de Sá,2493,800,12,13,265,275,104,55,27,6,18,10,7,0,1,3,2,1,0,0,1
PT_182337,Coutos de Viseu,1443,630,2,8,212,229,65,40,17,10,14,15,7,1,2,0,1,0,2,4,1
PT_182336,"Boa Aldeia, Farminhão e Torredeita",2256,1090,10,7,461,333,136,56,26,11,19,16,12,0,0,0,2,0,1,0,0
PT_182335,Barreiros e Cepões,1623,613,6,10,184,249,65,32,19,5,18,12,5,1,2,2,0,2,0,1,0
PT_182329,São Pedro De France,1168,503,0,2,162,208,55,33,5,8,5,11,5,1,0,2,1,4,0,1,0
PT_182327,São João De Lourosa,4270,1558,12,16,440,615,183,112,53,27,36,36,9,7,2,4,1,2,2,1,0
PT_182325,Santos Evos,1464,582,4,10,227,196,46,38,17,11,13,12,2,0,2,1,1,0,0,1,1
PT_182323,Rio De Loba,8467,3157,21,44,910,1175,343,295,106,50,100,57,27,7,4,8,4,3,1,2,0
PT_182322,Ribafeita,1137,461,9,1,97,235,46,30,12,7,10,7,2,0,2,1,0,0,0,1,1
PT_182321,Ranhados,4892,2197,11,25,613,832,202,219,83,39,104,28,20,9,4,2,2,1,0,2,1
PT_182320,Povolide,1597,485,2,3,135,213,61,21,16,8,10,8,6,0,1,1,0,0,0,0,0
PT_182319,Orgens,3353,1390,15,17,457,535,116,98,51,22,37,14,12,3,1,1,2,4,2,2,1
PT_182318,Mundão,2249,999,8,19,303,373,86,97,34,13,30,16,9,4,2,2,0,2,0,1,0
PT_182317,Silgueiros,3095,1156,11,8,393,445,153,51,16,13,24,24,8,0,0,4,4,1,1,0,0
PT_182316,Lordosa,1888,626,5,12,203,261,58,34,12,10,17,6,2,0,2,2,0,1,0,1,0
PT_182315,Fragosela,2421,1115,6,15,365,389,114,98,41,10,33,22,10,3,2,2,3,2,0,0,0
PT_182310,Cota,1050,421,2,5,137,166,42,22,9,7,14,9,2,0,2,1,1,0,1,1,0
PT_182307,Cavernães,1299,581,1,7,175,252,45,41,10,6,20,17,1,0,0,2,0,2,0,0,2
PT_182306,Campo,4682,1665,11,25,438,704,196,121,48,19,31,37,19,3,5,2,0,0,2,1,3
PT_182305,Calde,1440,554,4,9,157,242,53,36,15,4,11,8,2,3,1,3,2,1,2,0,1
PT_182304,Bodiosa,2843,1084,9,12,237,507,145,70,28,10,15,28,8,3,1,4,2,1,1,2,1
PT_182301,Abraveses,7635,3027,26,43,896,1122,297,251,115,70,96,41,45,1,5,5,5,0,4,3,2
PT_182208,"Vila Nova de Paiva, Alhais e Fráguas",2248,947,4,14,238,441,72,68,22,34,18,17,7,0,2,0,2,1,0,7,0
PT_182206,Vila Cova à Coelheira,1031,334,2,7,66,173,40,15,6,4,7,11,0,1,1,1,0,0,0,0,0
PT_182205,Touro,1053,296,1,2,68,154,34,8,5,1,8,8,0,0,0,2,2,0,1,1,1
PT_182204,Queiriga,925,265,5,2,70,136,17,13,3,2,5,2,4,2,0,3,0,0,1,0,0
PT_182203,Pendilhe,469,238,0,8,94,70,27,9,5,7,5,5,4,1,0,0,0,2,0,1,0
PT_182133,Vilar de Besteiros e Mosteiro de Fráguas,1214,624,6,7,170,290,59,33,9,8,12,14,4,3,0,1,3,3,0,2,0
PT_182132,Tondela e Nandufe,4579,2086,17,39,659,738,173,187,59,52,88,24,28,3,6,5,5,1,1,1,0
PT_182131,São Miguel do Outeiro e Sabugosa,1197,485,3,9,204,149,36,29,14,16,9,9,2,1,1,0,0,0,2,0,1
PT_182130,São João do Monte e Mosteirinho,778,393,1,7,81,210,38,25,12,5,6,6,0,1,0,1,0,0,0,0,0
PT_182129,Mouraz e Vila Nova da Rainha,1227,528,7,9,158,212,57,27,14,13,12,9,4,1,2,0,2,1,0,0,0
PT_182128,Caparrosa e Silvares,774,377,3,3,121,165,41,20,5,1,5,7,1,2,0,1,2,0,0,0,0
PT_182127,Barreiro de Besteiros e Tourigo,1151,541,4,14,88,306,56,30,6,6,12,6,2,0,0,5,1,1,1,1,2
PT_182122,Tonda,862,407,7,12,140,142,31,24,15,10,15,5,2,1,1,1,1,0,0,0,0
PT_182118,Santiago De Besteiros,1052,395,2,7,111,168,43,25,8,9,7,11,1,0,2,0,0,0,0,1,0
PT_182116,Parada De Gonta,777,293,5,6,94,126,25,13,4,11,3,3,2,0,0,0,0,0,1,0,0
PT_182111,Molelos,2084,728,9,8,293,265,36,43,31,14,14,6,2,2,0,1,0,2,1,0,1
PT_182110,Lobão Da Beira,955,455,7,10,164,154,41,29,13,7,17,5,6,0,0,0,0,0,1,1,0
PT_182109,Lajeosa Do Dão,1537,481,6,7,150,183,65,22,9,9,5,11,4,1,1,2,3,1,0,1,1
PT_182108,Guardão,1057,452,4,5,157,179,31,22,6,25,12,6,3,1,1,0,0,0,0,0,0
PT_182107,Ferreirós Do Dão,374,193,2,4,53,68,31,8,5,7,3,5,5,1,0,0,0,0,0,0,1
PT_182106,Dardavaz,710,301,1,3,65,176,22,12,7,0,2,8,1,0,0,1,0,1,1,1,0
PT_182105,Castelões,1298,439,4,5,117,206,45,18,10,7,9,11,4,0,1,0,0,0,1,0,1
PT_182103,Canas De Santa Maria,1481,605,4,12,200,225,78,9,13,11,15,9,7,1,2,2,1,13,0,2,1
PT_182102,Campo De Besteiros,1186,483,1,9,171,165,48,33,19,8,16,2,8,0,0,1,0,1,0,1,0
PT_182013,Tarouca e Dálvares,4048,1399,9,10,430,571,149,72,40,27,27,35,13,4,2,1,4,4,0,1,0
PT_182012,Granja Nova e Vila Chã da Beira,434,195,3,3,71,74,23,5,9,1,1,1,1,0,0,1,0,1,1,0,0
PT_182011,Gouviães e Ucanha,709,294,2,2,86,114,34,12,12,10,11,5,4,0,2,0,0,0,0,0,0
PT_182009,Várzea Da Serra,240,223,1,3,54,112,15,12,3,3,5,5,1,3,1,0,0,4,0,1,0
PT_182006,São João De Tarouca,509,184,1,1,63,84,13,3,5,4,3,5,2,0,0,0,0,0,0,0,0
PT_182005,Salzedas,665,204,1,2,62,97,17,4,7,1,5,4,1,0,0,2,0,0,1,0,0
PT_182004,Mondim Da Beira,560,255,2,3,73,116,19,12,4,15,3,2,0,1,2,0,1,1,0,1,0
PT_181921,Távora e Pereiro,388,193,1,4,85,50,24,12,4,2,3,7,0,0,0,0,0,0,1,0,0
PT_181920,Pinheiros e Vale de Figueira,231,176,0,2,39,92,22,10,4,1,0,4,0,0,1,0,0,0,1,0,0
PT_181919,Paradela e Granjinha,111,72,0,1,17,35,10,3,0,2,0,3,1,0,0,0,0,0,0,0,0
PT_181918,Barcos e Santa Leocádia,532,212,1,2,44,103,31,8,8,6,1,3,4,0,0,0,1,0,0,0,0
PT_181917,Valença Do Douro,279,95,0,1,41,26,10,6,3,0,1,1,4,0,2,0,0,0,0,0,0
PT_181914,Tabuaço,1310,604,6,7,195,263,57,27,12,10,6,12,4,0,0,1,1,1,0,1,1
PT_181913,Sendim,614,218,2,1,81,88,20,7,2,4,7,4,1,0,1,0,0,0,0,0,0
PT_181908,Longa,200,99,1,2,14,51,12,2,1,1,5,3,1,1,0,3,0,1,0,1,0
PT_181906,Granja Do Tedo,144,116,3,3,15,76,6,5,2,2,0,3,0,0,1,0,0,0,0,0,0
PT_181905,Desejosa,124,48,1,0,21,16,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0
PT_181904,Chavães,297,119,3,1,37,62,9,0,0,0,0,3,0,1,1,1,0,1,0,0,0
PT_181902,Arcos,149,81,3,4,25,34,4,1,0,1,1,6,0,0,0,1,0,0,0,0,1
PT_181901,Adorigo,265,121,0,1,36,54,16,8,0,1,2,3,0,0,0,0,0,0,0,0,0
PT_181821,Sernancelhe e Sarzeda,1511,828,26,5,154,505,60,29,16,4,11,6,3,0,3,2,1,0,0,2,1
PT_181820,Penso e Freixinho,310,199,0,2,43,104,21,11,4,3,3,6,1,0,0,1,0,0,0,0,0
PT_181819,Fonte Arcada e Escurquela,326,192,4,2,55,106,6,5,1,2,1,5,1,0,1,0,2,0,0,0,1
PT_181818,Ferreirim  e Macieira,536,309,2,3,55,197,20,13,3,3,3,6,0,1,0,2,0,1,0,0,0
PT_181817,Vila Da Ponte,405,189,0,4,35,111,16,8,1,2,2,2,5,2,0,0,0,0,1,0,0
PT_181814,Quintela,261,164,2,1,28,108,12,2,0,1,1,7,0,0,1,0,1,0,0,0,0
PT_181811,Lamosa,151,107,0,1,29,50,9,5,3,2,0,7,0,0,0,1,0,0,0,0,0
PT_181810,Granjal,215,109,2,0,34,60,5,1,2,1,0,1,1,0,1,1,0,0,0,0,0
PT_181806,Faia,159,91,0,2,29,45,5,3,1,1,2,1,0,1,0,0,0,1,0,0,0
PT_181804,Cunha,296,143,2,2,12,108,9,5,1,1,0,2,1,0,0,0,0,0,0,0,0
PT_181803,Chosendo,273,122,2,0,33,75,5,0,0,1,0,3,0,1,0,1,1,0,0,0,0
PT_181802,Carregal,396,254,2,2,52,146,20,8,3,4,1,10,4,0,0,1,1,0,0,0,0
PT_181801,Arnas,213,105,1,2,22,62,14,1,0,1,0,1,0,0,0,1,0,0,0,0,0
PT_181714,"Romãs, Decermilo e Vila Longa",1344,405,9,5,110,152,56,22,12,13,9,12,1,1,1,0,1,1,0,0,0
PT_181713,Águas Boas e Forles,239,170,2,0,50,70,14,13,5,3,1,6,2,2,1,0,0,1,0,0,0
PT_181711,Silvã De Cima,462,239,1,0,58,98,53,11,5,3,2,5,1,0,1,0,0,1,0,0,0
PT_181710,Sátão,3971,1277,13,7,342,555,148,82,35,25,24,25,9,1,2,2,3,3,0,0,1
PT_181709,São Miguel De Vila Boa,1235,464,2,5,132,208,59,19,7,2,6,18,1,0,0,4,0,0,1,0,0
PT_181707,Rio De Moinhos,885,383,7,3,155,155,26,12,6,2,3,8,3,1,0,2,0,0,0,0,0
PT_181706,Mioma,1205,367,2,5,93,166,48,29,5,6,4,5,0,0,2,0,1,0,1,0,0
PT_181704,Ferreira De Aves,2393,651,6,5,168,313,52,38,11,17,8,17,9,0,0,3,4,0,0,0,0
PT_181702,Avelal,420,230,0,4,34,130,30,11,8,3,3,2,2,0,0,1,1,0,0,0,1
PT_181623,"São Pedro do Sul, Várzea e Baiões",5096,2390,21,26,808,864,199,187,79,79,70,20,16,6,5,2,1,5,2,0,0
PT_181622,São Martinho das Moitas e Covas do Rio,265,174,3,3,80,66,3,9,3,0,4,2,0,0,0,0,0,1,0,0,0
PT_181621,Santa Cruz da Trapa e São Cristóvão de Lafões,1349,555,5,15,194,197,55,36,19,7,13,4,7,0,1,1,0,1,0,0,0
PT_181620,Carvalhais e Candal,1348,555,6,13,179,207,50,41,23,6,9,11,5,2,0,2,0,1,0,0,0
PT_181619,Vila Maior,791,402,6,12,155,141,26,24,12,5,3,5,6,1,1,0,0,1,1,0,3
PT_181617,Valadares,640,278,6,5,79,115,24,25,3,6,5,6,0,1,0,1,1,0,1,0,0
PT_181616,Sul,845,390,4,3,168,143,30,8,9,11,6,3,1,0,1,1,2,0,0,0,0
PT_181615,Serrazes,892,329,2,2,114,127,37,18,9,4,6,5,2,0,1,1,0,1,0,0,0
PT_181612,São Félix,340,165,2,3,63,62,8,15,0,4,5,0,2,0,0,0,0,0,1,0,0
PT_181609,Pinho,647,332,0,4,89,150,48,12,3,5,9,6,5,0,0,0,0,0,0,0,1
PT_181608,Pindelo Dos Milagres,639,275,2,6,87,112,18,13,7,5,8,6,1,5,0,0,3,0,0,1,1
PT_181607,Manhouce,557,197,3,4,86,69,11,10,3,6,0,1,0,0,1,2,0,1,0,0,0
PT_181606,Figueiredo De Alva,704,305,3,6,95,123,36,9,9,4,2,8,4,1,2,0,1,0,1,1,0
PT_181602,Bordonhos,469,209,2,3,51,93,21,14,6,2,12,2,1,1,1,0,0,0,0,0,0
PT_181517,Vilarouco e Pereiros,368,161,4,5,39,72,18,5,1,2,1,6,3,0,0,1,3,0,0,0,1
PT_181516,Trevões e Espinhosa,536,254,2,4,82,107,31,5,9,1,1,8,0,0,0,0,1,2,0,0,1
PT_181515,São João da Pesqueira e Várzea de Trevões,2036,785,7,11,234,305,80,71,27,9,13,13,6,1,1,2,0,4,0,1,0
PT_181512,Valongo Dos Azeites,219,97,1,1,31,34,13,5,1,2,1,5,1,1,0,0,0,1,0,0,0
PT_181511,Vale De Figueira,349,108,0,2,39,48,2,0,6,3,2,4,1,0,0,0,0,1,0,0,0
PT_181509,Soutelo Do Douro,354,218,2,3,68,90,22,14,2,1,3,4,2,0,0,2,5,0,0,0,0
PT_181507,Riodades,423,156,1,2,65,69,10,1,0,0,0,4,0,1,0,0,0,0,1,1,1
PT_181505,Paredes Da Beira,499,199,1,3,54,83,26,9,5,4,2,8,1,0,0,1,0,1,1,0,0
PT_181504,Nagozelo Do Douro,328,163,3,4,54,64,9,8,5,1,1,5,4,0,1,1,2,0,1,0,0
PT_181502,Ervedosa Do Douro,1022,343,2,3,107,132,43,17,6,4,12,6,3,1,0,3,2,1,1,0,0
PT_181501,Castanheiro Do Sul,341,159,0,1,56,71,12,3,3,5,1,4,0,1,0,0,0,0,1,0,1
PT_181412,Treixedo e Nagozela,1161,458,7,15,160,171,49,13,15,6,5,8,5,0,0,2,0,1,0,1,0
PT_181411,Santa Comba Dão e Couto do Mosteiro,3958,1638,13,43,527,625,160,108,50,16,55,20,5,4,2,1,1,2,5,1,0
PT_181410,Ovoa e Vimieiro,1469,575,10,10,185,242,73,17,11,6,6,10,1,1,0,0,1,2,0,0,0
PT_181406,São João De Areias,1749,575,9,4,166,240,58,23,24,15,10,17,2,2,0,0,0,1,2,2,0
PT_181405,São Joaninho,1003,376,5,8,133,152,25,18,7,4,16,4,0,1,2,0,0,0,1,0,0
PT_181403,Pinheiro De Ázere,795,373,3,7,162,133,22,16,9,6,7,3,3,1,0,0,0,1,0,0,0
PT_181319,Ovadas e Panchorra,274,222,2,2,99,91,7,5,3,4,2,4,0,0,0,1,0,1,0,0,1
PT_181318,Freigil e Miomães,617,328,5,5,167,99,21,12,5,2,4,2,3,0,1,0,1,1,0,0,0
PT_181317,Felgueiras e Feirão,344,234,5,5,81,100,19,10,4,2,2,1,2,0,0,1,1,0,0,0,1
PT_181316,Anreade e São Romão de Aregos,1217,528,11,4,211,199,34,23,10,8,9,4,5,0,1,3,3,1,1,1,0
PT_181314,São Martinho De Mouros,1406,329,0,0,106,158,23,18,8,0,4,4,4,0,2,1,0,1,0,0,0
PT_181313,São João De Fontoura,631,205,0,1,53,108,18,7,6,1,1,6,2,0,1,1,0,0,0,0,0
PT_181312,São Cipriano,601,353,5,2,121,143,30,21,9,5,8,7,1,0,0,1,0,0,0,0,0
PT_181311,Resende,2836,1327,7,8,471,494,91,103,34,26,34,23,13,9,3,4,3,3,0,0,1
PT_181310,Paus,412,209,2,2,112,60,19,3,2,3,2,3,0,0,1,0,0,0,0,0,0
PT_181303,Cárquere,708,287,2,3,119,125,14,9,2,3,2,4,1,0,2,0,0,0,1,0,0
PT_181302,Barrô,650,268,5,0,100,111,11,9,6,3,4,13,3,2,0,0,0,0,1,0,0
PT_181211,Penedono e Granja,1093,452,3,5,129,195,43,25,9,12,9,16,0,2,2,1,1,0,0,0,0
PT_181210,Antas e Ourozinho,366,143,0,3,44,52,25,5,1,5,1,3,3,0,0,0,0,1,0,0,0
PT_181209,Souto,259,139,0,0,23,89,11,8,0,2,1,4,0,1,0,0,0,0,0,0,0
PT_181208,Póvoa De Penela,329,118,3,3,37,47,9,0,4,6,0,2,3,0,0,1,0,0,1,0,2
PT_181207,Penela Da Beira,313,160,4,1,54,62,15,5,4,6,4,0,0,0,3,0,0,0,0,1,1
PT_181203,Castainço,140,79,1,2,21,32,14,0,2,3,0,4,0,0,0,0,0,0,0,0,0
PT_181202,Beselga,295,132,1,2,53,52,12,2,3,2,0,1,0,1,2,0,1,0,0,0,0
PT_181115,Vila Cova do Covelo/Mareco,287,174,2,3,50,91,9,6,2,0,2,6,1,1,1,0,0,0,0,0,0
PT_181114,Antas e Matela,367,219,4,11,67,99,19,10,1,1,1,4,0,0,0,1,0,0,0,0,1
PT_181112,Trancozelos,252,112,2,0,65,24,12,3,0,1,0,2,0,0,1,0,1,0,0,0,1
PT_181111,Sezures,698,216,2,4,100,85,8,5,3,2,1,5,0,0,1,0,0,0,0,0,0
PT_181110,Real,227,89,3,2,44,29,5,0,3,1,0,0,0,0,0,0,0,0,2,0,0
PT_181109,Pindo,1650,545,1,5,209,198,53,29,14,13,7,5,2,1,0,1,2,0,2,2,1
PT_181106,Lusinde,218,119,1,1,36,50,13,9,1,2,1,4,0,0,0,0,0,0,1,0,0
PT_181105,Ínsua,1924,891,10,16,380,285,72,39,21,19,23,12,3,0,2,2,1,3,1,2,0
PT_181104,Germil,354,140,2,3,59,47,9,8,4,1,1,3,0,0,0,0,0,1,0,2,0
PT_181103,Esmolfe,432,178,5,0,47,76,19,13,7,1,6,3,0,0,0,1,0,0,0,0,0
PT_181102,Castelo De Penalva,802,277,3,4,75,139,26,12,1,5,4,4,2,0,0,0,0,1,0,0,1
PT_181015,"Oliveira de Frades, Souto de Lafões e Sejães",3336,1497,7,28,420,615,165,107,36,29,36,18,20,1,3,3,1,3,0,5,0
PT_181014,Destriz e Reigoso,558,359,1,7,120,143,33,16,6,8,5,8,2,0,4,0,3,1,0,2,0
PT_181013,Arca e Varzielas,577,269,2,5,31,155,36,17,9,2,3,4,1,0,0,1,2,0,1,0,0
PT_181009,São Vicente De Lafões,679,263,1,3,52,149,32,12,5,0,0,4,2,0,0,1,0,1,0,1,0
PT_181008,São João Da Serra,427,230,5,2,55,116,19,8,4,2,7,11,1,0,0,0,0,0,0,0,0
PT_181007,Ribeiradio,784,377,4,8,131,139,48,18,6,7,5,6,0,0,1,2,0,0,0,1,1
PT_181005,Pinheiro,1042,419,5,4,118,202,33,15,10,9,9,5,2,0,0,3,1,0,0,3,0
PT_181002,Arcozelo Das Maias,1199,470,4,10,122,198,52,32,10,10,11,11,4,1,0,2,1,0,0,2,0
PT_180911,Santar e Moreira,1423,603,7,4,229,209,57,34,14,12,12,3,15,0,2,3,2,0,0,0,0
PT_180910,Carvalhal Redondo e Aguieira,1364,442,3,6,169,167,43,15,15,9,2,7,1,0,0,2,0,0,1,1,1
PT_180908,Lapa Do Lobo,630,297,4,3,125,84,29,20,3,16,4,3,1,1,2,1,1,0,0,0,0
PT_180906,Vilar Seco,640,247,3,4,64,97,46,13,7,3,3,2,1,1,2,0,0,0,0,1,0
PT_180905,Senhorim,1075,313,3,4,94,126,40,13,5,3,7,9,5,1,0,2,1,0,0,0,0
PT_180903,Nelas,4159,1528,16,21,500,528,177,113,54,24,49,22,9,3,0,3,2,1,3,1,2
PT_180901,Canas De Senhorim,3040,1216,12,8,443,422,97,77,52,42,35,12,6,2,4,3,0,0,1,0,0
PT_180811,"Mortágua, Vale de Remígio, Cortegaça e Almaça",3414,1411,10,55,547,447,77,75,74,40,38,19,9,5,5,2,1,5,1,1,0
PT_180809,Trezói,352,142,1,4,64,51,10,6,2,1,0,2,0,0,0,0,0,0,0,0,1
PT_180808,Sobral,1958,635,3,26,198,244,55,45,17,5,14,14,8,0,0,2,2,0,1,1,0
PT_180807,Pala,867,245,5,13,60,106,22,9,7,1,10,6,1,1,3,1,0,0,0,0,0
PT_180805,Marmeleira,394,173,0,1,68,56,7,22,9,3,0,2,3,1,0,1,0,0,0,0,0
PT_180804,Espinho,971,243,1,7,78,99,18,10,10,3,1,4,3,1,3,2,1,2,0,0,0
PT_180802,Cercosa,269,110,1,1,60,37,2,2,1,0,3,2,1,0,0,0,0,0,0,0,0
PT_180723,Peva e Segões,554,284,3,4,78,132,40,8,3,3,4,5,0,0,1,2,0,1,0,0,0
PT_180722,"Pêra Velha, Aldeia de Nacomba e Ariz",489,232,2,3,60,112,17,18,4,3,3,6,0,1,0,1,0,2,0,0,0
PT_180721,Paradinha e Nagosa,215,143,1,1,32,71,15,1,2,2,7,4,2,2,0,1,2,0,0,0,0
PT_180720,Vilar,377,140,3,1,54,57,13,3,2,1,2,1,0,1,1,1,0,0,0,0,0
PT_180719,Sever,491,163,6,0,47,65,31,5,0,2,0,2,0,1,1,2,1,0,0,0,0
PT_180717,Sarzedo,124,47,0,0,15,24,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0
PT_180716,Vila da Rua,572,222,3,1,92,84,12,9,6,2,4,6,2,0,1,0,0,0,0,0,0
PT_180713,Passó,317,145,1,0,61,38,25,4,6,2,0,1,3,0,1,1,0,2,0,0,0
PT_180710,Moimenta Da Beira,2877,985,12,11,341,375,92,53,22,28,27,9,4,0,4,2,2,1,1,0,1
PT_180709,Leomil,970,382,7,4,97,175,50,10,10,17,1,7,1,1,0,0,0,1,0,1,0
PT_180708,Castelo,263,79,1,1,19,38,5,3,0,3,1,6,1,1,0,0,0,0,0,0,0
PT_180707,Caria,439,171,1,1,49,78,24,6,3,0,4,1,2,0,1,0,0,1,0,0,0
PT_180706,Cabaços,318,124,0,0,50,47,18,1,4,0,0,0,3,1,0,0,0,0,0,0,0
PT_180705,Baldos,184,89,1,1,32,32,14,3,4,1,0,1,0,0,0,0,0,0,0,0,0
PT_180703,Arcozelos,530,184,2,8,63,73,11,7,2,2,8,4,2,0,0,0,0,0,0,0,2
PT_180702,Alvite,1199,347,2,7,136,128,21,22,7,5,7,6,0,1,1,1,2,0,0,0,1
PT_180622,"Tavares (Chãs, Várzea e Travanca)",1235,510,5,11,154,194,69,28,8,11,8,7,8,1,3,3,0,0,0,0,0
PT_180621,Santiago de Cassurrães e Póvoa de Cervães,1142,432,2,10,175,133,53,13,9,7,7,10,1,2,4,2,2,0,0,0,2
PT_180620,Moimenta de Maceira Dão e Lobelhe do Mato,801,345,2,4,119,122,56,10,6,9,12,4,0,0,0,1,0,0,0,0,0
PT_180619,"Mangualde, Mesquitela e Cunha Alta",9353,3128,33,47,1166,1079,305,190,63,76,83,41,15,5,4,4,2,7,3,3,2
PT_180616,São João Da Fresta,176,71,1,0,26,29,8,3,0,2,1,0,0,0,0,1,0,0,0,0,0
PT_180614,Quintela De Azurara,488,205,9,10,93,58,15,5,3,3,4,3,1,0,0,1,0,0,0,0,0
