gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,GRÜNE,FDP,AfD,CSU,Die Linke,FREIE WÄHLER,Tierschutzpartei,dieBasis,Die PARTEI,Team Todenhöfer,PIRATEN,Volt,ÖDP,SSW,PdH,Bündnis C,BP,MLPD,PdF,SGP,BüSo,BÜNDNIS DEUTSCHLAND,BSW,MERA25,WerteUnion,Übrige
DE_12062196,Gröden,1101,761,1,0,87,154,6,14,437,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062208,Großthiemig,828,570,4,0,43,131,8,17,306,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062219,Heideland,408,311,5,0,78,38,6,9,122,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062224,Herzberg (Elster),7068,5569,54,0,991,1050,131,118,2273,0,612,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062232,Hirschfeld,997,687,8,0,38,89,6,24,471,0,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062237,Hohenbucko,516,339,4,0,52,57,3,7,174,0,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062240,Hohenleipisch,1550,1045,7,0,158,167,9,37,529,0,80,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062282,Kremitzaue,688,468,2,0,93,75,2,10,195,0,58,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062289,Lebusa,651,475,3,0,63,71,3,17,254,0,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062293,Lichterfeld-Schacksdorf,760,523,8,0,100,98,12,7,221,0,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062333,Massen-Niederlausitz,1614,1101,7,0,271,195,22,20,459,0,86,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062336,Merzdorf,702,509,9,0,48,71,5,15,311,0,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062341,Mühlberg/Elbe,2950,2331,18,0,308,395,33,56,1210,0,172,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062372,Plessa,2100,1185,10,0,126,164,15,28,684,0,91,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062410,Röderland,3146,2605,27,0,305,508,33,86,1306,0,210,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062417,Rückersdorf,1125,738,5,0,141,122,12,9,349,0,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062425,Sallgast,1171,722,1,0,108,145,15,19,319,0,77,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062440,Schilda,381,229,3,0,24,40,0,6,114,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062445,Schlieben,1973,1625,23,0,259,290,29,46,699,0,152,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062453,Schönborn,1213,714,4,0,111,117,8,14,327,0,72,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062461,Schönewalde,2475,2059,19,0,342,410,38,46,873,0,212,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062464,Schraden,425,286,0,0,35,46,2,19,152,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062469,Sonnewalde,2573,2219,20,0,402,435,46,71,967,0,119,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062492,Tröbitz,530,332,6,0,54,56,5,11,147,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062500,Uebigau-Wahrenbrück,4266,3545,34,0,586,644,54,86,1468,0,358,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062902,Briefwahl Amt Elsterland,0,707,3,0,150,177,14,19,186,0,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062905,Briefwahl Gemeinden Crinitz und Sallgast,0,413,8,0,89,80,12,15,135,0,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062907,Briefwahl Amt Plessa,0,1001,9,0,203,209,22,32,348,0,103,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062909,Briefwahl Amt Schlieben ohne Stadt Schlieben,0,360,4,0,76,97,6,5,100,0,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062911,Briefwahl Amt Schradenland,0,529,5,0,79,125,10,13,225,0,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12062925,Briefwahl Gemeinden Lichterfeld-Schacksdorf und Massen-Niederlausitz,0,436,5,0,138,105,10,13,103,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063036,Brieselang,10508,9151,68,0,1722,2386,641,246,2779,0,792,320,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063056,Dallgow-Döberitz,8229,7277,38,0,1325,2430,660,226,1733,0,536,203,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063080,Falkensee,35804,30889,250,0,6693,8629,3106,928,7274,0,2737,748,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063088,Friesack,2034,1241,18,0,201,172,34,21,631,0,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063094,Gollenberg,343,232,3,0,37,47,3,5,107,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063112,Großderschau,355,234,5,0,42,42,6,5,107,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063134,Havelaue,734,496,2,0,110,85,22,14,199,0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063142,Wiesenaue,608,431,4,0,90,76,10,9,192,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063148,"Ketzin/Havel, Stadt",5537,4506,34,0,941,1103,169,108,1513,0,424,118,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063161,Kleßen-Görne,279,205,5,0,40,35,0,12,92,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063165,Kotzen,489,335,5,0,44,51,15,3,156,0,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063186,Märkisch Luch,1111,729,9,0,103,136,30,13,358,0,62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063189,Milower Land,3514,2968,27,0,581,604,62,66,1229,0,272,100,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063202,Mühlenberge,626,447,5,0,78,69,19,14,205,0,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063208,Nauen,14612,11299,123,0,2253,2097,509,281,4463,0,1185,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063212,Nennhausen,1493,939,9,0,178,154,31,22,421,0,97,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063228,Paulinenaue,1023,644,8,0,154,96,25,14,255,0,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063240,Pessin,526,347,3,0,56,70,8,3,150,0,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063244,Premnitz,6677,5156,61,0,1274,916,107,97,1913,0,586,150,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063252,Rathenow,19220,14333,163,0,3066,2891,333,323,5244,0,1841,340,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063256,Retzow,423,276,2,0,49,31,5,7,144,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063260,Rhinow,1332,787,8,0,116,118,12,24,419,0,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063273,Schönwalde-Glien,8363,7334,61,0,1280,2138,564,172,2233,0,568,199,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063274,Seeblick,756,440,4,0,61,73,17,11,195,0,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063293,Stechow-Ferchesar,747,499,6,0,89,105,12,12,202,0,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063357,Wustermark,8504,7143,59,0,1264,1748,485,210,2274,0,757,198,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063902,Briefwahl Amt Friesack,0,843,10,0,228,182,46,18,202,0,104,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063906,Briefwahl Amt Nennhausen,0,701,2,0,184,156,46,11,197,0,77,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12063909,Briefwahl Amt Rhinow,0,641,7,0,149,147,28,20,200,0,69,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12064009,Alt Tucheband,654,413,2,0,63,37,7,4,246,0,40,3,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
DE_12064029,Altlandsberg,7967,6869,57,0,1153,1264,224,144,2751,0,819,197,0,0,96,0,0,96,0,0,0,0,0,0,0,0,0,68,0,0,0,0
DE_12064044,Bad Freienwalde (Oder),9981,7386,97,0,1247,1168,124,293,3212,0,815,197,0,0,111,0,0,59,0,0,0,0,0,0,0,0,0,63,0,0,0,0
DE_12064053,Beiersdorf-Freudenberg,505,364,2,0,65,50,8,5,172,0,44,9,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064057,Bleyen-Genschmar,366,227,4,0,42,33,1,3,110,0,26,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12064061,Bliesdorf,736,455,4,0,69,59,4,7,242,0,43,16,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0
DE_12064084,Buckow (Märkische Schweiz),1181,600,3,0,168,93,21,13,164,0,105,14,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0
DE_12064125,Falkenberg,1820,1049,16,0,162,116,17,34,506,0,115,35,0,0,28,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0
DE_12064128,Falkenhagen (Mark),580,362,3,0,53,43,5,7,194,0,34,9,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0
DE_12064130,Fichtenhöhe,401,241,2,0,30,27,0,5,135,0,24,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DE_12064136,Fredersdorf-Vogelsdorf,12014,10413,80,0,1919,2101,457,283,3632,0,1198,290,0,0,139,0,0,178,0,0,0,0,0,0,0,0,0,136,0,0,0,0
DE_12064153,Garzau-Garzin,442,248,0,0,56,28,7,5,105,0,34,7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DE_12064172,Golzow,665,365,8,0,79,42,3,10,179,0,33,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_12064190,Gusow-Platkow,979,615,0,0,116,78,4,11,338,0,50,8,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064205,Heckelberg-Brunow,593,360,4,0,56,35,8,5,187,0,37,6,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0
DE_12064222,Höhenland,901,633,10,0,103,92,11,17,302,0,70,12,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064227,Hoppegarten,14836,12835,120,0,2358,2694,648,316,3971,0,1849,333,0,0,235,0,0,160,0,0,0,0,0,0,0,0,0,151,0,0,0,0
DE_12064266,Küstriner Vorland,2031,1237,15,0,183,148,8,24,709,0,105,21,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0
DE_12064268,Lebus,2615,2300,24,0,452,414,55,81,918,0,238,59,0,0,28,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0
DE_12064274,Letschin,3177,2471,26,0,578,399,59,68,955,0,251,70,0,0,23,0,0,15,0,0,0,0,0,0,0,0,0,27,0,0,0,0
DE_12064288,Lietzen,536,316,4,0,37,38,8,5,177,0,40,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DE_12064290,Lindendorf,1136,765,10,0,130,99,26,14,372,0,71,23,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0
DE_12064303,Märkische Höhe,505,348,3,0,65,50,12,5,153,0,47,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12064317,Müncheberg,5562,4495,48,0,961,585,140,82,1798,0,617,102,0,0,85,0,0,30,0,0,0,0,0,0,0,0,0,47,0,0,0,0
DE_12064336,Neuenhagen bei Berlin,15492,13441,111,0,2616,2789,927,384,3896,0,1741,440,0,0,209,0,0,180,0,0,0,0,0,0,0,0,0,148,0,0,0,0
DE_12064340,Neuhardenberg,1948,1177,22,0,176,159,18,19,609,0,126,21,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0
DE_12064349,Neulewin,786,508,4,0,90,57,9,7,279,0,34,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0
DE_12064365,Neutrebbin,1123,746,14,0,119,99,5,24,386,0,58,20,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064370,Oberbarnim,1594,1046,13,0,206,152,28,16,447,0,131,20,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0
DE_12064371,Oderaue,1312,809,10,0,150,88,16,28,403,0,62,24,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0
DE_12064380,Petershagen/Eggersdorf,12711,11109,107,0,2153,2261,506,312,3487,0,1496,342,0,0,161,0,0,172,0,0,0,0,0,0,0,0,0,112,0,0,0,0
DE_12064388,Podelzig,733,489,5,0,95,60,7,10,239,0,41,15,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064393,Prötzel,890,542,5,0,128,57,7,8,275,0,39,8,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0
DE_12064408,Rehfelde,4377,2648,29,0,433,393,73,66,1200,0,304,65,0,0,42,0,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0
DE_12064417,Reichenow-Möglin,485,317,3,0,67,33,5,3,142,0,55,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DE_12064420,Reitwein,403,290,8,0,70,35,3,5,124,0,31,6,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_12064428,Rüdersdorf bei Berlin,12843,10038,115,0,1733,1643,274,205,4248,0,1178,230,0,0,161,0,0,114,0,0,0,0,0,0,0,0,0,137,0,0,0,0
DE_12064448,Seelow,4209,3236,47,0,673,506,35,75,1345,0,384,75,0,0,46,0,0,17,0,0,0,0,0,0,0,0,0,33,0,0,0,0
DE_12064472,Strausberg,21928,17382,182,0,3592,2669,582,356,5895,0,2886,459,0,0,345,0,0,232,0,0,0,0,0,0,0,0,0,184,0,0,0,0
DE_12064480,Treplin,308,228,1,0,34,43,4,5,108,0,20,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064482,Vierlinden,1166,665,10,0,135,92,11,5,277,0,97,16,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DE_12064484,Waldsieversdorf,703,429,1,0,82,60,17,8,178,0,60,8,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DE_12064512,Wriezen,5763,4287,48,0,715,596,58,128,2077,0,430,109,0,0,59,0,0,24,0,0,0,0,0,0,0,0,0,43,0,0,0,0
DE_12064538,Zechin,542,342,1,0,61,39,10,5,176,0,39,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DE_12064539,Zeschdorf,1037,654,7,0,106,96,12,14,302,0,90,7,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0
DE_12064903,Briefwahl Amt Falkenberg-Höhe,0,729,4,0,152,108,33,25,225,0,106,29,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0
DE_12064904,Briefwahl Amt Golzow,0,777,6,0,175,122,19,23,250,0,113,32,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0
DE_12064906,Briefwahl Amt Lebus ohne Stadt Lebus,0,439,4,0,106,94,4,16,116,0,62,14,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0
DE_12064908,Briefwahl Amt Märkische Schweiz,0,2177,23,0,537,477,99,47,490,0,329,77,0,0,32,0,0,31,0,0,0,0,0,0,0,0,0,35,0,0,0,0
DE_12064912,"Briefwahl Gemeinden Falkenhagen, Fichtenhöhe, Lindendorf und Vierlinden",0,741,2,0,170,159,24,14,205,0,103,35,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0
DE_12064914,"Briefwahl Gemeinden Bliesdorf, Neulewin und Neutrebbin",0,461,3,0,108,101,11,15,126,0,48,21,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0
DE_12064932,"Briefwahl Gemeinden Gusow-Platkow, Lietzen und Neuhardenberg",0,704,9,0,150,132,22,11,228,0,109,18,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0
DE_12064934,"Briefwahl Gemeinden Oderaue, Prötzel und Reichenow-Möglin",0,545,1,0,157,77,20,14,149,0,84,19,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0
DE_12065036,Birkenwerder,6522,5830,43,0,1267,1428,523,183,1420,0,674,135,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065084,Fürstenberg/Havel,4763,3832,37,0,713,825,141,76,1453,0,420,94,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065096,Glienicke/Nordbahn,9924,8886,40,0,1815,2887,800,407,1907,0,726,146,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065100,Gransee,4604,2440,25,0,391,466,78,58,1056,0,257,55,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065117,Großwoltersdorf,635,418,7,0,71,57,27,8,202,0,40,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065136,Hennigsdorf,20966,16434,170,0,3645,3384,800,437,5256,0,1808,561,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065144,Hohen Neuendorf,21543,18900,132,0,4357,5275,1659,564,4340,0,1661,456,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065165,Kremmen,6203,5162,37,0,826,1085,189,85,1854,0,447,557,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065180,Leegebruch,5548,4733,43,0,781,1084,179,130,1794,0,458,160,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065193,Liebenwalde,3692,2949,21,0,468,554,103,66,1284,0,288,123,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065198,Löwenberger Land,7127,6012,67,0,964,1262,207,153,2405,0,559,276,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065225,Mühlenbecker Land,12379,10978,77,0,2130,2662,846,435,3189,0,1034,365,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065251,Oberkrämer,9633,8430,82,0,1491,2413,462,257,2650,0,599,323,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065256,Oranienburg,38132,30885,321,0,6144,6171,1647,820,10571,0,3287,1148,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065276,Schönermark,329,183,2,0,20,35,6,5,92,0,14,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065301,Sonnenberg,690,459,1,0,69,82,3,3,226,0,40,27,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065310,Stechlin,991,572,6,0,113,113,19,17,224,0,65,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065332,Velten,10137,7993,72,0,1526,1686,270,230,3078,0,706,245,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065356,Zehdenick,10970,8139,113,0,1437,1689,207,182,3364,0,742,277,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12065902,Briefwahl Amt Gransee und Gemeinden,0,1604,17,0,372,408,98,33,386,0,193,54,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066008,Altdöbern,2042,1592,15,0,288,282,33,45,630,0,227,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066041,Bronkow,452,318,7,0,34,67,3,10,150,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066052,"Calau/Kalawa, Stadt",6388,5058,60,0,959,1015,151,156,1855,0,638,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066064,Frauendorf,580,411,1,0,40,71,5,12,230,0,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066104,Großkmehlen,879,576,3,0,53,114,8,18,314,0,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066112,"Großräschen/Rań, Stadt",6881,5301,62,0,923,852,76,179,2262,0,751,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066116,Grünewald,432,324,1,0,17,41,6,22,195,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066120,Guteborn,447,301,6,0,34,40,0,13,163,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066124,Hermsdorf,637,458,4,0,39,74,5,18,271,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066132,Hohenbocka,799,515,1,0,29,67,7,19,322,0,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066168,Kroppen,564,404,8,0,20,83,5,12,209,0,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066176,Lauchhammer,11502,8843,104,0,1087,1334,171,255,4209,0,1317,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066188,Lindenau,607,402,6,0,37,66,0,15,218,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066196,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",12406,9754,116,0,1920,1920,277,275,3645,0,1206,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066202,Luckaitztal,516,364,3,0,61,45,6,8,193,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066226,Neu-Seeland/Nowa Jazorina,482,328,2,0,51,44,4,16,152,0,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066228,Neupetershain/Nowe Wiki,1002,610,4,0,77,74,9,12,354,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066240,Ortrand,1679,991,5,0,95,202,12,31,550,0,77,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066272,Ruhland,3110,2550,20,0,356,435,45,106,1157,0,309,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066285,Schipkau,5383,4292,38,0,532,627,63,138,2073,0,656,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066292,Schwarzbach,563,410,1,0,31,62,5,10,237,0,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066296,Schwarzheide,4527,3551,35,0,443,572,62,109,1650,0,529,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066304,"Senftenberg/Zły Komorow, Stadt",18712,14204,152,0,2220,2290,334,431,5634,0,2684,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066316,Tettau,630,428,2,0,33,84,9,20,236,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",6157,4959,61,0,951,863,129,146,2039,0,549,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066901,Briefwahl Amt Altdöbern ohne Gemeinde Altdöbern,0,379,4,0,69,90,22,8,95,0,70,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066906,"Briefwahl Gemeinden Frauendorf, Großkmehlen, Lindenau und Tettau",0,498,9,0,56,115,24,29,171,0,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066907,Briefwahl Amt Ruhland ohne Stadt Ruhland,0,454,12,0,61,103,9,15,155,0,72,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12066926,Briefwahl Stadt Ortrand und Gemeinde Kroppen,0,523,6,0,83,146,20,17,167,0,58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_12067024,Bad Saarow-Pieskow,4992,4183,44,0,852,989,154,196,1309,0,446,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
DE_12067036,Beeskow,6725,5297,70,0,1028,951,109,88,2207,0,531,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
DE_12067040,Berkenbrück,896,626,7,0,121,103,10,12,308,0,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
