gisco_id,name,registered,turnout,invalid,blank,PD,PRM,PNL,PSD,UDMR,PC,PNT-CD,P.Romilor,P.Verde,PIN,PNG-CD,PLD,PAS,TOKES
RO_031069,Boldesti-Scaeni,9362,2166,123,0,718,99,218,398,6,129,21,15,10,62,194,161,2,10
RO_001190,Bolintin-Vale,9632,3042,151,0,1336,59,206,681,0,14,22,10,9,31,66,426,13,18
RO_006746,Borsa,22231,4314,192,0,1034,352,693,775,106,158,107,22,4,91,417,299,28,36
RO_083491,Oraş Borsec,2372,855,35,0,51,7,27,40,512,8,1,1,0,11,6,8,1,147
RO_079221,Bragadiru,7390,1182,50,0,412,34,158,306,2,35,2,5,9,19,66,77,4,3
RO_031103,Breaza,15028,3756,129,0,1412,111,330,674,9,234,41,11,17,63,397,296,8,24
RO_067794,Brezoi,5817,1632,95,0,507,71,251,347,3,35,14,16,23,39,74,139,9,9
RO_047358,Brosteni,5402,1864,81,0,552,107,169,437,2,27,21,5,5,22,190,209,16,21
RO_036453,Oraş Bucecea,4250,1238,69,0,229,66,184,425,1,44,24,5,3,15,46,116,5,6
RO_001458,Budesti,5726,2409,208,0,192,53,990,230,2,11,65,21,5,21,553,26,23,9
RO_000576,Buftea,17471,3422,163,0,1346,403,346,626,6,73,26,37,17,58,142,159,11,9
RO_020778,Oraş Buhuşi,17595,4198,251,0,1039,240,257,1367,4,97,24,227,16,61,189,385,23,18
RO_079308,Oraş Bumbeşti-Jiu,8775,2306,103,0,483,180,465,508,9,83,32,97,4,52,134,134,13,9
RO_031210,Busteni,9006,4028,157,0,2385,111,291,387,13,51,41,17,25,67,112,343,10,18
RO_055403,Buzias,6919,1656,51,0,494,76,153,406,49,39,29,11,5,57,70,198,4,14
RO_047633,Cajvana,5725,1202,45,0,265,10,99,465,9,11,14,1,2,12,34,228,3,4
RO_087424,Oraş Călan,11549,3501,146,0,1025,116,959,467,154,84,31,28,5,62,161,224,22,17
RO_067909,Calimanesti,7496,2304,104,0,663,105,344,583,8,66,19,13,16,73,112,162,27,9
RO_001455,Campeni,6773,1822,53,0,485,83,362,367,2,51,127,13,6,38,55,159,10,11
RO_006782,Cavnic,4429,759,29,0,117,45,89,133,92,106,2,5,1,16,66,38,7,13
RO_093067,Oraş Căzăneşti,2927,641,32,0,119,19,101,134,1,8,7,9,6,10,42,149,3,1
RO_039740,Cehu Silvaniei,6757,2611,55,0,316,62,91,410,951,41,40,27,1,28,18,69,11,491
RO_060776,Oraş Cernavoda,15886,3760,211,0,1041,123,807,607,6,47,42,89,22,131,206,399,8,21
RO_009459,Chisineu-Cris,7089,2122,100,0,769,83,105,434,228,79,17,15,5,20,63,84,7,113
RO_079285,Chitila,10691,2131,96,0,511,55,774,268,2,26,11,8,4,41,228,95,8,4
RO_056357,Ciacova,4165,1035,63,0,336,39,112,189,29,23,36,6,5,22,70,93,4,8
RO_043735,Cisnadie,14839,3206,150,0,1142,120,366,493,34,46,31,20,21,103,119,518,21,22
RO_020821,Oraş Comăneşti,19935,6333,395,0,1167,243,2083,1208,9,394,20,53,8,167,194,315,37,40
RO_031336,Comarnic,11014,2289,110,0,863,58,480,345,5,71,19,11,8,56,142,108,5,8
RO_043771,Copsa Mica,4498,1126,42,0,182,44,259,220,135,20,8,40,4,16,73,54,9,20
RO_025542,Corabia,16630,4280,191,0,1596,124,452,1263,15,67,47,66,10,67,58,302,19,3
RO_013668,Oraş Costeşti,9176,2529,80,0,581,85,433,885,3,111,19,9,1,36,97,172,10,7
RO_063526,Oraş Covasna,9764,4134,133,0,499,131,171,341,864,75,17,9,5,45,99,100,30,1615
RO_083525,Oraş Cristuru Secuiesc,8903,3774,91,0,38,14,13,29,1118,8,3,137,3,4,8,8,19,2281
RO_001696,Cugir,24748,7107,206,0,1841,287,1448,1538,69,443,70,161,29,236,334,363,32,50
RO_009495,Curtici,6698,1379,77,0,516,52,123,204,33,25,37,78,5,37,62,114,1,15
RO_072007,Oraş Dăbuleni,11301,4763,273,0,2031,86,247,1455,18,35,58,28,9,53,31,395,33,11
RO_035946,Oraş Darabani,9484,3355,202,0,435,116,1065,1060,1,31,16,9,2,27,59,270,38,24
RO_022166,Oraş Dărmăneşti,11281,3816,300,0,1090,171,406,1033,9,311,14,36,16,39,124,202,36,29
RO_055458,Deta,6178,1294,60,0,519,53,111,189,88,69,29,5,5,28,31,66,6,35
RO_048006,Dolhasca,8507,3114,260,0,365,141,244,1218,12,48,29,261,10,26,255,189,30,26
RO_025622,Draganesti-Olt,10165,1720,126,0,467,159,220,351,6,106,21,37,6,36,113,51,14,7
RO_008017,Dragomiresti,2578,651,15,0,186,39,36,147,0,14,26,1,1,19,78,79,4,6
RO_043806,Dumbraveni,6871,1974,110,0,662,36,210,375,169,23,28,130,0,32,88,75,11,25
RO_060455,Oraş Eforie,8715,3680,155,0,1829,130,365,596,5,12,33,40,21,95,113,257,13,16
RO_056801,Faget,6175,2023,101,0,534,85,157,717,49,56,37,16,4,25,49,166,11,16
RO_042753,Oraş Făurei,3591,939,39,0,313,46,77,246,1,21,13,8,8,44,59,59,3,2
RO_065609,Oraş Fieni,6684,2185,92,0,514,84,184,781,4,20,17,13,11,25,162,266,8,4
RO_002749,Fierbinti-Targ,4073,709,38,0,212,24,56,183,1,13,19,9,2,10,41,94,3,4
RO_070414,Oraş Filiaşi,14945,3531,188,0,918,164,591,607,8,362,34,29,7,68,202,328,16,9
RO_037280,Oraş Flămânzi,9253,2969,200,0,624,156,842,673,13,50,37,31,7,30,116,138,33,19
RO_048612,Frasin,5344,1475,86,0,220,62,184,317,1,19,8,7,1,19,79,440,20,12
RO_003032,Fundulea,5182,1668,107,0,696,33,141,523,4,10,16,9,1,22,33,48,10,15
RO_065681,Oraş Găeşti,13165,3613,123,0,1208,115,270,926,6,45,39,55,12,65,286,451,8,4
RO_057086,Gataia,5141,1861,70,0,1263,70,83,129,92,22,16,8,11,10,29,43,4,11
RO_089561,Oraş Geoagiu,4774,2031,89,0,518,93,260,714,41,48,9,20,5,27,67,120,12,8
RO_040214,Oraş Ghimbav,4606,1247,52,0,518,32,93,247,51,50,14,1,8,44,46,65,1,25
RO_046584,Gura Humorului,13568,5253,141,0,400,129,2173,677,8,35,16,20,9,95,118,1402,11,19
RO_095355,Oraş Hârlau,9327,2804,131,0,386,82,434,1287,2,49,10,32,0,24,65,277,15,10
RO_060801,Oraş Hârşova,8834,3431,161,0,877,66,1428,536,7,28,18,64,9,48,41,135,6,7
RO_087576,Oraş Haţeg,9433,3283,76,0,901,80,1234,403,74,69,68,6,6,54,54,215,23,20
RO_068041,Horezu,5901,1757,72,0,395,82,365,487,1,78,25,13,8,37,62,119,5,8
RO_055446,Oraş Huedin,7724,2223,73,0,555,116,131,262,494,20,11,62,4,44,76,77,12,286
RO_043331,Oraş Ianca,9301,2180,120,0,451,99,244,684,9,40,18,27,7,83,241,138,8,11
RO_017827,Iernut,7925,2210,125,0,521,155,195,350,306,26,12,18,7,37,333,50,17,58
RO_009538,Ineu,8286,1849,51,0,522,115,233,250,102,55,26,46,4,33,210,168,3,31
RO_043411,Oraş Însurăţei,5929,1220,74,0,209,110,124,373,7,25,17,39,3,37,67,115,7,13
RO_063580,Oraş Întorsura Buzăului,7149,1634,97,0,827,64,94,375,7,12,7,9,7,28,42,41,8,16
RO_059687,Isaccea,4328,1079,64,0,356,42,122,206,5,21,16,27,1,33,51,121,7,7
RO_039811,Jibou,9561,2520,89,0,625,102,397,563,249,133,34,12,3,56,48,98,9,102
RO_055494,Jimbolia,10994,1742,95,0,471,64,152,270,368,20,37,14,8,54,49,94,6,40
RO_093888,Oraş Lehliu Gară,5545,1143,84,0,317,43,221,232,1,28,11,18,2,22,57,87,12,8
RO_009574,Lipova,9835,2146,57,0,748,116,272,305,75,53,38,6,5,48,108,290,11,14
RO_049227,Liteni,7580,1918,145,0,518,85,131,620,4,16,39,18,3,20,123,163,14,19
RO_038039,Livada,5249,1632,76,0,218,23,143,208,730,5,9,9,0,11,68,15,9,108
RO_014710,Ludus,14925,3807,146,0,985,195,276,631,839,54,28,61,8,94,147,184,12,147
RO_059730,Macin,9661,2433,125,0,695,74,594,456,5,56,18,23,7,68,76,218,7,11
RO_079409,Magurele,6970,1931,129,0,814,59,350,257,2,115,12,13,4,28,53,85,4,6
RO_074922,Marasesti,9824,3099,238,0,734,144,414,887,2,44,28,193,5,59,91,218,19,23
RO_018281,Miercurea Nirajului,4780,1848,75,0,57,37,15,60,930,8,12,16,2,2,13,8,10,603
RO_044928,Miercurea Sibiului,3756,1313,65,0,649,24,162,197,3,13,18,44,2,13,40,70,9,4
RO_004136,Mihailesti,5794,2209,123,0,1370,23,176,193,4,11,7,7,4,21,67,186,12,5
RO_046931,Milisauti,4146,1199,67,0,291,25,96,437,2,23,12,6,2,10,41,168,8,11
RO_013301,Oraş Mioveni,28327,5938,187,0,1297,252,425,2158,9,184,52,44,20,169,549,555,14,23
RO_031407,Mizil,13281,2860,164,0,798,112,177,517,6,380,36,299,20,62,171,103,7,8
RO_051056,Oraş Moldova Nouă,12207,2905,100,0,892,122,328,764,46,80,39,37,11,50,271,128,19,18
RO_064981,Murgeni,5757,2139,142,0,358,82,815,456,2,30,11,72,3,15,60,71,17,5
RO_009627,Nadlac,6766,1493,69,0,773,34,133,175,50,15,16,27,1,26,35,109,9,21
RO_032544,Oraş Năsăud,9447,2595,113,0,988,139,259,448,25,86,35,93,5,80,78,206,20,20
RO_060507,Oraş Năvodari,31877,7597,342,0,2629,229,804,1631,10,43,47,105,32,246,362,1067,18,32
RO_061856,Negresti,7756,2737,159,0,518,166,652,689,4,86,28,30,8,55,156,133,24,29
RO_036599,Negresti-Oas,13493,2310,103,0,652,79,420,511,59,15,65,8,6,33,123,192,9,35
RO_062397,Oraş Negru Vodă,4533,1441,85,0,489,37,240,345,3,14,5,10,3,31,54,116,6,3
RO_047916,Oraş Nehoiu,9843,4765,195,0,1202,138,1904,765,6,179,23,17,2,74,81,153,12,14
RO_078258,Oraş Novaci,4881,1576,71,0,640,77,225,295,3,57,11,12,3,28,33,109,10,2
RO_026920,Oraş Nucet,1681,901,37,0,469,43,50,196,10,38,6,0,2,9,22,10,5,4
RO_001794,Ocna Mures,12808,3086,158,0,1008,123,396,519,245,33,141,40,11,70,100,177,15,50
RO_043851,Ocna Sibiului,3463,1035,35,0,352,28,104,262,92,12,16,13,6,21,25,54,9,6
RO_068130,Ocnele Mari,2879,719,32,0,209,36,86,217,1,20,7,8,0,34,25,32,11,1
RO_075019,Odobesti,6941,2704,136,0,704,52,275,1158,1,31,11,14,6,38,142,102,16,18
RO_051118,Oraş Oraviţa,11720,2877,99,0,1212,125,301,440,48,171,62,29,20,54,91,189,13,23
RO_051207,Oraş Oţelu Roşu,10747,3440,136,0,1820,80,468,401,52,31,40,16,14,82,169,104,10,17
RO_079481,Otopeni,9322,1981,82,0,655,72,470,215,7,29,35,10,14,87,111,182,1,11
RO_060687,Oraş Ovidiu,11809,3073,174,0,1140,149,434,459,4,32,20,117,8,72,128,301,11,24
RO_075055,Panciu,7854,2611,111,0,929,41,224,850,5,39,17,7,10,59,116,159,24,20
RO_009654,Pancota,6178,1082,41,0,352,38,79,182,74,29,11,63,7,16,35,133,4,18
RO_079515,Pantelimon,15508,3277,179,0,908,97,460,456,8,56,28,163,7,66,591,222,21,15
RO_048325,Oraş Patârlagele,6904,2122,81,0,697,116,120,696,6,71,17,9,3,28,147,109,10,12
RO_011584,Oraş Pecica,10406,3400,204,0,1297,85,227,376,575,40,12,80,10,30,74,242,17,131
RO_087077,Oraş Petrila,20934,5340,234,0,1811,309,338,1280,270,207,25,27,16,75,362,315,33,38
RO_028105,Piatra-Olt,5152,2363,129,0,545,55,260,1156,3,7,10,30,0,30,78,53,5,2
RO_031443,Plopeni,8325,2110,76,0,615,138,122,329,2,503,19,22,11,41,95,124,5,8
RO_098373,Oraş Podu Iloaiei,7473,1961,103,0,663,88,221,508,2,30,9,38,4,26,131,94,19,25
RO_048744,Oraş Pogoanele,6374,1394,122,0,346,63,115,338,3,129,16,44,9,38,78,77,10,6
RO_079533,Popesti Leordeni,12935,3681,138,0,792,75,1517,526,6,58,58,19,17,58,155,247,7,8
RO_028374,Potcoava,4817,1825,117,0,567,45,435,347,6,24,10,6,3,20,195,36,13,1
RO_040303,Oraş Predeal,4574,2194,70,0,977,50,265,201,14,52,37,11,7,49,299,143,10,9
RO_065921,Oraş Pucioasa,13308,4049,161,0,1153,172,445,1024,7,76,37,31,25,70,117,702,12,17
RO_068627,Oraş Răcari,5348,1482,118,0,246,50,86,465,4,20,16,24,3,24,161,249,12,4
RO_040367,Oraş Râşnov,13763,3486,179,0,929,127,918,672,38,122,35,8,21,87,124,199,11,16
RO_058314,Recas,6787,1645,83,0,595,72,156,211,66,238,24,8,7,27,29,102,6,21
RO_082895,Oraş Rovinari,10244,2340,93,0,1013,196,114,359,14,68,7,61,9,29,281,82,8,6
RO_024117,Roznov,7687,2513,139,0,288,114,372,678,2,44,13,15,6,37,70,704,15,16
RO_040394,Oraş Rupea,4993,1761,77,0,751,74,144,194,223,15,33,15,8,26,60,66,13,62
RO_030915,Oraş Săcueni,9575,3707,251,0,162,27,55,210,1915,17,7,15,5,18,12,18,21,974
RO_046370,Salcea,6853,1863,129,0,412,56,308,517,1,42,29,14,1,14,55,254,14,17
RO_045499,Saliste,4648,1670,81,0,393,58,469,403,4,66,27,7,6,12,58,51,18,17
RO_008892,Salistea De Sus,4308,1066,56,0,336,46,84,308,0,48,24,1,1,16,98,34,6,8
RO_019331,Sangeorgiu De Padure,4406,1317,34,0,82,22,30,49,680,41,6,6,2,5,10,7,4,339
RO_032599,Oraş Sângeorz-Băi,8174,1349,41,0,658,59,148,262,15,26,11,10,4,27,15,59,1,13
RO_055528,Sânnicolau Mare,11955,2670,114,0,1068,77,349,354,122,13,44,15,18,66,183,205,9,33
RO_012091,Oraş Sântana,11884,2376,114,0,904,107,139,353,10,84,43,317,8,44,70,149,20,14
RO_019242,Sarmasu,5789,1711,99,0,307,75,353,274,325,8,16,26,5,23,98,35,12,55
RO_036060,Oraş Săveni,6702,2235,88,0,498,102,640,569,5,29,14,20,3,27,112,98,16,14
RO_028711,Scornicesti,10217,2520,62,0,702,194,774,573,2,15,12,4,0,37,90,49,3,3
RO_009690,Sebis,5630,1581,53,0,684,89,136,197,41,42,34,20,8,22,64,156,13,22
RO_070502,Oraş Şegarcea,6545,1714,116,0,400,93,85,609,7,100,31,22,6,19,157,53,13,3
RO_008963,Seini,7488,1549,43,0,304,45,338,233,232,30,17,8,1,30,53,66,13,136
RO_087665,Oraş Simeria,12170,3428,115,0,1111,179,604,604,99,99,36,16,6,59,115,324,37,24
RO_039884,Simleu Silvaniei,13590,3768,170,0,962,122,337,541,729,54,43,33,10,82,204,147,12,322
RO_031540,Sinaia,11051,3760,146,0,1263,116,559,697,31,125,73,20,25,141,115,419,10,20
RO_046655,Siret,7872,2012,90,0,442,101,273,591,4,28,4,5,11,27,108,311,5,12
RO_031577,Slanic,5671,1315,74,0,368,84,135,237,6,98,24,4,7,19,185,68,3,3
RO_020910,Oraş Slănic Moldova,4193,1378,62,0,433,33,71,564,2,21,5,9,1,16,55,81,13,12
RO_046708,Solca,2084,630,53,0,175,31,44,191,1,4,6,5,0,8,35,72,2,3
RO_009176,Somcuta Mare,6230,1752,58,0,377,80,358,297,23,50,53,195,4,55,75,95,9,23
RO_014854,Sovata,8539,3711,126,0,116,44,43,87,1784,30,6,22,8,19,8,19,22,1377
RO_013392,Oraş Ştefăneşti,10716,2801,127,0,597,163,304,926,3,112,30,16,9,54,200,236,13,11
RO_039168,Oraş Ştefăneşti,4567,1493,123,0,253,82,137,513,1,23,6,74,8,23,78,148,13,11
RO_026840,Oraş Ştei,6969,1876,35,0,857,96,250,324,41,46,32,4,3,54,57,53,7,17
RO_010116,Strehaia,9589,3161,157,0,768,130,1238,445,13,53,32,29,7,72,93,105,9,10
RO_059767,Sulina,4054,1173,41,0,498,57,116,228,0,16,6,6,7,51,28,110,4,5
RO_045827,Talmaciu,6200,1648,73,0,364,42,139,659,4,14,21,3,6,37,54,211,12,9
RO_092765,Oraş Ţăndărei,11155,2222,118,0,553,76,389,590,8,42,13,24,7,50,191,137,13,11
RO_075472,Oraş Târgu Bujor,6117,2165,160,0,404,61,192,978,1,118,6,83,5,30,58,56,8,5
RO_078329,Oraş Târgu Cărbuneşti,7172,1489,67,0,513,74,163,402,3,16,8,28,4,22,83,94,6,6
RO_095471,Oraş Târgu Frumos,11081,2460,152,0,700,101,428,520,2,49,7,91,3,27,148,203,12,17
RO_006817,Targu Lapus,11132,3757,88,0,1271,206,222,846,453,86,82,10,1,47,66,285,10,84
RO_021055,Targu Neamt,18210,6504,262,0,2640,218,581,1146,4,148,34,26,21,130,326,908,30,30
RO_020965,Oraş Târgu Ocna,11101,3492,126,0,1321,171,216,954,1,94,25,59,9,103,120,259,13,21
RO_036642,Tasnad,8061,2619,149,0,517,66,300,359,539,33,17,10,10,33,122,71,11,382
RO_006461,Tautii-Magheraus,5525,2214,76,0,538,81,150,773,214,49,30,7,4,38,68,132,10,44
RO_060534,Oraş Techirghiol,6195,2134,76,0,699,80,341,294,6,25,25,13,2,51,101,398,7,16
RO_008096,Teius,6179,1817,88,0,631,61,258,385,74,19,32,11,5,52,61,104,12,24
RO_078454,Oraş Ţicleni,4049,785,18,0,207,45,55,234,1,32,4,14,2,5,47,113,4,4
RO_082430,Oraş Tismana,6227,1424,54,0,471,101,153,368,3,30,5,51,0,27,79,63,11,8
RO_066081,Oraş Titu,8643,2273,93,0,527,121,191,642,10,26,17,19,10,46,333,224,10,4
RO_013757,Oraş Topoloveni,8124,2324,87,0,476,92,204,911,6,147,19,10,3,36,91,232,6,4
RO_082617,Oraş Turceni,6483,1905,69,0,810,175,210,437,4,20,8,4,4,20,87,46,8,3
RO_009265,Ulmeni,5573,1899,95,0,238,50,303,232,413,97,32,102,3,25,58,98,22,131
RO_019894,Ungheni,5528,1579,97,0,350,195,154,385,146,55,23,43,1,24,38,41,7,20
RO_087139,Oraş Uricani,8088,2133,102,0,565,176,157,256,49,590,11,10,9,21,80,80,16,11
RO_031620,Urlati,9321,1987,131,0,647,85,341,328,8,60,22,24,11,37,147,122,15,9
RO_032027,Oraş Valea Lui Mihai,9165,2603,107,0,160,18,30,137,1258,17,9,9,4,7,14,6,18,809
RO_031817,Valenii De Munte,11152,2947,134,0,882,115,207,913,8,140,33,26,14,70,236,138,15,16
RO_010232,Vanju Mare,5369,2224,99,0,499,58,456,492,5,18,13,18,5,293,116,139,7,6
RO_027007,Oraş Vaşcău,2331,1222,27,0,534,59,138,332,1,35,19,0,5,12,43,11,4,2
RO_051095,Vicovu De Sus,10223,2513,124,0,460,71,236,1080,8,9,19,33,3,22,138,296,8,6
RO_040465,Oraş Victoria,7989,1715,65,0,585,33,158,337,8,88,28,8,13,48,208,119,12,5
RO_051905,Videle,9682,4048,162,0,2323,83,124,1027,7,42,27,17,3,44,89,70,20,10
RO_006979,Viseu De Sus,15210,3224,149,0,1107,132,395,704,149,59,45,10,12,45,167,200,12,38
RO_083749,Oraş Vlăhiţa,6109,2485,105,0,30,15,11,31,816,2,4,55,2,6,6,10,11,1381
RO_079551,Voluntari,27282,5853,306,0,1542,165,488,1985,6,125,42,36,31,111,671,302,17,26
RO_040492,Oraş Zărneşti,21710,5017,265,0,1609,247,337,1102,81,158,60,138,25,151,493,273,35,43
RO_051978,Zimnicea,13965,3730,244,0,986,74,241,1582,9,55,26,93,7,63,175,150,16,9
RO_001936,Zlatna,7069,2153,77,0,847,110,359,331,12,56,17,9,6,45,120,133,12,19
RO_090342,Orăştioara de Sus,1912,887,16,0,165,28,484,73,8,24,1,0,2,12,39,27,5,3
RO_038351,Oraşu Nou,5617,2743,96,0,202,29,88,1013,724,2,15,4,3,11,12,103,11,430
RO_053507,Orbeasca,6827,1835,92,0,252,79,550,335,5,16,154,82,3,24,76,158,7,2
RO_023948,Orbeni,3139,909,67,0,263,29,69,384,3,9,5,3,1,8,14,28,15,11
RO_045202,Orlat,2526,707,24,0,385,28,84,53,1,32,2,9,4,13,24,41,1,6
RO_027938,Orlea,2127,616,27,0,125,6,106,223,1,1,58,8,2,6,11,35,4,3
RO_071879,Orlesti,2761,1027,76,0,94,26,326,301,1,32,7,4,2,36,56,53,11,2
RO_041541,Ormenis,1500,1028,55,0,95,5,279,169,301,2,0,13,1,3,13,5,5,82
RO_073503,Orodel,2362,1092,52,0,183,44,66,640,3,30,11,14,0,6,8,29,6,0
RO_058010,Ortisoara,3319,926,44,0,406,71,54,217,9,22,24,6,4,16,19,22,4,8
RO_065130,Osesti,2340,747,86,0,114,40,67,322,7,10,9,10,1,4,25,39,4,9
RO_030357,Osica de Jos,1278,483,30,0,82,26,36,130,3,10,3,3,1,12,123,12,11,1
RO_027983,Osica De Sus,4163,944,50,0,196,24,355,234,8,9,5,6,1,18,20,15,3,0
RO_030274,Osorhei,4628,1369,76,0,479,47,68,181,213,21,16,11,2,24,34,94,9,94
RO_049655,Ostra,2382,793,32,0,205,44,79,247,2,9,2,3,0,6,58,100,4,2
RO_062538,Ostrov,4258,1758,118,0,396,42,481,469,4,9,9,12,7,36,96,54,10,15
RO_061106,Ostrov,1773,664,23,0,77,10,327,97,2,2,5,2,2,22,56,32,5,2
RO_073567,Ostroveni,4488,2576,117,0,593,46,199,1444,4,11,8,23,2,20,27,63,13,6
RO_098300,Oteleni,3023,808,89,0,166,24,77,276,2,21,14,4,1,11,25,81,9,8
RO_071931,Otesani,2421,811,55,0,386,28,78,158,0,14,9,5,4,5,23,28,13,5
RO_064639,Ozun,3782,1451,70,0,45,13,30,60,549,12,3,6,5,5,10,6,16,621
RO_034336,Pacureti,1800,691,25,0,393,32,33,76,7,15,2,0,0,7,88,9,2,2
RO_081095,Pades,3930,1066,48,0,330,107,177,242,1,31,7,6,2,17,58,29,5,6
RO_048138,Padina,3687,767,61,0,181,46,48,262,2,16,9,12,1,20,56,42,7,4
RO_012806,Padina,1345,831,75,0,180,29,182,294,1,3,9,9,0,10,18,19,2,0
RO_059446,Pădureni,1288,313,19,0,142,12,26,53,0,9,17,4,2,4,11,11,1,2
RO_065185,Padureni,3431,1080,100,0,218,59,76,480,3,7,12,7,6,11,42,24,20,15
RO_023975,Palanca,2913,825,36,0,168,30,99,385,8,35,2,0,0,8,18,12,14,10
RO_058794,Palatca,1127,436,16,0,150,34,17,68,72,35,3,9,1,3,5,6,3,14
RO_032161,Paleu,1395,725,21,0,38,4,6,19,327,4,3,3,1,4,9,7,3,276
RO_077101,Paltin,1729,696,23,0,194,19,88,291,1,2,1,3,2,11,25,22,7,7
RO_038492,Paltinis,2599,1245,86,0,121,64,615,186,2,7,9,7,0,21,16,77,18,16
RO_053425,Paltinis,2007,667,13,0,359,24,45,115,3,21,10,2,1,8,41,22,2,1
RO_049753,Paltinoasa,4455,2104,96,0,215,26,403,1043,10,9,6,11,3,15,48,198,10,11
RO_049682,Panaci,1886,606,14,0,105,45,66,165,2,18,2,2,0,6,23,139,7,12
RO_048227,Panatau,2286,756,45,0,318,23,45,206,3,13,8,10,2,6,50,18,6,3
RO_024187,Pancesti,3342,1026,93,0,271,47,93,333,1,31,10,38,3,14,36,27,15,14
RO_025141,Pânceşti,1242,629,27,0,95,136,58,219,1,31,7,2,1,4,14,21,7,6
RO_018691,Panet,4831,2227,95,0,67,42,29,102,1236,12,4,18,2,5,19,11,7,578
RO_023601,Pangarati,4388,1209,41,0,332,49,176,226,1,39,1,3,2,25,33,265,9,7
RO_062609,Pantelimon,1388,694,39,0,123,14,36,418,1,2,3,8,0,4,18,21,4,3
RO_058856,Panticeu,1380,469,23,0,96,23,42,157,15,0,3,3,1,8,68,7,14,9
RO_018637,Papiu Ilarian,755,222,12,0,30,16,12,22,116,0,0,1,0,0,7,1,1,4
RO_041578,Parau,1596,694,48,0,186,29,158,109,3,5,21,2,0,16,41,61,6,9
RO_024034,Parava,2504,864,89,0,271,34,64,169,3,80,28,27,2,6,35,39,10,7
RO_061133,Pardina,456,170,4,0,62,24,38,27,2,2,0,1,1,2,0,6,0,1
RO_048165,Pardoşi,445,322,12,0,165,3,2,132,0,2,1,0,0,0,0,4,1,0
RO_024276,Pargaresti,3828,1147,88,0,437,47,99,365,2,4,4,9,5,10,20,26,16,15
RO_024089,Parincea,3003,1333,141,0,369,43,484,166,8,9,7,19,1,8,12,38,18,10
RO_024338,Parjol,5369,1827,94,0,372,116,194,658,93,109,13,8,1,18,58,43,36,14
RO_048557,Parscov,4874,1228,83,0,368,40,274,278,1,17,7,10,3,40,67,32,3,5
RO_028178,Parscoveni,2601,739,61,0,274,22,81,153,1,4,8,7,2,16,77,27,4,2
RO_059437,Parţa,1392,405,21,0,142,25,18,126,13,15,12,2,1,4,9,13,4,0
RO_049780,Partestii De Jos,2317,711,40,0,126,27,69,191,3,42,6,1,1,7,31,160,5,2
RO_034155,Parva,1807,455,16,0,126,13,21,201,0,5,42,1,2,1,6,15,5,1
RO_018753,Pasareni,1511,828,21,0,16,15,13,19,534,3,2,5,0,3,2,4,2,189
RO_023371,Pastraveni,3116,1177,100,0,197,49,61,650,0,3,3,5,4,14,18,43,17,13
RO_049833,Patrauti,3023,952,94,0,150,35,88,198,3,10,3,178,0,9,73,102,6,3
RO_012879,Patulele,3399,2031,51,0,311,30,1277,95,6,92,4,5,0,32,102,20,5,1
RO_045220,Pauca,1879,1176,21,0,513,40,336,124,5,3,36,0,0,5,3,85,4,1
RO_083375,Pauleni-Ciuc,1390,728,30,0,13,5,6,17,330,1,3,2,0,0,1,1,6,313
RO_030847,Paulesti,4325,1410,43,0,451,76,93,398,3,82,7,4,7,35,121,84,3,3
RO_038431,Paulesti,3830,1362,102,0,255,39,62,234,427,5,7,7,3,8,7,27,10,169
RO_078910,Pauleşti,1750,727,41,0,123,19,105,343,0,16,1,2,0,4,24,28,13,8
RO_011539,Paulis,3390,879,42,0,393,22,120,128,9,12,12,6,4,7,40,58,4,22
RO_077236,Paunesti,5456,1605,108,0,541,40,290,401,0,27,16,12,2,37,60,38,18,15
RO_071995,Pausesti,2412,907,68,0,163,56,100,267,7,100,9,8,4,26,40,43,9,7
RO_072082,Pausesti-Maglasi,3000,736,38,0,168,45,83,176,1,29,9,5,5,35,28,98,10,6
RO_061151,Peceneaga,1600,561,49,0,105,20,48,204,1,4,3,8,1,9,68,37,4,0
RO_076969,Pechea,8774,2064,178,0,393,88,161,658,7,83,18,84,3,54,193,111,22,11
RO_062672,Pecineaga,2469,536,26,0,159,27,90,144,2,8,18,1,1,7,26,25,1,1
RO_058065,Peciu Nou,4182,830,36,0,288,36,135,113,7,17,49,2,10,18,56,49,3,11
RO_011637,Peregu Mare,1618,456,18,0,75,4,15,38,233,3,4,6,0,0,2,18,5,35
RO_053543,Peretu,6433,1803,84,0,192,23,923,368,3,9,4,6,1,18,35,130,4,3
RO_058109,Periam,5570,1248,48,0,650,35,78,225,5,24,27,15,3,19,37,65,8,9
RO_042284,Pericei,3079,1454,33,0,148,21,74,80,790,18,45,2,0,14,30,8,3,188
RO_065274,Perieni,2742,732,73,0,106,48,155,247,2,5,8,3,2,12,29,19,11,12
RO_094161,Perieti,2947,838,37,0,317,29,80,131,3,100,7,7,4,30,51,30,7,5
RO_028052,Perieti,1749,1613,18,0,208,102,102,983,15,30,96,4,4,12,8,27,1,3
RO_004546,Peris,5691,1091,47,0,382,46,171,216,0,18,8,2,9,24,84,74,3,7
RO_072153,Perisani,2010,1116,25,0,72,14,822,67,5,14,3,2,2,17,5,58,10,0
RO_073594,Perisor,1460,679,40,0,207,17,232,119,4,1,4,2,1,17,13,15,4,3
