gisco_id,name,registered,turnout,invalid,blank,PARTIDUL DEMOCRAT LIBERAL,PARTIDUL MIŞCAREA POPULARĂ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,ALIANŢA ELECTORALĂ PSD-UNPR-PC,PARTIDUL NAŢIONAL LIBERAL,PARTIDUL ROMÂNIA MARE,ALIANŢA NAŢIONALĂ A AGRICULTORILOR,PARTIDUL DREPTĂŢII SOCIALE,PARTIDUL NOUA REPUBLICĂ,PARTIDUL VERDE,FORŢA CIVICĂ,PARTIDUL ECOLOGIST ROMÂN,PARTIDUL ALTERNATIVA SOCIALISTĂ,PARTIDUL NAŢIONAL ŢĂRĂNESC CREŞTIN DEMOCRAT,PARTIDUL POPORULUI - DAN DIACONESCU,UNGUREANU GEORGIANA-CORINA,FILIP CONSTANTIN-TITIAN,LIGA DĂNUŢ,PUREA PAUL,CAPSALI PERICLE-IULIAN,COSTEA PETER,DIACONU MIRCEA,DĂEANU VALENTIN-EUGEN
RO_096815,Deleni,7788,1587,119,0,145,32,1,495,529,30,11,3,7,1,38,2,5,4,71,7,3,3,2,25,4,49,1
RO_096888,Dobrovat,1950,567,48,0,45,19,0,306,45,17,11,4,1,0,8,2,0,1,28,3,1,1,1,7,1,17,1
RO_096904,Dolhesti,2141,724,71,0,112,12,2,136,286,17,4,0,0,1,13,4,1,0,54,2,0,1,2,3,0,3,0
RO_096940,Dumesti,3780,1229,116,0,120,19,0,272,352,15,22,5,3,1,46,6,5,7,206,3,3,2,4,2,3,16,1
RO_097009,Erbiceni,4362,1037,91,0,138,27,7,334,173,57,10,5,3,6,49,6,2,9,72,3,2,1,5,4,11,20,2
RO_097063,Focuri,3018,484,45,0,80,9,0,182,81,17,18,1,0,0,7,1,0,0,20,1,2,2,0,1,0,16,1
RO_097090,Golaiesti,2962,902,72,0,105,14,0,466,116,19,17,4,2,0,31,3,1,1,23,4,1,1,1,4,0,16,1
RO_097189,Gorban,2381,730,55,0,76,39,3,279,151,14,3,1,4,0,8,1,2,2,60,1,2,4,2,4,2,17,0
RO_097241,Grajduri,4396,626,52,0,70,29,4,169,108,69,9,6,4,4,25,4,2,9,26,5,1,2,2,4,12,9,1
RO_097321,Gropnita,2562,708,45,0,74,12,4,334,112,17,14,1,1,3,21,1,2,0,35,1,2,2,1,0,0,24,2
RO_097394,Grozesti,1391,406,31,0,35,10,1,119,126,3,3,0,0,4,3,2,2,3,49,1,3,2,2,0,1,6,0
RO_097438,Halaucesti,4744,1093,66,0,63,36,4,204,534,15,11,2,3,2,21,7,2,3,65,2,0,3,1,3,8,38,0
RO_097465,Helesteni,2012,841,90,0,59,21,0,473,71,9,9,2,4,2,20,5,2,2,33,2,7,10,2,3,2,12,1
RO_097517,Horlesti,2332,875,61,0,88,47,2,476,64,12,9,0,0,3,34,4,4,5,53,1,1,1,1,1,1,7,0
RO_097553,Ipatele,1379,712,72,0,46,30,0,427,24,9,8,1,0,0,31,1,1,2,35,1,0,5,4,1,9,5,0
RO_097606,Lespezi,4799,914,56,0,58,30,5,337,203,27,12,1,14,4,14,2,1,2,79,6,3,3,1,1,0,55,0
RO_097679,Letcani,5790,2027,97,0,109,72,1,410,1082,29,16,4,3,4,57,12,2,5,32,13,27,5,5,1,2,39,0
RO_097722,Lungani,3788,1667,76,0,217,7,2,1091,99,88,9,0,1,1,17,2,0,2,33,1,2,0,1,13,0,5,0
RO_097777,Madarjac,1164,399,25,0,78,9,0,209,32,11,3,0,1,0,8,0,1,3,10,1,0,1,1,0,0,5,1
RO_097811,Mircesti,3034,818,64,0,56,35,2,181,309,16,10,1,2,0,54,4,1,6,31,2,5,2,1,1,5,29,1
RO_097875,Mironeasa,3281,1144,63,0,63,11,0,130,743,10,11,0,0,2,12,3,1,3,71,3,3,3,3,3,1,4,1
RO_097919,Miroslava,10868,2717,143,0,520,204,3,668,271,69,28,4,9,10,298,29,3,8,144,28,16,10,9,41,42,156,4
RO_098051,Miroslovesti,3685,706,40,0,38,24,1,402,28,12,8,1,0,2,35,9,7,1,31,3,35,2,1,2,5,17,2
RO_098113,Mogosesti,3877,680,72,0,73,50,1,203,132,20,9,3,4,3,24,9,2,0,39,3,1,2,0,6,0,23,1
RO_098168,Mogosesti-Siret,3158,1159,76,0,36,19,3,284,633,21,12,0,0,1,2,2,0,4,28,3,4,2,0,1,1,26,1
RO_098202,Mosna,2198,558,41,0,29,15,2,148,264,9,1,0,1,1,5,1,0,1,26,2,0,2,0,3,0,7,0
RO_098220,Motca,4137,1038,82,0,111,27,1,340,255,38,10,0,4,0,28,4,0,2,85,4,3,1,0,12,5,25,1
RO_098257,Movileni,2512,733,90,0,45,21,0,235,262,9,9,2,1,2,15,0,3,2,15,1,0,1,0,2,1,16,1
RO_098300,Oteleni,2949,844,56,0,55,26,1,254,338,15,5,4,1,3,26,3,0,1,33,2,2,2,4,1,0,12,0
RO_098337,Plugari,2690,974,46,0,78,17,0,210,561,10,2,1,2,1,9,1,1,2,15,2,0,0,3,1,0,11,1
RO_098373,Oraş Podu Iloaiei,8214,2081,125,0,401,114,3,574,399,36,18,9,1,6,90,23,6,2,169,5,6,5,6,21,10,47,5
RO_098435,Popesti,3493,631,54,0,48,19,1,266,145,14,7,1,2,1,7,5,1,2,29,3,0,2,1,0,0,22,1
RO_098505,Popricani,6222,2153,131,0,154,93,4,495,854,54,15,3,3,4,115,17,1,10,105,8,3,5,0,8,9,58,4
RO_098603,Prisacani,2767,893,61,0,135,12,2,280,307,13,8,1,1,1,19,4,3,2,17,2,0,0,1,7,6,10,1
RO_098649,Probota,2878,762,51,0,104,81,1,344,63,17,8,4,1,0,32,9,3,5,24,1,1,2,1,3,0,7,0
RO_098685,Raducaneni,7096,1845,122,0,209,154,1,525,556,32,16,6,1,4,29,4,2,7,80,2,2,4,0,2,1,82,4
RO_098738,Romanesti,1511,461,40,0,47,16,1,183,50,19,11,5,3,2,49,6,2,0,12,2,1,1,1,1,2,7,0
RO_098774,Ruginoasa,4954,1166,88,0,209,28,1,524,141,28,8,3,1,3,32,22,3,7,28,0,4,1,1,2,1,28,3
RO_098827,Schitu Duca,3227,1414,124,0,135,37,0,764,127,34,8,7,2,8,26,7,3,2,82,2,3,2,2,6,1,32,0
RO_098916,Scanteia,3660,965,94,0,80,36,4,365,77,34,16,4,4,3,81,8,2,6,60,5,3,3,0,14,44,21,1
RO_098998,Scobinti,5848,1458,130,0,130,48,2,768,65,39,20,8,1,4,46,12,1,7,66,6,0,9,5,35,5,47,4
RO_099058,Sinesti,3134,1327,66,0,70,13,1,219,855,15,7,2,3,1,17,2,1,3,37,2,0,1,0,6,0,6,0
RO_099101,Siretel,3037,813,40,0,47,17,1,152,454,12,10,2,2,0,10,2,0,0,51,2,1,0,1,1,1,6,1
RO_099165,Stolniceni-Prajescu,4380,934,71,0,91,22,0,216,347,19,10,2,3,1,26,4,2,0,63,4,0,5,4,9,3,26,6
RO_099209,Strunga,3473,1038,114,0,106,56,3,498,49,22,15,5,0,4,36,12,5,4,56,5,22,6,3,1,1,15,0
RO_099290,Scheia,2374,616,27,0,49,20,2,189,196,16,2,1,2,0,14,1,0,3,47,1,2,3,8,2,18,12,1
RO_099370,Sipote,4059,837,56,0,194,31,1,381,41,13,10,1,0,2,17,1,1,2,43,1,1,2,3,5,3,27,1
RO_099441,Tansa,2101,993,91,0,155,60,1,493,53,22,5,0,2,2,30,5,3,16,19,3,3,1,0,1,0,26,2
RO_099478,Tatarusi,4551,1505,66,0,101,26,1,1014,94,32,16,5,7,2,23,12,6,9,29,5,2,4,3,7,0,39,2
RO_099539,Todiresti,3713,770,58,0,54,32,1,215,261,24,9,2,0,0,24,3,3,5,48,2,8,2,2,1,2,13,1
RO_099600,Trifesti,2892,799,51,0,327,15,1,194,116,12,12,1,0,0,9,2,1,3,25,5,2,3,0,1,1,17,1
RO_099673,Tibana,5335,1446,87,0,243,125,8,451,186,40,8,10,1,2,149,6,2,8,60,5,0,5,2,34,0,12,2
RO_099780,Tibanesti,6007,1659,189,0,98,244,3,536,163,47,16,4,4,1,144,6,3,3,145,3,1,9,0,3,2,33,2
RO_099879,Tiganasi,3538,935,79,0,107,53,5,454,86,26,10,5,1,1,29,4,1,2,25,8,6,1,2,2,10,18,0
RO_099922,Tutora,1751,510,57,0,40,27,0,183,104,14,3,1,1,5,24,5,1,1,32,3,0,1,1,2,0,4,1
RO_099968,Valea Seaca,4842,1279,104,0,114,31,0,670,168,34,12,8,7,5,14,5,2,3,51,7,1,3,7,3,1,29,0
RO_100004,Victoria,3360,965,86,0,65,33,2,248,338,23,16,1,2,3,22,5,1,4,73,3,2,3,2,8,8,17,0
RO_100086,Vânători,3683,921,50,0,97,29,0,516,92,29,12,1,0,3,17,3,1,4,36,5,0,4,2,4,0,15,1
RO_100148,Vlădeni,3391,1027,84,0,150,69,2,449,92,45,12,4,2,1,30,4,3,6,36,3,1,1,3,6,0,24,0
RO_100219,Voineşti,4963,1432,98,0,136,96,0,287,605,12,10,2,6,3,46,13,2,2,54,2,6,6,4,13,2,24,3
RO_100273,Balş,2665,634,43,0,97,29,1,278,118,12,4,3,0,1,11,3,1,3,15,6,0,0,2,0,2,5,0
RO_100282,Costeşti,1435,514,37,0,59,12,0,300,32,8,3,4,1,3,13,2,0,1,24,3,2,0,0,5,0,5,0
RO_100308,Draguşeni,1144,317,16,0,45,29,0,149,21,5,1,3,1,0,7,2,0,1,27,0,0,0,0,3,1,6,0
RO_100317,Fântânele,1527,428,28,0,37,7,0,273,27,10,6,1,1,0,6,1,1,1,10,1,2,1,0,0,1,14,0
RO_100326,Hărmăneşti,1868,581,38,0,79,40,0,214,133,5,6,2,2,1,8,4,1,1,27,3,0,0,1,1,1,14,0
RO_100335,Rachiţeni,2674,470,22,0,17,66,0,215,45,6,10,0,2,11,24,4,0,2,10,0,1,0,2,1,5,26,1
RO_100344,Roşcani,1112,450,28,0,32,9,0,105,242,5,2,0,0,0,7,0,0,1,13,1,0,1,1,0,0,2,1
RO_100353,Valea Lupului,4524,1222,55,0,79,103,3,442,74,23,8,4,18,9,159,13,3,3,34,5,10,2,1,27,38,108,1
RO_100362,Ciohorani,1506,517,35,0,48,31,1,273,46,11,2,1,0,0,7,1,2,1,44,0,0,2,0,1,8,3,0
RO_100521,Municipiul Giurgiu,59365,17914,1269,0,663,890,36,6685,3635,489,79,42,28,47,180,216,18,107,998,143,19,44,18,162,22,2100,24
RO_100549,Slobozia,1997,461,28,0,19,37,0,219,62,16,7,0,0,1,3,3,1,2,19,1,0,1,0,13,0,28,1
RO_100576,Oraş Buftea,17800,6056,464,0,302,466,3,1437,2237,170,32,6,6,17,114,52,4,28,197,24,8,12,7,29,10,419,12
RO_100610,Municipiul Olteniţa,24080,6654,499,0,306,228,4,2976,839,190,52,16,14,32,115,127,9,139,229,27,7,16,5,13,14,774,23
RO_100638,Mitreni,3625,1324,116,0,64,13,0,300,656,27,9,1,0,1,14,6,2,28,27,5,4,2,3,2,0,44,0
RO_100683,Municipiul Urziceni,14865,3885,204,0,266,269,3,1257,866,130,33,6,5,11,124,34,4,100,97,23,4,8,5,18,4,407,7
RO_100709,Ciocârlia,653,135,5,0,47,10,0,46,8,2,6,0,0,1,0,0,0,0,3,1,0,0,0,0,0,6,0
RO_100736,Manasia,3884,617,56,0,140,23,1,192,62,29,9,0,2,0,3,3,2,10,31,2,0,2,1,4,1,43,1
RO_100754,Adâncata,2152,886,44,0,117,26,0,374,225,32,5,4,0,2,3,2,1,5,19,1,0,2,0,3,0,21,0
RO_100781,Adunaţii-Copăceni,5102,1095,76,0,92,137,1,313,321,46,6,0,0,2,8,4,2,4,21,6,0,0,0,4,1,50,1
RO_100834,Afumaţi,6087,3539,209,0,122,112,3,866,1834,48,28,4,3,8,55,20,3,11,36,7,4,5,2,8,1,149,1
RO_100852,Alexeni,1922,386,15,0,42,14,0,230,32,11,2,1,0,0,0,0,2,1,15,2,0,0,0,4,0,15,0
RO_100870,Armăşeşti,1936,433,31,0,112,6,0,196,42,9,1,1,0,0,1,5,0,0,14,0,1,1,0,0,2,10,1
RO_100923,Axintele,1962,488,49,0,72,7,1,291,13,11,13,1,2,1,2,1,2,0,11,0,0,1,1,0,0,9,0
RO_100969,Baloteşti,6347,2760,125,0,219,268,5,1123,429,76,22,6,4,11,59,20,3,50,49,8,5,3,1,11,10,247,6
RO_101001,Băneasa,4191,1822,92,0,107,154,0,1166,97,50,8,10,2,4,8,10,3,15,42,1,1,6,2,3,1,40,0
RO_101056,Bărcăneşti,2808,691,35,0,115,31,1,392,22,13,10,0,0,3,8,3,0,0,25,3,0,3,1,1,0,25,0
RO_101083,Belciugatele,1760,1135,56,0,57,17,0,236,685,11,14,3,2,4,5,5,1,4,7,0,2,0,0,1,1,23,1
RO_101145,Berceni,4355,2360,108,0,113,111,1,1209,508,36,16,3,2,5,39,13,4,17,23,10,6,2,2,10,7,114,1
RO_101163,Bolintin-Deal,5116,1027,65,0,67,69,0,237,355,24,5,2,2,0,19,15,0,15,38,21,0,3,4,19,2,63,2
RO_101190,Oraş Bolintin-Vale,10199,2324,156,0,200,138,0,1287,201,81,12,9,2,8,15,15,1,4,40,6,1,7,6,13,5,113,4
RO_101243,Radulesti,1004,366,32,0,33,12,0,222,13,12,2,0,0,0,4,0,2,0,17,2,0,1,1,0,1,11,1
RO_101298,Brăneşti,7351,2402,162,0,150,275,2,794,328,49,12,12,8,2,246,18,8,20,72,14,5,6,0,43,0,171,5
RO_101341,Brezoaele,2963,1641,108,0,185,37,3,1043,93,37,15,4,3,2,25,8,1,2,28,2,0,0,1,3,0,41,0
RO_101378,Bucşani,2782,1270,65,0,67,43,5,802,155,39,9,5,1,3,5,3,2,1,28,2,0,0,0,1,0,34,0
RO_101458,Oraş Budeşti,5739,1741,206,0,267,21,2,625,425,29,16,5,1,1,11,3,0,6,59,2,3,2,4,5,0,47,1
RO_101519,Bulbucata,1075,930,26,0,44,81,0,660,64,10,2,0,1,0,2,1,1,2,7,0,0,0,5,5,0,19,0
RO_101564,Butimanu,1797,1647,72,0,80,23,1,543,814,20,10,3,0,2,8,5,0,2,15,0,1,0,0,0,0,48,0
RO_101617,Buturugeni,3146,1269,88,0,63,236,5,423,283,32,10,4,1,4,8,0,2,4,63,0,2,2,0,5,4,30,0
RO_101662,Calugăreni,4630,2155,133,0,167,120,1,1377,98,48,18,9,2,6,11,14,5,7,64,2,2,4,2,6,1,58,0
RO_101724,Căscioarele,1605,445,21,0,61,2,0,82,231,9,2,4,0,4,4,3,0,4,10,0,0,0,0,0,0,8,0
RO_101742,Cernica,8008,4191,404,0,333,154,2,2373,479,110,16,5,4,9,46,32,3,10,85,7,3,18,3,9,3,78,5
RO_101804,Chirnogi,6188,1621,177,0,129,36,3,632,332,35,15,1,2,4,17,10,5,26,103,4,3,3,2,0,0,78,4
RO_101822,Chiselet,2691,1046,58,0,47,10,2,201,632,13,6,1,5,1,7,4,2,3,23,4,1,1,0,4,0,21,0
RO_101840,Ciocăneşti,4019,1780,133,0,243,47,0,1021,129,40,20,5,2,2,12,13,6,3,45,3,0,6,3,14,1,32,0
RO_101902,Ciolpani,4152,1779,102,0,92,93,2,383,857,43,7,1,1,4,19,14,4,5,25,8,2,4,1,25,3,83,1
RO_101957,Ciorogârla,4378,1254,71,0,124,105,0,341,264,20,6,0,1,2,30,12,3,121,27,2,0,1,0,11,7,102,4
RO_101984,Clejani,2454,2185,199,0,81,25,2,1698,83,20,9,9,2,1,6,3,1,2,16,3,2,3,0,4,2,14,0
RO_102035,Clinceni,4965,2552,120,0,331,117,1,637,1036,40,11,2,7,0,37,16,1,11,43,4,2,0,4,16,8,106,2
RO_102071,Colibaşi,2778,1077,43,0,48,102,1,660,64,53,38,0,1,3,5,1,0,15,20,1,0,0,0,1,0,21,0
RO_102106,Comana,5599,4714,150,0,183,74,1,3819,276,43,9,13,0,1,17,12,2,4,35,1,0,0,2,22,1,46,3
RO_102160,Corbeanca,4695,2598,149,0,226,188,10,992,406,44,29,0,8,9,146,21,2,16,49,23,2,5,2,34,6,224,7
RO_102213,Cornetu,4530,994,52,0,254,69,0,294,106,31,8,2,1,4,28,6,3,24,29,2,0,2,1,7,1,68,2
RO_102240,Coşereni,3748,611,34,0,60,32,0,302,63,21,21,2,2,1,8,2,0,3,19,0,1,2,0,3,0,35,0
RO_102286,Crevedia,4733,2122,131,0,510,97,1,859,147,39,18,3,9,13,38,18,4,9,53,5,2,6,1,28,9,121,1
RO_102348,Crevedia Mare,3762,1385,114,0,89,77,0,409,550,39,10,2,2,3,5,8,1,2,45,3,0,0,0,2,1,23,0
RO_102419,Curcani,4253,1579,88,0,101,15,1,336,752,16,3,1,1,2,6,1,2,7,184,4,0,2,0,1,0,52,4
RO_102446,Daia,2247,525,47,0,50,42,1,217,56,15,6,0,0,2,3,6,2,3,31,3,1,2,1,4,0,33,0
RO_102473,Dascălu,2257,853,56,0,160,72,1,196,240,23,7,3,1,0,7,7,4,5,11,1,1,2,0,12,4,37,3
RO_102525,Dărăşti-Ilfov,2301,897,52,0,126,34,0,511,88,10,9,1,1,0,3,24,0,1,16,1,0,0,0,0,0,20,0
RO_102543,1 Decembrie,6500,1841,122,0,126,254,1,894,70,63,8,9,2,6,37,36,1,8,56,5,2,4,7,10,5,113,2
RO_102570,Domneşti,6264,2613,95,0,133,148,3,529,1314,65,29,3,5,7,32,16,6,10,52,12,3,9,3,11,8,116,4
RO_102605,Dragomireşti-Vale,3934,2519,132,0,281,93,0,282,290,54,13,1,2,7,21,10,2,1076,110,14,4,4,7,29,2,82,3
RO_102641,Drăgoeşti,786,592,27,0,183,31,0,277,17,5,5,0,3,3,7,1,1,1,8,1,0,0,0,11,1,10,0
RO_102703,Dridu,2853,595,24,0,57,30,0,301,49,21,7,1,5,2,5,5,4,4,24,2,2,0,2,3,1,46,0
RO_102749,Oraş Fierbinţi-Târg,3890,1227,64,0,287,38,2,445,222,27,13,2,3,1,20,10,1,8,31,1,0,3,1,0,0,47,1
RO_102794,Floreşti-Stoeneşti,6949,1079,60,0,121,229,2,297,123,35,9,1,0,5,31,11,4,11,51,4,0,6,4,9,0,65,1
RO_102838,Frăsinet,1427,603,51,0,23,15,0,135,321,8,4,0,1,0,4,2,0,10,17,1,0,0,0,1,0,9,1
RO_102909,Frăteşti,4410,1199,79,0,76,33,1,517,202,34,9,5,1,6,22,11,3,5,88,3,1,6,3,9,0,85,0
RO_102945,Frumuşani,3700,1386,124,0,238,46,0,496,333,25,7,8,2,1,12,7,5,5,26,2,0,2,2,2,3,40,0
RO_103014,Fundeni,3758,1573,84,0,162,30,0,341,808,21,8,1,4,6,16,10,1,3,30,4,1,2,2,4,4,30,1
RO_103032,Oraş Fundulea,5306,2545,147,0,426,43,0,1373,159,28,156,7,4,5,31,5,1,16,34,9,3,2,6,16,1,71,2
RO_103087,Găiseni,4226,1654,83,0,197,22,1,991,269,26,4,3,0,3,3,1,3,5,15,0,0,0,2,5,0,21,0
RO_103130,Găneasa,3769,1968,128,0,185,44,1,436,1058,12,5,4,5,2,16,4,2,11,21,1,0,2,0,4,2,25,0
RO_103194,Găujani,1926,760,41,0,47,16,0,259,308,15,8,0,1,3,7,3,1,2,28,2,0,5,0,0,1,13,0
RO_103238,Ghimpaţi,4459,3983,54,0,78,905,0,2399,511,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RO_103283,Gârbovi,3338,371,28,0,27,23,1,175,15,24,13,2,0,2,2,3,2,10,7,2,0,1,0,6,1,26,1
RO_103309,Gogoşari,1469,611,41,0,35,35,0,206,212,12,9,0,0,4,2,5,2,1,25,3,0,1,0,1,0,16,1
RO_103354,Gostinu,1695,1437,29,0,58,18,1,348,910,10,0,3,0,0,2,5,0,3,31,0,3,1,0,2,1,12,0
RO_103372,Gostinari,1883,967,98,0,26,11,1,178,560,13,21,1,0,0,1,2,0,20,15,1,1,4,1,2,0,10,1
RO_103407,Grădinari,2677,870,30,0,28,150,0,238,273,39,2,3,1,1,8,2,3,12,15,2,0,3,0,9,11,40,0
RO_103443,Grădiştea,2510,1092,58,0,107,31,0,469,283,16,10,2,2,4,12,9,0,11,30,1,0,2,0,6,0,38,1
RO_103470,Greaca,2040,1043,53,0,51,64,0,683,88,24,9,1,0,3,1,2,3,5,29,3,0,1,0,4,1,18,0
RO_103513,Gruiu,5663,2470,122,0,97,111,1,425,1422,55,12,3,4,2,22,8,1,7,57,5,2,5,0,12,4,91,2
RO_103568,Gurbănesti,1008,567,33,0,310,20,1,101,59,3,4,0,2,3,1,2,0,0,12,0,0,3,0,1,1,11,0
RO_103639,Hotarele,3125,1126,65,0,49,141,0,710,54,20,2,3,0,1,5,5,0,8,17,2,1,1,0,5,2,35,0
RO_103693,Iepureşti,1598,1003,34,0,88,44,1,664,83,19,1,1,0,6,3,1,0,1,7,0,0,0,0,17,0,32,1
RO_103764,Ileana,2524,675,42,0,55,17,2,456,23,13,8,2,0,0,2,1,0,7,27,1,1,1,0,1,0,16,0
RO_103862,Ion Roată,2978,605,36,0,58,23,2,167,151,28,10,8,3,1,5,3,1,6,66,2,0,0,0,2,0,33,0
RO_103899,Izvoarele,3049,1533,50,0,63,150,0,468,708,28,3,1,2,3,2,1,5,7,20,0,1,6,0,1,0,14,0
RO_103960,Jilavele,2952,649,46,0,40,16,0,397,45,17,7,0,0,1,3,2,2,2,43,1,0,1,2,2,0,21,1
RO_103997,Joiţa,2756,873,42,0,130,122,1,247,186,23,2,1,0,10,5,5,0,2,33,2,1,1,2,2,2,50,4
RO_104047,Letca Nouă,2590,1423,42,0,103,129,1,951,104,21,3,0,1,1,4,7,1,4,27,1,0,0,0,4,0,17,2
RO_104083,Luica,1761,693,65,0,72,15,1,230,249,10,2,0,1,1,4,1,0,4,19,1,1,0,0,1,0,16,0
RO_104118,Mihai Bravu,2000,1658,17,0,46,22,0,1457,48,13,3,3,0,1,2,3,0,5,18,1,1,1,0,4,0,11,2
RO_104136,Oraş Mihăileşti,6009,3890,176,0,220,78,0,2390,716,52,12,7,3,7,17,11,2,9,57,10,3,3,3,11,45,58,0
RO_104181,Mânăstirea,4545,1191,104,0,246,39,3,279,350,29,14,2,0,1,13,6,2,7,57,1,1,0,1,6,2,28,0
RO_104225,Mârşa,2182,900,58,0,46,19,0,278,433,20,4,1,1,1,6,0,1,1,8,2,0,4,1,2,1,11,2
RO_104243,Moara Vlăsiei,4993,2513,132,0,65,59,1,309,1714,30,4,3,3,6,21,12,1,6,29,7,13,4,6,12,1,75,0
RO_104270,Moviliţa,1978,292,14,0,35,18,0,84,90,7,10,0,0,0,2,1,0,2,7,0,0,0,2,1,3,15,1
RO_104323,Nana,1936,418,54,0,70,16,0,127,53,12,9,2,0,0,1,1,1,2,30,5,1,2,1,6,1,22,2
RO_104341,Nicolae Bălcescu,1272,385,32,0,33,26,0,86,121,13,5,0,0,1,8,2,6,0,35,1,1,1,0,0,0,14,0
RO_104387,Niculeşti,3326,1291,105,0,121,26,4,780,101,34,12,6,5,3,5,3,1,8,44,0,1,7,2,1,2,18,2
RO_104421,Nuci,2318,1666,50,0,75,69,1,1095,288,14,11,3,0,2,12,3,0,5,15,0,0,1,0,1,1,18,2
RO_104485,Ogrezeni,3815,985,50,0,89,122,0,542,41,19,6,1,3,1,5,4,2,7,32,3,0,1,2,1,8,46,0
RO_104519,Oinacu,2916,1334,70,0,51,22,1,511,577,16,4,0,0,1,4,7,1,5,25,4,0,2,0,2,0,30,1
RO_104546,Periş,5973,2115,113,0,158,101,1,501,870,42,16,0,3,6,25,10,1,13,86,12,2,4,5,15,13,114,4
RO_104582,Petrăchioaia,2561,2157,84,0,107,50,2,348,1341,24,17,2,0,4,7,9,0,5,98,6,0,2,3,2,6,40,0
RO_104635,Plătăreşti,2756,1386,105,0,68,15,3,366,707,27,13,1,4,3,2,2,3,2,24,8,1,1,1,5,2,23,0
RO_104680,Prundu,3467,2513,82,0,73,135,1,2119,39,10,6,1,0,0,2,2,0,1,24,1,0,1,0,0,0,16,0
RO_104715,Putineiu,1998,1405,72,0,59,21,1,1007,146,15,11,4,1,1,9,14,0,2,22,2,1,0,0,6,0,11,0
RO_104751,Radovanu,3641,1073,52,0,82,25,1,335,468,15,13,0,1,0,8,6,1,5,19,2,2,6,1,0,0,28,3
RO_104788,Răsuceni,1921,1261,51,0,123,32,0,868,58,39,9,2,0,1,4,2,1,3,50,0,2,0,0,2,0,14,0
RO_104831,Roata de Jos,6532,1462,106,0,76,259,1,547,262,49,8,1,1,2,3,6,2,8,42,7,2,0,1,8,1,69,1
RO_104886,Săruleşti,2233,866,95,0,153,21,2,360,166,7,5,0,5,3,6,0,2,3,15,1,1,1,1,4,1,13,1
RO_104975,Schitu,1488,925,55,0,166,22,1,516,98,16,3,2,0,1,4,3,5,2,13,0,0,2,2,1,1,12,0
RO_105026,Sineşti,2053,524,29,0,136,23,2,254,23,11,5,0,1,1,10,1,1,3,10,2,1,0,0,0,0,11,0
RO_105106,Singureni,2520,2074,64,0,114,168,0,1497,193,12,3,0,0,0,3,0,0,1,4,0,0,0,0,2,1,12,0
RO_105142,Slobozia Moară,1715,643,46,0,55,13,0,368,65,21,13,1,0,0,4,4,0,1,13,0,0,5,2,2,0,30,0
RO_105160,Snagov,6019,3066,143,0,641,182,5,1036,528,57,27,4,13,8,68,26,2,12,51,19,4,4,2,22,5,200,7
RO_105222,Sohatu,2258,503,30,0,65,23,0,164,165,4,5,1,0,0,7,1,1,3,13,0,1,0,0,0,0,20,0
RO_105259,Spanţov,3655,1569,103,0,83,11,0,191,1028,27,19,1,3,2,9,10,3,5,38,2,0,2,1,4,3,24,0
RO_105295,Stăneşti,2246,1175,55,0,60,43,0,745,90,37,15,6,1,0,3,15,2,5,66,4,2,2,0,1,0,23,0
RO_105348,Stoeneşti,1732,1557,68,0,72,73,0,970,281,29,11,1,0,1,14,1,2,2,17,0,0,0,1,3,0,9,2
RO_105384,Şoldanu,2650,1617,106,0,76,10,0,368,906,14,2,2,0,2,6,6,0,1,63,1,0,3,1,1,1,47,1
RO_105419,Ştefăneştii de Jos,4841,3001,146,0,159,53,0,1278,1179,27,5,11,0,7,7,28,1,7,28,1,2,2,0,4,1,53,2
RO_105455,Tămădău Mare,1947,444,43,0,98,17,0,147,86,5,9,4,0,0,3,1,0,2,14,1,0,1,0,1,0,12,0
RO_105534,Tărtăşeşti,4040,1851,100,0,162,78,1,1004,164,52,18,3,10,7,35,15,3,3,61,7,2,4,2,8,1,105,6
RO_105570,Tunari,4153,1923,112,0,195,130,4,910,293,37,21,5,2,5,26,8,1,14,27,5,1,5,1,9,14,97,1
RO_105605,Ulmeni,4202,1482,88,0,54,14,0,290,897,14,8,2,2,3,7,9,4,11,44,0,0,0,1,4,0,29,1
RO_105623,Ulmi,5939,1879,122,0,101,70,1,1083,285,32,13,4,3,3,14,9,3,4,52,1,3,2,2,11,2,58,1
RO_105712,Valea Argovei,2007,785,37,0,175,15,0,204,231,6,7,1,2,2,7,1,0,4,76,3,1,1,0,1,1,10,0
RO_105776,Valea Dragului,2417,1331,70,0,55,342,0,574,191,21,15,1,0,4,6,2,3,10,23,0,0,2,0,1,0,11,0
RO_105794,Valea Măcrişului,1468,377,29,0,49,13,0,180,21,14,4,0,5,3,3,1,1,1,32,1,0,3,1,0,0,16,0
RO_105829,Vasilaţi,3348,1461,68,0,67,23,0,291,880,21,9,0,1,3,9,9,4,5,46,4,2,3,1,2,1,12,0
RO_105874,Vărăşti,4776,1171,59,0,99,126,2,483,230,45,11,4,0,1,7,10,3,8,33,3,2,3,2,9,0,31,0
RO_105909,Vedea,2317,633,46,0,35,14,2,362,60,23,15,1,0,1,3,1,2,1,36,2,0,1,1,1,1,25,0
