gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,BZÖ,NEOS,REKOS,ANDERS,EUSTOP
AT_61026,Pistorf,1193,382,5,0,127,57,120,28,8,22,6,3,6
AT_61027,Ragnitz,1227,451,7,0,157,74,132,28,1,43,3,3,3
AT_61028,Ratsch an der Weinstraße,350,180,9,0,53,48,39,14,1,12,0,1,3
AT_61029,Retznei,330,133,1,0,18,61,39,4,0,4,0,3,3
AT_61030,Sankt Andrä-Höch,1497,456,12,0,141,70,144,39,4,23,3,4,16
AT_61031,Sankt Georgen an der Stiefing,910,332,9,0,146,35,69,38,1,30,2,0,2
AT_61032,Sankt Johann im Saggautal,1738,502,7,0,169,87,148,40,5,27,4,5,10
AT_61033,Sankt Nikolai im Sausal,1890,493,4,0,160,111,117,37,1,33,6,9,15
AT_61034,Sankt Nikolai ob Draßling,884,364,9,0,174,48,80,19,0,24,2,1,7
AT_61035,Sankt Ulrich am Waasen,638,255,5,0,76,53,84,20,2,8,3,2,2
AT_61036,Sankt Veit am Vogau,1583,584,17,0,263,75,149,27,5,22,15,3,8
AT_61037,Schloßberg,883,286,3,0,129,39,73,22,1,7,3,3,6
AT_61038,Seggauberg,801,323,12,0,97,49,82,36,1,24,3,8,11
AT_61039,Spielfeld,770,236,5,0,50,53,67,17,1,23,6,7,7
AT_61040,Stocking,1203,477,4,0,163,81,121,54,5,35,2,3,9
AT_61041,Straß in Steiermark,1387,456,9,0,138,66,162,28,1,33,3,6,10
AT_61042,Sulztal an der Weinstraße,109,44,1,0,14,7,11,7,0,2,0,1,1
AT_61043,Tillmitsch,2677,878,22,0,186,172,301,78,11,61,11,6,30
AT_61044,Vogau,885,313,5,0,82,73,93,19,0,22,8,6,5
AT_61045,Wagna,4369,1361,49,0,234,422,348,126,6,102,16,21,37
AT_61046,Weitendorf,1258,424,6,0,129,97,128,30,5,15,4,3,7
AT_61047,Wildon,2043,684,13,0,135,133,198,90,7,59,12,20,17
AT_61048,Wolfsberg im Schwarzautal,664,271,5,0,105,38,71,19,4,21,4,2,2
AT_61099,Briefwahlkarten - Leibnitz,0,2680,44,0,671,506,647,375,17,278,19,24,99
AT_61101,Eisenerz,4053,1477,31,0,197,674,315,93,8,70,9,40,40
AT_61104,Hieflau,674,286,4,0,27,163,46,18,0,10,1,9,8
AT_61105,Kalwang,875,330,5,0,102,67,101,19,0,19,6,2,9
AT_61106,Kammern im Liesingtal,1371,548,18,0,142,147,158,21,6,34,2,5,15
AT_61107,Kraubath an der Mur,1107,412,12,0,128,88,106,39,6,17,3,6,7
AT_61108,Leoben,19381,6916,169,0,832,2263,2092,598,32,493,60,140,237
AT_61109,Mautern in Steiermark,1522,550,16,0,174,141,126,34,1,32,7,8,11
AT_61110,Niklasdorf,2081,911,15,0,108,369,252,70,0,55,5,11,26
AT_61111,Proleb,1339,577,17,0,92,189,158,45,0,57,5,7,7
AT_61112,Radmer,558,237,8,0,43,105,55,6,2,8,2,0,8
AT_61113,Sankt Michael in Obersteiermark,2515,900,22,0,145,307,279,66,4,42,7,10,18
AT_61114,Sankt Peter-Freienstein,2004,694,12,0,140,209,209,36,2,39,9,13,25
AT_61115,Sankt Stefan ob Leoben,1647,699,13,0,126,229,231,38,2,27,2,9,22
AT_61116,Traboch,1161,455,9,0,98,121,149,20,5,32,1,8,12
AT_61118,Vordernberg,865,345,12,0,15,181,85,15,2,13,6,9,7
AT_61119,Wald am Schoberpaß,492,213,8,0,46,63,56,13,0,16,1,1,9
AT_61120,Trofaiach,9536,3658,70,0,470,1296,1030,322,23,256,27,69,95
AT_61199,Briefwahlkarten - Leoben,0,2883,41,0,421,981,552,339,22,360,19,65,83
AT_61201,Admont,2049,602,15,0,158,157,139,63,3,34,2,4,27
AT_61202,Aich,714,243,6,0,95,39,56,17,0,18,3,1,8
AT_61203,Aigen im Ennstal,2119,750,15,0,223,130,211,81,2,51,5,5,27
AT_61204,Altaussee,1522,471,11,0,134,161,51,47,1,48,3,5,10
AT_61205,Altenmarkt bei Sankt Gallen,689,263,13,0,52,105,46,13,1,14,4,3,12
AT_61206,Ardning,1018,475,13,0,108,152,123,30,0,18,3,3,25
AT_61207,Bad Aussee,3741,1123,30,0,287,342,167,159,1,87,9,15,26
AT_61208,Donnersbach,886,300,10,0,128,42,73,14,1,12,4,0,16
AT_61209,Donnersbachwald,278,90,3,0,20,42,20,1,0,4,0,0,0
AT_61210,Gaishorn am See,854,297,7,0,75,80,72,23,1,27,3,3,6
AT_61211,Gams bei Hieflau,478,201,3,0,34,62,52,11,21,7,0,3,8
AT_61212,Gössenberg,219,67,2,0,46,4,11,2,0,1,0,0,1
AT_61213,Gröbming,2140,712,7,0,205,173,159,62,4,61,13,9,19
AT_61214,Großsölk,407,157,8,0,53,31,37,8,0,13,5,0,2
AT_61215,Grundlsee,1071,340,11,0,113,95,41,31,2,30,2,5,10
AT_61216,Hall,1481,500,12,0,87,175,102,53,8,36,5,4,18
AT_61217,Haus,1942,555,12,0,194,92,151,47,2,39,8,3,7
AT_61218,Irdning,2237,749,21,0,218,108,186,97,4,71,8,13,23
AT_61219,Johnsbach,121,64,0,0,42,9,2,5,0,5,0,0,1
AT_61220,Kleinsölk,479,202,3,0,90,22,57,12,1,14,1,0,2
AT_61221,Landl,1069,437,13,0,107,163,85,24,1,18,0,3,23
AT_61222,Lassing,1378,510,8,0,190,94,120,45,0,30,2,5,16
AT_61223,Liezen,5224,1753,34,0,305,603,396,197,9,114,28,16,51
AT_61224,Michaelerberg,431,154,1,0,53,51,28,7,3,9,0,0,2
AT_61225,Mitterberg,917,324,5,0,83,94,79,26,1,24,6,2,4
AT_61226,Bad Mitterndorf,2457,667,16,0,212,141,124,65,7,61,14,10,17
AT_61227,Niederöblarn,459,177,3,0,73,29,39,12,1,16,1,2,1
AT_61228,Öblarn,1119,325,6,0,92,94,60,32,2,18,12,1,8
AT_61229,Oppenberg,208,88,6,0,36,14,23,2,0,6,0,0,1
AT_61230,Palfau,340,143,8,0,52,62,15,1,0,1,0,2,2
AT_61232,Pichl-Preunegg,713,399,14,0,40,21,184,36,11,67,5,11,10
AT_61233,Pichl-Kainisch,609,192,3,0,52,41,42,20,4,17,2,5,6
AT_61234,Pruggern,476,122,1,0,56,28,23,7,0,5,1,1,0
AT_61235,Pürgg-Trautenfels,750,292,5,0,107,42,71,18,3,25,8,5,8
AT_61236,Ramsau am Dachstein,2114,574,24,0,166,64,173,83,6,36,12,5,5
AT_61237,Rohrmoos-Untertal,1062,433,8,0,106,9,174,61,9,46,7,6,7
AT_61238,Rottenmann,4011,1449,34,0,252,497,344,143,10,82,14,22,51
AT_61239,Sankt Gallen,1175,412,10,0,111,121,72,44,3,25,5,11,10
AT_61240,Sankt Martin am Grimming,611,221,4,0,100,32,41,17,1,13,4,1,8
AT_61241,Sankt Nikolai im Sölktal,393,94,0,0,33,17,20,4,0,18,0,1,1
AT_61242,Schladming,3370,1118,27,0,339,212,266,103,13,97,16,16,29
AT_61243,Selzthal,1376,500,10,0,32,337,67,23,0,9,4,5,13
AT_61244,Stainach,1496,550,22,0,139,140,111,65,4,43,5,12,9
AT_61245,Tauplitz,807,265,10,0,53,53,98,17,0,19,10,3,2
AT_61246,Treglwang,308,103,4,0,34,37,20,4,0,4,0,0,0
AT_61247,Trieben,2845,905,26,0,90,386,226,53,8,56,6,25,29
AT_61248,Weißenbach an der Enns,394,161,4,0,51,55,25,13,1,3,1,5,3
AT_61249,Weißenbach bei Liezen,969,444,5,0,75,74,139,55,4,63,5,7,17
AT_61250,Weng im Gesäuse,488,168,3,0,45,43,31,22,1,14,3,1,5
AT_61251,Wildalpen,446,224,6,0,43,103,45,11,0,8,2,4,2
AT_61252,Wörschach,933,394,6,0,134,72,90,40,2,30,6,1,13
AT_61299,Briefwahlkarten - Liezen,0,3562,54,0,782,882,609,503,23,484,40,65,120
AT_61401,Dürnstein in der Steiermark,241,99,14,0,20,25,28,1,2,6,1,0,2
AT_61403,Frojach-Katsch,945,343,7,0,96,68,122,17,2,15,5,4,7
AT_61404,Krakaudorf,544,179,6,0,75,16,62,14,1,4,1,0,0
AT_61405,Krakauhintermühlen,461,200,4,0,92,42,36,11,0,10,1,1,3
AT_61406,Krakauschatten,255,95,3,0,41,13,21,5,0,9,2,0,1
AT_61407,Kulm am Zirbitz,279,114,4,0,51,14,23,7,0,10,2,0,3
AT_61408,Laßnitz bei Murau,865,339,5,0,149,54,73,24,2,20,2,3,7
AT_61409,Mariahof,1128,415,11,0,126,88,88,38,2,39,1,7,15
AT_61410,Mühlen,795,365,6,0,84,120,80,26,1,34,3,4,7
AT_61411,Murau,1829,694,15,0,281,116,145,67,5,42,4,5,14
AT_61412,Neumarkt in Steiermark,1473,627,18,0,123,144,198,58,3,53,6,7,17
AT_61413,Niederwölz,500,164,3,0,64,42,33,7,0,11,0,2,2
AT_61414,Oberwölz Stadt,840,359,16,0,122,66,91,27,2,17,0,8,10
AT_61415,Oberwölz Umgebung,656,245,4,0,124,34,57,9,3,11,0,1,2
AT_61416,Perchau am Sattel,262,115,10,0,40,17,28,8,1,4,1,1,5
AT_61417,Predlitz-Turrach,621,292,9,0,100,58,87,6,1,20,3,1,7
AT_61418,Ranten,847,354,13,0,141,71,85,14,1,22,1,1,5
AT_61419,Rinegg,125,49,1,0,20,3,14,3,0,5,0,0,3
AT_61420,Sankt Blasen,468,191,5,0,74,35,48,10,0,16,0,1,2
AT_61421,Sankt Georgen ob Murau,1094,450,7,0,191,70,100,25,7,38,3,5,4
AT_61422,Sankt Lambrecht,1164,441,14,0,118,118,114,29,4,31,3,4,6
AT_61423,Sankt Lorenzen bei Scheifling,523,183,2,0,49,26,66,18,2,11,4,1,4
AT_61424,Sankt Marein bei Neumarkt,778,322,8,0,100,35,127,23,2,9,10,1,7
AT_61425,Sankt Peter am Kammersberg,1725,505,6,0,169,133,126,22,2,32,5,2,8
AT_61427,Scheifling,1284,427,8,0,106,115,107,36,3,28,2,8,14
AT_61428,Schöder,841,298,14,0,114,65,58,23,3,13,2,1,5
AT_61429,Schönberg-Lachtal,348,154,2,0,83,5,43,9,1,8,0,1,2
AT_61430,Stadl an der Mur,839,330,6,0,68,105,98,19,9,11,0,2,12
AT_61431,Stolzalpe,372,127,2,0,34,30,37,12,0,7,0,1,4
AT_61432,Teufenbach,575,235,5,0,59,41,64,19,2,38,2,1,4
AT_61433,Triebendorf,113,52,1,0,22,14,9,2,0,2,0,1,1
AT_61434,Winklern bei Oberwölz,717,268,2,0,118,37,67,12,2,18,3,1,8
AT_61435,Zeutschach,186,77,2,0,32,18,15,4,0,5,0,0,1
AT_61436,Sankt Ruprecht-Falkendorf,393,119,0,0,61,27,21,3,0,3,1,0,3
AT_61499,Briefwahlkarten - Murau,0,1384,25,0,453,274,252,141,9,158,12,21,39
AT_61601,Bärnbach,4390,1388,21,0,150,520,410,115,6,103,10,18,35
AT_61602,Edelschrott,1327,450,14,0,144,80,154,13,1,29,4,6,5
AT_61603,Gallmannsegg,249,90,2,0,26,16,30,9,2,2,2,0,1
AT_61604,Geistthal,690,199,3,0,49,32,79,14,2,12,2,5,1
AT_61605,Gößnitz,386,124,2,0,47,21,27,5,2,16,1,0,3
AT_61606,Graden,433,137,4,0,28,29,57,4,1,8,0,2,4
AT_61607,Hirschegg,567,217,4,0,118,31,41,7,0,11,0,0,5
AT_61608,Kainach bei Voitsberg,576,189,7,0,41,54,54,8,1,20,0,0,4
AT_61609,Köflach,8199,3030,79,0,368,1021,941,210,21,235,21,39,95
AT_61610,Kohlschwarz,589,196,0,0,45,44,58,23,2,20,1,2,1
AT_61611,Krottendorf-Gaisfeld,2040,620,18,0,178,118,175,46,4,57,8,8,8
AT_61612,Ligist,2713,938,15,0,219,164,277,116,6,93,20,12,16
AT_61613,Maria Lankowitz,1891,713,22,0,105,279,181,53,3,46,4,8,12
AT_61614,Modriach,176,85,2,0,52,3,22,3,0,2,0,1,0
AT_61615,Mooskirchen,1755,603,16,0,209,74,175,40,4,50,8,13,14
AT_61616,Pack,377,144,4,0,47,22,39,12,2,13,1,1,3
AT_61617,Piberegg,302,111,2,0,32,39,25,4,0,4,0,2,3
AT_61618,Rosental an der Kainach,1440,531,14,0,30,247,163,21,3,29,1,8,15
AT_61619,Salla,243,124,0,0,38,14,50,5,0,16,0,0,1
AT_61620,Sankt Johann-Köppling,1493,550,11,0,186,96,124,66,3,43,5,6,10
AT_61621,Sankt Martin am Wöllmißberg,703,248,7,0,100,41,58,16,1,12,1,4,8
AT_61622,Söding,1816,620,6,0,147,156,183,57,1,48,5,4,13
AT_61623,Södingberg,689,236,2,0,69,66,59,14,1,15,0,1,9
AT_61624,Stallhofen,2603,909,14,0,271,103,330,61,5,92,6,11,16
AT_61625,Voitsberg,7994,2856,60,0,355,961,862,247,29,196,27,45,74
AT_61699,Briefwahlkarten - Voitsberg,0,2014,27,0,371,660,415,209,5,213,17,35,62
AT_61701,Albersdorf-Prebuch,1566,596,7,0,145,93,174,90,3,54,7,7,16
AT_61702,Anger,704,280,8,0,104,64,45,25,1,19,1,5,8
AT_61703,Arzberg,457,143,0,0,51,29,47,10,0,5,0,0,1
AT_61704,Baierdorf bei Anger,1350,579,20,0,216,102,111,51,2,50,3,11,13
AT_61705,Birkfeld,1379,480,12,0,153,90,108,60,0,34,17,5,1
AT_61706,Etzersdorf-Rollsdorf,927,355,15,0,100,49,120,27,4,28,2,7,3
AT_61707,Feistritz bei Anger,862,363,6,0,100,88,73,33,2,45,5,2,9
AT_61708,Fischbach,1297,457,12,0,163,69,145,26,0,23,7,3,9
AT_61709,Fladnitz an der Teichalm,938,385,5,0,153,47,128,18,0,20,1,8,5
AT_61710,Floing,1020,375,9,0,117,63,108,32,1,31,3,6,5
AT_61711,Gasen,766,418,14,0,223,71,70,18,0,11,3,3,5
AT_61712,Gersdorf an der Feistritz,981,484,11,0,193,26,180,31,2,23,4,7,7
AT_61713,Gleisdorf,4698,1709,35,0,450,304,348,319,5,160,9,39,40
AT_61714,Gschaid bei Birkfeld,761,318,7,0,120,43,95,21,0,22,6,1,3
AT_61715,Gutenberg an der Raabklamm,1014,353,5,0,104,85,50,55,2,30,2,14,6
AT_61716,Markt Hartmannsdorf,2395,948,18,0,288,83,242,160,7,89,11,19,31
AT_61717,Haslau bei Birkfeld,359,169,3,0,53,34,57,9,1,4,1,2,5
AT_61718,Hirnsdorf,572,232,4,0,69,39,60,20,0,16,4,8,12
AT_61719,Hofstätten an der Raab,1690,618,9,0,177,98,175,98,3,36,4,7,11
AT_61720,Hohenau an der Raab,1082,402,11,0,171,53,103,16,1,37,3,1,6
AT_61721,Ilztal,1463,527,26,0,168,70,135,58,1,40,7,12,10
AT_61722,Koglhof,914,308,6,0,154,39,57,14,2,24,3,5,4
AT_61723,Krottendorf,1969,766,21,0,173,183,170,92,1,73,16,19,18
AT_61724,Kulm bei Weiz,405,156,1,0,50,19,45,13,0,17,7,1,3
AT_61725,Labuch,663,266,4,0,77,60,62,30,0,19,4,1,9
AT_61726,Laßnitzthal,881,325,4,0,60,88,91,39,2,29,3,4,5
AT_61727,Ludersdorf-Wilfersdorf,1728,659,17,0,151,106,191,98,3,55,7,18,13
AT_61728,Miesenbach bei Birkfeld,606,324,8,0,140,53,74,15,3,25,1,1,4
AT_61729,Mitterdorf an der Raab,1699,634,19,0,203,133,140,64,3,39,13,10,10
AT_61730,Mortantsch,1662,713,22,0,205,162,138,93,6,55,6,11,15
AT_61731,Naas,1132,514,16,0,200,81,130,37,5,27,3,7,8
AT_61732,Naintsch,515,232,12,0,109,40,45,6,0,17,3,0,0
AT_61733,Neudorf bei Passail,417,199,0,0,67,26,91,7,1,7,0,0,0
AT_61734,Nitscha,1185,457,11,0,144,60,89,97,5,34,3,6,8
AT_61735,Oberrettenbach,394,169,6,0,75,18,34,15,1,11,6,2,1
AT_61736,Passail,1648,709,14,0,263,134,154,61,4,54,5,7,13
AT_61737,Pischelsdorf in der Steiermark,2090,689,11,0,196,123,181,90,5,34,21,9,19
AT_61739,Preßguts,334,104,2,0,33,10,42,9,0,4,1,0,3
AT_61740,Puch bei Weiz,1753,574,15,0,208,72,132,70,5,59,1,5,7
AT_61741,Ratten,995,371,8,0,137,120,63,14,2,17,2,1,7
AT_61742,Reichendorf,525,166,6,0,24,17,79,16,1,10,1,6,6
AT_61743,Rettenegg,643,298,13,0,120,61,65,16,2,15,2,0,4
AT_61744,Sankt Kathrein am Hauenstein,572,224,7,0,79,47,64,4,1,12,3,2,5
AT_61745,Sankt Kathrein am Offenegg,967,462,13,0,229,84,85,16,0,24,3,6,2
AT_61746,Sankt Margarethen an der Raab,3259,1218,22,0,407,178,275,166,6,87,15,19,43
AT_61747,Sankt Ruprecht an der Raab,1732,592,17,0,165,78,146,81,0,70,5,12,18
AT_61748,Sinabelkirchen,3236,1149,20,0,203,178,446,167,5,80,13,17,20
AT_61749,Stenzengreith,436,154,2,0,57,14,49,14,0,7,0,1,10
AT_61750,Strallegg,1605,648,16,0,261,116,165,28,0,36,12,6,8
AT_61751,Thannhausen,1940,793,22,0,251,170,152,100,7,58,11,7,15
AT_61752,Ungerdorf,692,256,14,0,62,26,78,42,2,19,1,4,8
AT_61753,Unterfladnitz,1314,525,16,0,127,73,165,54,5,61,5,7,12
AT_61754,Waisenegg,922,363,7,0,126,33,127,17,1,23,17,4,8
AT_61755,Weiz,7212,2521,63,0,356,910,450,388,7,196,28,57,66
AT_61799,Briefwahlkarten - Weiz,0,3069,61,0,804,602,515,518,13,354,36,72,94
AT_62001,Amering,899,250,2,0,136,41,44,13,0,10,0,3,1
AT_62002,Apfelberg,934,329,9,0,49,132,71,28,0,20,1,8,11
AT_62003,Bretstein,261,125,7,0,24,21,35,13,1,14,0,6,4
AT_62004,Eppenstein,1024,403,10,0,165,82,84,23,3,12,8,4,12
AT_62005,Feistritz bei Knittelfeld,619,245,10,0,53,68,48,36,0,16,1,7,6
AT_62006,Flatschach,166,77,6,0,24,14,24,0,0,7,0,0,2
AT_62007,Fohnsdorf,6589,2186,53,0,349,695,635,164,17,151,20,51,51
AT_62008,Gaal,1160,469,8,0,241,78,62,23,1,34,9,2,11
AT_62009,Großlobming,975,401,8,0,104,106,104,32,1,29,0,6,11
AT_62010,Hohentauern,384,167,0,0,50,56,33,11,0,11,2,3,1
AT_62011,Judenburg,7596,2427,38,0,378,876,675,177,11,144,14,38,76
AT_62012,Kleinlobming,517,136,2,0,59,9,36,3,0,13,8,3,3
AT_62013,Knittelfeld,8690,2713,52,0,309,1045,797,207,17,124,19,68,75
AT_62014,Kobenz,1497,615,16,0,228,126,113,74,2,46,1,3,6
AT_62015,Maria Buch-Feistritz,1861,680,16,0,210,143,166,55,7,47,15,8,13
AT_62016,Obdach,1676,512,9,0,152,112,124,52,3,27,8,12,13
AT_62017,Oberkurzheim,598,218,6,0,71,39,64,7,0,19,1,4,7
AT_62018,Oberweg,495,223,5,0,64,67,39,25,0,15,0,2,6
AT_62019,Oberzeiring,728,279,4,0,81,54,78,25,1,26,0,3,7
AT_62020,Pöls,2030,734,17,0,117,303,154,57,7,36,4,13,26
AT_62021,Pusterwald,415,198,6,0,104,30,42,2,0,10,1,0,3
AT_62022,Rachau,512,206,4,0,100,32,31,11,0,16,0,3,9
AT_62023,Reifling,321,131,3,0,29,40,34,15,1,7,0,2,0
AT_62024,Reisstraße,144,56,2,0,14,8,22,5,0,0,0,0,5
AT_62025,Sankt Anna am Lavantegg,332,124,1,0,47,55,15,0,0,3,1,0,2
AT_62026,Sankt Georgen ob Judenburg,724,293,7,0,111,55,55,32,1,21,0,5,6
AT_62027,Sankt Johann am Tauern,406,155,1,0,62,35,36,4,1,14,0,0,2
AT_62028,Sankt Lorenzen bei Knittelfeld,664,330,8,0,110,80,80,18,3,19,3,1,8
AT_62029,Sankt Marein bei Knittelfeld,973,355,4,0,120,80,84,29,4,20,4,3,7
AT_62030,Sankt Margarethen bei Knittelfeld,1098,501,11,0,132,167,101,45,2,25,3,9,6
AT_62031,Sankt Oswald-Möderbrugg,971,405,9,0,131,102,96,20,4,33,1,1,8
AT_62032,Sankt Peter ob Judenburg,912,420,14,0,163,80,100,22,1,23,7,2,8
AT_62033,Sankt Wolfgang-Kienberg,316,87,0,0,53,8,17,3,0,2,0,1,3
AT_62034,Seckau,1069,434,8,0,210,75,57,27,0,17,33,3,4
AT_62035,Spielberg,4232,1520,35,0,244,507,434,107,10,101,14,32,36
AT_62036,Unzmarkt-Frauenburg,1163,474,17,0,126,123,109,36,4,23,2,14,20
AT_62037,Weißkirchen in Steiermark,1067,478,6,0,142,97,117,50,3,51,7,4,1
AT_62038,Zeltweg,5850,1842,39,0,210,681,584,133,10,81,16,33,55
AT_62099,Wahlkarten - Murtal,0,3376,76,0,664,1043,631,392,29,320,25,79,117
AT_62101,Aflenz Kurort,847,379,7,0,124,88,59,54,0,32,2,4,9
AT_62102,Aflenz Land,1248,492,18,0,122,129,127,46,7,22,5,4,12
AT_62103,Allerheiligen im Mürztal,1644,765,22,0,185,232,181,61,1,50,9,12,12
AT_62104,Altenberg an der Rax,271,155,13,0,51,38,28,7,0,10,3,2,3
AT_62105,Breitenau am Hochlantsch,1526,780,32,0,196,295,157,26,6,49,3,5,11
AT_62106,Bruck an der Mur,10266,4253,69,0,533,1776,1017,391,13,237,23,95,99
AT_62107,Etmißl,416,165,6,0,45,35,47,13,1,12,0,4,2
AT_62108,Frauenberg,124,57,0,0,27,21,5,2,0,0,1,0,1
AT_62109,Ganz,295,146,12,0,49,10,35,18,0,14,2,1,5
AT_62110,Gußwerk,1106,515,20,0,99,243,99,16,1,20,4,3,10
AT_62111,Halltal,274,115,4,0,46,34,15,3,0,4,3,1,5
AT_62112,Kapellen,529,231,16,0,67,56,50,14,4,17,1,2,4
AT_62113,Kapfenberg,16276,5710,76,0,600,2365,1642,416,20,295,49,127,120
AT_62114,Kindberg,4576,1774,46,0,302,737,375,127,5,104,10,24,44
AT_62115,Krieglach,4345,1614,27,0,331,430,466,153,8,106,18,28,47
AT_62116,Langenwang,3338,1320,31,0,349,299,387,113,2,80,6,21,32
AT_62117,Mariazell,1171,489,14,0,155,86,103,39,5,37,22,3,25
AT_62118,Mitterdorf im Mürztal,2041,767,15,0,135,258,227,47,3,47,8,8,19
AT_62119,Mürzhofen,832,406,8,0,63,166,84,31,1,38,1,6,8
AT_62120,Mürzsteg,339,178,4,0,31,75,51,1,1,7,0,6,2
AT_62121,Mürzzuschlag,6869,2676,77,0,298,996,757,223,20,134,20,57,94
AT_62122,Neuberg an der Mürz,1077,492,18,0,92,154,155,22,2,29,2,7,11
AT_62123,Oberaich,2738,1125,22,0,185,353,301,112,4,96,7,19,26
AT_62124,Parschlug,1447,616,6,0,106,195,199,41,3,48,4,4,10
AT_62125,Pernegg an der Mur,1982,983,20,0,178,319,260,62,4,74,12,18,36
AT_62126,Sankt Ilgen,243,123,7,0,28,54,24,2,0,6,0,1,1
AT_62127,Sankt Katharein an der Laming,868,358,8,0,85,127,78,20,2,24,3,0,11
AT_62128,Sankt Lorenzen im Mürztal,2926,1150,18,0,208,327,318,119,4,100,13,18,25
AT_62129,Sankt Marein im Mürztal,2029,779,8,0,100,248,262,69,4,49,9,6,24
AT_62130,Sankt Sebastian,848,413,18,0,99,174,60,19,2,20,10,2,9
AT_62131,Spital am Semmering,1325,591,23,0,129,168,192,37,2,19,4,6,11
AT_62132,Stanz im Mürztal,1588,622,14,0,159,211,134,38,2,38,8,7,11
AT_62133,Thörl,1397,610,11,0,76,279,135,45,2,14,8,15,25
AT_62134,Tragöß,842,333,9,0,81,83,106,13,4,19,3,6,9
AT_62135,Turnau,1301,560,13,0,108,204,131,39,5,28,7,5,20
AT_62136,Veitsch,2088,845,20,0,124,423,163,44,2,27,1,13,28
AT_62137,Wartberg im Mürztal,1771,721,10,0,80,266,261,37,1,27,12,12,15
AT_62199,Wahlkarten - Bruck-Mürzzuschlag,0,5237,61,0,882,1908,983,558,21,442,42,124,216
AT_62201,Altenmarkt bei Fürstenfeld,946,406,13,0,139,51,102,41,6,41,2,5,6
AT_62202,Bad Blumau,1278,523,17,0,217,26,158,33,5,41,5,8,13
AT_62203,Bad Waltersdorf,1775,727,26,0,301,70,157,67,5,65,13,8,15
AT_62204,Blaindorf,551,233,2,0,60,43,84,9,3,19,4,2,7
AT_62205,Buch-Sankt Magdalena,1809,740,16,0,295,97,188,60,9,53,4,7,11
AT_62206,Burgau,887,398,16,0,132,85,84,27,1,37,0,7,9
AT_62207,Dechantskirchen,1376,615,33,0,253,110,127,32,1,28,7,8,16
AT_62208,Dienersdorf,551,207,5,0,73,17,63,31,0,11,1,1,5
AT_62209,Ebersdorf,1019,392,10,0,142,31,139,25,1,30,4,1,9
AT_62210,Eichberg,1004,396,11,0,161,63,102,19,4,25,0,3,8
AT_62211,Friedberg,2190,973,24,0,285,252,219,87,3,57,11,11,24
AT_62212,Fürstenfeld,4858,1796,40,0,592,304,390,231,12,124,18,24,61
AT_62213,Grafendorf bei Hartberg,2086,829,28,0,340,104,205,48,3,62,10,11,18
AT_62214,Greinbach,1488,621,19,0,242,76,181,45,1,35,4,5,13
AT_62215,Großhart,526,186,6,0,69,22,52,9,2,20,1,0,5
AT_62216,Großsteinbach,1058,508,18,0,210,38,147,43,5,28,3,10,6
AT_62217,Großwilfersdorf,1162,398,3,0,189,40,92,28,5,29,6,2,4
AT_62218,Hainersdorf,522,230,11,0,88,20,49,25,2,26,1,5,3
AT_62219,Hartberg,5145,2097,40,0,692,334,467,274,11,197,31,16,35
AT_62220,Hartberg Umgebung,1719,742,21,0,385,55,151,61,3,46,5,5,10
AT_62221,Hartl,673,337,5,0,190,14,89,12,3,17,0,2,5
AT_62222,Hofkirchen bei Hartberg,516,236,2,0,95,16,66,16,4,27,1,1,8
AT_62223,Ilz,2122,845,16,0,267,97,243,95,8,64,7,21,27
AT_62224,Kaibing,343,180,3,0,56,39,56,13,1,5,0,3,4
AT_62225,Kaindorf,1198,480,8,0,202,38,131,45,2,34,4,2,14
AT_62226,Lafnitz,1093,566,34,0,148,166,137,26,3,32,8,3,9
AT_62227,Limbach bei Neudau,289,129,2,0,47,12,34,1,0,8,21,4,0
AT_62228,Loipersdorf bei Fürstenfeld,1170,434,7,0,141,30,160,45,5,23,3,5,15
AT_62229,Mönichwald,731,385,18,0,153,53,92,23,1,33,5,2,5
AT_62230,Nestelbach im Ilztal,944,374,13,0,95,36,141,29,2,34,11,9,4
AT_62231,Neudau,895,398,7,0,66,165,92,30,0,17,1,9,11
AT_62232,Ottendorf an der Rittschein,1291,437,12,0,135,57,124,50,0,30,16,3,10
AT_62233,Pinggau,2605,1112,35,0,440,190,254,63,4,74,7,19,26
AT_62234,Pöllau,1782,737,20,0,247,141,150,82,1,53,14,10,19
AT_62235,Pöllauberg,1783,784,21,0,369,69,187,51,2,58,9,7,11
AT_62236,Puchegg,458,232,11,0,117,25,58,8,0,9,0,1,3
AT_62237,Rabenwald,524,227,4,0,48,75,61,13,3,14,4,0,5
AT_62238,Riegersberg,845,387,9,0,181,37,96,23,1,21,11,6,2
AT_62239,Rohr bei Hartberg,931,374,9,0,124,85,94,21,3,25,3,4,6
AT_62240,Rohrbach an der Lafnitz,896,418,11,0,69,167,112,20,10,17,3,5,4
AT_62241,Saifen-Boden,891,314,9,0,143,39,70,23,2,15,4,3,6
AT_62242,Sankt Jakob im Walde,902,399,11,0,166,77,87,15,2,27,9,2,3
AT_62243,Sankt Johann bei Herberstein,309,130,4,0,49,13,29,24,0,5,1,2,3
AT_62244,Sankt Johann in der Haide,1677,631,17,0,195,124,175,44,7,33,1,4,31
AT_62245,Sankt Lorenzen am Wechsel,1300,522,25,0,258,66,89,29,1,40,5,2,7
