gisco_id,name,registered,turnout,invalid,blank,PiS,PJN,SLD,Ruch PL,PSL,PPP,PO,Samoobrona,NP (2011),PR (2007),MN
PL_320390901,Sejny,4631,1947,120,0,509,26,151,245,170,5,700,4,15,2,0
PL_320390902,Giby,2411,907,28,0,282,24,49,78,180,4,242,3,8,9,0
PL_320390903,Krasnopol,3204,1118,67,0,318,19,65,99,217,7,300,5,19,2,0
PL_320390904,Puńsk,3552,1196,80,0,128,15,67,95,351,7,430,13,6,4,0
PL_320390905,Sejny,3404,1219,54,0,251,29,45,95,455,4,252,24,10,0,0
PL_320381001,Siemiatycze,12296,5614,250,0,1748,82,799,543,386,28,1688,18,67,5,0
PL_320381002,Drohiczyn,5529,2194,98,0,1022,56,90,95,513,8,276,5,22,9,0
PL_320381003,Dziadkowice,2423,1000,59,0,561,23,19,23,196,3,103,3,8,2,0
PL_320381004,Grodzisk,3693,1574,56,0,730,36,166,78,348,1,141,11,7,0,0
PL_320381005,Mielnik,2350,1087,77,0,246,17,275,114,75,6,265,3,9,0,0
PL_320381006,Milejczyce,1812,822,51,0,142,20,254,53,85,1,201,9,4,2,0
PL_320381007,Nurzec-Stacja,3719,1269,70,0,225,13,369,133,77,14,351,7,8,2,0
PL_320381008,Perlejewo,2503,1024,52,0,447,11,3,28,418,1,57,5,2,0,0
PL_320381009,Siemiatycze,5182,1850,82,0,625,47,315,136,179,3,440,11,11,1,0
PL_320371101,Dąbrowa Białostocka,10293,4299,173,0,1719,86,270,256,947,9,771,7,54,7,0
PL_320371102,Janów,3587,1250,59,0,414,24,31,50,498,1,161,2,9,1,0
PL_320371103,Korycin,2712,1048,40,0,436,27,19,39,288,1,173,2,22,1,0
PL_320371104,Krynki,2797,1254,71,0,460,27,168,95,167,2,244,2,14,4,0
PL_320371105,Kuźnica,3502,1526,88,0,735,51,79,91,273,1,179,4,23,2,0
PL_320371106,Nowy Dwór,2447,1006,43,0,317,15,72,32,432,0,92,1,2,0,0
PL_320371107,Sidra,3107,1060,50,0,340,15,92,65,354,9,123,2,9,1,0
PL_320371108,Sokółka,21566,8963,428,0,2747,163,573,530,2157,43,2200,10,101,11,0
PL_320371109,Suchowola,5965,2416,115,0,776,50,83,95,849,10,403,7,21,7,0
PL_320371110,Szudziałowo,2789,1058,71,0,266,19,114,84,316,5,156,6,20,1,0
PL_320391201,Bakałarzewo,2508,929,54,0,161,174,73,48,185,2,204,6,19,3,0
PL_320391202,Filipów,3627,1184,76,0,426,35,35,86,320,4,180,6,13,3,0
PL_320391203,Jeleniewo,2479,995,71,0,276,27,46,122,238,6,178,4,18,9,0
PL_320391204,Przerośl,2407,821,47,0,333,19,24,84,178,2,112,4,15,3,0
PL_320391205,Raczki,4802,1957,132,0,702,66,76,161,404,14,360,23,17,2,0
PL_320391206,Rutka-Tartak,1999,830,44,0,265,18,57,89,193,6,143,11,3,1,0
PL_320391207,Suwałki,5673,2343,132,0,724,64,104,238,303,11,718,20,28,1,0
PL_320391208,Szypliszki,3207,1165,71,0,293,18,63,124,310,4,251,15,12,4,0
PL_320391209,Wiżajny,2021,844,50,0,229,19,50,89,163,61,178,1,3,1,0
PL_320381301,Wysokie Mazowieckie,7657,4000,155,0,1678,125,158,272,198,19,1292,14,81,8,0
PL_320381302,Ciechanowiec,7592,3200,137,0,1488,99,83,139,691,7,501,7,45,3,0
PL_320381303,Czyżew,5304,2650,166,0,1621,128,179,77,172,11,266,2,21,7,0
PL_320381304,Klukowo,3740,1896,104,0,1165,31,26,31,402,5,118,4,5,5,0
PL_320381305,Kobylin-Borzymy,2819,1293,44,0,965,25,14,22,129,0,79,5,5,5,0
PL_320381306,Kulesze Kościelne,2662,1399,46,0,1060,24,12,34,101,5,109,3,1,4,0
PL_320381307,Nowe Piekuty,3236,1678,70,0,1059,58,22,26,239,4,172,5,16,7,0
PL_320381308,Sokoły,4882,2379,122,0,1536,55,37,78,230,7,253,50,5,6,0
PL_320381309,Szepietowo,5892,2843,111,0,1488,268,88,106,316,10,429,4,14,9,0
PL_320381310,Wysokie Mazowieckie,4266,1914,87,0,1080,28,37,50,307,22,267,5,10,21,0
PL_320381401,Zambrów,18300,7685,374,0,3024,158,435,450,689,29,2381,31,97,17,0
PL_320381402,Kołaki Kościelne,1980,1055,40,0,636,28,17,22,240,1,46,11,10,4,0
PL_320381403,Rutki,4922,2113,153,0,972,78,71,138,402,7,233,15,42,2,0
PL_320381404,Szumowo,3969,1770,68,0,770,71,41,61,581,7,158,4,7,2,0
PL_320381405,Zambrów,7720,3357,139,0,1497,97,104,225,808,10,434,14,25,4,0
PL_320376101,Białystok,228579,129715,3123,0,40339,2439,14324,11140,3556,377,50704,139,3085,489,0
PL_320386201,Łomża,49431,23676,758,0,9477,456,1337,1921,1349,96,7781,42,386,73,0
PL_320396301,Suwałki,54037,24665,760,0,7379,592,1931,2813,859,134,9682,55,381,79,0
PL_622410101,Borzytuchom,2232,932,99,0,168,19,91,60,141,7,347,0,0,0,0
PL_622410102,Bytów,19063,9173,427,0,2106,228,500,721,536,37,4618,0,0,0,0
PL_622410103,Czarna Dąbrówka,4465,1735,138,0,454,132,111,101,146,8,645,0,0,0,0
PL_622410104,Kołczygłowy,3293,1203,133,0,196,36,327,90,70,9,342,0,0,0,0
PL_622410105,Lipnica,4060,1804,119,0,717,39,79,85,239,12,514,0,0,0,0
PL_622410106,Miastko,15845,6035,285,0,1198,89,494,592,479,37,2861,0,0,0,0
PL_622410107,Parchowo,2677,1368,102,0,399,33,64,50,171,3,546,0,0,0,0
PL_622410108,Studzienice,2784,1295,59,0,286,27,72,78,297,2,474,0,0,0,0
PL_622410109,Trzebielino,2940,1059,77,0,193,14,112,77,80,7,499,0,0,0,0
PL_622410110,Tuchomie,3126,1135,93,0,271,29,64,78,113,6,481,0,0,0,0
PL_622410201,Chojnice,31743,16467,759,0,4125,332,1406,1556,372,87,7830,0,0,0,0
PL_622410202,Brusy,10386,5223,373,0,2023,123,274,302,405,44,1679,0,0,0,0
PL_622410203,Chojnice,13088,5594,379,0,1459,97,498,423,470,33,2235,0,0,0,0
PL_622410204,Czersk,16436,7103,422,0,2291,157,462,488,426,46,2811,0,0,0,0
PL_622410205,Konarzyny,1708,831,48,0,233,22,100,48,141,5,234,0,0,0,0
PL_622410301,Człuchów,11761,5785,293,0,1040,121,621,670,261,31,2748,0,0,0,0
PL_622410302,Czarne,8648,4050,392,0,519,60,295,438,1156,26,1164,0,0,0,0
PL_622410303,Człuchów,7941,2642,270,0,496,51,253,293,448,17,814,0,0,0,0
PL_622410304,Debrzno,7240,2617,247,0,376,53,436,296,275,25,909,0,0,0,0
PL_622410305,Koczała,2896,1069,60,0,149,18,96,103,116,7,520,0,0,0,0
PL_622410306,Przechlewo,4861,1947,136,0,284,32,208,185,222,10,870,0,0,0,0
PL_622410307,Rzeczenica,2972,1033,104,0,219,13,91,109,164,9,324,0,0,0,0
PL_622400401,Pruszcz Gdański,20859,12108,438,0,2533,209,689,1150,330,59,6674,26,0,0,0
PL_622400402,Cedry Wielkie,4978,1983,207,0,410,45,82,149,290,11,776,13,0,0,0
PL_622400403,Kolbudy,10706,6058,253,0,1210,116,259,501,143,26,3544,6,0,0,0
PL_622400404,Pruszcz Gdański,16035,8620,424,0,1741,183,370,750,373,32,4716,31,0,0,0
PL_622400405,Przywidz,4249,1919,183,0,446,30,58,123,260,10,806,3,0,0,0
PL_622400406,Pszczółki,6426,2917,179,0,706,58,154,229,182,12,1391,6,0,0,0
PL_622400407,Suchy Dąb,3150,1168,105,0,141,13,32,73,376,4,420,4,0,0,0
PL_622400408,Trąbki Wielkie,7668,2891,285,0,739,49,136,236,148,16,1265,17,0,0,0
PL_622400501,Chmielno,5204,2756,186,0,676,41,93,109,939,9,703,0,0,0,0
PL_622400502,Kartuzy,24238,13132,594,0,3882,346,631,835,946,71,5827,0,0,0,0
PL_622400503,Przodkowo,5596,2661,122,0,937,95,139,123,222,20,1003,0,0,0,0
PL_622400504,Sierakowice,12773,6674,414,0,2820,124,258,222,890,39,1907,0,0,0,0
PL_622400505,Somonino,7083,3054,265,0,873,66,116,127,201,12,1394,0,0,0,0
PL_622400506,Stężyca,6923,3513,221,0,1272,77,130,132,547,17,1117,0,0,0,0
PL_622400507,Sulęczyno,3870,1874,149,0,603,36,107,88,213,17,661,0,0,0,0
PL_622400508,Żukowo,21533,11636,509,0,2757,544,495,834,665,59,5773,0,0,0,0
PL_622420601,Kościerzyna,18445,9254,460,0,2576,250,692,744,320,40,4172,0,0,0,0
PL_622420602,Dziemiany,3284,1580,105,0,616,37,86,120,165,10,441,0,0,0,0
PL_622420603,Karsin,4635,2337,135,0,705,46,119,268,157,10,897,0,0,0,0
PL_622420604,Kościerzyna,10955,5020,265,0,1675,129,322,314,379,39,1897,0,0,0,0
PL_622420605,Liniewo,3633,1480,79,0,402,88,114,90,169,7,531,0,0,0,0
PL_622420606,Lipusz,2699,1393,59,0,499,27,216,60,67,4,461,0,0,0,0
PL_622420607,Nowa Karczma,4857,2029,148,0,605,51,125,152,184,5,759,0,0,0,0
PL_622420608,Stara Kiszewa,5149,1972,138,0,602,25,108,140,363,19,577,0,0,0,0
PL_622420701,Kwidzyn,30374,14701,817,0,2968,244,2263,1131,208,63,6985,22,0,0,0
PL_622420702,Gardeja,6430,1868,165,0,437,23,333,167,148,21,561,13,0,0,0
PL_622420703,Kwidzyn,8357,3046,213,0,703,53,525,230,217,9,1085,11,0,0,0
PL_622420704,Prabuty,10547,3861,286,0,959,55,395,395,267,15,1476,13,0,0,0
PL_622420705,Ryjewo,4417,1447,125,0,287,24,179,113,108,15,587,9,0,0,0
PL_622420706,Sadlinki,4398,1448,137,0,401,34,180,101,111,5,474,5,0,0,0
PL_622410801,Lębork,27644,14048,718,0,3001,464,1437,1469,539,70,6350,0,0,0,0
PL_622410802,Łeba,3341,1753,92,0,355,30,152,247,57,10,810,0,0,0,0
PL_622410803,Cewice,5383,2243,168,0,489,59,254,188,171,10,904,0,0,0,0
PL_622410804,Nowa Wieś Lęborska,9959,4249,302,0,933,113,368,392,567,26,1548,0,0,0,0
PL_622410805,Wicko,4425,1496,101,0,224,56,183,181,96,6,649,0,0,0,0
PL_622420901,Malbork,31186,15067,739,0,3081,279,1084,1859,558,69,7351,47,0,0,0
PL_622420903,Lichnowy,3553,1206,113,0,238,12,95,112,208,8,411,9,0,0,0
PL_622420904,Malbork,3433,1298,73,0,289,22,97,159,142,7,504,5,0,0,0
PL_622420906,Miłoradz,2667,985,89,0,232,16,64,100,134,14,325,11,0,0,0
PL_622420907,Nowy Staw,6096,2263,211,0,466,25,187,238,253,11,863,9,0,0,0
PL_622420908,Stare Pole,3619,1447,131,0,244,25,86,117,282,10,531,21,0,0,0
PL_622401001,Krynica Morska,1175,610,41,0,132,10,27,51,36,2,307,4,0,0,0
PL_622401002,Nowy Dwór Gdański,14156,5425,309,0,1003,57,403,576,563,42,2441,31,0,0,0
PL_622401003,Ostaszewo,2505,975,91,0,212,15,68,77,131,8,366,7,0,0,0
PL_622401004,Stegna,8045,3031,228,0,592,46,171,311,270,10,1394,9,0,0,0
PL_622401005,Sztutowo,2963,1270,119,0,205,14,74,115,145,8,588,2,0,0,0
PL_622401101,Hel,3056,1539,83,0,282,28,156,238,30,4,718,0,0,0,0
PL_622401102,Jastarnia,3271,1816,101,0,647,31,61,133,39,8,796,0,0,0,0
PL_622401103,Puck,9107,4749,212,0,879,88,353,436,169,11,2601,0,0,0,0
PL_622401104,Władysławowo,12211,6665,306,0,1278,145,449,572,253,34,3628,0,0,0,0
PL_622401105,Kosakowo,7799,4671,221,0,1024,139,325,429,148,34,2351,0,0,0,0
PL_622401106,Krokowa,7948,3768,317,0,682,104,193,237,746,14,1475,0,0,0,0
PL_622401107,Puck,17598,8001,611,0,1865,202,414,626,597,60,3626,0,0,0,0
PL_622411201,Ustka,14207,7386,332,0,1523,142,920,1008,162,44,3255,0,0,0,0
PL_622411202,Damnica,4799,1569,142,0,331,17,121,171,148,8,631,0,0,0,0
PL_622411203,Dębnica Kaszubska,7468,2529,178,0,503,63,227,203,344,14,997,0,0,0,0
PL_622411204,Główczyce,7360,2280,185,0,398,61,335,241,192,18,850,0,0,0,0
PL_622411205,Kępice,7313,2665,236,0,405,68,231,257,293,27,1148,0,0,0,0
PL_622411206,Kobylnica,8228,3230,200,0,600,76,303,396,226,21,1408,0,0,0,0
PL_622411207,Potęgowo,5564,1714,154,0,309,35,185,171,149,14,697,0,0,0,0
PL_622411208,Słupsk,11573,4655,261,0,811,105,506,550,348,34,2040,0,0,0,0
PL_622411209,Smołdzino,2766,1023,84,0,241,28,122,104,77,10,357,0,0,0,0
PL_622411210,Ustka,6214,2592,127,0,555,61,305,295,144,30,1075,0,0,0,0
PL_622421301,Czarna Woda,2668,1264,67,0,403,41,56,104,134,11,440,8,0,0,0
PL_622421302,Skórcz,2728,1237,93,0,395,20,65,85,94,7,473,5,0,0,0
PL_622421303,Starogard Gdański,38233,17878,1032,0,5087,384,1209,1601,818,146,7564,37,0,0,0
PL_622421304,Bobowo,2255,831,96,0,246,18,67,59,146,3,187,9,0,0,0
PL_622421305,Kaliska,4034,1738,158,0,395,37,76,105,359,12,591,5,0,0,0
PL_622421306,Lubichowo,4756,1923,117,0,467,48,119,135,269,5,755,8,0,0,0
PL_622421307,Osieczna,2262,944,94,0,274,21,33,54,94,12,359,3,0,0,0
PL_622421308,Osiek,2113,925,94,0,231,15,45,47,93,1,395,4,0,0,0
PL_622421309,Skarszewy,10821,4307,315,0,1223,111,275,239,368,28,1728,20,0,0,0
PL_622421310,Skórcz,3536,1333,111,0,432,10,76,71,316,8,306,3,0,0,0
PL_622421311,Smętowo Graniczne,4173,1596,160,0,375,35,120,104,212,10,573,7,0,0,0
PL_622421312,Starogard Gdański,10961,5005,327,0,1387,187,358,425,471,43,1784,23,0,0,0
PL_622421313,Zblewo,8434,3549,335,0,765,119,134,194,1198,32,755,17,0,0,0
PL_622421401,Tczew,46713,23548,1130,0,5894,534,1171,1772,2199,96,10719,33,0,0,0
PL_622421402,Gniew,12428,4501,363,0,1063,92,300,398,415,28,1808,34,0,0,0
PL_622421403,Morzeszczyn,2848,930,93,0,225,21,63,74,143,6,302,3,0,0,0
PL_622421404,Pelplin,12751,4938,528,0,1431,69,274,357,455,19,1797,8,0,0,0
PL_622421405,Subkowy,4041,1484,135,0,366,43,96,82,202,7,543,10,0,0,0
PL_622421406,Tczew,9424,4025,282,0,920,106,222,327,540,30,1585,13,0,0,0
PL_622401501,Reda,16325,9249,411,0,1826,278,541,976,301,49,4867,0,0,0,0
PL_622401502,Rumia,36105,21489,726,0,5134,680,1260,2007,389,92,11201,0,0,0,0
PL_622401503,Wejherowo,37835,20596,925,0,5259,613,1320,1881,514,97,9987,0,0,0,0
PL_622401504,Choczewo,4492,1791,167,0,253,41,136,118,242,9,825,0,0,0,0
PL_622401505,Gniewino,5159,2069,221,0,403,50,162,137,128,14,954,0,0,0,0
PL_622401506,Linia,4362,1943,155,0,771,40,93,93,235,43,513,0,0,0,0
PL_622401507,Luzino,10048,4813,328,0,1694,136,219,276,338,29,1793,0,0,0,0
PL_622401508,Łęczyce,8618,3641,292,0,831,59,150,220,1048,23,1018,0,0,0,0
PL_622401509,Szemud,10846,5504,332,0,1667,147,344,421,341,22,2230,0,0,0,0
PL_622401510,Wejherowo,15401,7709,462,0,2099,248,427,690,300,44,3439,0,0,0,0
PL_622421601,Dzierzgoń,7519,2612,315,0,498,45,224,281,189,20,1021,19,0,0,0
PL_622421602,Mikołajki Pomorskie,2888,764,71,0,165,10,83,56,92,11,267,9,0,0,0
PL_622421603,Stary Dzierzgoń,3290,761,77,0,102,4,54,64,216,2,241,1,0,0,0
PL_622421604,Stary Targ,5045,1478,152,0,300,33,115,115,184,7,558,14,0,0,0
PL_622421605,Sztum,15511,6454,469,0,1174,87,564,742,514,42,2827,35,0,0,0
PL_622436101,Gdańsk,360163,221141,5662,0,52857,4454,10844,19286,3482,877,123336,343,0,0,0
PL_622436201,Gdynia,195826,123035,3607,0,27276,3362,8693,11938,2109,598,65452,0,0,0,0
PL_622416301,Słupsk,76100,39770,1266,0,8397,947,4840,4762,890,201,18467,0,0,0,0
PL_622436401,Sopot,32245,21175,479,0,5059,378,886,1752,224,59,12317,21,0,0,0
PL_224500101,Będzin,47504,23824,901,0,4302,484,3309,3567,465,166,10461,0,0,169,0
PL_224500102,Czeladź,27784,14546,698,0,2580,414,1704,2191,247,108,6492,0,0,112,0
PL_224500103,Wojkowice,8795,4498,258,0,736,75,488,764,102,31,2007,0,0,37,0
PL_224500104,Bobrowniki,9627,4731,213,0,988,96,505,585,237,30,2041,0,0,36,0
PL_224500105,Mierzęcice,6067,2806,135,0,562,32,348,395,456,19,840,0,0,19,0
PL_224500106,Psary,9606,4740,217,0,835,98,630,712,185,27,2007,0,0,29,0
PL_224500107,Siewierz,10129,4546,221,0,1123,98,621,547,316,28,1546,0,0,46,0
PL_224500108,Sławków,5751,2782,164,0,729,60,389,341,71,11,999,0,0,18,0
PL_224440201,Szczyrk,4743,2550,121,0,923,50,103,177,144,44,969,0,0,19,0
PL_224440202,Bestwina,8715,4875,232,0,1248,62,278,429,786,25,1778,0,0,37,0
PL_224440203,Buczkowice,8625,4732,261,0,1584,106,195,280,770,29,1469,0,0,38,0
PL_224440204,Czechowice-Dziedzice,34948,18977,829,0,5035,376,1064,1905,1971,107,7523,0,0,167,0
PL_224440205,Jasienica,17326,9421,416,0,2875,161,592,768,705,53,3771,0,0,80,0
PL_224440206,Jaworze,5398,3193,98,0,599,74,173,342,174,6,1710,0,0,17,0
PL_224440207,Kozy,9723,5570,239,0,2064,106,241,428,238,22,2163,0,0,69,0
PL_224440208,Porąbka,12123,6219,316,0,2222,183,293,518,376,44,2225,0,0,42,0
PL_224440209,Wilamowice,12629,6717,405,0,2543,166,320,437,568,44,2162,0,0,72,0
PL_224440210,Wilkowice,10642,6083,256,0,1666,158,305,476,418,45,2709,0,0,50,0
PL_224440301,Cieszyn,28838,15796,670,0,3145,272,1218,2108,543,60,7637,0,0,143,0
PL_224440302,Ustroń,13985,8015,270,0,1565,112,522,924,253,43,4295,0,0,31,0
PL_224440303,Wisła,9330,4981,178,0,410,46,321,489,98,37,3375,0,0,27,0
PL_224440304,Brenna,8519,4154,259,0,1345,70,281,357,161,31,1620,0,0,30,0
PL_224440305,Chybie,7359,3440,193,0,1118,56,282,335,184,25,1223,0,0,24,0
PL_224440306,Dębowiec,4421,2145,153,0,464,30,335,202,114,15,827,0,0,5,0
PL_224440307,Goleszów,10198,5303,202,0,636,77,477,723,305,28,2826,0,0,29,0
PL_224440308,Hażlach,7977,3647,188,0,814,87,361,429,257,24,1454,0,0,33,0
PL_224440309,Istebna,8974,4394,297,0,2067,105,108,147,504,21,1108,0,0,37,0
PL_224440310,Skoczów,20624,10432,544,0,2652,210,901,1113,573,69,4284,0,0,86,0
PL_224440311,Strumień,9834,4819,306,0,1382,84,483,513,298,30,1688,0,0,35,0
PL_224440312,Zebrzydowice,10056,5113,262,0,1417,100,401,576,419,43,1830,0,0,65,0
PL_224460401,Blachownia,10856,5179,313,0,1053,127,539,805,227,27,1983,0,105,0,0
PL_224460402,Dąbrowa Zielona,3460,1361,120,0,285,26,145,140,369,10,241,0,25,0,0
PL_224460403,Janów,4899,2111,137,0,678,52,147,242,277,12,527,0,39,0,0
PL_224460404,Kamienica Polska,4580,1996,77,0,372,19,220,332,153,30,756,0,37,0,0
PL_224460405,Kłomnice,11252,4894,314,0,1524,77,799,444,528,52,1067,0,89,0,0
PL_224460406,Koniecpol,8445,3367,259,0,1312,50,200,366,506,15,626,0,33,0,0
PL_224460407,Konopiska,8604,3811,240,0,671,63,399,550,351,36,1420,0,81,0,0
PL_224460408,Kruszyna,3962,1507,88,0,407,24,156,201,281,14,297,0,39,0,0
PL_224460409,Lelów,4228,1724,154,0,595,22,132,179,281,87,250,0,24,0,0
PL_224460410,Mstów,8473,3678,183,0,1172,68,280,399,610,26,897,0,43,0,0
PL_224460411,Mykanów,11520,5707,388,0,1555,84,283,531,1736,25,1002,0,103,0,0
PL_224460412,Olsztyn,6226,2871,150,0,720,51,229,395,294,26,966,0,40,0,0
PL_224460413,Poczesna,10401,4976,237,0,989,89,510,840,574,37,1595,0,105,0,0
PL_224460414,Przyrów,3276,1391,79,0,270,14,84,173,551,16,183,0,21,0,0
PL_224460415,Rędziny,8061,3819,175,0,1069,88,414,595,298,25,1083,0,72,0,0
PL_224460416,Starcza,2296,973,76,0,202,13,99,112,139,6,318,0,8,0,0
PL_224470501,Knurów,30981,14690,694,0,3645,316,1150,1514,1159,99,6113,0,0,0,0
PL_224470502,Pyskowice,14863,6320,348,0,1243,122,510,597,357,47,3096,0,0,0,0
PL_224470503,Gierałtowice,8821,4709,285,0,1373,173,190,275,392,32,1989,0,0,0,0
PL_224470504,Pilchowice,8826,3902,199,0,859,70,163,321,442,42,1806,0,0,0,0
PL_224470505,Rudziniec,8640,3369,231,0,667,65,133,222,489,13,1549,0,0,0,0
PL_224470506,Sośnicowice,6823,2727,137,0,492,61,95,219,149,23,1551,0,0,0,0
PL_224470507,Toszek,8085,3032,211,0,632,65,159,201,283,20,1461,0,0,0,0
PL_224470508,Wielowieś,4764,1622,122,0,312,31,59,96,374,9,619,0,0,0,0
PL_224460601,Kłobuck,16925,8220,400,0,1845,136,1007,1018,1337,85,2216,0,176,0,0
PL_224460602,Krzepice,7794,3443,168,0,1238,32,253,311,462,11,878,0,90,0,0
PL_224460603,Lipie,5304,2199,135,0,624,19,223,208,481,16,454,0,39,0,0
PL_224460604,Miedźno,6181,2735,167,0,1091,61,184,212,451,25,498,0,46,0,0
PL_224460605,Opatów,5523,2119,136,0,340,19,249,276,663,21,388,0,27,0,0
PL_224460606,Panki,4106,1660,107,0,396,14,194,195,311,8,414,0,21,0,0
PL_224460607,Popów,5074,2019,145,0,471,26,185,289,418,18,421,0,46,0,0
PL_224460608,Przystajń,4850,1793,120,0,380,26,178,251,346,20,454,0,18,0,0
PL_224460609,Wręczyca Wielka,14088,5956,446,0,1139,67,1237,579,1041,26,1344,0,77,0,0
PL_224450701,Lubliniec,19240,9467,521,0,2312,220,746,883,362,93,4064,0,266,0,0
PL_224450702,Boronów,2737,1172,76,0,398,19,55,106,106,7,385,0,20,0,0
PL_224450703,Ciasna,6791,2124,185,0,405,122,125,219,230,17,785,0,36,0,0
PL_224450704,Herby,5964,2729,205,0,564,68,222,349,211,32,1024,0,54,0,0
PL_224450705,Kochanowice,5509,2026,119,0,659,54,109,184,237,16,609,0,39,0,0
PL_224450706,Koszęcin,9387,4217,289,0,1387,79,164,255,482,29,1462,0,70,0,0
PL_224450707,Pawonków,5303,1903,122,0,524,59,97,122,194,23,703,0,59,0,0
PL_224450708,Woźniki,7757,3414,213,0,1204,67,142,220,264,24,1226,0,54,0,0
PL_224510801,Łaziska Górne,17587,8646,423,0,2324,200,407,925,253,62,3860,0,165,27,0
PL_224510802,Mikołów,31829,17531,658,0,4176,384,743,1534,334,89,9199,0,362,52,0
PL_224510803,Orzesze,15521,7671,391,0,2596,194,324,629,232,58,2991,0,227,29,0
PL_224510804,Ornontowice,4514,2384,100,0,812,56,100,195,70,5,944,0,89,13,0
PL_224510805,Wyry,5571,2943,110,0,877,90,103,285,127,16,1239,0,87,9,0
PL_224460901,Myszków,26804,11829,629,0,2883,189,1015,1960,590,97,4269,0,197,0,0
PL_224460902,Koziegłowy,11893,4659,266,0,1756,73,210,585,473,36,1211,0,49,0,0
PL_224460903,Niegowa,4588,1851,117,0,854,22,120,149,250,23,284,0,32,0,0
PL_224460904,Poraj,8932,4204,189,0,837,61,290,646,450,195,1452,0,84,0,0
PL_224460905,Żarki,6791,2744,153,0,943,24,257,335,302,17,672,0,41,0,0
PL_224511001,Goczałkowice-Zdrój,5399,2835,151,0,800,91,149,253,132,25,1202,0,0,32,0
PL_224511002,Kobiór,3819,2005,65,0,806,75,72,181,61,13,694,0,0,38,0
PL_224511003,Miedźna,12405,5988,355,0,2437,163,357,545,428,51,1611,0,0,41,0
PL_224511004,Pawłowice,13770,6619,353,0,2351,164,420,670,752,49,1788,0,0,72,0
PL_224511005,Pszczyna,40166,20901,927,0,6529,631,989,1949,1079,137,8508,0,0,152,0
PL_224511006,Suszec,8786,4403,276,0,1775,132,220,301,336,39,1279,0,0,45,0
PL_224491101,Racibórz,45748,20538,1054,0,4195,616,1064,2324,553,105,10136,0,367,124,0
PL_224491102,Kornowac,3903,1726,94,0,502,98,105,104,132,16,649,0,20,6,0
PL_224491103,Krzanowice,4842,1536,65,0,228,42,65,111,74,4,927,0,13,7,0
PL_224491104,Krzyżanowice,9333,3228,217,0,466,60,95,206,526,11,1626,0,18,3,0
PL_224491105,Kuźnia Raciborska,9810,3461,212,0,557,78,132,267,61,14,2062,0,72,6,0
PL_224491106,Nędza,6003,2165,132,0,436,70,76,138,72,13,1193,0,27,8,0
PL_224491107,Pietrowice Wielkie,5691,1927,136,0,318,43,93,119,66,14,1100,0,28,10,0
PL_224491108,Rudnik,4290,1494,94,0,325,25,65,80,90,13,764,0,33,5,0
PL_224491201,Czerwionka-Leszczyny,33169,14698,841,0,4950,378,892,1175,341,96,5654,0,332,39,0
PL_224491202,Gaszowice,7279,3280,221,0,942,128,211,261,94,17,1345,0,47,14,0
PL_224491203,Jejkowice,3063,1453,102,0,494,59,88,98,39,11,529,0,26,7,0
PL_224491204,Lyski,7584,3589,220,0,972,98,235,266,125,42,1576,0,47,8,0
PL_224491205,Świerklany,9107,4595,295,0,1718,141,267,291,143,36,1615,0,69,20,0
PL_224451301,Kalety,7273,3172,181,0,805,73,215,199,341,14,1344,0,0,0,0
PL_224451302,Miasteczko Śląskie,5931,2489,167,0,721,50,145,189,165,32,1020,0,0,0,0
PL_224451303,Radzionków,13779,7087,308,0,2158,354,323,545,158,49,3192,0,0,0,0
PL_224451304,Tarnowskie Góry,49989,25498,968,0,6128,529,2270,2382,1286,194,11741,0,0,0,0
PL_224451305,Krupski Młyn,2750,1298,54,0,339,38,87,140,54,14,572,0,0,0,0
PL_224451306,Ożarowice,4479,2302,125,0,596,33,156,244,265,9,874,0,0,0,0
PL_224451307,Świerklaniec,9199,4203,176,0,1104,93,249,307,234,29,2011,0,0,0,0
PL_224451308,Tworóg,6478,2531,101,0,645,40,151,196,239,26,1133,0,0,0,0
PL_224451309,Zbrosławice,12629,4676,252,0,892,122,283,408,475,32,2212,0,0,0,0
PL_224511401,Bieruń,15743,7886,386,0,2664,262,356,695,535,76,2730,0,182,0,0
PL_224511402,Imielin,6606,3546,150,0,1129,149,147,296,114,27,1425,0,109,0,0
PL_224511403,Lędziny,12981,6122,377,0,2117,231,343,579,238,47,2088,0,102,0,0
PL_224511404,Bojszowy,5679,3246,119,0,1415,133,111,200,102,29,1023,0,114,0,0
PL_224511405,Chełm Śląski,4732,2488,91,0,822,95,90,188,85,22,1017,0,78,0,0
PL_224491501,Pszów,11458,5117,278,0,1358,431,344,365,119,29,2100,0,77,16,0
PL_224491502,Radlin,14233,6583,367,0,1452,246,705,540,169,59,2930,0,92,23,0
PL_224491503,Rydułtowy,17688,8261,414,0,2184,384,780,695,164,80,3396,0,135,29,0
PL_224491504,Wodzisław Śląski,39419,19495,826,0,5154,844,1337,1647,598,89,8684,0,285,31,0
PL_224491505,Godów,10520,5220,338,0,1343,152,307,374,975,36,1604,0,70,21,0
PL_224491506,Gorzyce,16173,7464,416,0,2145,500,409,444,414,45,2977,0,98,16,0
PL_224491507,Lubomia,6487,2437,154,0,576,388,116,120,200,15,844,0,14,10,0
PL_224491508,Marklowice,4240,2069,82,0,652,69,109,107,77,10,922,0,36,5,0
