gisco_id,name,registered,turnout,invalid,blank,KE,Razem,POLEXIT,JN,PiS,RPE,Wiosna,Konf,K’15,PO
PL_1004041081804,Brześć Kujawski,9447,3403,35,0,1365,50,0,0,1481,0,227,119,126,0
PL_1004041081805,Choceń,6495,1916,36,0,658,32,0,0,972,0,88,62,68,0
PL_1004041081806,Chodecz,5002,1421,14,0,431,46,0,0,774,0,73,35,48,0
PL_1004041081807,Fabianki,7800,2818,29,0,1388,30,0,0,1020,0,192,92,67,0
PL_1004041081808,Izbica Kujawska,6112,1967,16,0,467,20,0,0,1279,0,74,55,56,0
PL_1004041081809,Kowal,3234,1017,10,0,272,15,0,0,605,0,63,21,31,0
PL_1004041081810,Lubanie,3718,1343,11,0,332,18,0,0,836,0,66,39,41,0
PL_1004041081811,Lubień Kujawski,6054,1827,37,0,453,29,0,0,1085,0,77,62,84,0
PL_1004041081812,Lubraniec,7812,2731,41,0,828,32,0,0,1526,0,129,66,109,0
PL_1004041081813,Włocławek,5838,2081,26,0,882,19,0,0,895,0,136,55,68,0
PL_1004041671901,Barcin,11408,4221,43,0,2178,38,0,0,1434,0,248,148,132,0
PL_1004041671902,Gąsawa,4201,1513,27,0,519,19,0,0,788,0,57,53,50,0
PL_1004041671903,Janowiec Wielkopolski,7123,2514,42,0,933,33,0,0,1154,0,162,76,114,0
PL_1004041671904,Łabiszyn,7826,2951,43,0,1150,39,0,0,1341,0,171,111,96,0
PL_1004041671905,Rogowo,5370,2060,38,0,827,19,0,0,964,0,89,65,58,0
PL_1004041671906,Żnin,19258,7370,103,0,2884,74,0,0,3465,0,359,285,200,0
PL_1004041066101,Bydgoszcz,262817,134706,673,0,71087,1348,0,0,43345,0,8692,5688,3873,0
PL_1004041076201,Grudziądz,69974,28596,185,0,14835,285,0,0,9587,0,1907,947,848,0
PL_1004041066301,Toruń,150200,78198,423,0,40496,1113,0,0,24951,0,5504,3283,2413,0
PL_1004041086401,Włocławek,87059,36323,268,0,18333,408,0,0,12219,0,2634,1475,983,0
PL_1006061090101,Międzyrzec Podlaski,13510,6174,63,0,1672,29,0,0,3820,0,116,259,176,39
PL_1006061090102,Terespol,4569,2091,28,0,823,14,0,0,972,0,49,85,67,53
PL_1006061090103,Biała Podlaska,11278,4914,46,0,1612,24,0,0,2721,0,95,233,149,34
PL_1006061090104,Drelów,4333,1624,28,0,283,9,0,0,1141,0,26,64,65,8
PL_1006061090105,Janów Podlaski,4191,1641,19,0,522,9,0,0,922,0,30,73,64,2
PL_1006061090106,Kodeń,3247,1373,37,0,403,8,0,0,837,0,20,35,28,5
PL_1006061090107,Konstantynów,3310,1352,38,0,386,10,0,0,803,0,29,39,32,15
PL_1006061090108,Leśna Podlaska,3452,1432,17,0,326,10,0,0,966,0,16,42,46,9
PL_1006061090109,Łomazy,4149,1771,27,0,363,11,0,0,1052,0,37,46,224,11
PL_1006061090110,Międzyrzec Podlaski,8198,3584,58,0,587,12,0,0,2647,0,43,124,103,10
PL_1006061090111,Piszczac,5867,2185,37,0,491,10,0,0,1458,0,46,65,64,14
PL_1006061090112,Rokitno,2430,911,17,0,227,10,0,0,570,0,13,31,39,4
PL_1006061090113,Rossosz,1875,840,10,0,148,4,0,0,587,0,11,32,43,5
PL_1006061090114,Sławatycze,1963,792,19,0,237,7,0,0,467,0,17,20,21,4
PL_1006061090115,Sosnówka,2084,678,11,0,185,2,0,0,413,0,14,22,27,4
PL_1006061090116,Terespol,5347,2227,36,0,526,12,0,0,1450,0,38,80,71,14
PL_1006061090117,Tuczna,2586,936,10,0,197,3,0,0,630,0,12,38,46,0
PL_1006061090118,Wisznice,4112,1737,21,0,498,7,0,0,1035,0,47,61,57,11
PL_1006061090119,Zalesie,3570,1373,28,0,413,4,0,0,831,0,18,44,31,4
PL_1006061100201,Biłgoraj,21308,9903,76,0,3201,49,0,0,5193,0,337,536,463,48
PL_1006061100202,Aleksandrów,2612,1093,10,0,131,2,0,0,828,0,16,59,43,4
PL_1006061100203,Biłgoraj,10594,4718,46,0,828,20,0,0,3327,0,72,226,175,24
PL_1006061100204,Biszcza,3187,1323,14,0,202,5,0,0,973,0,23,46,49,11
PL_1006061100205,Frampol,5098,2069,33,0,326,16,0,0,1472,0,38,97,78,9
PL_1006061100206,Goraj,3458,1506,22,0,183,12,0,0,1151,0,18,74,37,9
PL_1006061100207,Józefów,5775,2175,42,0,507,14,0,0,1329,0,67,82,127,7
PL_1006061100208,Księżpol,5532,2259,30,0,297,10,0,0,1627,0,47,117,119,12
PL_1006061100209,Łukowa,3517,1490,16,0,205,7,0,0,1143,0,15,51,49,4
PL_1006061100210,Obsza,3480,1394,20,0,172,10,0,0,1070,0,17,55,47,3
PL_1006061100211,Potok Górny,4596,2009,21,0,183,11,0,0,1628,0,18,68,76,4
PL_1006061100212,Tarnogród,5434,2431,28,0,470,9,0,0,1682,0,39,91,109,3
PL_1006061100213,Tereszpol,3202,1287,9,0,260,5,0,0,900,0,19,36,55,3
PL_1006061100214,Turobin,5235,2588,23,0,330,9,0,0,2016,0,25,91,76,18
PL_1006061100301,Rejowiec Fabryczny,3631,1224,24,0,338,10,0,0,731,0,45,34,34,8
PL_1006061100302,Białopole,2448,817,10,0,165,12,0,0,555,0,24,29,20,2
PL_1006061100303,Chełm,11568,4528,48,0,1153,40,0,0,2711,0,120,223,198,35
PL_1006061100304,Dorohusk,5219,2001,50,0,328,20,0,0,1376,0,50,86,72,19
PL_1006061100305,Dubienka,2035,740,11,0,217,19,0,0,408,0,29,41,13,2
PL_1006061100306,Kamień,3352,1180,19,0,223,8,0,0,805,0,38,48,36,3
PL_1006061100307,Leśniowice,3051,1005,21,0,268,7,0,0,607,0,29,27,43,3
PL_1006061100308,Rejowiec Fabryczny,3471,1122,10,0,202,7,0,0,828,0,25,28,18,4
PL_1006061100309,Ruda-Huta,3660,1303,21,0,369,11,0,0,771,0,20,58,44,9
PL_1006061100310,Sawin,4520,1513,26,0,308,9,0,0,1003,0,50,50,61,6
PL_1006061100311,Siedliszcze,5454,1689,52,0,293,14,0,0,1158,0,48,60,55,9
PL_1006061100312,Wierzbica,4185,1486,24,0,246,8,0,0,1045,0,38,59,61,5
PL_1006061100313,Wojsławice,3208,1146,14,0,171,10,0,0,863,0,17,35,30,6
PL_1006061100314,Żmudź,2586,828,13,0,188,5,0,0,539,0,13,32,34,4
PL_1006061100315,Rejowiec,5169,1680,23,0,346,19,0,0,1091,0,61,70,58,12
PL_1006061100401,Hrubieszów,15137,6017,57,0,2117,41,0,0,3015,0,231,223,299,34
PL_1006061100402,Dołhobyczów,4557,1507,17,0,340,12,0,0,1002,0,21,37,69,9
PL_1006061100403,Horodło,4295,1357,31,0,274,13,0,0,907,0,24,45,58,5
PL_1006061100404,Hrubieszów,8331,2904,43,0,519,19,0,0,2004,0,56,91,163,9
PL_1006061100405,Mircze,6095,2100,35,0,458,14,0,0,1379,0,39,53,112,10
PL_1006061100406,Trzeszczany,3511,1251,14,0,211,6,0,0,919,0,25,24,48,4
PL_1006061100407,Uchanie,3845,1493,29,0,191,9,0,0,1139,0,30,42,49,4
PL_1006061100408,Werbkowice,7863,2938,32,0,481,16,0,0,2043,0,60,93,194,19
PL_1006061120501,Batorz,2694,1332,16,0,175,4,0,0,1046,0,7,50,27,7
PL_1006061120502,Chrzanów,2414,1378,6,0,88,8,0,0,1204,0,5,31,34,2
PL_1006061120503,Dzwola,5137,2634,35,0,179,13,0,0,2208,0,14,108,72,5
PL_1006061120504,Godziszów,4777,2813,23,0,133,7,0,0,2468,0,14,94,73,1
PL_1006061120505,Janów Lubelski,13046,6237,66,0,1290,28,0,0,4198,0,139,300,176,40
PL_1006061120506,Modliborzyce,5758,2436,38,0,370,19,0,0,1785,0,38,94,81,11
PL_1006061120507,Potok Wielki,3864,1486,23,0,197,9,0,0,1138,0,13,51,48,7
PL_1006061100601,Krasnystaw,15826,6574,67,0,2393,52,0,0,3182,0,275,335,232,37
PL_1006061100602,Fajsławice,3827,1750,21,0,262,12,0,0,1275,0,44,77,51,8
PL_1006061100603,Gorzków,2984,1208,13,0,261,10,0,0,763,0,28,50,73,9
PL_1006061100604,Izbica,6860,2590,36,0,426,23,0,0,1825,0,79,93,92,16
PL_1006061100605,Krasnystaw,7075,2663,36,0,600,17,0,0,1675,0,86,117,117,15
PL_1006061100606,Kraśniczyn,3196,1173,27,0,243,15,0,0,747,0,36,50,46,9
PL_1006061100607,Łopiennik Górny,3336,1242,18,0,165,6,0,0,932,0,27,49,42,3
PL_1006061100609,Rudnik,2600,950,12,0,157,3,0,0,682,0,22,27,35,12
PL_1006061100610,Siennica Różana,3490,1277,29,0,410,4,0,0,688,0,40,45,53,8
PL_1006061100611,Żółkiewka,4612,1705,36,0,249,11,0,0,1287,0,30,38,46,8
PL_1006061120701,Kraśnik,27929,12642,136,0,4100,123,0,0,6877,0,386,507,459,54
PL_1006061120702,Annopol,7085,2866,64,0,575,23,0,0,1954,0,78,82,73,17
PL_1006061120703,Dzierzkowice,4301,1900,16,0,399,9,0,0,1254,0,47,80,81,13
PL_1006061120704,Gościeradów,5829,2260,43,0,432,20,0,0,1581,0,41,65,63,15
PL_1006061120705,Kraśnik,5825,2500,37,0,530,14,0,0,1663,0,48,110,80,18
PL_1006061120706,Szastarka,4773,2133,30,0,227,13,0,0,1741,0,25,38,52,7
PL_1006061120707,Trzydnik Duży,5263,2021,27,0,372,28,0,0,1406,0,50,65,63,10
PL_1006061120708,Urzędów,7018,3042,48,0,567,14,0,0,2074,0,45,112,161,21
PL_1006061120709,Wilkołaz,4372,2063,23,0,262,10,0,0,1550,0,31,98,79,10
PL_1006061120710,Zakrzówek,5322,2203,19,0,357,5,0,0,1612,0,35,91,73,11
PL_1006061110801,Lubartów,17402,8383,64,0,2872,68,0,0,4174,0,394,430,289,90
PL_1006061110802,Abramów,3359,1523,19,0,167,9,0,0,1164,0,19,68,64,13
PL_1006061110803,Firlej,4755,1860,22,0,338,21,0,0,1249,0,45,114,49,22
PL_1006061110804,Jeziorzany,2269,887,12,0,138,6,0,0,675,0,10,20,21,5
PL_1006061110805,Kamionka,5168,2061,46,0,448,20,0,0,1294,0,81,90,71,11
PL_1006061110806,Kock,5212,2093,27,0,328,7,0,0,1518,0,39,71,85,18
PL_1006061110807,Lubartów,9012,3768,52,0,834,20,0,0,2368,0,133,186,150,25
PL_1006061110808,Michów,4976,1961,25,0,326,15,0,0,1438,0,33,66,49,9
PL_1006061110809,Niedźwiada,4981,2073,21,0,290,5,0,0,1543,0,44,82,76,12
PL_1006061110810,Ostrów Lubelski,4290,1903,22,0,399,14,0,0,1271,0,37,82,65,13
PL_1006061110811,Ostrówek,3121,1248,17,0,247,3,0,0,871,0,14,54,37,5
PL_1006061110812,Serniki,3982,1835,20,0,230,9,0,0,1383,0,29,95,57,12
PL_1006061110813,Uścimów,2585,1043,10,0,209,10,0,0,728,0,13,28,28,17
PL_1006061110901,Bełżyce,10695,4488,49,0,1052,31,0,0,2890,0,67,179,178,42
PL_1006061110902,Borzechów,3151,1513,19,0,278,8,0,0,1069,0,9,49,73,8
PL_1006061110903,Bychawa,9494,3914,46,0,826,23,0,0,2606,0,58,198,123,34
PL_1006061110904,Garbów,7224,3251,36,0,634,17,0,0,2121,0,99,162,148,34
PL_1006061110905,Głusk,8511,4195,38,0,1350,27,0,0,2198,0,123,217,189,51
PL_1006061110906,Jabłonna,6423,2425,16,0,544,21,0,0,1592,0,53,114,77,8
PL_1006061110907,Jastków,10843,5563,51,0,1602,25,0,0,3213,0,195,242,194,40
PL_1006061110908,Konopnica,10890,5482,41,0,2183,26,0,0,2472,0,192,318,215,35
PL_1006061110909,Krzczonów,3818,1602,19,0,347,8,0,0,1080,0,36,44,58,10
PL_1006061110910,Niedrzwica Duża,9205,4120,71,0,876,24,0,0,2580,0,115,255,161,38
PL_1006061110911,Niemce,15288,7245,68,0,2176,49,0,0,4027,0,224,368,276,56
PL_1006061110912,Strzyżewice,6251,2626,31,0,664,12,0,0,1596,0,61,135,107,20
PL_1006061110913,Wojciechów,4764,2006,26,0,429,12,0,0,1332,0,48,86,61,12
PL_1006061110914,Wólka,9143,4344,51,0,1266,26,0,0,2344,0,158,269,185,45
PL_1006061110915,Wysokie,3884,1684,9,0,316,14,0,0,1264,0,16,31,28,6
PL_1006061110916,Zakrzew,2475,1031,6,0,142,8,0,0,798,0,7,27,36,7
PL_1006061111001,Cyców,6122,2331,26,0,498,17,0,0,1550,0,57,96,73,14
PL_1006061111002,Ludwin,4317,1677,29,0,356,12,0,0,1085,0,41,75,71,8
PL_1006061111003,Łęczna,18225,8268,73,0,2155,53,0,0,4834,0,275,471,323,84
PL_1006061111004,Milejów,7206,2544,35,0,554,12,0,0,1635,0,73,121,102,12
PL_1006061111005,Puchaczów,4389,1915,14,0,348,10,0,0,1319,0,45,103,68,8
PL_1006061111006,Spiczyn,4494,1659,23,0,398,9,0,0,974,0,35,126,77,17
PL_1006061121101,Łuków,23319,10724,109,0,2920,80,0,0,6195,0,363,514,447,96
PL_1006061121102,Stoczek Łukowski,2092,964,10,0,242,8,0,0,596,0,30,39,35,4
PL_1006061121103,Adamów,4505,1785,28,0,305,12,0,0,1262,0,40,62,70,6
PL_1006061121104,Krzywda,8131,3041,57,0,420,20,0,0,2236,0,58,117,122,11
PL_1006061121105,Łuków,13662,5916,79,0,765,49,0,0,4466,0,88,231,207,30
PL_1006061121106,Serokomla,3265,1251,22,0,146,12,0,0,954,0,21,51,39,6
PL_1006061121107,Stanin,7587,3062,70,0,448,23,0,0,2295,0,41,87,78,20
PL_1006061121108,Stoczek Łukowski,6388,2712,43,0,262,13,0,0,2197,0,35,83,68,11
PL_1006061121109,Trzebieszów,5894,3048,39,0,211,16,0,0,2539,0,31,128,72,12
PL_1006061121110,Wojcieszków,5429,2085,29,0,272,18,0,0,1607,0,28,51,73,7
PL_1006061121111,Wola Mysłowska,3952,1559,30,0,177,12,0,0,1211,0,23,52,47,7
PL_1006061121201,Chodel,5267,2092,32,0,268,3,0,0,1422,0,18,88,251,10
PL_1006061121202,Józefów nad Wisłą,5414,2079,23,0,423,14,0,0,1366,0,48,76,112,17
PL_1006061121203,Karczmiska,4623,1644,28,0,411,9,0,0,1005,0,40,66,71,14
PL_1006061121204,Łaziska,4024,1496,19,0,303,5,0,0,996,0,32,62,74,5
PL_1006061121205,Opole Lubelskie,14520,5515,76,0,1330,45,0,0,3301,0,215,226,291,31
PL_1006061121206,Poniatowa,11615,4924,51,0,1394,24,0,0,3009,0,121,151,148,26
PL_1006061121207,Wilków,3718,1533,21,0,247,13,0,0,1126,0,27,45,48,6
PL_1006061091301,Dębowa Kłoda,3306,1196,24,0,319,5,0,0,722,0,27,43,51,5
PL_1006061091302,Jabłoń,3099,1373,19,0,229,8,0,0,895,0,24,96,96,6
PL_1006061091303,Milanów,3102,1232,28,0,218,7,0,0,805,0,30,56,78,10
PL_1006061091304,Parczew,11931,4948,46,0,1599,45,0,0,2680,0,151,204,190,31
PL_1006061091305,Podedwórze,1429,598,13,0,135,2,0,0,366,0,8,37,33,4
PL_1006061091306,Siemień,3755,1455,14,0,256,9,0,0,1022,0,27,53,69,5
PL_1006061091307,Sosnowica,2159,841,13,0,222,6,0,0,496,0,23,29,44,8
PL_1006061121401,Puławy,38487,18858,146,0,7205,176,0,0,8678,0,986,831,658,178
PL_1006061121402,Baranów,3326,1367,32,0,217,13,0,0,928,0,46,73,53,5
PL_1006061121403,Janowiec,3106,1391,20,0,363,5,0,0,825,0,57,52,56,13
PL_1006061121404,Kazimierz Dolny,5836,2502,30,0,742,25,0,0,1390,0,98,90,106,21
PL_1006061121405,Końskowola,7246,3202,36,0,699,21,0,0,1993,0,105,166,152,30
PL_1006061121406,Kurów,6243,2680,31,0,543,30,0,0,1700,0,92,162,101,21
PL_1006061121407,Markuszów,2416,1024,12,0,185,7,0,0,679,0,25,49,56,11
PL_1006061121408,Nałęczów,8352,4185,50,0,1226,33,0,0,2349,0,155,194,146,32
PL_1006061121409,Puławy,9767,4199,62,0,1016,48,0,0,2517,0,176,173,169,38
PL_1006061121410,Wąwolnica,3868,1631,31,0,226,22,0,0,1100,0,37,133,70,12
PL_1006061121411,Żyrzyn,5294,2346,45,0,411,23,0,0,1613,0,55,114,70,15
PL_1006061091501,Radzyń Podlaski,12670,5785,61,0,1738,41,0,0,3244,0,164,257,215,65
PL_1006061091502,Borki,4924,1761,16,0,338,4,0,0,1266,0,41,54,40,2
PL_1006061091503,Czemierniki,3535,1585,20,0,322,10,0,0,1088,0,34,63,40,8
PL_1006061091504,Kąkolewnica,6553,2686,31,0,302,9,0,0,2069,0,34,107,72,62
PL_1006061091505,Komarówka Podlaska,3646,1438,16,0,282,12,0,0,957,0,22,78,61,10
PL_1006061091506,Radzyń Podlaski,6524,2648,27,0,386,9,0,0,1992,0,44,107,73,10
PL_1006061091507,Ulan-Majorat,4783,2060,27,0,216,10,0,0,1667,0,20,59,54,7
PL_1006061091508,Wohyń,5598,2029,35,0,376,12,0,0,1345,0,56,98,93,14
PL_1006061121601,Dęblin,12897,5772,43,0,1971,56,0,0,2856,0,344,250,209,43
PL_1006061121602,Kłoczew,5691,2540,34,0,225,16,0,0,2024,0,48,87,93,13
PL_1006061121603,Nowodwór,3348,1500,30,0,182,7,0,0,1165,0,13,33,66,4
PL_1006061121604,Ryki,16629,7231,70,0,1873,62,0,0,4285,0,290,293,330,28
PL_1006061121605,Stężyca,4283,1864,22,0,433,11,0,0,1228,0,55,45,62,8
PL_1006061121606,Ułęż,2692,1163,25,0,248,10,0,0,719,0,38,45,73,5
PL_1006061111701,Świdnik,31153,14956,129,0,4782,142,0,0,7499,0,679,1050,558,117
PL_1006061111702,Mełgiew,7623,3359,39,0,817,27,0,0,2055,0,89,194,117,21
PL_1006061111703,Piaski,8535,3588,37,0,1018,25,0,0,2197,0,82,126,88,15
PL_1006061111704,Rybczewice,2911,1232,12,0,173,7,0,0,924,0,17,57,36,6
PL_1006061111705,Trawniki,7208,2616,29,0,473,33,0,0,1817,0,66,104,82,12
PL_1006061101801,Tomaszów Lubelski,15991,7270,70,0,2242,44,0,0,3785,0,233,314,538,44
PL_1006061101802,Bełżec,2682,992,28,0,203,8,0,0,626,0,39,28,52,7
PL_1006061101803,Jarczów,2898,1082,10,0,152,4,0,0,824,0,12,25,48,7
PL_1006061101804,Krynice,2754,1098,13,0,180,5,0,0,774,0,16,29,77,4
PL_1006061101805,Lubycza Królewska,5028,1527,24,0,380,13,0,0,878,0,36,72,117,7
PL_1006061101806,Łaszczów,5077,1909,29,0,388,18,0,0,1307,0,55,28,78,6
PL_1006061101807,Rachanie,4421,1706,28,0,192,8,0,0,1252,0,30,69,119,8
PL_1006061101808,Susiec,6254,2504,26,0,494,13,0,0,1737,0,35,56,129,14
PL_1006061101809,Tarnawatka,3205,1275,14,0,148,11,0,0,972,0,21,53,51,5
PL_1006061101810,Telatyn,3336,1259,19,0,193,11,0,0,878,0,14,52,82,10
PL_1006061101811,Tomaszów Lubelski,9221,3746,41,0,565,22,0,0,2594,0,73,170,270,11
PL_1006061101812,Tyszowce,4775,1727,24,0,278,10,0,0,1239,0,29,41,101,5
PL_1006061101813,Ulhówek,4024,1369,28,0,224,7,0,0,951,0,35,31,90,3
PL_1006061091901,Włodawa,11197,4780,55,0,1963,41,0,0,2130,0,210,178,173,30
PL_1006061091902,Hanna,2497,947,19,0,246,5,0,0,552,0,27,42,50,6
PL_1006061091903,Hańsk,3021,1100,20,0,321,10,0,0,635,0,30,41,34,9
PL_1006061091904,Stary Brus,1785,763,6,0,160,5,0,0,530,0,25,17,17,3
PL_1006061091905,Urszulin,3418,1473,24,0,362,7,0,0,950,0,36,51,38,5
PL_1006061091906,Włodawa,4929,1888,25,0,606,22,0,0,1006,0,59,87,66,17
PL_1006061091907,Wola Uhruska,3290,1276,28,0,351,11,0,0,768,0,30,44,36,8
PL_1006061091908,Wyryki,2219,809,19,0,202,10,0,0,495,0,21,28,31,3
PL_1006061102001,Adamów,4027,1587,18,0,217,14,0,0,1191,0,29,38,78,2
PL_1006061102002,Grabowiec,3489,1266,15,0,161,7,0,0,961,0,30,37,54,1
PL_1006061102003,Komarów-Osada,4246,1880,41,0,467,7,0,0,1205,0,27,49,72,12
PL_1006061102004,Krasnobród,5919,2760,30,0,379,11,0,0,2077,0,54,80,123,6
PL_1006061102005,Łabunie,5107,2231,21,0,263,8,0,0,1669,0,46,75,142,7
PL_1006061102006,Miączyn,4788,1745,34,0,328,9,0,0,1222,0,38,47,63,4
PL_1006061102007,Nielisz,4744,1708,22,0,274,7,0,0,1221,0,28,30,119,7
PL_1006061102008,Radecznica,4930,2018,27,0,233,3,0,0,1562,0,24,79,86,4
PL_1006061102009,Sitno,5466,2261,26,0,278,14,0,0,1674,0,35,72,152,10
PL_1006061102010,Skierbieszów,4282,1746,29,0,209,12,0,0,1320,0,32,67,69,8
PL_1006061102011,Stary Zamość,4340,1912,29,0,300,11,0,0,1369,0,33,60,101,9
PL_1006061102012,Sułów,3802,1370,16,0,194,11,0,0,996,0,34,46,69,4
PL_1006061102013,Szczebrzeszyn,9325,3516,47,0,660,20,0,0,2387,0,100,137,146,19
PL_1006061102014,Zamość,18725,8182,79,0,1805,51,0,0,4913,0,256,369,645,63
PL_1006061102015,Zwierzyniec,5646,2230,26,0,626,18,0,0,1309,0,82,65,86,18
PL_1006061096101,Biała Podlaska,45553,21016,134,0,8490,101,0,0,10090,0,536,974,569,119
PL_1006061106201,Chełm,51246,22179,215,0,8235,151,0,0,10580,0,986,968,921,123
PL_1006061116301,Lublin,262001,135619,837,0,57378,1179,0,0,57754,0,5734,6956,4504,1257
PL_1006061106401,Zamość,51665,22754,193,0,7696,165,0,0,11188,0,923,871,1587,131
PL_1002081130101,Kostrzyn nad Odrą,13364,5661,56,0,2819,72,0,0,1810,0,492,252,160,0
PL_1002081130102,Bogdaniec,5456,2153,21,0,897,24,0,0,963,0,143,55,50,0
PL_1002081130103,Deszczno,7433,2899,24,0,1182,31,0,0,1287,0,191,90,94,0
PL_1002081130104,Kłodawa,6599,3291,35,0,1753,38,0,0,1016,0,221,144,84,0
PL_1002081130105,Lubiszyn,5353,1891,15,0,777,24,0,0,789,0,155,68,63,0
PL_1002081130106,Santok,6695,2535,21,0,1108,25,0,0,1035,0,178,97,71,0
PL_1002081130107,Witnica,9924,3318,51,0,1208,39,0,0,1514,0,254,141,111,0
PL_1002081140201,Gubin,12801,4956,42,0,2651,67,0,0,1348,0,448,213,187,0
PL_1002081140202,Bobrowice,2595,897,16,0,359,7,0,0,379,0,52,38,46,0
PL_1002081140203,Bytnica,1986,575,8,0,215,14,0,0,254,0,39,24,21,0
PL_1002081140204,Dąbie,3922,1177,28,0,416,9,0,0,544,0,71,47,62,0
PL_1002081140205,Gubin,5779,1746,18,0,639,30,0,0,738,0,140,77,104,0
PL_1002081140206,Krosno Odrzańskie,14123,5545,56,0,2755,56,0,0,1942,0,343,207,186,0
PL_1002081140207,Maszewo,2251,661,8,0,231,5,0,0,343,0,38,18,18,0
PL_1002081130301,Bledzew,3518,1213,20,0,555,13,0,0,518,0,44,31,32,0
PL_1002081130302,Międzyrzecz,19997,8041,69,0,4109,95,0,0,2648,0,557,288,275,0
PL_1002081130303,Przytoczna,4435,1574,26,0,697,16,0,0,621,0,100,47,67,0
PL_1002081130304,Pszczew,3447,1347,31,0,518,18,0,0,569,0,90,75,46,0
PL_1002081130305,Skwierzyna,9706,3816,59,0,1737,54,0,0,1435,0,272,136,123,0
PL_1002081130306,Trzciel,5157,1861,32,0,767,16,0,0,785,0,139,61,61,0
PL_1002081140401,Nowa Sól,29571,13028,73,0,6355,112,0,0,4787,0,797,501,399,0
PL_1002081140402,Bytom Odrzański,4252,1621,18,0,727,18,0,0,627,0,108,67,56,0
PL_1002081140403,Kolsko,2689,933,15,0,303,14,0,0,478,0,53,37,33,0
PL_1002081140404,Kożuchów,12420,4421,38,0,1903,48,0,0,1867,0,276,163,126,0
PL_1002081140405,Nowa Sól,5496,2098,26,0,797,20,0,0,987,0,102,95,71,0
PL_1002081140406,Nowe Miasteczko,4221,1470,16,0,498,14,0,0,786,0,73,34,49,0
PL_1002081140407,Otyń,5435,2054,31,0,894,18,0,0,852,0,101,82,76,0
PL_1002081140408,Siedlisko,2742,870,3,0,289,5,0,0,476,0,53,23,21,0
PL_1002081130501,Cybinka,5205,1665,25,0,664,12,0,0,751,0,99,56,58,0
PL_1002081130502,Górzyca,3295,1056,27,0,371,12,0,0,489,0,59,50,48,0
PL_1002081130503,Ośno Lubuskie,5022,1805,33,0,859,28,0,0,642,0,109,70,64,0
PL_1002081130504,Rzepin,7566,2782,33,0,1285,26,0,0,1090,0,188,90,70,0
PL_1002081130505,Słubice,15116,6030,50,0,3327,57,0,0,1717,0,491,226,162,0
PL_1002081130601,Dobiegniew,5332,1907,21,0,773,21,0,0,865,0,105,58,64,0
PL_1002081130602,Drezdenko,13593,5024,53,0,2146,49,0,0,2187,0,275,184,130,0
PL_1002081130603,Stare Kurowo,3221,951,16,0,374,14,0,0,458,0,45,22,22,0
PL_1002081130604,Strzelce Krajeńskie,13379,4897,45,0,2401,64,0,0,1842,0,290,137,114,0
PL_1002081130605,Zwierzyn,3440,1031,15,0,352,12,0,0,514,0,68,29,41,0
PL_1002081130701,Krzeszyce,3722,1320,17,0,511,12,0,0,624,0,47,74,35,0
PL_1002081130702,Lubniewice,2589,936,10,0,396,17,0,0,392,0,78,25,18,0
PL_1002081130703,Słońsk,3914,1237,22,0,472,16,0,0,583,0,72,38,34,0
PL_1002081130704,Sulęcin,12078,4773,53,0,1954,59,0,0,2101,0,281,186,139,0
PL_1002081130705,Torzym,5325,1692,20,0,683,21,0,0,680,0,149,71,68,0
PL_1002081140801,Lubrza,2816,952,7,0,405,10,0,0,372,0,83,42,33,0
PL_1002081140802,Łagów,4105,1420,12,0,616,27,0,0,559,0,72,77,55,0
PL_1002081140803,Skąpe,4030,1425,19,0,622,19,0,0,550,0,106,69,40,0
PL_1002081140804,Szczaniec,3131,1170,17,0,360,18,0,0,613,0,73,45,44,0
PL_1002081140805,Świebodzin,22949,9239,66,0,4314,125,0,0,3447,0,591,409,287,0
PL_1002081140806,Zbąszynek,6486,2724,22,0,1309,45,0,0,937,0,199,89,123,0
PL_1002081140901,Babimost,4905,1971,17,0,937,30,0,0,719,0,114,79,75,0
PL_1002081140902,Bojadła,2637,842,16,0,332,12,0,0,350,0,55,41,36,0
PL_1002081140903,Czerwieńsk,7691,2994,24,0,1390,35,0,0,1084,0,231,134,96,0
PL_1002081140904,Kargowa,4638,1673,16,0,829,17,0,0,601,0,114,39,57,0
PL_1002081140905,Nowogród Bobrzański,8075,2912,50,0,1297,37,0,0,1066,0,224,111,127,0
PL_1002081140906,Sulechów,20109,8445,63,0,4090,100,0,0,2913,0,631,372,274,0
PL_1002081140907,Świdnica,5176,2301,17,0,1233,36,0,0,704,0,195,60,56,0
PL_1002081140908,Trzebiechów,2585,800,23,0,322,12,0,0,323,0,57,40,23,0
PL_1002081140909,Zabór,3301,1403,15,0,754,19,0,0,384,0,134,53,44,0
PL_1002081141001,Gozdnica,2470,810,3,0,316,14,0,0,360,0,69,30,18,0
PL_1002081141002,Żagań,19756,8160,45,0,4089,97,0,0,2806,0,585,297,241,0
PL_1002081141003,Brzeźnica,2917,1029,19,0,316,13,0,0,545,0,48,52,36,0
PL_1002081141004,Iłowa,5426,1861,20,0,670,31,0,0,866,0,153,61,60,0
PL_1002081141005,Małomice,4157,1483,15,0,752,8,0,0,565,0,59,49,35,0
PL_1002081141006,Niegosławice,3493,1150,13,0,289,13,0,0,718,0,46,34,37,0
