gisco_id,name,registered,turnout,invalid,blank,PPD/PSD,PS,CDS-PP,B.E.,CDU,PPM,PAN,PCTP/MRPP,PDA,PTP,E,MPT,MEP,PPV/CDC,PH,POUS,PND
PT_051101,Fratel,635,425,8,8,134,206,18,8,16,4,3,12,0,4,0,1,3,0,0,0,0
PT_051102,Perais,518,343,3,5,134,145,23,11,11,2,1,4,0,1,0,2,0,1,0,0,0
PT_051103,Sarnadas De Ródão,548,347,4,5,137,140,23,12,13,2,2,3,0,0,0,2,1,3,0,0,0
PT_051104,Vila Velha De Ródão,1731,1107,11,25,369,491,56,38,78,9,4,13,0,2,1,6,1,3,0,0,0
PT_060101,Anceriz,145,111,1,3,64,23,9,1,7,0,0,2,0,0,1,0,0,0,0,0,0
PT_060102,Arganil,3442,2000,37,82,929,570,152,84,71,6,19,11,0,6,5,7,11,4,0,0,6
PT_060103,Barril De Alva,299,177,3,1,92,57,4,7,8,0,1,1,0,0,0,0,0,1,0,0,2
PT_060104,Benfeita,410,267,2,4,163,73,8,3,3,0,2,4,0,3,0,1,0,0,0,0,1
PT_060105,Celavisa,211,130,4,7,53,47,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
PT_060106,Cepos,137,92,3,4,42,21,4,1,8,1,0,1,0,0,2,0,5,0,0,0,0
PT_060107,Cerdeira,280,207,5,5,102,66,9,4,8,1,4,2,0,0,0,0,1,0,0,0,0
PT_060108,Coja,1368,847,10,21,306,359,67,26,30,0,9,8,0,1,1,2,3,1,0,0,3
PT_060109,Folques,339,199,0,10,66,95,6,5,6,0,2,3,0,0,1,1,1,1,0,0,2
PT_060110,Moura Da Serra,143,93,0,2,46,28,5,2,2,1,1,1,0,0,0,0,2,0,0,0,3
PT_060111,Piódão,213,116,2,0,59,39,7,0,2,1,0,0,0,1,1,2,1,0,0,0,1
PT_060112,Pomares,480,296,4,2,139,99,19,2,13,3,2,6,0,4,2,0,0,0,0,0,1
PT_060113,Pombeiro Da Beira,1045,548,22,14,293,123,44,9,17,2,2,12,0,1,1,0,1,3,0,0,4
PT_060114,São Martinho Da Cortiça,1387,763,15,15,453,156,67,21,5,3,9,2,0,2,2,5,1,5,0,0,2
PT_060115,Sarzedo,628,409,4,13,253,66,32,11,7,1,1,1,0,0,3,2,13,1,0,0,1
PT_060116,Secarias,368,253,5,1,74,136,11,5,14,0,1,3,0,1,0,0,1,1,0,0,0
PT_060117,Teixeira,154,78,0,2,33,34,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0
PT_060118,Vila Cova De Alva,479,279,9,4,126,95,16,5,9,3,1,2,0,2,0,2,3,0,0,0,2
PT_060201,Ançã,2374,1217,12,41,404,401,92,84,130,2,9,21,0,5,6,0,4,3,0,0,3
PT_060202,Bolho,916,483,5,20,237,144,41,13,8,1,3,3,0,2,0,2,0,1,0,0,3
PT_060203,Cadima,3027,1569,19,54,890,316,157,51,34,1,9,9,0,6,4,8,3,5,0,0,3
PT_060219,Camarneira,1101,478,6,16,309,88,29,12,7,0,3,2,0,0,2,3,0,1,0,0,0
PT_060204,Cantanhede,6661,3741,43,158,1767,868,390,235,139,8,45,19,0,5,21,12,16,5,0,0,10
PT_060205,Cordinhã,1109,562,6,25,273,148,48,27,12,0,4,5,0,3,7,1,2,0,0,0,1
PT_060216,Corticeiro De Cima,823,456,6,25,303,59,41,3,9,0,2,2,0,3,1,0,1,0,0,0,1
PT_060206,Covões,2381,1246,26,23,892,130,123,22,8,2,3,6,0,0,2,1,1,4,0,0,3
PT_060207,Febres,3802,1918,35,56,1202,305,192,36,30,2,21,6,0,3,7,7,7,3,0,0,6
PT_060208,Murtede,1400,757,2,23,352,244,55,34,26,1,6,6,0,1,1,1,1,0,0,0,4
PT_060209,Ourentã,1311,712,23,34,361,161,64,16,20,3,12,3,0,4,0,3,3,2,0,0,3
PT_060210,Outil,838,556,14,26,201,174,55,27,32,1,2,6,0,1,1,4,7,2,0,0,3
PT_060211,Pocariça,1156,640,11,23,291,173,48,40,29,4,3,4,0,3,1,3,4,2,0,0,1
PT_060212,Portunhos,1105,516,10,22,212,155,47,34,17,2,7,3,0,2,2,1,1,0,0,0,1
PT_060218,Sanguinheira,1884,1004,21,40,555,167,141,22,21,1,14,5,0,4,4,0,4,0,0,0,5
PT_060215,São Caetano,866,558,2,19,364,80,59,13,11,1,4,0,0,2,0,1,1,1,0,0,0
PT_060213,Sepins,1164,628,15,33,314,152,51,29,14,1,5,5,0,1,2,3,3,0,0,0,0
PT_060214,Tocha,3786,1999,30,40,1008,458,281,74,48,5,11,16,0,2,9,3,5,3,0,0,6
PT_060217,Vilamar,749,471,4,15,277,77,56,14,6,2,8,3,0,0,1,3,1,2,0,0,2
PT_060301,Almalaguês,2909,1714,19,68,572,555,151,131,146,6,19,16,0,3,2,9,8,2,0,0,7
PT_060303,Ameal,1241,775,11,30,170,319,48,66,96,4,10,10,0,3,1,1,3,2,0,0,1
PT_060304,Antanhol,2065,1302,12,41,436,400,154,109,96,3,16,11,0,3,5,5,10,0,0,0,1
PT_060305,Antuzede,2134,1135,11,46,289,484,88,66,102,5,10,11,0,4,2,6,8,1,0,0,2
PT_060306,Arzila,815,549,3,17,101,257,54,26,67,2,3,7,0,5,1,1,1,2,0,0,2
PT_060307,Assafarge,2295,1537,21,74,557,429,138,116,130,4,29,16,0,4,3,3,8,2,0,0,3
PT_060308,Botão,1475,881,15,31,256,411,51,27,58,4,8,6,0,2,4,1,4,0,0,0,3
PT_060309,Brasfemes,1809,1089,11,58,311,391,86,81,102,3,14,7,0,0,3,2,12,3,0,0,5
PT_060310,Castelo Viegas,1422,887,14,44,276,271,65,62,103,4,13,19,0,4,6,2,2,1,0,0,1
PT_060311,Ceira,3645,1927,21,71,665,613,186,120,152,5,22,27,0,10,8,8,10,5,0,0,4
PT_060312,Cernache,3502,2228,30,90,701,699,251,179,201,3,23,16,0,4,10,9,7,3,0,0,2
PT_060302,Coimbra (Almedina),1163,679,6,18,277,167,64,42,81,2,7,7,0,0,0,1,3,2,0,0,2
PT_060317,Coimbra (Santa Cruz),5955,3414,38,98,1193,962,380,272,319,7,48,31,0,9,10,12,19,5,0,0,11
PT_060319,Coimbra (São Bartolomeu),818,439,11,6,152,138,39,45,28,2,5,8,0,0,2,0,1,1,0,0,1
PT_060325,Coimbra (Sé Nova),6322,4104,41,132,1837,739,627,319,298,6,38,21,0,4,3,13,21,1,0,0,4
PT_060313,Eiras,10712,6132,66,213,2053,1748,657,558,603,6,100,60,0,13,5,16,23,5,0,0,6
PT_060314,Lamarosa,1926,942,13,18,352,281,86,58,79,4,7,23,0,3,1,2,7,2,0,0,6
PT_060315,Ribeira De Frades,1623,988,14,28,294,407,82,53,82,1,6,11,0,0,3,3,3,0,0,0,1
PT_060316,Santa Clara,9066,5652,53,200,2165,1501,645,436,454,13,75,48,0,6,11,11,21,11,0,0,2
PT_060318,Santo António Dos Olivais,34058,22699,189,834,9340,5203,2995,1843,1646,39,234,106,0,36,40,36,125,15,0,0,18
PT_060320,São João Do Campo,1920,1052,16,27,229,456,94,50,155,2,3,11,0,2,1,2,4,0,0,0,0
PT_060321,São Martinho De Árvore,890,542,12,30,157,175,59,40,36,2,7,12,0,2,1,3,2,0,0,0,4
PT_060322,São Martinho Do Bispo,12402,7434,87,269,2624,2166,761,607,615,14,98,72,0,13,17,24,43,6,0,0,18
PT_060323,São Paulo De Frades,4434,2731,51,93,850,911,279,185,218,10,29,35,0,4,9,5,45,3,0,0,4
PT_060324,São Silvestre,2659,1531,16,49,420,538,130,125,190,6,16,21,0,6,1,4,3,2,0,0,4
PT_060326,Souselas,2912,1704,12,59,597,577,115,100,168,2,19,22,0,6,7,6,5,2,0,0,7
PT_060327,Taveiro,1726,1048,12,36,319,383,108,70,76,4,13,13,0,3,1,5,3,1,0,0,1
PT_060328,Torre De Vilela,1025,597,5,11,222,205,46,37,53,1,8,4,0,3,1,0,1,0,0,0,0
PT_060329,Torres Do Mondego,2205,1243,19,60,399,446,76,72,132,4,7,15,0,2,0,2,2,3,0,0,4
PT_060330,Trouxemil,2581,1383,12,31,380,535,138,98,134,3,18,17,0,1,7,7,1,0,0,0,1
PT_060331,Vil De Matos,724,428,4,8,157,171,27,23,21,1,7,2,0,2,0,1,2,0,0,0,2
PT_060401,Anobra,1031,572,6,24,116,230,56,53,60,3,10,5,0,2,3,1,2,0,0,0,1
PT_060402,Belide,292,217,5,8,63,79,18,14,17,0,5,3,0,0,1,4,0,0,0,0,0
PT_060403,Bem Da Fé,103,84,1,4,24,31,5,8,7,1,1,2,0,0,0,0,0,0,0,0,0
PT_060404,Condeixa-a-Nova,2964,1624,17,80,596,456,124,131,165,5,19,10,0,4,1,8,8,0,0,0,0
PT_060405,Condeixa-a-Velha,3024,1827,15,91,618,528,227,151,123,2,21,13,0,11,4,4,12,4,0,0,3
PT_060406,Ega,2511,1415,19,57,585,460,87,72,70,10,12,15,0,5,4,5,6,3,0,0,5
PT_060407,Furadouro,191,99,2,1,44,35,8,2,3,0,2,0,0,1,0,0,0,1,0,0,0
PT_060408,Sebal,2028,1165,20,42,350,396,107,87,111,1,16,14,0,3,2,4,8,2,0,0,2
PT_060409,Vila Seca,790,514,4,21,183,184,26,53,29,3,1,3,0,0,0,0,4,0,0,0,3
PT_060410,Zambujal,408,232,3,7,92,73,21,16,9,0,4,1,0,1,0,0,1,1,0,0,3
PT_060501,Alhadas,3578,1915,36,78,541,681,162,135,170,6,31,33,0,4,8,14,8,4,0,0,4
PT_060502,Alqueidão,1704,915,21,56,352,243,103,51,43,1,14,14,0,2,2,5,2,1,0,0,5
PT_060515,Bom Sucesso,2279,998,23,44,410,285,111,46,35,3,11,12,0,3,4,1,5,2,0,0,3
PT_060517,Borda Do Campo,860,540,12,32,258,126,54,26,14,0,4,4,0,0,3,2,2,2,0,0,1
PT_060503,Brenha,1002,517,4,22,195,127,62,31,38,1,14,6,0,3,2,4,6,1,0,0,1
PT_060504,Buarcos,7983,4320,63,137,1586,1241,531,289,278,19,84,36,0,12,10,10,13,5,0,0,6
PT_060505,Ferreira-a-Nova,1527,811,8,26,332,249,113,15,27,2,12,6,0,2,6,5,1,1,0,0,6
PT_060506,Lavos,3628,2023,38,117,775,512,201,104,141,8,43,34,0,13,6,9,8,5,0,0,9
PT_060507,Maiorca,2681,1439,14,42,410,535,128,77,157,3,12,30,0,8,3,4,7,2,0,0,7
PT_060508,Marinha Das Ondas,2889,1442,27,63,565,460,115,74,66,4,25,13,0,4,5,5,5,7,0,0,4
PT_060518,Moinhos Da Gândara,1398,624,9,41,266,169,63,24,14,3,9,7,0,2,2,6,5,1,0,0,3
PT_060509,Paião,2045,1234,26,61,560,281,157,65,42,0,16,6,0,6,2,4,4,0,0,0,4
PT_060510,Quiaios,3025,1527,30,89,535,501,132,87,71,8,28,16,0,9,4,8,4,1,0,0,4
PT_060516,Santana,1076,565,12,18,268,174,24,27,14,3,8,4,0,4,2,2,2,1,0,0,2
PT_060511,São Julião Da Figueira Da Foz,10053,5863,76,204,2407,1363,744,362,469,10,108,66,0,8,14,6,15,7,0,0,4
PT_060514,São Pedro,2642,1339,23,59,454,403,111,114,102,5,18,28,0,8,3,6,1,2,0,0,2
PT_060512,Tavarede,7865,4699,41,174,1767,1091,607,369,396,13,105,64,0,7,10,14,26,6,0,0,9
PT_060513,Vila Verde,2749,1437,22,48,350,464,147,93,249,2,22,21,0,2,4,5,3,2,0,0,3
PT_060601,Alvares,753,468,9,9,239,153,31,5,8,5,1,0,0,1,1,2,0,3,0,0,1
PT_060602,Cadafaz,257,135,2,5,64,43,8,5,4,0,0,0,0,0,0,2,0,0,0,0,2
PT_060603,Colmeal,171,91,0,3,33,44,4,3,0,1,2,0,0,1,0,0,0,0,0,0,0
PT_060604,Góis,1948,1141,16,45,465,436,68,40,29,2,10,9,0,5,2,6,5,1,0,0,2
PT_060605,Vila Nova Do Ceira,882,549,10,22,233,196,34,20,16,3,5,4,0,2,2,0,0,1,0,0,1
