gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP-PPM,CH,B.E.,IL,ADN,PAN,R.I.R.,L,CDU,E,MAS,MPT,PCTP/MRPP,Volt,PPD/PSD,CDS-PP,JPP,PTP,A,NC,PPD/PSD-CDS-PP,PPM
PT_050333,Cantar-Galo e Vila do Carvalho,3225,1815,19,8,1224,0,84,116,42,1,12,3,12,85,0,1,5,6,0,178,18,0,0,0,1,0,0
PT_050334,Casegas e Ourondo,773,314,7,3,175,0,12,14,3,1,3,1,1,14,0,0,1,1,0,68,8,0,2,0,0,0,0
PT_050308,Cortes Do Meio,742,413,5,5,248,0,27,15,12,0,4,0,1,24,0,1,1,3,0,59,8,0,0,0,0,0,0
PT_050335,Covilhã e Canhoso,16555,10013,62,125,5192,0,408,556,316,16,133,18,113,438,6,6,7,41,0,2435,137,0,0,0,4,0,0
PT_050309,Dominguizo,906,536,10,6,270,0,36,25,13,1,8,1,2,8,1,0,0,1,0,143,10,0,0,0,1,0,0
PT_050310,Erada,611,396,2,3,272,0,23,20,6,2,2,0,1,5,0,0,1,0,0,51,8,0,0,0,0,0,0
PT_050311,Ferro,1377,728,7,12,372,0,60,42,17,8,11,6,7,24,0,1,2,1,0,148,9,0,0,0,1,0,0
PT_050312,Orjais,648,410,10,3,263,0,12,23,13,0,3,3,1,3,0,0,1,0,0,68,7,0,0,0,0,0,0
PT_050314,Paul,1346,740,11,8,351,0,56,32,14,0,12,3,7,44,1,0,1,2,0,178,18,0,2,0,0,0,0
PT_050315,Peraboa,881,433,3,1,213,0,34,14,13,1,3,0,1,4,1,0,0,1,0,132,12,0,0,0,0,0,0
PT_050336,Peso e Vales do Rio,1239,697,8,8,387,0,38,34,18,1,5,2,10,17,1,0,2,4,0,141,21,0,0,0,0,0,0
PT_050318,São Jorge Da Beira,534,316,2,8,199,0,12,7,5,0,3,0,1,10,0,0,0,0,0,66,2,0,0,0,1,0,0
PT_050322,Sobral De São Miguel,338,185,3,1,82,0,8,10,1,0,1,2,1,7,0,0,0,0,0,55,14,0,0,0,0,0,0
PT_050337,Teixoso e Sarzedo,3705,2233,25,17,1425,0,129,98,38,1,22,10,14,72,2,2,3,11,0,342,20,0,0,0,2,0,0
PT_050324,Tortosendo,4722,2998,28,30,1479,0,197,130,94,8,27,1,29,292,0,3,3,21,0,624,28,0,1,0,3,0,0
PT_050325,Unhais Da Serra,1083,661,10,5,419,0,35,31,6,0,3,0,5,26,0,1,0,8,0,107,4,0,0,0,1,0,0
PT_050338,Vale Formoso e Aldeia do Souto,682,341,9,2,203,0,32,14,6,0,1,1,1,13,0,1,0,2,0,50,5,0,0,0,1,0,0
PT_050327,Verdelhos,582,204,6,0,134,0,12,4,2,0,3,1,2,6,0,0,0,2,0,31,0,0,0,0,1,0,0
PT_050401,Alcaide,553,336,4,4,178,0,24,25,2,0,3,2,1,22,0,0,0,0,0,67,4,0,0,0,0,0,0
PT_050402,Alcaria,1022,575,6,6,252,0,62,44,8,3,5,2,2,10,2,1,0,1,0,159,10,0,1,0,1,0,0
PT_050403,Alcongosta,419,261,5,2,129,0,33,12,1,0,2,2,6,10,0,0,0,0,0,56,2,0,0,0,1,0,0
PT_050406,Alpedrinha,845,440,2,5,196,0,28,12,7,3,4,0,0,9,0,0,1,1,0,162,9,0,0,0,1,0,0
PT_050408,Barroca,461,252,3,2,141,0,17,7,2,0,1,0,0,1,0,0,0,1,0,72,5,0,0,0,0,0,0
PT_050410,Bogas De Cima,374,166,1,7,60,0,19,3,1,0,0,1,0,3,0,0,0,0,0,66,5,0,0,0,0,0,0
PT_050411,Capinha,454,196,2,8,96,0,15,8,4,0,1,0,1,14,0,0,1,1,0,39,6,0,0,0,0,0,0
PT_050412,Castelejo,644,374,5,12,168,0,36,18,3,1,1,1,2,14,0,1,0,2,0,103,7,0,0,0,0,0,0
PT_050413,Castelo Novo,279,176,4,3,85,0,12,4,9,1,1,1,2,0,0,1,0,5,0,45,3,0,0,0,0,0,0
PT_050431,Enxames,408,246,6,8,116,0,20,19,6,0,0,1,3,3,0,1,0,3,0,57,2,0,1,0,0,0,0
PT_050416,Fatela,459,262,3,1,161,0,32,16,2,0,0,1,4,4,0,1,0,2,0,30,5,0,0,0,0,0,0
PT_050434,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",11367,6628,51,91,3039,0,544,372,283,20,68,16,74,163,3,8,3,22,0,1777,91,0,2,0,1,0,0
PT_050433,Janeiro de Cima e Bogas de Baixo,520,263,3,1,125,0,19,10,4,0,2,1,0,6,0,1,0,0,0,85,4,0,2,0,0,0,0
PT_050419,Lavacolhos,225,115,6,3,68,0,5,2,4,0,1,0,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0
PT_050420,Orca,521,299,6,4,158,0,20,8,2,0,1,0,2,5,0,0,0,0,0,84,7,0,1,0,1,0,0
PT_050421,Pêro Viseu,684,331,10,1,165,0,37,18,6,0,7,3,4,11,0,0,0,0,0,61,8,0,0,0,0,0,0
PT_050435,Póvoa de Atalaia e Atalaia do Campo,1005,573,12,8,250,0,64,24,10,1,2,2,1,11,0,0,0,2,0,169,15,0,2,0,0,0,0
PT_050424,Silvares,948,529,5,14,297,0,44,7,14,0,3,0,7,8,0,0,1,1,0,121,6,0,1,0,0,0,0
PT_050425,Soalheira,838,413,2,2,152,0,51,16,5,1,4,1,3,11,0,1,0,2,0,150,11,0,0,0,1,0,0
PT_050426,Souto Da Casa,733,393,6,7,183,0,29,13,5,1,6,2,2,12,0,3,1,0,0,122,1,0,0,0,0,0,0
PT_050427,Telhado,566,319,7,4,167,0,35,20,11,0,3,1,1,9,0,0,0,0,0,55,3,0,0,0,3,0,0
PT_050432,Três Povos,840,382,10,3,199,0,35,9,6,0,3,2,1,3,0,0,3,1,0,94,12,0,0,0,1,0,0
PT_050436,Vale de Prazeres e Mata da Rainha,1191,467,7,5,282,0,31,18,7,2,3,0,3,6,0,1,0,0,0,96,6,0,0,0,0,0,0
PT_050502,Aldeia De Santa Margarida,244,132,3,2,68,0,11,7,1,0,0,2,1,1,0,0,0,0,0,35,1,0,0,0,0,0,0
PT_050518,Idanha-a-Nova e Alcafozes,2049,1215,13,14,581,0,132,32,31,1,12,2,11,43,0,1,1,5,0,318,15,0,0,0,3,0,0
PT_050505,Ladoeiro,1064,523,3,3,293,0,61,17,6,2,4,2,2,8,1,0,0,2,0,116,3,0,0,0,0,0,0
PT_050506,Medelim,191,126,4,4,72,0,7,4,1,0,2,0,1,0,0,0,1,2,0,27,1,0,0,0,0,0,0
PT_050519,Monfortinho e Salvaterra do Extremo,572,317,6,5,131,0,45,7,5,1,3,0,1,15,0,0,0,1,0,90,6,0,1,0,0,0,0
PT_050520,Monsanto e Idanha-a-Velha,642,325,10,3,201,0,25,7,3,0,5,1,0,6,0,2,0,2,0,51,8,0,0,0,1,0,0
PT_050509,Oledo,308,159,4,2,79,0,11,4,2,2,3,0,1,8,0,0,2,1,0,39,1,0,0,0,0,0,0
PT_050510,Penha Garcia,580,359,12,7,190,0,27,11,6,1,3,0,3,4,0,1,1,1,0,83,7,0,0,0,2,0,0
PT_050511,Proença-a-Velha,154,96,1,2,46,0,11,2,0,0,1,2,1,3,0,0,1,2,0,23,1,0,0,0,0,0,0
PT_050512,Rosmaninhal,454,193,5,0,92,0,25,11,5,0,1,0,1,6,0,0,2,2,0,42,1,0,0,0,0,0,0
PT_050514,São Miguel De Acha,502,260,2,3,129,0,14,10,3,0,3,1,3,7,0,2,0,0,0,76,6,0,0,0,1,0,0
PT_050516,Toulões,190,124,5,0,70,0,10,6,1,0,0,0,0,2,0,0,2,2,0,23,3,0,0,0,0,0,0
PT_050521,Zebreira e Segura,1000,455,8,3,262,0,39,14,2,1,2,2,2,24,0,1,1,4,0,80,9,0,0,0,1,0,0
PT_050601,Álvaro,150,88,1,1,19,0,2,0,0,1,1,0,0,0,0,0,0,0,0,60,0,0,1,0,2,0,0
PT_050603,Cambas,290,137,2,1,40,0,4,2,2,0,2,0,0,0,0,0,3,0,0,76,3,0,0,0,2,0,0
PT_050613,Estreito-Vilar Barroco,870,513,10,7,178,0,24,13,8,0,2,0,1,3,3,1,1,1,0,248,12,0,0,0,1,0,0
PT_050605,Isna,162,107,3,4,29,0,7,3,1,0,0,0,0,1,0,0,0,0,0,53,5,0,1,0,0,0,0
PT_050606,Madeirã,145,88,0,2,35,0,3,0,3,0,0,0,0,2,0,1,0,1,0,40,1,0,0,0,0,0,0
PT_050607,Mosteiro,256,165,3,1,67,0,10,2,3,0,1,0,0,0,0,1,0,0,0,74,3,0,0,0,0,0,0
PT_050614,Oleiros-Amieira,1961,1211,16,15,441,0,94,32,17,4,6,4,4,12,0,1,4,2,0,543,12,0,3,0,1,0,0
PT_050609,Orvalho,477,251,10,1,114,0,23,2,3,3,1,1,0,5,1,0,1,2,0,77,6,0,0,0,1,0,0
PT_050610,Sarnadas De São Simão,188,113,1,1,41,0,2,4,2,0,1,0,0,0,0,0,0,0,0,54,7,0,0,0,0,0,0
PT_050611,Sobral,147,108,5,1,34,0,5,2,0,0,0,1,1,0,0,0,0,0,0,57,1,0,0,0,1,0,0
PT_050713,"Aldeia do Bispo, Águas e Aldeia de João Pires",835,484,20,8,215,0,55,20,7,0,2,1,3,18,1,0,0,0,0,121,13,0,0,0,0,0,0
PT_050704,Aranhas,293,174,2,3,76,0,36,5,1,1,1,0,0,1,0,0,2,0,0,41,3,0,1,0,1,0,0
PT_050706,Benquerença,423,225,4,3,119,0,19,16,4,0,1,0,0,6,0,0,0,1,0,46,5,0,0,0,1,0,0
PT_050707,Meimão,268,145,2,0,83,0,4,6,2,1,2,0,2,0,0,0,0,2,0,36,4,0,0,0,1,0,0
PT_050708,Meimoa,302,167,1,1,78,0,25,7,4,0,1,0,2,1,1,1,0,0,0,41,4,0,0,0,0,0,0
PT_050714,Pedrógão de São Pedro e Bemposta,488,231,2,4,124,0,22,7,0,0,1,0,0,1,0,0,1,2,0,59,7,0,1,0,0,0,0
PT_050710,Penamacor,1145,675,7,4,292,0,80,26,10,1,8,1,8,8,0,0,1,1,0,214,14,0,0,0,0,0,0
PT_050711,Salvador,301,174,3,5,99,0,27,3,0,0,1,0,1,2,0,0,1,1,0,26,5,0,0,0,0,0,0
PT_050712,Vale Da Senhora Da Póvoa,204,135,1,0,77,0,9,6,1,0,0,1,0,2,0,1,0,0,0,32,5,0,0,0,0,0,0
PT_050802,Montes Da Senhora,592,363,5,3,156,0,32,5,4,0,1,0,2,4,0,0,0,0,0,143,8,0,0,0,0,0,0
PT_050807,Proença-a-Nova e Peral,4135,2576,38,38,1084,0,188,61,61,1,19,8,16,28,3,2,3,8,0,962,53,0,2,0,1,0,0
PT_050805,São Pedro Do Esteval,439,290,3,2,142,0,31,9,7,0,1,0,0,2,1,0,0,0,0,87,5,0,0,0,0,0,0
PT_050808,Sobreira Formosa e Alvito da Beira,1632,897,9,14,423,0,46,13,9,0,3,1,1,9,0,0,0,1,0,348,20,0,0,0,0,0,0
PT_050901,Cabeçudo,798,476,4,1,242,0,28,17,9,0,5,1,2,7,1,1,0,1,0,151,6,0,0,0,0,0,0
PT_050902,Carvalhal,387,247,7,0,142,0,14,7,2,0,1,0,1,0,0,0,0,0,0,66,7,0,0,0,0,0,0
PT_050903,Castelo,875,503,5,3,236,0,45,14,6,2,5,1,2,6,1,0,1,0,0,167,7,0,1,0,1,0,0
PT_050915,"Cernache do Bonjardim, Nesperal e Palhais",3097,1894,30,16,798,0,174,63,37,1,23,4,9,24,3,3,4,1,0,665,36,0,3,0,0,0,0
PT_050916,Cumeada e Marmeleiro,572,401,8,4,145,0,31,7,4,1,4,0,2,1,0,0,1,0,0,178,14,0,0,0,1,0,0
PT_050917,Ermida e Figueiredo,356,208,2,2,39,0,22,2,1,1,1,0,0,0,0,0,0,0,0,127,11,0,0,0,0,0,0
PT_050911,Pedrógão Pequeno,599,375,10,6,157,0,32,4,6,1,1,3,4,3,1,1,2,0,0,131,13,0,0,0,0,0,0
PT_050912,Sertã,5235,3241,49,35,1231,0,263,97,87,7,27,13,14,32,2,4,2,7,0,1299,70,0,0,0,2,0,0
PT_050913,Troviscal,727,422,18,10,127,0,34,7,2,1,0,0,0,5,1,0,0,1,0,209,6,0,0,0,1,0,0
PT_050914,Várzea Dos Cavaleiros,652,401,4,4,147,0,31,0,12,0,2,0,4,1,0,0,0,0,0,179,17,0,0,0,0,0,0
PT_051001,Fundada,495,365,9,7,94,0,34,11,3,1,3,1,2,14,0,1,1,1,0,164,19,0,0,0,0,0,0
PT_051002,São João Do Peso,113,73,0,0,24,0,5,3,0,0,0,0,0,5,0,0,0,0,0,34,2,0,0,0,0,0,0
PT_051003,Vila De Rei,2130,1427,42,25,396,0,117,41,46,4,19,6,9,20,0,2,2,5,0,644,44,0,4,0,1,0,0
PT_051101,Fratel,443,278,3,4,165,0,6,8,9,0,2,0,1,13,0,1,0,1,0,57,8,0,0,0,0,0,0
PT_051102,Perais,391,229,5,2,141,0,12,5,4,0,0,0,0,6,0,0,0,1,0,51,2,0,0,0,0,0,0
PT_051103,Sarnadas De Ródão,464,266,1,3,135,0,27,15,6,0,1,0,0,5,0,0,1,4,0,65,2,0,0,0,1,0,0
PT_051104,Vila Velha De Ródão,1493,861,7,11,458,0,62,39,14,0,3,3,8,40,0,1,0,1,0,204,9,0,1,0,0,0,0
PT_060102,Arganil,3411,1807,27,18,815,0,119,80,51,0,31,4,15,34,0,0,0,7,1,581,21,0,0,3,0,0,0
PT_060104,Benfeita,313,185,3,3,85,0,6,2,3,0,0,0,2,0,0,1,0,0,0,74,4,0,0,2,0,0,0
PT_060105,Celavisa,140,101,2,4,45,0,5,3,3,0,2,1,0,0,0,0,0,1,0,33,1,0,0,1,0,0,0
PT_060119,Cepos e Teixeira,206,120,3,1,58,0,8,3,0,0,1,0,1,2,0,0,0,0,0,41,1,0,0,1,0,0,0
PT_060120,Cerdeira e Moura da Serra,330,219,5,2,105,0,5,3,4,0,0,0,0,1,0,0,0,0,0,91,2,0,0,1,0,0,0
PT_060121,Côja e Barril de Alva,1431,864,15,8,524,0,46,24,11,0,11,2,6,13,0,0,0,2,1,190,10,0,0,1,0,0,0
PT_060109,Folques,277,196,2,4,129,0,9,3,4,0,0,2,2,3,1,0,0,1,0,34,2,0,0,0,0,0,0
PT_060111,Piódão,151,68,0,1,32,0,6,1,4,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
PT_060112,Pomares,383,207,2,3,125,0,12,3,2,0,0,1,0,10,0,0,1,0,0,45,2,0,0,1,0,0,0
PT_060113,Pombeiro Da Beira,800,419,7,6,196,0,13,8,4,0,4,2,0,9,0,1,1,1,3,158,5,0,0,1,0,0,0
PT_060114,São Martinho Da Cortiça,1186,580,4,12,220,0,31,23,15,0,3,2,3,3,0,0,1,0,1,253,7,0,0,2,0,0,0
PT_060115,Sarzedo,554,348,11,5,116,0,21,15,8,0,2,2,2,3,0,0,0,3,0,151,8,0,0,1,0,0,0
PT_060116,Secarias,331,209,1,0,114,0,18,8,4,0,0,1,3,10,0,0,0,2,0,47,1,0,0,0,0,0,0
PT_060122,Vila Cova de Alva e Anseriz,460,283,2,7,188,0,7,6,0,0,4,0,1,11,0,1,1,1,0,49,3,0,0,2,0,0,0
PT_060201,Ançã,2338,1197,17,15,621,0,64,61,36,0,11,1,12,49,2,0,0,6,0,279,23,0,0,0,0,0,0
PT_060203,Cadima,2706,1418,9,23,517,0,159,53,34,0,14,8,4,15,1,1,0,5,5,541,28,0,0,1,0,0,0
PT_060220,Cantanhede e Pocariça,8165,4507,58,73,1676,0,342,276,238,0,62,10,58,86,2,6,7,6,5,1538,64,0,0,0,0,0,0
PT_060205,Cordinhã,1009,534,3,6,272,0,38,22,19,0,3,0,2,4,0,0,0,0,0,156,9,0,0,0,0,0,0
PT_060221,Covões e Camarneira,3243,1451,26,20,341,0,109,32,31,0,6,6,5,6,0,2,1,2,2,832,28,0,0,2,0,0,0
PT_060207,Febres,3540,1553,23,24,542,0,118,45,51,0,15,6,11,10,1,1,0,1,2,664,39,0,0,0,0,0,0
PT_060208,Murtede,1335,669,4,11,298,0,32,13,3,0,10,1,4,12,0,0,2,11,0,260,7,0,0,1,0,0,0
PT_060209,Ourentã,1169,592,10,13,233,0,41,15,15,0,4,5,2,6,0,0,0,0,0,239,9,0,0,0,0,0,0
PT_060222,Portunhos e Outil,1787,987,14,22,467,0,74,47,32,0,8,4,9,23,0,0,0,3,1,274,8,0,0,1,0,0,0
PT_060218,Sanguinheira,1700,933,16,16,307,0,92,40,27,0,10,3,13,7,0,1,0,0,2,377,19,0,0,3,0,0,0
PT_060215,São Caetano,782,469,3,11,117,0,37,12,12,0,4,1,5,4,0,0,1,2,2,246,11,0,0,1,0,0,0
PT_060223,Sepins e Bolho,1817,914,24,23,332,0,61,24,34,0,5,6,6,12,0,0,1,1,1,366,14,0,0,4,0,0,0
PT_060214,Tocha,3437,1813,22,25,655,0,264,65,46,0,16,2,12,26,1,1,0,3,4,632,37,0,0,2,0,0,0
PT_060224,Vilamar e Corticeiro de Cima,1431,796,15,11,246,0,72,18,26,0,3,3,2,3,0,0,1,3,1,376,16,0,0,0,0,0,0
PT_060301,Almalaguês,2665,1617,22,17,906,0,94,71,42,0,7,4,14,65,0,0,5,6,0,344,15,0,0,5,0,0,0
PT_060332,Antuzede e Vil de Matos,2664,1509,14,28,838,0,100,63,42,0,14,7,15,67,1,2,2,3,2,292,18,0,0,1,0,0,0
PT_060333,Assafarge e Antanhol,4542,2948,17,53,1244,0,178,177,169,0,52,5,35,133,2,4,3,3,4,835,32,0,0,2,0,0,0
PT_060309,Brasfemes,1765,1139,10,11,579,0,60,62,55,0,18,3,9,79,1,3,1,5,0,231,11,0,0,1,0,0,0
PT_060311,Ceira,3088,1690,15,16,890,0,105,83,46,0,12,4,17,90,3,3,2,5,3,375,15,0,0,6,0,0,0
PT_060312,Cernache,3433,2296,17,46,1043,0,154,124,89,0,38,10,30,103,1,6,3,6,0,574,45,0,0,7,0,0,0
PT_060335,Eiras e São Paulo de Frades,15647,9059,89,135,4327,0,452,607,352,0,160,19,96,448,7,10,5,23,7,2200,115,0,0,7,0,0,0
PT_060336,Santa Clara e Castelo Viegas,10298,6361,49,77,2683,0,267,453,354,0,103,12,87,278,3,11,9,32,6,1822,109,0,0,6,0,0,0
PT_060318,Santo António Dos Olivais,36262,23567,117,278,8485,0,758,1614,1509,0,333,31,470,1108,11,32,12,37,32,8278,445,0,0,17,0,0,0
PT_060320,São João Do Campo,1683,962,11,6,613,0,63,31,26,0,3,1,5,72,0,4,2,1,0,113,7,0,0,4,0,0,0
PT_060337,São Martinho de Árvore e Lamarosa,2597,1442,15,23,726,0,153,70,30,0,19,3,9,56,2,1,3,3,2,299,23,0,0,5,0,0,0
PT_060338,São Martinho do Bispo e Ribeira de Frades,13659,8120,68,92,3882,0,398,523,335,0,108,18,98,372,6,14,11,18,8,2061,98,0,0,10,0,0,0
PT_060324,São Silvestre,2551,1458,18,20,744,0,124,86,49,0,15,3,11,68,0,1,2,5,1,294,15,0,0,2,0,0,0
PT_060334,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",12458,6909,60,74,2629,0,264,563,335,0,95,15,121,337,3,11,2,16,21,2193,161,0,0,9,0,0,0
PT_060339,Souselas e Botão,4011,2327,22,33,1204,0,147,110,72,0,31,15,18,99,1,2,1,8,2,536,22,0,0,4,0,0,0
PT_060340,"Taveiro, Ameal e Arzila",3571,2249,16,35,1292,0,128,105,67,0,20,6,15,128,0,4,1,7,2,387,33,0,0,3,0,0,0
PT_060329,Torres Do Mondego,1926,1185,9,14,684,0,53,51,26,0,8,6,8,80,0,3,1,5,0,223,12,0,0,2,0,0,0
PT_060341,Trouxemil e Torre de Vilela,3273,1999,22,38,1082,0,121,82,65,0,20,3,13,76,2,3,1,7,12,437,11,0,0,4,0,0,0
PT_060401,Anobra,1073,658,8,11,403,0,46,30,18,0,9,2,4,28,1,1,1,0,1,90,4,0,0,1,0,0,0
PT_060411,Condeixa-a-Velha e Condeixa-a-Nova,7245,4269,32,91,1844,0,303,290,193,0,73,12,53,151,3,5,5,10,5,1134,59,0,0,6,0,0,0
PT_060406,Ega,2322,1411,19,25,671,0,107,74,33,0,9,8,13,41,2,1,3,4,3,384,12,0,0,2,0,0,0
PT_060407,Furadouro,171,100,1,3,48,0,13,4,3,0,2,0,1,2,0,0,0,0,0,23,0,0,0,0,0,0,0
PT_060412,Sebal e Belide,2466,1657,14,34,799,0,117,77,64,0,25,8,16,53,2,5,3,2,1,415,19,0,0,3,0,0,0
PT_060413,Vila Seca e Bem da Fé,804,538,5,6,266,0,30,31,9,0,5,2,5,28,0,0,0,1,1,141,5,0,0,3,0,0,0
PT_060410,Zambujal,326,201,1,2,94,0,27,8,6,0,4,0,2,6,0,0,0,1,0,49,0,0,0,1,0,0,0
PT_060519,Alhadas,3849,2047,26,32,1099,0,132,102,57,0,32,11,14,79,2,2,1,5,1,427,21,0,0,4,0,0,0
PT_060502,Alqueidão,1403,814,12,13,393,0,64,37,19,0,4,8,2,29,1,1,3,4,1,211,10,0,0,2,0,0,0
PT_060515,Bom Sucesso,1796,859,15,7,407,0,99,40,16,0,7,3,5,14,0,0,4,7,1,221,10,0,0,3,0,0,0
PT_060520,Buarcos,17412,9630,101,120,3984,0,623,563,419,0,193,30,121,401,3,11,7,34,9,2879,117,0,0,15,0,0,0
PT_060521,Ferreira-a-Nova,2037,1089,16,19,522,0,115,37,16,0,6,5,3,16,0,2,1,2,2,316,9,0,0,2,0,0,0
PT_060522,Lavos,3232,1823,30,40,815,0,149,89,67,0,16,10,15,65,5,2,1,9,3,482,19,0,0,6,0,0,0
PT_060507,Maiorca,2178,1275,18,10,696,0,107,57,34,0,12,1,12,48,1,0,1,10,0,251,16,0,0,1,0,0,0
PT_060508,Marinha Das Ondas,2579,1388,15,27,690,0,85,52,45,0,13,4,15,36,1,1,2,3,0,382,14,0,0,3,0,0,0
PT_060518,Moinhos Da Gândara,1065,569,9,20,259,0,39,21,10,0,4,8,1,10,0,0,1,3,0,175,7,0,0,2,0,0,0
PT_060523,Paião,2507,1460,16,19,628,0,80,77,43,0,22,10,10,29,1,0,1,5,2,487,27,0,0,3,0,0,0
PT_060524,Quiaios,2685,1444,24,30,688,0,109,69,49,0,19,6,14,43,1,1,1,5,2,364,15,0,0,4,0,0,0
PT_060514,São Pedro,2547,1219,25,14,615,0,117,69,21,0,10,3,15,43,0,4,3,1,1,257,14,0,0,7,0,0,0
PT_060512,Tavarede,8892,5368,72,101,2213,0,411,344,261,0,109,26,80,228,3,3,12,12,14,1402,67,0,0,10,0,0,0
PT_060513,Vila Verde,2492,1376,20,16,704,0,100,88,38,0,15,11,13,112,2,3,2,6,1,235,5,0,0,5,0,0,0
PT_060601,Alvares,604,380,6,2,172,0,17,3,3,0,1,0,2,6,0,0,0,1,0,154,11,0,0,2,0,0,0
PT_060606,Cadafaz e Colmeal,270,155,5,4,78,0,1,4,0,0,2,1,1,2,0,0,0,0,0,54,3,0,0,0,0,0,0
PT_060604,Góis,1743,1086,16,17,486,0,42,53,21,0,12,3,11,12,0,2,0,3,2,397,9,0,0,0,0,0,0
PT_060605,Vila Nova Do Ceira,801,477,8,3,247,0,15,27,11,0,4,4,3,8,0,0,0,0,1,142,2,0,0,2,0,0,0
PT_060707,Foz de Arouce e Casal de Ermio,1139,630,4,8,285,0,39,27,26,0,9,4,4,12,1,1,1,3,1,200,5,0,0,0,0,0,0
PT_060706,Gândaras,1076,592,13,16,320,0,53,21,14,0,7,2,7,10,0,0,1,1,0,121,6,0,0,0,0,0,0
PT_060708,Lousã e Vilarinho,11547,6499,70,103,3152,0,419,415,216,0,98,20,60,167,3,7,4,12,7,1663,74,0,0,9,0,0,0
PT_060704,Serpins,1460,830,5,13,448,0,38,45,14,0,6,3,6,19,0,1,0,0,0,217,14,0,0,1,0,0,0
PT_060803,Carapelhos,782,378,6,5,98,0,24,9,14,0,1,0,2,1,0,0,1,1,0,207,7,0,0,2,0,0,0
PT_060801,Mira,6979,3648,48,55,1423,0,294,131,126,0,39,23,22,26,5,3,5,7,4,1390,46,0,0,1,0,0,0
PT_060804,Praia De Mira,3477,1610,22,23,760,0,139,66,53,0,23,6,13,19,1,0,1,3,1,457,18,0,0,5,0,0,0
PT_060802,Seixo,1523,718,14,14,187,0,46,9,27,0,6,3,3,7,1,1,1,0,2,377,19,0,0,1,0,0,0
PT_060901,Lamas,672,448,7,7,267,0,16,8,6,0,3,0,0,8,0,2,1,0,0,120,3,0,0,0,0,0,0
PT_060902,Miranda Do Corvo,6369,3616,29,51,1914,0,165,183,111,0,36,10,23,132,2,4,2,6,2,906,32,0,0,8,0,0,0
PT_060906,Semide e Rio Vide,3035,1714,24,32,920,0,92,61,40,0,13,9,8,28,2,0,1,6,0,446,29,0,0,3,0,0,0
PT_060905,Vila Nova,737,489,4,5,290,0,21,14,6,0,1,3,3,11,0,1,0,0,1,121,6,0,0,2,0,0,0
PT_061015,"Abrunheira, Verride e Vila Nova da Barca",1188,730,7,7,382,0,45,32,19,0,11,4,4,51,1,1,0,1,0,158,6,0,0,1,0,0,0
PT_061002,Arazede,4719,2471,39,41,1066,0,301,93,65,0,13,11,13,35,2,4,1,10,2,738,32,0,0,5,0,0,0
PT_061003,Carapinheira,2397,1244,13,18,584,0,98,53,36,0,7,7,11,47,0,2,0,2,0,329,35,0,0,2,0,0,0
PT_061014,Ereira,535,375,6,5,229,0,23,7,10,0,5,2,3,10,1,1,0,2,0,66,5,0,0,0,0,0,0
PT_061005,Liceia,983,526,3,5,267,0,59,24,16,0,1,2,3,17,0,0,4,1,1,115,8,0,0,0,0,0,0
PT_061006,Meãs Do Campo,1468,910,9,10,441,0,71,26,18,0,5,3,3,17,0,0,2,1,0,286,16,0,0,2,0,0,0
PT_061016,Montemor-o-Velho e Gatões,3044,1750,9,28,755,0,150,99,86,0,13,12,15,71,2,4,2,3,1,482,14,0,0,4,0,0,0
PT_061008,Pereira,2832,1769,21,34,885,0,136,163,71,0,29,6,27,59,0,0,0,3,2,311,19,0,0,3,0,0,0
PT_061009,Santo Varão,1602,1045,13,19,533,0,64,63,28,0,7,7,14,64,0,2,0,1,0,214,14,0,0,2,0,0,0
PT_061010,Seixo De Gatões,1175,664,5,14,278,0,66,46,15,0,11,1,10,21,0,0,0,2,1,178,13,0,0,3,0,0,0
PT_061011,Tentúgal,1748,1010,18,29,520,0,79,33,24,0,10,2,5,13,2,1,0,2,0,263,8,0,0,1,0,0,0
PT_061101,Aldeia Das Dez,402,258,4,1,131,0,13,1,6,0,3,2,3,2,0,0,0,0,0,71,20,0,0,1,0,0,0
PT_061102,Alvoco Das Várzeas,260,180,2,1,102,0,5,5,4,0,1,0,1,2,0,0,0,0,0,50,7,0,0,0,0,0,0
PT_061103,Avô,425,274,5,2,142,0,17,3,5,0,3,0,0,5,0,0,1,0,0,82,8,0,0,1,0,0,0
PT_061104,Bobadela,530,322,4,2,142,0,21,7,4,0,1,1,1,7,1,0,0,0,2,114,15,0,0,0,0,0,0
PT_061122,Ervedal e Vila Franca da Beira,1159,622,16,9,315,0,39,23,5,0,2,1,6,24,0,0,0,4,1,159,18,0,0,0,0,0,0
PT_061106,Lagares Da Beira,1227,699,11,6,428,0,28,15,8,0,2,0,1,12,0,1,0,1,0,171,12,0,0,3,0,0,0
PT_061123,Lagos da Beira e Lajeosa,1072,658,9,8,360,0,30,10,6,0,1,1,2,4,0,1,0,0,1,214,11,0,0,0,0,0,0
PT_061109,Lourosa,497,310,3,5,157,0,28,10,7,0,0,3,1,4,0,0,1,1,1,82,7,0,0,0,0,0,0
