gisco_id,name,registered,turnout,invalid,blank,PPD/PSD,PS,CDS-PP,B.E.,PND,CDU,PCTP/MRPP,E,PH,POUS,PDA
PT_170201,Alturas Do Barroso,508,240,1,4,110,103,11,3,3,2,1,2,0,0,0
PT_170202,Ardãos,389,161,6,6,84,55,6,0,0,0,0,0,1,0,3
PT_170203,Beça,1026,580,11,6,338,207,9,3,0,0,1,1,4,0,0
PT_170204,Bobadela,445,262,4,3,128,108,9,1,1,4,3,0,1,0,0
PT_170205,Boticas,1015,680,4,6,343,267,26,8,3,13,4,1,1,0,4
PT_170206,Cerdedo,193,100,2,0,61,28,3,2,2,0,0,2,0,0,0
PT_170207,Codessoso,207,104,1,1,56,38,4,0,1,3,0,0,0,0,0
PT_170208,Covas Do Barroso,378,204,3,1,126,39,11,4,0,15,1,0,3,0,1
PT_170209,Curros,117,56,0,0,50,5,1,0,0,0,0,0,0,0,0
PT_170210,Dornelas,654,277,1,0,109,108,8,6,0,40,3,0,2,0,0
PT_170211,Fiães Do Tâmega,167,85,0,0,70,8,5,0,0,0,0,1,1,0,0
PT_170212,Granja,294,185,8,1,99,70,1,2,0,2,0,0,1,0,1
PT_170213,Pinho,503,251,1,0,138,79,20,4,2,5,0,0,2,0,0
PT_170214,São Salvador De Viveiro,410,213,2,0,86,67,9,0,2,3,0,42,2,0,0
PT_170215,Sapiãos,647,373,4,2,199,131,23,6,2,2,2,0,2,0,0
PT_170216,Vilar,263,137,6,0,78,44,5,2,0,1,0,0,1,0,0
PT_170301,Águas Frias,975,490,4,7,218,212,18,7,3,14,2,1,4,0,0
PT_170302,Anelhe,498,236,2,2,145,63,12,1,2,4,0,1,3,0,1
PT_170303,Arcossó,387,229,4,4,85,105,21,2,2,4,2,0,0,0,0
PT_170304,Bobadela,154,82,2,0,46,26,5,0,0,0,0,1,2,0,0
PT_170305,Bustelo,524,317,2,7,214,76,10,5,1,1,1,0,0,0,0
PT_170306,Calvão,513,267,3,2,102,119,12,8,3,10,3,2,3,0,0
PT_170307,Cela,284,148,3,7,94,30,7,2,0,3,0,0,2,0,0
PT_170309,Cimo De Vila Da Castanheira,752,336,11,4,118,159,28,2,5,0,1,1,5,0,2
PT_170310,Curalha,543,285,1,4,137,96,32,6,2,3,0,0,3,0,1
PT_170311,Eiras,511,335,4,10,146,143,14,10,0,6,2,0,0,0,0
PT_170312,Ervededo,934,513,2,6,319,140,20,8,4,5,4,2,2,0,1
PT_170313,Faiões,745,486,18,11,193,192,31,18,3,13,4,1,1,0,1
PT_170314,Lama De Arcos,536,302,5,13,107,144,18,3,0,9,0,1,2,0,0
PT_170315,Loivos,728,405,3,4,170,171,46,5,1,2,0,0,2,0,1
PT_170316,Mairos,422,217,1,3,95,77,22,7,2,7,1,0,2,0,0
PT_170317,Moreiras,375,205,5,2,95,81,13,3,3,0,0,0,1,0,2
PT_170318,Nogueira Da Montanha,942,456,14,1,248,135,50,3,0,3,1,0,1,0,0
PT_170319,Oucidres,285,137,5,0,70,50,5,2,1,4,0,0,0,0,0
PT_170320,Oura,667,373,2,4,222,106,25,2,1,5,5,0,1,0,0
PT_170321,Outeiro Seco,715,497,9,13,174,229,23,26,0,15,6,1,0,0,1
PT_170322,Paradela,342,188,2,2,108,58,16,2,0,0,0,0,0,0,0
PT_170323,Póvoa De Agrações,421,184,5,3,52,117,5,0,0,0,0,0,1,0,1
PT_170324,Redondelo,607,358,10,3,101,215,13,5,1,6,2,1,1,0,0
PT_170325,Roriz,333,150,1,1,67,57,15,4,0,1,2,1,1,0,0
PT_170326,Samaiões,737,407,7,6,147,190,26,9,3,18,1,0,0,0,0
PT_170327,Sanfins,461,174,5,1,99,55,5,2,5,1,0,0,1,0,0
PT_170328,Sanjurge,376,222,7,5,88,78,21,7,1,10,1,1,3,0,0
PT_170329,Santa Leocádia,550,237,0,8,99,109,11,3,1,2,1,0,2,0,1
PT_170330,Santo António De Monforte,519,321,12,8,155,106,15,7,1,13,1,2,1,0,0
PT_170331,Santo Estêvão,637,342,3,2,143,160,19,5,1,4,2,0,3,0,0
PT_170332,São Julião De Montenegro,315,172,0,2,103,42,15,0,3,1,2,1,2,0,1
PT_170333,São Pedro De Agostém,1453,711,4,14,302,299,55,12,1,17,0,0,6,0,1
PT_170334,São Vicente,402,193,6,0,101,67,15,1,0,2,0,0,1,0,0
PT_170335,Seara Velha,218,103,3,4,50,32,6,1,1,4,0,0,0,0,2
PT_170336,Selhariz,331,186,4,5,100,48,9,8,4,6,1,0,1,0,0
PT_170337,Soutelinho Da Raia,255,118,2,2,57,37,13,0,3,3,1,0,0,0,0
PT_170338,Soutelo,422,254,5,7,126,94,17,0,0,2,0,0,3,0,0
PT_170339,Travancas,627,292,7,1,104,154,8,6,2,6,1,0,2,0,1
PT_170340,Tronco,357,177,0,1,59,89,20,1,0,5,0,1,1,0,0
PT_170341,Vale De Anta,1024,636,10,12,245,281,31,21,4,26,1,1,4,0,0
PT_170342,Vidago,1146,761,2,9,298,397,24,14,3,9,1,0,3,0,1
PT_170343,Vila Verde Da Raia,788,525,14,12,245,210,18,11,1,10,3,1,0,0,0
PT_170344,Vilar De Nantes,1299,744,6,16,323,278,59,22,4,24,2,2,5,0,3
PT_170345,Vilarelho Da Raia,764,412,14,5,240,110,26,4,3,4,1,0,2,0,3
PT_170346,Vilarinho Das Paranheiras,222,142,2,0,66,65,0,2,2,0,0,2,2,0,1
PT_170347,Vilas Boas,232,113,1,0,61,36,9,1,1,3,0,0,1,0,0
PT_170348,Vilela Seca,413,215,7,2,85,102,11,4,0,2,1,1,0,0,0
PT_170349,Vilela Do Tâmega,435,263,5,5,106,98,26,5,6,8,1,1,2,0,0
PT_170350,Santa Maria Maior,10895,6513,56,131,2273,3020,421,256,24,287,25,6,12,0,2
PT_170351,Madalena,3295,1913,26,35,743,843,135,39,5,69,9,4,4,0,1
PT_170352,Santa Cruz/Trindade,1517,923,9,12,415,353,69,24,7,26,4,0,4,0,0
PT_170401,Barqueiros,755,479,3,3,145,295,14,5,4,6,4,0,0,0,0
PT_170402,Cidadelhe,224,154,0,0,51,87,5,5,1,3,0,1,1,0,0
PT_170403,Oliveira,430,268,4,1,129,97,10,14,0,11,0,0,2,0,0
PT_170404,Mesão Frio (Santa Cristina),828,520,5,10,214,207,50,11,3,8,6,4,0,0,2
PT_170405,Mesão Frio (São Nicolau),330,245,2,6,101,117,12,7,0,0,0,0,0,0,0
PT_170406,Vila Jusã,570,358,3,4,134,191,11,7,2,3,3,0,0,0,0
PT_170407,Vila Marim,1410,761,7,9,239,409,58,11,1,14,8,1,1,0,3
PT_170501,Atei,1268,712,8,1,234,331,96,8,8,10,7,1,6,0,2
PT_170502,Bilhó,745,361,6,3,138,82,117,5,0,3,0,3,4,0,0
PT_170503,Campanhó,519,218,0,0,137,12,67,0,1,1,0,0,0,0,0
PT_170504,Ermelo,925,415,2,2,214,88,97,1,1,7,1,0,2,0,0
PT_170505,Mondim de Basto,2789,1762,9,14,611,767,213,62,15,52,6,5,6,0,2
PT_170506,Paradança,320,209,8,0,98,67,26,2,0,5,1,2,0,0,0
PT_170507,Pardelhas,148,53,0,0,29,18,6,0,0,0,0,0,0,0,0
PT_170508,Vilar De Ferreiros,1350,750,2,3,381,255,82,7,7,3,5,3,2,0,0
PT_170601,Cabril,700,392,4,1,92,265,8,15,1,2,1,2,1,0,0
PT_170602,Cambeses Do Rio,227,96,1,1,27,57,6,1,1,1,1,0,0,0,0
PT_170603,Cervos,498,203,3,3,114,72,7,1,1,0,0,0,1,0,1
PT_170604,Chã,965,429,7,5,160,219,27,4,2,2,0,1,2,0,0
PT_170605,Contim,215,68,0,1,24,42,0,0,0,0,1,0,0,0,0
PT_170606,Covelães,229,114,2,0,67,42,1,0,0,1,0,0,1,0,0
PT_170607,Covelo Do Gerês,232,135,3,1,57,66,7,0,0,1,0,0,0,0,0
PT_170608,Donões,81,41,0,0,18,14,8,0,0,1,0,0,0,0,0
PT_170609,Ferral,580,368,8,2,109,225,9,4,2,3,1,2,3,0,0
PT_170610,Fervidelas,160,81,0,0,30,48,1,0,0,1,1,0,0,0,0
PT_170611,Fiães Do Rio,137,61,1,0,35,20,3,0,0,2,0,0,0,0,0
PT_170612,Gralhas,273,146,3,2,43,81,3,7,0,2,1,0,3,0,1
PT_170613,Meixedo,367,143,4,1,69,57,8,0,1,2,1,0,0,0,0
PT_170614,Meixide,144,85,0,0,42,28,9,5,0,1,0,0,0,0,0
PT_170615,Montalegre,1552,1078,1,15,497,453,53,37,0,20,0,0,1,0,1
PT_170616,Morgade,342,193,3,1,85,84,4,6,1,6,1,2,0,0,0
PT_170617,Mourilhe,197,72,5,0,37,27,2,0,1,0,0,0,0,0,0
PT_170618,Negrões,279,138,1,0,40,91,4,1,0,0,0,0,1,0,0
PT_170619,Outeiro,218,111,1,1,54,47,6,1,0,0,0,0,1,0,0
PT_170620,Padornelos,252,124,1,1,49,67,3,0,1,0,1,0,1,0,0
PT_170621,Padroso,165,80,0,0,36,36,3,0,0,1,0,0,4,0,0
PT_170622,Paradela,272,143,0,4,52,71,7,3,0,0,2,2,2,0,0
PT_170623,Pitões Das Junias,203,118,0,1,40,69,0,1,2,2,0,2,1,0,0
PT_170624,Pondras,258,125,1,0,65,45,4,1,2,3,4,0,0,0,0
PT_170625,Reigoso,276,145,2,0,73,66,1,0,0,1,0,0,1,0,1
PT_170626,Salto,2179,1162,4,10,511,534,48,27,1,17,4,1,5,0,0
PT_170627,Santo André,352,139,1,6,50,71,2,1,0,4,2,0,2,0,0
PT_170628,Vilar De Perdizes (São Miguel),717,336,7,2,151,151,11,4,2,2,2,1,3,0,0
PT_170629,Sarraquinhos,445,186,1,2,101,66,10,2,0,2,0,0,2,0,0
PT_170630,Sezelhe,207,102,0,0,36,62,4,0,0,0,0,0,0,0,0
PT_170631,Solveira,283,132,2,1,41,78,2,0,2,0,0,3,2,0,1
PT_170632,Tourém,257,108,1,0,45,50,10,0,0,1,0,0,1,0,0
PT_170633,Venda Nova,409,232,1,4,77,126,11,6,2,2,1,0,2,0,0
PT_170634,Viade De Baixo,918,472,5,5,207,226,20,4,1,2,0,0,1,0,1
PT_170635,Vila Da Ponte,317,192,0,0,95,86,5,2,1,2,0,0,1,0,0
PT_170701,Candedo,1222,689,11,11,257,323,51,17,6,7,4,0,2,0,0
PT_170702,Carva,328,145,2,1,54,70,13,1,2,2,0,0,0,0,0
PT_170703,Fiolhoso,688,313,12,9,119,138,22,5,2,1,0,2,1,0,2
PT_170704,Jou,967,474,7,7,203,203,37,8,1,5,0,1,1,0,1
PT_170705,Murça,1882,1151,20,24,450,466,115,41,10,10,6,0,7,0,2
PT_170706,Noura,718,411,7,4,189,149,36,8,5,11,0,1,0,0,1
PT_170707,Palheiros,506,260,4,6,123,67,42,7,5,4,0,2,0,0,0
PT_170708,Valongo De Milhais,541,213,3,0,124,62,16,2,0,2,0,0,3,0,1
PT_170709,Vilares,339,178,3,1,68,92,2,3,2,3,2,2,0,0,0
PT_170801,Covelinhas,296,125,2,3,57,49,5,2,0,4,3,0,0,0,0
PT_170802,Fontelas,894,578,7,6,163,332,27,21,5,11,4,0,1,0,1
PT_170803,Galafura,727,336,5,6,128,136,13,7,6,20,6,5,3,0,1
PT_170804,Godim,3971,2497,22,32,558,1451,132,115,12,143,18,1,11,0,2
PT_170805,Loureiro,1356,771,9,10,240,427,44,21,3,9,5,1,1,0,1
PT_170806,Moura Morta,458,272,0,3,125,104,23,5,1,6,1,0,3,0,1
PT_170807,Peso Da Régua,4387,2861,21,50,771,1488,197,117,9,191,13,1,2,0,1
PT_170808,Poiares,870,444,3,7,170,180,43,15,0,18,6,0,2,0,0
PT_170809,Sedielos,1362,590,9,5,187,321,43,11,4,5,1,0,3,0,1
PT_170810,Vilarinho Dos Freires,1053,528,4,8,148,309,10,12,4,28,2,0,3,0,0
PT_170811,Vinhós,552,272,3,1,84,159,9,3,1,7,2,1,2,0,0
PT_170812,Canelas,975,373,12,0,59,262,18,5,2,9,1,3,2,0,0
PT_170901,Alvadia,326,188,0,1,99,58,24,0,4,0,1,0,1,0,0
PT_170902,Canedo,647,333,3,1,220,84,18,1,1,1,1,1,1,0,1
PT_170903,Cerva,2373,1432,23,10,522,676,142,13,1,30,1,3,10,0,1
PT_170904,Limões,399,248,3,0,105,80,55,1,0,2,0,0,1,0,1
PT_170905,Ribeira De Pena (Salvador),2574,1570,13,6,737,699,91,3,3,5,0,3,10,0,0
PT_170906,Santa Marinha,881,488,8,5,116,326,11,11,1,4,1,3,2,0,0
PT_170907,Santo Aleixo De Além-Tâmega,597,329,2,1,152,157,11,0,0,3,0,2,1,0,0
PT_171001,Celeirós,296,150,1,3,54,79,6,1,0,3,2,0,1,0,0
PT_171002,Covas Do Douro,567,362,5,4,104,218,10,7,2,8,2,0,2,0,0
PT_171003,Gouvães Do Douro,189,102,2,2,34,51,7,3,0,1,1,0,1,0,0
PT_171004,Gouvinhas,322,196,7,0,90,48,22,6,2,13,6,0,2,0,0
PT_171005,Parada De Pinhão,399,259,2,5,135,90,18,6,0,2,0,0,0,0,1
PT_171006,Paradela De Guiães,153,97,10,0,46,30,6,1,0,1,0,0,0,0,3
PT_171007,Paços,684,342,10,0,144,142,30,11,0,2,0,0,2,0,1
PT_171008,Provesende,356,194,5,1,91,69,7,2,0,13,3,0,3,0,0
PT_171009,Sabrosa,1015,717,10,4,289,324,43,18,5,22,1,0,1,0,0
PT_171010,São Cristovão Do Douro,177,110,1,1,51,49,3,1,1,3,0,0,0,0,0
PT_171011,São Lourenço De Ribapinhão,514,249,4,1,79,137,22,3,0,2,0,0,1,0,0
PT_171012,São Martinho de Antas,874,527,12,8,163,274,43,11,1,9,4,0,2,0,0
PT_171013,Souto Maior,561,330,7,3,158,146,7,3,1,1,1,1,1,0,1
PT_171014,Torre Do Pinhão,432,229,1,1,121,69,23,1,3,7,0,1,2,0,0
PT_171015,Vilarinho De São Romão,373,193,1,1,84,83,12,3,1,6,1,0,0,0,1
PT_171101,Alvações Do Corgo,662,424,3,3,115,282,14,3,1,1,1,1,0,0,0
PT_171102,Cumieira,1429,783,7,9,255,410,52,19,3,19,3,2,2,0,2
PT_171103,Fontes,1130,589,9,6,180,353,17,11,2,6,1,0,4,0,0
PT_171104,Fornelos,373,273,3,8,82,162,7,6,1,1,1,0,1,0,1
PT_171105,Louredo,573,296,3,4,151,123,5,6,0,3,1,0,0,0,0
PT_171106,Medrões,625,387,4,9,144,171,29,15,4,6,3,0,1,0,1
PT_171107,Sanhoane,443,266,2,6,61,153,21,13,1,7,1,0,1,0,0
PT_171108,Lobrigos (São João Baptista),1344,809,6,15,234,448,31,33,8,25,5,0,3,0,1
PT_171109,Lobrigos (São Miguel),1115,737,9,8,209,421,28,23,1,30,7,0,1,0,0
PT_171110,Sever,1111,615,3,5,235,326,31,6,1,6,0,0,2,0,0
PT_171201,Água Revés E Crasto,489,244,2,1,129,97,11,2,0,2,0,0,0,0,0
PT_171202,Alvarelhos,235,94,1,0,55,24,13,0,0,1,0,0,0,0,0
PT_171203,Algeriz,765,361,6,2,190,133,18,7,0,0,2,1,2,0,0
PT_171204,Barreiros,277,192,5,3,101,58,21,0,1,1,0,1,1,0,0
PT_171205,Bouçoães,661,303,4,0,163,99,28,2,0,4,0,0,1,0,2
PT_171206,Canaveses,402,159,4,0,106,38,7,1,0,2,1,0,0,0,0
PT_171207,Carrazedo De Montenegro,1837,1007,21,8,622,210,108,11,6,14,2,0,3,0,2
PT_171208,Curros,291,131,3,1,83,22,11,0,3,3,0,1,3,0,1
PT_171209,Ervões,1044,320,2,6,180,80,39,3,6,2,1,0,1,0,0
PT_171210,Fiães,224,111,2,1,69,22,15,0,0,2,0,0,0,0,0
PT_171211,Fornos Do Pinhal,423,239,4,0,164,59,5,4,1,0,0,0,2,0,0
PT_171212,Friões,1001,480,8,4,386,52,21,1,2,1,0,1,3,0,1
PT_171213,Lebução,621,335,6,6,160,130,27,3,0,0,1,1,0,0,1
PT_171214,Nozelos,206,100,2,1,49,35,8,0,2,1,1,0,1,0,0
PT_171215,Padrela E Tazem,489,205,0,1,77,97,23,0,1,3,2,1,0,0,0
PT_171216,Possacos,690,376,4,4,192,143,20,5,6,0,0,0,2,0,0
PT_171217,Rio Torto,560,306,5,2,188,86,16,2,3,2,1,0,1,0,0
PT_171218,Sanfins,255,139,2,3,67,62,1,1,0,1,0,1,1,0,0
PT_171219,Santa Maria De Emeres,526,282,2,2,133,104,28,3,3,6,0,1,0,0,0
PT_171220,Santa Valha,616,337,1,9,215,58,43,8,0,2,0,1,0,0,0
PT_171221,Santiago da Ribeira de Alhariz,1057,370,9,5,250,39,50,5,2,0,6,0,2,0,2
PT_171222,São João Da Corveira,917,390,7,5,159,180,28,5,1,1,1,2,1,0,0
PT_171223,São Pedro De Veiga De Lila,529,198,8,2,104,42,34,1,2,2,2,0,1,0,0
PT_171224,Serapicos,390,204,3,1,158,22,14,1,0,3,0,0,2,0,0
PT_171225,Sonim,413,190,4,3,96,74,8,0,0,2,1,0,0,0,2
PT_171226,Tinhela,367,148,4,1,95,19,19,2,2,5,0,0,0,0,1
PT_171227,Vales,430,203,2,1,110,71,14,1,1,1,0,0,1,0,1
PT_171228,Valpaços,3524,1906,38,36,774,838,99,45,18,40,8,4,5,0,1
PT_171229,Vassal,603,316,1,3,160,75,60,7,0,7,0,2,1,0,0
PT_171230,Veiga De Lila,336,180,3,2,135,21,14,0,0,2,2,1,0,0,0
PT_171231,Vilarandelo,1057,588,10,16,291,166,79,7,3,2,6,2,4,0,2
PT_171301,Afonsim,341,164,7,1,57,81,11,1,0,3,2,0,1,0,0
PT_171302,Alfarela De Jales,614,315,7,1,170,79,35,1,5,10,5,0,1,0,1
PT_171303,Bornes De Aguiar,2252,1258,11,22,474,593,80,33,5,25,5,0,9,0,1
PT_171304,Bragado,821,376,5,1,183,139,32,3,1,5,1,1,3,0,2
PT_171305,Capeludos,773,351,6,2,197,96,44,1,1,2,0,0,2,0,0
PT_171306,Gouvães Da Serra,271,117,1,1,69,36,6,0,0,1,2,0,1,0,0
PT_171307,Parada De Monteiros,132,63,1,0,26,27,5,0,1,1,0,1,1,0,0
PT_171308,Pensalvos,545,239,0,0,87,100,20,0,0,25,5,1,1,0,0
PT_171309,Santa Marta Da Montanha,233,137,2,0,97,15,15,3,0,3,2,0,0,0,0
PT_171310,Soutelo De Aguiar,1560,717,16,9,338,270,34,7,6,25,5,0,5,0,2
PT_171311,Telões,1732,931,13,15,395,384,51,13,7,36,8,2,7,0,0
PT_171312,Tresminas,767,360,7,4,175,127,30,1,3,9,2,0,0,0,2
PT_171313,Valoura,553,294,3,0,131,133,18,0,1,2,1,0,2,0,3
PT_171314,Vila Pouca De Aguiar,2967,1961,11,18,701,967,102,54,6,85,6,2,7,0,2
PT_171315,Vreia De Bornes,900,400,8,3,251,94,24,5,0,7,2,3,2,0,1
PT_171316,Vreia De Jales,1325,653,7,10,204,293,105,9,4,9,4,1,4,0,3
PT_171317,Sabroso De Aguiar,817,482,7,4,145,285,18,15,2,0,0,2,4,0,0
PT_171401,Abaças,1178,609,15,7,244,244,53,22,0,13,2,1,6,0,2
PT_171402,Adoufe,1736,1088,12,21,426,481,53,46,8,26,5,2,7,0,1
PT_171403,Andrães,1490,883,27,12,400,294,90,31,2,14,4,4,2,0,3
PT_171404,Arrois,672,433,2,8,140,238,19,8,0,14,3,1,0,0,0
PT_171405,Borbela,2211,1310,25,17,408,645,118,42,8,30,6,2,7,0,2
PT_171406,Campeã,1731,957,11,7,458,345,89,9,5,21,5,1,5,0,1
PT_171407,Constantim,857,600,4,15,265,235,37,18,9,12,2,0,1,0,2
PT_171408,Ermida,509,308,0,0,60,213,12,8,1,11,1,1,1,0,0
PT_171409,Folhadela,1718,1144,8,18,405,537,60,46,8,44,8,2,6,0,2
PT_171410,Guiães,617,341,1,3,198,78,42,5,0,11,1,0,1,0,1
PT_171411,Justes,450,277,7,5,98,137,14,6,2,5,1,0,2,0,0
PT_171412,Lamares,441,271,7,4,108,119,14,11,2,5,1,0,0,0,0
PT_171413,Lamas De Olo,260,129,0,0,92,15,10,0,3,3,3,0,3,0,0
PT_171414,Lordelo,2145,1402,11,24,433,744,56,55,15,48,10,0,5,0,1
PT_171415,Mateus,1676,1212,11,13,389,611,84,49,6,48,1,0,0,0,0
PT_171416,Mondrões,999,615,4,5,288,240,47,14,3,7,3,1,2,0,1
PT_171417,Mouçós,2636,1739,21,32,857,634,86,38,13,40,8,2,7,0,1
PT_171418,Nogueira,777,503,9,7,213,181,42,21,2,18,6,1,1,0,2
PT_171419,Vila Real (Nossa Senhora Da Conceição),5697,4197,33,98,1246,2138,289,197,33,139,9,6,9,0,0
PT_171420,Parada De Cunhos,1441,973,13,14,362,464,58,24,8,20,4,1,3,0,2
PT_171421,Pena,574,319,4,3,179,63,44,3,5,14,3,0,0,0,1
PT_171422,Quintã,166,86,1,2,57,11,10,1,0,3,0,0,0,0,1
PT_171423,Vila Real (São Dinis),3159,2186,11,48,686,1080,152,94,13,94,2,2,4,0,0
PT_171424,Vila Real (São Pedro),4594,3149,35,60,1014,1539,200,148,5,132,7,2,4,0,3
PT_171425,São Tomé Do Castelo,962,566,12,5,333,141,49,7,3,13,0,0,2,0,1
PT_171426,Torgueda,1522,918,21,14,349,425,63,22,2,10,4,0,7,0,1
PT_171427,Vale De Nogueiras,950,537,15,10,318,131,30,6,5,9,5,2,5,0,1
PT_171428,Vila Cova,315,165,1,4,101,40,15,1,1,1,1,0,0,0,0
PT_171429,Vila Marim,1554,986,14,14,413,414,65,29,2,19,7,5,4,0,0
PT_171430,Vilarinho De Samardã,730,420,5,5,163,188,28,9,3,9,5,1,1,0,3
PT_180101,Aldeias,360,265,18,3,164,31,31,6,7,4,1,0,0,0,0
PT_180102,Arícera,192,106,0,0,58,30,6,0,3,7,1,1,0,0,0
PT_180103,Armamar,1026,635,10,14,253,223,37,25,3,64,4,2,0,0,0
PT_180104,Cimbres,310,180,1,2,100,40,25,3,1,5,1,1,1,0,0
PT_180105,Coura,57,34,0,2,15,10,3,0,0,1,2,0,1,0,0
PT_180106,Folgosa,525,298,5,4,84,153,25,16,4,4,2,1,0,0,0
PT_180107,Fontelo,687,399,6,3,153,183,20,8,3,18,3,1,1,0,0
PT_180108,Goujoim,110,95,1,0,67,19,6,0,1,0,1,0,0,0,0
PT_180109,Queimada,342,207,4,3,124,40,21,5,3,5,1,0,1,0,0
PT_180110,Queimadela,341,207,4,3,124,40,21,5,3,5,1,0,1,0,0
PT_180111,Santa Cruz,157,97,2,0,58,15,15,2,0,3,1,0,1,0,0
PT_180112,Santiago,206,104,4,0,57,29,11,1,0,1,0,1,0,0,0
PT_180113,Santo Adrião,105,54,3,0,16,22,5,1,1,2,3,0,1,0,0
PT_180114,São Cosmado,782,386,5,5,153,162,33,10,1,9,6,0,2,0,0
PT_180115,São Martinho Das Chãs,672,338,4,3,210,80,36,2,0,2,1,0,0,0,0
PT_180116,São Romão,197,120,3,1,46,42,15,2,3,8,0,0,0,0,0
PT_180117,Tões,174,101,0,3,42,25,17,5,2,5,2,0,0,0,0
PT_180118,Vacalar,257,141,1,0,67,45,8,2,2,9,6,1,0,0,0
PT_180119,Vila Seca,367,216,5,2,73,91,24,3,1,8,8,1,0,0,0
PT_180201,Beijós,1100,583,11,13,280,199,53,11,3,9,1,2,1,0,0
PT_180202,Cabanas De Viriato,1506,858,12,16,341,377,74,22,0,12,1,1,2,0,0
PT_180203,Currelos,1925,1162,13,35,532,420,96,40,7,12,1,2,4,0,0
PT_180204,Oliveira Do Conde,3048,1770,23,36,684,747,157,54,13,40,7,1,8,0,0
PT_180205,Papízios,727,417,8,7,150,187,31,16,3,6,3,3,3,0,0
PT_180206,Parada,908,530,8,4,335,86,77,14,0,3,2,0,1,0,0
PT_180207,Sobral,302,162,1,2,80,60,15,2,1,1,0,0,0,0,0
PT_180301,Almofala,332,164,3,1,105,22,27,0,3,0,2,0,1,0,0
PT_180302,Alva,502,314,7,6,121,164,7,3,0,1,3,0,2,0,0
PT_180303,Cabril,512,291,3,0,94,160,25,2,0,4,0,1,2,0,0
PT_180304,Castro Daire,3559,2121,27,37,881,863,161,67,16,44,11,5,9,0,0
PT_180305,Cujó,404,254,1,1,156,40,48,6,2,0,0,0,0,0,0
PT_180306,Ermida,318,167,1,1,67,49,33,5,2,5,0,3,1,0,0
PT_180307,Ester,324,158,4,3,60,73,10,1,1,4,0,1,1,0,0
PT_180308,Gafanhão,151,107,1,1,41,54,3,4,2,0,0,1,0,0,0
PT_180309,Gosende,517,288,8,6,132,94,30,7,3,6,0,0,2,0,0
PT_180310,Mamouros,585,341,2,3,155,145,12,6,6,5,2,3,2,0,0
PT_180311,Mezio,417,293,4,4,166,71,32,4,1,9,0,1,1,0,0
PT_180312,Mões,2002,1085,18,7,409,515,74,17,10,21,4,2,8,0,0
PT_180313,Moledo,1396,632,9,9,252,275,46,11,1,10,9,4,6,0,0
PT_180314,Monteiras,519,287,2,6,147,39,80,2,1,5,1,2,2,0,0
PT_180315,Moura Morta,129,98,1,1,39,22,28,3,1,3,0,0,0,0,0
PT_180316,Parada De Ester,758,439,5,1,196,199,20,4,1,5,0,1,7,0,0
PT_180317,Pepim,402,244,4,4,133,77,15,4,0,4,2,0,1,0,0
PT_180318,Picão,320,167,1,3,86,7,64,1,2,0,0,1,2,0,0
PT_180319,Pinheiro,953,425,5,3,219,147,27,6,3,10,3,0,2,0,0
PT_180320,Reriz,679,380,5,6,103,191,42,12,2,8,7,0,4,0,0
PT_180321,Ribolhos,302,184,2,6,98,55,21,2,0,0,0,0,0,0,0
PT_180322,São Joaninho,375,227,3,4,150,44,16,4,0,3,0,0,3,0,0
PT_180401,Alhões,263,151,2,0,51,62,14,15,1,4,2,0,0,0,0
PT_180402,Bustelo,147,84,0,0,36,33,11,0,2,1,0,0,1,0,0
PT_180403,Cinfães,2643,1563,14,12,453,858,101,60,2,43,6,2,12,0,0
PT_180404,Espadanedo,1128,690,3,7,309,298,39,15,7,4,1,0,7,0,0
PT_180405,Ferreiros De Tendais,652,412,4,3,98,149,126,9,6,6,4,1,6,0,0
PT_180406,Fornelos,741,460,8,5,145,208,59,7,6,11,2,2,7,0,0
PT_180407,Gralheira,198,114,0,1,47,40,22,0,1,1,0,2,0,0,0
PT_180408,Moimenta,416,290,4,0,95,144,28,7,1,6,2,1,2,0,0
PT_180409,Nespereira,2186,1235,25,14,597,429,96,22,12,13,8,5,14,0,0
PT_180410,Oliveira Do Douro,1530,811,9,3,193,483,33,28,7,30,15,2,8,0,0
PT_180411,Ramires,118,73,1,0,15,50,4,0,0,0,1,0,2,0,0
PT_180412,Santiago De Piães,1761,828,12,7,301,395,77,12,1,16,4,0,3,0,0
PT_180413,São Cristovão De Nogueira,1715,994,9,5,231,666,27,15,6,22,5,2,6,0,0
PT_180414,Souselo,2636,1552,16,12,489,852,73,48,11,31,5,6,9,0,0
PT_180415,Tarouquela,996,586,2,9,194,312,35,16,5,6,4,0,3,0,0
PT_180416,Tendais,852,506,10,7,239,167,49,10,1,11,3,4,5,0,0
PT_180417,Travanca,805,493,3,2,113,338,19,7,2,2,3,1,3,0,0
PT_180501,Lamego (Almacave),6685,4576,48,59,1581,2047,414,181,44,165,21,5,11,0,0
PT_180502,Avões,613,430,3,5,97,210,17,10,0,83,3,1,1,0,0
PT_180503,Bigorne,53,30,1,0,20,6,3,0,0,0,0,0,0,0,0
PT_180504,Britiande,923,541,7,3,235,226,33,10,2,9,11,2,3,0,0
PT_180505,Cambres,2340,1274,12,8,293,802,77,33,3,29,10,2,5,0,0
PT_180506,Cepões,940,567,8,2,320,151,47,12,7,9,4,2,5,0,0
