gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP,MPT,CDU,B.E.,L,PCTP/MRPP,PPV/CDC,PAN,PND,PPM,PTP,MAS,PDA,E,POUS
PT_050916,Cumeada e Marmeleiro,687,333,7,16,68,211,9,5,2,5,1,1,1,4,0,1,1,0,0,1
PT_050917,Ermida e Figueiredo,475,219,8,16,22,156,7,1,2,2,2,0,0,2,0,0,0,1,0,0
PT_050911,Pedrógão Pequeno,706,266,13,7,91,89,21,8,10,4,3,0,6,7,1,1,1,3,0,1
PT_050912,Sertã,5338,2026,108,111,514,897,146,58,48,27,26,7,20,18,13,11,8,2,9,3
PT_050913,Troviscal,898,290,23,16,73,151,7,0,8,0,2,0,0,2,1,4,3,0,0,0
PT_050914,Várzea Dos Cavaleiros,851,350,13,14,61,229,13,3,0,5,1,1,0,2,1,5,2,0,0,0
PT_051001,Fundada,576,360,44,16,54,190,12,16,5,5,2,0,2,4,3,2,1,2,1,1
PT_051002,São João Do Peso,150,66,7,2,9,43,1,1,0,0,1,0,1,1,0,0,0,0,0,0
PT_051003,Vila De Rei,2221,1177,90,83,213,575,82,38,14,9,12,4,12,11,6,12,6,4,5,1
PT_051101,Fratel,539,266,9,7,147,51,8,26,5,0,6,0,2,1,2,0,1,1,0,0
PT_051102,Perais,460,195,0,4,115,46,1,11,2,1,4,0,2,1,2,2,1,0,1,2
PT_051103,Sarnadas De Ródão,494,199,7,7,97,57,8,7,8,2,2,0,1,1,2,0,0,0,0,0
PT_051104,Vila Velha De Ródão,1562,645,21,11,351,142,15,58,23,4,10,0,1,0,0,2,3,0,1,3
PT_060102,Arganil,3498,1194,44,63,386,434,86,42,49,19,19,4,17,11,3,9,5,0,3,0
PT_060104,Benfeita,387,169,3,6,46,98,3,3,2,2,1,0,1,4,0,0,0,0,0,0
PT_060105,Celavisa,188,110,2,7,39,41,11,6,0,0,1,0,1,1,0,0,0,0,1,0
PT_060119,Cepos e Teixeira,258,107,1,1,51,38,5,2,2,0,3,0,1,3,0,0,0,0,0,0
PT_060120,Cerdeira e Moura da Serra,397,224,7,10,78,103,7,7,3,1,1,1,1,1,1,2,0,0,0,1
PT_060121,Côja e Barril de Alva,1587,639,21,37,273,171,44,31,24,6,5,1,9,3,2,2,2,2,4,2
PT_060109,Folques,300,123,4,5,73,20,6,4,5,1,0,0,2,1,0,2,0,0,0,0
PT_060111,Piódão,184,69,2,0,26,26,2,4,0,0,0,0,5,0,0,3,0,1,0,0
PT_060112,Pomares,437,182,9,7,76,59,3,13,6,0,4,1,1,1,0,1,0,0,1,0
PT_060113,Pombeiro Da Beira,965,317,15,6,107,137,13,10,7,3,1,0,1,5,0,7,2,0,2,1
PT_060114,São Martinho Da Cortiça,1349,430,20,19,99,218,19,14,9,6,7,1,5,3,1,2,3,1,2,1
PT_060115,Sarzedo,612,242,5,12,52,125,18,7,4,4,3,0,1,3,3,1,1,1,2,0
PT_060116,Secarias,377,180,6,9,96,27,6,18,7,2,4,0,4,0,0,1,0,0,0,0
PT_060122,Vila Cova de Alva e Anseriz,587,220,8,12,96,67,8,14,3,0,4,0,4,0,1,1,2,0,0,0
PT_060201,Ançã,2391,674,15,26,290,125,35,95,33,12,14,13,4,4,0,3,4,0,1,0
PT_060203,Cadima,3026,811,15,39,199,385,55,33,22,10,12,0,14,10,8,4,4,0,1,0
PT_060220,Cantanhede e Pocariça,8189,2513,78,184,687,804,208,180,136,62,29,15,48,21,11,18,13,1,16,2
PT_060205,Cordinhã,1099,263,4,11,98,94,14,13,12,5,0,0,1,2,1,5,1,0,2,0
PT_060221,Covões e Camarneira,3461,923,26,44,139,579,37,19,20,12,7,2,11,15,1,5,3,0,2,1
PT_060207,Febres,3823,953,41,62,206,479,56,16,28,8,6,5,9,15,5,4,4,1,8,0
PT_060208,Murtede,1415,448,14,30,159,129,35,25,23,3,8,1,6,9,2,3,1,0,0,0
PT_060209,Ourentã,1276,310,4,23,99,121,24,10,9,5,2,1,2,5,1,2,2,0,0,0
PT_060222,Portunhos e Outil,1922,551,16,42,193,137,49,52,27,7,8,0,6,6,1,3,2,1,0,1
PT_060218,Sanguinheira,1841,493,17,29,97,233,28,34,7,9,8,1,3,5,2,6,4,3,5,2
PT_060215,São Caetano,801,278,4,29,41,158,7,10,6,4,3,0,6,7,0,1,2,0,0,0
PT_060223,Sepins e Bolho,2082,611,22,62,186,228,32,20,16,6,8,3,7,10,2,4,1,0,4,0
PT_060214,Tocha,3727,1020,43,41,292,381,102,57,35,11,12,1,8,10,8,7,6,0,6,0
PT_060224,Vilamar e Corticeiro de Cima,1556,519,21,36,99,273,36,11,12,4,3,1,8,4,2,2,1,2,2,2
PT_060301,Almalaguês,2800,924,24,38,312,176,83,142,84,11,26,1,10,1,5,4,3,1,3,0
PT_060332,Antuzede e Vil de Matos,2782,845,15,37,354,157,61,98,52,16,19,3,13,3,4,3,6,0,2,2
PT_060333,Assafarge e Antanhol,4502,1642,35,114,470,379,181,199,128,41,24,3,25,9,10,9,6,2,4,3
PT_060309,Brasfemes,1771,620,17,41,232,83,49,96,42,20,9,2,10,2,3,1,6,1,5,1
PT_060311,Ceira,3469,1055,35,52,314,241,99,167,60,16,27,5,14,2,2,6,6,1,6,2
PT_060312,Cernache,3543,1338,36,77,434,251,129,199,96,27,30,4,19,6,8,6,8,1,4,3
PT_060335,Eiras e São Paulo de Frades,15664,5425,170,268,1724,1060,539,775,361,131,115,20,127,14,23,21,52,5,20,0
PT_060336,Santa Clara e Castelo Viegas,10732,3855,89,210,1088,920,423,515,286,129,44,10,58,16,14,9,15,6,21,2
PT_060318,Santo António Dos Olivais,35295,14772,386,808,3790,4026,1575,1830,1050,601,138,54,235,51,57,31,78,11,41,10
PT_060320,São João Do Campo,1867,505,12,23,204,75,33,110,16,4,8,2,3,6,4,1,3,0,1,0
PT_060337,São Martinho de Árvore e Lamarosa,2738,713,16,30,244,159,71,94,30,7,25,2,5,5,9,4,6,1,4,1
PT_060338,São Martinho do Bispo e Ribeira de Frades,14122,4738,125,239,1660,879,515,632,310,102,77,10,74,30,10,22,25,7,17,4
PT_060324,São Silvestre,2683,758,17,34,345,128,48,95,51,4,9,3,5,2,3,5,4,1,4,0
PT_060334,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",13534,5172,112,208,1346,1550,460,699,369,169,59,24,72,16,32,16,17,4,17,2
PT_060339,Souselas e Botão,4338,1367,29,89,551,292,72,194,60,17,20,0,15,6,4,1,11,1,5,0
PT_060340,"Taveiro, Ameal e Arzila",3725,1359,42,57,574,167,120,234,60,20,29,4,10,2,4,9,20,2,4,1
PT_060329,Torres Do Mondego,2098,768,19,30,319,130,49,119,39,11,15,2,9,5,6,2,5,2,6,0
PT_060341,Trouxemil e Torre de Vilela,3487,1104,43,45,420,194,113,143,68,18,19,2,12,4,6,7,5,0,5,0
PT_060401,Anobra,1069,394,7,22,168,26,42,58,44,3,10,0,5,3,1,1,2,2,0,0
PT_060411,Condeixa-a-Velha e Condeixa-a-Nova,6513,2071,53,122,679,413,203,226,239,36,28,3,28,8,7,3,8,3,10,2
PT_060406,Ega,2459,879,20,51,314,221,73,68,64,13,11,3,10,8,1,10,4,2,5,1
PT_060407,Furadouro,185,53,2,5,25,9,1,4,4,0,1,0,2,0,0,0,0,0,0,0
PT_060412,Sebal e Belide,2544,880,11,57,331,133,91,104,86,13,15,2,13,6,5,3,3,2,5,0
PT_060413,Vila Seca e Bem da Fé,861,420,3,18,122,64,20,40,127,5,6,2,2,0,4,4,1,2,0,0
PT_060410,Zambujal,381,144,4,5,46,45,9,9,18,1,3,0,2,0,0,0,2,0,0,0
PT_060519,Alhadas,4329,1202,44,78,439,205,122,144,71,18,30,2,17,4,3,6,9,0,9,1
PT_060502,Alqueidão,1641,480,19,28,186,116,32,49,15,7,9,0,6,1,1,6,1,1,2,1
PT_060515,Bom Sucesso,2171,418,15,31,154,107,30,37,17,7,11,0,1,1,0,5,2,0,0,0
PT_060520,Buarcos,18009,5676,182,277,1834,1372,507,722,319,127,97,4,107,30,27,21,24,4,17,5
PT_060521,Ferreira-a-Nova,2480,726,22,53,274,184,55,36,25,14,22,1,11,6,6,6,5,1,4,1
PT_060522,Lavos,3561,1111,40,84,373,239,85,125,53,20,43,3,18,10,6,7,0,0,4,1
PT_060507,Maiorca,2567,770,20,46,335,121,57,98,26,5,16,2,8,8,4,10,6,2,4,2
PT_060508,Marinha Das Ondas,2826,715,16,53,303,182,44,35,27,11,17,3,2,9,2,8,0,1,1,1
PT_060518,Moinhos Da Gândara,1352,292,3,41,93,84,23,13,11,3,6,1,2,2,0,4,2,1,1,2
PT_060523,Paião,2788,903,22,69,296,273,76,63,34,13,13,5,12,8,6,4,4,0,3,2
PT_060524,Quiaios,3037,795,29,80,303,158,55,64,44,14,13,1,19,4,3,3,0,1,4,0
PT_060514,São Pedro,2778,666,14,15,260,126,63,98,40,6,16,2,8,4,5,1,7,0,1,0
PT_060512,Tavarede,8369,2632,89,169,707,549,272,399,194,73,50,7,58,7,12,10,20,3,10,3
PT_060513,Vila Verde,2670,938,25,31,346,106,93,227,44,19,24,1,4,3,4,5,3,1,2,0
PT_060601,Alvares,677,260,6,8,110,102,13,5,0,4,3,1,0,4,1,0,2,0,0,1
PT_060606,Cadafaz e Colmeal,364,115,6,3,52,35,7,3,2,1,2,1,0,1,0,1,0,0,1,0
PT_060604,Góis,1897,714,26,32,341,146,66,32,36,9,9,0,3,1,3,5,3,0,1,1
PT_060605,Vila Nova Do Ceira,865,362,16,16,174,89,21,8,12,5,1,1,7,4,1,1,2,1,3,0
PT_060707,Foz de Arouce e Casal de Ermio,1227,418,10,34,142,134,42,13,17,6,5,0,8,1,1,3,1,0,1,0
PT_060706,Gândaras,1145,379,19,24,198,85,13,13,9,2,4,1,5,2,0,1,1,2,0,0
PT_060708,Lousã e Vilarinho,11346,3802,125,253,1541,766,306,302,222,61,50,7,57,29,18,25,17,3,12,8
PT_060704,Serpins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_060803,Carapelhos,855,220,8,18,25,138,9,4,5,3,2,0,2,2,1,2,0,1,0,0
PT_060801,Mira,7429,2168,75,133,676,832,173,86,60,33,25,6,17,14,5,13,6,1,8,5
PT_060804,Praia De Mira,3288,745,14,35,325,208,63,30,25,10,11,0,7,3,3,3,3,1,3,1
PT_060802,Seixo,1523,444,8,29,52,268,30,9,12,6,3,5,3,7,2,5,0,1,4,0
PT_060901,Lamas,754,271,14,16,115,47,21,21,15,8,4,1,2,1,1,2,2,1,0,0
PT_060902,Miranda Do Corvo,6305,1949,53,98,824,396,141,209,119,26,27,8,19,6,2,11,6,1,2,1
PT_060906,Semide e Rio Vide,3274,947,31,55,350,259,61,63,49,12,16,4,11,9,4,6,3,5,7,2
PT_060905,Vila Nova,928,362,16,23,138,106,21,14,17,9,6,0,3,4,2,2,0,0,1,0
PT_061015,"Abrunheira, Verride e Vila Nova da Barca",1391,484,13,21,202,66,49,80,21,8,10,0,4,3,3,2,1,0,1,0
PT_061002,Arazede,5200,1323,33,65,468,456,86,101,36,20,18,2,15,6,3,5,2,2,4,1
PT_061003,Carapinheira,2561,563,14,26,221,120,41,72,26,7,15,1,3,3,7,2,3,0,1,1
PT_061014,Ereira,583,244,10,13,139,29,18,12,9,1,5,1,2,1,1,0,2,1,0,0
PT_061005,Liceia,1127,363,7,23,171,65,27,31,11,3,9,0,4,2,3,3,3,0,1,0
PT_061006,Meãs Do Campo,1538,454,11,22,179,130,36,36,14,2,9,0,2,4,0,3,1,2,2,1
PT_061016,Montemor-o-Velho e Gatões,3085,860,17,59,321,143,79,113,55,18,15,3,13,6,6,3,4,2,1,2
PT_061008,Pereira,2724,875,9,37,361,101,105,138,62,16,11,1,14,1,5,5,5,0,2,2
PT_061009,Santo Varão,1605,661,11,37,269,88,56,125,38,7,13,2,4,1,3,2,1,1,3,0
PT_061010,Seixo De Gatões,1194,337,8,23,116,95,27,36,7,6,4,2,3,2,5,0,1,0,2,0
PT_061011,Tentúgal,1817,480,10,37,194,117,29,37,23,3,7,2,5,8,4,0,3,0,1,0
PT_061101,Aldeia Das Dez,488,185,9,6,74,73,10,2,2,1,1,0,1,3,0,0,1,1,1,0
PT_061102,Alvoco Das Várzeas,272,141,1,8,81,32,6,5,1,0,4,0,0,1,1,0,0,1,0,0
PT_061103,Avô,482,171,3,10,66,69,12,3,3,0,0,0,0,0,1,2,0,1,1,0
PT_061104,Bobadela,592,194,4,5,71,62,11,16,11,3,5,0,1,1,0,1,1,0,1,1
PT_061122,Ervedal e Vila Franca da Beira,1370,531,18,27,217,150,19,71,7,2,6,3,7,0,2,0,0,1,1,0
PT_061106,Lagares Da Beira,1298,390,11,23,204,99,19,10,7,2,4,1,4,1,1,3,0,0,1,0
PT_061123,Lagos da Beira e Lajeosa,1196,414,20,20,187,128,24,8,8,4,3,1,1,3,0,5,1,0,1,0
PT_061109,Lourosa,504,172,7,7,56,74,7,5,4,1,2,0,1,1,2,0,1,2,2,0
PT_061110,Meruge,504,169,7,8,59,47,4,27,7,0,6,0,1,2,0,0,0,1,0,0
PT_061111,Nogueira Do Cravo,2056,654,17,48,210,248,56,32,10,5,2,2,4,6,5,5,2,0,2,0
PT_061124,Oliveira do Hospital e São Paio de Gramaços,5117,1563,59,102,530,561,117,59,43,34,9,7,9,13,3,6,4,3,3,1
PT_061125,Penalva de Alva e São Sebastião da Feira,1085,432,17,30,175,139,22,13,9,7,4,2,3,2,5,3,0,0,0,1
PT_061126,Santa Ovaia e Vila Pouca da Beira,802,280,14,21,69,108,18,19,9,6,6,1,3,1,2,0,0,0,3,0
PT_061115,São Gião,485,170,5,11,56,70,8,4,4,4,2,1,0,1,1,1,1,0,1,0
PT_061118,Seixo Da Beira,1594,368,12,25,115,174,10,4,5,1,4,0,1,6,2,4,3,2,0,0
PT_061119,Travanca De Lagos,1071,290,13,14,105,112,14,8,9,0,4,0,4,2,0,1,4,0,0,0
PT_061201,Cabril,249,86,3,3,32,31,1,4,1,0,1,0,3,1,2,1,2,0,1,0
PT_061202,Dornelas Do Zêzere,576,183,7,5,74,54,6,13,6,1,6,0,2,2,3,3,1,0,0,0
PT_061211,Fajão-Vidual,312,121,6,8,24,62,9,6,3,0,0,0,1,0,0,0,1,0,1,0
PT_061204,Janeiro De Baixo,675,215,8,9,85,78,15,5,3,0,3,0,0,4,0,2,1,0,1,1
PT_061206,Pampilhosa Da Serra,1199,412,14,18,144,143,25,25,11,4,5,1,5,7,0,6,2,0,2,0
PT_061207,Pessegueiro,173,72,2,5,26,31,1,1,0,3,0,0,0,1,0,1,1,0,0,0
PT_061212,Portela do Fojo-Machio,430,179,6,7,59,86,4,6,0,2,3,0,1,2,0,1,0,1,1,0
PT_061209,Unhais-o-Velho,544,176,3,10,52,92,3,5,3,1,4,0,0,1,0,0,1,0,0,1
PT_061301,Carvalho,858,170,4,12,60,78,2,6,2,0,5,0,0,0,1,0,0,0,0,0
PT_061302,Figueira De Lorvão,2537,815,20,37,388,250,29,44,15,5,7,3,2,5,2,5,0,0,1,2
PT_061312,Friúmes e Paradela,802,282,11,18,98,104,21,6,3,2,1,0,10,3,2,1,2,0,0,0
PT_061304,Lorvão,3646,1086,42,48,410,302,59,144,19,8,21,1,11,9,2,4,2,2,1,1
PT_061313,Oliveira do Mondego e Travanca do Mondego,1102,297,11,15,93,82,16,53,10,1,5,1,2,4,0,3,1,0,0,0
PT_061307,Penacova,3127,1010,31,61,399,304,39,83,37,10,16,3,4,6,5,5,5,0,2,0
PT_061314,São Pedro de Alva e São Paio de Mondego,1981,657,7,23,164,329,30,40,16,7,8,1,4,8,1,6,8,0,2,3
PT_061310,Sazes Do Lorvão,725,270,8,14,115,79,20,11,4,6,4,0,1,2,0,0,3,0,3,0
PT_061401,Cumeeira,998,354,18,25,93,163,18,14,6,5,1,0,1,2,3,3,1,0,0,1
PT_061402,Espinhal,696,251,7,15,95,72,22,10,9,8,1,0,4,3,2,2,0,0,1,0
PT_061403,Podentes,449,142,5,7,42,53,10,10,4,2,2,0,2,0,0,0,1,1,1,2
PT_061407,"São Miguel, Santa Eufémia e Rabaçal",3149,1051,25,81,343,379,71,49,28,15,12,5,10,13,2,6,5,2,3,2
PT_061501,Alfarelos,1137,455,11,26,165,56,38,95,25,6,11,2,7,2,3,1,3,0,2,2
PT_061513,Degracias e Pombalinho,1366,396,19,21,141,157,23,7,7,4,5,0,0,6,1,3,0,0,2,0
PT_061504,Figueiró Do Campo,1349,541,11,27,217,58,66,80,28,11,14,3,8,0,5,5,0,1,7,0
PT_061514,Gesteira e Brunhós,1088,383,11,29,184,66,15,43,13,2,5,0,2,4,1,2,3,0,1,2
PT_061506,Granja Do Ulmeiro,1604,572,9,22,233,68,44,95,44,16,14,0,12,4,2,1,1,4,2,1
PT_061508,Samuel,1206,407,16,17,196,80,18,29,21,8,5,0,9,4,1,1,2,0,0,0
PT_061509,Soure,7501,2317,67,148,1049,447,146,217,98,30,33,6,22,17,13,6,12,1,5,0
PT_061510,Tapéus,357,125,2,11,48,42,3,5,10,0,2,0,0,0,0,2,0,0,0,0
PT_061511,Vila Nova De Anços,986,356,13,16,149,61,26,58,16,2,6,0,2,1,4,1,1,0,0,0
PT_061512,Vinha Da Rainha,1465,392,6,26,164,91,38,21,17,10,2,1,6,1,0,2,3,0,3,1
PT_061616,Ázere e Covelo,864,274,5,6,98,82,10,50,2,0,6,1,2,2,1,5,1,0,3,0
PT_061602,Candosa,685,280,5,14,142,68,18,9,7,1,4,0,2,3,2,1,2,0,2,0
PT_061603,Carapinha,349,122,9,17,22,58,9,0,1,0,0,1,1,3,0,0,0,1,0,0
PT_061617,Covas e Vila Nova de Oliveirinha,1222,360,13,12,113,113,16,39,14,1,17,1,9,1,4,4,1,0,1,1
PT_061618,Espariz e Sinde,937,319,11,11,140,95,27,15,4,2,4,0,1,2,2,0,4,0,1,0
PT_061608,Midões,1563,500,12,23,234,143,24,18,9,8,6,1,7,3,4,2,3,1,0,2
PT_061609,Mouronho,752,252,22,12,53,117,13,8,6,1,3,0,3,2,1,4,2,0,3,2
PT_061619,Pinheiro de Coja e Meda de Mouros,494,210,11,8,84,69,19,9,1,0,2,0,1,0,2,0,3,0,0,1
PT_061611,Póvoa De Midões,553,160,6,8,69,51,10,2,3,0,4,0,1,3,0,2,1,0,0,0
PT_061612,São João Da Boa Vista,428,158,10,5,88,29,3,3,1,2,3,0,3,3,1,1,3,1,2,0
PT_061614,Tábua,2852,775,31,45,246,232,67,64,32,12,13,2,9,6,4,6,2,0,1,3
PT_061701,Arrifana,1330,334,17,11,108,140,13,20,5,3,5,1,2,4,0,1,2,0,1,1
PT_061702,Lavegadas,226,80,2,5,26,30,4,4,2,3,1,0,0,2,1,0,0,0,0,0
PT_061703,Poiares (Santo André),3536,927,33,62,326,246,64,72,46,24,18,3,11,6,3,7,0,1,4,1
PT_061704,São Miguel De Poiares,1208,337,6,15,137,102,27,22,8,4,7,0,3,2,1,1,1,0,1,0
PT_070104,Capelins (Santo António),483,206,3,7,72,20,3,79,3,2,7,0,1,1,2,5,0,0,0,1
PT_070107,"Nossa Senhora Conceição, São Brás Matos, Juromenha",1938,665,14,12,253,83,32,181,39,5,23,2,8,4,3,3,1,0,2,0
PT_070103,Santiago Maior,2000,894,8,13,321,55,14,420,18,7,25,0,4,2,1,2,3,0,1,0
PT_070105,Terena (São Pedro),678,289,0,0,108,36,6,104,10,4,10,1,1,2,4,1,0,0,1,1
PT_070201,Arraiolos,2827,1396,35,33,334,132,57,677,48,16,30,4,12,1,4,2,1,0,8,2
PT_070208,Gafanhoeira (São Pedro) e Sabugueiro,833,465,7,12,102,28,4,276,5,7,16,0,1,0,2,0,1,0,4,0
PT_070202,Igrejinha,766,358,7,8,137,21,7,135,16,3,8,0,7,1,1,4,0,0,3,0
PT_070209,São Gregório e Santa Justa,493,209,6,8,65,20,3,90,5,2,8,0,0,1,0,0,0,1,0,0
PT_070206,Vimieiro,1309,460,10,10,168,76,12,141,18,3,11,1,3,2,1,2,0,1,0,1
PT_070301,Borba (Matriz),3110,1238,35,48,476,192,51,303,40,11,40,2,8,5,3,10,3,1,8,2
PT_070304,Borba (São Bartolomeu),698,347,5,7,155,63,15,70,8,2,12,1,4,2,2,1,0,0,0,0
PT_070302,Orada,690,223,6,7,121,14,6,56,6,1,2,0,1,0,0,0,0,0,3,0
PT_070303,Rio De Moinhos,1814,698,10,24,314,95,39,137,28,10,12,4,5,7,2,3,3,1,2,2
PT_070417,Ameixial (Santa Vitória e São Bento),615,275,15,5,112,69,11,48,3,2,7,0,1,0,1,0,0,1,0,0
PT_070401,Arcos,980,350,9,14,119,69,23,69,16,4,9,2,2,3,5,0,3,1,2,0
PT_070414,Estremoz (Santa Maria e Santo André),7407,2317,75,122,733,573,127,422,101,37,38,6,24,7,14,12,5,4,16,1
PT_070404,Évora Monte (Santa Maria),516,193,5,6,85,19,9,49,4,2,8,0,3,1,0,0,1,0,0,1
PT_070402,Glória,450,176,2,3,81,20,11,42,7,1,3,0,0,1,1,0,1,0,2,1
PT_070415,São Bento do Cortiço e Santo Estêvão,674,226,6,6,103,42,6,44,7,2,2,0,1,1,3,1,0,0,2,0
PT_070411,São Domingos De Ana Loura,322,142,2,3,59,17,4,45,4,1,3,0,1,0,0,2,0,0,1,0
PT_070416,São Lourenço de Mamporcão e São Bento de Ana Loura,486,263,7,7,103,48,6,61,10,2,5,2,2,2,2,4,1,0,1,0
PT_070413,Veiros,915,319,11,9,190,53,9,33,5,1,3,1,0,0,3,0,0,0,1,0
PT_070522,Bacelo e Senhora da Saúde,15527,5540,160,240,1745,1016,314,1356,270,139,109,16,85,18,15,16,13,1,21,6
PT_070515,Canaviais,2621,958,35,41,286,133,66,274,58,15,20,2,10,3,3,3,1,3,5,0
PT_070523,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",5008,1962,52,62,529,561,83,415,101,47,42,7,26,7,11,3,1,2,11,2
PT_070524,Malagueira e Horta das Figueiras,18020,6380,176,254,1797,1233,348,1691,392,147,137,18,77,18,19,15,20,7,27,4
PT_070525,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe,964,389,9,9,111,29,15,188,8,5,2,4,2,1,1,2,1,1,1,0
PT_070502,Nossa Senhora Da Graça Do Divor,393,198,5,10,39,8,6,111,6,5,6,0,1,0,1,0,0,0,0,0
PT_070503,Nossa Senhora De Machede,888,392,11,3,142,37,6,158,13,1,12,1,3,2,0,2,0,1,0,0
PT_070527,São Sebastião da Giesteira e Nossa Senhora da Boa Fé,956,417,9,7,130,45,12,156,19,3,26,0,3,2,3,1,0,0,1,0
PT_070506,São Bento Do Mato,1006,392,10,12,147,95,17,66,14,10,11,1,3,0,1,2,1,0,1,1
PT_070526,São Manços e São Vicente do Pigeiro,1108,435,9,6,225,45,8,108,10,4,7,0,6,1,2,1,1,0,2,0
PT_070509,São Miguel De Machede,682,323,8,6,106,31,11,121,19,3,5,3,6,1,0,0,0,0,2,1
PT_070513,Torre De Coelheiros,608,261,1,3,128,11,3,102,6,0,3,0,1,0,0,0,1,0,2,0
PT_070601,Cabrela,544,227,2,1,89,32,7,79,3,6,2,2,2,0,1,0,0,0,1,0
PT_070607,Ciborro,656,305,6,20,142,20,9,79,14,1,5,0,3,0,3,0,1,1,1,0
PT_070611,Cortiçadas de Lavre e Lavre,1371,650,12,28,140,89,12,310,15,12,18,0,6,1,2,2,2,0,1,0
PT_070610,Foros De Vale De Figueira,950,456,6,8,109,33,11,262,11,3,7,0,2,1,0,0,1,1,1,0
PT_070612,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",9705,4143,62,172,979,547,144,1868,104,61,107,13,34,9,12,7,8,3,11,2
PT_070605,Santiago Do Escoural,1145,588,8,7,129,48,10,339,12,6,15,0,4,4,0,2,1,2,1,0
PT_070606,São Cristóvão,540,275,8,4,48,54,5,131,8,5,10,0,0,1,1,0,0,0,0,0
PT_070701,Brotas,412,207,4,4,44,22,5,107,7,3,6,0,1,1,0,1,0,0,1,1
PT_070702,Cabeção,1058,406,5,11,93,27,11,229,7,5,10,1,5,0,0,0,1,0,1,0
PT_070703,Mora,2280,900,17,30,196,139,28,428,19,9,17,2,7,2,2,0,0,0,4,0
PT_070704,Pavia,853,348,9,6,91,65,8,149,4,0,10,0,2,2,0,1,0,0,1,0
PT_070801,Granja,605,165,6,9,76,28,3,30,5,1,5,1,0,0,0,0,1,0,0,0
PT_070802,Luz,298,131,4,7,45,60,4,5,0,0,4,0,0,0,0,0,0,0,2,0
PT_070803,Mourão,1470,500,16,8,256,89,18,81,11,1,9,0,4,0,4,0,1,0,2,0
PT_070909,Amieira e Alqueva,661,311,10,3,113,7,3,156,4,1,9,0,1,2,1,1,0,0,0,0
PT_070903,Monte Do Trigo,1059,392,6,5,137,18,5,205,5,1,9,0,1,0,0,0,0,0,0,0
PT_070905,Portel,2269,971,10,30,459,78,29,288,35,16,11,2,4,1,1,3,1,2,1,0
PT_070906,Santana,464,184,6,7,103,6,2,42,6,2,5,0,1,1,1,1,1,0,0,0
PT_070910,São Bartolomeu do Outeiro e Oriola,793,308,9,9,153,12,13,87,8,0,11,0,1,0,2,0,3,0,0,0
PT_070908,Vera Cruz,338,140,1,1,69,5,5,51,1,3,3,0,0,0,0,0,1,0,0,0
PT_071001,Montoito,1102,420,5,11,150,60,11,157,6,3,11,0,4,1,0,1,0,0,0,0
PT_071002,Redondo,4903,1480,21,74,528,247,56,370,63,18,38,2,24,9,4,9,5,1,8,3
PT_071106,Campo e Campinho,1341,510,12,16,292,50,4,105,7,6,12,0,1,2,1,0,0,1,1,0
PT_071102,Corval,1154,469,10,16,241,49,7,106,7,3,14,2,6,2,1,0,1,2,2,0
PT_071103,Monsaraz,700,309,9,7,173,34,8,53,5,1,10,1,1,2,0,0,1,0,4,0
PT_071104,Reguengos De Monsaraz,6010,1888,44,86,859,352,73,312,45,14,37,3,25,4,10,11,4,3,5,1
PT_071202,Landeira,648,333,5,5,135,39,4,118,12,3,7,0,1,0,0,1,1,0,1,1
PT_071201,Vendas Novas,9642,3468,73,157,1013,576,133,1164,110,56,68,6,49,10,17,9,10,3,11,3
PT_071303,Aguiar,734,369,3,8,100,10,10,205,13,2,12,0,3,2,0,0,1,0,0,0
PT_071301,Alcáçovas,1749,573,8,15,196,80,20,187,19,5,24,1,7,1,4,3,1,0,2,0
PT_071302,Viana Do Alentejo,2385,798,18,31,277,104,25,254,30,11,23,2,7,2,5,2,3,0,3,1
PT_071401,Bencatel,1471,568,9,8,157,53,20,268,20,1,18,2,2,0,1,1,4,1,3,0
PT_071402,Ciladas,937,256,9,7,96,34,3,71,11,0,18,0,3,0,1,1,0,0,2,0
PT_071406,Nossa Senhora da Conceição e de São Bartolomeu,4376,1412,39,50,440,325,65,336,62,16,39,5,11,5,7,4,2,0,6,0
PT_071404,Pardais,480,151,3,3,65,20,5,41,2,0,6,0,1,1,0,0,2,1,1,0
PT_080106,Albufeira e Olhos de Água,21769,4686,167,223,1262,1205,374,594,256,124,116,19,164,32,37,41,26,11,29,6
PT_080104,Ferreiras,4957,1313,52,60,399,259,113,161,79,28,45,10,43,15,14,12,7,1,13,2
PT_080102,Guia,3116,842,38,40,246,214,86,63,44,24,16,2,35,6,7,9,6,5,1,0
PT_080103,Paderne,2679,761,18,40,253,166,60,71,50,13,26,4,18,9,10,6,7,1,6,3
PT_080206,Alcoutim e Pereiro,1046,412,2,23,207,89,16,43,8,4,7,3,2,3,2,1,2,0,0,0
PT_080202,Giões,228,98,4,2,31,31,1,21,0,0,5,0,0,1,1,0,0,0,1,0
