gisco_id,registered,turnout,invalid,blank,PPD/PSD-CDS-PP-PPM,PS,CH,B.E.,IL,ADN,L,CDU,R.I.R.,E,JPP,MPT,PAN,PPD/PSD-CDS-PP,PCTP/MRPP,NC,PPM,PND,Volt,PLS,PTP
PT_170813,899,386,3,1,0,62,104,4,6,6,2,3,0,0,0,0,1,191,0,0,3,0,0,0,0
PT_170805,893,449,2,4,0,141,87,2,7,9,7,4,1,1,0,0,1,183,0,0,0,0,0,0,0
PT_170814,794,381,7,3,0,68,76,2,5,9,0,2,1,0,0,0,1,206,0,0,0,0,1,0,0
PT_170815,8493,5084,32,70,0,1446,1134,51,117,45,94,106,4,9,0,0,35,1934,0,0,4,0,3,0,0
PT_170816,1269,630,6,2,0,139,161,4,9,13,7,9,0,0,0,0,5,274,0,0,1,0,0,0,0
PT_170809,953,419,1,2,0,115,77,3,11,6,6,5,1,1,0,0,2,186,0,0,1,0,2,0,0
PT_170810,779,395,4,2,0,77,102,3,3,4,4,9,1,0,0,0,2,183,0,0,0,0,1,0,0
PT_170901,268,123,1,2,0,33,12,0,2,0,1,0,0,0,0,0,0,71,0,0,1,0,0,0,0
PT_170902,604,175,2,0,0,45,19,1,1,6,0,1,0,1,0,0,0,97,0,0,2,0,0,0,0
PT_170908,2663,1330,12,17,0,369,187,11,29,20,13,11,1,3,0,0,3,645,0,0,8,0,1,0,0
PT_170909,3522,1602,17,8,0,525,204,6,24,27,5,13,1,3,0,0,9,756,0,0,2,0,2,0,0
PT_170906,922,334,2,6,0,158,29,3,2,3,3,1,3,0,0,0,2,120,0,0,1,0,1,0,0
PT_171001,193,127,1,6,0,35,26,0,2,3,0,4,0,0,0,0,3,46,0,0,0,0,1,0,0
PT_171002,373,234,2,2,0,75,28,2,1,6,3,2,0,0,0,0,1,111,0,0,1,0,0,0,0
PT_171004,267,125,3,0,0,10,29,0,0,0,1,4,0,0,0,0,1,77,0,0,0,0,0,0,0
PT_171007,735,364,5,3,0,83,83,5,5,6,7,9,2,0,0,0,1,155,0,0,0,0,0,0,0
PT_171005,301,198,2,2,0,44,29,1,2,3,1,2,1,0,0,0,2,109,0,0,0,0,0,0,0
PT_171016,505,320,4,7,0,87,69,3,6,3,3,3,0,0,0,0,1,133,0,0,1,0,0,0,0
PT_171009,1062,747,11,11,0,208,155,4,21,5,9,28,2,0,0,0,7,284,0,0,1,0,1,0,0
PT_171011,414,231,2,0,0,65,40,2,1,6,6,1,0,1,0,0,1,106,0,0,0,0,0,0,0
PT_171017,1123,613,4,10,0,187,119,4,14,15,9,8,0,3,0,0,5,235,0,0,0,0,0,0,0
PT_171013,484,278,3,2,0,73,44,2,5,3,2,2,0,1,0,0,2,136,0,0,3,0,0,0,0
PT_171014,360,177,2,2,0,26,35,1,2,3,2,1,0,0,0,0,0,102,0,0,0,0,1,0,0
PT_171015,255,140,2,0,0,34,31,0,4,2,3,2,0,0,0,0,0,62,0,0,0,0,0,0,0
PT_171101,402,239,0,3,0,85,38,0,1,1,0,1,0,0,0,0,3,107,0,0,0,0,0,0,0
PT_171102,1096,609,9,12,0,181,116,9,18,7,10,6,0,3,0,0,3,231,0,0,4,0,0,0,0
PT_171103,901,412,3,2,0,155,60,1,9,2,4,2,2,0,0,0,0,172,0,0,0,0,0,0,0
PT_171111,2602,1494,7,15,0,458,307,17,23,17,17,15,3,2,0,0,10,600,0,0,1,0,2,0,0
PT_171112,663,353,3,3,0,129,26,1,6,6,2,4,0,0,0,0,1,170,0,0,1,0,1,0,0
PT_171106,467,278,3,3,0,75,51,1,5,9,1,6,1,0,0,0,2,121,0,0,0,0,0,0,0
PT_171110,752,369,7,1,0,132,60,1,2,2,3,2,0,0,0,0,1,157,0,0,1,0,0,0,0
PT_171201,333,175,1,1,0,25,35,3,1,3,0,1,0,0,0,0,0,104,0,0,1,0,0,0,0
PT_171203,565,293,4,2,0,61,44,2,1,9,3,2,0,0,0,0,2,163,0,0,0,0,0,0,0
PT_171205,458,174,2,1,0,29,23,0,1,5,0,1,0,0,0,0,0,112,0,0,0,0,0,0,0
PT_171206,248,115,4,1,0,10,18,1,1,5,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
PT_171232,1958,1030,18,9,0,130,219,3,10,25,8,2,0,1,0,0,8,592,0,0,3,0,2,0,0
PT_171209,680,313,4,6,0,55,54,2,1,10,3,1,0,0,0,0,0,177,0,0,0,0,0,0,0
PT_171211,309,184,2,1,0,26,14,2,4,4,2,0,0,0,0,0,0,128,0,0,1,0,0,0,0
PT_171212,676,321,5,2,0,36,46,4,1,8,1,2,0,3,0,0,3,208,0,0,1,0,1,0,0
PT_171233,796,358,6,6,0,66,79,0,2,11,1,2,0,1,0,0,1,183,0,0,0,0,0,0,0
PT_171215,422,180,3,4,0,24,23,2,0,4,1,1,0,0,0,0,0,118,0,0,0,0,0,0,0
PT_171216,439,245,2,2,0,49,65,0,2,2,1,0,0,0,0,0,1,121,0,0,0,0,0,0,0
PT_171217,367,188,0,2,0,40,19,0,2,4,0,0,0,0,0,0,2,117,0,0,2,0,0,0,0
PT_171219,308,174,3,3,0,29,25,0,1,4,1,2,0,0,0,0,0,106,0,0,0,0,0,0,0
PT_171220,407,220,6,4,0,19,35,1,2,4,0,2,1,0,0,0,0,146,0,0,0,0,0,0,0
PT_171221,785,251,1,3,0,16,34,3,2,6,3,1,0,0,0,0,0,180,0,0,1,0,1,0,0
PT_171222,739,306,1,3,0,64,48,2,0,8,0,3,1,0,0,0,2,172,0,0,1,0,1,0,0
PT_171223,289,158,2,0,0,28,31,2,0,6,2,1,0,1,0,0,0,84,0,0,1,0,0,0,0
PT_171224,267,141,3,4,0,11,25,0,0,7,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0
PT_171234,481,223,6,3,0,37,42,2,3,7,2,0,1,1,0,0,0,119,0,0,0,0,0,0,0
PT_171235,388,175,3,0,0,14,41,2,1,6,2,0,0,0,0,0,1,105,0,0,0,0,0,0,0
PT_171227,254,144,1,0,0,28,18,3,1,4,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
PT_171236,5247,2542,46,28,0,501,579,23,45,28,36,23,1,5,0,0,26,1199,0,0,2,0,0,0,0
PT_171229,488,255,4,4,0,42,37,0,4,9,1,3,0,0,0,0,2,149,0,0,0,0,0,0,0
PT_171230,231,177,2,0,0,7,21,0,1,2,0,1,0,0,0,0,0,143,0,0,0,0,0,0,0
PT_171231,1027,514,7,1,0,85,140,2,6,8,2,7,1,1,0,0,2,251,0,0,1,0,0,0,0
PT_171302,443,232,3,3,0,44,54,2,1,5,2,2,0,0,0,0,0,116,0,0,0,0,0,0,0
PT_171319,1103,546,9,10,0,104,92,5,9,12,3,7,1,1,0,0,1,290,0,0,1,0,1,0,0
PT_171303,2143,1160,13,26,0,304,242,14,24,24,9,12,2,1,0,0,9,476,0,0,4,0,0,0,0
PT_171304,559,318,3,5,0,87,47,2,7,9,1,2,1,0,0,0,5,149,0,0,0,0,0,0,0
PT_171305,480,243,3,1,0,58,37,1,1,11,2,1,0,0,0,0,0,128,0,0,0,0,0,0,0
PT_171320,376,178,5,1,0,58,11,4,2,2,1,4,0,1,0,0,2,87,0,0,0,0,0,0,0
PT_171317,637,373,4,5,0,108,84,6,7,5,3,3,0,0,0,0,3,143,0,0,1,0,1,0,0
PT_171310,717,386,5,6,0,141,60,8,5,6,2,6,2,0,0,0,2,142,0,0,0,0,1,0,0
PT_171311,1493,780,6,8,0,170,173,8,16,12,7,6,1,1,0,0,6,362,0,0,3,0,1,0,0
PT_171312,434,236,4,0,0,64,25,0,3,5,1,5,0,1,0,0,1,126,0,0,1,0,0,0,0
PT_171313,387,216,1,0,0,38,38,4,6,5,0,1,0,0,0,0,0,123,0,0,0,0,0,0,0
PT_171314,3150,1930,16,34,0,626,290,12,58,27,25,40,4,1,0,0,10,780,0,0,6,0,1,0,0
PT_171315,677,380,6,6,0,46,96,4,2,10,3,2,0,0,0,0,2,201,0,0,2,0,0,0,0
PT_171316,946,526,7,5,0,136,137,7,4,5,3,5,1,2,0,0,5,206,0,0,3,0,0,0,0
PT_171401,1077,521,4,2,0,141,123,1,12,5,3,9,2,1,0,0,3,211,0,0,2,0,2,0,0
PT_171431,2771,1653,12,25,0,359,448,18,29,18,38,13,6,2,0,0,13,667,0,0,3,0,2,0,0
PT_171403,1593,933,8,11,0,184,258,4,18,11,19,5,3,1,0,0,3,403,0,0,4,0,1,0,0
PT_171404,1044,762,13,11,0,159,137,11,42,9,16,7,1,0,0,0,7,345,0,0,0,0,4,0,0
PT_171432,2665,1708,19,18,0,395,367,22,56,29,46,17,3,1,0,0,18,713,0,0,2,0,2,0,0
PT_171406,1521,826,6,10,0,182,140,7,8,17,18,4,2,2,0,0,5,421,0,0,3,0,1,0,0
PT_171433,1839,1162,13,19,0,207,298,10,31,21,17,10,5,1,0,0,6,521,0,0,3,0,0,0,0
PT_171409,1994,1339,13,19,0,355,290,15,43,18,27,25,1,4,0,0,9,517,0,0,1,0,2,0,0
PT_171410,576,266,5,0,0,42,71,6,2,11,0,7,0,0,0,0,2,120,0,0,0,0,0,0,0
PT_171414,2746,1764,16,24,0,455,379,21,72,21,42,22,5,0,0,0,17,689,0,0,1,0,0,0,0
PT_171415,3132,2263,26,35,0,569,452,35,80,13,61,34,3,0,0,0,16,936,0,0,2,0,1,0,0
PT_171416,943,598,8,4,0,155,116,6,13,12,9,6,1,0,0,0,3,264,0,0,0,0,1,0,0
PT_171434,3549,2266,36,29,0,491,513,26,55,44,41,29,2,1,0,0,15,980,0,0,1,0,3,0,0
PT_171435,833,509,3,2,0,140,126,2,7,7,6,5,1,0,0,0,1,209,0,0,0,0,0,0,0
PT_171420,1646,1102,9,13,0,303,266,18,29,16,30,14,1,0,0,0,8,391,0,0,1,0,3,0,0
PT_171436,877,477,3,6,0,67,94,1,9,17,7,1,0,2,0,0,1,266,0,0,1,0,2,0,0
PT_171437,1340,705,10,8,0,124,160,3,6,11,5,7,5,0,0,0,5,359,0,0,1,0,1,0,0
PT_171426,1545,912,3,8,0,260,172,20,14,18,26,2,2,2,0,0,9,374,0,0,1,0,1,0,0
PT_171429,1673,1028,10,15,0,236,222,10,23,24,25,16,1,0,0,0,8,434,0,0,2,0,2,0,0
PT_171438,15955,10897,105,136,0,2983,1819,173,403,78,361,194,14,9,0,0,112,4493,0,0,7,0,10,0,0
PT_180101,301,201,4,1,0,19,31,3,5,10,2,2,1,0,0,0,0,122,0,0,0,0,1,0,0
PT_180121,182,113,0,1,0,17,12,0,5,2,2,1,1,0,0,0,0,71,0,0,0,0,1,0,0
PT_180120,1332,881,14,6,0,139,235,10,35,21,17,27,3,0,0,0,0,368,0,0,3,1,2,0,0
PT_180104,246,155,2,1,0,15,62,0,2,2,1,0,1,0,0,0,0,69,0,0,0,0,0,0,0
PT_180106,358,190,0,2,0,48,52,0,4,3,3,3,0,1,0,0,0,70,0,0,0,4,0,0,0
PT_180107,573,382,5,1,0,83,78,2,3,10,2,9,1,0,0,0,0,186,0,0,0,2,0,0,0
PT_180109,262,166,3,2,0,28,39,1,7,4,0,5,0,1,0,0,0,75,0,0,0,0,1,0,0
PT_180110,214,149,1,1,0,31,25,0,7,0,1,3,1,0,0,0,0,79,0,0,0,0,0,0,0
PT_180111,155,100,1,0,0,11,37,0,2,4,1,2,0,0,0,0,0,42,0,0,0,0,0,0,0
PT_180114,591,272,4,1,0,53,60,1,6,9,1,2,1,0,0,0,0,131,0,0,1,1,1,0,0
PT_180115,550,315,2,3,0,34,70,0,10,6,6,3,2,1,0,0,0,175,0,0,3,0,0,0,0
PT_180122,266,159,2,1,0,20,31,5,0,7,1,6,2,1,0,0,0,80,0,0,0,2,1,0,0
PT_180118,184,126,2,2,0,18,32,2,8,3,3,0,0,0,0,0,0,56,0,0,0,0,0,0,0
PT_180123,367,236,2,4,0,53,79,4,5,4,2,12,1,2,0,0,0,66,0,0,1,1,0,0,0
PT_180201,811,518,3,12,0,104,125,2,10,13,6,2,0,0,0,0,0,235,0,0,4,0,2,0,0
PT_180202,1343,797,9,8,0,203,173,8,14,19,8,6,2,1,0,0,0,337,0,0,3,3,3,0,0
PT_180208,3141,1802,19,31,0,346,486,18,51,51,48,15,2,2,0,0,0,729,0,0,1,2,1,0,0
PT_180204,2732,1654,19,28,0,388,382,34,42,40,40,26,7,2,0,0,0,635,0,0,4,4,3,0,0
PT_180206,810,412,6,2,0,56,120,7,2,11,11,5,1,0,0,0,0,188,0,0,1,1,1,0,0
PT_180301,212,122,2,3,0,18,12,0,1,4,1,1,0,0,0,0,0,75,0,0,4,1,0,0,0
PT_180303,320,179,0,2,0,66,18,3,2,5,2,1,1,0,0,0,0,79,0,0,0,0,0,0,0
PT_180304,4287,2559,20,38,0,445,625,23,67,49,31,35,5,2,0,0,0,1213,0,0,1,4,1,0,0
PT_180305,260,161,0,2,0,23,17,1,6,1,2,2,0,0,0,0,0,104,0,0,0,2,1,0,0
PT_180309,338,196,1,1,0,33,38,1,4,3,2,2,1,0,0,0,0,106,0,0,0,4,0,0,0
PT_180323,1280,826,8,12,0,141,229,9,18,20,4,9,2,0,0,0,0,369,0,0,4,0,1,0,0
PT_180324,468,306,0,13,0,30,68,2,4,9,3,2,1,0,0,0,0,174,0,0,0,0,0,0,0
PT_180312,1672,922,7,8,0,173,281,5,13,22,7,6,2,0,0,0,0,392,0,0,2,3,1,0,0
PT_180313,1141,539,6,4,0,98,122,7,5,15,2,2,2,1,0,0,0,266,0,0,5,2,2,0,0
PT_180314,431,265,4,4,0,34,78,0,3,5,1,2,0,0,0,0,0,133,0,0,0,1,0,0,0
PT_180325,690,412,4,2,0,118,75,3,6,6,2,3,1,1,0,0,0,189,0,0,1,0,1,0,0
PT_180317,278,176,1,5,0,28,28,0,2,4,2,0,0,0,0,0,0,106,0,0,0,0,0,0,0
PT_180326,416,282,0,2,0,34,53,1,6,1,2,2,1,1,0,0,0,178,0,0,1,0,0,0,0
PT_180319,698,387,7,6,0,84,79,2,8,18,4,1,1,0,0,0,0,171,0,0,4,2,0,0,0
PT_180327,682,416,5,6,0,95,120,5,5,7,2,4,0,1,0,0,0,163,0,0,0,3,0,0,0
PT_180322,322,201,2,2,0,17,46,1,4,3,3,1,1,0,0,0,0,119,0,0,1,0,1,0,0
PT_180418,505,355,6,5,0,87,89,3,3,10,3,2,0,1,0,0,0,145,0,0,0,1,0,0,0
PT_180403,2684,1579,22,19,0,517,253,18,31,34,29,26,6,3,0,0,0,615,0,0,2,2,2,0,0
PT_180404,986,634,15,2,0,98,114,4,21,21,5,1,8,0,0,0,0,345,0,0,0,0,0,0,0
PT_180405,480,282,4,2,0,77,45,0,3,9,3,4,1,1,0,0,0,129,0,0,2,1,1,0,0
PT_180406,509,353,3,1,0,107,77,1,4,10,0,3,5,0,0,0,0,140,0,0,1,1,0,0,0
PT_180408,353,233,2,1,0,72,50,2,8,2,3,3,2,0,0,0,0,87,0,0,0,0,1,0,0
PT_180409,1556,956,28,19,0,206,125,9,18,36,8,7,6,3,0,0,0,479,0,0,5,7,0,0,0
PT_180410,1090,616,4,3,0,226,107,4,7,20,6,6,4,1,0,0,0,225,0,0,2,1,0,0,0
PT_180412,1462,796,7,13,0,196,153,3,10,38,7,2,2,0,0,0,0,356,0,0,0,6,3,0,0
PT_180413,1462,827,8,12,0,277,155,5,15,19,12,5,5,1,0,0,0,307,0,0,2,4,0,0,0
PT_180414,2476,1379,20,17,0,379,317,24,21,33,18,7,6,1,0,0,0,530,0,0,2,1,3,0,0
PT_180415,960,601,3,8,0,166,114,3,8,16,9,7,6,2,0,0,0,258,0,0,1,0,0,0,0
PT_180416,613,423,4,5,0,71,72,2,6,15,5,1,1,0,0,0,0,235,0,0,1,2,3,0,0
PT_180417,653,418,1,4,0,157,95,3,9,11,1,2,2,0,0,0,0,130,0,0,0,2,1,0,0
PT_180502,450,336,5,3,0,60,82,5,6,9,2,47,0,0,0,0,0,116,0,0,1,0,0,0,0
PT_180526,596,391,8,4,0,111,65,2,3,8,8,13,5,0,0,0,0,162,0,0,0,2,0,0,0
PT_180504,804,521,3,2,0,117,123,5,14,7,5,8,1,1,0,0,0,234,0,0,0,0,1,0,0
PT_180505,1534,799,4,8,0,195,210,2,16,18,10,16,3,3,0,0,0,310,0,0,2,2,0,0,0
PT_180527,942,660,7,4,0,130,160,3,9,13,6,5,1,0,0,0,0,320,0,0,0,1,1,0,0
PT_180507,829,536,6,5,0,126,143,2,11,7,4,6,0,1,0,0,0,222,0,0,1,1,1,0,0
PT_180508,401,264,4,1,0,40,65,6,6,7,4,3,0,1,0,0,0,127,0,0,0,0,0,0,0
PT_180509,298,185,1,1,0,33,45,2,4,6,2,1,0,0,0,0,0,88,0,0,1,1,0,0,0
PT_180510,677,493,7,5,0,119,94,6,11,8,10,4,1,0,0,0,0,228,0,0,0,0,0,0,0
PT_180525,11216,7349,68,53,0,1796,1674,102,295,111,167,148,4,6,0,0,0,2907,0,0,2,11,5,0,0
PT_180511,393,280,7,3,0,38,46,4,2,5,4,2,1,1,0,0,0,163,0,0,2,2,0,0,0
PT_180528,914,508,5,2,0,156,125,1,10,7,6,7,0,0,0,0,0,184,0,0,3,1,1,0,0
PT_180516,794,487,7,3,0,84,95,3,5,19,7,8,0,2,0,0,0,250,0,0,3,1,0,0,0
PT_180517,1338,842,14,9,0,170,199,8,25,26,15,6,1,0,0,0,0,366,0,0,0,2,1,0,0
PT_180519,145,88,1,1,0,22,15,2,3,0,1,0,0,1,0,0,0,41,0,0,1,0,0,0,0
PT_180520,751,469,2,8,0,113,135,2,9,9,12,4,1,1,0,0,0,172,0,0,0,0,1,0,0
PT_180523,322,201,0,1,0,40,42,1,5,5,6,5,1,0,0,0,0,95,0,0,0,0,0,0,0
PT_180524,640,449,10,5,0,74,80,5,10,7,8,8,1,0,0,0,0,236,0,0,3,0,2,0,0
PT_180601,450,229,0,1,0,60,58,0,1,8,2,3,0,0,0,0,0,94,0,0,0,2,0,0,0
PT_180602,769,491,4,9,0,142,110,8,12,9,9,6,3,0,0,0,0,178,0,0,1,0,0,0,0
PT_180605,860,471,8,7,0,109,115,5,8,10,7,3,3,0,0,0,0,194,0,0,1,0,1,0,0
PT_180606,912,519,5,5,0,108,172,6,8,11,3,4,1,1,0,0,0,195,0,0,0,0,0,0,0
PT_180607,1296,767,8,13,0,171,219,0,21,8,14,11,1,0,0,0,0,301,0,0,0,0,0,0,0
PT_180608,272,152,3,4,0,25,45,4,1,3,1,1,1,0,0,0,0,64,0,0,0,0,0,0,0
PT_180619,9318,5460,59,108,0,1423,1295,56,214,86,130,86,25,4,0,0,0,1955,0,0,8,6,5,0,0
PT_180620,803,545,1,17,0,122,166,1,7,3,8,6,2,0,0,0,0,211,0,0,0,1,0,0,0
PT_180614,495,314,3,11,0,109,71,1,4,4,5,2,1,0,0,0,0,103,0,0,0,0,0,0,0
PT_180621,1145,698,6,14,0,199,188,4,12,23,9,7,5,2,0,0,0,226,0,0,2,0,1,0,0
PT_180616,176,114,3,2,0,31,14,1,2,2,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0
PT_180622,1239,720,5,12,0,137,202,11,20,11,9,8,0,2,0,0,0,301,0,0,1,0,1,0,0
PT_180702,1202,618,7,18,0,181,103,4,24,25,5,4,1,0,0,0,0,239,0,0,3,4,0,0,0
PT_180703,537,326,5,12,0,73,63,2,12,4,4,0,0,0,0,0,0,149,0,0,0,2,0,0,0
PT_180705,184,104,3,0,0,21,29,1,2,3,1,1,1,0,0,0,0,41,0,0,1,0,0,0,0
PT_180706,306,166,1,1,0,35,53,0,4,5,0,0,3,1,0,0,0,62,0,0,0,1,0,0,0
PT_180707,436,251,3,3,0,36,76,1,5,9,1,0,1,1,0,0,0,113,0,0,1,1,0,0,0
PT_180708,259,110,1,0,0,16,25,0,1,5,1,1,0,0,0,0,0,60,0,0,0,0,0,0,0
PT_180709,962,565,9,13,0,91,161,2,10,13,8,18,2,0,0,0,0,237,0,0,0,1,0,0,0
PT_180710,2886,1748,29,30,0,467,429,23,54,36,29,19,2,3,0,0,0,622,0,0,2,3,0,0,0
PT_180721,214,134,2,0,0,19,33,0,1,4,1,0,1,0,0,0,0,72,0,0,0,1,0,0,0
PT_180713,315,206,1,3,0,52,68,4,3,3,2,6,0,1,0,0,0,63,0,0,0,0,0,0,0
PT_180722,484,272,3,2,0,40,59,2,12,8,2,1,1,0,0,0,0,137,0,0,2,3,0,0,0
PT_180723,554,302,1,9,0,55,58,0,3,7,4,2,2,0,0,0,0,159,0,0,1,0,1,0,0
PT_180717,119,71,0,0,0,13,24,0,0,6,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0
PT_180719,480,292,0,1,0,46,90,1,2,9,3,4,0,0,0,0,0,134,0,0,1,1,0,0,0
PT_180716,550,326,4,6,0,89,54,3,5,6,11,2,0,0,0,0,0,143,0,0,1,2,0,0,0
PT_180720,374,197,2,2,0,46,53,1,5,6,1,1,2,0,0,0,0,78,0,0,0,0,0,0,0
PT_180802,263,144,0,3,0,56,12,1,0,8,5,0,0,0,0,0,0,57,0,0,1,1,0,0,0
PT_180804,957,478,3,13,0,88,84,2,12,16,9,6,1,2,0,0,0,235,0,0,3,3,1,0,0
PT_180805,383,211,5,6,0,74,24,6,3,3,6,2,0,0,0,0,0,79,0,0,2,1,0,0,0
PT_180811,3407,2035,21,102,0,588,280,48,68,43,63,24,2,2,0,0,0,791,0,0,1,1,1,0,0
PT_180807,867,464,4,18,0,60,93,2,16,21,9,6,0,0,0,0,0,235,0,0,0,0,0,0,0
PT_180808,1947,1062,12,52,0,194,168,18,32,19,24,7,4,1,0,0,0,523,0,0,4,2,2,0,0
PT_180809,346,191,4,7,0,52,17,0,6,5,3,0,1,0,0,0,0,93,0,0,1,1,1,0,0
PT_180901,3049,1863,29,31,0,476,384,35,63,28,60,39,6,6,0,0,0,696,0,0,3,3,4,0,0
PT_180910,1367,794,10,16,0,188,214,9,15,19,11,11,2,1,0,0,0,296,0,0,0,0,2,0,0
PT_180908,626,380,2,9,0,110,80,3,12,6,11,13,1,1,0,0,0,130,0,0,1,0,1,0,0
PT_180903,4155,2517,33,53,0,565,722,43,83,28,65,20,8,2,0,0,0,885,0,0,2,6,2,0,0
PT_180911,1404,806,17,6,0,228,187,11,17,21,13,11,3,0,0,0,0,288,0,0,2,2,0,0,0
PT_180905,1070,567,5,11,0,96,173,4,14,7,2,4,0,0,0,0,0,247,0,0,0,3,1,0,0
PT_180906,624,405,3,4,0,59,118,3,9,8,10,4,1,1,0,0,0,182,0,0,1,1,1,0,0
PT_181013,563,372,2,11,0,29,73,3,8,9,9,2,1,0,0,0,0,222,0,0,0,2,1,0,0
PT_181002,1188,723,11,14,0,110,199,9,25,14,18,13,5,1,0,0,0,300,0,0,0,4,0,0,0
PT_181014,558,370,4,7,0,95,55,1,7,8,10,4,8,0,0,0,0,168,0,0,0,3,0,0,0
PT_181015,3341,2300,21,43,0,396,590,22,83,33,66,29,9,1,0,0,0,1004,0,0,1,1,1,0,0
PT_181005,1023,675,10,19,0,100,139,6,9,12,9,12,1,0,0,0,0,355,0,0,0,2,1,0,0
PT_181007,781,524,2,5,0,105,143,2,20,15,5,7,2,0,0,0,0,215,0,0,1,0,2,0,0
PT_181008,412,246,1,5,0,46,43,2,4,4,2,1,2,1,0,0,0,135,0,0,0,0,0,0,0
PT_181009,693,466,1,8,0,61,116,3,9,18,4,0,2,0,0,0,0,243,0,0,0,0,1,0,0
PT_181114,370,248,1,1,0,49,37,2,5,8,1,2,0,0,0,0,0,141,0,0,0,0,1,0,0
PT_181102,796,426,9,4,0,88,79,3,11,7,7,6,1,0,0,0,0,207,0,0,0,0,4,0,0
PT_181103,437,281,2,3,0,48,51,3,6,9,10,0,0,0,0,0,0,146,0,0,0,3,0,0,0
PT_181104,350,224,2,4,0,66,50,1,2,12,2,0,0,0,0,0,0,82,0,0,1,2,0,0,0
PT_181105,1927,1197,22,14,0,348,197,14,20,30,35,17,3,1,0,0,0,494,0,0,2,0,0,0,0
PT_181106,220,148,2,3,0,32,25,3,3,2,7,0,0,0,0,0,0,70,0,0,1,0,0,0,0
PT_181109,1658,1080,12,14,0,239,233,14,21,12,12,13,1,0,0,0,0,498,0,0,3,7,1,0,0
PT_181110,230,127,2,4,0,39,20,3,1,3,1,2,0,1,0,0,0,51,0,0,0,0,0,0,0
PT_181111,685,362,0,7,0,111,69,1,8,6,2,1,1,0,0,0,0,156,0,0,0,0,0,0,0
PT_181112,246,160,4,1,0,64,21,1,0,3,2,2,1,0,0,0,0,60,0,0,0,1,0,0,0
PT_181115,286,205,4,3,0,50,20,2,5,8,1,0,1,0,0,0,0,108,0,0,2,1,0,0,0
PT_181210,363,180,3,2,0,41,41,3,6,5,4,5,0,0,0,0,0,67,0,0,0,3,0,0,0
PT_181202,295,152,1,3,0,40,31,1,1,2,2,5,2,0,0,0,0,62,0,0,1,1,0,0,0
PT_181203,141,78,1,0,0,18,22,0,1,0,1,1,0,0,0,0,0,34,0,0,0,0,0,0,0
PT_181211,1086,632,9,14,0,124,143,5,26,11,19,12,0,2,0,0,0,264,0,0,0,3,0,0,0
PT_181207,313,173,6,3,0,49,35,1,6,5,4,4,0,0,0,0,0,60,0,0,0,0,0,0,0
PT_181208,326,162,4,0,0,33,49,1,1,4,0,1,0,0,0,0,0,68,0,0,0,1,0,0,0
PT_181209,250,169,3,0,0,22,27,1,5,3,0,1,0,2,0,0,0,105,0,0,0,0,0,0,0
PT_181316,1225,835,12,15,0,237,95,8,13,15,9,10,3,1,0,0,0,411,0,0,4,1,1,0,0
PT_181302,644,353,11,2,0,109,28,0,3,13,4,2,0,0,0,0,0,176,0,0,2,1,2,0,0
PT_181303,705,455,5,4,0,128,51,1,2,8,4,10,0,0,0,0,0,238,0,0,1,2,1,0,0
PT_181317,345,261,5,3,0,62,26,2,1,5,0,2,0,0,0,0,0,152,0,0,2,0,1,0,0
PT_181318,605,425,5,3,0,154,74,2,5,6,3,4,1,0,0,0,0,167,0,0,0,1,0,0,0
PT_181319,267,198,1,1,0,60,12,1,1,4,0,2,0,2,0,0,0,113,0,0,0,0,1,0,0
PT_181310,406,276,3,3,0,94,36,3,1,6,2,0,1,1,0,0,0,125,0,0,1,0,0,0,0
PT_181311,2826,1809,21,13,0,482,257,12,51,32,36,13,2,2,0,0,0,878,0,0,2,6,2,0,0
PT_181312,598,429,3,2,0,111,57,3,16,13,1,3,0,0,0,0,0,219,0,0,0,1,0,0,0
PT_181313,635,403,6,3,0,79,50,3,1,13,2,7,0,0,0,0,0,237,0,0,1,1,0,0,0
PT_181314,1382,725,13,7,0,174,136,5,7,14,6,3,4,0,0,0,0,351,0,0,1,3,1,0,0
PT_181410,1444,898,13,22,0,194,218,13,16,25,14,6,1,2,0,0,0,369,0,0,0,2,3,0,0
PT_181403,794,515,7,12,0,140,82,11,12,7,14,4,1,0,0,0,0,221,0,0,2,1,1,0,0
PT_181411,3945,2426,32,44,0,523,459,54,95,28,63,14,5,4,0,0,0,1091,0,0,6,4,4,0,0
PT_181405,1004,596,8,7,0,126,102,5,15,8,18,7,2,1,0,0,0,293,0,0,1,3,0,0,0
PT_181406,1754,919,8,10,0,191,217,7,10,19,22,14,2,1,0,0,0,416,0,0,1,0,1,0,0
PT_181412,1162,681,5,11,0,136,154,8,16,17,9,8,6,4,0,0,0,303,0,0,0,2,2,0,0
PT_181501,328,225,7,8,0,50,47,0,3,10,2,2,0,0,0,0,0,95,0,0,0,1,0,0,0
PT_181502,1030,481,34,13,0,67,151,5,12,15,10,4,2,1,0,0,0,165,0,0,0,1,1,0,0
PT_181504,318,170,7,1,0,43,43,1,7,4,3,1,2,2,0,0,0,56,0,0,0,0,0,0,0
