gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MI HAZÁNK MOZGALOM,MAGYAR KÉTFARKÚ KUTYA PÁRT,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,ORSZÁGOS LENGYEL ÖNKORMÁNYZAT,ORSZÁGOS ÖRMÉNY ÖNKORMÁNYZAT,MAGYARORSZÁGI GÖRÖGÖK ORSZÁGOS ÖNKORMÁNYZATA,MAGYARORSZÁGI NÉMETEK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS HORVÁT ÖNKORMÁNYZAT,BOLGÁR ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS RUSZIN ÖNKORMÁNYZAT,UKRÁN ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS SZLOVÁK ÖNKORMÁNYZAT,SZERB ORSZÁGOS ÖNKORMÁNYZAT,MAGYARORSZÁGI ROMÁNOK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS SZLOVÉN ÖNKORMÁNYZAT
HU_28741,Sellye,2143,1326,19,0,695,471,72,25,5,9,0,0,0,0,30,0,0,0,0,0,0,0
HU_05519,Siklós,7499,4812,35,0,2557,1712,268,116,37,50,0,0,0,18,14,0,0,0,0,5,0,0
HU_23205,Siklósbodony,103,67,1,0,61,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_08800,Siklósnagyfalu,302,169,2,0,154,8,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_23472,Somberek,1202,833,21,0,442,168,81,8,9,9,0,0,0,95,0,0,0,0,0,0,0,0
HU_23807,Somogyapáti,362,224,4,0,127,78,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25070,Somogyhatvan,246,138,1,0,86,46,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29142,Somogyhárságy,303,195,1,0,122,41,11,4,2,0,0,0,0,14,0,0,0,0,0,0,0,0
HU_21281,Somogyviszló,166,97,7,0,68,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_31714,Sósvertike,121,91,2,0,71,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_02547,Sumony,330,200,0,0,175,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15079,Szabadszentkirály,644,423,3,0,257,119,27,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_08475,Szajk,622,473,6,0,245,90,26,9,5,4,0,0,0,80,8,0,0,0,0,0,0,0
HU_09007,Szalatnak,244,150,2,0,75,35,5,0,6,2,0,0,0,25,0,0,0,0,0,0,0,0
HU_22257,Szalánta,926,644,4,0,353,169,51,25,7,7,0,0,0,1,27,0,0,0,0,0,0,0
HU_34032,Szaporca,175,123,2,0,93,17,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_31060,Szava,254,144,1,0,111,16,10,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_27508,Szágy,93,67,3,0,54,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
HU_07366,Szárász,37,24,0,0,6,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33765,Szászvár,1885,1251,103,0,512,472,65,8,8,3,0,0,0,80,0,0,0,0,0,0,0,0
HU_03018,Szebény,270,175,5,0,118,32,11,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0
HU_05607,Szederkény,1429,928,18,0,475,221,49,29,9,11,0,0,0,111,5,0,0,0,0,0,0,0
HU_16984,Szellő,110,57,3,0,34,10,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_09308,Szemely,392,274,48,0,113,78,16,10,0,0,0,0,0,1,8,0,0,0,0,0,0,0
HU_32009,Szentdénes,241,145,2,0,115,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_33613,Szentegát,268,179,7,0,123,42,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09803,Szentkatalin,75,49,0,0,32,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16355,Szentlászló,606,391,4,0,217,118,27,10,4,4,0,0,0,7,0,0,0,0,0,0,0,0
HU_15866,Szentlőrinc,5063,3400,34,0,1874,1053,232,99,14,35,0,0,0,37,22,0,0,0,0,0,0,0
HU_16771,Székelyszabar,433,279,4,0,123,45,13,2,1,2,0,0,0,89,0,0,0,0,0,0,0,0
HU_26578,Szigetvár,9724,6674,51,0,3095,2798,354,212,43,62,0,0,0,34,24,0,0,0,0,1,0,0
HU_19831,Szilágy,233,161,4,0,92,34,7,4,1,2,0,0,0,17,0,0,0,0,0,0,0,0
HU_24712,Szilvás,107,77,2,0,46,16,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05528,Szörény,58,39,0,0,24,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22211,Szőke,96,60,2,0,48,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07694,Szőkéd,293,188,12,0,97,54,10,5,0,2,0,0,0,0,8,0,0,0,0,0,0,0
HU_15404,Szulimán,187,116,2,0,75,24,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11217,Szűr,206,131,5,0,35,13,8,0,1,0,0,0,0,69,0,0,0,0,0,0,0,0
HU_15635,Tarrós,75,44,0,0,31,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32072,Teklafalu,251,130,2,0,91,28,3,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
HU_13675,Tengeri,48,37,0,0,22,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_27702,Tékes,190,107,0,0,80,18,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_32744,Tésenfa,142,90,1,0,65,18,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_20978,Téseny,228,125,1,0,93,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22424,Tormás,199,119,2,0,77,25,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
HU_04048,Tófű,98,69,0,0,47,16,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_26994,Tótszentgyörgy,110,84,1,0,56,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04136,Töttös,415,244,11,0,171,39,18,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
HU_18582,Túrony,205,137,3,0,68,55,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04437,Udvar,113,80,4,0,44,14,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
HU_06062,Újpetre,793,491,12,0,228,119,22,16,8,5,0,0,0,81,0,0,0,0,0,0,0,0
HU_28538,Vajszló,1379,876,1,0,576,228,35,19,3,3,0,0,0,1,10,0,0,0,0,0,0,0
HU_28529,Varga,61,50,0,0,42,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_08138,Várad,100,59,1,0,38,14,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_24952,Vásárosbéc,155,97,1,0,53,27,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02264,Vásárosdombó,863,483,5,0,297,131,42,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07074,Vázsnok,92,60,0,0,42,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_18519,Vejti,125,90,0,0,69,12,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22071,Velény,106,60,1,0,35,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19725,Versend,685,388,10,0,294,49,7,1,2,1,0,0,0,14,10,0,0,0,0,0,0,0
HU_24402,Vékény,112,81,2,0,45,24,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_20279,Véménd,1066,646,18,0,310,99,28,1,3,1,0,0,0,186,0,0,0,0,0,0,0,0
HU_28024,Villány,1806,1267,11,0,756,289,53,31,10,9,0,0,0,107,1,0,0,0,0,0,0,0
HU_05209,Villánykövesd,189,151,1,0,94,30,3,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0
HU_05892,Vokány,654,414,9,0,223,78,19,7,3,1,0,0,0,74,0,0,0,0,0,0,0,0
HU_25122,Zaláta,193,127,0,0,99,18,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17747,Zádor,251,151,2,0,92,45,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15848,Zengővárkony,342,267,2,0,151,41,11,6,3,0,0,0,0,53,0,0,0,0,0,0,0,0
HU_12201,Zók,227,142,3,0,86,35,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21944,Akasztó,2627,1858,15,0,1269,368,140,31,13,20,0,0,0,1,0,0,0,0,0,0,1,0
HU_21148,Apostag,1659,1065,10,0,586,311,115,22,13,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_17686,Ágasegyháza,1492,981,4,0,655,199,83,20,7,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_03522,Baja,29532,20953,209,0,10393,7794,1450,548,118,191,0,0,0,206,41,0,0,0,0,3,0,0
HU_13408,Ballószög,3047,2200,14,0,1210,616,217,93,31,19,0,0,0,0,0,0,0,0,0,0,0,0
HU_25937,Balotaszállás,1147,662,11,0,441,125,62,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_10719,Bácsalmás,5120,3048,44,0,1534,1054,230,83,20,23,0,0,0,55,5,0,0,0,0,0,0,0
HU_10180,Bácsbokod,2091,1180,17,0,624,329,142,30,12,4,0,0,0,21,1,0,0,0,0,0,0,0
HU_27234,Bácsborsód,890,508,3,0,317,114,60,7,3,2,0,0,0,1,1,0,0,0,0,0,0,0
HU_08697,Bácsszentgyörgy,121,85,1,0,55,16,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_30155,Bácsszőlős,253,142,1,0,86,23,23,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0
HU_03656,Bátmonostor,1208,807,18,0,532,168,64,17,1,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_11961,Bátya,1626,1062,22,0,619,327,65,18,3,7,0,0,0,0,1,0,0,0,0,0,0,0
HU_19327,Borota,995,599,6,0,351,148,65,17,5,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_08305,Bócsa,1417,959,15,0,599,186,98,30,5,26,0,0,0,0,0,0,0,0,0,0,0,0
HU_32823,Bugac,2138,1433,13,0,963,286,116,29,16,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_33631,Bugacpusztaháza,204,141,4,0,108,18,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_10472,Császártöltés,1834,1198,18,0,555,324,78,17,6,4,0,0,0,196,0,0,0,0,0,0,0,0
HU_26471,Csátalja,1138,722,7,0,462,154,65,5,1,7,0,0,0,21,0,0,0,0,0,0,0,0
HU_16373,Csávoly,1383,847,11,0,519,204,74,13,5,10,0,0,0,9,2,0,0,0,0,0,0,0
HU_12344,Csengőd,1665,1126,10,0,790,184,98,27,4,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_15699,Csikéria,622,357,5,0,225,81,33,5,2,1,0,0,0,3,2,0,0,0,0,0,0,0
HU_12025,Csólyospálos,1244,853,4,0,605,130,76,21,4,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_10533,Dávod,1583,902,10,0,573,213,78,10,6,9,1,0,0,1,1,0,0,0,0,0,0,0
HU_07524,Drágszél,264,163,1,0,109,40,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_21069,Dunaegyháza,1197,704,5,0,360,242,70,18,1,4,0,0,0,0,0,0,0,0,4,0,0,0
HU_12566,Dunafalva,709,482,10,0,317,101,35,9,6,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_07861,Dunapataj,2599,1659,14,0,929,548,76,24,26,40,0,0,0,2,0,0,0,0,0,0,0,0
HU_11606,Dunaszentbenedek,620,375,1,0,256,70,32,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_14766,Dunatetétlen,455,290,3,0,153,117,10,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_07612,Dunavecse,3044,1839,19,0,1106,520,94,52,22,25,0,0,0,1,0,0,0,0,0,0,0,0
HU_04109,Dusnok,2380,1660,19,0,1127,277,150,38,10,9,0,0,0,8,22,0,0,0,0,0,0,0
HU_11864,Érsekcsanád,2266,1423,19,0,873,322,140,32,11,8,0,0,0,18,0,0,0,0,0,0,0,0
HU_33589,Érsekhalma,479,295,4,0,148,94,28,16,2,2,0,0,0,1,0,0,0,0,0,0,0,0
HU_03230,Fajsz,1291,842,13,0,520,218,62,16,10,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_33598,Felsőlajos,757,528,3,0,355,103,38,15,7,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_02954,Felsőszentiván,1509,951,11,0,529,298,71,20,8,11,0,0,0,2,1,0,0,0,0,0,0,0
HU_02149,Foktő,1230,824,9,0,469,240,66,19,9,8,0,3,0,0,1,0,0,0,0,0,0,0
HU_31468,Fülöpháza,690,486,4,0,299,133,33,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_33622,Fülöpjakab,909,655,3,0,418,132,73,22,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_14058,Fülöpszállás,1821,1075,7,0,734,203,92,12,9,17,0,0,0,1,0,0,0,0,0,0,0,0
HU_31848,Gara,1555,900,13,0,510,220,87,21,6,4,0,0,0,27,12,0,0,0,0,0,0,0
HU_26383,Gátér,736,513,5,0,330,117,30,21,3,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_03577,Géderlak,744,498,6,0,298,142,33,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_18759,Hajós,2316,1553,21,0,771,433,128,35,10,15,0,0,0,140,0,0,0,0,0,0,0,0
HU_08350,Harkakötöny,649,475,6,0,301,96,50,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_18458,Harta,2709,1935,30,0,821,724,102,43,16,20,0,0,0,179,0,0,0,0,0,0,0,0
HU_04093,Helvécia,3801,2563,29,0,1480,705,198,89,37,24,0,0,0,1,0,0,0,0,0,0,0,0
HU_12937,Hercegszántó,1566,928,6,0,554,220,86,12,1,1,0,0,0,0,42,0,0,0,0,6,0,0
HU_27845,Homokmégy,1040,679,4,0,375,198,64,21,4,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_08095,Imrehegy,498,332,5,0,238,52,26,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_21999,Izsák,4614,2897,20,0,1990,513,248,78,16,31,0,0,0,0,0,0,0,0,0,0,1,0
HU_17923,Jakabszállás,2128,1482,32,0,959,333,95,35,11,16,0,0,0,1,0,0,0,0,0,0,0,0
HU_09469,Jánoshalma,6659,3984,53,0,2143,1201,439,89,26,33,0,0,0,0,0,0,0,0,0,0,0,0
HU_08378,Jászszentlászló,1989,1354,14,0,858,318,110,32,6,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_06442,Kalocsa,14097,10314,87,0,4473,4592,605,304,105,123,0,0,0,12,12,0,0,0,1,0,0,0
HU_30605,Kaskantyú,781,526,5,0,399,84,28,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0
HU_11280,Katymár,1394,782,11,0,482,197,67,11,5,2,0,0,0,3,4,0,0,0,0,0,0,0
HU_19789,Kecel,6573,4424,51,0,2799,1014,361,93,28,59,0,0,0,19,0,0,0,0,0,0,0,0
HU_26684,Kecskemét,86802,61843,631,0,30161,22746,4031,2933,644,651,0,15,3,20,3,1,0,2,1,0,1,0
HU_27571,Kelebia,1994,1186,32,0,700,259,156,26,4,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_22530,Kerekegyháza,5020,3419,28,0,2220,745,283,90,24,25,0,0,0,3,1,0,0,0,0,0,0,0
HU_18166,Kéleshalom,346,198,3,0,107,44,31,8,1,2,0,0,0,2,0,0,0,0,0,0,0,0
HU_09344,Kiskőrös,11003,8133,147,0,5281,1746,540,170,47,122,0,0,0,27,0,0,0,0,53,0,0,0
HU_20297,Kiskunfélegyháza,24652,17141,198,0,9184,5440,1332,628,135,220,0,0,0,3,0,0,0,0,0,1,0,0
HU_32434,Kiskunhalas,23117,15400,137,0,8173,4934,1420,501,97,123,0,0,0,15,0,0,0,0,0,0,0,0
HU_24396,Kiskunmajsa,8786,5600,68,0,3499,1329,498,116,36,54,0,0,0,0,0,0,0,0,0,0,0,0
HU_28158,Kisszállás,1912,1162,11,0,736,254,124,27,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_13806,Kömpöc,549,396,3,0,296,61,23,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_05856,Kunadacs,1152,704,11,0,522,108,44,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_06044,Kunbaja,1177,694,9,0,408,199,36,10,0,1,0,0,0,31,0,0,0,0,0,0,0,0
HU_07728,Kunbaracs,522,342,4,0,244,60,11,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_29027,Kunfehértó,1822,1233,7,0,618,404,128,55,11,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_31918,Kunpeszér,575,401,7,0,260,88,33,7,4,1,0,0,0,0,0,0,1,0,0,0,0,0
HU_31893,Kunszállás,1367,1000,8,0,614,249,89,26,7,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_28130,Kunszentmiklós,6522,4549,52,0,3197,844,295,96,27,36,0,0,0,2,0,0,0,0,0,0,0,0
HU_05786,Ladánybene,1371,870,14,0,598,171,54,22,3,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_17677,Lajosmizse,9046,5870,83,0,3796,1223,518,160,48,42,0,0,0,0,0,0,0,0,0,0,0,0
HU_06202,Lakitelek,3832,2583,18,0,1624,631,163,96,17,33,1,0,0,0,0,0,0,0,0,0,0,0
HU_23357,Madaras,2238,1230,14,0,741,326,106,25,7,10,0,0,0,1,0,0,0,0,0,0,0,0
HU_27809,Mátételke,397,238,2,0,170,43,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_16018,Mélykút,3980,2353,34,0,1334,619,269,57,16,23,0,0,0,1,0,0,0,0,0,0,0,0
HU_30632,Miske,1325,820,4,0,470,245,42,17,5,10,0,0,0,27,0,0,0,0,0,0,0,0
HU_34096,Móricgát,350,254,2,0,184,45,13,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_25955,Nagybaracska,1815,1034,23,0,697,209,75,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_32540,Nemesnádudvar,1421,863,23,0,393,160,51,17,2,2,0,0,0,215,0,0,0,0,0,0,0,0
HU_23056,Nyárlőrinc,1824,1283,12,0,819,261,110,28,14,38,0,0,0,0,1,0,0,0,0,0,0,0
HU_16276,Ordas,350,262,1,0,160,75,16,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_16939,Orgovány,2615,1624,18,0,1099,317,113,49,14,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_08679,Öregcsertő,602,367,2,0,220,89,35,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_18670,Páhi,896,644,25,0,470,97,30,8,7,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_02705,Pálmonostora,1397,871,17,0,563,199,60,21,3,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_15431,Petőfiszállás,1184,782,13,0,508,154,59,28,5,15,0,0,0,0,0,0,0,0,0,0,0,0
HU_15398,Pirtó,766,533,5,0,343,125,34,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_26310,Rém,1006,530,8,0,314,156,30,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_29115,Solt,5028,3394,31,0,2081,984,172,66,24,35,0,0,0,1,0,0,0,0,0,0,0,0
HU_18218,Soltszentimre,1031,655,4,0,476,117,35,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_19983,Soltvadkert,5672,3917,44,0,2621,780,256,103,24,45,0,0,0,44,0,0,0,0,0,0,0,0
HU_21245,Sükösd,2878,1851,16,0,1165,435,171,34,8,12,0,0,0,10,0,0,0,0,0,0,0,0
HU_25061,Szabadszállás,4874,2890,23,0,1876,661,237,55,27,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_19530,Szakmár,936,597,14,0,320,209,27,19,5,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_19947,Szalkszentmárton,2306,1515,16,0,1030,284,116,39,19,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_11794,Szank,1854,1291,10,0,852,269,104,30,8,18,0,0,0,0,0,0,0,0,0,0,0,0
HU_21120,Szentkirály,1462,1137,17,0,810,189,75,29,10,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_28820,Szeremle,1104,683,9,0,465,155,42,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_25432,Tabdi,867,613,10,0,421,114,43,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_20525,Tass,2233,1436,6,0,1058,244,107,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_14544,Tataháza,950,559,4,0,351,143,38,13,4,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_24998,Tázlár,1344,925,18,0,685,127,63,18,3,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_24545,Tiszaalpár,3862,2412,27,0,1555,548,175,60,20,27,0,0,0,0,0,0,0,0,0,0,0,0
HU_30623,Tiszakécske,9094,5973,55,0,3687,1584,388,158,60,41,0,0,0,0,0,0,0,0,0,0,0,0
HU_14094,Tiszaug,650,430,4,0,281,94,27,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_28486,Tompa,3613,2015,22,0,1220,472,234,43,8,12,0,0,0,0,0,0,0,0,0,4,0,0
HU_16294,Uszód,723,474,8,0,283,146,24,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_08785,Újsolt,145,101,0,0,58,35,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_33604,Újtelek,307,215,3,0,149,43,4,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_28343,Vaskút,2664,1746,21,0,1026,425,120,36,15,14,0,0,0,87,2,0,0,0,0,0,0,0
HU_10667,Városföld,1760,1261,18,0,798,269,109,50,9,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_15158,Zsana,578,397,6,0,253,70,47,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_29595,Almáskamarás,665,385,13,0,186,105,17,7,2,1,0,0,0,54,0,0,0,0,0,0,0,0
HU_18102,Battonya,4299,2315,21,0,1159,836,147,44,10,13,0,0,0,0,0,0,0,0,0,48,37,0
HU_09760,Békés,16937,11649,120,0,6672,3284,1015,308,85,125,0,0,0,35,0,0,0,0,5,0,0,0
HU_15200,Békéscsaba,48386,35024,514,0,15452,14307,2650,1166,371,417,12,0,0,29,0,0,0,4,72,1,29,0
HU_26189,Békéssámson,1850,1178,15,0,692,314,127,19,5,5,0,0,0,0,0,0,0,0,0,0,1,0
HU_02680,Békésszentandrás,2909,2030,9,0,1043,673,178,70,29,22,0,0,0,0,0,0,0,0,6,0,0,0
HU_19390,Bélmegyer,741,501,6,0,317,112,57,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_29610,Biharugra,711,511,5,0,369,112,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13471,Bucsa,1708,1053,8,0,776,197,44,17,9,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_31334,Csabacsűd,1390,952,9,0,541,249,93,33,15,9,0,0,0,0,0,0,0,0,3,0,0,0
HU_34078,Csabaszabadi,225,175,1,0,112,38,15,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0
HU_20455,Csanádapáca,1994,1187,8,0,657,370,116,17,10,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_25502,Csárdaszállás,337,234,2,0,138,59,25,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_26709,Csorvás,3835,2351,47,0,1225,720,240,59,27,24,0,0,0,0,0,0,0,0,9,0,0,0
HU_24819,Dévaványa,5750,3494,50,0,2236,843,237,62,38,27,0,0,0,1,0,0,0,0,0,0,0,0
HU_33190,Doboz,3333,2096,30,0,1264,594,131,47,20,9,0,0,0,0,0,0,0,0,0,0,1,0
HU_24031,Dombegyház,1503,904,14,0,544,247,68,17,5,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_22132,Dombiratos,438,288,6,0,173,90,10,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_09432,Ecsegfalva,951,511,4,0,332,127,36,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_32957,Elek,3545,2106,62,0,1342,490,82,24,13,16,0,0,0,26,0,0,0,0,21,0,30,0
HU_12256,Füzesgyarmat,4388,2808,23,0,1418,999,254,57,32,23,0,0,0,0,0,0,0,0,1,0,1,0
HU_09511,Gádoros,2826,1732,35,0,970,520,151,29,16,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_07393,Gerendás,939,627,7,0,348,196,60,9,2,3,0,0,0,0,0,0,0,0,2,0,0,0
HU_17394,Geszt,559,360,5,0,298,37,15,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_33455,Gyomaendrőd,10615,6517,74,0,3434,2070,549,179,70,78,0,0,0,62,1,0,0,0,0,0,0,0
HU_05032,Gyula,25534,18275,224,0,8529,7053,1308,582,139,195,0,0,4,184,0,0,0,0,3,0,54,0
HU_33297,Hunya,516,340,5,0,220,86,20,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_04279,Kamut,816,610,5,0,364,168,47,14,4,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_24794,Kardos,446,301,3,0,186,73,20,11,1,2,0,0,0,0,0,0,0,0,5,0,0,0
HU_12177,Kardoskút,654,446,7,0,216,155,46,14,5,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_22752,Kaszaper,1431,894,8,0,459,327,65,20,9,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_12618,Kertészsziget,282,193,3,0,125,46,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31574,Kevermes,1350,789,18,0,518,179,45,19,5,4,0,0,0,1,0,0,0,0,0,0,0,0
HU_03461,Kétegyháza,2812,1745,30,0,826,637,127,31,14,15,0,0,0,2,0,0,0,0,0,0,63,0
HU_03106,Kétsoprony,1047,749,51,0,453,124,79,15,1,3,0,0,0,0,0,0,0,0,23,0,0,0
HU_18838,Kisdombegyház,363,213,8,0,159,28,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10287,Kondoros,3939,2613,42,0,1467,753,203,71,26,34,0,0,0,1,0,0,0,0,16,0,0,0
HU_11615,Körösladány,3363,2064,22,0,1346,456,179,36,11,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_10764,Körösnagyharsány,448,265,6,0,187,54,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_12900,Köröstarcsa,1934,1222,9,0,765,302,103,24,5,13,0,0,0,1,0,0,0,0,0,0,0,0
HU_30164,Körösújfalu,357,196,2,0,159,22,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
