gisco_id,name,registered,turnout,invalid,blank,LEHET MÁS A POLITIKA,MSZP,"FIDESZ,KDNP",Jobbik,MDF,"MDF,SZDSZ",Független jelölt,ÖSSZEFOGÁS PÁRT,Független Kisgazdapárt,TORGYÁN-KISGAZDA-KOALÍCIÓ,MUNKÁSPÁRT,CIVILEK,MIÉP,Ind.,MSZDP,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLD BALOLDAL,"FIDESZ,KDNP,Vállalkozók Pártja",SOMOGYÉRT,"ÖSSZEFOGÁS MEGYÉNKÉRT,MDF",MESZ
HU_0510,Balogunyom,1001,636,5,0,0,103,388,110,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
HU_1038,Bejcgyertyános,400,250,3,0,10,20,189,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3212,Bérbaltavár,416,221,5,0,0,25,141,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2920,Boba,671,510,7,0,29,53,334,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0309,Borgáta,130,80,3,0,0,20,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0502,Bozsok,299,209,4,0,20,16,142,18,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_0639,Bozzai,265,167,5,0,10,15,120,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_1165,Bögöt,319,227,3,0,4,12,156,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0729,Bögöte,275,167,0,0,4,52,94,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0547,Bõ,514,388,2,0,18,59,258,43,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_3298,Bucsu,494,370,4,0,15,25,285,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_0243,Bük,2716,1762,13,0,70,289,1160,201,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_0827,Cák,228,178,0,0,19,21,106,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_2709,Celldömölk,9341,6128,74,0,354,1346,3693,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0987,Chernelházadamonya,164,128,9,0,2,21,84,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_0391,Csákánydoroszló,1258,759,12,0,0,133,508,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2677,Csánig,324,248,1,0,8,11,193,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_1948,Csehi,209,139,5,0,0,7,109,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1272,Csehimindszent,300,166,1,0,0,47,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2381,Csempeszkopács,259,191,3,0,0,39,107,27,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_1214,Csepreg,2616,1674,17,0,89,163,1130,256,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_0907,Csénye,516,360,6,0,21,33,242,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2606,Csipkerek,323,204,5,0,0,18,156,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2239,Csönge,336,216,1,0,4,19,129,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0422,Csörötnek,725,435,6,0,0,42,315,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1599,Daraboshegy,83,61,0,0,0,9,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1615,Dozmat,169,120,1,0,6,14,83,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_2069,Döbörhegy,138,97,5,0,0,11,69,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0303,Döröske,80,60,0,0,0,9,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0292,Duka,237,129,0,0,5,32,81,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2879,Egervölgy,315,184,7,0,0,19,145,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1023,Egyházashetye,295,177,3,0,8,38,111,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3042,Egyházashollós,467,309,7,0,0,25,245,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2594,Egyházasrádóc,1067,789,19,0,0,58,589,84,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
HU_1358,Felsõcsatár,377,249,2,0,15,11,195,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_0801,Felsõjánosfa,166,135,2,0,0,7,112,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2984,Felsõmarác,221,167,3,0,0,19,132,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2328,Felsõszölnök,482,281,4,0,0,15,228,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3090,Gasztony,379,255,2,0,0,35,190,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2418,Gencsapáti,2168,1605,11,0,127,186,1042,190,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
HU_3094,Gersekarát,568,374,6,0,0,29,230,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2615,Gérce,939,521,5,0,20,75,339,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1115,Gór,245,162,0,0,6,9,129,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_2703,Gyanógeregye,133,86,0,0,0,6,59,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_1194,Gyöngyösfalu,895,593,5,0,39,84,379,63,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
HU_0972,Gyõrvár,527,307,5,0,0,51,201,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2945,Halastó,92,63,0,0,0,5,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1067,Halogy,240,193,6,0,0,18,133,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0571,Harasztifalu,138,93,2,0,0,8,50,25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_3218,Hegyfalu,628,367,9,0,26,61,208,46,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_1499,Hegyháthodász,143,104,3,0,0,2,71,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3021,Hegyhátsál,130,96,1,0,0,6,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1803,Hegyhátszentjakab,243,173,0,0,0,29,130,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2183,Hegyhátszentmárton,52,43,2,0,0,4,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0822,Hegyhátszentpéter,130,99,2,0,0,9,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1273,Horvátlövõ,162,134,0,0,1,4,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1688,Horvátzsidány,674,461,9,0,28,67,292,61,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_2088,Hosszúpereszteg,628,349,3,0,13,45,224,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1138,Ikervár,1447,944,7,0,59,151,575,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2950,Iklanberény,24,20,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0797,Ispánk,93,74,2,0,0,8,55,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3168,Ivánc,411,242,9,0,0,33,165,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1395,Ják,1991,1226,17,0,0,193,808,153,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
HU_0640,Jákfa,437,258,9,0,11,62,154,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1167,Jánosháza,2150,1256,9,0,51,210,688,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1091,Karakó,178,110,4,0,7,25,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2662,Katafa,305,222,1,0,0,31,166,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2995,Káld,936,546,9,0,12,68,334,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0464,Kám,346,238,9,0,0,61,146,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3203,Keléd,72,35,1,0,1,12,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1691,Kemeneskápolna,79,53,0,0,2,8,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1224,Kemenesmagasi,755,452,4,0,7,54,310,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1342,Kemenesmihályfa,456,264,8,0,5,45,175,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2099,Kemenespálfa,345,233,7,0,9,28,154,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2448,Kemenessömjén,506,357,6,0,21,58,229,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2008,Kemenesszentmárton,181,115,1,0,8,24,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2271,Kemestaródfa,195,140,3,0,0,20,91,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0257,Kenéz,234,158,1,0,0,14,114,23,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_0993,Kenyeri,773,550,7,0,15,50,449,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2659,Kercaszomor,197,151,5,0,0,22,107,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1976,Kerkáskápolna,72,52,0,0,0,1,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1934,Kétvölgy,119,80,2,0,0,5,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1114,Kisrákos,199,125,2,0,0,9,97,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0595,Kissomlyó,205,118,4,0,11,20,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0250,Kisunyom,362,270,5,0,0,53,163,35,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_1548,Kiszsidány,82,54,0,0,1,2,47,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_1302,Kondorfa,485,345,6,0,0,38,255,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0419,Köcsk,236,136,0,0,9,27,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1353,Körmend,9744,6763,90,0,0,1072,4525,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1683,Kõszeg,9172,6160,81,0,482,1114,3571,780,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0
HU_0574,Kõszegdoroszló,210,155,1,0,11,6,108,22,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_2604,Kõszegpaty,169,113,2,0,7,16,80,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2010,Kõszegszerdahely,394,269,1,0,19,55,140,44,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_2908,Lócs,103,78,0,0,5,19,41,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_1402,Lukácsháza,892,614,2,0,39,72,419,74,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_0322,Magyarlak,638,444,8,0,0,48,327,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2728,Magyarnádalja,173,143,0,0,0,11,108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1728,Magyarszecsõd,383,263,7,0,0,22,197,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2542,Magyarszombatfa,237,161,2,0,0,25,118,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2576,Meggyeskovácsi,578,319,8,0,10,55,184,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3087,Megyehíd,266,175,2,0,0,11,116,37,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_1480,Mersevát,495,355,0,0,28,57,225,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3187,Mesterháza,131,93,1,0,3,31,48,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_1572,Mesteri,212,120,4,0,10,36,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3283,Meszlen,187,151,1,0,13,26,99,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_3059,Mikosszéplak,287,131,2,0,0,14,96,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0329,Molnaszecsõd,352,252,5,0,0,11,199,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0928,Nagygeresd,255,167,2,0,6,47,90,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_3292,Nagykölked,117,72,0,0,0,23,28,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_1506,Nagymizdó,109,86,2,0,0,5,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2986,Nagyrákos,252,177,1,0,0,27,128,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2614,Nagysimonyi,816,521,4,0,46,52,286,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2483,Nagytilaj,116,64,2,0,0,5,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0204,Narda,440,335,6,0,6,19,280,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_0671,Nádasd,1067,713,15,0,0,86,513,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1736,Nárai,1002,678,10,0,0,76,462,97,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
HU_2450,Nemesbõd,538,347,6,0,20,40,238,34,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_2332,Nemescsó,256,177,4,0,12,22,125,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_0367,Nemeskeresztúr,256,162,5,0,7,19,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0283,Nemeskocs,280,207,1,0,8,32,142,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2405,Nemeskolta,304,179,6,0,0,42,94,25,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_2624,Nemesládony,112,66,0,0,2,22,33,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_3155,Nemesmedves,17,10,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0967,Nemesrempehollós,237,133,1,0,0,20,93,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_1084,Nick,453,315,0,0,11,45,228,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2231,Nyõgér,268,204,1,0,9,25,150,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1974,Olaszfa,368,203,6,0,0,15,155,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1709,Orfalu,58,38,0,0,0,1,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3262,Ostffyasszonyfa,699,404,8,0,21,51,266,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0766,Oszkó,557,340,13,0,0,35,223,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2204,Ólmod,89,68,2,0,2,6,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1204,Ölbõ,616,346,3,0,18,61,198,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1345,Õrimagyarósd,198,141,5,0,0,16,101,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1063,Õriszentpéter,986,696,8,0,0,128,456,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2310,Pankasz,377,256,2,0,0,50,170,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0716,Pácsony,228,152,3,0,0,19,103,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1406,Pápoc,301,220,3,0,4,10,192,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1498,Pecöl,670,406,9,0,0,44,271,68,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_1368,Perenye,574,417,6,0,13,48,309,29,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_0888,Peresznye,454,323,3,0,11,26,255,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_1157,Petõmihályfa,195,127,0,0,0,7,95,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0624,Pinkamindszent,130,87,1,0,0,9,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2036,Pornóapáti,314,235,2,0,13,19,180,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_2989,Porpác,128,77,0,0,3,13,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1567,Pósfa,249,200,1,0,15,29,139,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_1031,Pusztacsó,134,100,3,0,4,9,71,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_0727,Püspökmolnári,746,506,6,0,0,40,408,38,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_2673,Rábagyarmat,661,464,6,0,0,32,411,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0319,Rábahídvég,837,490,4,0,0,65,358,46,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_2607,Rábapaty,1370,819,11,0,36,154,518,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1799,Rábatöttös,195,150,3,0,0,19,104,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_0755,Rádóckölked,231,162,3,0,0,17,101,31,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_2386,Rátót,210,137,3,0,0,12,106,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3088,Répcelak,2298,1615,10,0,90,308,996,157,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
HU_2862,Répceszentgyörgy,95,79,3,0,6,19,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2680,Rönök,362,209,5,0,0,16,132,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1059,Rum,907,528,7,0,0,91,340,79,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_1057,Sajtoskál,233,171,0,0,6,11,138,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1888,Salköveskút,393,270,0,0,13,24,194,30,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_0978,Sárfimizdó,86,66,1,0,0,6,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2130,Sárvár,12553,8120,96,0,438,1919,4506,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1027,Sé,1073,723,7,0,63,87,448,95,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
HU_2676,Simaság,478,329,0,0,7,39,241,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_3074,Sitke,565,374,3,0,22,39,263,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0717,Sorkifalud,528,326,0,0,0,52,221,36,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_2796,Sorkikápolna,218,144,0,0,0,20,95,20,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_2969,Sorokpolány,684,420,4,0,0,44,254,90,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_2298,Sótony,532,347,5,0,15,23,250,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2480,Söpte,693,475,5,0,38,108,241,53,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
HU_1650,Szaknyér,48,37,0,0,0,1,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2093,Szakonyfalu,291,194,4,0,0,18,145,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1022,Szalafõ,183,134,1,0,0,21,82,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1772,Szarvaskend,186,144,1,0,0,1,116,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0244,Szatta,76,64,4,0,0,6,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3317,Szeleste,560,361,3,0,10,24,226,50,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
HU_2799,Szemenye,251,152,2,0,0,18,119,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3158,Szentgotthárd,6796,4446,114,0,0,779,2830,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2125,Szentpéterfa,840,692,10,0,0,23,472,37,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
HU_2779,Szergény,316,202,4,0,16,32,140,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0300,Szombathely,64256,43380,618,0,0,11235,24486,4707,1109,0,0,0,0,0,0,1225,0,0,0,0,0,0,0,0,0
HU_1952,Szõce,303,215,0,0,0,9,177,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1621,Tanakajd,594,448,3,0,0,77,288,55,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
HU_3204,Táplánszentkereszt,2076,1401,18,0,0,224,890,183,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
HU_2956,Telekes,408,220,2,0,0,27,143,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0922,Tokorcs,284,171,2,0,16,30,103,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1233,Tompaládony,279,191,2,0,4,18,139,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_3408,Tormásliget,274,142,3,0,3,11,114,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2987,Torony,1475,866,7,0,54,88,608,88,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_0516,Tömörd,216,146,5,0,2,12,97,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2153,Uraiújfalu,753,428,5,0,16,109,236,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_0288,Vasalja,278,208,1,0,0,13,162,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2039,Vasasszonyfa,307,229,3,0,9,20,158,29,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_1533,Vasegerszeg,332,231,1,0,6,23,157,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2034,Vashosszúfalu,345,262,11,0,8,76,137,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3070,Vaskeresztes,287,196,2,0,8,9,146,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2598,Vassurány,696,438,4,0,25,50,303,41,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_1163,Vasszentmihály,300,207,3,0,0,21,149,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2937,Vasszécseny,1134,748,7,0,0,159,410,124,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
HU_1210,Vasszilvágy,336,217,5,0,17,34,119,35,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_0469,Vasvár,3739,2483,50,0,0,333,1650,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3105,Vámoscsalád,288,202,2,0,9,21,141,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_0919,Vásárosmiske,289,216,4,0,5,17,142,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0224,Vát,588,381,11,0,27,46,235,44,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_2600,Velem,305,241,3,0,13,36,138,39,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_1843,Velemér,68,58,1,0,0,2,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2642,Vép,2780,1608,14,0,106,193,1058,206,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
HU_0794,Viszák,234,160,3,0,0,18,103,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0314,Vönöck,645,435,6,0,12,61,278,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1229,Zsennye,86,64,0,0,0,4,48,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_2164,Zsédeny,175,105,1,0,7,9,74,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_0730,Adásztevel,680,419,5,0,0,50,301,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3130,Adorjánháza,334,195,1,0,3,27,130,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0667,Ajka,25505,16266,140,0,775,5457,7364,1992,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3052,Alsóörs,1319,1000,13,0,0,186,707,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2837,Apácatorna,151,87,0,0,7,14,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
