gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,JOBBIK,MSZP-EGYÜTT-DK-PM-MLP,LMP,ZÖLDEK PÁRTJA,SEM,KTI,MUNKÁSPÁRT,SZOCIÁLDEMOKRATÁK,FÜGGETLEN KISGAZDAPÁRT,JESZ,EGYÜTT 2014,A HAZA NEM ELADÓ MOZGALOM PÁRT,SERES MÁRIA SZÖVETSÉGESEI,ÖSSZEFOGÁS,ÚDP,MCP,ÚMP
HU_17330,Kisbér,4509,2684,18,0,1340,612,532,112,2,1,3,9,3,5,4,6,4,6,0,1,19,0
HU_20923,Kisigmánd,414,218,3,0,106,51,41,7,1,0,1,3,1,0,1,0,2,1,0,0,0,0
HU_02510,Kocs,2107,1289,10,0,749,270,183,40,5,1,4,4,0,6,3,2,7,3,1,0,0,1
HU_05449,Komárom,16517,10925,54,0,4961,1877,2908,625,39,26,16,51,37,19,104,31,82,53,12,17,2,2
HU_07630,Kömlőd,855,482,4,0,168,120,157,17,0,1,2,1,0,0,4,0,5,2,0,0,0,0
HU_30553,Környe,3723,2234,26,0,877,454,617,121,9,4,5,15,5,23,3,1,28,10,14,0,1,1
HU_15255,Lábatlan,4128,2397,18,0,999,563,612,124,5,7,7,9,3,5,7,6,7,11,3,0,8,2
HU_25487,Leányvár,1380,884,7,0,340,180,247,58,2,3,2,3,2,0,2,3,2,2,8,0,0,1
HU_22637,Máriahalom,531,301,1,0,137,79,52,22,1,1,1,1,0,0,0,0,1,0,0,0,0,0
HU_26930,Mocsa,1789,1068,7,0,623,196,168,43,4,1,1,6,1,6,5,0,3,3,1,0,0,0
HU_28255,Mogyorósbánya,685,458,6,0,203,136,67,25,1,1,2,2,6,0,2,1,1,3,0,0,1,0
HU_22372,Nagyigmánd,2386,1354,12,0,712,263,231,68,9,4,1,8,5,4,10,4,5,6,5,3,1,3
HU_27076,Nagysáp,1222,636,6,0,354,121,117,11,0,3,0,3,1,1,0,0,2,1,0,1,14,0
HU_20163,Naszály,1968,1050,7,0,433,208,304,50,4,6,0,5,1,5,10,2,8,4,1,0,0,2
HU_33826,Neszmély,1087,690,1,0,345,158,140,28,2,0,1,3,2,1,0,1,2,4,1,1,0,0
HU_15352,Nyergesújfalu,6143,3834,17,0,1643,744,1088,198,8,11,10,20,7,9,11,13,10,12,8,1,8,1
HU_30766,Oroszlány,15320,8765,54,0,2842,2024,3105,442,31,27,34,35,22,22,19,20,43,19,15,4,1,3
HU_21874,Piliscsév,1970,1177,6,0,610,248,216,58,10,0,2,4,2,0,5,2,6,2,2,1,0,0
HU_14669,Pilismarót,1607,987,15,0,486,238,194,33,2,3,2,4,0,2,0,1,3,1,1,1,1,0
HU_30012,Réde,1124,617,8,0,314,171,77,32,4,1,0,2,2,1,0,0,5,0,0,0,0,0
HU_26903,Sárisáp,2251,1289,11,0,460,275,442,45,5,2,2,7,8,3,6,2,4,5,5,0,0,0
HU_31990,Súr,987,477,7,0,221,121,88,13,2,0,3,1,3,4,0,2,2,3,0,2,2,3
HU_08688,Süttő,1686,1036,5,0,404,230,292,48,5,2,2,9,6,5,3,4,6,8,3,0,0,0
HU_33516,Szákszend,1207,652,16,0,324,154,127,23,0,0,2,0,1,4,0,1,0,0,0,0,0,0
HU_33491,Szárliget,1889,1219,7,0,460,240,382,71,4,4,2,21,0,0,4,2,7,10,1,0,1,2
HU_21421,Szomor,887,552,4,0,268,69,133,31,5,2,5,0,1,2,3,2,1,4,2,0,0,0
HU_22619,Szomód,1714,1050,11,0,486,206,208,64,5,2,1,3,3,1,4,2,7,3,0,3,0,1
HU_30225,Tardos,1298,711,23,0,300,137,163,61,1,2,3,1,2,2,4,0,1,4,0,0,0,0
HU_18935,Tarján,2104,1310,9,0,652,217,214,58,2,2,3,6,4,1,3,2,9,4,1,0,0,0
HU_20127,Tata,18871,12380,63,0,5464,1888,3516,852,70,46,58,83,45,23,79,30,59,58,13,3,6,4
HU_18157,Tatabánya,57127,33867,236,0,11962,6313,11741,1957,146,118,89,265,137,32,92,92,423,131,54,11,18,11
HU_20987,Tárkány,1208,631,0,0,338,108,141,16,2,1,0,2,1,2,1,0,12,1,1,0,4,1
HU_08758,Tát,4493,2847,19,0,1256,593,733,148,15,7,2,11,6,3,12,3,9,18,5,2,1,0
HU_14155,Tokod,3417,1997,20,0,869,489,499,55,3,5,4,6,9,4,5,9,5,4,5,0,5,1
HU_34023,Tokodaltáró,2311,1294,18,0,482,317,358,60,5,4,7,11,4,3,2,2,3,4,4,1,7,0
HU_27632,Úny,569,333,5,0,163,57,68,23,3,0,0,8,1,0,1,3,0,0,1,0,0,0
HU_17251,Várgesztes,486,340,6,0,142,49,78,29,2,0,1,1,1,0,0,2,2,1,2,0,0,0
HU_32586,Vérteskethely,483,313,4,0,177,74,43,7,1,1,0,1,0,1,1,0,3,0,0,0,0,0
HU_15282,Vértessomló,1089,679,0,0,263,123,164,43,3,5,2,2,1,2,1,3,2,3,1,1,0,0
HU_31264,Vértesszőlős,2533,1521,9,0,639,216,481,112,4,7,5,6,5,1,3,5,10,13,0,0,2,0
HU_29629,Vértestolna,421,253,5,0,117,49,44,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0
HU_23852,Ászár,1363,770,2,0,363,212,142,30,2,1,5,0,3,2,1,2,2,2,0,0,1,0
HU_16425,Alsópetény,500,311,8,0,139,53,87,11,0,2,1,4,0,2,1,1,1,0,1,0,0,0
HU_07621,Alsótold,222,142,3,0,65,31,28,10,2,0,0,0,0,1,0,0,0,1,0,1,0,0
HU_13657,Balassagyarmat,14312,9711,111,0,3597,2256,2773,549,35,19,30,137,22,12,14,23,29,34,7,1,26,2
HU_24341,Bánk,573,400,12,0,196,84,82,13,1,1,0,4,0,0,0,0,7,0,0,0,0,0
HU_20048,Bárna,858,500,0,0,224,123,126,5,1,0,0,7,2,0,0,2,1,8,0,0,1,0
HU_33534,Bátonyterenye,10475,6079,54,0,2057,1579,1932,131,13,12,28,100,18,4,7,15,37,53,4,0,21,0
HU_12016,Becske,470,300,5,0,166,58,55,3,1,0,1,3,0,4,1,1,2,0,0,0,0,0
HU_02389,Bercel,1514,967,10,0,461,281,131,27,3,0,0,1,3,2,1,3,10,2,0,1,0,1
HU_09034,Berkenye,507,316,2,0,185,40,37,11,0,0,0,0,0,0,0,0,1,1,0,1,0,0
HU_32911,Bér,294,193,1,0,116,37,20,3,0,0,0,1,0,1,0,1,13,0,0,0,0,0
HU_03841,Bokor,106,85,1,0,45,11,24,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0
HU_09894,Borsosberény,765,402,7,0,161,86,110,18,2,1,0,5,0,2,0,1,0,0,0,0,0,0
HU_14234,Buják,1707,929,15,0,455,285,130,12,2,1,0,7,2,0,1,0,1,10,0,0,8,0
HU_03665,Cered,943,476,6,0,192,109,134,17,1,1,3,3,2,0,0,2,1,4,0,0,1,0
HU_21935,Cserháthaláp,286,189,2,0,87,51,36,5,1,2,0,1,0,0,1,1,0,2,0,0,0,0
HU_22594,Cserhátsurány,682,445,2,0,264,112,49,8,1,0,1,5,0,0,0,0,1,0,0,0,1,0
HU_32319,Cserhátszentiván,120,86,4,0,42,13,19,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0
HU_20145,Csesztve,249,150,4,0,64,32,40,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0
HU_30270,Csécse,748,414,5,0,156,129,95,7,1,0,3,9,1,0,2,0,3,3,0,0,0,0
HU_05050,Csitár,361,211,2,0,101,51,43,6,0,1,0,2,0,0,0,0,0,2,0,0,3,0
HU_07320,Debercsény,73,51,0,0,29,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_12511,Dejtár,1135,683,8,0,315,128,158,29,1,5,12,3,0,0,1,3,0,1,0,0,0,0
HU_06743,Diósjenő,2221,1311,14,0,713,300,221,34,3,1,1,6,1,0,1,4,8,2,2,0,0,0
HU_24439,Dorogháza,886,563,10,0,234,147,127,14,1,0,5,8,0,1,3,1,4,6,0,0,0,0
HU_08156,Drégelypalánk,1147,676,10,0,396,143,72,16,0,1,2,2,1,1,2,1,2,2,0,0,1,0
HU_04251,Ecseg,927,463,4,0,196,122,108,4,4,0,3,4,1,0,3,0,3,1,0,0,10,0
HU_17659,Egyházasdengeleg,418,246,2,0,120,46,51,7,0,0,2,1,1,2,3,1,7,0,0,0,1,0
HU_05980,Egyházasgerge,584,375,5,0,190,104,62,9,1,0,0,2,0,1,0,0,0,0,0,0,1,0
HU_25496,Endrefalva,906,462,9,0,255,65,77,5,0,0,2,12,0,0,0,0,2,1,2,0,17,0
HU_22655,Erdőkürt,439,288,7,0,161,52,45,7,0,0,0,4,1,0,0,1,1,1,1,0,0,0
HU_21795,Erdőtarcsa,445,233,9,0,118,59,32,6,0,1,0,0,2,0,0,0,1,0,0,0,0,0
HU_15370,Etes,1107,632,5,0,251,191,142,12,1,3,4,10,1,1,1,1,3,0,0,0,0,0
HU_21582,Érsekvadkert,2930,1783,13,0,943,452,271,48,2,2,2,12,5,6,0,3,13,7,1,1,2,0
HU_24323,Felsőpetény,487,321,5,0,234,28,35,4,3,0,2,3,1,2,0,1,1,0,0,1,0,1
HU_33312,Felsőtold,128,88,5,0,35,12,26,1,0,0,0,2,0,0,0,0,5,0,2,0,0,0
HU_25663,Galgaguta,522,294,2,0,150,76,47,12,1,0,0,0,3,0,2,0,0,1,0,0,0,0
HU_18494,Garáb,46,41,1,0,23,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05324,Herencsény,512,324,2,0,202,64,40,6,2,0,0,1,3,0,1,1,0,0,0,0,1,0
HU_03993,Héhalom,798,466,8,0,235,109,67,13,1,0,3,4,0,0,0,0,8,0,0,0,7,0
HU_33242,Hollókő,298,218,3,0,133,33,34,7,0,0,0,4,2,1,0,0,0,0,1,0,0,0
HU_13204,Hont,421,252,6,0,151,62,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13718,Horpács,150,118,0,0,55,8,52,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
HU_16878,Hugyag,645,372,18,0,198,51,66,4,0,0,0,1,1,0,0,0,1,1,0,0,8,0
HU_26833,Iliny,153,102,0,0,69,26,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_03328,Ipolytarnóc,366,222,8,0,131,41,30,4,0,0,0,3,2,1,0,0,0,1,0,0,1,0
HU_29319,Ipolyvece,688,425,5,0,242,121,39,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HU_08712,Jobbágyi,1636,982,5,0,336,280,289,27,2,1,3,5,4,1,11,5,5,3,0,0,5,0
HU_18625,Karancsalja,1252,732,6,0,293,205,167,12,3,0,2,17,6,1,1,0,2,15,2,0,0,0
HU_25548,Karancsberény,722,414,6,0,177,126,81,7,1,1,1,5,0,0,0,0,5,3,0,0,1,0
HU_08855,Karancskeszi,1478,831,8,0,378,227,157,18,2,0,1,20,1,2,1,1,7,7,0,0,1,0
HU_21041,Karancslapujtő,2150,1294,28,0,587,328,254,30,4,1,1,34,3,0,0,1,2,12,2,2,5,0
HU_26897,Karancsság,936,542,8,0,327,71,87,6,4,0,3,7,0,15,1,1,0,5,1,0,2,0
HU_28389,Kazár,1531,761,12,0,314,173,200,13,0,3,0,23,0,1,1,2,4,2,1,0,1,1
HU_08642,Kálló,1054,518,11,0,279,95,83,9,0,0,1,2,19,0,0,1,0,2,1,0,12,0
HU_31413,Keszeg,573,354,1,0,184,91,54,3,6,2,0,2,1,1,3,0,4,1,0,1,0,0
HU_11846,Kétbodony,402,295,1,0,180,50,49,11,0,0,0,0,0,0,0,1,2,1,0,0,0,0
HU_27243,Kisbágyon,361,208,0,0,87,55,44,11,0,0,0,2,0,0,1,1,7,0,0,0,0,0
HU_26295,Kisbárkány,159,124,2,0,85,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33206,Kisecset,150,103,3,0,57,14,21,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0
HU_33400,Kishartyán,476,312,4,0,116,94,79,9,0,0,2,4,0,0,0,0,0,2,2,0,0,0
HU_13842,Kozárd,144,113,1,0,56,32,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19451,Kutasó,86,66,0,0,27,14,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30395,Legénd,361,210,3,0,108,47,39,1,0,0,0,1,2,0,0,0,5,4,0,0,0,0
HU_04871,Litke,640,409,12,0,219,58,67,3,2,0,2,2,0,0,0,15,1,1,0,0,7,1
HU_20190,Lucfalva,488,296,9,0,166,65,49,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0
HU_02778,Ludányhalászi,1023,514,15,0,248,140,75,12,2,1,0,4,0,1,1,1,3,4,0,0,0,0
HU_26967,Magyargéc,625,406,8,0,238,68,76,4,2,1,2,3,0,0,0,1,1,0,0,0,0,0
HU_32407,Magyarnándor,952,541,21,0,214,129,134,16,1,1,2,5,3,0,0,0,3,1,0,0,0,0
HU_14641,Márkháza,189,150,1,0,108,30,6,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
HU_20075,Mátramindszent,665,431,8,0,184,93,119,8,0,0,0,4,1,0,0,1,2,4,0,0,0,0
HU_19372,Mátranovák,1446,826,8,0,345,194,228,19,1,0,3,16,0,0,1,2,4,0,1,0,4,0
HU_24332,Mátraszele,789,441,2,0,174,138,100,16,2,1,0,5,0,0,0,0,1,2,0,0,0,0
HU_04330,Mátraszőlős,1260,766,8,0,245,299,179,8,0,0,0,6,1,0,0,5,3,10,0,1,1,0
HU_33525,Mátraterenye,1529,867,9,0,290,216,275,18,2,1,0,17,3,1,0,0,0,3,1,2,29,0
HU_30100,Mátraverebély,1514,793,18,0,324,194,173,12,3,1,0,6,6,1,0,0,2,37,1,0,6,0
HU_13222,Mihálygerge,512,345,4,0,142,83,91,9,1,0,2,6,0,0,0,2,1,3,0,0,1,0
HU_27915,Mohora,738,347,19,0,148,70,75,11,0,0,1,8,0,0,0,1,2,1,0,0,1,0
HU_16391,Nagybárkány,515,305,15,0,194,50,37,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0
HU_34281,Nagykeresztúr,213,142,1,0,86,25,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
HU_21102,Nagylóc,1204,711,14,0,286,225,116,6,2,0,14,4,2,2,2,1,1,1,0,0,12,0
HU_23986,Nagyoroszi,1667,903,13,0,446,192,186,23,4,1,3,13,3,1,1,4,6,4,0,0,0,0
HU_27580,Nemti,616,387,4,0,143,110,109,1,2,1,0,2,0,1,0,2,1,2,2,0,5,0
HU_09797,Nézsa,930,556,5,0,340,109,73,14,1,2,2,4,0,0,1,1,0,2,0,0,0,2
HU_04358,Nógrád,1207,796,8,0,376,183,177,32,1,0,1,6,4,0,3,1,1,3,0,0,0,0
HU_32300,Nógrádkövesd,549,309,1,0,140,66,75,14,0,0,0,5,1,0,1,0,3,3,0,0,0,0
HU_29832,Nógrádmarcal,427,227,2,0,128,54,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_12131,Nógrádmegyer,1230,718,25,0,287,113,226,14,1,1,1,2,9,0,0,0,1,6,1,0,2,0
HU_08387,Nógrádsáp,738,501,9,0,295,101,75,6,2,0,0,4,0,1,0,2,2,3,0,0,0,1
HU_19497,Nógrádsipek,609,360,1,0,187,98,53,9,3,2,1,1,0,1,0,0,1,2,1,0,0,0
HU_27340,Nógrádszakál,469,252,9,0,89,37,93,4,1,1,1,0,0,1,0,6,0,1,0,0,0,0
HU_29425,Nőtincs,949,605,1,0,311,135,113,26,1,2,0,4,0,5,2,1,4,0,0,0,0,0
HU_03249,Őrhalom,844,551,4,0,269,132,100,23,0,1,1,3,0,0,0,0,5,4,0,0,7,0
HU_19318,Ősagárd,280,200,0,0,121,44,19,9,0,1,0,2,0,0,0,0,2,2,0,0,0,0
HU_05883,Palotás,1328,819,4,0,358,169,188,35,3,1,1,4,3,2,2,2,41,3,3,0,0,0
HU_07199,Patak,745,501,12,0,294,105,65,11,1,3,1,5,1,1,0,1,0,0,0,0,1,0
HU_33880,Patvarc,575,382,13,0,169,100,52,13,1,2,1,5,1,1,0,0,2,2,1,1,0,0
HU_07409,Pásztó,7743,5060,52,0,2083,1397,1124,169,15,10,7,63,10,7,5,12,52,31,5,2,14,1
HU_11590,Piliny,479,286,2,0,109,113,52,3,0,0,0,4,0,2,0,0,0,1,0,0,0,0
HU_17862,Pusztaberki,121,100,0,0,54,21,17,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0
HU_23825,Rétság,2278,1507,9,0,648,349,373,52,10,3,5,20,4,3,1,2,5,5,3,0,0,0
HU_28884,Rimóc,1386,816,20,0,384,272,75,11,0,0,2,6,0,0,0,0,4,1,1,0,38,0
HU_12195,Romhány,1754,1028,13,0,451,230,237,50,7,2,3,11,2,0,1,2,9,3,1,0,0,0
HU_25788,Salgótarján,32152,19826,211,0,6684,4461,6711,713,70,61,19,352,41,16,15,60,72,207,20,6,66,1
HU_12520,Ságújfalu,769,394,7,0,135,131,57,10,1,5,0,9,1,1,1,1,1,4,1,0,1,0
HU_24572,Sámsonháza,225,170,0,0,94,31,29,3,0,0,0,0,0,2,1,1,1,1,0,0,0,0
HU_14881,Sóshartyán,622,307,5,0,170,69,31,5,0,2,0,6,0,3,0,0,0,2,0,0,11,0
HU_19798,Szalmatercs,353,225,13,0,122,51,18,4,0,0,0,2,0,1,0,1,1,2,1,0,1,0
HU_13754,Szanda,547,340,4,0,172,82,61,6,2,0,0,4,0,0,0,3,1,4,0,0,0,1
HU_10199,Szarvasgede,334,201,1,0,86,60,47,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0
HU_15325,Szátok,394,207,18,0,116,31,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
HU_04507,Szendehely,1273,837,31,0,381,122,120,41,0,1,1,1,0,1,0,1,0,0,1,0,0,0
HU_09043,Szente,298,180,0,0,115,42,9,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HU_23047,Szécsénke,189,142,1,0,90,32,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HU_06628,Szécsény,4946,3149,24,0,1346,883,679,79,5,9,6,12,5,3,3,9,13,14,3,0,11,1
HU_33011,Szécsényfelfalu,364,225,5,0,115,46,44,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0
HU_07959,Szilaspogony,247,142,0,0,86,21,31,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
HU_21634,Szirák,837,382,9,0,156,88,78,18,1,1,9,1,2,1,1,0,3,1,0,0,4,0
HU_28194,Szuha,499,360,3,0,136,100,93,11,0,0,5,6,0,0,0,1,4,1,0,0,0,0
HU_19044,Szurdokpüspöki,1653,1045,16,0,441,310,191,36,2,2,4,18,0,0,3,6,9,7,0,0,0,0
HU_18786,Szügy,1167,748,4,0,252,200,213,43,2,2,7,9,0,0,1,6,0,3,0,0,1,0
HU_32896,Tar,1551,866,4,0,338,259,199,24,1,1,3,13,6,0,2,1,5,6,1,0,1,0
HU_24174,Tereske,540,311,15,0,163,61,53,2,0,0,2,2,1,0,1,1,2,1,0,0,0,0
HU_04844,Terény,307,225,2,0,149,40,24,4,1,0,0,2,0,0,0,1,1,0,0,0,0,0
HU_06381,Tolmács,614,398,4,0,203,87,70,12,2,0,0,5,1,0,1,2,9,0,1,0,0,1
HU_30915,Vanyarc,1043,576,9,0,295,115,98,27,0,1,2,2,2,1,0,3,2,2,0,0,1,0
HU_29498,Varsány,1346,839,10,0,489,178,111,16,0,1,0,4,1,3,0,1,4,1,0,1,19,0
HU_10320,Vizslás,1115,607,3,0,200,197,159,13,1,2,0,9,0,1,0,1,5,9,0,0,6,0
HU_21661,Zabar,385,170,3,0,89,48,20,0,0,0,1,5,0,0,0,2,0,1,0,1,0,0
HU_34360,Rákóczibánya,507,313,7,0,116,85,91,2,0,0,0,4,0,0,1,0,1,0,0,0,2,0
HU_01508,Ipolyszög,519,318,14,0,120,105,44,6,1,0,0,0,0,0,0,0,0,1,0,0,4,0
HU_01526,Somoskőújfalu,1900,1156,6,0,468,300,295,39,3,4,2,18,5,1,0,1,3,10,0,1,0,0
HU_27872,Abony,11799,6468,41,0,3006,1901,1151,185,24,13,1,36,7,15,5,7,49,8,8,5,6,0
HU_18573,Acsa,1116,580,6,0,305,150,68,19,2,1,1,5,2,0,0,0,0,0,1,0,0,0
HU_31653,Albertirsa,9876,5485,36,0,2463,1208,1334,259,21,11,12,30,11,9,4,23,18,23,14,3,2,1
HU_23199,Alsónémedi,3969,2436,10,0,1300,480,442,116,9,4,2,16,8,3,4,15,5,10,9,1,2,0
HU_33561,Apaj,963,451,8,0,183,105,121,17,3,3,0,3,1,0,1,3,1,0,2,0,0,0
HU_16188,Aszód,4857,3003,14,0,1354,598,731,164,13,7,5,19,4,6,3,9,56,9,5,0,1,0
HU_10108,Áporka,941,541,2,0,247,101,165,16,0,2,0,0,2,0,1,1,3,1,0,0,0,0
HU_09131,Bag,2976,1942,10,0,941,442,419,69,2,3,3,5,3,2,2,3,19,5,1,1,10,2
HU_18777,Bernecebaráti,690,438,2,0,261,104,50,10,1,0,0,3,1,0,0,2,2,1,1,0,0,0
HU_25098,Bénye,938,557,7,0,242,171,107,10,1,0,3,2,2,1,0,3,2,2,3,0,0,1
HU_08891,Biatorbágy,9205,6358,97,0,2974,816,1604,555,18,16,4,18,27,3,7,12,38,51,9,2,0,3
HU_03407,Budajenő,1388,1040,113,0,459,116,204,91,0,2,1,1,1,1,0,1,1,6,0,0,0,0
HU_23463,Budakalász,8318,5954,39,0,2788,862,1496,509,26,32,11,30,23,6,6,23,16,27,12,3,1,0
HU_12052,Budakeszi,12516,9480,82,0,4348,963,2688,1028,44,25,16,30,23,12,13,39,33,45,6,4,7,2
HU_23278,Budaörs,21746,15394,128,0,6255,1665,5014,1487,68,53,37,46,47,17,26,58,72,73,18,3,5,7
HU_32027,Bugyi,4142,2217,16,0,1207,435,414,71,8,7,2,3,5,4,4,8,9,15,5,1,2,0
HU_11341,Cegléd,30368,18873,219,0,7770,5547,4045,712,53,46,15,76,45,75,25,54,86,57,25,10,9,3
HU_20640,Ceglédbercel,3552,2112,10,0,890,507,438,108,11,4,2,15,6,4,1,10,2,7,4,2,0,0
HU_05184,Csemő,3318,1632,31,0,732,549,258,28,4,1,3,11,2,4,0,1,4,1,1,2,0,0
HU_18476,Csévharaszt,1544,799,5,0,432,168,143,25,2,7,5,1,0,2,0,1,3,2,3,0,0,0
HU_06822,Csobánka,2464,1598,20,0,761,194,404,147,7,2,4,7,6,1,2,12,6,8,7,0,2,0
HU_33118,Csomád,1165,749,18,0,329,110,199,60,3,5,1,7,8,2,0,0,2,3,0,1,0,1
HU_22804,Csömör,6972,4728,24,0,1978,723,1416,381,14,20,8,26,26,6,8,22,19,28,2,6,0,1
HU_26985,Csővár,527,357,1,0,189,99,53,6,1,0,2,1,0,0,1,0,1,1,0,0,0,0
HU_09247,Dabas,14330,8767,76,0,4324,1974,1736,398,29,23,6,27,19,7,15,47,24,31,13,1,5,1
HU_31811,Dánszentmiklós,2261,1090,11,0,505,225,296,25,1,4,3,5,1,0,1,4,4,4,1,0,0,0
HU_18397,Dány,3467,2174,36,0,1258,513,267,48,6,0,4,10,5,3,2,2,2,8,2,0,7,0
HU_09973,Délegyháza,2854,1518,38,0,696,319,345,72,5,7,1,6,4,1,3,4,8,2,5,2,0,0
HU_24013,Diósd,6791,4900,49,0,2108,591,1585,380,26,20,10,11,16,10,5,22,9,25,5,1,2,5
HU_04808,Domony,1641,1055,23,0,522,187,190,28,3,0,4,3,1,0,0,4,20,1,0,0,67,1
HU_29647,Dömsöd,4669,2421,36,0,1401,445,392,70,16,4,4,12,3,3,3,12,7,3,5,2,3,0
HU_25362,Dunabogdány,2568,1731,16,0,1006,190,257,85,12,9,6,1,3,4,1,6,1,2,0,0,0,1
HU_09584,Dunaharaszti,15996,10235,59,0,4209,1688,2963,685,41,40,33,53,32,9,28,43,40,104,38,0,4,0
HU_18616,Dunakeszi,33391,22712,186,0,8823,3403,7248,2020,94,117,74,71,87,33,73,98,198,113,25,3,3,6
HU_20534,Dunavarsány,5891,3553,27,0,1435,783,935,152,13,18,9,15,12,6,8,14,22,18,14,2,2,0
HU_24518,Ecser,2973,2053,15,0,897,329,592,127,9,14,8,12,5,4,11,9,3,6,1,2,1,1
HU_13480,Erdőkertes,5952,3397,31,0,1450,634,939,215,7,12,7,15,9,6,9,7,30,12,8,1,5,0
HU_30988,Érd,51866,34031,205,0,14330,5676,10299,2054,229,110,61,176,91,63,67,113,150,236,66,15,12,16
HU_09122,Farmos,2900,1538,15,0,700,405,322,51,5,4,3,12,4,1,1,4,5,4,1,0,1,0
HU_06035,Felsőpakony,2620,1540,15,0,702,330,350,86,5,5,2,9,2,3,2,3,15,2,5,1,1,0
HU_32610,Fót,14996,9649,68,0,3986,1667,2948,572,46,30,36,37,41,6,29,34,85,42,10,4,3,3
HU_13295,Galgagyörk,794,484,2,0,249,133,65,18,0,0,1,1,1,0,0,1,5,1,0,0,7,0
HU_19503,Galgahévíz,2049,1264,29,0,715,236,238,31,0,1,1,2,3,1,0,1,1,5,0,0,0,0
HU_27128,Galgamácsa,1467,881,13,0,404,226,171,31,1,4,5,6,2,4,1,1,9,1,2,0,0,0
HU_09441,Gomba,2286,1221,12,0,529,324,254,66,2,1,1,4,2,2,2,9,5,2,3,1,2,0
HU_23649,Göd,14028,9966,59,0,4259,1513,2799,849,56,61,30,33,41,10,34,42,98,45,24,7,0,0
HU_32559,Gödöllő,26059,18158,123,0,7657,2946,4877,1690,73,66,74,66,56,39,42,70,182,100,34,13,36,11
HU_25627,Gyál,18431,10591,80,0,4148,2398,2993,488,46,30,21,48,23,12,30,50,148,29,20,11,12,2
HU_29735,Gyömrő,12974,8024,55,0,3372,1631,2079,438,72,36,14,51,21,15,64,44,62,40,14,5,7,4
HU_09690,Halásztelek,7338,4677,19,0,1838,887,1429,297,21,16,16,32,10,7,16,26,19,22,14,2,1,1
HU_33552,Herceghalom,1571,1107,4,0,498,147,311,100,7,7,1,3,2,2,1,2,6,13,1,1,0,0
HU_09849,Hernád,3229,1658,19,0,613,504,385,79,5,3,2,14,9,3,0,9,4,6,2,1,0,0
HU_13949,Hévízgyörk,2500,1659,13,0,773,404,331,66,4,2,4,5,2,1,1,9,35,4,4,0,0,1
HU_03300,Iklad,1717,1064,9,0,452,210,230,44,2,4,4,3,1,3,3,6,29,7,1,0,0,1
HU_32106,Inárcs,3607,2117,14,0,982,401,550,97,10,8,6,6,5,0,4,14,8,7,4,0,0,0
HU_28097,Ipolydamásd,293,198,2,0,89,58,36,3,0,0,0,8,1,0,0,1,0,0,0,0,0,0
HU_04978,Ipolytölgyes,229,137,2,0,78,23,20,10,0,0,2,0,0,1,0,0,0,1,0,0,0,0
HU_07807,Isaszeg,8832,5191,43,0,2288,1114,1261,269,25,18,14,38,10,9,21,15,33,23,5,1,1,1
HU_11004,Jászkarajenő,2159,1122,15,0,570,355,133,19,3,0,3,5,0,2,2,1,1,1,1,0,0,1
HU_32230,Kakucs,2220,1332,9,0,682,283,271,43,2,1,2,7,0,4,2,3,12,6,3,0,0,0
HU_30696,Kartal,4693,2617,33,0,1316,525,501,111,7,6,4,9,7,1,6,13,60,7,4,2,3,1
HU_27827,Káva,525,328,4,0,158,92,61,4,0,0,0,3,0,0,0,2,2,2,0,0,0,0
HU_22345,Kemence,811,507,5,0,294,97,68,19,1,0,4,3,0,0,1,1,5,4,2,1,2,0
HU_34166,Kerepes,7971,5284,38,0,2033,998,1594,338,22,12,20,24,16,7,18,16,30,21,8,3,7,2
