gisco_id,name,registered,turnout,invalid,blank,SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MIÉP-Jobbik,"FIDESZ,KDNP",MDF,MSZP,MUNKÁSPÁRT,CENTRUM,ZÖLDEK PÁRTJA,Független jelölt,SZOCIÁLDEMOKRATA PÁRT,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLDEK SZÖVETSÉGE,MVPP,KERESZTÉNYDEMOKRATAPÁRT,MUNKÁSPÁRT 2006,FÜGGETLEN KISGAZDA NEMZETI E.P,FÜGGETLEN KISGAZDAPÁRT,"MSZP,SZDSZ-A MAGYAR LIBERÁLIS PÁRT","SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MSZP",M NY P,"MDF,M NY P",LÉTALAP PÁRT,ÉLÕLÁNC,"MDF,FIDESZ,KDNP",SOMOGYÉRT,"MDF,ÖSSZEFOGÁS MEGYÉNKÉRT",MESZ
HU_0726,Lepsény,2546,1457,8,0,66,86,616,70,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1911,Lovasberény,2214,1439,23,0,38,35,695,71,572,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HU_2767,Magyaralmás,1209,878,7,0,38,23,563,48,195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0465,Martonvásár,4214,3109,19,0,188,55,1322,145,1376,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2349,Mány,1731,1086,5,0,40,25,610,32,368,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_1694,Mátyásdomb,625,410,7,0,5,6,80,22,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1755,Mezõfalva,3925,2271,18,0,69,0,819,86,1031,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0
HU_0568,Mezõkomárom,808,480,5,0,14,14,248,22,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0657,Mezõszentgyörgy,1013,545,10,0,14,25,253,13,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2903,Mezõszilas,1855,913,9,0,22,17,444,36,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2571,Moha,347,256,3,0,10,5,128,14,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1848,Mór,11794,8301,46,0,317,181,4084,321,3306,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2759,Nadap,393,276,7,0,12,0,128,21,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
HU_0700,Nagykarácsony,1187,693,9,0,15,0,363,30,269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HU_3236,Nagylók,896,489,6,0,20,8,219,24,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2358,Nagyveleg,555,393,1,0,11,13,243,29,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2613,Nagyvenyim,3403,2225,20,0,129,0,734,101,1161,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
HU_1390,Nádasdladány,1463,817,13,0,35,7,315,38,405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3430,Óbarok,614,381,6,0,10,2,175,14,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2575,Pákozd,2244,1607,26,0,60,0,655,359,487,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
HU_2884,Pátka,1322,856,8,0,38,18,414,31,343,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2178,Pázmánd,1660,1113,7,0,40,12,587,77,388,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_1935,Perkáta,3257,1706,12,0,66,0,729,60,813,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
HU_1752,Polgárdi,4801,2608,23,0,96,36,1256,112,1047,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2901,Pusztaszabolcs,4983,2755,19,0,98,0,1003,88,1500,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
HU_1777,Pusztavám,1959,1410,1,0,37,28,817,53,464,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0990,Rácalmás,3337,2272,22,0,126,0,772,113,1193,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
HU_0201,Ráckeresztúr,2557,1492,13,0,50,37,599,62,675,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
HU_2369,Sárbogárd,10499,6891,46,0,484,72,3049,338,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0272,Sáregres,611,400,4,0,5,4,239,30,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3180,Sárkeresztes,1253,919,5,0,58,14,432,72,332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2534,Sárkeresztúr,1763,751,5,0,19,21,354,49,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0269,Sárkeszi,450,273,5,0,7,6,117,17,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2514,Sárosd,2625,1432,24,0,46,26,537,76,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3153,Sárszentágota,1093,668,7,0,16,6,397,43,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1177,Sárszentmihály,2322,1372,11,0,64,23,559,77,596,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2020,Seregélyes,3647,2034,27,0,99,32,816,96,724,11,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3332,Soponya,1534,816,9,0,29,6,448,51,259,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0289,Söréd,370,291,8,0,10,7,183,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1495,Sukoró,920,723,7,0,55,0,336,39,279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HU_2870,Szabadbattyán,3634,2300,7,0,90,43,1093,134,915,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1325,Szabadegyháza,1752,1081,6,0,51,0,460,35,518,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HU_1874,Szabadhídvég,719,456,7,0,12,6,221,16,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1954,Szár,1322,936,13,0,43,20,452,34,371,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1482,Székesfehérvár,83359,61527,337,0,3960,1082,24322,3221,27971,156,447,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
HU_1446,Tabajd,762,566,5,0,8,11,398,34,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2926,Tác,1276,764,11,0,68,7,402,32,229,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2100,Tordas,1206,890,7,0,48,11,425,37,359,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1748,Újbarok,303,239,16,0,10,1,122,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1762,Úrhida,1435,950,7,0,53,26,477,58,319,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0245,Vajta,719,446,5,0,21,7,260,15,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0582,Vál,1834,1316,11,0,23,141,734,118,286,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_2501,Velence,4121,3001,20,0,230,0,1262,143,1300,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
HU_0349,Vereb,631,390,1,0,20,2,177,24,163,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_0275,Vértesacsa,1410,941,8,0,26,11,532,43,318,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1389,Vértesboglár,777,589,9,0,25,7,337,36,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3024,Zámoly,1787,1138,7,0,39,36,526,58,462,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3426,Zichyújfalu,781,489,17,0,20,0,185,14,246,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HU_3434,Daruszentmiklós,1042,671,10,0,17,0,303,15,309,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HU_1188,Abda,2477,1704,16,0,104,0,784,83,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3338,Acsalag,409,322,4,0,4,0,255,4,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2940,Agyagosszergény,721,539,2,0,20,9,348,23,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0488,Ágfalva,1517,966,8,0,39,15,439,116,345,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3224,Árpás,223,159,4,0,3,1,83,9,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2692,Ásványráró,1611,1187,5,0,35,12,714,60,356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1504,Babót,994,723,4,0,18,17,431,29,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2893,Bakonygyirót,149,103,1,0,4,0,56,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2206,Bakonypéterd,232,162,2,0,4,0,96,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0594,Bakonyszentlászló,1513,966,7,0,34,0,533,48,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0619,Barbacs,607,374,3,0,5,30,232,13,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2876,Bágyogszovát,1117,772,6,0,14,17,492,27,211,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_1058,Beled,2352,1627,19,0,50,37,812,63,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2980,Bezenye,1234,857,6,0,27,18,446,48,306,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1056,Bezi,385,251,4,0,1,1,145,38,59,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_0622,Bodonhely,287,201,3,0,0,3,129,13,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0436,Bogyoszló,558,420,8,0,6,6,241,11,144,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_0661,Börcs,881,595,2,0,27,0,290,30,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3395,Bõny,1738,950,13,0,22,0,461,33,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1550,Bõsárkány,1733,1228,11,0,21,6,804,33,343,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2708,Cakóháza,50,36,1,0,0,0,24,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1595,Cirák,520,339,2,0,9,4,226,17,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0856,Csapod,477,337,3,0,8,6,218,9,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1004,Csáfordjánosfa,226,158,5,0,8,0,80,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3019,Csér,33,23,1,0,3,0,7,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1350,Csikvánd,434,300,7,0,8,0,217,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0403,Csorna,8717,6717,31,0,196,65,4161,220,1970,0,0,0,0,0,0,0,13,11,0,50,0,0,0,0,0,0,0,0,0,0,0
HU_2186,Darnózseli,1272,963,11,0,27,11,430,77,398,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3259,Dénesfa,336,208,1,0,3,7,102,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2191,Dör,488,370,2,0,11,6,265,20,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2773,Dunakiliti,1422,1019,10,0,24,17,458,90,412,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0207,Dunaremete,199,161,1,0,5,3,82,17,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2107,Dunaszeg,1423,1009,18,0,15,0,327,465,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1587,Dunaszentpál,540,372,6,0,10,0,140,93,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1045,Dunasziget,1182,793,15,0,37,16,399,78,227,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2634,Ebergõc,115,100,2,0,1,1,56,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2244,Edve,126,97,1,0,3,2,62,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2028,Egyed,472,322,4,0,8,7,155,16,129,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_1523,Egyházasfalu,732,532,0,0,12,3,395,27,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1503,Enese,1369,941,3,0,16,10,312,372,225,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1670,Écs,1443,974,14,0,19,0,619,72,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3399,Farád,1590,1168,13,0,19,19,797,30,283,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_0695,Fehértó,400,317,1,0,9,15,194,17,78,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_3271,Feketeerdõ,364,276,2,0,14,6,95,32,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3325,Felpéc,672,454,9,0,15,0,240,36,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3067,Fenyõfõ,117,81,2,0,1,0,63,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1125,Fertõboz,217,151,0,0,4,2,86,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0988,Fertõd,2677,2057,14,0,208,50,1164,86,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0948,Fertõendréd,509,357,6,0,10,17,213,13,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1065,Fertõhomok,453,358,2,0,10,5,236,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1241,Fertõrákos,1777,1170,10,0,62,25,417,61,586,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1534,Fertõszentmiklós,3054,2335,10,0,85,51,1496,77,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3144,Fertõszéplak,935,692,6,0,22,16,412,33,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0206,Gönyû,2400,1461,15,0,51,0,665,80,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1796,Gyalóka,66,54,1,0,2,1,37,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2686,Gyarmat,1095,742,3,0,27,0,490,36,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2384,Gyóró,339,213,0,0,4,5,160,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2040,Gyömöre,1065,671,4,0,18,0,470,34,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2558,Gyõr,102480,74347,469,0,3236,689,33793,3773,32023,210,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0872,Gyõrasszonyfa,435,297,2,0,8,0,210,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1319,Gyõrladamér,1025,721,2,0,25,0,348,91,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3131,Gyõrság,1159,798,3,0,12,0,591,26,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1930,Gyõrsövényház,688,462,8,0,9,8,198,30,200,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1565,Gyõrszemere,2386,1358,8,0,47,0,790,61,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0748,Gyõrújbarát,4072,3055,26,0,131,0,1822,158,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3178,Gyõrújfalu,995,795,4,0,27,0,534,66,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1522,Gyõrzámoly,1478,1046,7,0,36,0,609,87,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2679,Halászi,2279,1587,8,0,40,19,841,100,565,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0764,Harka,1201,866,5,0,46,63,378,38,332,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1790,Hegyeshalom,2837,1868,14,0,78,22,785,107,842,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1840,Hegykõ,1043,859,2,0,32,23,645,27,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1230,Hédervár,889,654,4,0,16,7,289,57,277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2337,Hidegség,278,199,4,0,5,3,120,11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0402,Himod,566,352,0,0,8,13,224,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1002,Hövej,280,228,2,0,4,5,180,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2060,Ikrény,1357,854,13,0,54,0,352,67,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3163,Iván,1050,617,3,0,15,9,341,34,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2922,Jánossomorja,4709,2924,27,0,94,55,1341,112,1274,0,0,0,0,0,0,0,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_0664,Jobaháza,455,317,11,0,4,9,199,6,82,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1211,Kajárpéc,1106,810,9,0,27,0,588,25,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2833,Kapuvár,8820,6200,39,0,175,288,3245,412,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1474,Kimle,1810,1146,16,0,46,10,490,73,506,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0241,Kisbabot,195,143,2,0,5,2,91,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2288,Kisbajcs,614,477,3,0,27,0,234,76,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0781,Kisbodak,299,219,1,0,5,6,97,28,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3369,Kisfalud,676,484,4,0,10,17,335,15,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2463,Koroncó,1488,938,4,0,28,0,507,62,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1126,Kóny,2177,1519,11,0,31,21,826,51,569,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_0689,Kópháza,1566,1151,2,0,37,29,769,43,268,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3162,Kunsziget,930,732,5,0,30,0,378,66,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0437,Lázi,444,249,1,0,9,0,121,15,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1923,Levél,1339,905,10,0,39,7,301,46,492,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3366,Lébény,2543,1670,18,0,24,29,773,63,556,0,0,0,0,0,0,0,201,4,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_1622,Lipót,576,453,4,0,15,5,240,26,157,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3119,Lövõ,1159,834,3,0,30,15,494,34,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2644,Maglóca,76,55,0,0,2,1,35,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1391,Magyarkeresztúr,386,238,4,0,6,10,109,10,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0677,Markotabödöge,410,255,2,0,2,3,153,20,72,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1228,Máriakálnok,1224,872,10,0,34,6,378,66,372,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2735,Mecsér,518,363,4,0,14,6,215,27,91,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1281,Mezõörs,780,548,6,0,7,0,365,30,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2038,Mérges,79,55,0,0,3,0,38,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2198,Mihályi,941,720,5,0,14,13,486,21,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0478,Mosonmagyaróvár,24937,17273,116,0,760,263,6018,1766,8222,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3367,Mosonszentmiklós,1958,1239,9,0,52,18,703,42,378,0,0,0,0,0,0,0,27,6,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2814,Mosonszolnok,1241,800,5,0,25,14,355,47,349,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0255,Mórichida,703,469,4,0,6,14,285,29,128,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_0236,Nagybajcs,735,562,1,0,27,0,284,62,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0249,Nagycenk,1469,1028,7,0,40,27,458,29,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3293,Nagylózs,725,483,10,0,25,5,230,46,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3354,Nagyszentjános,1519,887,13,0,25,0,342,35,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2932,Nemeskér,198,153,4,0,4,4,101,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1975,Nyalka,349,268,3,0,6,0,168,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1295,Nyúl,3136,2186,8,0,73,0,1302,116,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1512,Osli,745,493,3,0,7,17,286,21,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0263,Öttevény,2250,1561,17,0,59,0,858,81,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2430,Pannonhalma,2815,1802,18,0,77,0,970,75,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1963,Páli,356,272,3,0,5,1,175,4,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2348,Pásztori,252,186,2,0,4,1,96,7,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
