gisco_id,name,registered,turnout,invalid,blank,MIÉP,CENTRUM,MSZP,MUNKÁSPÁRT,SZDSZ,FIDESZ-MDF,FÜGGETLEN KISGAZDAPÁRT,MAGYAR SZOCIALISTA MUNKÁSPÁRT,ÚJ BALOLDAL,ÖSSZEFOGÁS A FENNMARADÁSÉRT,KISGAZDAPÁRT,REFORM KISGAZDAPÁRT,Ind.,MAVEP,M.NY.P,ZÖLDEK,FMDP,SZDP,DRP,KPDP,PEST1601,MSZDP-MSZP,MRP,MSZP-SZDSZ
HU_1681,Szedres,2016,1217,21,0,32,20,521,16,93,491,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
HU_2276,Szekszárd,28885,21613,144,0,1086,579,7224,248,4357,7023,140,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0
HU_2456,Tamási,7816,5146,41,0,325,0,2376,168,95,2082,39,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
HU_0690,Tengelic,2043,1225,13,0,46,25,520,21,46,546,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HU_3145,Tevel,1291,904,18,0,27,27,390,10,28,393,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2527,Tolna,9868,6718,47,0,215,121,2991,68,781,2385,31,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
HU_1103,Tolnanémedi,991,633,11,0,23,0,229,30,13,318,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_2136,Udvari,437,278,5,0,17,0,87,4,64,98,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2056,Újireg,285,205,4,0,7,0,82,9,5,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_0663,Varsád,343,239,1,0,7,0,73,1,14,142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_3285,Váralja,804,551,8,0,14,8,235,10,17,253,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0941,Várdomb,990,718,9,0,42,17,313,21,27,286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2912,Várong,167,109,2,0,13,2,38,1,8,32,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HU_1430,Závod,296,226,1,0,1,2,42,4,3,168,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2162,Zomba,1850,1385,23,0,12,37,489,43,28,650,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0721,Acsád,639,431,4,0,10,16,184,4,19,175,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_2254,Alsószölnök,337,229,2,0,5,2,58,0,11,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2272,Alsóújlak,515,363,5,0,4,4,54,0,15,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1231,Andrásfa,237,136,2,0,3,2,43,0,1,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0887,Apátistvánfalva,330,232,4,0,7,8,33,0,16,157,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1702,Bajánsenye,494,436,1,0,13,3,73,0,7,333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0510,Balogunyom,909,622,6,0,24,27,0,7,0,332,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,222
HU_1038,Bejcgyertyános,423,335,5,0,7,4,86,4,8,217,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_3212,Bérbaltavár,450,257,2,0,8,7,62,0,15,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2920,Boba,653,515,6,0,92,8,148,5,7,224,22,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0309,Borgáta,138,103,2,0,2,1,52,5,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0502,Bozsok,344,284,8,0,18,11,56,1,8,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0639,Bozzai,264,207,4,0,3,4,56,6,7,123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1165,Bögöt,327,248,2,0,8,3,58,3,7,165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0729,Bögöte,304,227,8,0,11,4,104,5,7,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0547,Bõ,536,429,5,0,30,3,91,5,15,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3298,Bucsu,480,390,4,0,2,9,100,2,13,251,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0243,Bük,2581,1765,19,0,45,56,558,17,109,936,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_0827,Cák,190,170,1,0,6,5,30,1,8,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2709,Celldömölk,9577,7142,55,0,604,106,2483,111,230,2990,402,0,0,133,0,28,0,0,0,0,0,0,0,0,0,0,0,0
HU_0987,Chernelházadamonya,171,147,3,0,3,3,29,1,12,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0391,Csákánydoroszló,1278,917,14,0,19,135,309,0,27,407,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2677,Csánig,347,278,2,0,12,2,54,9,3,189,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1948,Csehi,242,162,1,0,3,1,20,0,15,115,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1272,Csehimindszent,326,217,2,0,5,0,75,0,17,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2381,Csempeszkopács,226,189,2,0,8,9,0,3,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76
HU_1214,Csepreg,2647,1827,13,0,41,93,383,24,107,1142,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_0907,Csénye,451,330,4,0,8,2,91,3,6,212,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2606,Csipkerek,379,280,2,0,4,7,58,0,12,194,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2239,Csönge,358,221,0,0,8,1,56,2,18,132,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0422,Csörötnek,750,460,4,0,9,7,84,0,9,344,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1599,Daraboshegy,92,74,0,0,0,5,27,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1615,Dozmat,147,125,0,0,2,2,22,2,3,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2069,Döbörhegy,157,121,2,0,4,5,23,0,4,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0303,Döröske,100,76,0,0,0,1,17,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0292,Duka,235,155,3,0,2,0,72,2,3,70,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2879,Egervölgy,336,234,1,0,10,3,45,0,17,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1023,Egyházashetye,365,247,4,0,27,4,77,3,3,126,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_3042,Egyházashollós,469,317,5,0,10,12,47,0,10,229,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2594,Egyházasrádóc,1098,792,14,0,40,21,0,7,0,545,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,161
HU_1358,Felsõcsatár,365,274,5,0,8,7,38,1,8,203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0801,Felsõjánosfa,176,130,1,0,6,7,16,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2984,Felsõmarác,279,226,6,0,5,77,30,0,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2328,Felsõszölnök,559,417,7,0,8,13,57,0,14,313,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3090,Gasztony,416,319,5,0,9,9,80,0,8,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2418,Gencsapáti,1929,1546,9,0,31,73,376,13,69,890,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_3094,Gersekarát,623,423,9,0,3,8,96,0,14,288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2615,Gérce,966,587,4,0,15,3,215,3,7,330,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1115,Gór,208,152,2,0,4,5,28,0,3,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2703,Gyanógeregye,127,102,3,0,2,2,0,2,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
HU_1194,Gyöngyösfalu,827,646,10,0,33,37,150,11,55,334,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0972,Gyõrvár,562,335,3,0,4,3,146,0,12,162,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2945,Halastó,116,75,0,0,1,3,12,0,5,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1067,Halogy,261,202,2,0,4,19,32,0,5,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0571,Harasztifalu,151,122,1,0,16,0,0,1,0,76,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26
HU_3218,Hegyfalu,531,378,2,0,9,9,167,6,36,139,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_1499,Hegyháthodász,154,106,1,0,7,4,13,0,5,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3021,Hegyhátsál,148,109,0,0,1,3,19,0,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1803,Hegyhátszentjakab,271,204,4,0,5,17,57,0,5,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2183,Hegyhátszentmárton,61,54,0,0,3,5,12,0,6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0822,Hegyhátszentpéter,159,118,1,0,0,1,13,0,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1273,Horvátlövõ,156,137,0,0,6,0,8,0,0,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1688,Horvátzsidány,670,509,8,0,7,14,106,2,129,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2088,Hosszúpereszteg,713,447,3,0,12,9,143,4,27,240,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1138,Ikervár,1425,910,10,0,24,9,311,9,38,504,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2950,Iklanberény,34,22,1,0,0,0,6,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_0797,Ispánk,98,92,2,0,1,5,23,0,3,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3168,Ivánc,464,324,13,0,10,43,61,0,10,178,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1395,Ják,1784,1225,13,0,42,35,0,24,0,657,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,445
HU_0640,Jákfa,459,349,0,0,6,7,141,5,14,169,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1167,Jánosháza,2251,1518,7,0,99,27,668,31,27,640,6,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_1091,Karakó,195,146,2,0,10,0,68,3,8,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2662,Katafa,305,232,1,0,14,6,52,0,9,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2995,Káld,951,580,10,0,32,7,176,10,30,302,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_0464,Kám,357,259,6,0,1,8,69,0,8,161,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3203,Keléd,98,66,3,0,0,2,44,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1691,Kemeneskápolna,91,70,2,0,4,0,18,2,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1224,Kemenesmagasi,803,529,8,0,24,5,108,1,6,168,205,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1342,Kemenesmihályfa,476,307,2,0,12,5,117,2,8,147,7,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2099,Kemenespálfa,346,228,2,0,43,2,63,2,1,104,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2448,Kemenessömjén,481,360,1,0,26,2,114,3,16,140,55,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2008,Kemenesszentmárton,199,160,0,0,4,2,55,2,9,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2271,Kemestaródfa,200,156,1,0,2,8,41,0,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0257,Kenéz,231,153,5,0,7,5,0,1,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46
HU_0993,Kenyeri,834,611,10,0,27,6,133,3,10,379,38,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_2659,Kercaszomor,220,163,0,0,6,3,29,0,13,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1976,Kerkáskápolna,79,71,0,0,2,1,10,0,2,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1934,Kétvölgy,130,103,0,0,1,3,21,0,4,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1114,Kisrákos,225,169,3,0,4,6,54,0,2,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0595,Kissomlyó,211,151,2,0,13,5,59,1,5,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0250,Kisunyom,327,252,4,0,8,3,0,7,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121
HU_1548,Kiszsidány,86,70,1,0,1,2,14,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1302,Kondorfa,577,434,5,0,3,19,60,0,17,326,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0419,Köcsk,269,182,3,0,11,0,81,10,5,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1353,Körmend,9827,7269,46,0,537,493,2065,0,288,3744,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1683,Kõszeg,9115,6957,49,0,276,193,1969,52,477,3863,65,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_0574,Kõszegdoroszló,200,153,5,0,7,4,28,1,7,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2604,Kõszegpaty,177,150,5,0,5,1,24,1,3,107,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2010,Kõszegszerdahely,362,298,3,0,23,13,86,0,22,148,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2908,Lócs,112,86,1,0,1,0,22,0,2,55,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_1402,Lukácsháza,796,623,7,0,20,31,170,7,28,354,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0322,Magyarlak,674,512,1,0,19,14,97,0,23,356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2728,Magyarnádalja,157,136,0,0,4,3,29,0,5,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1728,Magyarszecsõd,397,264,2,0,4,14,60,0,28,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2542,Magyarszombatfa,257,218,3,0,17,5,68,0,8,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2576,Meggyeskovácsi,604,373,2,0,15,2,136,6,6,203,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3087,Megyehíd,251,184,2,0,12,8,0,6,0,102,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,52
HU_1480,Mersevát,457,367,6,0,10,5,105,8,8,163,58,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_3187,Mesterháza,147,117,1,0,5,2,47,13,2,43,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1572,Mesteri,234,168,0,0,7,0,81,3,3,68,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_3283,Meszlen,196,176,2,0,8,1,43,3,2,110,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3059,Mikosszéplak,276,172,2,0,4,4,75,0,5,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0329,Molnaszecsõd,330,248,0,0,24,7,49,0,4,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0928,Nagygeresd,270,188,3,0,2,2,101,13,4,57,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_3292,Nagykölked,99,82,1,0,5,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
HU_1506,Nagymizdó,132,125,0,0,1,2,13,0,6,97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2986,Nagyrákos,264,189,4,0,6,6,43,0,6,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2614,Nagysimonyi,807,583,5,0,44,3,188,5,14,302,18,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2483,Nagytilaj,155,109,1,0,1,0,17,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0204,Narda,421,361,8,0,6,6,45,0,8,276,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0671,Nádasd,1067,739,4,0,23,32,185,0,30,452,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1736,Nárai,859,640,4,0,27,32,0,10,0,418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148
HU_2450,Nemesbõd,498,381,5,0,10,12,95,1,31,220,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2332,Nemescsó,252,194,5,0,8,7,30,0,7,129,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0367,Nemeskeresztúr,293,222,0,0,23,0,76,2,4,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0283,Nemeskocs,264,219,0,0,34,4,68,7,4,99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2405,Nemeskolta,287,196,5,0,4,6,0,3,0,77,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,99
HU_2624,Nemesládony,124,88,0,0,3,0,28,2,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_3155,Nemesmedves,15,9,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0967,Nemesrempehollós,246,184,0,0,5,5,0,4,0,100,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,66
HU_1084,Nick,451,342,8,0,5,10,108,10,13,165,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2231,Nyõgér,299,250,3,0,11,3,59,2,6,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1974,Olaszfa,422,255,6,0,6,1,53,0,3,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1709,Orfalu,56,48,0,0,3,0,10,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3262,Ostffyasszonyfa,690,443,5,0,9,4,163,8,17,206,26,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_0766,Oszkó,563,391,8,0,0,4,81,0,1,287,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2204,Ólmod,79,72,3,0,3,3,5,0,5,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1204,Ölbõ,624,407,6,0,7,2,151,12,15,184,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1345,Õrimagyarósd,224,169,0,0,2,16,30,0,4,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1063,Õriszentpéter,1016,787,3,0,31,29,222,0,36,462,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2310,Pankasz,402,300,7,0,12,13,147,0,4,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0716,Pácsony,254,200,1,0,4,1,80,0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1406,Pápoc,355,253,5,0,9,4,49,2,2,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1498,Pecöl,676,466,4,0,10,21,0,23,0,236,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,168
HU_1368,Perenye,515,425,5,0,5,12,73,4,20,286,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0888,Peresznye,477,345,0,0,7,8,22,2,12,286,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1157,Petõmihályfa,202,138,1,0,6,1,18,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0624,Pinkamindszent,137,108,4,0,1,4,30,0,2,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2036,Pornóapáti,301,229,1,0,5,3,35,3,13,167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2989,Porpác,130,108,2,0,3,1,36,0,6,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1567,Pósfa,238,200,0,0,1,3,63,6,4,116,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1031,Pusztacsó,133,110,3,0,1,0,17,0,4,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0727,Püspökmolnári,768,559,7,0,31,13,0,8,0,385,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,103
HU_2673,Rábagyarmat,691,493,2,0,13,17,73,0,18,362,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0319,Rábahídvég,848,512,3,0,32,13,0,13,0,279,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,164
HU_2607,Rábapaty,1350,965,11,0,15,16,376,20,35,478,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1799,Rábatöttös,209,163,2,0,1,7,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
HU_0755,Rádóckölked,237,169,1,0,16,4,0,4,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71
HU_2386,Rátót,222,186,2,0,10,8,49,0,14,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3088,Répcelak,2350,1837,18,0,60,49,632,23,69,955,26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_2862,Répceszentgyörgy,112,97,1,0,3,3,27,0,3,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2680,Rönök,363,238,0,0,6,10,51,0,7,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1059,Rum,877,650,10,0,20,26,0,14,0,335,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,241
HU_1057,Sajtoskál,254,180,8,0,5,6,29,1,3,114,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_1888,Salköveskút,325,243,5,0,5,6,46,7,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0978,Sárfimizdó,94,68,2,0,1,1,14,0,0,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2130,Sárvár,12689,9321,51,0,175,166,4030,102,363,4364,57,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_1027,Sé,807,625,5,0,20,28,175,5,55,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2676,Simaság,528,380,4,0,11,5,99,3,6,205,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
HU_3074,Sitke,548,372,6,0,11,5,100,2,9,217,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0717,Sorkifalud,553,413,7,0,16,15,0,4,0,205,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,164
HU_2796,Sorkikápolna,218,159,4,0,19,10,0,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
HU_2969,Sorokpolány,645,446,8,0,17,16,0,16,0,202,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,182
HU_2298,Sótony,544,370,8,0,14,7,70,12,9,246,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2480,Söpte,656,487,3,0,3,20,177,4,22,202,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1650,Szaknyér,57,51,0,0,3,1,5,0,1,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2093,Szakonyfalu,292,245,2,0,1,8,34,0,10,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1022,Szalafõ,202,166,4,0,8,4,59,0,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1772,Szarvaskend,195,143,1,0,17,1,9,0,2,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0244,Szatta,80,69,1,0,0,3,17,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3317,Szeleste,561,375,2,0,9,4,89,3,17,238,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2799,Szemenye,286,190,2,0,1,4,63,0,8,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
