gisco_id,id,name_or,level,start_date,end_date,predecessors,parent,names,type
PL_PLZZNO,PL_PLZZNO,Citizens of Poland living in Norway,,,,,PL,,Voters Abroad
PL_PLZZNZ,PL_PLZZNZ,Citizens of Poland living in New Zealand,,,,,PL,,Voters Abroad
PL_PLZZOM,PL_PLZZOM,Citizens of Poland living in Oman,,,,,PL,,Voters Abroad
PL_PLZZPA,PL_PLZZPA,Citizens of Poland living in Panama,,,,,PL,,Voters Abroad
PL_PLZZPE,PL_PLZZPE,Citizens of Poland living in Peru,,,,,PL,,Voters Abroad
PL_PLZZPH,PL_PLZZPH,Citizens of Poland living in Philippines,,,,,PL,,Voters Abroad
PL_PLZZPK,PL_PLZZPK,Citizens of Poland living in Pakistan,,,,,PL,,Voters Abroad
PL_PLZZPT,PL_PLZZPT,Citizens of Poland living in Portugal,,,,,PL,,Voters Abroad
PL_PLZZQA,PL_PLZZQA,Citizens of Poland living in Qatar,,,,,PL,,Voters Abroad
PL_PLZZRO,PL_PLZZRO,Citizens of Poland living in Romania,,,,,PL,,Voters Abroad
PL_PLZZRS,PL_PLZZRS,Citizens of Poland living in Serbia,,,,,PL,,Voters Abroad
PL_PLZZRU,PL_PLZZRU,Citizens of Poland living in Russian Federation,,,,,PL,,Voters Abroad
PL_PLZZSA,PL_PLZZSA,Citizens of Poland living in Saudi Arabia,,,,,PL,,Voters Abroad
PL_PLZZSE,PL_PLZZSE,Citizens of Poland living in Sweden,,,,,PL,,Voters Abroad
PL_PLZZSG,PL_PLZZSG,Citizens of Poland living in Singapore,,,,,PL,,Voters Abroad
PL_PLZZSI,PL_PLZZSI,Citizens of Poland living in Slovenia,,,,,PL,,Voters Abroad
PL_PLZZSK,PL_PLZZSK,Citizens of Poland living in Slovakia,,,,,PL,,Voters Abroad
PL_PLZZSN,PL_PLZZSN,Citizens of Poland living in Senegal,,,,,PL,,Voters Abroad
PL_PLZZSY,PL_PLZZSY,Citizens of Poland living in Syrian Arab Republic,,,,,PL,,Voters Abroad
PL_PLZZTD,PL_PLZZTD,Citizens of Poland living in Chad,,,,,PL,,Voters Abroad
PL_PLZZTH,PL_PLZZTH,Citizens of Poland living in Thailand,,,,,PL,,Voters Abroad
PL_PLZZTM,PL_PLZZTM,Citizens of Poland living in Turkmenistan,,,,,PL,,Voters Abroad
PL_PLZZTN,PL_PLZZTN,Citizens of Poland living in Tunisia,,,,,PL,,Voters Abroad
PL_PLZZTR,PL_PLZZTR,Citizens of Poland living in Türkiye,,,,,PL,,Voters Abroad
PL_PLZZTW,PL_PLZZTW,"Citizens of Poland living in Taiwan, Province of China",,,,,PL,,Voters Abroad
PL_PLZZTZ,PL_PLZZTZ,"Citizens of Poland living in Tanzania, United Republic of",,,,,PL,,Voters Abroad
PL_PLZZUA,PL_PLZZUA,Citizens of Poland living in Ukraine,,,,,PL,,Voters Abroad
PL_PLZZUS,PL_PLZZUS,Citizens of Poland living in United States,,,,,PL,,Voters Abroad
PL_PLZZUY,PL_PLZZUY,Citizens of Poland living in Uruguay,,,,,PL,,Voters Abroad
PL_PLZZUZ,PL_PLZZUZ,Citizens of Poland living in Uzbekistan,,,,,PL,,Voters Abroad
PL_PLZZVE,PL_PLZZVE,"Citizens of Poland living in Venezuela, Bolivarian Republic of",,,,,PL,,Voters Abroad
PL_PLZZVN,PL_PLZZVN,Citizens of Poland living in Viet Nam,,,,,PL,,Voters Abroad
PL_PLZZXK,PL_PLZZXK,Citizens of Poland living in Kosovo,,,,,PL,,Voters Abroad
PL_PLZZYE,PL_PLZZYE,Citizens of Poland living in Yemen,,,,,PL,,Voters Abroad
PL_PLZZZA,PL_PLZZZA,Citizens of Poland living in South Africa,,,,,PL,,Voters Abroad
PL_PLZZZW,PL_PLZZZW,Citizens of Poland living in Zimbabwe,,,,,PL,,Voters Abroad
PT_111101,PT_111101,Agualva-Cacém,,,,,PT171,,Electoral Constituency
PT_PTYY99,PT_PTYY99,Portugal (votes outside of a municipality),,,,,PT,,Electoral Constituency
PT_PTZZ90,PT_PTZZ90,Restantes Países de Europa,,,,,PT,,Voters Abroad
PT_PTZZ91,PT_PTZZ91,Restantes Países da América,,,,,PT,,Voters Abroad
PT_PTZZ92,PT_PTZZ92,Países da Ásia e Oceânia,,,,,PT,,Voters Abroad
PT_PTZZ93,PT_PTZZ93,Países de África,,,,,PT,,Voters Abroad
PT_PTZZ94,PT_PTZZ94,Países de América e África,,,,,PT,,Voters Abroad
PT_PTZZ99,PT_PTZZ99,Ãfrica do Sul,,,,,PT,,Voters Abroad
PT_PTZZAD,PT_PTZZAD,Citizens of Portugal living in Andorra,,,,,PT,,Voters Abroad
PT_PTZZAE,PT_PTZZAE,Citizens of Portugal living in United Arab Emirates,,,,,PT,,Voters Abroad
PT_PTZZAO,PT_PTZZAO,Citizens of Portugal living in Angola,,,,,PT,,Voters Abroad
PT_PTZZAR,PT_PTZZAR,Citizens of Portugal living in Argentina,,,,,PT,,Voters Abroad
PT_PTZZAT,PT_PTZZAT,Citizens of Portugal living in Austria,,,,,PT,,Voters Abroad
PT_PTZZAU,PT_PTZZAU,Citizens of Portugal living in Australia,,,,,PT,,Voters Abroad
PT_PTZZBE,PT_PTZZBE,Citizens of Portugal living in Belgium,,,,,PT,,Voters Abroad
PT_PTZZBG,PT_PTZZBG,Citizens of Portugal living in Bulgaria,,,,,PT,,Voters Abroad
PT_PTZZBR,PT_PTZZBR,Citizens of Portugal living in Brazil,,,,,PT,,Voters Abroad
PT_PTZZCA,PT_PTZZCA,Citizens of Portugal living in Canada,,,,,PT,,Voters Abroad
PT_PTZZCD,PT_PTZZCD,"Citizens of Portugal living in Congo, The Democratic Republic of the",,,,,PT,,Voters Abroad
PT_PTZZCH,PT_PTZZCH,Citizens of Portugal living in Switzerland,,,,,PT,,Voters Abroad
PT_PTZZCI,PT_PTZZCI,Citizens of Portugal living in Côte d'Ivoire,,,,,PT,,Voters Abroad
PT_PTZZCL,PT_PTZZCL,Citizens of Portugal living in Chile,,,,,PT,,Voters Abroad
PT_PTZZCN,PT_PTZZCN,Citizens of Portugal living in China,,,,,PT,,Voters Abroad
PT_PTZZCO,PT_PTZZCO,Citizens of Portugal living in Colombia,,,,,PT,,Voters Abroad
PT_PTZZCV,PT_PTZZCV,Citizens of Portugal living in Cabo Verde,,,,,PT,,Voters Abroad
PT_PTZZCY,PT_PTZZCY,Citizens of Portugal living in Cyprus,,,,,PT,,Voters Abroad
PT_PTZZCZ,PT_PTZZCZ,Citizens of Portugal living in Czechia,,,,,PT,,Voters Abroad
PT_PTZZDE,PT_PTZZDE,Citizens of Portugal living in Germany,,,,,PT,,Voters Abroad
PT_PTZZDK,PT_PTZZDK,Citizens of Portugal living in Denmark,,,,,PT,,Voters Abroad
PT_PTZZEL,PT_PTZZEL,Citizens of Portugal living in Greece,,,,,PT,,Voters Abroad
PT_PTZZES,PT_PTZZES,Citizens of Portugal living in Spain,,,,,PT,,Voters Abroad
PT_PTZZET,PT_PTZZET,Citizens of Portugal living in Ethiopia,,,,,PT,,Voters Abroad
PT_PTZZFI,PT_PTZZFI,Citizens of Portugal living in Finland,,,,,PT,,Voters Abroad
PT_PTZZFR,PT_PTZZFR,Citizens of Portugal living in France,,,,,PT,,Voters Abroad
PT_PTZZGB,PT_PTZZGB,Citizens of Portugal living in United Kingdom,,,,,PT,,Voters Abroad
PT_PTZZGW,PT_PTZZGW,Citizens of Portugal living in Guinea-Bissau,,,,,PT,,Voters Abroad
PT_PTZZHR,PT_PTZZHR,Citizens of Portugal living in Croatia,,,,,PT,,Voters Abroad
PT_PTZZHU,PT_PTZZHU,Citizens of Portugal living in Hungary,,,,,PT,,Voters Abroad
PT_PTZZID,PT_PTZZID,Citizens of Portugal living in Indonesia,,,,,PT,,Voters Abroad
PT_PTZZIE,PT_PTZZIE,Citizens of Portugal living in Ireland,,,,,PT,,Voters Abroad
PT_PTZZIL,PT_PTZZIL,Citizens of Portugal living in Israel,,,,,PT,,Voters Abroad
PT_PTZZIN,PT_PTZZIN,Citizens of Portugal living in India,,,,,PT,,Voters Abroad
PT_PTZZIT,PT_PTZZIT,Citizens of Portugal living in Italy,,,,,PT,,Voters Abroad
PT_PTZZJP,PT_PTZZJP,Citizens of Portugal living in Japan,,,,,PT,,Voters Abroad
PT_PTZZKE,PT_PTZZKE,Citizens of Portugal living in Kenya,,,,,PT,,Voters Abroad
PT_PTZZKR,PT_PTZZKR,"Citizens of Portugal living in Korea, Republic of",,,,,PT,,Voters Abroad
PT_PTZZLU,PT_PTZZLU,Citizens of Portugal living in Luxembourg,,,,,PT,,Voters Abroad
PT_PTZZMA,PT_PTZZMA,Citizens of Portugal living in Morocco,,,,,PT,,Voters Abroad
PT_PTZZMX,PT_PTZZMX,Citizens of Portugal living in Mexico,,,,,PT,,Voters Abroad
PT_PTZZMZ,PT_PTZZMZ,Citizens of Portugal living in Mozambique,,,,,PT,,Voters Abroad
PT_PTZZNA,PT_PTZZNA,Citizens of Portugal living in Namibia,,,,,PT,,Voters Abroad
PT_PTZZNL,PT_PTZZNL,Citizens of Portugal living in Netherlands,,,,,PT,,Voters Abroad
PT_PTZZNO,PT_PTZZNO,Citizens of Portugal living in Norway,,,,,PT,,Voters Abroad
PT_PTZZPA,PT_PTZZPA,Citizens of Portugal living in Panama,,,,,PT,,Voters Abroad
PT_PTZZPE,PT_PTZZPE,Citizens of Portugal living in Peru,,,,,PT,,Voters Abroad
PT_PTZZPL,PT_PTZZPL,Citizens of Portugal living in Poland,,,,,PT,,Voters Abroad
PT_PTZZQA,PT_PTZZQA,Citizens of Portugal living in Qatar,,,,,PT,,Voters Abroad
PT_PTZZRO,PT_PTZZRO,Citizens of Portugal living in Romania,,,,,PT,,Voters Abroad
PT_PTZZRS,PT_PTZZRS,Citizens of Portugal living in Serbia,,,,,PT,,Voters Abroad
PT_PTZZRU,PT_PTZZRU,Citizens of Portugal living in Russian Federation,,,,,PT,,Voters Abroad
PT_PTZZSA,PT_PTZZSA,Citizens of Portugal living in Saudi Arabia,,,,,PT,,Voters Abroad
PT_PTZZSE,PT_PTZZSE,Citizens of Portugal living in Sweden,,,,,PT,,Voters Abroad
PT_PTZZSG,PT_PTZZSG,Citizens of Portugal living in Singapore,,,,,PT,,Voters Abroad
PT_PTZZSK,PT_PTZZSK,Citizens of Portugal living in Slovakia,,,,,PT,,Voters Abroad
PT_PTZZSN,PT_PTZZSN,Citizens of Portugal living in Senegal,,,,,PT,,Voters Abroad
PT_PTZZST,PT_PTZZST,Citizens of Portugal living in Sao Tome and Principe,,,,,PT,,Voters Abroad
PT_PTZZTH,PT_PTZZTH,Citizens of Portugal living in Thailand,,,,,PT,,Voters Abroad
PT_PTZZTL,PT_PTZZTL,Citizens of Portugal living in Timor-Leste,,,,,PT,,Voters Abroad
PT_PTZZTN,PT_PTZZTN,Citizens of Portugal living in Tunisia,,,,,PT,,Voters Abroad
PT_PTZZTR,PT_PTZZTR,Citizens of Portugal living in Türkiye,,,,,PT,,Voters Abroad
PT_PTZZUS,PT_PTZZUS,Citizens of Portugal living in United States,,,,,PT,,Voters Abroad
PT_PTZZUY,PT_PTZZUY,Citizens of Portugal living in Uruguay,,,,,PT,,Voters Abroad
PT_PTZZVE,PT_PTZZVE,"Citizens of Portugal living in Venezuela, Bolivarian Republic of",,,,,PT,,Voters Abroad
PT_PTZZZA,PT_PTZZZA,Citizens of Portugal living in South Africa,,,,,PT,,Voters Abroad
PT_PTZZZW,PT_PTZZZW,Citizens of Portugal living in Zimbabwe,,,,,PT,,Voters Abroad
RO_ROYY99,RO_ROYY99,Biroul electoral pentru votul  prin corespondenţă,,,,,RO,,Postal Vote
RO_ROZZ99,RO_ROZZ99,MACEDONIA DE NORD,,,,,RO,,Voters Abroad
RO_ROZZAE,RO_ROZZAE,Citizens of Romania living in United Arab Emirates,,,,,RO,,Voters Abroad
RO_ROZZAF,RO_ROZZAF,Citizens of Romania living in Afghanistan,,,,,RO,,Voters Abroad
RO_ROZZAL,RO_ROZZAL,Citizens of Romania living in Albania,,,,,RO,,Voters Abroad
RO_ROZZAM,RO_ROZZAM,Citizens of Romania living in Armenia,,,,,RO,,Voters Abroad
RO_ROZZAO,RO_ROZZAO,Citizens of Romania living in Angola,,,,,RO,,Voters Abroad
RO_ROZZAR,RO_ROZZAR,Citizens of Romania living in Argentina,,,,,RO,,Voters Abroad
RO_ROZZAT,RO_ROZZAT,Citizens of Romania living in Austria,,,,,RO,,Voters Abroad
RO_ROZZAU,RO_ROZZAU,Citizens of Romania living in Australia,,,,,RO,,Voters Abroad
RO_ROZZAZ,RO_ROZZAZ,Citizens of Romania living in Azerbaijan,,,,,RO,,Voters Abroad
RO_ROZZBA,RO_ROZZBA,Citizens of Romania living in Bosnia and Herzegovina,,,,,RO,,Voters Abroad
RO_ROZZBE,RO_ROZZBE,Citizens of Romania living in Belgium,,,,,RO,,Voters Abroad
RO_ROZZBG,RO_ROZZBG,Citizens of Romania living in Bulgaria,,,,,RO,,Voters Abroad
RO_ROZZBR,RO_ROZZBR,Citizens of Romania living in Brazil,,,,,RO,,Voters Abroad
RO_ROZZBY,RO_ROZZBY,Citizens of Romania living in Belarus,,,,,RO,,Voters Abroad
RO_ROZZCA,RO_ROZZCA,Citizens of Romania living in Canada,,,,,RO,,Voters Abroad
RO_ROZZCH,RO_ROZZCH,Citizens of Romania living in Switzerland,,,,,RO,,Voters Abroad
RO_ROZZCL,RO_ROZZCL,Citizens of Romania living in Chile,,,,,RO,,Voters Abroad
RO_ROZZCN,RO_ROZZCN,Citizens of Romania living in China,,,,,RO,,Voters Abroad
RO_ROZZCO,RO_ROZZCO,Citizens of Romania living in Colombia,,,,,RO,,Voters Abroad
RO_ROZZCU,RO_ROZZCU,Citizens of Romania living in Cuba,,,,,RO,,Voters Abroad
RO_ROZZCY,RO_ROZZCY,Citizens of Romania living in Cyprus,,,,,RO,,Voters Abroad
RO_ROZZCZ,RO_ROZZCZ,Citizens of Romania living in Czechia,,,,,RO,,Voters Abroad
RO_ROZZDE,RO_ROZZDE,Citizens of Romania living in Germany,,,,,RO,,Voters Abroad
RO_ROZZDK,RO_ROZZDK,Citizens of Romania living in Denmark,,,,,RO,,Voters Abroad
RO_ROZZDZ,RO_ROZZDZ,Citizens of Romania living in Algeria,,,,,RO,,Voters Abroad
RO_ROZZEE,RO_ROZZEE,Citizens of Romania living in Estonia,,,,,RO,,Voters Abroad
RO_ROZZEG,RO_ROZZEG,Citizens of Romania living in Egypt,,,,,RO,,Voters Abroad
RO_ROZZEL,RO_ROZZEL,Citizens of Romania living in Greece,,,,,RO,,Voters Abroad
RO_ROZZES,RO_ROZZES,Citizens of Romania living in Spain,,,,,RO,,Voters Abroad
RO_ROZZET,RO_ROZZET,Citizens of Romania living in Ethiopia,,,,,RO,,Voters Abroad
RO_ROZZFI,RO_ROZZFI,Citizens of Romania living in Finland,,,,,RO,,Voters Abroad
RO_ROZZFR,RO_ROZZFR,Citizens of Romania living in France,,,,,RO,,Voters Abroad
RO_ROZZGB,RO_ROZZGB,Citizens of Romania living in United Kingdom,,,,,RO,,Voters Abroad
RO_ROZZGE,RO_ROZZGE,Citizens of Romania living in Georgia,,,,,RO,,Voters Abroad
RO_ROZZHK,RO_ROZZHK,Citizens of Romania living in Hong Kong,,,,,RO,,Voters Abroad
RO_ROZZHR,RO_ROZZHR,Citizens of Romania living in Croatia,,,,,RO,,Voters Abroad
RO_ROZZHU,RO_ROZZHU,Citizens of Romania living in Hungary,,,,,RO,,Voters Abroad
RO_ROZZID,RO_ROZZID,Citizens of Romania living in Indonesia,,,,,RO,,Voters Abroad
RO_ROZZIE,RO_ROZZIE,Citizens of Romania living in Ireland,,,,,RO,,Voters Abroad
RO_ROZZIL,RO_ROZZIL,Citizens of Romania living in Israel,,,,,RO,,Voters Abroad
RO_ROZZIN,RO_ROZZIN,Citizens of Romania living in India,,,,,RO,,Voters Abroad
RO_ROZZIQ,RO_ROZZIQ,Citizens of Romania living in Iraq,,,,,RO,,Voters Abroad
RO_ROZZIR,RO_ROZZIR,"Citizens of Romania living in Iran, Islamic Republic of",,,,,RO,,Voters Abroad
RO_ROZZIS,RO_ROZZIS,Citizens of Romania living in Iceland,,,,,RO,,Voters Abroad
RO_ROZZIT,RO_ROZZIT,Citizens of Romania living in Italy,,,,,RO,,Voters Abroad
RO_ROZZJO,RO_ROZZJO,Citizens of Romania living in Jordan,,,,,RO,,Voters Abroad
RO_ROZZJP,RO_ROZZJP,Citizens of Romania living in Japan,,,,,RO,,Voters Abroad
RO_ROZZKE,RO_ROZZKE,Citizens of Romania living in Kenya,,,,,RO,,Voters Abroad
RO_ROZZKP,RO_ROZZKP,"Citizens of Romania living in Korea, Democratic People's Republic of",,,,,RO,,Voters Abroad
RO_ROZZKR,RO_ROZZKR,"Citizens of Romania living in Korea, Republic of",,,,,RO,,Voters Abroad
RO_ROZZKW,RO_ROZZKW,Citizens of Romania living in Kuwait,,,,,RO,,Voters Abroad
RO_ROZZKZ,RO_ROZZKZ,Citizens of Romania living in Kazakhstan,,,,,RO,,Voters Abroad
RO_ROZZLB,RO_ROZZLB,Citizens of Romania living in Lebanon,,,,,RO,,Voters Abroad
RO_ROZZLK,RO_ROZZLK,Citizens of Romania living in Sri Lanka,,,,,RO,,Voters Abroad
RO_ROZZLT,RO_ROZZLT,Citizens of Romania living in Lithuania,,,,,RO,,Voters Abroad
RO_ROZZLU,RO_ROZZLU,Citizens of Romania living in Luxembourg,,,,,RO,,Voters Abroad
RO_ROZZLV,RO_ROZZLV,Citizens of Romania living in Latvia,,,,,RO,,Voters Abroad
RO_ROZZLY,RO_ROZZLY,Citizens of Romania living in Libya,,,,,RO,,Voters Abroad
RO_ROZZMA,RO_ROZZMA,Citizens of Romania living in Morocco,,,,,RO,,Voters Abroad
RO_ROZZMC,RO_ROZZMC,Citizens of Romania living in Monaco,,,,,RO,,Voters Abroad
RO_ROZZMD,RO_ROZZMD,"Citizens of Romania living in Moldova, Republic of",,,,,RO,,Voters Abroad
RO_ROZZME,RO_ROZZME,Citizens of Romania living in Montenegro,,,,,RO,,Voters Abroad
RO_ROZZMK,RO_ROZZMK,Citizens of Romania living in North Macedonia,,,,,RO,,Voters Abroad
RO_ROZZMT,RO_ROZZMT,Citizens of Romania living in Malta,,,,,RO,,Voters Abroad
RO_ROZZMX,RO_ROZZMX,Citizens of Romania living in Mexico,,,,,RO,,Voters Abroad
RO_ROZZMY,RO_ROZZMY,Citizens of Romania living in Malaysia,,,,,RO,,Voters Abroad
RO_ROZZNG,RO_ROZZNG,Citizens of Romania living in Nigeria,,,,,RO,,Voters Abroad
RO_ROZZNL,RO_ROZZNL,Citizens of Romania living in Netherlands,,,,,RO,,Voters Abroad
RO_ROZZNO,RO_ROZZNO,Citizens of Romania living in Norway,,,,,RO,,Voters Abroad
RO_ROZZNZ,RO_ROZZNZ,Citizens of Romania living in New Zealand,,,,,RO,,Voters Abroad
RO_ROZZOM,RO_ROZZOM,Citizens of Romania living in Oman,,,,,RO,,Voters Abroad
RO_ROZZPE,RO_ROZZPE,Citizens of Romania living in Peru,,,,,RO,,Voters Abroad
RO_ROZZPH,RO_ROZZPH,Citizens of Romania living in Philippines,,,,,RO,,Voters Abroad
RO_ROZZPK,RO_ROZZPK,Citizens of Romania living in Pakistan,,,,,RO,,Voters Abroad
RO_ROZZPL,RO_ROZZPL,Citizens of Romania living in Poland,,,,,RO,,Voters Abroad
RO_ROZZPS,RO_ROZZPS,"Citizens of Romania living in Palestine, State of",,,,,RO,,Voters Abroad
RO_ROZZPT,RO_ROZZPT,Citizens of Romania living in Portugal,,,,,RO,,Voters Abroad
RO_ROZZQA,RO_ROZZQA,Citizens of Romania living in Qatar,,,,,RO,,Voters Abroad
RO_ROZZRO,RO_ROZZRO,Citizens of Romania living in Romania,,,,,RO,,Voters Abroad
RO_ROZZRS,RO_ROZZRS,Citizens of Romania living in Serbia,,,,,RO,,Voters Abroad
RO_ROZZRU,RO_ROZZRU,Citizens of Romania living in Russian Federation,,,,,RO,,Voters Abroad
RO_ROZZSA,RO_ROZZSA,Citizens of Romania living in Saudi Arabia,,,,,RO,,Voters Abroad
RO_ROZZSD,RO_ROZZSD,Citizens of Romania living in Sudan,,,,,RO,,Voters Abroad
RO_ROZZSE,RO_ROZZSE,Citizens of Romania living in Sweden,,,,,RO,,Voters Abroad
RO_ROZZSG,RO_ROZZSG,Citizens of Romania living in Singapore,,,,,RO,,Voters Abroad
RO_ROZZSI,RO_ROZZSI,Citizens of Romania living in Slovenia,,,,,RO,,Voters Abroad
RO_ROZZSK,RO_ROZZSK,Citizens of Romania living in Slovakia,,,,,RO,,Voters Abroad
RO_ROZZSM,RO_ROZZSM,Citizens of Romania living in San Marino,,,,,RO,,Voters Abroad
RO_ROZZSN,RO_ROZZSN,Citizens of Romania living in Senegal,,,,,RO,,Voters Abroad
RO_ROZZSY,RO_ROZZSY,Citizens of Romania living in Syrian Arab Republic,,,,,RO,,Voters Abroad
RO_ROZZTH,RO_ROZZTH,Citizens of Romania living in Thailand,,,,,RO,,Voters Abroad
RO_ROZZTM,RO_ROZZTM,Citizens of Romania living in Turkmenistan,,,,,RO,,Voters Abroad
RO_ROZZTN,RO_ROZZTN,Citizens of Romania living in Tunisia,,,,,RO,,Voters Abroad
RO_ROZZTR,RO_ROZZTR,Citizens of Romania living in Türkiye,,,,,RO,,Voters Abroad
RO_ROZZTZ,RO_ROZZTZ,"Citizens of Romania living in Tanzania, United Republic of",,,,,RO,,Voters Abroad
RO_ROZZUA,RO_ROZZUA,Citizens of Romania living in Ukraine,,,,,RO,,Voters Abroad
RO_ROZZUS,RO_ROZZUS,Citizens of Romania living in United States,,,,,RO,,Voters Abroad
RO_ROZZUY,RO_ROZZUY,Citizens of Romania living in Uruguay,,,,,RO,,Voters Abroad
RO_ROZZUZ,RO_ROZZUZ,Citizens of Romania living in Uzbekistan,,,,,RO,,Voters Abroad
RO_ROZZVE,RO_ROZZVE,"Citizens of Romania living in Venezuela, Bolivarian Republic of",,,,,RO,,Voters Abroad
RO_ROZZVN,RO_ROZZVN,Citizens of Romania living in Viet Nam,,,,,RO,,Voters Abroad
RO_ROZZXK,RO_ROZZXK,Citizens of Romania living in Kosovo,,,,,RO,,Voters Abroad
RO_ROZZZA,RO_ROZZZA,Citizens of Romania living in South Africa,,,,,RO,,Voters Abroad
RO_ROZZZW,RO_ROZZZW,Citizens of Romania living in Zimbabwe,,,,,RO,,Voters Abroad
SI_1001,SI_1001,Jesenice,,,,,SI042,,Electoral Constituency
SI_1002,SI_1002,Radovljica I,,,,,SI042,,Electoral Constituency
SI_1003,SI_1003,Radovljica II,,,,,SI042,,Electoral Constituency
SI_1004,SI_1004,Kranj I,,,,,SI042,,Electoral Constituency
SI_1005,SI_1005,Kranj II,,,,,SI042,,Electoral Constituency
SI_1006,SI_1006,Kranj III,,,,,SI042,,Electoral Constituency
SI_1007,SI_1007,Tržič,,,,,SI042,,Electoral Constituency
SI_1008,SI_1008,Škofja Loka I,,,,,SI042,,Electoral Constituency
SI_1009,SI_1009,Škofja Loka II,,,,,SI042,,Electoral Constituency
SI_1010,SI_1010,Kamnik,,,,,SI041,,Electoral Constituency
SI_1011,SI_1011,Idrija,,,,,SI043,,Electoral Constituency
SI_2001,SI_2001,Tolmin,,,,,SI043,,Electoral Constituency
SI_2002,SI_2002,Piran,,,,,SI044,,Electoral Constituency
SI_2003,SI_2003,Izola,,,,,SI044,,Electoral Constituency
SI_2004,SI_2004,Koper I,,,,,SI044,,Electoral Constituency
SI_2005,SI_2005,Koper II,,,,,SI044,,Electoral Constituency
SI_2006,SI_2006,Sežana,,,,,SI044,,Electoral Constituency
SI_2007,SI_2007,Ilirska Bistrica,,,,,SI038,,Electoral Constituency
SI_2008,SI_2008,Postojna,,,,,SI038,,Electoral Constituency
SI_2009,SI_2009,Nova Gorica I,,,,,SI043,,Electoral Constituency
SI_2010,SI_2010,Nova Gorica II,,,,,SI043,,Electoral Constituency
SI_2011,SI_2011,Ajdovščina,,,,,SI043,,Electoral Constituency
SI_3001,SI_3001,Cerknica- Logatec,,,,,SI0,,Electoral Constituency
SI_3002,SI_3002,Vrhnika,,,,,SI041,,Electoral Constituency
SI_3003,SI_3003,LJ-Vič-Rudnik I,,,,,SI041,,Electoral Constituency
SI_3004,SI_3004,LJ-Vič- Rudnik II,,,,,SI041,,Electoral Constituency
SI_3005,SI_3005,LJ-Vič- Rudnik III,,,,,SI041,,Electoral Constituency
SI_3006,SI_3006,LJ-Vič- Rudnik IV,,,,,SI041,,Electoral Constituency
SI_3007,SI_3007,LJ- center,,,,,SI041,,Electoral Constituency
SI_3008,SI_3008,LJ-Šiška I,,,,,SI041,,Electoral Constituency
SI_3009,SI_3009,LJ-Šiška II,,,,,SI041,,Electoral Constituency
SI_3010,SI_3010,LJ-Šiška III,,,,,SI041,,Electoral Constituency
SI_3011,SI_3011,LJ-Šiška IV,,,,,SI041,,Electoral Constituency
SI_4001,SI_4001,Kočevje,,,,,SI037,,Electoral Constituency
SI_4002,SI_4002,Ribnica,,,,,SI037,,Electoral Constituency
SI_4003,SI_4003,Grosuplje,,,,,SI041,,Electoral Constituency
SI_4004,SI_4004,Litija,,,,,SI035,,Electoral Constituency
SI_4005,SI_4005,LJ-Moste- Polje I,,,,,SI041,,Electoral Constituency
SI_4006,SI_4006,LJ-Moste- Polje II,,,,,SI041,,Electoral Constituency
SI_4007,SI_4007,LJ-Moste- Polje III,,,,,SI041,,Electoral Constituency
SI_4008,SI_4008,LJ- Bežigrad I,,,,,SI041,,Electoral Constituency
SI_4009,SI_4009,LJ- Bežigrad II,,,,,SI041,,Electoral Constituency
SI_4010,SI_4010,Domžale I,,,,,SI041,,Electoral Constituency
SI_4011,SI_4011,Domžale II,,,,,SI041,,Electoral Constituency
SI_5001,SI_5001,Šentjur,,,,,SI034,,Electoral Constituency
SI_5002,SI_5002,Celje I,,,,,SI034,,Electoral Constituency
SI_5003,SI_5003,Celje II,,,,,SI034,,Electoral Constituency
SI_5004,SI_5004,Žalec I,,,,,SI034,,Electoral Constituency
SI_5005,SI_5005,Žalec II,,,,,SI034,,Electoral Constituency
SI_5006,SI_5006,Mozirje,,,,,SI034,,Electoral Constituency
SI_5007,SI_5007,Velenje I,,,,,SI034,,Electoral Constituency
SI_5008,SI_5008,Velenje II,,,,,SI034,,Electoral Constituency
SI_5009,SI_5009,Slovenj Gradec,,,,,SI033,,Electoral Constituency
SI_5010,SI_5010,Ravne na Koroškem,,,,,SI033,,Electoral Constituency
SI_5011,SI_5011,Dravograd- Radlje,,,,,SI033,,Electoral Constituency
SI_6001,SI_6001,Črnomelj- Metlika,,,,,SI037,,Electoral Constituency
SI_6002,SI_6002,Novo mesto I,,,,,SI037,,Electoral Constituency
SI_6003,SI_6003,Novo mesto II,,,,,SI037,,Electoral Constituency
SI_6004,SI_6004,Trebnje,,,,,SI037,,Electoral Constituency
SI_6005,SI_6005,Brežice,,,,,SI036,,Electoral Constituency
SI_6006,SI_6006,Krško,,,,,SI036,,Electoral Constituency
SI_6007,SI_6007,Sevnica,,,,,SI036,,Electoral Constituency
SI_6008,SI_6008,Laško,,,,,SI034,,Electoral Constituency
SI_6009,SI_6009,Hrastnik,,,,,SI035,,Electoral Constituency
SI_6010,SI_6010,Trbovlje,,,,,SI035,,Electoral Constituency
SI_6011,SI_6011,Zagorje,,,,,SI035,,Electoral Constituency
SI_7001,SI_7001,Šmarje pri Jelšah,,,,,SI034,,Electoral Constituency
SI_7002,SI_7002,Slovenska Bistrica,,,,,SI032,,Electoral Constituency
SI_7003,SI_7003,Slovenske Konjice,,,,,SI034,,Electoral Constituency
SI_7004,SI_7004,Ruše,,,,,SI032,,Electoral Constituency
