gisco_id,name,registered,turnout,invalid,blank,Abeceda,AMD-HSM,AM,ASH-SUH-SSU,A-HSS,A-HSP,BUZ-PGS-HRS,DLS,DSŽ,GR,HDZ-HGS,HDS-JH,HSS-ZS-SP,HSLS,HSP,HSP-HČSP,HL,HRAST,HKDU,NL [Neovisna lista],NH,OS,SDP-HNS-IDS-HSU,SPH,SRP,SHZ,VH,ZL,SP-A-HSS,DSRS,HDSS,HDZ,HSS,HSP-HS,HDSSB,JH,ZS (2004),Zeleni HR,HSZ,SDSS,ABH-JH,HES,HSLS-ZDS,MDS,Bešić,Bratić,Hodžić [Nedžad Hodžić],KLJUČ,Prljaskaj,Malići,Mitrevski,Prekpalaj [Nikolle Prekpalaj],Ružnić,Sulejmani,Tabaković,Tanković,DSBSB,UZARH,UAZŽ,UGANMP,SDA,HDZ-DC,H21,ZNL,ZZ,SNS-DPS,Cvetanović,Parić,Mikić,Milošević [Slobodan Milošević],Pupovac,Resan,Simić,Stanimirović,Tekić,Vuković,Ajduković,Džakula,USOBŽ,Rodić,SP-A-HSS-DPS,HDS,SDP-HNS-IDS,ČBK-MSJ,Danjek,Komak,Vojta,ČBK-MSJ-ČBS,SSRH,Jankovics,Šoja,SMU,ZDS,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,ASH-SUH,Dedić,Filima,Gušani,Hasanović,Ignac,Ivanišević,Jelenić,Kajtazi,Kostelnik,Memedi [Nazif Memedi],Mešić [Alija Mešić],Metzinger,UZRIBŽR,Petter,Šajtoš,Tolj,Trischler,Zavacki,UZBRM,UROBŽ,UZRH,MRUHSB,KRUH,URH,HRDS,CPI EU,URZZŽ,Bejahad,UZRIBŽR-RUU,PKUFC,NNZ/DG,PKUMK,Radin,ASH-SUH-SSU-RI,RI-ASH-SUH,ISDNS,Ladonja,DSZ,AM-RI-SUH
HR_02135,Kriz,6204,3975,60,0,4,13,19,21,93,10,100,0,17,6,0,0,0,91,78,79,246,18,4,31,0,0,2044,0,10,0,14,18,0,0,10,0,238,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,602,7,6,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02143,Krizevci,18408,11389,165,0,6,24,39,60,0,19,245,0,29,11,0,0,0,378,198,83,741,92,9,120,5,13,5544,0,32,0,23,16,0,10,153,1824,1068,0,0,0,11,0,0,0,25,17,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,15,15,0,2,0,0,14,0,1,7,0,3,0,0,0,0,234,41,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_02151,Krk,6302,3570,63,0,3,7,0,0,0,9,899,0,17,0,1,0,32,63,64,43,147,54,2,101,0,0,1404,0,8,1,10,9,19,0,0,466,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,1,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,2,33,8,0
HR_02160,Krnjak,2603,845,24,0,1,1,1,0,0,0,3,0,2,0,0,0,15,3,7,1,13,0,1,5,0,0,214,0,5,0,0,1,0,0,0,146,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,67,8,3,7,8,288,7,10,263,9,226,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HR_02178,Krsan,2878,1850,42,0,6,3,0,0,0,4,25,0,7,0,0,0,25,66,14,13,72,3,0,23,0,0,1103,0,13,1,0,14,5,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,3,0,12,0,0,1,0,0,0,0,1,23,0,0,0,0,0,0,11,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,49,20,75,15,0
HR_02194,Kula Norinska,1611,1115,26,0,2,1,5,5,4,2,7,0,2,1,394,3,234,23,40,24,5,4,0,8,0,0,254,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02208,Kutina,21020,13041,235,0,17,23,28,59,137,31,297,0,35,5,6,0,0,2060,393,261,570,91,6,123,0,0,4920,0,26,0,13,31,0,0,29,0,831,0,0,0,14,0,0,0,0,8,0,0,0,0,2,0,19,0,0,1,0,0,0,10,0,0,0,0,0,2340,9,8,27,31,3,2,0,6,30,1,2,16,3,9,0,0,0,0,0,0,11,83,1,2,2,0,0,3,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
HR_02216,Kutjevo,6195,3522,52,0,5,0,9,14,0,17,70,0,10,0,0,11,0,37,106,153,55,8,4,0,0,0,952,0,6,12,0,4,16,51,0,936,91,0,869,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,1,5,1,1,1,0,0,0,0,0,0,0,0,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02224,Labin,11641,7050,112,0,10,16,0,0,0,11,119,0,29,0,0,0,37,65,40,26,418,13,4,98,0,0,4838,0,33,5,6,20,14,0,0,332,0,0,0,0,0,0,0,0,17,0,0,0,15,1,73,2,6,1,2,0,1,0,0,21,0,0,0,0,0,0,26,0,0,22,4,2,0,2,24,0,0,15,2,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,47,82,353,56,0
HR_02232,Lanisce,370,195,6,0,0,0,0,0,0,0,4,0,2,0,0,0,4,3,2,3,5,9,1,4,0,0,92,0,3,2,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
HR_02259,Lasinja,1836,891,10,0,3,0,2,0,0,3,13,0,5,0,0,0,21,50,106,12,51,20,3,12,0,0,233,0,0,1,0,2,0,0,0,278,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,0,0,0,0,7,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
HR_02267,Lastovo,953,442,6,0,2,2,2,0,5,2,11,3,1,3,118,4,9,2,8,18,6,1,0,2,0,2,199,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02275,Legrad,2286,1386,11,0,0,5,3,15,0,5,30,0,2,1,0,0,0,30,18,14,107,7,3,9,1,0,717,0,4,0,2,1,0,0,6,260,98,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02283,Lekenik,5245,3215,67,0,4,6,8,14,44,15,66,0,6,3,0,0,0,59,125,44,123,15,1,24,0,0,1210,0,7,0,3,8,0,0,15,0,690,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,4,0,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02291,Lepoglava,6747,4259,72,0,2,11,13,16,15,7,60,0,22,0,23,0,1,2,64,31,213,37,23,20,6,0,2406,0,7,2,0,16,2,2,12,851,111,5,22,1,16,0,17,0,20,5,64,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_02305,Levanjska Varos,981,552,19,0,1,0,1,0,0,2,5,0,6,0,0,0,0,7,0,4,11,14,0,0,0,0,123,0,1,0,2,3,3,5,7,141,9,6,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,6,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02313,Lipik,7372,3257,76,0,16,0,12,29,0,20,90,0,14,0,0,15,0,85,80,93,86,11,8,0,0,0,1006,0,6,6,0,4,10,13,0,1015,174,0,137,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,13,9,3,5,101,2,5,91,4,67,0,0,0,0,0,0,13,12,4,1,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
HR_02321,Lipovljani,3033,1766,22,0,3,8,9,10,17,7,39,0,9,3,0,0,0,68,74,27,70,3,1,12,0,0,583,0,4,0,4,2,0,0,7,0,358,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02348,Lisane Ostrovicke,1025,397,7,0,2,0,3,0,2,4,4,0,1,0,210,10,0,12,12,10,3,1,0,6,0,0,47,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02356,Ližnjan / Lisignano,3370,2118,42,0,3,10,0,0,0,6,36,0,8,0,0,0,16,24,18,24,113,14,1,31,0,0,1263,0,14,1,3,17,8,0,0,187,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,24,176,18,0
HR_02364,Lobor,2530,1459,33,0,3,1,5,20,12,12,15,0,7,0,0,0,0,0,69,11,78,20,5,9,3,0,567,0,1,2,0,6,0,0,13,361,80,0,0,0,26,0,6,0,9,6,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02372,Lokve,965,623,9,0,0,2,5,0,0,1,35,0,4,0,0,0,33,13,27,16,41,1,0,7,0,0,266,0,4,0,0,4,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HR_02399,Lovas,1287,822,13,0,0,0,2,5,0,3,12,0,4,0,0,5,0,4,11,21,6,1,0,0,0,0,117,0,0,0,0,2,3,2,0,543,16,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02402,Lovinac,1493,598,6,0,2,0,2,0,3,1,10,0,1,0,335,10,0,16,6,17,6,1,0,0,0,2,105,0,0,0,0,2,0,0,0,0,8,0,0,0,1,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02429,Lovran,4077,2471,30,0,4,14,0,0,0,6,114,0,11,0,0,0,15,27,28,32,130,9,1,37,0,0,1545,0,8,1,0,9,12,0,0,225,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,74,18,72,10,0
HR_02437,Lovrec,2090,1011,10,0,0,1,3,2,2,1,3,1,3,0,780,5,11,3,52,35,11,8,1,3,3,1,43,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02445,Ludbreg,7460,4873,77,0,2,5,11,19,15,11,79,0,10,0,0,0,0,0,100,39,393,128,29,31,9,0,2750,0,6,0,0,16,0,0,21,584,227,0,0,0,14,0,24,0,38,1,175,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,13,0,1,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02453,Lukac,3684,2214,49,0,5,6,5,20,0,10,97,0,9,0,0,0,0,25,0,16,38,12,0,23,0,0,789,0,4,0,4,3,11,10,12,769,68,56,137,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02461,Lupoglav,875,557,12,0,1,1,0,0,0,1,9,0,1,0,0,0,3,2,5,0,8,2,0,7,0,0,386,0,2,0,2,2,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,41,5,0
HR_02470,Ljubescica,1633,1092,15,0,0,0,4,10,8,5,13,0,4,0,0,0,0,0,17,4,52,0,3,4,0,0,451,0,0,0,0,2,0,0,3,417,48,0,0,0,8,0,3,0,2,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02488,Mace,2130,1225,34,0,2,1,5,16,18,7,32,0,8,0,0,0,0,0,23,2,39,7,3,8,1,0,570,0,1,0,0,2,0,0,11,221,75,0,0,0,27,0,8,0,9,2,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02496,Makarska,15922,7920,113,0,8,80,21,27,23,17,143,8,21,14,2260,47,98,86,122,313,179,53,3,55,4,7,3460,6,19,2,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02500,Mala Subotica,4661,3016,44,0,3,10,16,18,18,3,42,0,8,0,0,0,0,0,31,16,502,40,12,22,2,0,1564,0,4,4,0,5,0,0,24,376,42,0,0,0,6,0,7,0,15,0,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02518,Mali Bukovec,1915,1272,18,0,3,2,3,7,15,3,18,0,5,0,0,0,0,0,86,10,50,19,12,2,1,0,651,0,1,0,0,2,0,0,11,128,198,0,0,0,1,0,2,0,5,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02526,Mali Lošinj,8452,4597,75,0,8,19,0,0,0,17,237,0,22,0,0,0,55,140,66,73,259,116,4,124,0,0,2242,0,10,2,11,22,22,0,0,747,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,2,8,0,1,0,0,1,0,1,0,0,0,0,0,0,14,0,0,17,2,1,2,3,12,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,81,22,49,38,0
HR_02534,Malinska-Dubasnica,3783,1747,36,0,7,4,0,0,0,5,286,0,6,0,0,0,22,28,46,43,70,32,1,56,0,0,675,0,6,3,5,8,1,0,0,340,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,7,0
HR_02542,Marcana,3822,2516,58,0,3,12,0,0,0,7,42,0,13,0,0,0,17,23,19,11,102,16,3,35,0,0,1619,0,9,0,6,10,13,0,0,178,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,23,232,16,0
HR_02569,Marija Bistrica,5342,2869,82,0,10,10,10,28,34,7,76,0,17,0,0,0,0,0,54,18,190,90,12,18,3,0,1243,0,4,1,0,6,0,0,17,433,201,0,0,0,45,0,9,0,12,2,193,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02577,Marijanci,2232,1289,20,0,2,0,3,9,0,6,18,0,3,0,0,0,0,9,0,5,22,2,0,26,0,0,222,0,5,0,1,3,2,21,10,321,36,68,453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,5,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02585,Marina,4547,2694,131,0,8,0,21,39,11,7,44,0,13,0,758,28,0,57,46,52,41,3,0,226,0,11,957,0,11,6,0,7,0,0,0,0,8,0,0,0,5,0,5,13,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02593,Martinska Ves,3027,1981,48,0,11,5,7,11,122,14,41,0,3,1,0,0,0,25,116,32,60,3,3,25,0,0,491,0,9,0,3,4,0,0,9,0,363,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,531,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02607,Marusevec,5620,3484,53,0,6,4,16,30,18,3,55,0,14,0,0,0,0,0,45,26,193,42,10,18,4,0,1903,0,3,1,0,10,0,0,20,527,325,0,0,0,23,0,9,0,31,4,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02615,Matulji,10562,6632,87,0,7,28,0,0,0,21,421,0,24,0,0,0,67,105,82,129,370,24,2,136,0,0,3762,0,17,6,17,35,27,0,0,671,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,1,1,1,2,10,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,194,42,204,47,0
HR_02631,Medulin,6921,3813,55,0,3,20,0,0,0,2,60,0,15,0,0,0,30,51,23,18,252,28,0,77,0,0,2093,0,29,0,6,23,30,0,0,389,0,0,0,0,0,0,0,0,5,0,0,0,1,0,9,1,54,1,2,0,0,0,0,4,0,0,0,0,0,0,12,0,0,15,0,0,1,0,12,0,1,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,12,28,395,28,0
