gisco_id,name,registered,turnout,invalid,blank,Abeceda,AM,ASH-JS-DSŽ-ZS-HRS,A-HSS,DLS,DC,GS,HČSP,HDZ,HKDS-KSU,HNS,HSLS-HSS,HSM,HSP,HSU,HP (2005),JH,LH-ISDF-SRP-HSD,NL [Neovisna lista],SDP,ZL,Zeleni HR,ASH-HRS-ZS,DSRS,DSŽ,HKDS,HDSSB,SBHS,SDSS,ASH-DSŽ-ZS-HRS,DSŽ-ZS,HKDU,HRS-ASH-ZS,HSLS-HSS-ZDS,HSN,HSZ,ZBOR,3M,Bratić,Daka,Hamzić,Hodžić [Nedžad Hodžić],Imširević,Krasnić,UBBDRH,Mitrevski,Prekpalaj [Frok Prekpalaj],Ružnić,Shehu,Tabaković,Tanković,ZS-ZA-DC,HES,HSU-DSU,Atanacković,Crnković,Čanak,Dejanović,Dubaić,Džakula,Gajica,Hinić,Jandrić,Javorina-Šolaja,Kosić,Leskovac,Livada,Lubovac,Lukić,Marić,Medaković,Pupovac,Stanimirović,Šušak,HDSS,Bilek,Vlado Cabrnoh,Čuhnil,Fofonja,Kopecky,Kuric,Malina,Miler,Vaniček-Fila,Jankovics,Ruksinski,Sekereš,Šoja,Varga,DGS,HSS-HSLS-ZS-ZDS,PGS-SBHS-MDS-DLS,SDP-SDA,Bajić,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,Burda,Filima,SBHS-MDS,Hasanović,Ignac,Kalanjoš,Kostelnik,Kostić,Memedi [Nazif Memedi],Momirović-Dedić,Neugebauer,NSNAH,Rac,Seferović,Trischler,Zavacki,Radin,Slama,Stefan,HSLS-HSS-PGS,Lončar,Alijansa,HDS,ISDNS-SU,IDS,ZA-SPOT,ZS-ASH-HRS-JS,SHB
HR_02224,Labin,11900,7013,112,0,3,13,0,8,0,0,0,0,637,0,276,0,23,50,482,2,13,56,0,2914,0,0,0,0,0,0,0,0,0,0,28,10,0,0,14,0,3,0,1,2,3,40,1,2,17,0,0,0,3,13,15,30,0,0,7,4,2,1,1,2,5,1,0,1,2,10,5,0,2,0,1,16,11,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6,2,130,0,4,3,71,1852,11,19,0
HR_02232,Lanisce,394,217,15,0,1,1,0,0,0,0,0,0,61,0,18,0,2,4,5,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,63,0,0,0
HR_02259,Lasinja,1876,953,14,0,0,1,0,2,0,5,1,4,455,0,38,0,5,85,33,4,7,1,8,163,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,1,15,5,0,1,1,1,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
HR_02267,Lastovo,899,491,5,0,2,3,2,3,2,1,0,2,185,2,20,22,6,13,12,1,3,2,1,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02275,Legrad,2417,1506,32,0,5,0,0,8,0,0,1,3,429,2,110,362,8,20,56,8,1,5,3,419,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_02283,Lekenik,5283,3170,63,0,9,9,0,23,0,0,0,10,1059,0,95,647,26,91,32,5,58,7,5,856,9,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,100,2,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02291,Lepoglava,6813,4530,54,0,5,0,0,10,0,7,3,5,1067,0,1732,0,16,62,120,1,7,15,3,785,8,0,2,0,0,12,25,0,0,0,14,7,7,156,13,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02305,Levanjska Varos,987,602,17,0,0,0,0,5,0,3,0,0,195,0,12,61,0,9,23,1,5,3,1,66,0,0,1,5,2,2,167,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,6,0,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02313,Lipik,7554,3355,87,0,7,0,0,20,0,23,6,10,1254,0,74,242,24,120,201,2,21,7,0,887,0,0,12,0,0,0,65,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,2,3,45,56,5,3,3,5,40,31,8,4,2,2,119,72,5,0,4,2,11,20,3,1,1,0,5,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
HR_02321,Lipovljani,3063,1809,30,0,2,5,0,5,0,0,0,11,599,0,32,217,2,95,19,0,37,4,1,516,7,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,1,3,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_02348,Lisane Ostrovicke,996,477,11,0,1,0,0,0,0,4,1,3,296,4,3,57,3,16,6,0,0,3,0,13,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0,3,7,0,0,1,0,1,3,1,2,1,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02356,Ližnjan,2968,1900,42,0,1,16,0,0,0,0,0,0,264,0,87,0,14,34,127,2,2,15,0,611,0,0,0,0,0,0,0,0,0,0,8,5,0,0,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18,0,0,1,1,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,5,3,14,0,0,3,26,541,2,2,0
HR_02364,Lobor,2569,1625,29,0,1,0,0,20,0,3,2,3,674,0,93,0,17,84,74,1,1,1,0,371,4,0,0,0,0,4,0,0,0,0,7,3,3,225,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02372,Lokve,1006,730,13,0,1,3,0,1,0,3,2,1,202,0,31,0,7,45,44,0,0,2,0,270,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
HR_02399,Lovas,1366,899,14,0,2,0,0,3,0,15,0,6,599,0,10,20,1,36,54,0,4,1,0,89,0,0,1,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,2,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02402,Lovinac,1630,712,8,0,1,0,3,2,1,4,0,6,492,0,8,24,1,14,21,0,2,3,2,78,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,2,1,4,0,5,0,7,4,0,2,1,1,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02429,Lovran,4155,2612,32,0,4,57,0,2,0,0,0,0,404,0,102,0,10,31,188,2,2,20,0,1214,0,0,0,0,0,0,0,0,0,0,12,16,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,8,11,0,0,1,2,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,59,0,1,5,17,366,5,5,0
HR_02437,Lovrec,2215,1187,11,0,0,0,1,1,1,1,0,14,955,1,10,11,3,121,10,0,16,0,1,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02445,Ludbreg,7385,5117,53,0,3,0,0,24,0,9,2,6,881,0,1870,0,16,139,180,0,3,9,0,1481,12,0,0,0,0,11,0,0,0,0,8,5,4,358,7,10,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02453,Lukac,3837,2369,46,0,7,0,0,11,0,12,2,0,1172,0,53,176,10,71,87,3,3,5,10,599,0,6,6,8,11,12,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,6,7,4,1,0,0,7,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02461,Lupoglav,865,597,12,0,3,5,0,2,0,0,0,0,80,0,13,0,7,1,22,0,2,3,0,108,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,8,301,0,0,0
HR_02470,Ljubescica,1648,1145,20,0,0,0,0,11,0,4,2,2,258,0,474,0,1,63,72,0,1,2,0,159,0,0,0,0,0,0,0,0,0,0,2,2,4,65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02488,Mace,2175,1361,28,0,2,0,0,19,0,5,1,5,478,0,181,0,11,20,80,3,1,5,0,320,1,0,0,0,0,3,0,0,0,0,3,1,4,176,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02496,Makarska,15217,8058,105,0,2,16,20,3,10,14,1,102,3434,20,402,167,22,101,311,3,27,54,6,2990,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02500,Mala Subotica,4597,3122,37,0,1,0,0,8,0,16,4,7,706,0,600,0,13,45,123,0,6,5,0,1326,2,0,0,0,0,2,0,0,0,0,6,7,5,163,7,10,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02518,Mali Bukovec,1963,1444,24,0,0,0,0,17,0,2,0,3,198,0,629,0,4,166,35,0,2,0,0,189,1,0,0,0,0,0,0,0,0,0,2,1,1,165,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02526,Mali Lošinj,8298,4610,42,0,1,28,0,13,0,0,0,0,1413,0,267,0,34,114,245,2,10,58,0,1790,0,0,0,0,0,0,0,0,0,0,22,39,0,0,24,0,3,0,0,2,0,0,0,0,0,1,0,2,3,0,0,17,0,0,0,0,0,0,0,3,2,0,1,1,1,3,1,1,2,0,1,9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,1,210,0,4,12,18,158,3,9,0
HR_02534,Malinska-Dubasnica,3505,1721,26,0,5,11,0,5,0,0,0,0,568,0,109,0,17,47,91,0,2,12,0,625,0,0,0,0,0,0,0,0,0,0,7,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,1,4,10,15,4,3,0
HR_02542,Marcana,3659,2444,57,0,1,18,0,2,0,0,0,0,298,0,60,0,11,26,209,1,6,31,0,734,0,0,0,0,0,0,0,0,0,0,11,7,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,6,1,38,857,3,5,0
HR_02569,Marija Bistrica,5413,3202,66,0,13,0,0,28,0,13,3,15,819,0,369,0,37,23,287,3,8,3,0,988,9,0,0,0,0,8,0,0,0,0,10,1,3,472,10,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02577,Marijanci,2268,1289,29,0,3,0,0,3,0,4,3,0,258,0,53,29,4,130,84,2,2,5,8,172,0,1,1,8,3,14,443,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,3,1,2,0,2,8,1,1,2,1,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02585,Marina,4384,2763,105,0,3,15,23,12,21,20,5,31,1135,4,64,41,28,75,281,12,16,15,12,804,0,15,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02593,Martinska Ves,3129,2246,54,0,3,12,0,24,0,0,0,7,849,0,112,531,10,88,18,3,41,12,1,383,4,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02607,Marusevec,5656,3791,60,0,4,0,0,24,0,4,3,8,703,0,1443,0,17,38,133,1,2,7,0,770,6,0,0,0,0,4,0,0,0,0,3,2,9,530,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02615,Matulji,10119,6476,93,0,4,61,0,12,0,0,0,0,1116,0,331,0,33,125,338,6,8,53,0,3132,0,0,0,0,0,0,0,0,0,0,21,26,0,0,21,0,7,0,0,4,0,2,0,2,0,2,0,4,0,0,0,35,0,0,0,1,1,1,0,1,2,1,0,0,0,3,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,2,1,260,0,4,21,37,648,23,15,0
HR_02631,Medulin,6607,3644,47,0,2,14,0,5,0,0,0,0,610,0,241,0,22,51,219,0,12,43,0,1380,0,0,0,0,0,0,0,0,0,0,18,7,0,0,3,0,0,0,0,9,0,1,1,0,0,0,0,0,8,0,1,25,0,0,1,1,0,0,0,1,6,0,1,0,0,2,5,0,1,0,0,13,9,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,1,28,0,0,6,39,761,6,16,0
HR_02640,Metkovic,13946,9558,130,0,8,9,5,25,6,11,9,37,4585,25,114,2894,34,154,250,14,11,14,3,1062,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,4,1,0,1,0,8,0,1,0,1,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02658,Mihovljan,1792,1077,19,0,1,0,0,4,0,6,0,3,456,0,282,0,8,10,56,0,3,1,0,151,3,0,0,0,0,0,0,0,0,0,2,2,1,62,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02666,Mikleus,1815,892,22,0,1,0,0,0,0,6,3,0,470,0,14,62,2,51,32,4,0,2,2,142,0,3,1,5,8,3,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02674,Milna,1178,718,8,0,0,4,1,0,3,4,0,3,200,1,39,18,5,13,42,0,5,6,0,318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02682,Mljet,1111,756,8,0,0,0,1,3,1,0,0,0,216,2,19,107,4,44,27,0,0,2,1,294,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02704,Molve,1868,1228,28,0,3,0,0,5,0,0,2,1,353,3,25,508,8,17,34,3,1,4,2,207,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02712,Podravska Moslavina,1201,604,16,0,1,0,0,1,0,1,0,0,247,0,5,16,4,51,45,1,2,0,0,85,0,1,2,3,0,5,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02739,Mošćenička Draga,1526,1034,15,0,2,7,0,4,0,0,0,0,138,0,33,0,7,5,46,0,2,12,0,475,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,93,0,0,3,11,140,3,4,0
HR_02747,Motovun,926,533,12,0,3,6,0,0,0,0,0,0,61,0,8,0,2,9,12,0,1,0,0,188,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,187,0,2,0
HR_02755,Mrkopalj,1316,808,22,0,2,7,0,3,0,8,1,6,284,0,17,0,4,58,59,0,0,1,2,252,2,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
HR_02763,Mursko Sredisce,5875,3716,38,0,5,0,0,8,0,8,2,11,743,0,707,0,11,42,133,4,31,5,0,1413,5,0,0,0,0,7,0,0,0,0,11,7,10,377,6,10,2,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,4,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
