gisco_id,name,registered,turnout,invalid,blank,Radin,Zennaro,Akšamija,Avdić,Hodžić [Nedžad Hodžić],Prljaskaj,Mešić [Mirza Mešić],Morina,Srebreniković,Sulejmani,A-HSP,BM365-NS-R-NV-HSS-BUZ,HSP-HČSP-ABH-OS,HSP-HKDU-HDS-USP-DESNO,MOST,Pametno-Za grad,DSŽ,HDZ,HDSSB-HKS,HL,Dukić,NLSP-SH-PZ-ORaH,SDP-HNS-HSS-HSU,HSU,ŽZ-PH-AM,B-DH,BDSH,HBPS,HDZ-HSLS,HRS,HB,SMS,SRP,ŽZ-PH-AM-Abeceda,AM,HNS-HSU,HSR,Glasnović,IDS-PGS-RI,SHV,SRNA,DI,Zeleni,MDS,Knapić,ZS-SU,ŽZ-PH-AM-Abeceda-HDSS-MS,Ajduković,Horvat [Mile Horvat],Ljubojević,Milaković,Milošević [Boris Milošević],Pupovac,Radmanović,Jankovics,Juhas,ŽZ-PH-AM-HDSS-Abeceda,NLSP-SH-PZ-ORaH-SHZ-SU,ABUH,Bilek,Komak,HDZ-HDS,HSP1861,NLSP-SH-PZ-ORaH-SU,Ahmedi,Avdagić,Bosak [Robert Bosak],Hasanović,Ismailovski,Kajtazi,Kostić,Memedi [Orhan Memedi]
HR_04367,Sveta Nedelja,15715,8658,178,0,1,0,0,0,0,0,3,0,5,0,22,399,63,22,909,192,44,2843,0,36,0,36,3007,76,0,0,0,16,0,15,0,0,0,748,0,0,0,0,7,9,15,0,0,0,0,0,0,0,1,0,1,2,4,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0
HR_04375,Sveti Đurđ,3079,1320,26,0,0,0,0,0,0,0,0,0,0,0,8,74,8,16,41,3,0,262,0,2,0,25,740,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0
HR_04383,Sveti Ilija,2928,1701,39,0,0,0,0,0,0,0,0,0,0,0,11,115,8,4,92,15,0,525,0,4,0,30,710,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,9,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04391,Sveti Ivan Zabno,4138,1759,34,0,0,0,0,0,0,0,0,0,0,0,10,97,10,12,126,7,0,0,0,4,0,13,759,6,0,0,0,3,572,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04405,Sveti Juraj na Bregu,4499,2107,48,0,0,0,0,0,0,0,0,0,0,0,12,54,18,10,126,23,0,277,0,12,0,6,1315,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,5,7,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04413,Sveti Martin na Muri,2419,1072,26,0,0,0,0,0,0,0,0,0,0,0,3,19,11,3,66,2,0,202,0,6,0,3,672,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04421,Sveti Petar Orehovec,3588,1525,22,0,0,0,0,0,0,0,0,0,0,0,4,73,4,5,120,7,0,0,0,0,0,2,470,6,0,0,0,14,714,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04430,Sestanovac,1863,1121,15,0,0,0,0,0,0,0,0,0,0,0,1,5,21,15,160,6,0,0,0,0,0,0,49,0,0,5,0,2,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,11,1,0,0,0,0,0,0,0,0
HR_04448,Šibenik,42635,23058,468,0,1,0,0,0,0,16,0,1,0,4,70,307,58,106,1993,298,0,9617,6,1,0,6,6935,0,788,155,36,1,183,0,0,0,47,8,0,0,0,0,3,0,6,2,1,0,0,0,0,4,9,2,4,19,23,7,3,1,2,1883,0,1,0,17,0,0,0,0,0,0,0,0,0,0
HR_04456,Škabrnja,1522,859,14,0,0,0,0,0,0,0,0,0,0,0,2,15,4,7,86,2,0,651,0,0,0,0,53,0,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04472,Šolta,2235,1370,29,0,0,0,0,0,0,0,0,0,0,0,3,14,10,4,183,47,0,5,0,0,0,0,523,0,2,2,0,11,7,0,0,0,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,421,16,20,0,0,0,0,0,0,0,0
HR_04499,Spisic Bukovica,3439,1644,32,0,0,0,0,0,0,0,0,0,0,0,11,30,23,17,94,3,0,695,35,1,0,5,585,8,0,0,2,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04502,Stefanje,1634,738,16,0,0,0,0,0,0,0,0,0,0,0,3,47,2,2,29,2,0,0,0,1,0,3,228,4,0,0,0,2,357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_04529,Strigova,2460,1072,20,0,0,0,0,0,0,0,0,0,0,0,5,82,10,6,41,6,0,202,0,8,0,1,598,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04537,Tinjan,1402,677,16,0,0,0,0,1,0,0,0,0,0,0,3,5,0,2,39,3,0,110,0,0,0,2,144,3,34,3,0,0,0,0,0,0,1,0,0,0,0,0,292,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04545,Tisno,3055,1822,43,0,0,0,0,0,0,6,0,0,0,6,9,17,8,8,143,17,0,615,0,0,0,0,761,0,124,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_04553,Plitvicka jezera,3837,1759,58,0,0,0,1,0,0,1,0,0,0,0,7,28,11,8,153,4,0,767,0,0,0,0,331,0,87,2,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,187,14,19,182,237,25,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04561,Tompojevci,1356,768,17,0,0,0,0,0,0,0,0,0,0,0,1,10,4,19,170,2,2,316,18,1,0,0,73,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,2,10,7,25,1,33,29,0,0,0,0,0,0,0,0,0,1,15,0,3,0,0,0
HR_04570,Topusko,2863,1168,32,0,0,0,0,0,2,0,1,0,21,0,4,44,5,7,38,5,4,541,0,0,0,2,310,1,50,2,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,51,14,10,45,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04588,Tordinci,1725,984,18,0,0,0,0,0,0,0,0,0,0,0,4,15,4,8,31,2,4,443,30,0,2,2,173,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,131,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04596,Tovarnik,2383,1170,25,0,0,0,0,0,0,0,0,0,0,2,12,8,1,2,163,1,4,676,59,2,2,1,139,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04600,Trilj,7987,4429,119,0,0,0,0,0,0,0,0,0,0,0,24,61,27,23,700,39,0,2769,0,0,0,0,510,0,90,16,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04618,Trnava,1420,571,16,0,0,0,0,0,0,0,0,0,0,0,8,14,3,5,23,2,0,216,115,1,0,3,107,9,0,0,3,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04626,Trnovec Bartolovecki,5835,2972,60,0,0,0,0,0,0,4,0,0,0,0,9,304,10,6,164,32,0,563,0,10,0,35,1544,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,13,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04634,Trogir,12780,6550,129,0,0,0,0,0,0,10,0,0,3,4,17,105,28,29,708,116,0,2571,1,0,0,0,2205,0,286,16,6,0,42,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,1,0,0,217,0,0,0,14,0,0,0,0,0,0,0,0,0,0
HR_04642,Trpinja,4648,1340,61,0,0,0,0,0,0,0,0,0,0,0,2,19,1,3,21,0,2,83,9,0,1,0,123,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,700,96,144,630,834,75,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_04669,Tuhelj,1817,1105,24,0,0,0,0,0,0,0,0,0,0,0,3,53,3,6,40,7,0,347,0,4,0,1,544,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_04677,Udbina,1694,755,22,0,0,0,0,0,0,0,0,0,0,0,8,33,3,2,58,1,0,185,0,0,0,0,107,0,12,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255,11,8,264,302,17,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_04685,Umag - Umago,13020,5368,94,0,199,65,1,3,3,14,16,1,6,37,12,39,15,8,224,44,0,800,1,10,0,43,1677,17,539,10,0,0,9,0,0,0,14,0,0,0,0,0,1335,0,0,103,15,0,0,1,1,1,2,3,2,2,4,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_04693,Unesic,1342,1000,16,0,0,0,0,0,0,0,0,0,0,0,4,9,4,31,76,2,0,795,0,0,0,0,36,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04715,Valpovo,9574,5262,83,0,0,0,1,0,0,0,0,0,0,0,12,85,19,19,515,70,0,1874,739,7,0,14,1333,45,1,0,8,0,1,1,0,0,0,411,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,1,1,5,6,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0
HR_04723,Varazdin,40197,23013,511,0,1,0,0,0,0,12,0,1,2,0,55,1663,116,51,1911,605,0,4176,0,102,0,191,11645,1,5,61,35,1,7,0,0,0,0,3,0,0,19,0,0,0,0,0,0,13,43,88,1653,2,14,1,2,16,20,2,1,0,3,0,0,0,0,5,0,0,0,0,1,0,1,6,1,0
HR_04731,Varazdinske Toplice,5483,2902,84,0,0,0,0,0,0,0,0,0,0,2,7,108,29,11,142,22,0,816,0,14,0,42,1354,0,0,5,5,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,16,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04740,Vela Luka,3629,1932,53,0,0,0,0,0,0,0,0,0,0,0,6,16,18,12,197,30,0,0,0,0,0,0,914,0,0,9,0,5,0,0,0,0,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,4,15,0,0,0,0,0,0,0,0
HR_04758,Velika,4813,2441,53,0,0,0,0,0,0,0,0,0,0,0,12,68,16,9,250,13,6,1144,137,10,3,9,560,12,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_04766,Velika Kopanica,2909,1372,34,0,0,0,0,0,0,0,0,0,0,0,5,21,6,26,355,1,7,498,91,1,2,1,250,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04774,Velika Ludina,2108,1008,33,0,0,0,0,0,0,0,0,0,0,0,5,64,29,86,84,8,4,252,0,5,0,4,329,4,80,2,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
HR_04782,Velika Pisanica,1429,676,11,0,0,0,0,0,0,19,0,0,0,0,0,21,3,4,21,3,0,0,0,1,0,1,238,3,0,0,0,2,237,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,1,1,3,11,0,44,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04804,Veliki Grđevac,2411,1108,25,0,0,0,0,0,0,0,0,0,0,0,6,71,12,4,72,5,0,0,0,0,0,16,348,12,0,0,0,2,410,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,20,91,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0
HR_04812,Veliko Trgovisce,4041,2024,38,0,0,0,0,0,0,0,0,0,0,0,4,117,13,5,131,12,0,630,0,61,0,6,825,0,0,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,26,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04839,Veliko Trojstvo,2293,987,23,0,0,0,0,0,0,0,0,0,0,0,0,59,2,2,55,4,0,0,0,3,0,7,473,7,0,0,0,1,271,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
HR_04847,Vidovec,4423,1861,61,0,0,0,0,0,0,0,0,0,0,2,7,125,16,5,96,23,0,416,0,10,0,24,922,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,8,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04855,Viljevo,1674,696,15,0,0,0,0,0,0,0,0,0,0,0,4,17,10,1,35,4,0,300,138,1,0,3,102,4,0,0,4,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,4,18,1,5,12,25,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0
HR_04863,Vinica,2803,1443,40,0,0,0,0,0,0,0,0,0,0,0,5,73,8,6,98,9,0,426,0,3,0,31,642,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04871,Vinkovci,29919,16125,276,0,0,0,0,0,0,7,3,0,0,0,53,266,98,148,1809,207,42,7169,496,28,18,33,4151,62,1013,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,100,5,15,93,138,13,39,13,0,0,0,0,0,16,0,0,0,0,5,0,0,2,0,0
HR_04880,Vinodolska opcina,3331,1533,25,0,0,0,0,0,0,3,0,0,0,0,2,47,5,5,102,9,4,426,0,3,0,9,655,13,0,0,0,5,0,1,0,0,0,133,0,0,0,0,78,2,2,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04898,Vir,4036,2092,44,0,0,0,0,0,0,0,0,0,0,13,6,688,10,10,281,8,0,530,0,0,0,0,418,0,62,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04901,Virje,3619,1581,48,0,0,0,0,0,0,1,0,0,0,0,46,328,3,7,90,10,0,0,0,16,0,5,528,9,0,0,0,6,388,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0
HR_04910,Virovitica,18605,10593,222,0,0,0,0,0,0,4,0,0,0,0,42,133,89,69,1071,78,0,4143,216,11,0,32,3546,54,0,0,15,0,4,0,0,0,0,752,0,0,11,0,0,7,0,0,0,0,0,0,0,3,10,4,3,12,18,5,7,22,0,0,28,12,0,2,0,0,0,0,0,0,0,0,0,0
HR_04928,Vis,2205,1328,37,0,0,0,0,0,0,0,0,0,0,0,4,14,16,8,125,57,0,30,0,0,0,1,585,0,2,4,0,5,24,0,0,0,11,66,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,315,2,16,0,0,0,0,0,0,0,0
HR_04936,Visoko,1215,673,7,0,0,0,0,0,0,0,0,0,0,0,2,27,6,2,39,0,0,385,0,2,0,1,167,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04944,Viskovci,1542,763,13,0,0,0,0,0,0,0,0,0,0,0,3,17,3,1,30,5,0,323,90,0,0,1,241,1,0,0,1,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04952,Viskovo,13450,6176,114,0,6,1,0,0,14,3,8,0,3,0,16,140,37,16,636,90,15,1730,0,11,0,24,2162,20,0,0,0,9,0,7,0,0,3,638,0,0,0,0,383,6,8,1,0,0,0,0,0,3,45,16,15,44,55,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04979,Višnjan - Visignano,2011,916,22,0,11,12,0,0,1,0,0,0,0,1,8,15,2,1,34,7,0,92,0,0,0,5,237,5,94,3,0,0,0,0,0,0,5,0,0,0,0,0,332,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04987,Vižinada - Visinada,988,488,12,0,11,1,0,0,0,0,0,0,0,0,2,0,3,1,14,2,0,31,0,1,0,0,192,2,27,2,0,0,0,0,0,0,1,0,0,0,0,0,172,0,0,10,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04995,Vocin,1964,912,33,0,0,0,0,0,0,0,0,0,0,0,5,11,1,12,28,1,0,530,22,0,0,1,160,3,0,0,0,0,0,0,0,0,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,3,55,2,4,48,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05002,Vodice,9629,4881,61,0,0,0,0,0,0,5,0,0,1,0,13,53,18,24,577,48,0,2375,0,0,0,0,1108,0,247,13,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,8,6,5,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05029,Vodnjan - Dignano,5444,2464,73,0,172,56,1,3,23,1,1,3,4,5,5,23,8,5,100,24,0,350,0,4,0,4,596,7,161,6,0,0,0,0,0,0,7,0,0,0,0,0,768,0,0,21,7,0,0,0,0,1,2,0,1,2,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,2
HR_05037,Vojnic,4363,1834,74,0,0,0,5,3,6,1,28,0,22,0,20,54,13,11,46,2,12,504,0,3,0,2,549,7,1,1,1,6,2,4,0,0,0,72,0,0,0,0,3,0,1,0,0,0,0,0,0,12,217,99,70,201,289,66,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_05045,Vratisinec,1689,825,17,0,0,0,0,0,0,0,0,0,0,0,1,25,8,3,45,5,0,111,0,5,0,8,528,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05053,Vrbanja,3544,1272,29,0,0,0,0,0,0,0,0,0,0,0,4,93,4,13,106,5,2,650,100,0,3,0,211,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
HR_05061,Vrbje,2003,879,19,0,0,0,0,0,0,0,0,0,0,0,8,27,0,18,58,1,2,473,57,0,5,2,182,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05070,Vrbnik,1233,655,11,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7,57,14,0,220,0,8,0,0,205,2,21,1,0,0,0,0,0,0,2,0,0,0,0,0,91,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05088,Vrbovec,12292,6594,111,0,0,0,0,0,0,0,1,0,0,4,13,526,23,20,613,65,2,21,0,100,0,21,2605,42,2,0,0,9,1835,0,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HR_05096,Vrbovsko,4529,2076,53,0,0,0,0,0,0,2,0,0,0,0,17,79,10,3,102,11,9,680,0,6,0,2,721,13,0,0,0,7,0,2,0,0,0,102,0,0,0,0,85,1,5,0,0,0,0,0,0,6,75,23,15,74,132,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_05100,Gvozd,3053,854,36,0,0,0,1,0,0,0,0,0,0,0,9,19,9,4,20,1,1,238,0,0,0,3,255,3,20,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,140,34,34,129,190,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05118,Vrgorac,5677,3448,76,0,0,0,0,0,0,1,0,0,0,0,17,18,18,38,824,12,0,19,0,0,0,0,816,0,0,11,0,3,12,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,13,11,0,0,0,0,0,0,0,0
HR_05126,Vrhovine,984,466,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,0,0,58,0,0,0,0,119,0,12,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,164,21,10,177,232,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05134,Vrlika,1964,1090,17,0,0,0,0,0,0,0,0,0,0,0,4,13,5,5,120,5,0,739,0,0,0,1,121,0,13,2,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,27,0,0,0,3,0,2,0,0,0,0,0,0,0,0
HR_05142,Vrpolje,2994,1405,26,0,0,0,0,0,0,0,0,0,0,0,7,29,11,23,243,5,2,687,89,4,3,2,215,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05169,Vrsar - Orsera,2034,903,14,0,3,5,0,0,1,0,0,0,0,12,3,8,7,0,35,4,0,142,0,2,0,4,215,1,80,1,0,0,0,0,0,0,3,0,0,0,0,0,352,0,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05177,Vuka,986,459,16,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,33,0,0,197,58,1,0,2,105,0,0,0,1,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05185,Vukovar,25650,11327,228,0,1,0,2,0,0,1,0,0,0,4,26,232,35,57,686,67,15,4923,665,15,15,22,2114,32,511,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,944,150,366,847,1243,149,101,15,0,0,0,5,0,3,0,0,1,11,21,0,3,6,0,0
HR_05193,Zabok,7671,4342,77,0,0,0,0,0,0,3,2,0,0,0,11,105,16,10,251,46,0,866,0,109,0,10,2516,0,0,10,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,50,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05207,Zadar,66642,33232,624,0,4,1,1,0,3,80,5,1,9,14,104,643,206,206,3790,648,0,12512,5,1,0,6,10736,0,2066,99,35,2,189,0,0,0,121,18,0,0,0,0,7,0,0,0,1,0,0,0,6,3,25,5,7,28,64,8,2,2,2,987,0,4,0,18,1,2,0,0,0,0,0,0,0,0
HR_05215,Zagorska Sela,859,452,7,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,18,1,0,101,0,4,0,1,284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05223,Zagvozd,1081,629,15,0,0,0,0,0,0,0,0,0,0,0,1,4,12,1,77,2,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,3,2,0,0,0,0,0,0,0,0
HR_05231,Zazablje,665,391,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,110,2,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1,1,0,0,0,0,0,0,0,0
HR_05240,Zdenci,1585,872,22,0,0,0,0,0,0,0,0,0,0,0,8,13,7,4,27,0,0,279,130,1,0,1,288,36,0,0,1,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0
