gisco_id,name,registered,turnout,invalid,blank,FORO DE CIUDADANOS,PARTIDO POPULAR,UNIÓN PROGRESO Y DEMOCRACIA,MOVIMIENTO CORRIENTE ROJA,SALAMANCA-ZAMORA-LEÓN PREPAL,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,PARTIDO DA TERRA,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,PARTIDO SOCIALISTA OBRERO ESPAÑOL,CIUDADANOS LIBRES UNIDOS,PARTIDO DE LA LIBERTAD INDIVIDUAL,COALICIÓN POR EUROPA,INICIATIVA FEMINISTA,EXTREMADURA UNIDA,FALANGE ESPAÑOLA DE LAS J.O.N.S.,PARTIDO HUMANISTA,ESCAÑOS EN BLANCO,"PARTIDO X, PARTIDO DEL FUTURO",PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,PARTIDO ANDALUCISTA,DEMOCRACIA NACIONAL,MOVIMIENTO SOCIAL REPUBLICANO,"MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOVIMIENTO RED",LA ESPAÑA EN MARCHA,PODEMOS,IMPULSO SOCIAL,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,LOS PUEBLOS DECIDEN,ALTERNATIVA REPUBLICANA,VOX,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA",AGRUPACIÓN DE ELECTORES RECORTES CERO,ESQUERRA REPUBLICANA - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J-PARTICIPA,AGRUPACIÓN DE ELECTORES D.E.R.,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA PLURAL,PIRATAS DE ANDALUCÍA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,PARTIDO REGIONALISTA POR ANDALUCÍA ORIENTAL - PROYECTO EUROPA,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR - A CUCHA POR O DREITO A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,CHA-EQUO,PUYALÓN DE CUCHAS - OS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA PLURAL,PIRATAS DE ARAGÓN - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,BLOQUE ARAGONÉS - PROYECTO EUROPA,PROYECTO EUROPA,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES,ESQUERRA REPUBLICANA - LA ESQUEIRDA POL DERECHU A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J,ANDECHA ASTUR- LOS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ASTURIAS - IZQUIERDA XUNIDA D'ASTURIES: LA IZQUIERDA PLURAL,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-PUM+J,ELS POBLES DECIDEIXEN,ESQUERRA UNIDA DE LES ILLES BALEARS: L'ESQUERRA PLURAL,"PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA",PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,PODEMOS-PODEM,ALTERNATIVA NACIONALISTA CANARIA - UNIDAD DEL PUEBLO - LOS PUEBLOS DECIDEN,COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO - COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CANTABRIA: LA IZQUIERDA PLURAL,EQUO-PCAS-PUM+J,IZQUIERDA UNIDA DE CASTILLA-LA MANCHA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CASTILLA Y LEÓN: LA IZQUIERDA PLURAL,PARTIT DELS SOCIALISTES DE CATALUNYA,ESQUERRA REPUBLICANA - NOVA ESQUERRA CATALANA - CATALUNYA SÍ - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA,CIUTADANS - PARTIDO DE LA CIUDADANÍA,CONVERGÈNCIA I UNIÓ - COALICIÓ PER EUROPA,INICIATIVA PER CATALUNYA VERDS - ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA PLURAL,PIRATES DE CATALUNYA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCONS EN BLANC ESCAÑOS EN BLANCO,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,EQUO-SÍEX-PUM+J,IZQUIERDA UNIDA - VERDES - COMPROMISO POR EXTREMADURA: LA IZQUIERDA PLURAL,PIRATAS DE EXTREMADURA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - A ESQUERDA POLO DEREITO A DECIDIR,BLOQUE NACIONALISTA GALEGO - OS POBOS DECIDEN,COMPROMISO POR GALICIA - COALICIÓN POR EUROPA,ALTERNATIVA GALEGA DE ESQUERDA EN EUROPA: A ESQUERDA PLURAL,PIRATAS DE GALICIA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCANOS EN BRANCO ESCAÑOS EN BLANCO,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,EQUO-PUM+J-PCAS,IZQUIERDA UNIDA - LOS VERDES: LA IZQUIERDA PLURAL,PIRATAS DE MADRID - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - EZKERRA ERABAKITZEKO ESKUBIDEAREN ALDE - LA IZQUIERDA POR EL DERECHO A DECIDIR,EUSKAL HERRIA BILDU - HERRIEK ERABAKI,EUZKO ALDERDI JELTZALEA - PARTIDO NACIONALISTA VASCO - COALICIÓN POR EUROPA - EUROPARAKO KOALIZIOA,IZQUIERDA - EZKERRA: LA IZQUIERDA PLURAL - EZKER ANITZA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / ANIMALIEKIKO TRATU TXARREN AURKAKO ALDERDI ANIMALISTA,PODEMOS-AHAL DUGU,EZKER ANITZA - IZQUIERDA UNIDA - IRATZARRI - EKI: LA IZQUIERDA PLURAL,AULKI ZURIAK ESCAÑOS EN BLANCO,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA ERREPUBLIKAREN ALDE, ""UNIÓN EUROPEA"" APURTU",IZQUIERDA UNIDA - VERDES DE LA REGIÓN DE MURCIA: LA IZQUIERDA PLURAL,EUROPEAN PIRATES - CONFEDERACIÓN PIRATA - PIRATAS DE LA RIOJA,COALICIÓ COMPROMÍS,ESQUERRA UNIDA PAÍS VALENCIÀ - ELS VERDS: L'ESQUERRA PLURAL,PIRATAS DE LA COMUNIDAD VALENCIANA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,VALENCIANS PER EUROPA - PROYECTE EUROPA,EQUO-CABALLAS
ES_08180,Ripollet,26480,11328,91,268,16,1189,277,5,0,0,8,0,0,17,6,0,22,12,11,12,0,104,25,11,17,9,101,15,0,11,3,0,8,24,5,0,44,0,0,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,41,0,3,0,1146,0,0,0,0,0,0,0,2405,1446,33,1202,1085,1287,44,109,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08181,"Roca del Vallès, La",7819,3680,38,76,2,303,38,2,1,0,1,0,0,7,3,0,3,2,8,3,0,16,4,1,3,0,19,7,0,5,0,0,1,6,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,155,0,0,0,0,0,0,0,422,980,6,186,897,364,14,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08182,"Pont de Vilomara i Rocafort, El",2916,1181,8,37,0,96,17,2,1,0,0,0,0,1,0,0,0,0,3,1,0,8,0,2,0,1,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,25,0,37,0,0,0,0,0,0,0,314,214,1,72,190,109,2,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08183,Roda de Ter,4519,2309,15,39,0,65,14,1,0,0,0,0,0,2,1,0,3,1,1,0,0,1,4,0,3,1,5,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,27,0,0,0,0,0,0,0,162,915,0,46,830,139,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08184,Rubí,53147,22169,228,379,16,2236,460,7,5,0,5,0,0,22,11,0,47,12,27,18,0,161,38,9,11,12,191,8,0,29,3,0,10,44,6,0,72,0,0,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,0,3,0,1473,0,0,0,0,0,0,0,4352,4053,74,2008,2606,2694,135,185,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08185,Rubió,191,96,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,29,0,1,38,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08187,Sabadell,151548,73341,596,1157,103,5941,1077,124,6,0,29,0,0,81,37,0,105,20,76,36,0,371,122,26,36,43,436,56,0,47,19,0,23,164,17,0,148,0,0,115,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,171,0,30,0,5177,0,0,0,0,0,0,0,12409,15037,209,4913,13745,8665,296,566,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08188,Sagàs,108,62,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08189,Sant Pere Sallavinera,132,91,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,49,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08190,Saldes,265,144,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,59,0,0,56,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08191,Sallent,5405,2528,20,46,0,140,18,1,0,0,1,0,0,2,2,0,1,0,1,0,0,5,1,0,0,0,4,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,72,0,0,0,0,0,0,0,376,708,4,40,757,273,7,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08192,Santpedor,5606,2839,24,55,1,129,26,2,0,0,0,0,0,2,0,0,0,0,1,1,0,3,0,1,5,0,7,1,0,0,0,0,1,10,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,67,0,0,0,0,0,0,0,178,998,3,122,937,221,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08193,Sant Iscle de Vallalta,940,429,2,11,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,25,155,1,18,123,32,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08194,Sant Adrià de Besòs,25359,9560,114,165,21,1185,168,4,4,0,1,0,0,10,4,0,22,6,11,7,0,78,21,7,7,2,100,10,0,3,1,0,5,38,2,0,23,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,8,0,606,0,0,0,0,0,0,0,2319,1256,28,822,826,1234,54,88,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08195,Sant Agustí de Lluçanès,82,54,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08196,Sant Andreu de la Barca,19178,7950,74,170,7,780,208,6,1,0,10,0,0,22,4,0,13,7,6,5,0,48,17,6,3,8,89,5,0,3,3,0,1,20,4,0,22,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,10,0,578,0,0,0,0,0,0,0,2057,1103,25,740,725,912,40,76,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08197,Sant Andreu de Llavaneres,7561,3594,19,68,1,419,37,2,1,0,1,0,0,0,4,0,2,0,1,1,0,8,4,0,0,0,14,2,0,5,2,0,0,24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,98,0,0,0,0,0,0,0,240,969,14,231,1090,231,11,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08198,Sant Antoni de Vilamajor,4309,2175,15,37,0,126,12,0,0,0,2,0,0,4,0,0,4,0,1,2,0,10,0,0,1,0,8,0,0,4,0,0,0,2,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,75,0,0,0,0,0,0,0,138,736,10,121,631,185,3,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08199,Sant Bartomeu del Grau,688,391,1,10,0,30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,21,127,0,6,161,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08200,Sant Boi de Llobregat,61491,27354,276,572,14,2740,655,9,14,0,23,0,0,66,15,0,62,42,32,21,0,168,66,13,14,21,219,27,0,16,3,0,16,54,10,0,72,0,0,63,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,43,0,31,0,2164,0,0,0,0,0,0,0,6662,3877,70,2359,2478,3494,107,219,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08201,Sant Boi de Lluçanès,457,257,1,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,97,1,1,121,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08202,Sant Celoni,12484,6173,40,91,1,372,33,1,1,0,2,0,0,5,2,0,6,5,4,2,0,16,17,0,3,0,26,3,0,9,0,0,2,4,2,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,194,0,0,0,0,0,0,0,771,1752,17,199,1880,529,30,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08203,Sant Cebrià de Vallalta,2413,1032,8,24,3,51,7,0,0,0,1,0,0,0,0,0,18,0,1,0,0,10,1,0,0,1,8,2,0,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,0,0,0,0,0,0,0,86,333,1,52,243,112,2,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08204,Sant Climent de Llobregat,2997,1499,24,24,1,54,22,0,2,0,0,0,0,1,1,0,0,0,1,0,0,12,1,0,2,0,13,1,0,2,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,59,0,0,0,0,0,0,0,194,390,4,98,324,222,5,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08205,Sant Cugat del Vallès,58958,33134,144,494,6,3261,309,4,4,0,12,0,0,12,6,0,41,7,4,13,0,153,15,7,11,10,104,13,0,117,7,0,3,271,6,0,20,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,103,0,10,0,1064,0,0,0,0,0,0,0,2355,7889,129,2335,9765,3617,166,272,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08206,Sant Cugat Sesgarrigues,724,439,11,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,53,127,1,10,157,43,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08207,Sant Esteve de Palautordera,1794,1198,3,9,0,36,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,27,492,7,12,445,102,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08208,Sant Esteve Sesrovires,5647,2834,29,36,5,252,36,0,0,0,2,0,0,6,2,0,5,2,2,0,0,11,11,1,0,1,26,2,0,1,0,0,1,1,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,167,0,0,0,0,0,0,0,434,751,15,189,452,278,13,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08209,Sant Fost de Campsentelles,6753,2984,52,62,0,380,46,0,0,0,0,0,0,0,0,0,2,3,6,2,0,16,6,0,1,0,30,1,0,2,0,0,1,17,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,171,0,0,0,0,0,0,0,329,656,4,236,542,322,15,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08210,Sant Feliu de Codines,4220,1964,11,30,0,86,10,0,0,0,1,0,0,1,0,0,2,0,0,1,0,6,2,0,0,0,3,0,0,0,0,0,4,2,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,39,0,0,0,0,0,0,0,164,708,6,52,608,163,10,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08211,Sant Feliu de Llobregat,32654,16171,157,373,7,1653,273,13,8,0,18,0,0,49,7,0,17,7,18,20,0,70,15,14,16,7,122,23,0,9,2,0,11,49,10,0,22,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,29,0,3,0,1074,0,0,0,0,0,0,0,2958,2695,43,1472,2231,2146,113,141,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08212,Sant Feliu Sasserra,488,281,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,115,0,3,123,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08213,Sant Fruitós de Bages,6163,2882,20,48,0,142,30,0,1,0,1,0,0,1,1,0,3,0,1,0,0,11,4,6,1,0,11,2,0,0,1,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,0,0,0,0,0,0,0,250,868,2,125,989,201,14,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08214,Vilassar de Dalt,6838,3490,23,57,2,262,35,1,0,0,0,0,0,3,0,0,3,0,1,0,0,17,6,0,0,0,27,0,0,0,2,0,5,15,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,84,0,0,0,0,0,0,0,255,1105,6,112,1056,312,10,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08215,Sant Hipòlit de Voltregà,2583,1361,4,11,0,56,8,0,0,0,0,0,0,2,0,0,3,1,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,128,513,0,26,513,58,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08216,Sant Jaume de Frontanyà,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08217,Sant Joan Despí,24634,12298,113,253,10,1236,221,5,0,0,7,0,0,32,9,0,14,6,13,6,0,63,32,12,11,6,92,7,0,10,7,0,3,38,11,0,34,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,2,0,768,0,0,0,0,0,0,0,2754,1886,47,1059,1563,1597,74,86,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08218,Sant Joan de Vilatorrada,7987,3486,38,87,1,260,49,1,0,0,1,0,0,1,1,0,0,0,5,0,0,12,9,2,1,1,15,2,0,2,1,0,2,6,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,131,0,0,0,0,0,0,0,591,838,2,203,813,319,15,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08219,Vilassar de Mar,15016,8037,50,126,4,640,69,2,0,0,2,0,0,6,2,0,10,2,4,4,0,37,8,1,0,0,25,1,0,1,1,0,4,17,3,0,8,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,401,0,0,0,0,0,0,0,584,2206,16,398,2401,781,24,73,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08220,Sant Julià de Vilatorta,2343,1596,7,21,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,27,697,1,16,699,79,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08221,Sant Just Desvern,12339,6847,33,101,2,697,62,0,0,0,1,0,0,5,2,0,10,2,2,6,0,32,3,1,4,4,40,3,0,11,1,0,0,38,2,0,10,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,1,0,241,0,0,0,0,0,0,0,707,1641,25,396,1793,775,44,57,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08222,Sant Llorenç dHortons,1859,1069,12,29,0,48,12,1,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,39,0,0,0,0,0,0,0,73,400,0,40,253,119,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08223,Sant Llorenç Savall,1850,899,8,10,0,53,13,0,0,0,0,0,0,0,3,0,0,1,1,2,0,2,1,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,59,326,0,20,282,63,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_08224,Sant Martí de Centelles,803,427,2,4,0,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,30,145,0,18,121,50,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
