gisco_id,name,registered,turnout,invalid,blank,I.Fem,CEUS,PSOE,ALTER,CXE,AR,Contigo,ADÑ,PACMA,SAIn,PCTE,FAC,PH,AxSÍ,PACT,MIEL,IzqEsp,PUM+J,MCR,Cs,JxCAT,Vox,IGRE,Volt,CV-EC,PP,Recortes Cero-LV-GVE,CEX-CREX-PR,CPE,PCPE-PCPC,Podemos-IU,Pirates,PCTC,PCTG,ELAK
ES_38038,Santa Cruz de Tenerife,165197,87883,350,681,162,19417,26331,48,40,276,58,37,1965,16,48,38,24,13,70,42,26,180,83,9471,165,3862,31,117,366,11636,323,42,599,73,11236,57,0,0,0
ES_38039,Santa Ursula,11291,7656,62,138,4,3246,1270,5,0,7,2,9,121,1,0,4,3,1,2,12,0,6,1,436,11,249,2,14,21,1465,10,4,96,13,429,12,0,0,0
ES_38040,Santiago del Teide,6542,3660,26,42,5,892,625,0,1,5,0,0,25,1,2,1,1,0,6,1,4,0,0,111,6,62,3,4,7,1669,10,1,8,1,141,0,0,0,0
ES_38041,"Sauzal, El",7069,4924,51,75,11,2159,986,6,2,5,0,1,73,1,1,2,6,11,5,9,0,2,1,285,6,110,3,9,10,540,10,1,44,0,497,2,0,0,0
ES_38042,"Silos, Los",3847,2821,27,35,1,874,1168,2,0,4,0,9,13,0,0,0,1,0,0,6,0,0,1,59,3,22,0,2,4,391,0,0,1,1,197,0,0,0,0
ES_38043,Tacoronte,19372,12267,113,261,15,3177,3666,14,11,39,9,14,222,3,13,12,4,5,6,10,1,12,3,1239,24,300,5,17,99,1416,18,5,292,8,1231,3,0,0,0
ES_38044,"Tanque, El",2255,1629,26,56,3,566,605,0,0,3,0,0,10,0,1,0,0,0,1,0,0,1,2,56,0,12,0,0,1,213,2,0,36,1,33,1,0,0,0
ES_38045,Tazacorte,3769,2472,52,39,4,677,710,53,0,2,2,0,21,0,2,1,0,0,1,1,3,0,0,44,3,64,0,0,6,333,3,0,294,1,156,0,0,0,0
ES_38046,Tegueste,9303,6294,48,110,11,1725,1749,3,2,11,2,0,58,0,0,3,2,1,6,6,1,3,1,518,5,125,0,7,31,784,19,2,46,8,1002,5,0,0,0
ES_38047,Tijarafe,1865,1357,24,19,0,475,356,0,0,0,1,0,9,0,2,0,0,0,0,0,1,2,0,40,0,30,1,2,4,310,5,0,7,1,67,1,0,0,0
ES_38048,Valverde,4007,3012,53,69,10,699,956,0,1,4,0,1,45,0,3,0,0,2,1,0,1,5,2,119,6,86,0,0,12,595,7,2,54,4,273,2,0,0,0
ES_38049,Valle Gran Rey,3114,1959,23,46,5,500,681,0,6,8,3,0,31,0,5,1,3,1,2,1,2,0,3,82,2,39,2,11,12,201,13,0,61,5,205,5,0,0,0
ES_38050,Vallehermoso,2482,1791,50,34,8,767,469,1,0,11,0,2,29,1,3,0,1,2,1,0,2,0,2,41,2,33,2,8,4,181,6,0,12,1,118,0,0,0,0
ES_38051,"Victoria de Acentejo, La",7362,5553,43,94,2,1770,1845,2,1,4,0,1,49,1,1,0,2,0,3,4,5,1,2,165,0,128,5,4,8,1117,3,2,43,2,245,1,0,0,0
ES_38052,Vilaflor de Chasna,1308,954,13,12,0,348,345,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,28,0,25,2,1,3,107,1,0,1,0,56,0,0,0,0
ES_38053,Villa de Mazo,3852,2715,37,50,1,833,838,1,0,3,0,0,31,0,1,2,1,0,5,0,0,2,3,69,2,42,1,4,5,603,8,3,12,0,156,2,0,0,0
ES_38901,"Pinar de El Hierro, El",1480,1134,16,26,0,291,459,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,22,14,17,6,0,3,148,3,1,22,0,88,3,0,0,0
ES_39001,Alfoz de Lloredo,2085,1606,50,72,4,0,664,1,3,1,1,1,12,0,2,2,1,0,1,1,0,2,2,224,1,78,0,1,2,343,2,0,4,1,129,1,0,0,0
ES_39002,Ampuero,3434,2447,73,57,3,5,1080,0,0,6,8,10,25,3,1,1,5,0,2,0,2,22,2,276,1,128,0,3,2,582,0,0,3,4,140,3,0,0,0
ES_39003,Anievas,263,200,3,6,0,0,98,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,14,0,1,0,46,0,0,0,0,19,0,0,0,0
ES_39004,Arenas de Iguña,1488,1177,37,48,1,1,475,0,0,1,0,0,10,0,1,0,0,0,1,0,0,1,0,92,1,40,2,1,2,390,0,0,0,4,68,1,0,0,0
ES_39005,Argoños,1412,1043,22,21,1,3,259,1,1,1,3,1,25,0,0,0,0,1,0,1,2,1,1,168,0,86,0,3,2,371,2,0,0,3,64,0,0,0,0
ES_39006,Arnuero,1720,1282,17,32,0,0,268,0,0,0,2,0,9,0,0,0,2,0,0,1,0,0,0,149,0,78,0,2,4,645,2,0,0,0,71,0,0,0,0
ES_39007,Arredondo,398,287,3,5,1,0,131,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,0,11,0,2,0,82,0,0,0,1,17,0,0,0,0
ES_39008,"Astillero, El",14113,9432,76,141,13,148,3585,2,4,14,7,3,157,1,10,1,3,2,13,3,6,10,2,1898,3,540,4,18,16,1750,23,2,7,13,950,7,0,0,0
ES_39009,Bárcena de Cicero,3337,2248,73,74,3,6,809,2,3,7,4,3,31,0,5,1,0,0,0,2,0,0,0,358,0,136,2,3,9,535,6,0,2,37,130,7,0,0,0
ES_39010,Bárcena de Pie de Concha,615,503,11,13,0,0,230,0,0,0,0,1,9,0,2,0,1,0,0,0,0,0,0,38,0,20,0,0,0,134,0,0,0,1,43,0,0,0,0
ES_39011,Bareyo,1607,1089,9,23,0,3,275,0,7,4,0,0,16,0,0,0,0,1,5,0,1,0,0,170,1,97,0,2,4,386,3,0,0,0,80,2,0,0,0
ES_39012,Cabezón de la Sal,6749,4877,81,129,11,2,1928,2,1,9,4,0,64,0,9,1,4,0,4,2,11,4,1,915,3,286,3,4,17,864,12,3,1,12,489,1,0,0,0
ES_39013,Cabezón de Liébana,532,445,7,11,0,0,105,0,0,2,0,0,2,0,1,0,0,0,0,0,0,2,0,28,1,30,0,1,3,235,1,0,2,0,14,0,0,0,0
ES_39014,Cabuérniga,900,682,5,18,0,2,281,0,0,1,0,0,6,0,2,0,1,0,0,0,0,0,0,88,0,39,2,0,0,169,1,0,0,1,66,0,0,0,0
ES_39015,Camaleño,845,626,11,17,3,0,180,2,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,66,0,70,0,0,2,243,1,1,0,0,23,0,0,0,0
ES_39016,Camargo,24033,16171,218,305,20,14,6156,12,14,28,11,9,192,2,16,14,10,5,20,11,18,12,5,2571,8,1158,7,26,50,3812,33,2,11,52,1335,14,0,0,0
ES_39017,Campoo de Yuso,565,393,9,12,0,0,98,0,1,0,0,0,4,0,1,0,0,0,0,0,2,0,0,29,0,26,0,1,0,190,0,0,0,2,18,0,0,0,0
ES_39018,Cartes,4323,3200,72,92,6,0,1558,2,1,13,1,2,49,1,6,1,2,0,5,1,4,5,2,393,1,188,1,8,15,423,11,1,3,3,328,2,0,0,0
ES_39019,Castañeda,2254,1740,31,45,4,3,578,2,0,3,0,0,16,0,0,0,0,1,0,2,1,6,2,229,1,90,0,1,6,552,0,0,1,4,159,3,0,0,0
ES_39020,Castro-Urdiales,24076,14757,181,251,36,162,6331,10,4,149,9,18,278,6,34,7,4,4,9,5,7,9,2,1690,34,831,6,20,49,2294,43,9,19,27,2204,15,0,0,0
ES_39021,Cieza,468,387,9,6,3,1,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,41,0,2,0,147,0,0,0,0,19,0,0,0,0
ES_39022,Cillorigo de Liébana,1046,739,3,19,1,1,198,0,0,1,0,0,4,0,1,0,0,0,0,0,0,3,0,60,1,45,0,2,0,359,0,1,1,1,38,0,0,0,0
ES_39023,Colindres,6557,4678,62,100,3,7,2257,2,2,4,1,3,75,0,4,1,3,2,7,0,2,4,1,555,2,205,1,2,14,971,5,2,2,11,364,4,0,0,0
ES_39024,Comillas,1842,1417,20,42,4,1,569,0,2,4,0,1,16,0,0,0,0,0,3,0,2,1,2,122,0,44,1,2,1,452,4,1,1,2,119,1,0,0,0
ES_39025,"Corrales de Buelna, Los",8739,6117,93,122,5,1,2688,1,1,8,5,5,67,1,21,1,4,0,4,1,8,2,4,650,2,432,3,7,7,1396,5,0,4,7,559,3,0,0,0
ES_39026,Corvera de Toranzo,1733,1307,19,37,4,0,451,1,0,0,0,1,9,0,1,0,1,0,1,1,0,1,0,142,0,115,0,3,1,459,1,0,0,3,56,0,0,0,0
ES_39027,Campoo de Enmedio,3062,2278,60,58,5,0,846,0,0,2,1,0,24,2,1,1,3,0,2,1,2,3,2,237,1,125,19,2,5,732,0,1,2,3,134,4,0,0,0
ES_39028,Entrambasaguas,3892,2747,37,62,3,1,751,0,0,3,16,1,16,0,2,0,1,0,0,2,1,2,2,419,5,199,4,0,12,963,1,4,1,42,196,1,0,0,0
ES_39029,Escalante,638,520,10,18,3,2,124,0,0,2,1,0,3,0,0,1,1,1,0,0,1,1,0,85,0,33,0,4,0,180,3,0,0,0,47,0,0,0,0
ES_39030,Guriezo,1910,1240,28,32,0,14,480,0,0,2,0,0,19,0,0,1,3,0,0,0,2,3,0,124,1,65,0,1,2,313,7,0,1,2,139,1,0,0,0
ES_39031,Hazas de Cesto,1257,947,33,29,0,1,244,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,163,1,61,0,0,0,338,0,1,0,0,69,0,0,0,0
ES_39032,Hermandad de Campoo de Suso,1424,1165,20,31,0,0,392,0,4,0,0,0,8,0,1,0,0,0,2,0,2,0,0,151,0,100,0,2,1,405,1,0,0,0,45,0,0,0,0
ES_39033,Herrerías,542,368,2,15,0,0,193,1,2,2,0,0,2,0,1,1,0,0,3,0,1,0,0,33,0,14,0,0,0,76,0,0,0,2,19,1,0,0,0
ES_39034,Lamasón,258,172,7,5,0,0,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,36,0,1,1,54,0,0,0,0,5,0,0,0,0
ES_39035,Laredo,9242,6544,111,100,10,201,2511,5,4,7,1,1,83,4,11,13,3,4,4,3,7,1,3,836,3,372,1,6,12,1662,7,0,8,8,536,6,0,0,0
ES_39036,Liendo,976,772,11,15,2,5,304,1,0,0,0,1,14,0,1,0,0,0,0,0,0,1,0,99,0,43,0,0,4,214,0,0,2,1,54,0,0,0,0
ES_39037,Liérganes,2021,1492,34,18,3,1,456,2,1,2,2,1,11,0,5,0,1,0,1,0,0,4,0,186,0,103,0,1,2,541,5,0,2,2,107,1,0,0,0
ES_39038,Limpias,1516,1041,34,38,1,2,397,2,0,5,0,0,22,1,1,1,1,0,2,0,0,1,2,127,1,66,1,1,9,221,2,0,2,3,98,0,0,0,0
ES_39039,Luena,545,444,10,17,0,0,167,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,31,0,28,0,1,0,158,0,0,3,2,22,0,0,0,0
ES_39040,Marina de Cudeyo,4285,3058,41,84,4,3,1154,0,1,0,1,3,27,1,8,0,2,0,7,0,1,1,0,425,0,248,1,0,7,802,3,0,1,4,228,1,0,0,0
ES_39041,Mazcuerras,1777,1306,27,50,0,2,507,1,5,2,1,1,14,1,2,3,0,0,3,7,0,4,1,117,2,80,0,4,3,343,5,2,0,0,112,7,0,0,0
ES_39042,Medio Cudeyo,5944,4186,55,88,3,7,1491,1,1,6,4,3,42,4,6,1,3,3,3,2,4,4,3,709,3,327,0,2,11,1117,5,1,5,4,266,2,0,0,0
ES_39043,Meruelo,1555,1240,13,35,0,1,207,1,1,2,1,1,13,3,1,0,1,0,0,0,0,1,1,146,1,67,1,0,6,643,3,0,0,0,90,1,0,0,0
ES_39044,Miengo,3901,2623,32,47,2,3,914,0,1,9,0,4,57,0,8,1,3,0,4,1,2,3,1,388,3,145,0,8,11,700,10,1,14,3,248,0,0,0,0
ES_39045,Miera,356,308,15,4,0,1,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,12,0,0,0,99,0,0,0,0,15,0,0,0,0
ES_39046,Molledo,1360,979,21,31,0,0,491,0,0,2,1,1,6,0,0,0,1,2,1,0,1,1,1,83,0,43,0,2,2,204,3,0,0,0,82,0,0,0,0
ES_39047,Noja,2016,1531,29,41,2,11,465,1,0,0,2,0,31,1,1,0,1,1,2,0,0,1,0,251,5,80,0,1,7,489,4,1,0,5,97,2,0,0,0
ES_39048,Penagos,1771,1384,20,34,2,2,432,1,0,1,0,0,20,0,3,0,0,0,2,1,4,0,0,213,1,82,0,0,4,426,2,0,0,7,127,0,0,0,0
ES_39049,Peñarrubia,304,224,3,3,0,0,102,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,25,2,20,0,0,1,60,0,0,0,0,4,0,0,0,0
ES_39050,Pesaguero,260,195,6,7,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,15,0,0,0,87,0,0,0,1,15,0,0,0,0
ES_39051,Pesquera,72,62,0,2,1,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,20,0,0,1,0,5,0,0,0,0
ES_39052,Piélagos,19168,13029,184,235,18,9,4116,7,3,13,9,9,234,6,15,0,3,7,4,9,11,9,95,1978,5,984,7,22,50,3715,29,6,12,22,1188,15,0,0,0
ES_39053,Polaciones,213,142,0,3,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,19,0,1,2,46,0,0,0,0,6,1,0,0,0
ES_39054,Polanco,4544,3139,28,86,4,1,1323,1,0,2,12,9,65,2,6,0,3,1,5,2,0,3,1,460,2,225,0,7,8,601,2,0,1,7,270,2,0,0,0
ES_39055,Potes,1095,803,5,11,2,0,225,0,0,0,0,0,8,0,1,0,0,0,0,0,1,1,0,79,1,60,0,0,5,370,0,1,0,0,32,1,0,0,0
ES_39056,Puente Viesgo,2272,1635,25,77,2,4,551,1,1,2,0,3,20,0,2,1,1,0,0,1,1,1,0,237,0,115,1,0,4,459,4,0,0,5,112,5,0,0,0
ES_39057,Ramales de la Victoria,2398,1754,24,36,1,1,758,1,1,5,0,0,22,1,1,0,0,0,0,0,0,1,1,111,2,73,0,0,2,570,6,0,1,5,130,1,0,0,0
ES_39058,Rasines,801,581,5,19,3,4,308,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,47,1,14,1,0,0,130,0,0,1,2,41,0,0,0,0
ES_39059,Reinosa,7588,5231,87,91,6,1,2013,3,1,8,3,0,71,1,12,2,1,0,1,1,2,4,2,628,6,265,2,8,17,1541,9,1,4,9,425,6,0,0,0
ES_39060,Reocín,6738,4877,119,110,5,2,2028,3,3,16,12,0,49,4,8,2,7,4,4,2,8,4,1,671,3,278,3,7,4,961,9,2,3,17,522,6,0,0,0
ES_39061,Ribamontán al Mar,3526,2503,29,68,4,2,598,0,3,6,0,2,48,0,2,2,2,1,2,0,0,5,0,472,0,212,1,0,7,806,12,1,6,3,208,1,0,0,0
ES_39062,Ribamontán al Monte,1871,1428,18,23,2,0,400,0,0,4,0,1,15,1,1,0,0,0,4,2,0,2,0,222,0,110,0,4,6,512,5,0,0,5,91,0,0,0,0
ES_39063,Rionansa,961,650,6,13,0,1,277,0,0,0,0,1,3,0,0,0,1,0,1,0,0,2,0,50,0,46,0,0,0,204,0,0,0,1,43,1,0,0,0
ES_39064,Riotuerto,1355,1033,37,18,4,0,352,1,0,0,0,0,15,1,0,0,0,0,0,0,0,1,2,142,2,77,1,6,5,291,1,0,0,7,69,1,0,0,0
ES_39065,"Rozas de Valdearroyo, Las",228,192,0,8,0,0,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,70,0,0,0,0,20,0,0,0,0
ES_39066,Ruente,881,685,6,8,1,0,311,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,73,3,42,0,2,0,155,2,0,2,3,69,0,0,0,0
ES_39067,Ruesga,762,556,9,23,0,0,239,1,0,4,3,0,4,0,0,0,1,0,0,2,0,1,0,31,0,19,0,1,1,194,3,0,0,0,20,0,0,0,0
ES_39068,Ruiloba,650,460,6,14,0,1,172,1,0,1,1,0,11,0,1,0,1,2,3,0,0,0,0,72,1,25,0,1,0,104,0,1,0,1,40,1,0,0,0
ES_39069,San Felices de Buelna,1937,1436,23,36,4,2,623,1,2,1,0,6,23,3,11,0,1,0,1,1,6,3,0,192,0,105,1,5,4,260,2,0,0,0,118,2,0,0,0
ES_39070,San Miguel de Aguayo,126,110,4,3,0,0,36,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,11,0,8,0,0,0,36,0,0,0,0,4,0,0,0,0
ES_39071,San Pedro del Romeral,422,331,6,21,1,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21,2,9,1,0,0,202,0,0,0,1,11,0,0,0,0
ES_39072,San Roque de Riomiera,329,248,4,4,0,0,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,4,0,0,1,169,0,0,0,0,14,0,0,0,0
ES_39073,Santa Cruz de Bezana,10268,6747,56,103,9,6,2351,2,1,10,0,1,96,3,4,1,4,1,6,0,3,6,3,1196,6,567,5,7,12,1652,22,1,6,9,589,9,0,0,0
ES_39074,Santa María de Cayón,7138,5085,90,155,4,3,1481,4,4,6,2,3,56,0,12,1,1,3,0,3,6,5,1,718,2,299,3,6,6,1787,2,8,2,11,400,1,0,0,0
ES_39075,Santander,137514,87594,579,947,120,56,30092,50,68,144,59,57,1240,49,90,36,55,20,69,29,74,83,34,12908,87,6960,44,142,349,25637,156,17,95,118,7063,67,0,0,0
ES_39076,Santillana del Mar,3485,2572,45,63,2,1,1010,0,0,0,2,1,32,2,1,2,1,3,3,0,3,2,1,432,1,152,0,3,6,582,5,2,2,5,206,2,0,0,0
ES_39077,Santiurde de Reinosa,239,183,0,7,0,0,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,8,0,0,1,93,0,0,0,0,3,0,0,0,0
ES_39078,Santiurde de Toranzo,1416,1082,20,50,3,1,398,0,0,4,0,0,8,0,5,0,3,1,3,2,1,1,2,137,1,56,0,1,1,300,1,0,1,2,80,0,0,0,0
ES_39079,Santoña,8904,6104,96,87,8,10,2180,1,4,6,23,4,99,1,17,3,7,1,4,2,8,1,0,733,4,444,3,6,11,1927,7,1,8,13,384,1,0,0,0
ES_39080,San Vicente de la Barquera,3503,2701,47,60,0,0,1019,4,1,2,0,0,41,2,1,1,0,0,2,2,0,3,1,270,1,133,0,2,9,922,5,0,0,4,168,1,0,0,0
ES_39081,Saro,439,373,9,14,0,0,69,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,10,0,16,1,0,1,232,0,0,0,0,16,0,0,0,0
ES_39082,Selaya,1630,1150,23,31,1,0,304,1,0,1,1,0,9,1,3,1,0,2,1,0,1,0,0,142,1,98,0,1,3,463,0,1,0,1,60,0,0,0,0
ES_39083,Soba,1071,718,16,26,0,0,309,0,0,1,0,0,4,1,1,0,0,0,1,0,0,0,0,49,0,26,0,0,2,240,1,0,1,0,39,1,0,0,0
ES_39084,Solórzano,877,707,6,21,0,0,152,0,2,0,0,0,6,0,1,0,0,0,0,0,0,2,0,70,0,32,0,2,2,368,5,2,2,3,31,0,0,0,0
ES_39085,Suances,7027,4882,72,108,6,2,2006,2,1,2,1,0,53,0,5,0,0,0,2,0,5,0,0,800,2,312,1,8,17,1064,11,1,1,8,387,5,0,0,0
ES_39086,"Tojos, Los",366,282,1,5,0,0,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,23,0,2,0,105,0,0,0,0,13,1,0,0,0
ES_39087,Torrelavega,41493,27708,348,491,30,17,12485,17,17,73,14,19,394,15,113,17,12,17,30,13,20,28,18,3219,28,1573,10,35,66,5764,65,14,30,88,2607,21,0,0,0
ES_39088,Tresviso,59,53,0,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,4,0,0,0,0
ES_39089,Tudanca,135,75,1,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,31,0,0,0,0,4,0,0,0,0
ES_39090,Udías,777,644,23,30,1,0,214,1,0,1,0,0,7,0,0,2,2,0,4,0,0,0,1,81,0,26,1,0,5,188,0,0,0,1,56,0,0,0,0
ES_39091,Valdáliga,1892,1463,32,68,3,2,551,0,0,0,2,0,8,0,1,1,0,0,1,0,0,0,0,255,0,90,0,1,3,358,1,0,0,0,84,2,0,0,0
ES_39092,Valdeolea,877,617,6,12,0,0,227,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,40,0,27,1,1,2,258,0,0,0,2,34,0,0,0,0
ES_39093,Valdeprado del Río,304,264,1,5,0,1,54,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,29,0,15,0,1,1,118,0,1,0,0,30,0,0,0,0
ES_39094,Valderredible,886,651,1,17,1,3,232,1,4,2,3,0,13,0,1,0,1,0,1,0,0,0,0,95,1,46,2,0,2,169,4,0,0,2,49,1,0,0,0
ES_39095,Val de San Vicente,2265,1650,41,57,2,0,798,0,0,2,0,0,6,0,1,1,2,0,1,0,1,2,0,139,0,58,0,3,5,371,4,0,0,3,152,1,0,0,0
ES_39096,Vega de Liébana,667,499,9,9,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,1,48,0,0,1,187,0,0,1,0,17,0,0,0,0
ES_39097,Vega de Pas,677,367,4,10,0,0,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,0,25,0,6,0,181,6,0,0,0,14,0,0,0,0
ES_39098,Villacarriedo,1389,1008,12,34,0,1,260,0,0,0,0,0,4,1,3,0,0,0,0,1,1,9,0,114,0,66,0,0,3,237,185,1,2,5,69,0,0,0,0
ES_39099,Villaescusa,3182,2398,25,53,5,1,963,2,3,0,1,1,36,2,0,1,2,1,0,3,1,5,2,342,0,160,3,3,10,516,9,1,4,4,236,3,0,0,0
ES_39100,Villafufre,863,541,8,16,1,1,176,1,7,0,0,2,9,0,1,0,0,0,1,0,0,1,0,65,0,34,0,2,4,184,1,0,0,0,27,0,0,0,0
ES_39101,Valle de Villaverde,244,139,6,3,1,18,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,3,2,2,1,24,2,0,0,1,20,0,0,0,0
ES_39102,Voto,2286,1619,29,29,4,5,573,1,2,1,0,0,14,2,0,0,2,0,4,0,1,1,0,169,1,95,0,0,4,570,4,0,4,4,99,1,0,0,0
ES_02001,Abengibre,713,620,6,5,0,2,266,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,33,0,35,0,0,1,239,1,0,0,0,26,0,0,0,0
ES_02002,Alatoz,451,391,8,2,1,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,37,0,0,0,141,1,0,0,0,9,0,0,0,0
ES_02003,Albacete,134097,83099,380,597,112,27,27121,34,165,65,176,58,1222,20,76,29,26,9,53,15,10,98,13,15918,70,7813,61,157,214,20139,165,10,88,126,7981,51,0,0,0
ES_02004,Albatana,611,528,5,3,0,0,269,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,0,34,0,0,0,167,0,0,2,0,11,0,0,0,0
ES_02005,Alborea,547,487,6,11,1,0,211,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,20,0,0,1,185,0,0,0,0,22,0,0,0,0
ES_02006,Alcadozo,563,494,4,1,0,0,180,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,0,15,1,3,0,241,0,0,0,1,14,0,0,0,0
ES_02007,Alcalá del Júcar,1023,807,12,6,0,0,495,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,28,0,15,1,2,0,155,0,0,0,0,82,1,0,0,0
ES_02008,Alcaraz,1125,903,12,12,0,0,488,0,1,0,0,1,4,0,0,1,0,0,1,0,1,0,0,58,0,45,0,2,0,218,0,0,0,5,54,0,0,0,0
ES_02009,Almansa,19482,13412,155,226,6,8,5564,3,21,14,4,3,183,2,9,3,4,3,8,5,11,21,3,1319,6,546,6,22,32,3989,19,2,14,6,1189,6,0,0,0
ES_02010,Alpera,1821,1564,16,27,1,0,704,0,0,0,0,0,3,0,3,1,0,0,1,0,1,1,0,111,1,67,0,1,1,549,1,1,4,0,69,1,0,0,0
ES_02011,Ayna,577,515,5,2,0,0,226,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,8,0,33,0,0,0,219,0,0,0,0,17,0,0,0,0
ES_02012,Balazote,1827,1534,25,9,1,0,870,0,0,0,0,3,6,0,2,1,0,0,0,2,0,0,0,136,0,55,0,1,1,361,0,0,0,0,60,1,0,0,0
ES_02013,Balsa de Ves,136,122,3,0,0,0,41,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,14,0,13,0,0,0,41,0,0,1,0,4,0,0,0,0
ES_02014,"Ballestero, El",351,294,3,3,1,0,133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,12,0,1,1,79,0,0,0,0,41,0,0,0,0
ES_02015,Barrax,1508,1273,19,11,0,0,607,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,129,0,60,0,0,2,387,0,0,0,0,52,0,0,0,0
ES_02016,Bienservida,534,424,4,3,1,0,165,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,38,0,32,0,1,0,156,0,0,1,0,17,0,0,0,0
ES_02017,Bogarra,774,655,6,5,1,0,296,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,86,0,29,0,0,0,203,0,0,0,0,24,0,0,0,0
ES_02018,Bonete,795,690,7,10,0,0,281,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,68,1,24,0,3,0,260,0,0,1,1,30,1,0,0,0
ES_02019,"Bonillo, El",2366,1940,28,22,3,1,1041,0,25,0,1,1,13,0,2,0,2,0,2,0,0,3,0,165,0,97,0,3,1,416,2,0,0,0,112,0,0,0,0
ES_02020,Carcelén,433,392,4,4,0,1,182,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,14,0,9,0,2,0,160,0,0,0,0,12,0,0,0,0
ES_02021,Casas de Juan Núñez,1030,909,5,18,0,0,428,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,80,0,57,1,0,0,284,0,0,1,0,29,0,0,0,0
ES_02022,Casas de Lázaro,343,311,2,2,0,1,109,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,28,0,20,0,0,2,122,0,0,0,0,12,0,0,0,0
ES_02023,Casas de Ves,517,445,4,5,0,0,198,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,35,0,19,0,0,1,165,0,1,0,0,14,0,0,0,0
ES_02024,Casas-Ibáñez,3405,2604,50,42,7,2,1067,1,6,1,0,1,25,0,2,0,0,0,2,0,0,0,0,366,2,156,0,2,3,623,6,0,10,0,229,1,0,0,0
ES_02025,Caudete,7389,5416,133,54,6,2,1641,2,22,12,1,2,98,1,1,0,5,2,2,1,0,12,0,721,1,553,0,9,19,1663,19,1,9,1,419,4,0,0,0
ES_02026,Cenizate,863,724,7,10,1,0,387,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,55,0,24,0,0,0,168,0,0,0,0,64,0,0,0,0
ES_02027,Corral-Rubio,282,247,2,1,0,0,113,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,35,0,17,0,0,1,62,0,0,0,0,4,1,0,0,0
ES_02028,Cotillas,116,92,0,1,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,16,0,0,0,0,1,1,0,0,0
