gisco_id,name,registered,turnout,invalid,blank,IzqEsp,CEUS,FO,AR,PSOE,Andalucistas,IE,Vox,PP,EB,CRT,Podemos,PFAC,PCTE,PCPE-PCPC,Sumar,PACMA,Cree en Europa,PMR,SALF,F,Existe,Cs,FE-JONS,SAE,JUEX,PH,Volt,Recortes Cero,Junts UE,PREx-CREx,GLG,Piratas/Rebeldes,PREPAL,PCTC,PMR-RV-VN
ES_28056,Fresnedillas de la Oliva,1172,621,7,5,3,0,0,7,187,0,2,51,174,1,0,79,6,0,0,76,1,1,0,16,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
ES_28057,Fresno de Torote,1819,935,1,2,1,1,3,4,225,0,0,158,345,1,0,40,0,2,0,41,19,1,0,75,0,0,10,0,1,0,0,4,0,0,0,0,1,0,0,0
ES_28058,Fuenlabrada,142245,73713,607,538,179,20,506,102,27877,20,73,8259,22615,72,25,3048,100,83,34,3858,686,25,18,3884,24,57,554,57,17,75,34,81,33,5,47,14,52,34,0,0
ES_28059,Fuente el Saz de Jarama,4946,2573,41,22,3,1,8,0,619,0,4,361,1097,1,0,57,5,4,0,93,23,1,2,171,2,3,35,4,2,1,0,4,2,0,2,0,5,0,0,0
ES_28060,Fuentidueña de Tajo,1737,947,12,8,2,1,2,0,395,0,0,95,253,0,2,52,0,0,0,51,11,0,0,55,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0
ES_28061,Galapagar,25501,14435,72,79,43,7,63,32,3574,5,51,1927,5802,16,3,645,25,7,8,840,122,18,1,833,8,10,167,12,5,4,6,16,3,3,3,3,14,8,0,0
ES_28062,Garganta de los Montes,341,208,0,3,0,1,2,2,43,0,0,33,65,0,0,14,1,0,0,14,2,0,0,24,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
ES_28063,Gargantilla del Lozoya y Pinilla de Buitrago,333,194,0,0,0,0,5,1,57,0,1,20,81,0,0,10,0,0,0,8,3,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ES_28064,Gascones,172,102,1,1,0,0,0,1,17,0,0,12,53,1,0,4,0,0,0,2,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0
ES_28065,Getafe,135806,77419,534,569,208,23,501,199,26856,26,78,7325,24981,69,19,4050,128,112,36,6037,560,39,11,3564,34,90,724,54,20,55,42,76,33,219,35,21,54,37,0,0
ES_28066,Griñón,7985,4481,17,21,10,2,27,6,713,1,1,742,2131,6,3,87,5,1,1,153,39,0,1,395,1,4,35,5,0,0,1,6,2,57,1,2,4,1,0,0
ES_28067,Guadalix de la Sierra,5018,2817,33,12,5,0,22,10,829,0,0,379,988,3,0,118,0,4,0,162,21,5,2,172,0,9,38,2,2,0,0,0,0,0,0,0,1,0,0,0
ES_28068,Guadarrama,12759,7099,34,50,13,3,24,20,1778,2,15,951,3014,7,1,242,13,3,3,320,47,2,1,430,4,12,71,15,1,1,4,4,2,0,2,2,8,0,0,0
ES_28069,"Hiruela, La",73,58,1,3,0,0,0,1,14,0,0,4,22,0,0,4,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28070,Horcajo de la Sierra,159,106,0,1,0,0,0,0,28,0,0,16,43,0,0,4,0,0,0,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28071,Horcajuelo de la Sierra,82,62,0,0,0,0,0,0,16,0,0,11,27,0,0,2,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28072,Hoyo de Manzanares,6846,4214,22,27,17,4,13,18,1006,1,11,483,1735,1,4,168,9,2,0,273,30,3,1,292,3,6,58,3,2,3,6,3,0,1,0,3,4,2,0,0
ES_28073,Humanes de Madrid,13780,6737,63,43,16,0,50,7,2019,2,5,966,2399,3,1,213,8,5,1,333,70,3,2,431,0,3,50,8,4,3,5,7,3,1,3,2,8,0,0,0
ES_28074,Leganés,141889,77986,587,547,206,31,575,173,29151,28,71,6798,25613,73,20,3909,102,92,61,4918,556,55,13,3117,32,87,684,62,32,63,38,82,59,8,38,21,51,33,0,0
ES_28075,Loeches,6622,3437,31,21,6,0,21,6,905,1,1,453,1222,2,1,135,5,5,1,216,37,1,0,325,2,5,17,5,1,2,0,4,0,2,0,1,3,0,0,0
ES_28076,Lozoya,499,320,1,2,0,0,1,1,90,0,1,36,132,0,0,12,0,0,0,17,1,0,0,22,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
ES_28078,Madarcos,55,45,0,0,0,0,0,3,7,0,0,2,21,1,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28079,Madrid,2417481,1387502,6134,8536,4760,790,5774,4570,384188,413,1742,135195,579130,1626,399,69905,2525,1107,422,84656,8888,1278,220,58521,507,2383,16603,1029,375,410,690,1755,467,566,272,358,824,484,0,0
ES_28080,Majadahonda,52399,34314,87,194,122,32,95,48,5850,8,35,4108,19180,38,9,622,53,7,2,1000,168,39,1,2007,24,31,420,41,6,5,12,31,6,4,1,4,13,11,0,0
ES_28082,Manzanares el Real,6927,3890,30,33,14,5,19,18,992,0,20,374,1308,9,1,264,32,9,1,424,37,3,0,226,5,6,42,4,3,2,1,3,0,0,0,0,4,1,0,0
ES_28083,Meco,11018,5649,36,56,11,0,37,7,1454,4,3,861,1998,4,1,188,9,4,0,319,43,4,0,530,4,7,45,4,2,3,4,5,2,0,0,1,2,1,0,0
ES_28084,Mejorada del Campo,17073,8062,81,46,19,3,49,13,2615,0,16,969,2712,8,2,347,13,8,3,430,67,3,1,554,7,4,57,4,1,5,2,10,1,1,1,2,4,4,0,0
ES_28085,Miraflores de la Sierra,4929,2722,18,15,8,0,9,7,783,0,6,292,1100,1,1,82,3,2,1,161,30,1,0,157,1,1,30,6,1,0,1,0,1,1,1,0,2,0,0,0
ES_28086,"Molar, El",6149,2773,19,10,5,0,23,7,708,0,6,407,1119,0,1,84,2,1,1,123,23,1,0,157,0,7,52,1,0,0,1,4,1,1,2,0,5,2,0,0
ES_28087,"Molinos, Los",3702,2290,14,16,6,0,3,6,547,0,3,284,1046,1,1,96,3,1,0,91,12,0,0,124,0,1,24,0,1,0,0,6,0,0,0,1,1,2,0,0
ES_28088,Montejo de la Sierra,314,177,2,0,0,2,4,1,61,0,0,10,51,0,1,20,0,0,1,16,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28089,Moraleja de Enmedio,4258,2195,16,10,2,1,9,2,558,1,1,362,829,1,1,67,5,0,0,103,21,5,0,179,0,1,12,0,2,3,0,0,0,0,2,0,1,1,0,0
ES_28090,Moralzarzal,10644,6476,32,52,17,7,20,16,1707,4,16,635,2617,6,5,296,17,14,1,397,58,6,0,395,0,18,99,4,7,0,5,6,1,1,1,1,7,8,0,0
ES_28091,Morata de Tajuña,5941,2647,18,14,17,1,8,4,846,0,2,233,1152,1,1,65,0,2,0,130,18,0,0,122,1,1,8,1,0,0,1,0,1,0,0,0,0,0,0,0
ES_28092,Móstoles,156564,82573,606,590,175,38,577,165,27190,30,82,8497,30145,78,48,3454,100,87,30,4706,702,31,10,4148,15,66,648,67,17,60,20,49,18,7,27,10,41,39,0,0
ES_28093,Navacerrada,2378,1488,9,7,7,1,8,2,333,0,2,212,663,2,0,25,4,0,2,84,9,1,0,93,1,2,14,1,0,1,0,3,0,1,0,1,0,0,0,0
ES_28094,Navalafuente,1119,602,3,5,0,0,3,6,145,0,4,96,192,0,0,46,2,1,0,51,8,2,0,32,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0
ES_28095,Navalagamella,1974,972,7,1,1,0,8,2,276,0,2,136,326,1,2,43,2,0,0,55,11,0,0,82,0,1,3,2,0,0,3,3,2,2,0,0,0,1,0,0
ES_28096,Navalcarnero,22551,11512,118,75,21,1,69,22,2992,3,9,1700,4544,9,0,296,8,16,4,495,92,6,3,840,3,14,103,9,6,13,7,10,3,1,7,2,9,2,0,0
ES_28097,Navarredonda y San Mamés,143,95,3,0,0,0,3,0,34,0,0,5,27,0,0,3,0,0,0,6,2,0,0,5,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
ES_28099,Navas del Rey,2238,1159,8,4,1,0,6,2,270,2,0,182,489,0,1,21,0,0,0,44,14,0,0,97,0,1,12,3,1,1,0,0,0,0,0,0,0,0,0,0
ES_28100,Nuevo Baztán,5221,2588,12,14,5,1,19,6,627,0,9,374,924,8,1,108,7,3,1,171,37,2,1,222,2,6,21,0,0,1,3,0,1,0,0,0,2,0,0,0
ES_28101,Olmeda de las Fuentes,276,170,1,2,1,0,2,1,47,0,1,12,65,0,0,5,0,0,0,17,2,1,0,9,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ES_28102,Orusco de Tajuña,1067,518,14,6,2,0,0,0,208,0,2,47,170,0,0,12,0,1,1,18,4,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ES_28104,Paracuellos de Jarama,17314,10273,46,85,25,6,26,13,2075,2,12,1336,4654,10,2,242,14,8,8,503,78,22,0,863,7,17,164,12,4,6,4,12,1,3,1,0,7,5,0,0
ES_28106,Parla,81150,37339,308,242,72,7,353,68,13356,10,34,4660,10847,35,9,1741,52,33,27,2284,412,40,3,2186,25,23,307,30,15,30,24,41,15,4,11,7,18,10,0,0
ES_28107,Patones,489,265,8,3,0,0,0,0,98,0,0,29,88,1,0,6,0,0,0,11,0,0,0,13,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0
ES_28108,Pedrezuela,4349,2288,14,17,1,3,20,5,601,0,5,325,835,0,5,97,5,1,0,128,17,2,0,176,1,5,21,0,0,0,1,0,0,1,1,0,0,1,0,0
ES_28109,Pelayos de la Presa,1947,981,13,5,0,0,13,2,187,1,5,165,432,1,0,42,1,0,0,32,11,1,0,59,0,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0
ES_28110,Perales de Tajuña,2217,1224,9,3,5,1,6,5,382,1,5,155,471,3,0,66,0,0,0,35,4,0,0,65,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0
ES_28111,Pezuela de las Torres,756,421,4,5,1,0,2,0,125,0,0,58,153,0,0,14,1,0,0,19,2,0,0,33,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28112,Pinilla del Valle,172,114,0,1,0,0,0,0,36,0,0,10,40,0,0,11,0,2,0,10,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28113,Pinto,39485,21207,178,128,37,6,131,47,6788,6,22,2376,7023,23,9,946,45,26,10,1500,210,21,3,1354,7,22,172,23,4,6,8,30,6,2,9,6,14,9,0,0
ES_28114,Piñuécar,149,87,2,0,0,0,1,1,22,0,0,2,45,0,0,7,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ES_28115,Pozuelo de Alarcón,65611,44921,102,203,112,35,109,66,6710,2,54,5806,26181,28,5,671,43,11,6,1045,198,38,2,2623,14,46,606,42,12,7,20,56,10,20,2,3,21,12,0,0
ES_28116,Pozuelo del Rey,870,433,1,0,1,0,2,0,116,1,3,76,156,0,0,12,1,0,0,32,5,1,0,23,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ES_28117,Prádena del Rincón,112,78,1,4,0,0,0,0,25,0,0,1,34,0,0,4,0,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28118,Puebla de la Sierra,89,61,0,1,0,0,0,1,16,0,0,4,22,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ES_28119,Quijorna,2771,1533,12,5,3,0,6,2,318,0,3,230,670,0,1,40,3,3,1,63,11,1,0,138,0,4,10,4,0,1,0,1,0,0,0,1,1,1,0,0
ES_28120,Rascafría,1318,767,7,4,1,0,6,1,226,0,2,104,305,0,1,24,0,0,1,28,8,1,0,35,0,0,7,2,2,0,0,2,0,0,0,0,0,0,0,0
ES_28121,Redueña,231,146,3,0,0,0,1,2,42,0,0,16,63,0,0,4,0,0,0,4,1,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ES_28122,Ribatejada,672,325,1,1,0,0,0,0,88,0,0,65,108,0,0,13,1,0,0,16,6,0,0,22,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
ES_28123,Rivas-Vaciamadrid,72095,43377,234,324,148,11,247,140,13656,13,40,3540,13075,61,13,3093,126,75,29,4573,406,32,5,2722,12,62,546,15,12,22,18,40,12,6,15,9,25,20,0,0
ES_28124,Robledillo de la Jara,88,50,1,1,0,0,0,0,10,0,0,3,20,0,0,5,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28125,Robledo de Chavela,3637,1967,16,9,1,0,8,6,432,1,10,281,787,4,0,123,3,0,1,92,18,0,0,139,1,0,24,3,2,0,0,4,0,0,0,0,2,0,0,0
ES_28126,Robregordo,53,34,0,0,0,0,0,0,10,0,1,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ES_28127,"Rozas de Madrid, Las",71747,46512,116,301,142,33,133,54,8031,8,75,5840,24792,46,7,932,73,15,4,1467,279,54,1,3157,18,51,672,43,14,3,16,47,9,15,9,17,23,15,0,0
ES_28128,Rozas de Puerto Real,496,263,6,2,0,0,2,0,77,0,1,31,115,0,0,6,0,1,1,7,1,0,0,7,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
ES_28129,San Agustín del Guadalix,9476,5259,28,35,15,1,29,16,1174,0,8,602,2388,8,2,154,5,4,0,214,47,5,0,391,2,15,86,1,2,3,2,8,2,1,0,2,7,2,0,0
ES_28130,San Fernando de Henares,28816,15351,126,117,37,7,106,46,5507,5,7,1521,4760,29,33,716,19,35,11,1138,158,15,0,724,5,18,135,14,0,4,10,18,4,2,4,2,11,7,0,0
ES_28131,San Lorenzo de El Escorial,14153,7778,40,48,24,13,39,19,1996,3,15,937,3170,14,1,297,21,10,1,415,69,5,0,452,7,9,107,24,2,0,3,17,8,1,0,1,6,4,0,0
ES_28132,San Martín de la Vega,13291,6300,56,41,9,0,35,10,2037,1,16,952,1939,0,1,252,5,5,4,288,74,7,1,465,2,5,54,8,2,3,6,6,3,0,0,3,9,1,0,0
ES_28133,San Martín de Valdeiglesias,6459,3171,65,27,3,1,10,1,894,1,9,400,1361,1,0,107,0,1,1,108,19,1,0,133,0,3,11,3,0,3,1,1,2,0,0,0,2,2,0,0
ES_28134,San Sebastián de los Reyes,67297,37625,234,258,86,21,172,75,10486,9,36,3885,15574,38,4,1515,63,33,23,2042,272,38,7,2050,22,61,402,31,9,22,27,44,10,8,13,13,42,0,0,0
ES_28135,Santa María de la Alameda,1176,640,3,6,2,0,2,4,179,0,2,89,209,2,0,36,2,0,0,47,16,0,0,33,0,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0
ES_28136,Santorcaz,769,467,5,6,0,0,1,1,136,0,0,71,192,0,0,10,0,0,0,7,0,0,0,34,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
ES_28137,"Santos de la Humosa, Los",1931,987,14,2,3,0,9,2,264,0,1,140,367,1,0,24,5,1,0,31,7,0,0,93,1,3,9,3,1,1,1,0,0,0,2,1,1,0,0,0
ES_28138,"Serna del Monte, La",75,52,1,0,0,0,0,1,8,0,0,7,28,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ES_28140,Serranillos del Valle,3511,1708,13,21,5,1,13,0,391,1,0,289,645,2,0,37,1,1,0,94,33,2,0,135,1,1,12,1,0,2,0,3,1,0,3,0,0,0,0,0
ES_28141,Sevilla la Nueva,7083,3680,19,32,3,0,20,6,799,2,6,527,1546,7,0,112,9,1,1,210,39,3,3,267,1,2,40,8,1,2,0,10,0,0,0,2,2,0,0,0
ES_28143,Somosierra,85,56,0,0,0,0,4,0,13,0,0,3,28,0,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28144,Soto del Real,7159,4362,21,21,14,6,18,18,1059,1,15,457,1863,2,2,182,11,4,5,215,35,5,0,325,1,2,54,5,3,0,4,6,4,2,0,0,1,1,0,0
ES_28145,Talamanca de Jarama,3101,1524,19,9,8,0,11,6,426,1,2,199,513,0,0,71,2,0,0,102,16,0,1,115,1,0,10,2,0,0,1,1,2,0,1,0,3,2,0,0
ES_28146,Tielmes,1928,969,14,2,0,0,4,1,291,0,4,134,390,0,2,26,0,2,0,31,5,0,0,52,0,1,4,1,0,0,0,2,0,2,0,0,1,0,0,0
ES_28147,Titulcia,1036,537,4,1,1,0,2,1,182,0,1,70,202,0,0,18,1,0,0,15,4,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
ES_28148,Torrejón de Ardoz,100048,48799,316,358,83,14,266,66,14375,14,35,5294,19020,46,5,1865,78,38,18,2775,405,30,35,2870,24,71,418,41,8,25,17,77,13,10,16,13,37,23,0,0
ES_28149,Torrejón de la Calzada,7101,3594,37,27,6,3,24,7,879,0,5,536,1327,7,0,124,4,3,1,198,37,2,0,315,1,3,31,3,1,4,1,2,2,0,1,0,2,1,0,0
ES_28150,Torrejón de Velasco,3684,1941,20,15,2,1,10,5,421,3,2,362,761,2,1,78,1,0,1,95,14,0,0,122,0,1,10,0,3,1,0,2,1,1,3,0,0,3,0,0
ES_28151,Torrelaguna,3498,1880,23,6,2,0,9,3,573,1,0,197,726,0,0,72,3,1,0,111,15,0,0,108,0,1,15,5,0,0,0,3,3,0,0,2,1,0,0,0
ES_28152,Torrelodones,18656,12282,36,70,40,8,48,19,2270,0,29,1490,6110,14,0,319,21,4,2,435,84,21,2,1028,11,11,154,12,2,0,2,25,0,5,0,3,6,1,0,0
ES_28153,Torremocha de Jarama,882,488,2,9,6,0,2,7,156,0,1,53,103,0,0,54,2,1,0,66,4,1,0,12,0,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0
ES_28154,Torres de la Alameda,5759,2979,27,15,2,0,15,1,825,2,7,419,1180,6,2,99,4,4,3,134,20,0,0,184,0,1,15,3,0,2,1,3,0,0,1,0,4,0,0,0
ES_28155,Valdaracete,529,272,4,3,0,0,1,0,129,0,0,39,77,0,0,9,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28156,Valdeavero,1253,625,3,0,0,0,2,0,161,0,0,114,241,0,0,20,4,2,0,29,6,0,0,37,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0
ES_28157,Valdelaguna,790,418,8,2,1,0,2,1,98,0,2,57,194,0,0,19,1,0,0,11,0,0,0,17,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28158,Valdemanco,774,446,4,1,1,0,2,1,100,0,0,73,203,0,0,11,2,0,0,15,8,0,0,19,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0
ES_28159,Valdemaqueda,647,387,3,5,0,0,3,0,96,0,1,49,172,0,0,22,0,0,1,12,4,0,0,16,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
ES_28160,Valdemorillo,10290,5522,29,29,15,6,25,17,1288,0,11,765,2282,5,2,201,16,3,0,264,47,3,1,403,0,5,68,8,0,6,4,6,2,1,0,1,7,2,0,0
ES_28161,Valdemoro,58582,30261,213,197,57,12,200,51,7483,5,25,4550,11521,34,10,979,31,22,21,1561,258,17,4,2537,12,29,256,26,18,23,12,34,6,2,14,10,18,13,0,0
ES_28162,Valdeolmos,3169,1846,5,10,4,0,10,3,378,0,1,258,881,1,0,40,2,2,1,64,19,0,1,132,0,3,14,4,1,2,1,2,0,2,1,1,3,0,0,0
ES_28163,Valdepiélagos,476,279,5,1,1,0,1,0,80,0,0,27,93,0,0,12,1,0,1,24,4,0,0,25,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
ES_28164,Valdetorres de Jarama,3676,1967,14,11,1,0,12,3,450,0,2,355,800,1,0,39,5,3,0,85,12,5,0,134,0,0,20,2,0,1,0,6,1,0,0,1,3,1,0,0
ES_28165,Valdilecha,2177,1103,9,4,0,0,4,0,215,0,2,185,587,1,0,12,0,0,0,17,3,1,1,49,0,2,6,0,0,0,2,1,0,0,0,0,2,0,0,0
ES_28166,Valverde de Alcalá,402,243,3,1,0,0,3,1,88,1,1,24,82,0,0,13,0,0,0,9,3,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28167,Velilla de San Antonio,10200,5211,37,40,14,2,43,12,1605,1,9,626,1659,6,3,211,9,3,2,392,71,0,0,375,1,10,41,14,1,1,2,2,1,1,3,2,8,4,0,0
ES_28168,"Vellón, El",1460,813,9,8,1,0,4,0,207,0,0,103,313,0,1,35,1,0,0,49,9,3,0,59,2,0,5,0,0,0,1,0,0,0,0,0,3,0,0,0
ES_28169,Venturada,1945,1174,6,7,4,1,1,6,217,0,4,186,510,0,1,50,0,0,1,49,10,1,0,101,1,0,13,1,0,0,0,2,1,0,0,0,1,0,0,0
ES_28170,Villaconejos,2602,1153,12,0,1,0,7,1,319,0,1,223,418,0,0,29,0,0,0,69,6,0,0,64,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ES_28171,Villa del Prado,4908,2149,23,9,0,1,12,1,620,0,2,302,948,4,0,48,1,0,0,57,8,0,0,98,1,2,3,1,2,1,0,3,0,0,0,0,2,0,0,0
ES_28172,Villalbilla,12858,7266,35,42,19,1,42,17,1461,2,6,1024,3054,8,1,246,8,7,2,373,97,6,0,664,3,13,87,13,2,2,7,10,1,1,3,1,3,5,0,0
ES_28173,Villamanrique de Tajo,598,344,2,5,0,0,1,0,115,0,1,48,123,0,0,15,1,0,1,4,0,0,0,23,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
ES_28174,Villamanta,2045,1040,7,6,5,0,4,3,244,0,0,205,407,0,1,31,3,1,0,41,10,0,0,58,1,0,8,1,0,0,1,1,1,0,0,0,0,1,0,0
ES_28175,Villamantilla,1084,611,5,3,0,0,2,1,151,0,0,87,277,0,0,16,1,0,0,31,8,0,0,25,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
ES_28176,Villanueva de la Cañada,15589,9473,36,49,23,12,28,14,1448,1,15,1327,5023,10,3,139,13,2,1,260,50,4,0,854,2,8,110,8,6,1,5,9,0,1,1,2,6,2,0,0
ES_28177,Villanueva del Pardillo,12450,7434,28,43,12,13,27,18,1405,4,13,912,3675,6,3,171,16,4,0,232,60,5,0,641,6,11,98,7,0,3,4,10,1,0,0,0,4,2,0,0
ES_28178,Villanueva de Perales,1285,677,6,3,1,1,6,1,168,0,0,93,244,0,1,30,1,0,0,22,13,5,0,73,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0
ES_28179,Villar del Olmo,1629,858,5,5,3,0,2,3,184,0,3,115,358,0,0,25,2,0,0,51,7,0,0,81,0,3,7,1,0,0,0,2,0,1,0,0,0,0,0,0
ES_28180,Villarejo de Salvanés,5769,2940,36,13,15,2,9,3,1039,2,3,381,1028,0,0,85,1,5,0,80,10,1,0,196,0,1,19,1,3,0,1,4,1,0,0,0,1,0,0,0
ES_28181,Villaviciosa de Odón,21664,13715,51,77,28,6,44,11,2386,4,12,1687,7269,7,0,302,16,5,2,473,80,1,41,1020,4,5,140,2,2,8,1,12,1,5,1,5,5,2,0,0
ES_28182,Villavieja del Lozoya,252,140,3,1,0,0,3,1,42,0,0,17,33,2,0,13,0,0,0,11,2,0,0,8,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ES_28183,Zarzalejo,1310,715,4,4,1,0,12,4,181,0,4,54,211,0,0,89,7,0,0,98,12,0,0,27,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,0
ES_28901,Lozoyuela-Navas-Sieteiglesias,1019,549,7,5,2,0,11,6,131,0,2,57,186,1,1,40,1,1,1,52,11,0,0,23,0,2,5,1,0,0,0,0,2,1,0,0,0,0,0,0
ES_28902,Puentes Viejas,597,346,6,0,0,0,1,0,67,0,0,37,141,1,0,35,0,2,1,25,2,0,0,19,1,0,2,1,1,0,0,2,0,0,0,1,1,0,0,0
ES_28903,Tres Cantos,39224,25843,105,219,111,19,97,55,6873,3,78,2457,10775,27,8,968,52,14,7,1615,189,47,5,1521,7,48,393,17,6,9,7,45,7,10,7,9,22,11,0,0
ES_31001,Abáigar,72,41,0,1,0,2,1,15,11,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ES_31002,Abárzuza / Abartzuza,420,210,1,3,1,7,0,56,43,0,1,3,57,0,0,11,0,1,0,16,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ES_31003,Abaurregaina / Abaurrea Alta,110,63,0,0,0,4,1,34,13,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ES_31004,Abaurrepea / Abaurrea Baja,30,19,1,1,0,1,0,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ES_31005,Aberin,305,158,0,2,0,9,0,24,49,0,0,8,52,0,0,4,0,0,0,1,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31006,Ablitas,1912,971,8,6,0,5,5,27,398,0,0,93,302,0,0,34,2,0,0,29,4,0,0,38,0,1,5,0,13,0,0,1,0,0,0,0,0,0,0,0
ES_31007,Adiós,167,103,4,3,0,2,0,15,18,0,0,6,44,0,0,4,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31008,Aguilar de Codés,65,40,0,1,0,2,0,5,7,0,0,5,15,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ES_31009,Aibar / Oibar,662,341,6,1,1,8,2,90,115,0,3,7,75,1,0,14,0,0,0,11,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31010,Altsasu / Alsasua,5708,2813,21,16,3,210,13,954,880,0,0,78,357,8,1,91,5,0,4,114,14,0,0,28,0,0,1,2,0,3,1,1,3,2,1,1,0,1,0,0
ES_31011,Allín / Allin,726,341,0,2,12,12,1,63,81,0,1,16,108,0,0,21,0,0,0,6,0,0,0,11,0,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0
ES_31012,Allo,784,439,4,7,2,15,1,49,174,0,0,24,123,2,0,8,1,0,0,6,2,0,1,12,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0
ES_31013,Améscoa Baja,638,267,1,1,0,19,0,93,46,0,0,10,59,0,0,11,2,0,0,14,1,0,0,5,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
ES_31014,Ancín / Antzin,282,163,1,0,0,0,1,57,35,0,4,7,45,2,0,7,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31015,Andosilla,2005,1000,7,11,1,7,8,56,408,0,6,52,355,2,0,17,1,1,0,10,5,1,2,44,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0
ES_31016,Ansoáin / Antsoain,8136,4161,15,25,3,114,19,1088,1544,2,6,139,538,6,0,201,10,2,3,276,29,3,1,105,2,7,13,1,1,0,0,0,1,1,0,0,6,0,0,0
ES_31017,Anue,392,190,2,5,0,20,1,56,26,1,2,6,45,1,0,3,2,0,0,8,1,0,0,8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
