gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,NEOS,JETZT,GRÜNE,KPÖ,WANDL,BZÖ,BIER,CPÖ,GILT,SLP
AT_41745,Unterach am Attersee,1179,615,4,0,292,113,82,42,7,73,1,1,0,0,0,0,0
AT_41746,Vöcklabruck,8994,5229,66,0,1621,1248,859,387,99,881,41,26,0,0,0,0,1
AT_41747,Vöcklamarkt,3812,2434,51,0,996,387,478,160,37,301,9,13,0,0,0,0,2
AT_41748,Weißenkirchen im Attergau,771,503,4,0,274,49,113,19,4,36,3,1,0,0,0,0,0
AT_41749,Weyregg am Attersee,1275,758,11,0,313,122,106,85,10,109,1,1,0,0,0,0,0
AT_41750,Wolfsegg am Hausruck,1518,929,16,0,344,238,142,44,14,116,12,2,0,0,0,0,1
AT_41751,Zell am Moos,1229,718,5,0,373,65,140,59,7,64,3,2,0,0,0,0,0
AT_41752,Zell am Pettenfirst,1010,680,10,0,283,101,104,56,10,106,7,3,0,0,0,0,0
AT_41799,Wahlkarten - Vöcklabruck,0,16169,183,0,5817,3007,2105,1529,275,3031,96,122,0,0,0,0,4
AT_41801,Aichkirchen,452,311,3,0,164,20,65,25,6,25,0,3,0,0,0,0,0
AT_41802,Bachmanning,511,331,7,0,130,68,67,12,4,41,2,0,0,0,0,0,0
AT_41803,Bad Wimsbach-Neydharting,2017,1326,22,0,583,252,228,85,11,130,6,8,0,0,0,0,1
AT_41804,Buchkirchen,3299,2114,33,0,698,508,424,156,41,235,9,9,0,0,0,0,1
AT_41805,Eberstalzell,2054,1371,21,0,638,127,336,93,12,122,12,10,0,0,0,0,0
AT_41806,Edt bei Lambach,1750,1129,20,0,438,226,242,71,18,105,7,1,0,0,0,0,1
AT_41807,Fischlham,1091,723,16,0,312,120,140,60,7,63,3,1,0,0,0,0,1
AT_41808,Gunskirchen,4639,3022,43,0,1120,648,637,224,41,287,9,13,0,0,0,0,0
AT_41809,Holzhausen,758,490,2,0,179,94,101,48,8,57,0,1,0,0,0,0,0
AT_41810,Krenglbach,2470,1626,26,0,567,353,318,148,11,193,8,1,0,0,0,0,1
AT_41811,Lambach,2371,1306,11,0,437,314,281,86,21,144,5,7,0,0,0,0,0
AT_41812,Marchtrenk,9807,6249,119,0,1657,1798,1445,435,109,624,31,28,0,0,0,0,3
AT_41813,Neukirchen bei Lambach,729,464,9,0,204,69,97,37,5,38,5,0,0,0,0,0,0
AT_41814,Offenhausen,1274,866,12,0,358,105,217,62,6,100,5,1,0,0,0,0,0
AT_41815,Pennewang,722,486,5,0,253,34,100,33,4,53,2,2,0,0,0,0,0
AT_41816,Pichl bei Wels,2209,1516,23,0,548,283,330,107,20,195,2,8,0,0,0,0,0
AT_41817,Sattledt,1972,1277,17,0,477,235,318,122,23,77,4,4,0,0,0,0,0
AT_41818,Schleißheim,1053,717,15,0,273,120,132,82,11,80,1,3,0,0,0,0,0
AT_41819,Sipbachzell,1575,1091,13,0,490,152,226,83,11,107,5,4,0,0,0,0,0
AT_41820,Stadl-Paura,3593,2053,34,0,571,503,548,103,30,237,16,11,0,0,0,0,0
AT_41821,Steinerkirchen an der Traun,1855,1276,17,0,641,111,243,100,9,147,4,3,0,0,0,0,1
AT_41822,Steinhaus,1716,1073,10,0,422,158,298,84,10,88,1,2,0,0,0,0,0
AT_41823,Thalheim bei Wels,4218,2630,20,0,919,464,477,264,50,414,14,7,0,0,0,0,1
AT_41824,Weißkirchen an der Traun,2652,1789,22,0,681,359,344,152,30,188,9,4,0,0,0,0,0
AT_41899,Wahlkarten - Wels-Land,0,8265,96,0,2796,1583,1411,830,112,1354,20,61,0,0,0,0,2
AT_4A099,Wahlkarten Linz und Umgebung,0,1110,5,0,252,169,93,171,31,377,6,6,0,0,0,0,0
AT_4B099,Wahlkarten - Innviertel,0,379,3,0,75,49,37,69,10,124,4,8,0,0,0,0,0
AT_4C099,Wahlkarten - Hausruckviertel,0,662,8,0,145,68,56,102,26,247,5,5,0,0,0,0,0
AT_4D099,Wahlkarten - Traunviertel,0,608,4,0,140,75,62,88,22,199,8,10,0,0,0,0,0
AT_4E099,Wahlkarten - Mühlviertel,0,609,9,0,136,71,57,78,24,227,4,1,0,0,0,0,2
AT_50099,Wahlkarten - Salzburg (ungültig nicht zuordenbar),0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_50101,Salzburg,99178,51873,547,0,18887,9931,6443,4672,1205,9242,664,282,0,0,0,0,0
AT_50199,Wahlkarten - Salzburg Stadt,0,17607,116,0,6310,2742,1302,2159,269,4379,207,123,0,0,0,0,0
AT_50201,Abtenau,4467,3172,58,0,1870,501,318,196,29,189,5,6,0,0,0,0,0
AT_50202,Adnet,2824,2022,41,0,1073,287,230,141,31,203,7,9,0,0,0,0,0
AT_50203,Annaberg-Lungötz,1715,1249,13,0,759,194,173,50,7,49,3,1,0,0,0,0,0
AT_50204,Golling an der Salzach,3044,2057,31,0,894,398,278,186,33,217,14,6,0,0,0,0,0
AT_50205,Hallein,13971,8477,129,0,3046,2047,1267,635,163,1069,78,43,0,0,0,0,0
AT_50206,Krispl,688,530,8,0,315,75,90,16,3,22,1,0,0,0,0,0,0
AT_50207,Kuchl,5490,3681,55,0,1854,460,447,319,57,450,24,15,0,0,0,0,0
AT_50208,Oberalm,3288,2174,29,0,929,323,291,199,28,353,13,9,0,0,0,0,0
AT_50209,Puch bei Hallein,3394,2136,30,0,1039,302,238,194,37,271,19,6,0,0,0,0,0
AT_50210,Rußbach am Paß Gschütt,627,453,8,0,239,97,55,24,1,23,4,2,0,0,0,0,0
AT_50211,Sankt Koloman,1341,1031,20,0,688,75,143,47,11,37,6,4,0,0,0,0,0
AT_50212,Scheffau am Tennengebirge,1101,800,18,0,476,91,111,53,3,36,8,4,0,0,0,0,0
AT_50213,Bad Vigaun,1566,1124,22,0,578,136,169,88,13,111,2,5,0,0,0,0,0
AT_50299,Wahlkarten - Hallein,0,5348,55,0,2153,869,488,594,79,1050,23,37,0,0,0,0,0
AT_50301,Anif,3075,1891,22,0,921,194,245,192,26,274,7,10,0,0,0,0,0
AT_50302,Anthering,2853,1935,23,0,1040,202,195,164,26,266,9,10,0,0,0,0,0
AT_50303,Bergheim,4002,2554,30,0,1266,295,309,234,36,363,12,9,0,0,0,0,0
AT_50304,Berndorf bei Salzburg,1388,903,16,0,460,115,142,73,13,78,3,3,0,0,0,0,0
AT_50305,Bürmoos,3669,2367,44,0,691,720,373,172,45,278,18,26,0,0,0,0,0
AT_50306,Dorfbeuern,1205,850,12,0,490,85,113,67,7,73,1,2,0,0,0,0,0
AT_50307,Ebenau,1100,757,10,0,420,78,116,54,10,64,2,3,0,0,0,0,0
AT_50308,Elixhausen,2351,1538,15,0,784,226,157,134,20,186,7,9,0,0,0,0,0
AT_50309,Elsbethen,4253,2751,25,0,1308,322,309,302,32,421,23,9,0,0,0,0,0
AT_50310,Eugendorf,5319,3482,44,0,1735,402,518,281,48,413,18,23,0,0,0,0,0
AT_50311,Faistenau,2385,1662,18,0,827,142,403,109,25,120,11,7,0,0,0,0,0
AT_50312,Fuschl am See,1105,736,6,0,395,68,106,68,3,84,4,2,0,0,0,0,0
AT_50313,Göming,613,476,3,0,267,36,64,34,5,66,0,1,0,0,0,0,0
AT_50314,Grödig,5115,3216,47,0,1347,677,408,280,50,361,21,25,0,0,0,0,0
AT_50315,Großgmain,1821,1104,14,0,487,131,220,85,16,141,6,4,0,0,0,0,0
AT_50316,Hallwang,3274,2057,23,0,967,258,256,184,28,310,19,12,0,0,0,0,0
AT_50317,Henndorf am Wallersee,3739,2388,25,0,1124,303,397,216,28,267,13,15,0,0,0,0,0
AT_50318,Hintersee,358,250,2,0,156,35,33,13,2,8,0,1,0,0,0,0,0
AT_50319,Hof bei Salzburg,2687,1691,16,0,849,190,242,144,28,206,10,6,0,0,0,0,0
AT_50320,Köstendorf,2085,1385,17,0,756,140,197,123,28,115,4,5,0,0,0,0,0
AT_50321,Koppl,2733,1784,35,0,842,188,222,205,26,244,4,18,0,0,0,0,0
AT_50322,Lamprechtshausen,2899,1982,37,0,933,264,319,153,36,216,13,11,0,0,0,0,0
AT_50323,Mattsee,2511,1627,20,0,841,165,161,179,19,227,7,8,0,0,0,0,0
AT_50324,Neumarkt am Wallersee,4526,2706,43,0,1140,437,477,199,48,337,9,16,0,0,0,0,0
AT_50325,Nußdorf am Haunsberg,1870,1289,20,0,697,155,157,88,21,141,5,5,0,0,0,0,0
AT_50326,Oberndorf bei Salzburg,4068,2455,28,0,1026,475,312,195,34,356,20,9,0,0,0,0,0
AT_50327,Obertrum am See,3683,2528,30,0,1378,213,316,221,40,308,11,11,0,0,0,0,0
AT_50328,Plainfeld,978,690,6,0,387,65,95,59,8,62,3,5,0,0,0,0,0
AT_50329,Sankt Georgen bei Salzburg,2363,1674,25,0,847,243,254,111,13,159,12,10,0,0,0,0,0
AT_50330,Sankt Gilgen,2881,1647,13,0,858,207,242,147,17,153,6,4,0,0,0,0,0
AT_50331,Schleedorf,841,593,6,0,311,44,127,38,8,56,3,0,0,0,0,0,0
AT_50332,Seeham,1483,945,13,0,518,76,128,94,9,95,7,5,0,0,0,0,0
AT_50335,Straßwalchen,5500,3772,72,0,1955,500,648,235,35,305,9,13,0,0,0,0,0
AT_50336,Strobl,2832,1759,29,0,856,252,252,143,15,195,10,7,0,0,0,0,0
AT_50337,Thalgau,4633,2912,53,0,1497,284,486,259,30,278,9,16,0,0,0,0,0
AT_50338,Wals-Siezenheim,10031,6461,79,0,3111,732,988,575,104,798,44,30,0,0,0,0,0
AT_50339,Seekirchen am Wallersee,8058,5242,54,0,2370,577,785,478,78,853,23,24,0,0,0,0,0
AT_50399,Wahlkarten - Salzburg-Umgebung,0,15733,110,0,6767,1986,1571,1926,207,2937,100,129,0,0,0,0,0
AT_50401,Altenmarkt im Pongau,3106,1971,32,0,1152,184,296,145,14,143,4,1,0,0,0,0,0
AT_50402,Bad Hofgastein,4973,3099,45,0,1557,648,471,177,25,165,3,8,0,0,0,0,0
AT_50403,Bad Gastein,2699,1704,40,0,777,327,339,98,20,92,6,5,0,0,0,0,0
AT_50404,Bischofshofen,7434,4552,81,0,1797,1324,777,207,63,277,16,10,0,0,0,0,0
AT_50405,Dorfgastein,1284,924,13,0,525,162,112,57,8,44,3,0,0,0,0,0,0
AT_50406,Eben im Pongau,1723,1220,21,0,705,142,209,68,8,58,4,5,0,0,0,0,0
AT_50407,Filzmoos,1019,716,11,0,481,50,102,44,3,19,6,0,0,0,0,0,0
AT_50408,Flachau,2088,1510,22,0,908,129,268,97,5,75,2,4,0,0,0,0,0
AT_50409,Forstau,437,326,1,0,201,42,54,21,1,5,1,0,0,0,0,0,0
AT_50410,Goldegg,2006,1334,29,0,689,188,222,98,4,99,3,2,0,0,0,0,0
AT_50411,Großarl,2853,2036,35,0,1346,284,189,87,5,85,1,4,0,0,0,0,0
AT_50412,Hüttau,1058,732,22,0,402,100,153,24,8,21,1,1,0,0,0,0,0
AT_50413,Hüttschlag,703,522,7,0,351,74,49,15,2,21,2,1,0,0,0,0,0
AT_50414,Kleinarl,600,430,4,0,277,55,51,19,2,19,2,1,0,0,0,0,0
AT_50415,Mühlbach am Hochkönig,1129,728,8,0,344,214,97,24,7,28,4,2,0,0,0,0,0
AT_50416,Pfarrwerfen,1830,1235,16,0,731,159,173,70,6,74,3,3,0,0,0,0,0
AT_50417,Radstadt,3321,2022,25,0,1038,255,442,120,17,118,4,3,0,0,0,0,0
AT_50418,Sankt Johann im Pongau,7895,5003,69,0,2398,820,839,383,62,406,15,11,0,0,0,0,0
AT_50419,Sankt Martin am Tennengebirge,1267,864,14,0,507,144,92,56,2,45,4,0,0,0,0,0,0
AT_50420,Sankt Veit im Pongau,2944,2078,45,0,1095,378,264,120,20,144,8,4,0,0,0,0,0
AT_50421,Schwarzach im Pongau,2523,1516,29,0,428,629,209,76,23,105,11,6,0,0,0,0,0
AT_50422,Untertauern,326,159,0,0,99,17,32,5,1,5,0,0,0,0,0,0,0
AT_50423,Wagrain,2215,1388,27,0,783,159,252,79,12,67,6,3,0,0,0,0,0
AT_50424,Werfen,2240,1433,21,0,600,345,265,88,16,83,7,8,0,0,0,0,0
AT_50425,Werfenweng,716,473,5,0,252,18,130,30,5,32,1,0,0,0,0,0,0
AT_50499,Wahlkarten - Sankt Johann im Pongau,0,7730,59,0,3548,1426,866,742,84,920,37,48,0,0,0,0,0
AT_50501,Göriach,300,191,4,0,114,24,33,7,2,7,0,0,0,0,0,0,0
AT_50502,Lessach,451,312,3,0,200,29,54,15,2,9,0,0,0,0,0,0,0
AT_50503,Mariapfarr,1929,1134,15,0,621,156,178,76,12,70,2,4,0,0,0,0,0
AT_50504,Mauterndorf,1236,818,12,0,466,109,135,42,4,43,5,2,0,0,0,0,0
AT_50505,Muhr,414,286,4,0,166,46,62,2,2,4,0,0,0,0,0,0,0
AT_50506,Ramingstein,895,540,8,0,236,136,125,17,2,14,2,0,0,0,0,0,0
AT_50507,Sankt Andrä im Lungau,631,390,6,0,224,50,88,7,3,11,1,0,0,0,0,0,0
AT_50508,Sankt Margarethen im Lungau,537,373,7,0,184,67,78,18,1,16,2,0,0,0,0,0,0
AT_50509,Sankt Michael im Lungau,2737,1698,19,0,827,295,351,91,23,81,5,6,0,0,0,0,0
AT_50510,Tamsweg,4529,2510,42,0,1225,335,577,138,19,150,8,16,0,0,0,0,0
AT_50511,Thomatal,276,190,6,0,80,21,58,14,2,9,0,0,0,0,0,0,0
AT_50512,Tweng,172,82,1,0,46,12,14,5,1,2,1,0,0,0,0,0,0
AT_50513,Unternberg,798,534,6,0,282,66,116,28,8,23,2,3,0,0,0,0,0
AT_50514,Weißpriach,243,159,1,0,94,28,27,4,0,5,0,0,0,0,0,0,0
AT_50515,Zederhaus,962,622,10,0,387,48,146,12,2,17,0,0,0,0,0,0,0
AT_50599,Wahlkarten - Tamsweg,0,2709,20,0,1302,398,454,224,22,269,8,12,0,0,0,0,0
AT_50601,Bramberg am Wildkogel,3173,2062,29,0,1129,384,303,101,22,90,0,4,0,0,0,0,0
AT_50602,Bruck an der Großglocknerstraße,3475,2175,43,0,1127,375,328,139,24,130,4,5,0,0,0,0,0
AT_50603,Dienten am Hochkönig,612,358,6,0,191,96,34,14,4,13,0,0,0,0,0,0,0
AT_50604,Fusch an der Großglocknerstraße,538,372,6,0,243,48,36,15,3,21,0,0,0,0,0,0,0
AT_50605,Hollersbach im Pinzgau,961,670,12,0,380,107,100,40,3,23,3,2,0,0,0,0,0
AT_50606,Kaprun,2102,1320,14,0,649,336,117,105,11,88,0,0,0,0,0,0,0
AT_50607,Krimml,641,408,5,0,244,70,51,16,2,19,0,1,0,0,0,0,0
AT_50608,Lend,1007,688,14,0,341,181,101,24,6,17,3,1,0,0,0,0,0
AT_50609,Leogang,2463,1751,20,0,1017,285,148,135,16,123,6,1,0,0,0,0,0
AT_50610,Lofer,1512,957,19,0,543,87,136,74,11,82,1,4,0,0,0,0,0
AT_50611,Maishofen,2645,1640,24,0,895,216,216,117,24,136,4,8,0,0,0,0,0
AT_50612,Maria Alm am Steinernen Meer,1571,1032,11,0,663,107,128,68,7,45,1,2,0,0,0,0,0
AT_50613,Mittersill,3907,2452,33,0,1180,414,488,167,16,138,7,9,0,0,0,0,0
AT_50614,Neukirchen am Großvenediger,2045,1153,21,0,650,204,162,65,11,36,3,1,0,0,0,0,0
AT_50615,Niedernsill,2119,1411,31,0,697,244,262,88,11,76,2,0,0,0,0,0,0
AT_50616,Piesendorf,2860,1744,25,0,946,244,278,120,14,101,11,5,0,0,0,0,0
AT_50617,Rauris,2425,1576,21,0,942,208,244,79,12,62,5,3,0,0,0,0,0
AT_50618,Saalbach-Hinterglemm,1992,1248,14,0,862,88,147,86,13,36,0,2,0,0,0,0,0
AT_50619,Saalfelden am Steinernen Meer,12029,7455,97,0,3318,1493,1046,560,107,767,28,39,0,0,0,0,0
AT_50620,Sankt Martin bei Lofer,875,598,6,0,332,99,58,40,8,52,2,1,0,0,0,0,0
AT_50621,Stuhlfelden,1282,952,21,0,439,168,228,42,2,46,4,2,0,0,0,0,0
AT_50622,Taxenbach,2116,1465,14,0,754,263,267,76,15,67,5,4,0,0,0,0,0
AT_50623,Unken,1425,984,18,0,490,114,229,56,4,65,4,4,0,0,0,0,0
AT_50624,Uttendorf,2330,1402,28,0,587,333,242,98,14,86,3,11,0,0,0,0,0
AT_50625,Viehhofen,448,272,3,0,145,24,69,13,5,10,2,1,0,0,0,0,0
AT_50626,Wald im Pinzgau,865,520,6,0,293,76,94,27,3,20,0,1,0,0,0,0,0
AT_50627,Weißbach bei Lofer,308,219,3,0,137,26,25,11,2,13,0,2,0,0,0,0,0
AT_50628,Zell am See,6434,3624,53,0,1665,769,516,241,47,309,5,19,0,0,0,0,0
AT_50699,Wahlkarten - Zell am See,0,8623,77,0,3976,1490,834,876,104,1206,26,34,0,0,0,0,0
AT_5A099,Wahlkarten - Salzburg Stadt,0,460,3,0,124,47,26,83,17,156,0,4,0,0,0,0,0
AT_5B099,Wahlkarten - Flachgau/Tennengau,0,459,6,0,119,70,46,71,11,123,7,6,0,0,0,0,0
AT_5C099,Wahlkarten - Lungau/Pinzgau/Pongau,0,292,3,0,92,31,36,49,4,73,1,3,0,0,0,0,0
AT_60099,Wahlkarten - Steiermark (ungültig nicht zuordenbar),0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_60101,Graz,196811,109463,817,0,31322,18502,14151,11006,3193,27372,2522,578,0,0,0,0,0
AT_60199,Wahlkarten - Graz Stadt,0,34632,140,0,9383,4750,2770,4776,743,11208,652,210,0,0,0,0,0
AT_60305,Frauental an der Laßnitz,2377,1308,14,0,436,422,245,71,8,100,12,0,0,0,0,0,0
AT_60318,Lannach,2842,1595,13,0,674,262,334,118,23,157,5,9,0,0,0,0,0
AT_60323,Pölfing-Brunn,1383,757,13,0,281,183,188,34,10,36,9,3,0,0,0,0,0
AT_60324,Preding,1471,833,8,0,336,172,169,46,18,76,8,0,0,0,0,0,0
AT_60326,Sankt Josef (Weststeiermark),1288,887,12,0,379,153,157,70,5,98,11,2,0,0,0,0,0
AT_60329,Sankt Peter im Sulmtal,1084,628,8,0,286,90,164,32,13,31,2,2,0,0,0,0,0
AT_60341,Wettmannstätten,1342,852,12,0,406,110,213,42,8,57,3,1,0,0,0,0,0
AT_60344,Deutschlandsberg,9381,4955,48,0,1754,1244,951,296,72,525,49,16,0,0,0,0,0
AT_60345,Eibiswald,5426,3141,33,0,1317,653,811,130,39,135,18,5,0,0,0,0,0
AT_60346,Groß Sankt Florian,3436,2035,19,0,979,331,430,99,17,148,10,2,0,0,0,0,0
AT_60347,Sankt Martin im Sulmtal,2610,1686,24,0,802,271,426,62,21,68,11,1,0,0,0,0,0
AT_60348,Sankt Stefan ob Stainz,2993,1943,15,0,859,263,506,85,29,161,19,6,0,0,0,0,0
AT_60349,Bad Schwanberg,3836,2348,26,0,959,532,551,112,21,135,9,3,0,0,0,0,0
AT_60350,Stainz,7173,4166,59,0,1825,567,978,234,40,417,35,11,0,0,0,0,0
AT_60351,Wies,3644,2108,20,0,898,439,536,84,18,99,12,2,0,0,0,0,0
AT_60399,Wahlkarten - Deutschlandsberg,0,7866,66,0,3055,1556,1408,573,111,978,79,40,0,0,0,0,0
AT_60608,Feldkirchen bei Graz,4601,2633,21,0,981,464,657,168,47,241,45,9,0,0,0,0,0
AT_60611,Gössendorf,3041,1823,14,0,629,326,477,139,35,177,19,7,0,0,0,0,0
AT_60613,Gratkorn,6219,3538,25,0,1030,945,884,224,49,323,43,15,0,0,0,0,0
AT_60617,Hart bei Graz,4027,2314,13,0,755,366,386,248,78,444,18,6,0,0,0,0,0
AT_60618,Haselsdorf-Tobelbad,1212,713,3,0,254,186,148,48,6,58,8,2,0,0,0,0,0
AT_60619,Hausmannstätten,2678,1688,13,0,689,235,257,182,27,264,16,5,0,0,0,0,0
AT_60623,Kainbach bei Graz,2317,1195,15,0,508,161,136,108,37,205,21,4,0,0,0,0,0
AT_60624,Kalsdorf bei Graz,5254,2860,27,0,1078,580,601,199,50,285,27,13,0,0,0,0,0
AT_60626,Kumberg,3088,1815,19,0,766,218,271,154,26,334,21,6,0,0,0,0,0
AT_60628,Laßnitzhöhe,2202,1252,11,0,507,199,174,112,28,201,17,3,0,0,0,0,0
AT_60629,Lieboch,4107,2333,24,0,826,429,522,176,40,291,11,14,0,0,0,0,0
AT_60632,Peggau,1726,1037,10,0,352,245,238,53,17,102,14,6,0,0,0,0,0
AT_60639,Sankt Bartholomä,1154,738,8,0,336,116,153,47,3,68,6,1,0,0,0,0,0
AT_60641,Sankt Oswald bei Plankenwarth,1049,620,4,0,224,156,115,49,8,58,3,3,0,0,0,0,0
AT_60642,Sankt Radegund bei Graz,1797,1024,11,0,418,174,113,76,18,202,5,7,0,0,0,0,0
AT_60645,Semriach,2578,1617,25,0,804,173,382,74,22,125,9,3,0,0,0,0,0
AT_60646,Stattegg,2365,1445,8,0,542,173,202,161,29,311,19,0,0,0,0,0,0
AT_60647,Stiwoll,598,374,5,0,166,83,70,14,2,26,7,1,0,0,0,0,0
AT_60648,Thal,1795,1120,10,0,467,188,143,89,22,193,6,2,0,0,0,0,0
AT_60651,Übelbach,1679,980,11,0,417,221,204,43,17,60,6,1,0,0,0,0,0
AT_60653,Vasoldsberg,3688,2189,14,0,884,251,561,143,36,280,13,7,0,0,0,0,0
AT_60654,Weinitzen,2147,1302,6,0,562,149,225,101,23,214,19,3,0,0,0,0,0
AT_60655,Werndorf,1764,1087,12,0,400,251,255,53,11,88,13,4,0,0,0,0,0
AT_60656,Wundschuh,1247,863,10,0,464,91,145,49,10,87,5,2,0,0,0,0,0
AT_60659,Deutschfeistritz,3386,2097,29,0,741,446,514,115,46,178,25,3,0,0,0,0,0
AT_60660,Dobl-Zwaring,2717,1740,17,0,838,156,424,106,27,150,15,7,0,0,0,0,0
AT_60661,Eggersdorf bei Graz,5322,3391,39,0,1474,460,634,221,56,466,31,10,0,0,0,0,0
AT_60662,Fernitz-Mellach,3891,2482,30,0,1008,351,556,192,47,271,17,10,0,0,0,0,0
AT_60663,Frohnleiten,5451,3224,35,0,1205,859,514,197,47,317,33,17,0,0,0,0,0
AT_60664,Gratwein-Straßengel,10306,6431,70,0,1987,1446,1256,477,105,981,82,27,0,0,0,0,0
AT_60665,Hitzendorf,5808,3629,21,0,1523,572,738,258,59,421,28,9,0,0,0,0,0
AT_60666,Nestelbach bei Graz,2190,1266,13,0,582,148,254,99,21,132,12,5,0,0,0,0,0
AT_60667,Raaba-Grambach,3461,2221,24,0,898,367,318,200,46,347,16,5,0,0,0,0,0
AT_60668,Sankt Marein bei Graz,3035,1917,22,0,892,208,382,111,30,251,16,5,0,0,0,0,0
AT_60669,Seiersberg-Pirka,8444,5289,36,0,1863,1010,1060,434,94,697,71,24,0,0,0,0,0
AT_60670,Premstätten,4718,2625,29,0,1097,390,546,185,40,301,30,7,0,0,0,0,0
AT_60699,Wahlkarten - Graz-Umgebung,0,18769,107,0,6686,3428,2877,1778,302,3258,213,120,0,0,0,0,0
AT_61001,Allerheiligen bei Wildon,1224,782,16,0,425,85,129,48,6,68,3,2,0,0,0,0,0
AT_61002,Arnfels,802,473,6,0,231,79,100,19,2,34,1,1,0,0,0,0,0
AT_61007,Empersdorf,1154,776,9,0,368,91,177,38,9,65,12,7,0,0,0,0,0
AT_61008,Gabersdorf,959,624,10,0,313,79,155,26,4,34,3,0,0,0,0,0,0
AT_61012,Gralla,1928,1127,14,0,399,268,272,54,20,83,11,6,0,0,0,0,0
AT_61013,Großklein,1883,1150,6,0,548,142,291,53,11,90,5,4,0,0,0,0,0
AT_61016,Heimschuh,1616,1035,13,0,475,149,263,39,12,72,9,3,0,0,0,0,0
AT_61017,Hengsberg,1183,697,12,0,300,121,167,35,9,51,1,1,0,0,0,0,0
AT_61019,Kitzeck im Sausal,1036,646,11,0,296,127,127,36,9,37,3,0,0,0,0,0,0
AT_61020,Lang,1070,712,9,0,402,92,116,36,6,43,6,2,0,0,0,0,0
AT_61021,Lebring-Sankt Margarethen,1680,1020,9,0,412,217,207,66,12,81,12,4,0,0,0,0,0
AT_61024,Oberhaag,1702,1107,9,0,564,180,271,37,6,36,3,1,0,0,0,0,0
AT_61027,Ragnitz,1257,784,5,0,399,97,199,29,8,37,6,4,0,0,0,0,0
AT_61030,Sankt Andrä-Höch,1470,933,17,0,416,128,268,30,17,47,8,2,0,0,0,0,0
AT_61032,Sankt Johann im Saggautal,1693,1037,12,0,524,126,281,31,10,44,7,2,0,0,0,0,0
AT_61033,Sankt Nikolai im Sausal,1900,1146,16,0,537,176,250,64,10,81,8,4,0,0,0,0,0
AT_61043,Tillmitsch,2752,1629,8,0,639,332,418,87,21,112,9,3,0,0,0,0,0
AT_61045,Wagna,4721,2667,34,0,931,649,620,146,28,235,19,5,0,0,0,0,0
AT_61049,Ehrenhausen an der Weinstraße,1981,1122,17,0,469,231,263,50,8,70,10,4,0,0,0,0,0
AT_61050,Gamlitz,2646,1704,11,0,798,275,430,79,19,81,7,4,0,0,0,0,0
AT_61051,Gleinstätten,2350,1465,18,0,703,220,346,65,8,97,7,1,0,0,0,0,0
AT_61052,Heiligenkreuz am Waasen,2241,1439,18,0,631,151,367,91,28,129,21,3,0,0,0,0,0
AT_61053,Leibnitz,9471,5165,42,0,1936,1057,1182,309,89,498,38,14,0,0,0,0,0
AT_61054,Leutschach an der Weinstraße,3048,1763,24,0,918,176,481,52,11,89,9,3,0,0,0,0,0
AT_61055,Sankt Georgen an der Stiefing,1225,797,5,0,387,112,133,51,7,94,6,2,0,0,0,0,0
AT_61056,Sankt Veit in der Südsteiermark,3317,2028,18,0,1129,223,435,103,8,97,9,6,0,0,0,0,0
AT_61057,Schwarzautal,1900,1180,14,0,676,97,266,49,2,65,8,3,0,0,0,0,0
AT_61058,Straß in Steiermark,3671,2130,17,0,868,423,563,105,23,116,11,4,0,0,0,0,0
AT_61059,Wildon,4218,2360,18,0,948,461,517,134,34,215,22,11,0,0,0,0,0
AT_61099,Wahlkarten - Leibnitz,0,8665,69,0,3737,1446,1561,635,111,1018,53,35,0,0,0,0,0
AT_61101,Eisenerz,3468,1996,27,0,554,851,312,56,35,100,60,1,0,0,0,0,0
AT_61105,Kalwang,825,515,6,0,255,104,79,29,7,32,2,1,0,0,0,0,0
AT_61106,Kammern im Liesingtal,1326,847,12,0,379,182,167,42,10,48,6,1,0,0,0,0,0
AT_61107,Kraubath an der Mur,1131,668,7,0,277,140,143,45,6,44,4,2,0,0,0,0,0
AT_61108,Leoben,18457,9707,115,0,2817,2782,1931,725,212,844,247,34,0,0,0,0,0
AT_61109,Mautern in Steiermark,1502,1035,6,0,570,200,141,43,16,48,7,4,0,0,0,0,0
AT_61110,Niklasdorf,1923,1178,9,0,341,399,262,59,16,77,11,4,0,0,0,0,0
AT_61111,Proleb,1318,803,9,0,282,241,131,62,10,56,8,4,0,0,0,0,0
AT_61112,Radmer,485,317,1,0,142,102,43,12,4,10,2,1,0,0,0,0,0
AT_61113,Sankt Michael in Obersteiermark,2444,1565,20,0,479,501,332,61,29,110,24,9,0,0,0,0,0
AT_61114,Sankt Peter-Freienstein,1929,1116,13,0,390,293,268,45,10,73,19,5,0,0,0,0,0
AT_61115,Sankt Stefan ob Leoben,1625,1007,11,0,356,316,191,40,11,61,17,4,0,0,0,0,0
AT_61116,Traboch,1167,723,5,0,309,166,155,28,11,38,4,7,0,0,0,0,0
AT_61118,Vordernberg,790,471,1,0,97,237,91,12,1,20,11,1,0,0,0,0,0
AT_61119,Wald am Schoberpaß,462,291,4,0,154,73,43,7,0,8,2,0,0,0,0,0,0
