party_id,name_native,name_english,abbreviation,coalition_members,other_names,individual_candidate,region,founded_year,dissolved_year,european_party,ep_group,colors,wikipedia_page,wikidata_id,party_facts_id,ideology
VL,Eesti Vasakliit,Left Alliance of Estonia,VL,[],"[{""name_native"": ""Eesti Sotsiaaldemokraatlik Tööpartei"", ""abbreviation"": ""ESDTP""}, {""name_native"": ""Eesti Vasakpartei"", ""abbreviation"": ""EVP""}, {""name_native"": ""Eesti Ühendatud Vasakpartei"", ""abbreviation"": ""EÜVP""}]",,EE,2008.0,2008.0,"[{""date_start"": ""2004"", ""date_end"": null, ""organization"": ""Party of the European Left (EL)"", ""status"": ""member""}]",[],"[""#FF0000"", ""#800080""]",https://et.wikipedia.org/wiki/Eesti_Vasakliit,Q281977,,radical left
Haggi,Rein Haggi,Rein Haggi,Haggi,[],,Y,EE,,,[],[],[],,,,unknown
Häidkind,Tanel Häidkind,Tanel Häidkind,Häidkind,[],,Y,EE,,,[],[],[],,,,unknown
Hallik,Tõnu Hallik,Tõnu Hallik,Hallik,[],,Y,EE,,,[],[],[],,,,unknown
Helme [Martin Helme],Martin Helme,Martin Helme,Helme,[],,Y,EE,,,[],[],"[""#005500""]",,,,radical right
Helme [Mart Helme],Mart Helme,Mart Helme,Helme,[],,Y,EE,,,[],[],"[""#000000""]",,,,radical right
Hiob,Kalle Hiob,Kalle Hiob,Hiob,[],,Y,EE,,,[],[],[],,,,unknown
Hirv,Ege Hirv,Ege Hirv,Hirv,[],,Y,EE,,,[],[],[],,,,unknown
Ibragimov,Ilmar Ibragimov,Ilmar Ibragimov,Ibragimov,[],,Y,EE,,,[],[],"[""#002F6C""]",,,,unknown
Inn,Andres Inn,Andres Inn,Inn,[],,Y,EE,,,[],[],"[""#0039A6"", ""#00267F""]",,,,unknown
Isamaa,Isamaa Erakond,Pro Patria Party,Isamaa,[],,,EE,1995.0,2006.0,"[{""date_start"": null, ""date_end"": null, ""organization"": ""European People's Party (EPP)"", ""status"": ""member""}]","[{""year_start"": ""1999"", ""year_end"": ""2004"", ""party_id"": ""EPP Group""}, {""year_start"": ""2018"", ""year_end"": null, ""party_id"": ""EPP Group""}]","[""#0033A0"", ""#FFFFFF""]",https://et.wikipedia.org/wiki/Isamaa_Erakond,Q163347,685.0,"center, center-right or moderate right"
Ivinskaja,Светлана Ивинская,Svetlana Ivinskaja,Ivinskaja,[],,Y,EE,,,[],[],[],,,,unknown
Kalde,Tarmo Kalde,Tarmo Kalde,Kalde,[],,Y,EE,,,[],[],[],,,,unknown
Kambla,Aare Kambla,Aare Kambla,Kambla,[],,Y,EE,,,[],[],[],,,,unknown
Karo,Väino Karo,Väino Karo,Karo,[],,Y,EE,,,[],[],[],,,,unknown
Karusoo,Urmo Karusoo,Urmo Karusoo,Karusoo,[],,Y,EE,,,[],[],[],,,,unknown
KE,Konstitutsioonierakond,Constitutional Party,KE,[],"[{""name_native"": ""Eestimaa Ühendatud Rahvapartei"", ""abbreviation"": ""EÜRP""}]",,EE,1994.0,2008.0,[],[],"[""blue"", ""orange""]",https://et.wikipedia.org/wiki/Konstitutsioonierakond,Q652831,18.0,"left or center-left, including non-radical greens"
Kesk,Eesti Keskerakond,Estonian Centre Party,Kesk,[],,,EE,1991.0,,"[{""date_start"": ""2004"", ""date_end"": ""2024"", ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""member""}]","[{""year_start"": ""1999"", ""year_end"": ""2004"", ""party_id"": ""Renew""}, {""year_start"": ""2009"", ""year_end"": ""2012"", ""party_id"": ""Renew""}, {""year_start"": ""2014"", ""year_end"": null, ""party_id"": ""Renew""}]","[""#009900""]",https://et.wikipedia.org/wiki/Eesti_Keskerakond,Q928652,533.0,"center, center-right or moderate right"
Klenski,Dimitri Klenski,Dimitri Klenski,Klenski,[],,Y,EE,,,[],[],[],,,,unknown
Kodu,Kalev Kodu,Kalev Kodu,Kodu,[],,Y,EE,,,[],[],"[""#000000"", ""#87CEFA""]",,,,unknown
Koit,Heli Koit,Heli Koit,Koit,[],,Y,EE,,,[],[],[],,,,unknown
Koitla,Aivar Koitla,Aivar Koitla,Koitla,[],,Y,EE,,,[],[],[],,,,unknown
Kolpakov,Алексей Колпаков,Aleksei Kolpakov,Kolpakov,[],,Y,EE,,,[],[],[],,,,unknown
Kookmaa [Alar Kookmaa],Alar Kookmaa,Alar Kookmaa,Kookmaa,[],,Y,EE,,,[],[],[],,,,unknown
Kookmaa [Kaido Kookmaa],Kaido Kookmaa,Kaido Kookmaa,Kookmaa,[],,Y,EE,,,[],[],[],,,,unknown
Kookmaa [Vello Kookmaa],Vello Kookmaa,Vello Kookmaa,Kookmaa,[],,Y,EE,,,[],[],[],,,,unknown
KOOS,KOOS organisatsioon osutab suveräänsusele,TOGETHER organization points to sovereignty,KOOS,[],,,EE,2022.0,,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""Renew""}]","[""#0066CC"", ""#FFFFFF""]",https://et.wikipedia.org/wiki/KOOS_organisatsioon_osutab_suver%C3%A4%C3%A4nsusele,Q116946223,,other
Koppel,Astrid Koppel,Astrid Koppel,Koppel,[],,Y,EE,,,[],[],[],,,,unknown
Krištafovitš,Jevgeni Krištafovitš,Jevgeni Krištafovitš,Krištafovitš,[],,Y,EE,,,[],[],[],,,,unknown
Kruustik,Üllar Kruustik,Üllar Kruustik,Kruustik,[],,Y,EE,,,[],[],[],,,,unknown
Kunnas,Leo Kunnas,Leo Kunnas,Kunnas,[],,Y,EE,,,[],[],[],,,,unknown
Kuulmann,Rene Kuulmann,Rene Kuulmann,Kuulmann,[],,Y,EE,,,[],[],[],,,,unknown
Laiapea,Andres Laiapea,Andres Laiapea,Laiapea,[],,Y,EE,,,[],[],[],,,,unknown
LEE,Libertas Eesti Erakond,Libertas Estonia Party,LEE,[],,,EE,1994.0,2010.0,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""NI""}]","[""blue"", ""gold""]",https://et.wikipedia.org/wiki/Libertas_Eesti_Erakond,Q6541457,,radical right
Leetna,Henn Leetna,Henn Leetna,Leetna,[],,Y,EE,,,[],[],[],,,,unknown
Luik,Aado Luik,Aado Luik,Luik,[],,Y,EE,,,[],[],[],,,,unknown
Luus [Koit Luus],Koit Luus,Koit Luus,Luus,[],,Y,EE,,,[],[],[],,,,unknown
Luus [Koit Luus],Koit Luus,Koit Luus,Luus,[],,Y,EE,,,[],[],[],,,,unknown
Malsub,Jüri Malsub,Jüri Malsub,Malsub,[],,Y,EE,,,[],[],[],,,,unknown
Mätik,Kalju Mätik,Kalju Mätik,Mätik,[],,Y,EE,,,[],[],[],,,,unknown
Meesak,Märt Meesak,Märt Meesak,Meesak,[],,Y,EE,,,[],[],"[""#0052B4""]",,,,unknown
Meikar,Silver Meikar,Silver Meikar,Meikar,[],,Y,EE,,,[],[],"[""#FFCE00"", ""#06038D""]",,,,unknown
Merirand,Heiki Merirand,Heiki Merirand,Merirand,[],,Y,EE,,,[],[],[],,,,unknown
Mõttus,Argo Mõttus,Argo Mõttus,Mõttus,[],,Y,EE,,,[],[],[],,,,unknown
Mulenok,Krista Mulenok,Krista Mulenok,Mulenok,[],,Y,EE,,,[],[],[],,,,unknown
Mürk,Imre Mürk,Imre Mürk,Mürk,[],,Y,EE,,,[],[],[],,,,unknown
Nurm,Hasso Nurm,Hasso Nurm,Nurm,[],,Y,EE,,,[],[],[],,,,unknown
Nurmberg,Indrek Nicholas Nurmberg,Indrek Nicholas Nurmberg,Nurmberg,[],,Y,EE,,,[],[],[],,,,unknown
Nurmik,Ragnar Nurmik,Ragnar Nurmik,Nurmik,[],,Y,EE,,,[],[],[],,,,unknown
Õigus,Märt Õigus,Märt Õigus,Õigus,[],,Y,EE,,,[],[],[],,,,unknown
Oja,Enn Oja,Enn Oja,Oja,[],,Y,EE,,,[],[],[],,,,unknown
Ojuland,Kristiina Ojuland,Kristiina Ojuland,Ojuland,[],,Y,EE,,,[],[],"[""#4EAEE8""]",,,,unknown
Õun,Üllar Õun,Üllar Õun,Õun,[],,Y,EE,,,[],[],[],,,,unknown
Paddar,Valdo Paddar,Valdo Paddar,Paddar,[],,Y,EE,,,[],[],[],,,,unknown
Pähklemäe,Maarika Pähklemäe,Maarika Pähklemäe,Pähklemäe,[],,Y,EE,,,[],[],[],,,,unknown
Paju,Eino Paju,Eino Paju,Paju,[],,Y,EE,,,[],[],[],,,,unknown
Parempoolsed,Erakond Parempoolsed,The Right,Parempoolsed,[],,,EE,2022.0,2022.0,[],[],"[""#FFA500""]",https://et.wikipedia.org/wiki/Erakond_Parempoolsed,Q113677848,83.0,"center, center-right or moderate right"
Paulus,Teho Paulus,Teho Paulus,Paulus,[],,Y,EE,,,[],[],[],,,,unknown
PK,Vabaduspartei – Põllumeeste Kogu,Estonian Freedom Party – Farmers' Assembly,PK,[],,,EE,1921.0,,[],[],[],https://et.wikipedia.org/wiki/P%C3%B3llumeeste_Kogu,Q2120649,831.0,"center, center-right or moderate right"
Põlluaas,Henn Põlluaas,Henn Põlluaas,Põlluaas,[],,Y,EE,,,[],[],[],,,,unknown
Poolamets,Anti Poolamets,Anti Poolamets,Poolamets,[],,Y,EE,,,[],[],"[""#005500""]",,,,unknown
Porroson,Tarmo Porroson,Tarmo Porroson,Porroson,[],,Y,EE,,,[],[],[],,,,unknown
Pruks,Edgar-Julius Pruks,Edgar-Julius Pruks,Pruks,[],,Y,EE,,,[],[],[],,,,unknown
Raag,Aleksander Raag,Aleksander Raag,Raag,[],,Y,EE,,,[],[],[],,,,unknown
Radvilavičius,Vladas Radvilavičius,Vladas Radvilavičius,Radvilavičius,[],,Y,EE,,,[],[],[],,,,unknown
Raidal,Jaanus Raidal,Jaanus Raidal,Raidal,[],,Y,EE,,,[],[],[],,,,unknown
Rämmel,Veiko Rämmel,Veiko Rämmel,Rämmel,[],,Y,EE,,,[],[],[],,,,unknown
Ranne,Marek Ranne,Marek Ranne,Ranne,[],,Y,EE,,,[],[],[],,,,unknown
Raudvere,Harry Raudvere,Harry Raudvere,Raudvere,[],,Y,EE,,,[],[],[],,,,unknown
Reinberg,Andreas Reinberg,Andreas Reinberg,Reinberg,[],,Y,EE,,,[],[],[],,,,unknown
Reinson,Greete Reinson,Greete Reinson,Reinson,[],,Y,EE,,,[],[],[],,,,unknown
Riisenberg,Mart Riisenberg,Mart Riisenberg,Riisenberg,[],,Y,EE,,,[],[],[],,,,unknown
RN,Risto Nahkor,Risto Nahkor,RN,[],,Y,EE,,,[],[],[],,,,unknown
Roosaare,Kaarel Jaak Roosaare,Kaarel Jaak Roosaare,Roosaare,[],,Y,EE,,,[],[],[],,,,"center, center-right or moderate right"
RÜE,Rahva Ühtsuse Erakond,People's Unity Party,RÜE,[],,,EE,2014.0,2019.0,[],[],"[""beige""]",https://et.wikipedia.org/wiki/Rahva_%C3%9Chtsuse_Erakond,Q20530955,,radical right
Saar,Margus Saar,Margus Saar,Saar,[],,Y,EE,,,[],[],[],,,,unknown
SDE,Sotsiaaldemokraatlik Erakond,Social Democratic Party,SDE,[],"[{""name_native"": ""Rahvaerakond Mõõdukad"", ""abbreviation"": ""RM""}]",,EE,1990.0,,"[{""date_start"": ""2003"", ""date_end"": null, ""organization"": ""Party of European Socialists (PES)"", ""status"": ""member""}]","[{""year_start"": ""1999"", ""year_end"": null, ""party_id"": ""S&D""}]","[""#FF0000""]",https://et.wikipedia.org/wiki/Sotsiaaldemokraatlik_Erakond,Q913551,1150.0,"left or center-left, including non-radical greens"
Siir,Aare Siir,Aare Siir,Siir,[],,Y,EE,,,[],[],[],,,,unknown
Silber,Dmitri Silber,Dmitri Silber,Silber,[],,Y,EE,,,[],[],[],,,,"center, center-right or moderate right"
Sisask,Siiri Sisask,Siiri Sisask,Sisask,[],,Y,EE,,,[],[],[],,,,unknown
Soosaar,Mark Soosaar,Mark Soosaar,Soosaar,[],,Y,EE,,,[],[],[],,,,unknown
Sõtnik,Olga Sõtnik,Olga Sõtnik,Sõtnik,[],,Y,EE,,,[],[],"[""#009900""]",,,,unknown
Stalnuhhin,Mihhail Stalnuhhin,Mihhail Stalnuhhin,Stalnuhhin,[],,Y,EE,,,[],[],"[""#009900""]",,,,unknown
Stepanova,Niina-Inessa Stepanova,Niina-Inessa Stepanova,Stepanova,[],,Y,EE,,,[],[],[],,,,unknown
Strandberg,Marek Strandberg,Marek Strandberg,Strandberg,[],,Y,EE,,,[],[],[],,,,unknown
Svjatušenko,Sergei Svjatušenko,Sergei Svjatušenko,Svjatušenko,[],,Y,EE,,,[],[],[],,,,unknown
Talve,Tanel Talve,Tanel Talve,Talve,[],,Y,EE,,,[],[],"[""Red""]",,,,unknown
Tammeraid,Priit Tammeraid,Priit Tammeraid,Tammeraid,[],,Y,EE,,,[],[],[],,,,unknown
Tani,Veiko Tani,Veiko Tani,Tani,[],,Y,EE,,,[],[],[],,,,unknown
Tann,Heikki Heinrich Tann,Heikki Heinrich Tann,Tann,[],,Y,EE,,,[],[],[],,,,unknown
Tarand,Indrek Tarand,Indrek Tarand,Tarand,[],,Y,EE,,,[],[],"[""#0066CC"", ""#FFFFFF""]",,,,"left or center-left, including non-radical greens"
Teesalu,Rein Teesalu,Rein Teesalu,Teesalu,[],,Y,EE,,,[],[],[],,,,unknown
Tõnumaa,Hando Tõnumaa,Hando Tõnumaa,Tõnumaa,[],,Y,EE,,,[],[],[],,,,unknown
Trapido,Toomas Trapido,Toomas Trapido,Trapido,[],,Y,EE,,,[],[],[],,,,unknown
Tšižikov,Ingvar Tšižikov,Ingvar Tšižikov,Tšižikov,[],,Y,EE,,,[],[],[],,,,unknown
Tsvetkov,Ivan Tsvetkov,Ivan Tsvetkov,Tsvetkov,[],,Y,EE,,,[],[],[],,,,unknown
Ubikavi,Roman Ubikavi,Roman Ubikavi,Ubikavi,[],,Y,EE,,,[],[],[],,,,unknown
Vackermann,Jaak Vackermann,Jaak Vackermann,Vackermann,[],,Y,EE,,,[],[],[],,,,unknown
Värbu,Aino Värbu,Aino Värbu,Värbu,[],,Y,EE,,,[],[],[],,,,unknown
VEE,Vene Erakond Eestis,Russian Party in Estonia,VEE,[],,,EE,1920.0,2012.0,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""NI""}]","[""#0000FF""]",https://et.wikipedia.org/wiki/Vene_Erakond_Eestis,Q1814309,1975.0,"left or center-left, including non-radical greens"
Veges,Eugen Veges,Eugen Veges,Veges,[],,Y,EE,,,[],[],[],,,,unknown
Veskimäe,Hannes Veskimäe,Hannes Veskimäe,Veskimäe,[],,Y,EE,,,[],[],[],,,,unknown
Vihmar,Sten-Hans Vihmar,Sten-Hans Vihmar,Vihmar,[],,Y,EE,,,[],[],[],,,,unknown
Wiersma,Joeri Wiersma,Joeri Wiersma,Wiersma,[],,,EE,,,[],[],[],,,,unknown
Žuravljov,Juri Žuravljov,Juri Žuravljov,Žuravljov,[],,,EE,,,[],[],"[""#FF0000"", ""#000000"", ""#000055"", ""#FFFFFF""]",,,,unknown
EAN,EAN,EAN,EAN,[],,,EL,,,[],[],[],,,,unknown
SOCIAL,SOCIAL Σύγχρονο Δημοκρατικό Κόμμα,SOCIAL Modern Democratic Party,SOCIAL,[],,,EL,,,[],[],[],,,,unknown
Α.Κ.Ε.,Αγροτικό Κόμμα Ελλάδας,Agrarian Party of Greece,Α.Κ.Ε.,[],,,EL,2014.0,,[],[],"[""#4441DA"", ""#3A82FB""]",https://el.wikipedia.org/wiki/%CE%91%CE%B3%CF%81%CE%BF%CF%84%CE%B9%CE%BA%CF%8C_%CE%9A%CF%8C%CE%BC%CE%BC%CE%B1_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82,Q15720655,,"left or center-left, including non-radical greens"
Α.Κ.Κ.ΕΛ.,Αγροτικό Κτηνοτροφικό Κόμμα Ελλάδας,Agricultural Livestock Party of Greece,Α.Κ.Κ.ΕΛ.,[],,,EL,2014.0,,"[{""date_start"": ""2024"", ""date_end"": null, ""organization"": ""Europe of Sovereign Nations (ESN)"", ""status"": ""member""}]",[],"[""#4441DA"", ""#3A82FB""]",https://el.wikipedia.org/wiki/%CE%91%CE%B3%CF%81%CE%BF%CF%84%CE%B9%CE%BA%CF%8C_%CE%9A%CF%84%CE%B7%CE%BD%CE%BF%CF%84%CF%81%CE%BF%CF%86%CE%B9%CE%BA%CF%8C_%CE%9A%CF%8C%CE%BC%CE%BC%CE%B1_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82,Q63344288,,radical right
Α.Π.Κ.,Κολλάτος – Ανεξάρτητο Πολιτικό Κίνημα,Kollatos – Independent Political Movement,Α.Π.Κ.,[],,,EL,,,[],[],[],,,,other
Α.Σ.Κ.Ε.,Αγωνιστικό Σοσιαλιστικό Κόμμα Ελλάδας,Fighting Socialist Party of Greece,Α.Σ.Κ.Ε.,[],,,EL,1984.0,,[],[],[],https://el.wikipedia.org/wiki/%CE%91%CE%B3%CF%89%CE%BD%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CF%8C_%CE%A3%CE%BF%CF%83%CE%B9%CE%B1%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CF%8C_%CE%9A%CF%8C%CE%BC%CE%BC%CE%B1_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82,Q3118571,,"left or center-left, including non-radical greens"
ΑΝ.ΕΛ.,Ανεξάρτητοι Έλληνες ,Independent Greeks,ΑΝ.ΕΛ.,[],,,EL,2012.0,2020.0,[],"[{""year_start"": ""2014"", ""year_end"": null, ""party_id"": ""ECR Group""}]","[""#0057B7"", ""#F0001C""]",https://el.wikipedia.org/wiki/%CE%91%CE%BD%CE%B5%CE%BE%CE%AC%CF%81%CF%84%CE%B7%CF%84%CE%BF%CE%B9_%CE%88%CE%BB%CE%BB%CE%B7%CE%BD%CE%B5%CF%82,Q529666,,radical right
Ανεξ.,Ανεξάρτητοι/Μεμονωμένοι Υποψήφιοι,Independent/Independent Candidates,Ανεξ.,[],,,EL,,,[],[],[],,,,unknown
ΑΝΤ.ΑΡ.ΣΥ.Α.,Αντικαπιταλιστική Αριστερή Συνεργασία για την Ανατροπή,Anticapitalist Left Cooperation for the Overthrow,ΑΝΤ.ΑΡ.ΣΥ.Α.,[],,,EL,2009.0,,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""NI""}]","[""#FF0000"", ""#E60012"", ""#000000""]",https://el.wikipedia.org/wiki/%CE%91%CE%BD%CF%84%CE%B9%CE%BA%CE%B1%CF%80%CE%B9%CF%84%CE%B1%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE_%CE%91%CF%81%CE%B9%CF%83%CF%84%CE%B5%CF%81%CE%AE_%CE%A3%CF%85%CE%BD%CE%B5%CF%81%CE%B3%CE%B1%CF%83%CE%AF%CE%B1_%CE%B3%CE%B9%CE%B1_%CF%84%CE%B7%CE%BD_%CE%91%CE%BD%CE%B1%CF%84%CF%81%CE%BF%CF%80%CE%AE,Q3544318,,radical left
ΑΝΤ.ΑΡ.ΣΥ.Α.-Ε.Ε.Κ.,ΑΝΤ.ΑΡ.ΣΥ.Α.-Ε.Ε.Κ.,ΑΝΤ.ΑΡ.ΣΥ.Α.-Ε.Ε.Κ.,ΑΝΤ.ΑΡ.ΣΥ.Α.-Ε.Ε.Κ.,"[""ΑΝΤ.ΑΡ.ΣΥ.Α."", ""Ε.Ε.Κ.""]",,,EL,,,[],[],[],,,,radical left
Αξιοπρέπεια,Αξιοπρέπεια,Dignity,Αξιοπρέπεια,[],,,EL,,,[],[],[],,,,unknown
Β.Λ.-Κ.,Βόρεια Λέγκα – Κράμα,Northern League – Mix,Β.Λ.-Κ.,[],,,EL,,,[],[],[],,,,unknown
Β’,Σχέδιο Β',Plan B,Β’,[],,,EL,,,[],[],[],https://el.wikipedia.org/wiki/%CE%A3%CF%87%CE%AD%CE%B4%CE%B9%CE%BF_%CE%92,Q16330760,,radical left
Βολτ,Βολτ Ελλάδας,Volt Greece,Βολτ,[],,,EL,2018.0,,[],[],"[""#8F00FF""]",https://el.wikipedia.org/wiki/%CE%92%CE%BF%CE%BB%CF%84_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82,Q117196228,,"center, center-right or moderate right"
Γυν.Ευρ.,Γυναίκες για μια άλλη Ευρώπη,Women for Another Europe,Γυν.Ευρ.,[],,,EL,2004.0,,[],[],"[""#ff6699""]",https://el.wikipedia.org/wiki/%CE%93%CF%85%CE%BD%CE%B1%CE%AF%CE%BA%CE%B5%CF%82_%CE%B3%CE%B9%CE%B1_%CE%BC%CE%B9%CE%B1_%CE%AC%CE%BB%CE%BB%CE%B7_%CE%95%CF%85%CF%81%CF%8E%CF%80%CE%B7,Q8031388,,radical left
Δ.Α.-Ε.Π.Μ.,Δ.Α.-Ε.Π.Μ.,Δ.Α.-Ε.Π.Μ.,Δ.Α.-Ε.Π.Μ.,"[""ΔΗ.ΑΝΑ."", ""Ε.ΠΑ.Μ.""]",,,EL,,,[],[],"[""black"", ""red"", ""white""]",,,,radical right
Δ.Π.Ε. (2000),Δημοκρατική Περιφερειακή Ένωση,Democratic Regional Union,Δ.Π.Ε.,[],,,EL,2000.0,2006.0,[],[],[],https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%B9%CE%BA%CE%AE_%CE%A0%CE%B5%CF%81%CE%B9%CF%86%CE%B5%CF%81%CE%B5%CE%B9%CE%B1%CE%BA%CE%AE_%CE%88%CE%BD%CF%89%CF%83%CE%B7,Q3806076,,"left or center-left, including non-radical greens"
Δ.Π.Ε. [Δημοκρατική Παγκόσμιος Ελλάς],Δημοκρατική Παγκόσμιος Ελλάς,Democratic Global Greece,Δ.Π.Ε.,[],,,EL,,,[],[],[],,,,unknown
ΔΗ.ΑΝΑ.,Δημοκρατική Αναγέννηση,Democratic Revival,ΔΗ.ΑΝΑ.,[],,,EL,2003.0,1994.0,[],[],"[""blue"", ""red"", ""green""]",https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%B9%CE%BA%CE%AE_%CE%91%CE%BD%CE%B1%CE%B3%CE%AD%CE%BD%CE%BD%CE%B7%CF%83%CE%B7,Q3556422,,"center, center-right or moderate right"
ΔΗ.Κ.ΚΙ.,Δημοκρατικοί Σοσιαλιστές – ΔΗΚΚΙ,Democratic Socialists - DIKKI,ΔΗ.Κ.ΚΙ.,[],,,EL,1995.0,,[],"[{""year_start"": ""1999"", ""year_end"": ""2004"", ""party_id"": ""GUE/NGL""}]","[""#FFA500""]",https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%B9%CE%BA%CF%8C_%CE%9A%CE%BF%CE%B9%CE%BD%CF%89%CE%BD%CE%B9%CE%BA%CF%8C_%CE%9A%CE%AF%CE%BD%CE%B7%CE%BC%CE%B1,Q1226100,,"left or center-left, including non-radical greens"
ΔΗ.ΣΟ.Κ,Δημοκρατικό Σοσιαλιστικό Κίνημα,Democratic Socialist Movement,ΔΗ.ΣΟ.Κ,[],,,EL,,,[],[],[],https://el.wikipedia.org/wiki/%CE%9A%CE%AF%CE%BD%CE%B7%CE%BC%CE%B1_%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CF%8E%CE%BD_%CE%A3%CE%BF%CF%83%CE%B9%CE%B1%CE%BB%CE%B9%CF%83%CF%84%CF%8E%CE%BD,Q18707655,,"left or center-left, including non-radical greens"
ΔΗ.ΣΥ. (2010),Δημοκρατική Συμμαχία,Democratic Alliance,ΔΗ.ΣΥ.,[],,,EL,2010.0,2012.0,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""member""}]","[{""year_start"": null, ""year_end"": null, ""party_id"": ""Renew""}, {""year_start"": null, ""year_end"": null, ""party_id"": ""EPP Group""}]","[""#002FA7"", ""#FFA500""]",https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%B9%CE%BA%CE%AE_%CE%A3%CF%85%CE%BC%CE%BC%CE%B1%CF%87%CE%AF%CE%B1,Q1226117,,"center, center-right or moderate right"
ΔΗ.ΣΥ. [Δημοκρατική Συμπαράταξη],Δημοκρατική Συμπαράταξη,Democratic Alignment,ΔΗ.ΣΥ.,"[""ΠΑ.ΣΟ.Κ."", ""ΔΗΜ.ΑΡ.""]",,,EL,,,[],[],"[""#0091D5"", ""#FF0000""]",,,,"left or center-left, including non-radical greens"
ΔΗΜ.ΑΡ.,Δημοκρατική Αριστερά,Democratic Left,ΔΗΜ.ΑΡ.,[],,,EL,2010.0,2022.0,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""S&D""}]","[""#0066CC"", ""#FFCC00""]",https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%B9%CE%BA%CE%AE_%CE%91%CF%81%CE%B9%CF%83%CF%84%CE%B5%CF%81%CE%AC,Q1128823,,"left or center-left, including non-radical greens"
ΔΗΜ.Ε,Δημοκρατική Ευθύνη,Democratic Responsibility,ΔΗΜ.Ε,[],,,EL,2017.0,2022.0,[],[],"[""#ed4c4c"", ""#2c859e""]",https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%B9%CE%BA%CE%AE_%CE%95%CF%85%CE%B8%CF%8D%CE%BD%CE%B7,Q29357120,,"center, center-right or moderate right"
Δημιουργία,Δημιουργία,Creation,Δημιουργία,[],,,EL,2016.0,,[],[],"[""#FFA500"", ""#0B4F91""]",https://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%B9%CE%BF%CF%85%CF%81%CE%B3%CE%AF%CE%B1_(%CF%80%CE%BF%CE%BB%CE%B9%CF%84%CE%B9%CE%BA%CF%8C_%CE%BA%CF%8C%CE%BC%CE%BC%CE%B1),Q7303029,,radical right
