gisco_id,name,registered,turnout,invalid,blank,KO,LR,TD,KON,NK,POLEXIT,PL!SP,PiS,RNP,BS,GSP
PL_1001121691501,Jordanów,4034,1540,9,0,387,39,97,251,10,7,0,728,0,12,0
PL_1001121691502,Sucha Beskidzka,7184,2940,13,0,1080,67,208,486,14,7,0,1041,0,23,0
PL_1001121691503,Budzów,6765,2269,20,0,299,41,184,361,6,5,1,1339,0,13,0
PL_1001121691504,Bystra-Sidzina,5282,1642,9,0,228,18,84,295,7,1,0,978,0,22,0
PL_1001121691505,Jordanów,8553,3187,24,0,340,61,158,584,19,12,2,1962,0,25,0
PL_1001121691506,Maków Podhalański,12488,4853,30,0,1081,109,263,882,12,5,9,2434,0,28,0
PL_1001121691507,Stryszawa,9426,3730,17,0,811,84,237,570,4,6,4,1971,0,26,0
PL_1001121691508,Zawoja,7221,2685,6,0,583,55,162,447,9,7,5,1398,0,13,0
PL_1001121691509,Zembrzyce,4385,1634,16,0,425,19,115,279,8,4,0,748,0,20,0
PL_1001121241601,Ciężkowice,8695,3033,27,0,399,40,270,414,10,4,3,1850,0,16,0
PL_1001121241602,Gromnik,6791,2432,20,0,178,23,153,397,8,9,1,1621,0,22,0
PL_1001121241603,Lisia Góra,11961,4592,26,0,624,53,276,757,15,5,3,2803,0,30,0
PL_1001121241604,Pleśna,9339,3488,30,0,502,62,276,579,13,19,3,1983,0,21,0
PL_1001121241605,Radłów,7554,2690,22,0,372,33,202,531,12,12,5,1482,0,19,0
PL_1001121241606,Ryglice,9017,3105,29,0,331,48,175,517,8,14,1,1958,0,23,0
PL_1001121241607,Rzepiennik Strzyżewski,5244,2093,9,0,140,17,148,343,11,5,1,1401,0,18,0
PL_1001121241608,Skrzyszów,11234,4374,19,0,694,81,251,713,12,8,3,2561,0,32,0
PL_1001121241609,Tarnów,20538,8850,58,0,2010,231,672,1398,49,28,5,4326,0,73,0
PL_1001121241610,Tuchów,13709,5367,34,0,707,82,352,902,17,19,6,3211,0,36,0
PL_1001121241611,Wierzchosławice,8452,3556,18,0,685,64,280,604,14,10,3,1855,0,23,0
PL_1001121241612,Wietrzychowice,3178,957,6,0,85,8,123,144,6,3,5,573,0,4,0
PL_1001121241613,Wojnicz,10473,4110,26,0,659,53,270,758,25,9,1,2290,0,19,0
PL_1001121241614,Zakliczyn,9622,3777,18,0,420,44,271,599,13,10,4,2366,0,32,0
PL_1001121241615,Żabno,14876,5472,38,0,846,92,469,856,13,10,8,3087,0,53,0
PL_1001121241616,Szerzyny,6123,2164,16,0,148,27,144,365,7,1,0,1446,0,10,0
PL_1001121691701,Zakopane,21814,10556,47,0,4227,413,461,1249,21,22,7,4035,0,74,0
PL_1001121691702,Biały Dunajec,5419,1786,9,0,226,17,75,310,2,6,0,1131,0,10,0
PL_1001121691703,Bukowina Tatrzańska,10629,4223,16,0,640,42,166,690,13,12,2,2611,0,31,0
PL_1001121691704,Kościelisko,6860,2639,12,0,644,81,124,438,3,3,2,1305,0,27,0
PL_1001121691705,Poronin,8915,3171,22,0,619,36,130,509,2,9,4,1817,0,23,0
PL_1001121231801,Andrychów,32819,13993,75,0,3913,468,958,2096,40,36,9,6291,0,107,0
PL_1001121231802,Brzeźnica,8277,3127,13,0,770,66,318,483,9,13,3,1432,0,20,0
PL_1001121231803,Kalwaria Zebrzydowska,15682,5756,25,0,1518,148,401,865,46,25,5,2680,0,43,0
PL_1001121231804,Lanckorona,4863,1751,17,0,432,48,93,292,18,6,1,833,0,11,0
PL_1001121231805,Mucharz,3259,1225,6,0,318,31,77,218,6,2,0,554,0,13,0
PL_1001121231806,Spytkowice,7879,2884,15,0,561,58,267,352,10,8,2,1589,0,22,0
PL_1001121231807,Stryszów,5438,1759,17,0,407,51,130,269,10,5,1,849,0,20,0
PL_1001121231808,Tomice,6270,2273,11,0,589,70,199,344,13,4,1,1025,0,17,0
PL_1001121231809,Wadowice,29026,11536,75,0,3873,348,734,1447,41,30,12,4878,0,96,0
PL_1001121231810,Wieprz,9688,3862,22,0,716,75,300,581,13,12,3,2116,0,24,0
PL_1001121201901,Biskupice,8536,3589,23,0,926,102,227,585,11,11,6,1669,0,28,0
PL_1001121201902,Gdów,14258,5855,35,0,1129,115,644,1001,12,20,8,2850,0,41,0
PL_1001121201903,Kłaj,8563,3472,15,0,1077,130,257,511,12,10,4,1434,0,22,0
PL_1001121201904,Niepołomice,23313,10191,39,0,3475,465,709,1614,25,22,4,3750,0,87,0
PL_1001121201905,Wieliczka,48281,22146,75,0,8529,961,1416,3532,61,53,10,7345,0,162,0
PL_1007142270101,Białobrzegi,8013,3245,33,0,935,93,192,294,6,11,2,1643,4,28,4
PL_1007142270102,Promna,4417,1506,10,0,215,19,181,201,1,6,4,849,4,9,7
PL_1007142270103,Radzanów,3015,1113,5,0,86,8,96,139,0,4,2,761,2,7,3
PL_1007142270104,Stara Błotnica,4213,1560,10,0,126,30,77,202,4,5,5,1086,1,6,8
PL_1007142270105,Stromiec,4351,1410,23,0,156,40,52,191,1,3,4,928,1,8,3
PL_1007142270106,Wyśmierzyce,2316,953,8,0,99,22,42,125,2,1,1,645,1,5,2
PL_1007142250201,Ciechanów,33028,12802,78,0,4614,622,1125,1125,25,17,10,5083,23,68,12
PL_1007142250202,Ciechanów,5716,1869,11,0,492,84,163,255,3,1,3,833,1,21,2
PL_1007142250203,Glinojeck,5844,1558,8,0,311,75,179,207,8,2,0,757,3,7,1
PL_1007142250204,Gołymin-Ośrodek,2940,861,8,0,94,22,42,137,1,5,0,538,3,10,1
PL_1007142250205,Grudusk,2714,903,14,0,103,31,65,123,2,1,0,561,0,1,2
PL_1007142250206,Ojrzeń,3321,912,9,0,133,31,92,115,4,2,3,511,2,9,1
PL_1007142250207,Opinogóra Górna,4661,1416,15,0,198,30,147,214,5,5,2,786,4,8,2
PL_1007142250208,Regimin,3871,1256,16,0,201,29,94,149,3,3,0,749,2,7,3
PL_1007142250209,Sońsk,5998,1998,16,0,327,57,197,283,10,3,1,1080,4,17,3
PL_1007142710301,Garwolin,13192,6180,27,0,1694,175,629,759,9,13,1,2804,7,50,12
PL_1007142710302,Łaskarzew,3757,1551,8,0,267,22,121,192,1,1,0,926,3,9,0
PL_1007142710303,Borowie,4082,1770,11,0,146,45,217,234,3,2,4,1087,4,13,4
PL_1007142710304,Garwolin,10243,4405,32,0,709,74,411,661,5,9,3,2447,6,39,9
PL_1007142710305,Górzno,5121,2083,19,0,150,24,130,319,4,3,0,1411,3,14,6
PL_1007142710306,Łaskarzew,4116,1584,11,0,173,27,111,231,2,1,1,1008,2,12,5
PL_1007142710307,Maciejowice,5498,2097,19,0,192,25,189,234,4,3,4,1408,4,12,3
PL_1007142710308,Miastków Kościelny,3673,1544,9,0,140,15,133,214,7,2,0,1007,3,9,5
PL_1007142710309,Parysów,3169,1309,11,0,72,10,131,169,2,3,2,889,8,8,4
PL_1007142710310,Pilawa,8313,3607,15,0,484,66,442,481,6,5,1,2064,8,31,4
PL_1007142710311,Sobolew,6191,2526,20,0,218,30,147,450,6,6,2,1616,2,24,5
PL_1007142710312,Trojanów,5622,2369,16,0,171,37,152,347,3,3,1,1618,3,12,6
PL_1007142710313,Wilga,4322,1872,17,0,392,68,230,236,3,5,4,901,1,12,3
PL_1007142710314,Żelechów,6325,2520,14,0,265,52,147,380,3,2,4,1628,2,16,7
PL_1007142700401,Gostynin,13926,5190,42,0,1959,170,358,503,21,16,0,2064,11,37,9
PL_1007142700402,Gostynin,9617,2803,24,0,699,78,209,273,11,10,5,1473,8,6,7
PL_1007142700403,Pacyna,2725,932,11,0,83,23,95,159,5,2,3,541,2,7,1
PL_1007142700404,Sanniki,4690,1546,13,0,230,28,117,202,6,1,1,933,1,7,7
PL_1007142700405,Szczawin Kościelny,3911,1141,7,0,149,28,98,204,4,0,1,641,2,5,2
PL_1007141300501,Milanówek,12744,7053,35,0,2970,554,719,818,0,18,0,1877,0,62,0
PL_1007141300502,Podkowa Leśna,3091,2048,5,0,1002,187,177,176,0,3,0,487,0,11,0
PL_1007141300503,Baranów,3985,1579,12,0,362,73,147,265,0,8,0,682,0,30,0
PL_1007141300504,Grodzisk Mazowiecki,38068,18676,65,0,7321,1480,1905,2490,0,54,0,5109,0,251,0
PL_1007141300505,Jaktorów,10087,4549,19,0,1631,249,357,617,0,12,0,1605,0,59,0
PL_1007141300506,Żabia Wola,8054,3691,17,0,1358,261,312,597,0,13,0,1069,0,63,0
PL_1007142730601,Belsk Duży,5086,1915,14,0,251,41,368,324,4,8,3,888,4,8,2
PL_1007142730602,Błędów,5873,2013,5,0,201,42,275,335,4,4,1,1132,6,7,1
PL_1007142730603,Chynów,7861,2929,13,0,582,103,391,583,6,3,3,1207,4,29,5
PL_1007142730604,Goszczyn,2332,994,5,0,69,17,138,152,1,1,2,607,0,2,0
PL_1007142730605,Grójec,19727,8090,45,0,2872,358,990,1045,18,11,9,2659,10,47,26
PL_1007142730606,Jasieniec,4227,1415,4,0,209,60,201,254,1,3,6,665,4,8,0
PL_1007142730607,Mogielnica,6912,2388,18,0,395,35,218,310,4,7,8,1367,6,19,1
PL_1007142730608,Nowe Miasto nad Pilicą,6109,2487,25,0,332,57,430,251,5,0,8,1351,1,17,7
PL_1007142730609,Pniewy,3828,1367,5,0,308,39,200,229,3,2,4,549,1,21,6
PL_1007142730611,Warka,14635,5710,33,0,1148,200,650,903,14,19,10,2659,19,41,14
PL_1007142270701,Garbatka-Letnisko,4320,1740,9,0,401,50,112,216,2,10,3,905,3,27,2
PL_1007142270702,Głowaczów,5686,2201,14,0,242,76,122,320,4,9,2,1396,1,9,6
PL_1007142270703,Gniewoszów,3015,1088,5,0,122,25,62,168,5,6,4,667,9,8,7
PL_1007142270704,Grabów nad Pilicą,3319,1279,11,0,203,27,96,135,4,1,4,787,2,7,2
PL_1007142270705,Kozienice,22866,9052,43,0,2523,359,587,1110,21,15,6,4263,21,75,29
PL_1007142270706,Magnuszew,5370,2067,14,0,327,63,119,292,1,10,6,1218,5,11,1
PL_1007142270707,Sieciechów,3134,1134,9,0,175,38,67,170,4,1,1,659,4,5,1
PL_1007141290801,Legionowo,39209,19372,83,0,8001,1320,1628,2452,0,43,0,5640,0,203,0
PL_1007141290802,Jabłonna,15539,8056,38,0,3657,527,641,1129,0,14,0,1960,0,90,0
PL_1007141290803,Nieporęt,12281,6668,38,0,2786,399,513,954,0,14,0,1875,0,89,0
PL_1007141290804,Serock,13647,6242,20,0,2523,408,443,853,0,14,0,1895,0,86,0
PL_1007141290805,Wieliszew,13956,6650,26,0,2563,417,573,1035,0,23,0,1924,0,89,0
PL_1007142270901,Chotcza,1921,564,5,0,72,22,70,70,0,1,2,318,2,2,0
PL_1007142270902,Ciepielów,4360,1230,10,0,123,35,127,191,7,9,2,714,1,6,5
PL_1007142270903,Lipsko,8597,2780,27,0,646,117,244,391,10,4,1,1296,6,21,17
PL_1007142270904,Rzeczniów,3418,1110,3,0,98,22,110,121,5,2,2,740,2,4,1
PL_1007142270905,Sienno,4572,1470,14,0,193,32,126,184,0,3,2,899,3,6,8
PL_1007142270906,Solec nad Wisłą,3903,1140,11,0,200,62,94,162,2,5,4,585,1,11,3
PL_1007142711001,Huszlew,2131,798,4,0,43,13,88,114,1,0,0,533,0,1,1
PL_1007142711002,Łosice,8385,2987,17,0,433,49,478,465,4,6,4,1505,3,15,8
PL_1007142711003,Olszanka,2267,951,6,0,35,13,152,174,0,0,0,559,0,9,3
PL_1007142711004,Platerów,3642,1301,11,0,105,22,221,244,1,5,1,672,2,8,8
PL_1007142711005,Sarnaki,3775,1554,14,0,244,45,182,213,7,4,4,821,10,8,2
PL_1007142711006,Stara Kornica,3616,1213,9,0,82,19,116,226,2,3,2,738,7,5,4
PL_1007142261101,Maków Mazowiecki,7326,2594,15,0,749,107,284,288,9,5,3,1122,3,7,2
PL_1007142261102,Czerwonka,2103,789,4,0,98,11,50,98,3,3,3,512,1,4,2
PL_1007142261103,Karniewo,3987,1278,9,0,169,39,120,178,5,3,1,738,5,9,2
PL_1007142261104,Krasnosielc,4837,1575,10,0,209,45,186,264,3,3,2,828,2,20,3
PL_1007142261105,Młynarze,1343,548,5,0,42,8,52,78,1,1,2,352,1,3,3
PL_1007142261106,Płoniawy-Bramura,4078,1443,10,0,174,22,145,180,5,0,4,884,0,12,7
PL_1007142261107,Różan,3582,1372,11,0,335,45,137,132,4,5,2,695,0,2,4
PL_1007142261108,Rzewnie,2156,902,12,0,181,12,92,94,3,2,2,498,1,4,1
PL_1007142261109,Sypniewo,2456,942,13,0,83,18,99,137,0,3,0,575,1,12,1
PL_1007142261110,Szelków,2901,1163,14,0,143,27,133,144,1,1,2,687,4,5,2
PL_1007141291201,Mińsk Mazowiecki,29674,14466,50,0,5435,728,1223,1623,27,38,7,5145,36,130,24
PL_1007141291204,Cegłów,4735,2031,14,0,443,75,228,233,7,5,3,991,7,23,2
PL_1007141291205,Dębe Wielkie,8471,3666,25,0,891,121,343,553,6,10,1,1659,9,40,8
PL_1007141291206,Dobre,4835,2019,10,0,354,55,182,290,4,4,1,1100,3,13,3
PL_1007141291207,Halinów,12743,6272,32,0,2073,243,549,884,16,11,5,2372,12,54,21
PL_1007141291208,Jakubów,3926,1616,7,0,189,37,174,239,0,3,0,948,4,11,4
PL_1007141291209,Kałuszyn,4498,1815,11,0,341,30,152,281,3,4,2,977,3,6,5
PL_1007141291210,Latowicz,4116,1514,9,0,152,34,117,312,0,2,1,864,2,15,6
PL_1007141291211,Mińsk Mazowiecki,12238,5304,36,0,1335,167,508,785,18,15,2,2355,14,60,9
PL_1007141291212,Mrozy,6858,2654,23,0,631,100,238,372,6,4,2,1249,7,12,10
PL_1007141291213,Siennica,6020,2451,24,0,440,134,191,353,4,2,1,1268,9,20,5
PL_1007141291214,Stanisławów,5461,2467,18,0,314,66,298,312,5,4,2,1419,6,16,7
PL_1007141291215,Sulejówek,15667,8324,30,0,3043,371,630,1032,11,19,5,3060,11,105,7
PL_1007142251301,Mława,23264,8141,49,0,2773,300,888,914,12,16,7,3113,17,33,19
PL_1007142251302,Dzierzgowo,2282,593,3,0,61,15,57,54,1,0,2,393,1,4,2
PL_1007142251303,Lipowiec Kościelny,3797,1085,5,0,192,25,125,143,2,1,4,583,0,3,2
PL_1007142251304,Radzanów,2540,747,7,0,82,10,117,99,1,2,0,421,2,3,3
PL_1007142251305,Strzegowo,5813,1510,17,0,253,36,160,229,4,2,0,800,2,3,4
PL_1007142251306,Stupsk,3798,1082,13,0,132,28,182,140,4,4,3,558,6,7,5
PL_1007142251307,Szreńsk,3181,843,7,0,63,8,156,114,2,1,1,488,0,3,0
PL_1007142251308,Szydłowo,3484,982,10,0,120,28,158,127,1,2,2,525,5,2,2
PL_1007142251309,Wieczfnia Kościelna,3062,906,8,0,96,25,119,126,5,4,0,513,0,8,2
PL_1007142251310,Wiśniewo,4064,1209,13,0,186,39,153,167,4,3,1,629,4,6,4
PL_1007141301401,Nowy Dwór Mazowiecki,21349,9003,42,0,3701,603,633,1221,0,29,0,2682,0,92,0
PL_1007141301402,Czosnów,8159,3911,14,0,1410,225,359,497,0,11,0,1361,0,34,0
PL_1007141301403,Leoncin,4533,1928,9,0,489,84,98,272,0,9,0,950,0,17,0
PL_1007141301404,Nasielsk,15266,5230,35,0,1216,195,494,688,0,8,0,2548,0,45,0
PL_1007141301405,Pomiechówek,7334,3323,14,0,1043,225,270,427,0,9,0,1299,0,36,0
PL_1007141301406,Zakroczym,4941,1598,11,0,395,73,142,265,0,12,0,680,0,18,0
PL_1007142261501,Baranowo,5000,1530,8,0,147,18,367,233,10,2,3,729,2,8,3
PL_1007142261502,Czarnia,1872,554,11,0,20,5,113,58,1,0,0,345,0,1,0
PL_1007142261503,Czerwin,3992,1397,6,0,63,19,221,236,2,0,0,835,1,13,1
PL_1007142261504,Goworowo,6450,2096,24,0,201,35,303,294,4,6,1,1204,2,21,1
PL_1007142261505,Kadzidło,8787,2965,16,0,168,41,869,403,5,6,3,1423,5,22,4
PL_1007142261506,Lelis,7528,2595,15,0,237,57,529,355,5,11,2,1330,6,46,2
PL_1007142261507,Łyse,6455,1795,9,0,141,13,412,272,5,2,2,925,2,5,7
PL_1007142261508,Myszyniec,7996,2463,18,0,224,31,378,362,2,13,3,1414,3,10,5
PL_1007142261509,Olszewo-Borki,8511,3114,25,0,432,47,656,433,7,1,1,1434,4,65,9
PL_1007142261510,Rzekuń,9909,3984,24,0,878,106,794,478,7,6,7,1606,6,62,10
PL_1007142261511,Troszyn,3703,1457,14,0,113,21,209,184,2,2,3,890,5,14,0
PL_1007142261601,Ostrów Mazowiecka,17060,6390,20,0,1795,163,917,681,11,7,5,2738,19,28,5
PL_1007142261602,Andrzejewo,3217,1187,7,0,71,8,108,157,6,0,1,815,1,5,8
PL_1007142261603,Boguty-Pianki,1976,841,4,0,46,7,60,136,3,1,1,577,3,1,2
PL_1007142261604,Brok,2271,871,6,0,175,31,124,91,3,1,0,437,0,3,0
PL_1007142261605,Małkinia Górna,9009,3283,25,0,471,85,279,404,9,10,4,1956,7,23,9
PL_1007142261606,Nur,2158,852,6,0,85,7,66,131,0,0,0,546,3,6,2
PL_1007142261607,Ostrów Mazowiecka,9968,3374,17,0,468,72,334,470,5,3,2,1979,5,15,4
PL_1007142261608,Stary Lubotyń,2839,997,5,0,52,2,101,133,1,1,1,696,0,4,1
PL_1007142261609,Szulborze Wielkie,1271,456,6,0,30,5,62,72,2,0,0,275,1,3,0
PL_1007142261610,Wąsewo,3309,1059,5,0,108,31,155,152,1,2,0,592,2,10,1
PL_1007142261611,Zaręby Kościelne,2827,1044,5,0,86,20,68,146,1,3,1,705,4,5,0
PL_1007141291701,Józefów,15435,8951,29,0,3715,581,678,1338,0,27,0,2464,0,119,0
PL_1007141291702,Otwock,33709,17494,92,0,6213,986,1253,2415,0,45,0,6284,0,203,0
PL_1007141291703,Celestynów,8983,4587,32,0,1091,187,327,718,0,17,0,2162,0,53,0
PL_1007141291704,Karczew,12164,5959,36,0,1736,237,440,755,0,18,0,2673,0,64,0
PL_1007141291705,Kołbiel,6438,2835,14,0,495,94,199,457,0,11,0,1525,0,40,0
PL_1007141291706,Osieck,2887,1357,16,0,180,28,74,208,0,7,0,827,0,17,0
PL_1007141291707,Sobienie-Jeziory,4980,2250,14,0,406,82,236,326,0,4,0,1157,0,25,0
PL_1007141291708,Wiązowna,10916,5896,50,0,2042,325,450,879,0,17,0,1993,0,140,0
PL_1007141301801,Góra Kalwaria,21059,8791,52,0,3035,509,547,1414,0,18,0,3092,0,123,0
PL_1007141301802,Konstancin-Jeziorna,19392,10343,52,0,4814,693,600,1064,0,28,0,3018,0,71,0
PL_1007141301803,Lesznowola,24170,13365,55,0,6233,1026,1163,2039,0,27,0,2640,0,181,0
PL_1007141301804,Piaseczno,63335,34226,116,0,16949,2566,2444,4232,0,71,0,7460,0,386,0
PL_1007141301805,Prażmów,9426,4332,24,0,1628,287,379,659,0,10,0,1280,0,65,0
PL_1007141301806,Tarczyn,9371,4067,22,0,1211,193,254,686,0,7,0,1661,0,33,0
PL_1007142701901,Bielsk,6988,2136,19,0,388,58,223,300,10,3,4,1114,7,7,3
PL_1007142701902,Bodzanów,6329,1960,11,0,429,78,175,270,4,5,4,960,5,15,4
PL_1007142701903,Brudzeń Duży,6499,2061,25,0,361,53,161,311,6,8,4,1105,2,21,4
PL_1007142701904,Bulkowo,4310,1318,8,0,104,19,125,200,4,3,1,831,2,19,2
PL_1007142701905,Drobin,5899,1496,18,0,200,38,164,209,1,3,2,844,3,12,2
PL_1007142701906,Gąbin,8811,3231,35,0,731,73,271,323,5,8,5,1734,8,22,16
PL_1007142701907,Łąck,4446,1689,13,0,443,83,193,206,7,1,3,724,4,8,4
PL_1007142701908,Mała Wieś,4602,1240,8,0,202,27,106,152,4,1,1,722,3,12,2
PL_1007142701909,Nowy Duninów,3141,1104,10,0,209,36,117,115,3,1,3,604,1,3,2
PL_1007142701910,Radzanowo,6664,2237,13,0,520,87,338,273,6,6,3,971,3,12,5
PL_1007142701911,Słubice,3437,1078,14,0,133,31,78,106,3,3,1,702,0,4,3
PL_1007142701912,Słupno,6634,2977,12,0,1201,129,317,386,5,1,1,891,4,23,3
PL_1007142701913,Stara Biała,9243,3625,36,0,941,162,371,476,13,12,7,1567,10,26,4
PL_1007142701914,Staroźreby,5576,1563,17,0,243,34,137,224,8,2,0,882,5,10,1
PL_1007142701915,Wyszogród,4319,1454,20,0,282,34,140,218,9,5,5,722,4,14,1
PL_1007142252001,Płońsk,16566,6325,39,0,2523,255,499,556,23,14,1,2366,12,31,6
PL_1007142252002,Raciąż,3344,1093,6,0,304,34,107,115,3,1,1,516,2,3,1
PL_1007142252003,Baboszewo,6170,1839,6,0,316,49,148,224,1,0,2,1071,6,14,2
PL_1007142252004,Czerwińsk nad Wisłą,5913,1511,13,0,220,37,108,224,8,4,1,879,2,10,5
PL_1007142252005,Dzierzążnia,2832,836,3,0,104,23,71,96,0,2,0,527,1,9,0
PL_1007142252006,Joniec,2512,983,10,0,337,37,69,114,2,1,3,390,6,9,5
PL_1007142252007,Naruszewo,4839,1264,10,0,174,29,104,204,1,1,2,722,4,11,2
PL_1007142252008,Nowe Miasto,3814,1375,11,0,345,43,99,136,2,1,1,724,2,10,1
PL_1007142252009,Płońsk,6444,1827,17,0,413,51,223,248,4,8,3,838,7,13,2
PL_1007142252010,Raciąż,6618,1575,16,0,147,29,149,188,5,4,7,1010,2,15,3
PL_1007142252011,Sochocin,4597,1445,6,0,312,46,134,168,4,11,2,748,3,9,2
PL_1007142252012,Załuski,4410,1072,18,0,181,35,111,146,3,2,0,566,1,7,2
PL_1007141302101,Piastów,16760,9016,34,0,3624,599,624,1110,0,25,0,2905,0,95,0
PL_1007141302102,Pruszków,46068,23214,87,0,10214,1690,1663,3018,0,40,0,6170,0,332,0
PL_1007141302103,Brwinów,20502,11417,39,0,4861,890,992,1406,0,25,0,3058,0,146,0
PL_1007141302104,Michałowice,14351,9065,45,0,4442,654,663,1041,0,26,0,2085,0,109,0
PL_1007141302105,Nadarzyn,12439,6603,23,0,3001,462,569,877,0,21,0,1581,0,68,0
PL_1007141302106,Raszyn,17412,8979,35,0,3303,533,699,1250,0,47,0,2972,0,140,0
PL_1007142262201,Przasnysz,12786,4753,49,0,1769,139,248,467,11,12,5,2011,10,21,11
PL_1007142262202,Chorzele,7621,2141,23,0,353,37,219,294,5,6,1,1185,6,10,2
PL_1007142262203,Czernice Borowe,2894,990,8,0,110,8,98,137,2,2,2,611,1,10,1
PL_1007142262204,Jednorożec,5446,1466,14,0,193,25,185,210,5,2,2,816,2,8,4
PL_1007142262205,Krasne,2699,828,5,0,82,15,64,113,3,1,0,538,2,4,1
PL_1007142262206,Krzynowłoga Mała,2646,982,6,0,50,16,47,158,2,2,2,691,0,7,1
PL_1007142262207,Przasnysz,5427,1704,7,0,297,21,98,220,2,4,4,1039,1,8,3
PL_1007142272301,Borkowice,3374,1192,13,0,193,53,136,145,2,5,2,617,3,6,17
PL_1007142272302,Gielniów,3617,1347,9,0,103,26,51,139,2,9,3,896,3,11,95
PL_1007142272303,Klwów,2629,1435,12,0,72,11,264,180,3,3,3,826,5,10,46
PL_1007142272304,Odrzywół,2983,1320,11,0,114,6,59,149,2,1,1,945,5,3,24
PL_1007142272305,Potworów,3308,1157,9,0,93,14,70,216,4,3,2,711,1,8,26
PL_1007142272306,Przysucha,9449,3706,16,0,784,99,245,386,9,7,6,2025,7,15,107
PL_1007142272307,Rusinów,3362,1555,15,0,90,14,76,140,2,4,0,1025,2,2,185
PL_1007142272308,Wieniawa,4176,1791,8,0,183,23,102,225,3,2,5,1211,0,8,21
PL_1007142252401,Gzy,2980,964,16,0,83,20,122,151,5,4,5,548,1,7,2
PL_1007142252402,Obryte,3795,1614,18,0,176,31,218,198,8,4,6,936,2,15,2
PL_1007142252403,Pokrzywnica,4056,1476,9,0,269,44,113,250,4,3,1,766,2,13,2
PL_1007142252404,Pułtusk,18549,6558,46,0,1923,276,594,798,11,10,10,2821,12,43,14
PL_1007142252405,Świercze,3747,1151,7,0,220,48,79,168,3,3,4,607,2,8,2
PL_1007142252406,Winnica,3170,1123,9,0,107,17,141,173,5,0,1,656,2,10,2
PL_1007142252407,Zatory,3911,1490,10,0,247,33,119,223,3,0,0,836,4,12,3
PL_1007142272501,Pionki,13545,5071,32,0,1616,264,365,513,15,7,4,2199,10,38,8
PL_1007142272502,Gózd,7164,2773,17,0,344,37,112,441,6,1,5,1771,4,13,22
PL_1007142272503,Iłża,11386,3493,28,0,754,133,256,449,10,6,6,1832,1,16,2
PL_1007142272504,Jastrzębia,5547,2099,12,0,345,46,116,305,5,6,2,1249,2,7,4
PL_1007142272505,Jedlińsk,11206,3822,26,0,601,111,219,556,10,10,3,2252,6,25,3
PL_1007142272506,Jedlnia-Letnisko,10457,4296,16,0,998,129,255,644,7,5,5,2145,5,29,58
PL_1007142272507,Kowala,9501,3554,24,0,606,132,202,592,5,8,6,1941,5,20,13
PL_1007142272508,Pionki,8067,2630,31,0,484,60,158,306,7,6,1,1547,6,16,8
PL_1007142272509,Przytyk,5680,2057,7,0,212,26,71,308,3,3,1,1363,2,55,6
PL_1007142272510,Skaryszew,11523,4573,19,0,585,83,238,720,15,6,12,2850,4,32,9
PL_1007142272511,Wierzbica,7295,2415,26,0,357,75,143,425,7,1,3,1344,5,15,14
PL_1007142272512,Wolanów,7001,2610,13,0,324,64,177,377,4,7,3,1605,6,25,5
PL_1007142272513,Zakrzew,10428,4292,24,0,757,99,199,646,11,7,5,2512,4,20,8
PL_1007142712601,Domanice,2015,833,9,0,52,5,70,113,1,1,0,575,1,5,1
PL_1007142712602,Korczew,2095,753,10,0,88,12,175,92,3,1,3,365,1,0,3
PL_1007142712603,Kotuń,6625,2398,25,0,349,57,310,349,1,11,3,1264,4,15,10
PL_1007142712604,Mokobody,3899,1557,14,0,95,18,154,302,3,3,2,954,2,7,3
PL_1007142712605,Mordy,4489,1725,9,0,179,25,227,354,4,4,2,905,1,13,2
PL_1007142712606,Paprotnia,1984,878,9,0,41,5,95,170,1,0,2,546,1,5,3
PL_1007142712607,Przesmyki,2487,933,2,0,35,3,168,164,1,2,4,541,2,5,6
PL_1007142712608,Siedlce,14444,5840,21,0,1027,105,675,984,9,11,3,2955,13,23,14
PL_1007142712609,Skórzec,6196,2482,27,0,194,24,244,347,1,5,4,1615,5,13,3
PL_1007142712610,Suchożebry,3692,1324,7,0,116,18,123,283,1,2,1,763,1,7,2
PL_1007142712611,Wiśniew,4608,1982,8,0,122,20,167,412,5,2,4,1227,3,9,3
PL_1007142712612,Wodynie,3378,1343,10,0,89,11,109,192,3,1,0,914,3,9,2
PL_1007142712613,Zbuczyn,7666,3216,28,0,173,30,332,613,5,7,3,1995,7,10,13
PL_1007142702701,Sierpc,13318,4870,27,0,1664,225,406,456,16,7,3,2027,2,30,7
PL_1007142702702,Gozdowo,4585,1251,10,0,194,48,85,197,4,10,3,668,11,10,11
PL_1007142702703,Mochowo,4603,1224,24,0,138,43,112,184,3,5,1,689,1,16,8
PL_1007142702704,Rościszewo,3118,935,5,0,85,13,95,153,0,2,0,574,1,6,1
PL_1007142702705,Sierpc,5299,1398,8,0,250,41,133,162,5,6,3,769,3,15,3
PL_1007142702706,Szczutowo,3419,975,11,0,174,19,89,120,2,1,2,548,2,5,2
PL_1007142702707,Zawidz,5081,1457,12,0,162,32,164,206,4,5,0,854,4,10,4
PL_1007142732801,Sochaczew,25863,10364,56,0,4218,408,617,1032,18,22,7,3866,19,88,13
PL_1007142732802,Brochów,3559,1093,13,0,241,35,85,116,4,1,1,583,8,3,3
PL_1007142732803,Iłów,4740,1681,11,0,197,31,127,195,2,4,3,1097,4,7,3
