gisco_id,name,registered,turnout,invalid,blank,1 - Komitet Wyborczy Solidarna Polska Zbigniewa Ziobro,2 - Komitet Wyborczy Wyborców Ruch Narodowy,3 - Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej-Unia Pracy,4 - Komitet Wyborczy Prawo i Sprawiedliwość,5 - Koalicyjny Komitet Wyborczy Europa Plus Twój Ruch,6 - Komitet Wyborczy Polska Razem Jarosława Gowina,7 - Komitet Wyborczy Nowa Prawica – Janusza Korwin-Mikke,8 - Komitet Wyborczy Platforma Obywatelska RP,9 - Komitet Wyborczy Polskie Stronnictwo Ludowe,10 - Komitet Wyborczy Demokracja Bezpośrednia,11 - Komitet Wyborczy Samoobrona,12 - Komitet Wyborczy Partia Zieloni
PL_114252706,Szczutowo,3534,464,25,0,19,3,65,173,7,8,17,39,108,0,0,0
PL_114252707,Zawidz,5541,1094,48,0,23,6,63,361,9,14,37,58,475,0,0,0
PL_114302801,Sochaczew,29749,6272,204,0,146,63,436,1952,197,123,426,1674,1051,0,0,0
PL_114302802,Brochów,3489,484,11,0,17,12,25,191,8,11,22,79,108,0,0,0
PL_114302803,Iłów,4979,871,27,0,26,6,38,372,10,7,46,39,300,0,0,0
PL_114302804,Młodzieszyn,4482,690,29,0,34,8,18,249,12,13,38,78,211,0,0,0
PL_114302805,Nowa Sucha,5154,869,31,0,26,0,39,307,12,32,67,121,234,0,0,0
PL_114302806,Rybno,2767,519,21,0,15,6,13,164,5,2,45,30,218,0,0,0
PL_114302807,Sochaczew,7917,1445,68,0,43,16,50,454,21,24,108,174,487,0,0,0
PL_114302808,Teresin,8913,1907,71,0,65,21,80,813,46,49,174,370,218,0,0,0
PL_114262901,Sokołów Podlaski,15379,3870,105,0,111,77,246,1662,113,90,358,713,395,0,0,0
PL_114262902,Bielany,3034,753,14,0,33,8,14,354,8,8,46,28,240,0,0,0
PL_114262903,Ceranów,1986,401,17,0,12,2,8,176,4,2,21,33,126,0,0,0
PL_114262904,Jabłonna Lacka,4000,840,28,0,34,7,31,367,20,6,39,83,225,0,0,0
PL_114262905,Kosów Lacki,5335,988,31,0,23,23,36,513,8,11,44,123,176,0,0,0
PL_114262906,Repki,4615,1101,35,0,40,15,32,466,8,16,52,48,389,0,0,0
PL_114262907,Sabnie,3244,640,29,0,35,25,25,239,14,10,23,65,175,0,0,0
PL_114262908,Sokołów Podlaski,4985,1012,27,0,29,20,36,510,17,21,57,80,215,0,0,0
PL_114262909,Sterdyń,3671,677,30,0,19,12,21,241,10,7,31,63,243,0,0,0
PL_114273001,Chlewiska,5203,737,49,0,58,9,45,348,14,12,25,87,90,0,0,0
PL_114273002,Jastrząb,4151,681,41,0,17,29,20,334,10,15,69,91,55,0,0,0
