gisco_id,name,registered,turnout,invalid,blank,Smer-SD,KDŽP,ĽSNS,KOREKTÚRA,SNS,SR,OĽaNO,STAN,SP,STS,HĽ,MKDA-MKDSZ,DOPRAVA,KDH,SZ,MH,PD,SRK,SKS,SNJ,SMK-MKP,DOMA DOBRE,KSS-VZDOR,EDS,SaS,SĽS,NAJ,KÚ,PS-Spolu,DS,NK
SK_516210,Modry Kamen,1277,240,6,0,50,3,55,7,16,8,18,0,0,2,0,0,0,12,5,1,0,0,0,0,2,0,0,2,20,0,1,1,30,0,1
SK_516228,Mula,228,31,1,0,9,1,3,0,1,1,1,0,0,0,0,3,0,2,0,0,0,1,0,0,5,0,0,0,2,0,1,0,0,0,0
SK_516236,Nenince,1136,232,4,0,8,1,25,0,1,6,3,0,0,1,0,8,0,2,0,12,1,0,0,0,136,0,0,1,6,0,0,1,15,1,0
SK_516244,Nova Ves,335,61,2,0,19,2,12,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6,0,0,4,0,0
SK_516252,Obeckov,380,79,1,0,27,2,13,0,1,2,5,0,0,0,0,0,0,5,0,3,1,0,0,0,1,0,2,0,3,1,0,2,10,0,0
SK_516261,Olovary,251,73,0,0,9,2,4,0,0,0,2,0,0,0,0,2,0,1,0,22,0,0,0,0,26,0,0,0,2,0,0,0,3,0,0
SK_516279,Opatovska Nova Ves,504,101,4,0,7,2,27,0,1,2,2,0,0,0,0,3,0,1,0,22,0,0,0,0,27,0,0,0,2,0,0,0,1,0,0
SK_516287,Opava,92,14,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
SK_516295,Potor,650,111,2,0,22,4,41,3,4,4,10,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,4,1,0,0,10,0,0
SK_516309,Pravica,94,11,0,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SK_516317,Pribelce,469,85,1,0,20,5,24,0,4,3,5,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,4,1,0,0,11,1,0
SK_516333,Secianky,295,81,0,0,2,0,4,0,0,1,0,0,0,0,0,3,0,0,1,5,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
SK_516341,Selany,158,36,0,0,7,0,9,0,2,4,2,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0
SK_516368,Senné (okres Veľký Krtíš),163,42,0,0,9,0,9,2,1,1,6,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,3,0,0,0,5,0,0
SK_516384,Slovenske Darmoty,394,50,2,0,10,1,14,0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,1,0,1
SK_516392,Slovenske Klacany,134,30,0,0,7,2,5,0,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
SK_516406,Stredne Plachtince,519,64,0,0,13,1,14,1,5,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,1,0,13,0,0
SK_516414,Suchan,205,46,0,0,21,0,7,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,2,0,0,1,2,1,0
SK_516422,Suche Brezovo,71,22,0,0,7,1,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SK_516431,Sirakov,178,40,1,0,6,0,4,0,1,1,1,1,0,0,0,1,1,0,0,8,0,0,0,0,11,0,0,0,2,0,0,0,2,0,0
SK_516449,Sula,58,22,0,0,9,0,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
SK_516457,Trebusovce,157,45,1,0,4,0,3,1,0,2,1,0,0,0,0,11,0,2,0,5,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0
SK_516465,Velka Calomija,476,131,5,0,4,1,12,0,1,0,3,0,0,0,0,3,0,1,0,5,0,0,0,0,87,3,0,0,1,0,0,0,5,0,0
SK_516473,Velka Ves nad Iplom,342,91,1,0,14,0,4,0,0,3,6,0,0,0,1,2,0,0,0,14,0,0,0,0,42,0,1,0,0,0,1,0,2,0,0
SK_558214,Velke Straciny,141,37,1,0,7,0,6,0,1,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,10,1,0
SK_516490,Velke Zlievce,377,77,2,0,21,4,14,1,3,3,2,1,0,0,0,0,0,4,0,0,0,4,0,0,8,0,0,0,1,0,0,1,7,1,0
SK_515850,Velky Krtis,9512,1646,48,0,332,35,348,11,76,51,155,4,1,0,1,7,0,48,26,19,4,3,1,1,40,7,8,0,90,1,1,17,299,2,10
SK_516503,Velky Lom,131,17,0,0,6,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SK_516511,Vieska (okres Veľký Krtíš),168,40,2,0,7,1,10,0,3,1,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0
SK_516520,Vinica,1558,425,9,0,4,4,21,3,1,4,1,0,2,0,0,17,0,3,1,45,0,0,1,0,283,0,0,0,15,0,0,2,9,0,0
SK_516538,Vrbovka,300,87,2,0,3,1,4,0,1,0,3,0,0,0,0,17,0,0,0,2,0,0,0,0,48,1,0,0,0,1,1,0,3,0,0
SK_516546,Zahorce,548,126,1,0,38,3,30,0,4,7,8,1,0,0,0,0,1,4,3,0,0,0,0,0,2,0,0,0,11,0,0,0,13,0,0
SK_516554,Závada (okres Veľký Krtíš),384,75,2,0,25,0,14,2,2,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0
SK_516562,Zombor,104,19,1,0,5,0,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0
SK_516571,Zelovce,1020,143,5,0,14,2,35,0,3,4,16,0,1,1,0,1,1,3,1,8,0,0,0,0,14,0,0,0,10,0,0,0,24,0,0
SK_518263,Detva,11930,2416,54,0,564,32,406,13,152,68,129,8,7,1,7,0,7,199,12,8,6,0,2,0,0,20,25,4,207,7,3,73,382,8,12
SK_518271,Detvianska Huta,579,129,2,0,30,1,23,1,12,13,5,1,1,0,0,0,0,18,2,0,2,0,0,0,0,0,1,0,5,0,0,4,8,0,0
SK_518379,Dubravy,796,179,2,0,41,4,46,0,14,10,7,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,5,0,9,0,0,2,22,0,1
SK_518450,Horny Tisovnik,151,47,0,0,20,0,9,0,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
SK_518468,Hrinova,6191,961,14,0,249,39,154,8,63,20,36,3,0,0,2,0,0,129,4,1,2,3,0,0,1,11,13,0,44,5,0,26,130,2,2
SK_518492,Klokoc,423,103,5,0,28,4,22,5,3,5,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,7,10,1,0
SK_580520,Korytarky,793,170,1,0,49,8,32,1,7,11,5,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,12,1,0,11,18,0,0
SK_518549,Krivan,1458,363,11,0,87,7,63,3,19,13,24,2,0,0,1,0,0,22,7,1,0,0,0,0,0,4,1,1,21,2,0,33,39,2,0
SK_511510,Latky,481,133,1,0,20,8,20,1,4,7,6,0,0,0,0,0,0,34,0,0,1,0,0,0,0,3,0,0,5,0,0,4,18,1,0
SK_511731,Podkrivan,468,91,5,0,22,0,15,1,9,3,4,1,0,0,0,0,0,8,0,1,1,0,0,0,0,2,2,0,2,0,0,11,4,0,0
SK_518794,Slatinske Lazy,428,85,1,0,18,0,16,0,0,1,6,1,0,0,0,0,0,9,0,1,2,0,0,0,0,2,1,0,8,2,0,3,14,0,0
SK_518816,Stara Huta,267,58,1,0,8,1,14,1,4,1,2,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0
SK_518824,Stozok,823,179,4,0,29,7,44,2,15,14,10,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,11,0,0,0,29,2,2
SK_518921,Viglas,1303,316,2,0,75,4,45,4,21,21,14,0,0,0,1,0,1,19,4,1,0,2,0,0,0,4,1,2,32,4,0,3,54,1,1
SK_518930,Viglasska Huta - Kalinka,287,92,2,0,15,2,19,0,9,9,1,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,1,0,2,0,0,10,12,0,0
SK_518212,Bzovik,858,223,1,0,36,9,56,2,14,10,6,0,0,0,0,0,0,21,0,0,1,0,0,1,0,2,2,0,17,0,1,17,25,1,1
SK_518239,Cerovo,464,94,3,0,29,2,39,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0
SK_518247,Cabradsky Vrbovok,191,42,3,0,7,1,12,0,3,2,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
SK_518255,Cekovce,334,65,4,0,12,5,13,0,2,2,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,1,0
SK_518280,Devicie,258,61,1,0,13,1,21,0,2,2,2,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,2,1,0,1,7,0,0
SK_518301,Dolne Mladonice,110,34,1,0,4,2,8,0,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,2,4,0,1
SK_518310,Dolny Badin,211,89,1,0,14,4,14,0,1,3,2,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,9,22,0,0
SK_518336,Domaniky,174,26,2,0,2,0,6,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,5,0,0,0,3,2,0
SK_518344,Drazovce,106,46,2,0,20,2,6,1,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0
SK_518352,Drienovo,95,37,0,0,6,0,9,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,9,0,0
SK_518387,Dudince,1387,499,11,0,103,5,62,5,38,10,10,2,3,0,1,1,1,53,2,4,1,0,0,0,10,7,9,0,47,0,2,13,98,1,0
SK_518409,Hontianske Moravce,675,146,1,0,35,2,31,1,6,4,6,0,1,2,0,0,0,11,1,0,0,0,0,0,0,4,0,1,9,0,1,3,27,0,0
SK_518417,Hontianske Nemce,1173,229,2,0,42,4,52,0,8,7,13,0,2,0,1,0,0,42,2,0,0,0,0,1,0,0,2,0,14,2,0,9,24,0,2
SK_518425,Hontianske Tesare,709,117,2,0,47,1,17,1,8,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,9,0,1,3,14,2,0
SK_518433,Horne Mladonice,145,43,1,0,10,4,6,0,1,1,2,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,3,1,0,0,5,0,0
SK_518441,Horny Badin,149,42,2,0,3,3,11,0,4,2,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0
SK_518484,Jalsovik,153,54,0,0,10,2,14,1,2,0,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,4,7,0,1
SK_518514,Kozi Vrbovok,123,34,0,0,7,2,9,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,0,0
SK_518531,Kralovce-Krnisov,131,45,0,0,3,0,14,0,3,6,4,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,4,2,0
SK_518557,Krupina,6129,1304,30,0,244,23,268,9,61,50,53,6,1,1,5,0,1,123,11,7,1,0,0,2,0,2,7,1,151,2,0,38,203,1,3
SK_518565,Lackov,84,33,0,0,5,2,9,0,4,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0
SK_518573,Ladzany,242,75,2,0,25,0,21,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0,1
SK_518603,Lisov,179,45,2,0,15,0,8,0,3,0,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,0
SK_518611,Litava,584,116,1,0,37,6,36,0,3,3,3,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,3,1,0,4,10,0,0
SK_518646,Medovarce,163,28,0,0,11,0,5,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0
SK_518701,Rykyncice,267,110,1,0,19,0,36,2,7,1,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,4,9,2,0
SK_518735,Sebechleby,970,254,12,0,28,10,50,2,9,8,18,1,0,0,0,0,0,34,1,0,1,0,0,0,0,2,0,0,12,1,1,9,53,2,0
SK_518743,Selce (okres Krupina),85,34,0,0,9,1,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0
SK_518751,Senohrad,625,145,4,0,22,28,39,0,1,7,1,0,0,0,1,0,1,14,0,0,0,0,0,0,0,1,1,0,8,0,0,6,10,0,1
SK_518832,Sudince,58,19,0,0,11,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
SK_518841,Sudovce,158,39,0,0,15,2,9,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0
SK_518867,Terany,461,75,3,0,24,0,15,1,3,2,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,9,0,0,1,5,0,2
SK_518883,Trpin,94,33,1,0,8,0,10,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,0,1,2,0,0
SK_518905,Unatin,145,53,0,0,5,1,22,0,6,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,8,0,0,0,2,0,0
SK_518956,Zemiansky Vrbovok,69,29,0,0,8,0,11,0,1,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SK_518999,Zibritov,73,25,0,0,5,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,6,0,0
SK_518166,Babina,442,101,0,0,19,2,18,0,8,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,14,0,0,7,22,0,0
SK_518174,Bacurov,127,53,0,0,12,0,7,1,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,21,0,0
SK_518191,Breziny,299,56,0,0,17,0,23,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
SK_518204,Budca,1075,242,2,0,32,3,31,3,11,7,10,1,0,0,0,0,2,16,1,0,0,2,1,0,0,0,5,0,30,0,0,16,67,2,0
SK_518221,Bzovska Lehotka,108,27,0,0,6,0,6,0,3,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
SK_518298,Dobra Niva,1517,340,2,0,77,2,43,3,14,16,25,2,0,0,1,0,0,16,0,1,1,2,0,0,0,1,2,0,43,0,0,7,77,5,0
SK_518361,Dubové (okres Zvolen),235,64,2,0,18,0,8,2,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8,0,6,0,0,1,7,0,0
SK_518476,Hronska Breznica,215,52,0,0,19,0,10,0,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,1
SK_518506,Kováčová (okres Zvolen),1313,404,9,0,62,2,47,13,18,9,11,0,0,0,2,0,0,62,4,6,3,0,0,2,0,1,6,2,57,0,0,17,69,0,2
SK_518581,Lešť (vojenský obvod),36,21,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0
SK_558133,Lieskovec (okres Zvolen),1134,279,5,0,77,3,34,2,9,9,16,0,0,2,0,0,0,29,2,0,0,0,0,0,0,2,3,0,26,0,0,10,48,0,2
SK_558087,Lukavica (okres Zvolen),202,65,0,0,0,0,11,1,6,3,5,2,0,0,0,0,2,4,2,1,0,0,0,0,0,2,0,1,3,0,0,0,19,2,1
SK_518654,Michalkova,37,20,0,0,8,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0
SK_518662,Ocova,2119,451,11,0,123,6,68,4,26,21,11,0,2,0,0,0,0,12,4,0,0,0,0,0,0,22,5,0,29,0,0,8,93,3,3
SK_518671,Ostra Luka,261,79,1,0,15,2,14,0,2,6,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,5,16,6,2
SK_518689,Pliesovce,1911,439,5,0,83,4,93,5,19,19,10,0,0,0,1,0,1,7,7,1,0,0,0,3,0,0,6,0,37,0,0,8,125,1,4
SK_518697,Podzamcok,416,149,1,0,20,3,21,0,8,10,9,1,1,0,1,0,0,20,1,0,0,0,0,0,0,0,2,0,16,0,2,7,24,1,1
SK_518727,Sása (okres Zvolen),760,159,4,0,35,2,26,2,12,5,8,1,1,0,0,0,3,18,0,0,1,0,0,0,0,1,0,0,10,0,0,1,27,2,0
SK_518760,Sielnica,1133,264,10,0,35,4,53,2,9,14,18,0,0,0,0,0,0,21,1,0,0,1,0,0,0,0,1,1,18,4,0,13,56,1,2
SK_518808,Sliač,4155,1301,20,0,210,13,145,20,64,49,80,8,1,1,2,0,1,88,3,4,3,1,0,0,3,0,16,1,132,2,0,85,331,11,7
SK_518875,Trnie,303,104,3,0,9,0,23,4,0,7,6,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,5,19,0,0
SK_518891,Turova,362,134,1,0,21,0,30,0,8,6,0,3,0,0,0,0,0,7,3,1,1,0,0,0,0,1,2,1,13,0,0,6,29,1,0
SK_581585,Velka Luka,576,162,7,0,11,0,21,1,10,11,3,2,0,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,17,0,0,6,63,0,1
SK_518158,Zvolen,34196,8647,150,0,1861,100,1085,121,356,316,398,17,10,3,12,1,24,504,66,34,11,1,3,3,6,26,89,5,871,26,2,276,2162,66,42
SK_518972,Zvolenska Slatina,2287,543,14,0,89,7,94,3,30,20,26,7,1,0,2,0,0,35,5,0,1,0,0,1,0,0,4,0,47,3,0,16,124,5,9
SK_518981,Zelezna Breznica,464,118,0,0,28,3,9,1,7,8,4,1,0,0,2,0,0,8,0,0,1,0,0,0,0,3,0,0,5,0,0,8,27,3,0
SK_516601,Badan,136,38,2,0,13,0,9,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0
SK_516627,Banska Bela,960,218,7,0,45,5,25,4,11,3,19,1,3,0,1,0,0,24,2,0,0,0,0,0,0,0,6,1,19,3,0,2,30,4,3
SK_516643,Banska Stiavnica,8199,2071,40,0,482,22,267,13,54,40,79,3,78,1,1,0,3,153,16,9,4,0,0,1,1,1,13,0,178,10,3,83,500,2,14
SK_516651,Bansky Studenec,373,82,1,0,21,0,16,0,2,1,7,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,4,17,0,0
SK_516678,Beluj,117,45,1,0,9,0,9,2,0,1,1,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,1,1,9,0,0
SK_516716,Dekys,166,53,0,0,13,1,8,0,2,0,1,0,1,0,0,0,0,12,1,3,0,0,0,0,0,1,0,0,4,0,0,4,2,0,0
SK_516856,Ilija,303,98,3,0,27,0,5,0,2,3,8,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,1,0,2,25,1,0
SK_516953,Kozelnik,137,25,0,0,5,0,11,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
SK_517071,Mociar,136,42,0,0,12,0,13,0,1,2,2,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,0
SK_517160,Pocuvadlo,97,46,3,0,23,0,6,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0
SK_517143,Podhorie (okres Banská Štiavnica),280,84,4,0,17,0,17,1,7,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,2,14,0,1
SK_517178,Prencov,542,142,3,0,31,2,24,3,8,6,5,1,2,0,0,0,0,9,0,0,4,0,0,0,0,1,0,0,12,1,0,3,25,2,0
SK_516597,Svätý Anton,962,230,9,0,46,1,45,1,17,10,3,1,5,0,0,0,0,13,1,0,0,0,0,0,0,3,4,0,15,2,0,7,43,0,4
SK_517283,Stiavnicke Bane,686,231,4,0,74,1,44,2,6,5,8,0,1,0,0,0,0,7,0,2,0,0,0,0,0,1,3,0,13,0,0,1,54,3,2
SK_517372,Vysoká (okres Banská Štiavnica),119,31,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0
SK_581607,Brehy,869,174,3,0,37,3,39,1,6,9,7,3,1,0,1,0,0,6,0,0,0,1,0,0,0,3,1,0,21,1,0,12,17,0,2
SK_516759,Hodrusa-Hamre,1881,480,6,0,126,4,73,6,29,16,13,1,6,0,2,0,1,19,4,0,1,0,0,0,0,7,9,0,44,1,0,6,100,4,2
SK_516805,Horne Hamre,553,140,4,0,17,4,21,2,3,3,11,2,0,0,0,0,1,29,0,3,0,0,0,0,0,0,0,0,6,0,0,2,31,1,0
SK_516813,Hrabicov,473,84,5,0,20,7,25,0,3,2,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,3,6,1,0
SK_516830,Hronsky Benadik,989,197,3,0,44,1,33,8,5,9,10,1,1,0,0,0,0,27,0,0,0,0,0,8,0,2,2,0,9,0,0,13,20,1,0
SK_516902,Klak,179,42,3,0,8,0,2,2,0,1,1,0,0,0,0,0,0,5,2,0,2,0,0,1,0,0,0,1,4,0,0,0,8,2,0
SK_517062,Mala Lehota,755,130,5,0,19,1,45,3,8,3,6,1,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,12,0,0,7,10,0,3
SK_517097,Nova Bana,5906,1391,30,0,192,24,185,7,53,40,51,6,3,0,2,0,0,122,9,6,1,1,0,6,0,7,15,1,96,2,2,258,260,1,11
SK_580546,Orovnica,480,103,6,0,17,2,34,0,4,4,7,0,0,0,2,0,0,4,1,0,0,0,0,0,0,1,1,0,3,0,0,8,7,0,2
SK_517119,Ostry Grun,440,84,1,0,28,4,20,0,4,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,10,1,0,0,7,2,0
SK_517127,Píla (okres Žarnovica),102,20,1,0,3,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0
SK_517232,Rudno nad Hronom,437,127,3,0,30,1,13,2,9,2,13,1,0,0,1,0,0,21,2,0,1,0,0,0,0,0,0,0,10,0,1,5,12,0,0
SK_517291,Tekovska Breznica,1010,208,4,0,72,9,48,3,8,7,14,1,0,0,1,0,0,8,0,0,2,0,0,0,0,1,0,0,5,0,0,8,17,0,0
SK_517330,Velka Lehota,942,157,5,0,23,2,38,0,7,5,2,0,0,0,2,0,0,26,1,0,0,0,1,0,0,1,0,0,9,2,0,17,15,1,0
SK_517348,Velke Pole,371,51,0,0,17,2,17,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,3,1,0,1
SK_517356,Voznica,508,103,2,0,26,2,20,0,4,6,2,0,1,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,4,0,0,2,23,0,0
SK_517381,Zarnovica,4896,1060,30,0,277,16,182,12,54,29,37,8,4,2,2,0,3,95,13,2,5,1,0,1,0,5,7,0,88,5,0,24,150,2,6
SK_517399,Zupkov,713,123,2,0,18,1,37,1,4,8,1,0,0,0,0,0,0,9,3,0,4,0,0,0,0,0,0,0,10,0,0,5,20,0,0
SK_516660,Bartosova Lehotka,301,86,0,0,13,0,23,0,6,5,6,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,1,18,0,0
SK_516708,Bzenica,531,108,0,0,29,0,31,4,7,1,5,1,0,0,0,0,0,5,2,0,1,0,0,1,0,0,1,0,7,0,0,2,9,1,1
SK_516724,Dolna Trnavka,274,107,0,0,9,2,40,0,4,2,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,1,0,4,1,0,13,10,1,2
SK_516732,Dolna Ves,188,44,3,0,5,0,16,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,9,0,0
SK_516741,Dolna Zdana,703,168,3,0,33,0,34,3,8,13,5,1,0,0,0,0,0,14,1,0,0,0,0,0,0,2,1,1,11,0,0,8,30,0,0
SK_516767,Hlinik nad Hronom,2303,493,20,0,95,10,82,4,14,28,33,1,4,0,0,0,0,43,2,3,0,0,1,0,0,0,1,1,38,0,2,23,79,3,6
SK_581747,Horná Ves (okres Žiar nad Hronom),565,127,2,0,25,0,16,1,6,6,2,1,0,0,0,0,0,8,4,0,1,0,0,1,0,0,0,0,22,0,0,0,31,0,1
SK_516791,Horna Zdana,437,118,5,0,16,0,24,1,2,9,6,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,1,2,10,2,0,2,24,0,0
SK_516821,Hronska Dubrava,339,70,2,0,24,0,6,1,4,1,2,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,6,0,0,3,13,0,0
SK_516848,Ihrac,441,96,3,0,20,3,11,1,6,1,2,1,0,0,0,0,0,19,0,1,0,0,0,1,0,0,0,0,2,0,0,10,14,1,0
SK_516872,Janova Lehota,778,189,7,0,46,0,18,0,46,3,5,0,0,0,0,0,0,11,5,1,0,0,0,0,0,1,3,1,17,2,0,0,22,1,0
SK_516881,Jastraba,460,95,0,0,16,1,8,0,4,3,1,0,1,0,1,0,0,18,1,0,0,0,0,0,0,0,0,0,10,0,0,10,21,0,0
SK_516937,Kopernica,351,48,0,0,3,1,19,3,0,3,0,0,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,2,7,2,0
SK_516945,Kosorin,388,74,1,0,17,1,24,0,7,3,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0
SK_516961,Krahule,234,87,1,0,7,4,11,2,12,1,1,1,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,0,9,0,0,6,22,0,0
SK_516970,Kremnica,4262,1116,27,0,180,16,164,10,35,37,55,5,2,0,1,0,5,108,10,2,4,1,0,0,1,1,4,3,130,5,1,32,271,3,3
SK_516988,Kremnicke Bane,206,52,1,0,8,0,7,0,3,4,1,0,1,0,1,0,0,5,1,0,3,0,0,0,0,0,0,0,2,0,0,3,12,0,0
SK_516996,Kunesov,179,26,0,0,6,1,4,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0
SK_599328,Ladomerska Vieska,690,161,1,0,30,2,39,2,13,5,10,1,2,0,0,0,0,6,3,0,2,0,0,0,0,0,1,0,17,0,0,1,25,0,1
