gisco_id,name,registered,turnout,invalid,blank,PATRIOT,MySlovensko,Demokrati,MSZ,SOSK,SOS,S.sk,SNS,Republika,SĽS,SRDCE-SNJ,ĽSNS,ZR,KSS,KÚ,Smer-SD,KDH,SaS,PS,Slovensko-ZĽ,Hlas-SD,Volt,SDKÚ-DS
SK_544051,Vranov nad Toplou,16733,5043,116,0,19,2,184,1,3,1,12,126,819,0,3,32,54,8,39,1621,467,159,815,89,469,4,0
SK_529117,Vysny Kazimir,166,45,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,1,11,3,3,6,1,9,0,0
SK_529257,Vysny Zipov,910,230,0,0,0,0,6,0,9,1,1,1,39,1,1,1,0,0,0,81,9,10,43,5,21,1,0
SK_529265,Zamutov,2384,405,9,0,1,0,6,0,0,2,1,4,84,1,0,3,3,0,3,127,35,6,31,42,47,0,0
SK_529281,Zlatnik,63,31,0,0,0,2,1,0,2,0,0,1,5,0,0,0,0,1,0,10,2,1,0,1,5,0,0
SK_529290,Zalobin,640,136,1,0,0,0,7,0,0,0,1,2,21,0,2,2,1,1,1,36,16,3,13,0,29,0,0
SK_599891,Košice - mestská časť Džungľa,555,127,1,0,1,0,6,0,0,0,0,2,15,0,1,1,0,0,0,24,11,4,48,4,9,0,0
SK_598119,Košice - mestská časť Kavečany,1085,388,13,0,0,1,28,2,0,0,2,8,26,0,1,0,3,0,5,48,58,17,143,9,23,0,1
SK_598151,Košice - mestská časť Sever,15298,6062,77,0,21,3,390,103,3,2,10,61,554,0,4,18,58,8,31,890,406,416,2591,103,296,15,2
SK_599875,Košice - mestská časť Sídlisko Ťahanovce,16728,4996,62,0,27,3,265,37,1,0,12,51,626,2,0,14,42,4,21,1053,279,327,1845,66,253,6,0
SK_598186,Košice - mestská časť Staré Mesto,16762,6823,106,0,17,1,405,134,6,1,8,60,512,0,3,11,65,5,33,1153,432,536,2829,116,373,17,0
SK_598127,Košice - mestská časť Ťahanovce,1764,502,20,0,3,0,33,0,1,0,0,9,46,0,0,7,1,0,10,58,83,22,176,17,16,0,0
SK_598194,Košice - mestská časť Lorinčík,855,420,9,0,2,0,42,2,0,0,0,5,26,0,0,0,3,0,6,48,52,37,163,10,12,3,0
SK_599972,Košice - mestská časť Luník IX,4919,54,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,1,35,3,3,0
SK_598216,Košice - mestská časť Myslava,2160,911,23,0,2,0,71,2,3,0,1,10,91,0,0,2,16,0,4,158,75,52,320,15,60,6,0
SK_598208,Košice - mestská časť Pereš,1741,772,12,0,2,0,54,10,0,0,7,9,63,0,0,0,7,0,16,125,51,65,285,17,47,2,0
SK_599859,Košice - mestská časť Poľov,952,396,9,0,0,0,47,0,0,0,2,15,42,1,0,1,4,0,5,49,86,11,99,8,17,0,0
SK_599883,Košice - mestská časť Sídlisko KVP,17783,6103,89,0,16,2,364,63,3,0,10,84,678,0,5,16,74,6,47,1189,445,430,2096,135,339,10,2
SK_599841,Košice - mestská časť Šaca,4684,1073,25,0,10,2,52,11,0,0,1,18,153,0,1,5,9,2,7,269,69,55,272,39,68,4,1
SK_598224,Košice - mestská časť Západ,30074,10895,162,0,37,4,661,118,5,0,21,126,1005,0,7,31,90,18,62,2171,735,743,4002,206,671,17,3
SK_598682,Košice - mestská časť Dargovských hrdinov,20843,6485,93,0,22,6,367,63,6,2,6,97,756,2,4,25,63,2,40,1451,448,375,2034,143,467,10,3
SK_599018,Košice - mestská časť Košická Nová Ves,2462,933,8,0,1,1,69,6,0,0,0,8,78,0,0,1,9,1,8,165,85,66,333,29,64,1,0
SK_599093,Košice - mestská časť Barca,2998,1186,40,0,6,4,103,8,0,0,2,13,98,0,1,2,13,1,9,235,134,90,341,25,56,5,0
SK_599824,Košice - mestská časť Juh,17526,6474,124,0,18,2,366,141,2,0,12,82,607,2,4,24,66,4,42,1354,455,339,2265,134,412,16,3
SK_599794,Košice - mestská časť Krásna,4616,1586,34,0,1,0,114,5,0,0,4,27,161,0,0,1,13,2,12,244,119,127,604,35,72,10,1
SK_599816,Košice - mestská časť Nad jazerom,18781,5731,116,0,39,0,328,64,4,1,12,85,624,2,3,29,40,8,37,1310,409,336,1759,124,388,12,1
SK_599786,Košice - mestská časť Šebastovce,616,254,4,0,1,0,12,0,0,0,0,3,37,0,0,2,1,0,4,42,36,12,78,9,13,0,0
SK_599913,Košice - mestská časť Vyšné Opátske,2112,913,10,0,1,2,63,6,3,0,1,12,59,0,0,1,14,1,9,123,80,77,379,18,53,1,0
SK_521141,Backovik,424,73,2,0,0,0,5,0,0,0,0,0,11,0,0,0,0,1,0,11,4,10,15,9,5,0,0
SK_521159,Baska,600,230,4,0,1,0,10,0,0,0,2,3,22,0,0,1,4,0,2,38,18,23,78,9,15,0,0
SK_521167,Belza,361,118,3,0,2,1,6,0,0,0,1,3,10,0,0,1,2,0,4,25,9,8,37,1,5,0,0
SK_521175,Beniakovce,654,245,3,0,0,0,26,0,0,0,0,8,22,0,0,0,4,0,0,47,21,14,82,3,14,1,0
SK_521183,Bidovce,1216,320,4,0,2,1,18,0,0,0,0,5,43,0,0,1,0,3,6,101,9,22,70,11,24,0,0
SK_521191,Blazice,474,112,2,0,1,0,4,0,0,0,1,2,10,0,0,0,3,0,3,28,12,7,18,8,10,0,3
SK_559831,Bociar,191,62,0,0,0,0,3,0,0,0,0,1,12,0,0,0,0,0,0,31,10,0,4,1,0,0,0
SK_521205,Bohdanovce,924,267,3,0,2,0,11,0,1,0,0,2,32,0,0,0,2,0,3,53,19,11,91,2,34,1,0
SK_521213,Boliarov,600,79,2,0,1,0,2,0,0,0,0,0,21,0,1,0,0,1,0,15,3,5,17,3,8,0,0
SK_521221,Budimir,1053,431,4,0,0,0,27,1,0,0,0,3,42,1,0,0,5,0,3,89,42,36,138,16,24,0,0
SK_521248,Bukovec (okres Košice - okolie),725,279,4,0,0,0,25,0,1,0,1,2,36,0,0,1,6,1,2,47,46,24,67,7,8,1,0
SK_521256,Bunetice,74,30,1,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,3,8,5,1,4,0,2,0,0
SK_521264,Buzica,963,178,4,0,1,0,3,82,0,0,0,3,11,0,0,0,1,0,1,26,3,2,22,3,16,0,0
SK_521272,Cestice,705,212,2,0,0,2,9,66,0,0,0,4,28,0,0,3,0,0,0,28,10,7,40,5,7,1,0
SK_521281,Čakanovce (okres Košice - okolie),529,91,1,0,0,0,6,0,0,0,0,2,23,0,0,0,0,2,0,21,2,6,20,1,7,0,0
SK_521299,Cana,4640,1152,14,0,8,1,60,1,0,0,0,21,226,0,0,5,11,3,16,276,65,48,298,28,68,3,0
SK_521302,Cecejovce,1704,543,7,0,0,1,36,75,2,0,1,7,77,0,0,1,6,0,4,83,20,26,154,14,29,0,0
SK_521311,Cizatice,334,116,0,0,1,1,9,1,0,0,0,3,20,0,0,0,0,1,3,25,14,17,15,1,5,0,0
SK_521329,Debrad,342,120,2,0,0,1,1,62,0,0,0,0,4,0,0,0,0,0,1,23,1,1,13,3,8,0,0
SK_521337,Drienovec,1706,425,24,0,4,1,11,67,0,0,0,6,28,0,2,0,11,0,1,53,2,9,48,107,49,0,2
SK_521345,Druzstevna pri Hornade,2111,566,14,0,0,0,28,0,0,1,1,17,88,0,1,3,5,0,2,123,75,17,128,15,43,4,1
SK_521353,Durdosik,557,213,2,0,1,0,9,0,0,0,2,5,27,0,0,0,0,0,4,61,7,9,78,1,7,0,0
SK_521361,Durkov,1410,217,2,0,1,0,10,2,0,0,1,5,32,0,0,1,3,0,3,58,16,10,52,7,13,1,0
SK_559873,Dvorniky-Vcelare,431,127,0,0,1,0,7,38,0,0,0,0,18,0,3,0,0,0,0,17,2,2,27,1,11,0,0
SK_521370,Geca,1527,481,7,0,2,0,20,1,0,0,1,4,62,0,3,0,1,0,1,129,67,26,128,5,23,1,0
SK_521388,Gynov,553,174,3,0,1,1,12,0,0,0,0,2,16,0,0,3,2,1,0,52,14,11,32,4,20,0,0
SK_521396,Hacava,169,35,1,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,6,4,1,5,3,6,0,0
SK_518123,Háj (okres Košice - okolie),232,89,0,0,1,0,2,38,0,0,0,3,7,0,0,0,0,1,0,3,3,1,24,3,3,0,0
SK_521400,Haniska (okres Košice - okolie),1215,326,8,0,1,0,24,1,1,0,0,9,50,0,0,1,6,1,4,39,63,20,70,6,22,0,0
SK_521418,Herlany,235,95,5,0,0,0,3,0,0,0,0,1,21,0,0,0,1,0,0,22,10,3,16,0,13,0,0
SK_521426,Hodkovce,298,101,1,0,1,0,7,0,0,0,0,0,13,0,0,1,2,1,1,16,9,5,35,3,6,0,0
SK_518107,Hosťovce (okres Košice - okolie),183,72,0,0,0,0,1,46,0,0,0,0,2,0,0,0,0,0,0,10,1,0,6,3,3,0,0
SK_521442,Hrasovik,323,140,3,0,1,0,11,0,0,0,0,4,26,0,0,0,1,0,0,29,5,17,34,3,6,0,0
SK_521469,Hylov,439,151,6,0,0,0,16,0,0,0,0,2,19,0,0,1,2,0,2,16,28,8,32,2,17,0,0
SK_599310,Chorvaty,92,49,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0,1,10,0,2,0,0,2,0,0
SK_521477,Chrastne,536,143,2,0,2,0,6,0,1,0,0,2,32,0,0,1,2,1,0,35,9,11,32,0,7,0,0
SK_521485,Janik,497,119,5,0,0,0,3,34,0,0,0,1,8,0,0,0,0,0,0,21,4,2,31,4,6,0,0
SK_521493,Jasov,2525,363,5,0,3,0,13,45,0,0,0,4,44,0,1,0,2,3,0,77,10,10,83,22,40,1,0
SK_521507,Kalsa,587,190,2,0,3,0,13,0,0,0,0,6,22,0,0,1,3,0,0,52,22,8,39,1,18,0,0
SK_521523,Kecerovce,2346,258,2,0,2,2,5,0,1,0,0,0,6,1,0,2,3,0,1,20,8,5,12,178,10,0,0
SK_521540,Kecerovsky Lipovec,89,33,2,0,0,0,7,0,0,0,0,2,5,0,0,0,0,1,1,4,3,1,4,1,2,0,0
SK_559687,Kechnec,898,234,8,0,0,0,14,19,0,0,0,1,35,1,0,1,4,0,0,40,9,18,70,4,10,0,0
SK_521558,Koksov - Baksa,1044,298,10,0,2,0,13,0,0,0,0,2,25,0,0,0,2,0,1,82,42,10,78,2,28,1,0
SK_521566,Komarovce,331,105,2,0,0,0,1,53,0,0,0,2,14,1,0,0,0,0,0,17,1,3,3,1,7,0,0
SK_582514,Kostoľany nad Hornádom,1015,348,6,0,2,0,21,0,0,0,3,1,48,0,0,3,2,1,4,84,32,14,90,5,30,2,0
SK_521574,Kosicka Bela,849,260,6,0,1,0,16,1,0,0,1,15,32,0,0,0,0,1,0,36,51,10,68,4,17,1,0
SK_521582,Kosicka Polianka,850,222,2,0,0,0,9,0,0,0,0,2,27,0,0,3,3,0,2,73,11,4,64,6,16,0,0
SK_521591,Kosicke Olsany,1063,315,8,0,0,0,20,0,0,0,1,9,36,0,1,0,3,0,4,66,24,14,103,11,15,0,0
SK_521604,Kosicky Klecenov,253,95,0,0,0,0,1,0,0,0,0,2,22,0,0,0,0,0,1,20,14,5,24,3,3,0,0
SK_521612,Kralovce,946,200,0,0,2,1,22,0,0,0,0,5,28,0,0,1,1,1,0,31,27,4,40,16,21,0,0
SK_521639,Kysak,1213,471,3,0,1,0,30,2,1,0,1,5,42,0,2,6,7,2,7,82,47,29,156,13,34,1,0
SK_521655,Mala Ida,1524,652,15,0,1,0,39,3,0,0,2,13,57,0,0,2,5,0,6,122,40,58,230,11,48,0,0
SK_521663,Mala Lodina,226,97,2,0,0,0,4,1,0,2,0,2,18,0,0,0,1,0,1,18,11,2,25,2,7,1,0
SK_521671,Medzev,3112,561,26,0,5,0,17,3,0,0,3,2,57,0,0,10,2,0,4,111,24,31,158,53,55,0,0
SK_580252,Milhost,319,57,4,0,0,0,2,17,0,0,0,0,8,0,0,0,0,0,0,12,2,2,8,0,2,0,0
SK_521680,Mokrance,1242,336,6,0,0,0,12,66,0,0,0,6,47,0,1,2,1,0,1,63,9,8,96,7,11,0,0
SK_521698,Moldava nad Bodvou,7819,1685,49,0,6,1,51,382,4,0,0,17,219,0,2,8,13,1,3,314,41,51,388,44,82,8,1
SK_521701,Mudrovce,68,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,0,5,4,0,2,0,0
SK_518140,Nizna Hutka,513,151,3,0,0,0,11,0,0,0,0,0,33,0,0,0,5,0,0,34,16,9,30,2,8,0,0
SK_521728,Nizna Kamenica,557,159,6,0,0,0,5,0,0,0,0,5,19,1,0,2,0,0,1,34,18,10,37,5,16,0,0
SK_521736,Nizna Mysla,1182,287,8,0,3,0,19,0,0,0,0,1,45,0,1,0,0,0,2,64,18,10,91,8,12,5,0
SK_521744,Nizny Caj,228,55,2,0,0,0,1,0,0,0,1,1,7,0,0,0,0,0,0,14,7,1,12,0,9,0,0
SK_521752,Nizny Klatov,769,335,15,0,3,0,23,0,0,0,0,6,38,0,0,0,4,0,0,70,9,18,115,2,32,0,0
SK_521761,Nizny Lanec,330,78,5,0,1,0,0,47,0,0,0,0,4,0,0,0,0,0,0,7,0,0,13,0,1,0,0
SK_521795,Nova Polhora,413,163,4,0,2,1,7,0,0,1,2,3,21,0,0,1,0,0,1,53,11,4,43,1,6,1,1
SK_521787,Novacany,613,171,3,0,0,0,6,0,0,0,0,3,15,0,0,1,2,0,1,51,13,11,31,5,27,2,0
SK_521809,Novy Salas,193,58,2,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,3,15,11,0,17,0,2,0,0
SK_521817,Obisovce,395,156,9,0,2,0,12,0,0,0,0,2,21,0,0,1,0,0,2,32,10,16,39,1,9,0,0
SK_521825,Olsovany,517,142,4,0,0,2,13,1,0,0,0,3,16,0,0,0,1,0,2,34,11,8,36,4,7,0,0
SK_521833,Opatka,106,51,2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,10,2,2,16,2,10,0,0
SK_521841,Opina,160,37,1,0,2,0,7,0,0,0,0,1,2,0,0,2,0,0,0,10,0,0,2,1,9,0,0
SK_521850,Panovce,496,208,8,0,0,0,9,4,0,0,0,8,35,0,0,0,0,0,5,37,7,12,66,6,11,0,0
SK_521868,Peder,303,74,0,0,0,0,5,39,0,0,0,1,4,0,0,0,0,0,0,14,1,1,5,1,3,0,0
SK_521876,Perin-Chym,1283,363,3,0,1,1,14,62,0,0,0,4,49,0,0,1,2,0,4,83,19,12,74,16,18,0,0
SK_521884,Ploské (okres Košice - okolie),778,296,10,0,3,0,12,1,0,0,0,6,37,1,0,4,8,0,4,104,17,15,55,3,16,0,0
SK_521892,Poproč (okres Košice - okolie),2206,679,22,0,1,0,18,2,2,0,1,6,158,0,0,6,3,1,0,192,38,27,107,27,67,1,0
SK_521906,Rákoš (okres Košice - okolie),319,85,0,0,0,1,6,0,0,0,0,2,12,0,0,1,1,0,8,17,8,14,13,0,2,0,0
SK_521914,Rankovce,647,80,3,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,5,3,4,6,48,4,0,0
SK_521922,Resica,298,121,1,0,0,0,6,60,0,0,0,1,13,0,0,1,0,0,0,14,1,5,13,1,5,0,0
SK_521931,Rozhanovce,2045,753,19,0,1,0,52,1,0,1,1,15,69,0,0,8,11,0,11,150,79,45,231,15,44,0,0
SK_521949,Rudník (okres Košice - okolie),521,159,2,0,0,0,6,0,0,0,0,5,30,0,0,2,6,1,1,54,5,6,25,2,14,0,0
SK_521957,Ruskov,1338,395,12,0,1,0,19,0,2,0,0,13,49,0,0,0,2,0,3,92,31,29,114,7,20,1,0
SK_521965,Sady nad Torysou,1542,434,11,0,1,0,28,0,0,0,0,18,65,0,0,2,5,0,5,102,28,24,118,7,20,0,0
SK_521973,Sena,1716,415,7,0,0,1,21,33,0,0,2,9,31,0,0,2,3,1,5,85,40,19,118,15,23,0,0
SK_521981,Skaros,897,219,4,0,1,0,18,0,0,0,0,4,40,0,0,1,9,0,3,48,24,2,53,3,9,0,0
SK_518115,Slancik,174,51,1,0,0,0,0,0,1,0,0,0,7,0,0,1,1,0,0,14,10,1,7,5,3,0,0
SK_522007,Slanec,1183,249,9,0,0,0,9,0,0,0,1,3,45,0,0,2,4,0,0,62,9,11,65,6,23,0,0
SK_522015,Slanska Huta,210,92,4,0,0,0,7,0,0,0,0,5,8,0,0,2,0,0,1,13,15,1,23,6,7,0,0
SK_522023,Slanske Nove Mesto,393,128,1,0,1,0,4,0,0,0,0,3,12,0,0,0,2,0,1,43,18,7,15,1,18,2,0
SK_522031,Sokol,1027,340,7,0,4,0,9,0,0,0,0,6,36,0,0,1,2,0,2,70,44,35,104,4,15,0,1
SK_559865,Sokoľany,971,176,4,0,0,0,7,0,0,0,0,1,24,0,0,2,2,3,1,42,27,3,44,7,9,0,0
SK_522040,Svinica,790,194,5,0,1,0,5,0,0,0,0,3,36,0,0,2,0,0,1,36,19,5,55,6,20,0,0
SK_522066,Semsa,811,319,8,0,0,0,16,0,1,0,2,4,21,0,0,0,1,1,1,62,22,21,104,4,48,3,0
SK_522074,Stos,614,180,1,0,0,0,10,0,0,0,0,3,31,0,0,0,3,0,1,33,15,7,46,10,20,0,0
SK_522082,Trebejov,185,81,1,0,1,0,7,0,0,0,0,3,9,0,0,0,0,0,1,7,7,4,33,0,8,0,0
SK_522091,Trstany,269,101,4,0,2,0,6,0,0,0,1,4,6,0,0,0,1,0,1,31,16,4,15,2,8,0,0
SK_522104,Trstene pri Hornade,1200,335,22,0,0,0,12,0,0,0,2,11,64,0,0,2,4,2,1,99,14,15,71,6,9,1,0
SK_559784,Turna nad Bodvou,2784,511,11,0,10,2,25,132,0,0,2,5,49,0,1,4,3,1,1,82,8,19,103,25,25,3,0
SK_521779,Turnianska Nova Ves,221,122,2,0,0,0,0,86,0,0,0,0,9,0,0,0,1,0,0,10,0,4,8,0,2,0,0
SK_522121,Vajkovce,711,247,5,0,0,0,21,0,0,0,2,3,16,0,0,0,0,0,5,50,10,14,102,2,17,0,0
SK_522139,Valaliky,3511,940,22,0,6,0,72,2,0,0,1,14,100,0,1,4,18,1,8,185,136,76,237,9,47,1,0
SK_522147,Velka Ida,2590,308,6,0,3,0,13,30,1,0,0,5,45,0,1,4,3,0,2,82,7,2,52,17,35,0,0
SK_522155,Velka Lodina,251,75,2,0,0,0,3,0,1,0,0,1,12,0,0,0,0,0,1,14,5,7,15,12,2,0,0
SK_522163,Vtackovce,858,69,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,11,4,5,2,37,4,0,0
SK_522171,Vysna Hutka,441,139,3,0,2,0,10,0,0,0,0,8,19,0,0,0,1,0,3,39,6,10,24,2,12,0,0
SK_522180,Vysna Kamenica,305,117,2,0,0,0,1,0,0,0,1,2,14,0,0,2,2,0,0,26,6,5,39,2,13,2,0
SK_522198,Vysna Mysla,802,223,2,0,0,0,7,0,0,0,0,4,28,1,0,0,2,0,5,50,40,14,43,6,21,0,0
SK_522201,Vysny Caj,260,94,3,0,0,0,1,2,0,0,0,5,11,0,0,0,1,0,3,12,13,4,21,5,13,0,0
SK_522210,Vysny Klatov,395,142,3,0,0,0,5,0,0,0,0,9,15,0,0,0,0,0,1,21,18,4,42,2,22,0,0
SK_582093,Vysny Medzev,438,147,1,0,0,1,8,2,0,0,1,2,29,0,0,2,0,0,0,36,8,7,33,2,15,0,0
SK_559881,Zadiel,129,30,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,4,0,3,3,3,0,1,0
SK_522244,Zlata Idka,370,164,1,0,4,0,7,0,0,0,0,4,21,0,0,0,1,0,0,40,11,8,58,1,8,0,0
SK_522252,Zarnov,362,111,1,0,1,0,3,27,0,0,0,2,10,0,0,0,0,0,0,17,0,1,11,0,38,0,0
SK_522261,Zdana,1067,332,6,0,2,1,26,0,0,0,0,12,37,0,1,1,2,0,2,67,64,7,69,5,27,2,1
SK_522287,Bajany,355,79,3,0,1,0,10,1,0,0,0,1,9,0,1,0,0,0,0,19,7,3,9,3,12,0,0
SK_522295,Banovce nad Ondavou,577,161,2,0,0,0,5,0,0,0,1,1,26,0,0,1,0,0,1,57,13,5,31,3,15,0,0
SK_528137,Beša (okres Michalovce),300,119,5,0,3,0,3,47,0,0,0,3,7,0,0,0,2,0,0,2,0,0,10,0,36,1,0
SK_522368,Bracovce,747,194,1,0,0,0,1,0,0,0,0,5,36,0,0,0,1,0,2,105,3,6,18,0,16,0,0
SK_513857,Budince,170,48,1,0,2,0,0,27,0,0,0,0,1,0,0,0,0,0,0,9,0,0,4,0,3,1,0
SK_522376,Budkovce,1227,329,4,0,0,0,6,0,1,0,2,5,55,0,0,3,2,0,0,123,24,8,35,0,60,1,0
SK_522392,Cecehov,316,107,1,0,1,0,8,0,0,0,0,2,19,0,0,1,1,0,1,36,2,3,10,1,21,0,0
SK_528277,Cicarovce,699,189,4,0,1,0,1,139,0,0,0,0,9,0,0,1,0,0,2,16,2,0,6,2,4,2,0
SK_528307,Cierne Pole,261,74,2,0,0,0,5,0,0,0,0,13,11,0,0,1,0,0,1,16,8,0,6,3,8,0,0
SK_528331,Drahnov,1042,89,2,0,1,0,1,21,0,1,0,2,7,0,0,1,1,0,0,30,1,0,5,9,7,0,0
SK_522406,Dúbravka,540,193,2,0,1,0,7,1,0,0,0,5,25,0,0,1,0,1,4,68,36,2,13,0,27,0,0
SK_522414,Falkusovce,512,124,2,0,3,0,3,0,0,0,0,1,23,0,0,2,1,0,0,41,6,5,13,6,18,0,0
SK_522431,Hatalov,575,169,3,0,0,0,2,0,0,0,1,2,21,0,0,0,2,1,6,77,7,3,15,2,27,0,0
SK_522449,Hazin,388,116,5,0,0,0,6,0,0,0,0,6,17,0,0,1,4,0,0,40,9,4,20,1,3,0,0
SK_522465,Hnojne,202,50,0,0,0,0,5,0,0,0,0,0,1,0,1,2,0,0,1,14,7,0,7,5,7,0,0
SK_522481,Horovce (okres Michalovce),657,157,7,0,0,0,4,0,0,0,0,5,34,0,0,0,2,0,0,51,3,3,16,5,27,0,0
SK_522511,Inacovce,598,93,0,0,5,2,8,0,0,0,0,7,1,0,0,0,0,3,0,28,9,4,15,2,9,0,0
SK_528391,Izkovce,87,47,1,0,0,0,0,19,0,0,0,1,7,0,0,1,1,0,0,8,0,1,1,0,6,1,0
SK_522546,Jastrabie pri Michalovciach,230,58,4,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,19,6,0,7,1,10,3,0
SK_522562,Jovsa,680,166,4,0,2,0,5,0,0,2,0,3,28,0,0,0,0,1,0,62,11,2,28,3,13,2,0
SK_522571,Kacanov,343,40,2,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,1,0,4,3,6,0,0
SK_522589,Kaluza,430,164,4,0,1,1,7,0,0,0,0,5,15,0,0,1,1,0,1,55,15,14,31,2,10,1,0
SK_528404,Kapusianske Klacany,663,202,0,0,4,1,0,153,0,0,0,0,6,0,0,0,0,0,0,5,4,3,20,4,2,0,0
SK_522597,Klokočov (okres Michalovce),398,162,3,0,1,0,4,0,0,0,0,4,19,0,0,0,1,0,0,79,4,13,19,1,13,1,0
SK_522651,Krasnovce,518,187,6,0,0,0,12,0,0,0,0,5,19,0,0,0,0,0,0,70,4,7,26,7,31,0,0
SK_528463,Krisovska Lieskova,673,135,6,0,8,1,1,67,0,1,1,0,10,0,0,0,0,0,0,18,4,0,12,2,4,0,0
SK_522686,Kusin,287,93,4,0,0,0,5,0,0,0,0,1,5,0,0,3,4,0,1,30,10,5,16,2,7,0,0
SK_522694,Lastomir,976,300,2,0,1,0,11,0,0,0,0,4,53,0,0,1,2,0,0,123,12,12,46,5,28,0,0
SK_522708,Laskovce,470,79,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,36,7,0,3,21,3,1,0
SK_522724,Lesne,328,110,1,0,0,0,2,0,0,0,0,2,16,0,0,0,0,2,2,41,13,3,7,7,13,1,0
SK_522732,Lozin,666,161,4,0,3,0,4,0,0,0,0,4,24,0,0,2,1,0,2,58,11,5,18,5,20,0,0
SK_522741,Lúčky (okres Michalovce),453,114,2,0,1,1,2,0,0,0,0,3,13,0,0,0,2,0,2,50,3,4,19,5,7,0,0
SK_522759,Malcice,1039,129,4,0,1,0,2,1,0,0,2,4,15,0,1,2,0,1,0,37,1,2,7,20,29,0,0
SK_522767,Male Raskovce,188,76,3,0,1,0,3,19,0,0,0,2,16,0,0,2,0,0,0,11,0,0,6,1,12,0,0
SK_522783,Markovce,706,91,3,0,0,0,1,0,0,0,1,3,6,0,0,0,0,0,0,42,0,1,14,11,9,0,0
SK_528579,Matovske Vojkovce,519,104,0,0,4,1,4,55,0,0,0,0,8,1,0,1,0,0,0,19,1,2,3,3,2,0,0
SK_522279,Michalovce,29473,8916,138,0,38,5,419,6,9,4,3,149,1115,2,8,35,84,11,53,3079,583,429,1745,176,809,11,5
SK_522791,Moravany,855,177,0,0,1,1,9,1,0,0,0,3,32,0,0,0,2,2,1,57,16,4,30,3,14,1,0
SK_522805,Nacina Ves,1441,396,8,0,2,0,4,0,0,0,0,1,34,0,1,1,1,0,4,214,26,6,37,34,23,0,0
SK_528633,Oborin,574,131,1,0,0,0,5,66,0,0,0,0,12,0,0,1,0,1,0,17,1,0,14,3,10,0,0
SK_522848,Oreské (okres Michalovce),391,107,3,0,1,0,3,0,0,0,0,5,13,0,0,1,1,0,3,37,6,10,11,5,8,0,0
SK_522864,Palin,680,108,1,0,0,1,3,0,1,0,0,2,8,1,0,0,3,0,0,42,6,4,15,1,19,1,0
SK_522872,Pavlovce nad Uhom,3471,394,7,0,6,0,17,2,0,0,3,16,41,0,0,1,0,0,2,108,19,6,27,120,19,0,0
SK_522881,Petrikovce,167,42,1,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,15,0,1,6,2,9,0,0
SK_522902,Petrovce nad Laborcom,803,181,3,0,1,0,11,0,1,1,0,2,8,0,0,1,2,0,1,62,27,1,36,2,21,1,0
SK_522945,Poruba pod Vihorlatom,502,172,5,0,0,0,5,0,0,0,0,5,14,0,0,1,0,0,0,57,17,6,11,3,48,0,0
SK_522961,Pozdisovce,1085,307,6,0,0,0,5,0,0,0,0,7,48,0,0,0,5,4,1,99,15,13,65,7,31,1,0
SK_528692,Ptruksa,386,181,4,0,0,0,1,80,1,0,0,0,2,0,0,0,0,0,0,81,1,1,4,3,2,0,1
SK_522988,Puste Cemerne,297,117,1,0,2,0,3,0,0,0,0,10,11,0,0,2,0,1,4,48,15,6,5,1,8,0,0
SK_522996,Rakovec nad Ondavou,854,174,3,0,0,0,4,0,4,1,0,2,36,1,0,0,1,0,0,67,14,5,21,0,15,0,0
SK_528714,Ruska,447,118,2,0,2,1,0,71,0,0,0,1,14,0,1,0,0,0,0,17,1,0,4,1,2,1,0
SK_523054,Senné (okres Michalovce),601,110,6,0,4,0,0,0,0,0,0,2,10,0,0,0,1,0,0,46,4,0,2,2,32,1,0
SK_523062,Slavkovce,503,70,4,0,0,1,2,0,0,0,0,2,8,0,0,4,0,0,1,18,15,1,5,4,5,0,0
SK_523071,Sliepkovce,606,126,1,0,0,1,3,0,0,0,0,1,5,0,0,1,1,1,1,49,20,5,13,10,14,0,0
SK_523097,Stare,616,148,6,0,1,0,10,0,0,0,0,5,18,0,0,3,0,1,3,47,10,1,16,1,25,1,0
SK_523101,Strazske,3447,848,20,0,4,1,27,0,2,0,0,25,113,0,0,4,10,1,6,317,61,41,101,19,96,0,0
SK_523119,Stretava,539,65,1,0,2,0,1,0,0,0,0,1,15,0,0,2,0,0,0,13,0,5,17,2,6,0,0
SK_523127,Stretavka,140,42,0,0,0,0,10,0,0,0,0,1,10,0,0,1,0,0,0,9,3,0,3,0,5,0,0
