gisco_id,registered,turnout,invalid,blank,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
PT_050337,3650,2468,28,37,421,1214,411,116,68,23,43,31,52,1,4,0,4,5,10,0,0,0,0,0
PT_050324,4665,3391,33,32,747,1371,513,171,73,22,82,47,261,2,4,0,6,10,17,0,0,0,0,0
PT_050325,1031,703,13,4,130,328,124,38,7,4,11,11,16,1,1,0,2,2,11,0,0,0,0,0
PT_050338,666,392,1,8,58,186,76,19,7,2,3,5,15,1,1,0,4,1,5,0,0,0,0,0
PT_050327,539,256,7,5,30,117,66,6,2,4,4,3,7,0,0,0,2,0,3,0,0,0,0,0
PT_050401,548,355,4,6,82,147,45,23,15,8,6,8,6,0,0,0,1,1,3,0,0,0,0,0
PT_050402,1012,665,10,8,177,225,125,47,14,14,14,9,11,1,1,0,7,0,2,0,0,0,0,0
PT_050403,384,260,6,2,63,87,53,18,5,7,7,3,7,1,1,0,0,0,0,0,0,0,0,0
PT_050406,837,500,5,6,165,160,89,14,16,13,14,7,5,3,0,0,0,2,1,0,0,0,0,0
PT_050408,449,248,5,5,68,119,28,4,4,4,2,5,2,0,0,0,0,1,1,0,0,0,0,0
PT_050410,358,184,4,2,74,43,50,3,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0
PT_050411,430,222,3,4,48,79,58,7,1,4,1,0,11,1,0,0,1,0,4,0,0,0,0,0
PT_050412,641,405,12,12,112,110,102,18,5,9,6,1,9,1,3,0,3,0,2,0,0,0,0,0
PT_050413,276,189,1,3,60,70,27,4,1,3,7,2,6,0,0,0,2,1,2,0,0,0,0,0
PT_050431,393,252,9,8,61,93,52,5,4,3,7,4,1,0,0,0,1,1,3,0,0,0,0,0
PT_050416,469,316,1,0,38,141,90,19,8,5,3,3,5,0,1,0,2,0,0,0,0,0,0,0
PT_050434,11276,7689,99,100,2151,2554,1478,373,296,101,193,130,129,13,8,0,22,14,28,0,0,0,0,0
PT_050433,484,269,2,3,101,101,46,3,2,3,0,3,3,0,0,0,0,2,0,0,0,0,0,0
PT_050419,211,110,2,4,25,56,15,2,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
PT_050420,508,319,9,2,94,115,58,9,4,7,4,4,7,1,0,0,3,0,2,0,0,0,0,0
PT_050421,676,378,3,6,80,122,109,12,22,4,5,3,6,0,0,0,0,1,5,0,0,0,0,0
PT_050435,941,554,8,2,150,171,150,25,6,12,5,7,7,1,0,0,6,1,3,0,0,0,0,0
PT_050424,921,565,6,22,115,235,124,18,12,3,4,6,7,1,0,0,2,5,5,0,0,0,0,0
PT_050425,813,493,2,3,160,135,128,20,15,7,9,7,5,0,0,0,0,1,1,0,0,0,0,0
PT_050426,721,462,4,5,136,168,80,23,11,6,6,4,12,0,0,0,2,2,3,0,0,0,0,0
PT_050427,567,366,8,3,62,124,116,14,7,8,6,4,6,2,2,0,2,2,0,0,0,0,0,0
PT_050432,819,430,8,5,106,176,82,4,11,9,3,8,4,0,1,0,2,6,5,0,0,0,0,0
PT_050436,1134,542,3,9,128,225,123,12,4,8,8,7,6,0,2,0,2,3,2,0,0,0,0,0
PT_050502,208,119,1,3,26,48,25,6,1,4,0,0,1,0,0,0,0,2,2,0,0,0,0,0
PT_050518,2034,1378,18,28,322,481,344,50,28,19,18,10,41,3,1,0,7,0,8,0,0,0,0,0
PT_050505,1069,667,14,8,145,250,195,10,4,8,11,4,10,0,2,0,2,1,3,0,0,0,0,0
PT_050506,187,125,0,9,22,67,15,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
PT_050519,532,333,4,3,69,108,105,8,9,6,1,6,6,1,2,0,0,1,4,0,0,0,0,0
PT_050520,602,364,11,4,67,173,65,12,2,4,5,6,3,3,0,0,2,2,5,0,0,0,0,0
PT_050509,289,162,2,2,42,64,23,5,3,6,1,4,8,0,1,0,0,0,1,0,0,0,0,0
PT_050510,547,352,9,6,89,150,59,8,6,6,7,1,3,2,1,0,2,1,2,0,0,0,0,0
PT_050511,136,85,0,1,22,38,14,1,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
PT_050512,431,210,1,0,44,68,66,5,3,7,4,2,8,0,0,0,1,1,0,0,0,0,0,0
PT_050514,464,277,6,6,80,104,38,12,6,7,3,2,8,0,0,0,1,2,2,0,0,0,0,0
PT_050516,174,117,3,0,25,51,26,4,0,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0
PT_050521,989,540,12,3,100,244,142,4,4,5,3,1,14,2,0,0,1,1,4,0,0,0,0,0
PT_050601,148,88,2,0,64,7,9,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PT_050603,259,145,2,2,70,45,15,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PT_050613,837,543,8,11,266,135,74,7,9,18,2,1,2,0,1,0,2,5,2,0,0,0,0,0
PT_050605,147,115,7,1,59,28,14,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
PT_050606,139,100,0,3,47,22,18,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0
PT_050607,248,170,6,1,77,48,22,3,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
PT_050614,1926,1364,18,25,690,277,238,30,22,26,15,3,7,2,0,0,5,6,0,0,0,0,0,0
PT_050609,457,265,5,11,89,82,49,5,2,6,3,1,3,3,0,0,2,2,2,0,0,0,0,0
PT_050610,169,113,2,6,43,32,15,3,3,2,2,1,2,0,0,0,1,1,0,0,0,0,0,0
PT_050611,132,97,3,1,52,18,11,1,2,1,3,2,0,1,0,0,0,2,0,0,0,0,0,0
PT_050713,813,524,7,7,131,178,133,17,5,10,4,6,17,2,1,0,2,1,3,0,0,0,0,0
PT_050704,281,173,2,7,31,55,61,4,1,7,0,0,1,0,1,0,1,1,1,0,0,0,0,0
PT_050706,411,235,4,3,57,92,53,10,2,3,1,3,2,2,0,0,0,1,2,0,0,0,0,0
PT_050707,249,150,3,1,36,78,18,2,0,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0
PT_050708,289,186,4,2,54,56,48,6,4,1,2,0,4,1,1,0,0,0,3,0,0,0,0,0
PT_050714,456,243,1,4,62,87,61,7,3,5,2,2,1,0,0,0,2,3,3,0,0,0,0,0
PT_050710,1098,717,5,10,238,216,148,35,13,17,8,3,4,4,2,0,4,5,5,0,0,0,0,0
PT_050711,277,164,2,5,19,60,57,5,1,2,4,4,0,0,0,0,3,1,1,0,0,0,0,0
PT_050712,188,134,0,0,28,56,26,12,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0
PT_050802,570,408,5,9,158,123,70,10,5,7,4,0,8,3,0,0,1,4,1,0,0,0,0,0
PT_050807,4072,2836,49,40,1178,822,430,75,72,57,44,18,18,1,2,0,17,7,6,0,0,0,0,0
PT_050805,415,291,2,8,95,99,52,3,14,7,3,0,3,0,1,0,1,3,0,0,0,0,0,0
PT_050808,1566,957,12,13,419,275,132,19,21,17,10,9,14,3,1,0,3,6,3,0,0,0,0,0
PT_050901,810,548,11,10,183,172,95,23,18,10,3,8,7,0,1,0,3,0,4,0,0,0,0,0
PT_050902,368,254,5,4,82,102,42,4,2,4,3,0,2,1,0,0,3,0,0,0,0,0,0,0
PT_050903,867,582,7,8,209,169,123,18,6,10,5,9,4,3,0,0,7,3,1,0,0,0,0,0
PT_050915,3060,2103,53,22,781,517,459,66,46,42,34,32,18,9,2,0,9,6,7,0,0,0,0,0
PT_050916,571,413,7,2,197,111,62,5,2,8,4,8,3,1,0,0,2,0,1,0,0,0,0,0
PT_050917,347,233,2,3,148,30,35,0,2,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0
PT_050911,588,412,8,13,162,118,64,9,2,9,10,6,2,3,0,0,1,5,0,0,0,0,0,0
PT_050912,5260,3734,70,61,1545,929,662,99,105,72,63,49,34,4,2,0,18,8,13,0,0,0,0,0
PT_050913,688,428,14,12,224,98,54,5,4,6,4,1,3,2,0,0,0,1,0,0,0,0,0,0
PT_050914,649,425,5,3,209,96,69,6,11,8,8,4,1,0,0,0,1,3,1,0,0,0,0,0
PT_051001,488,382,10,3,188,63,69,10,8,8,3,3,10,3,2,0,0,0,2,0,0,0,0,0
PT_051002,115,79,1,1,27,23,19,0,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0
PT_051003,2145,1574,43,23,698,281,312,38,44,39,32,24,20,2,1,0,5,10,2,0,0,0,0,0
PT_051101,444,307,5,2,65,147,43,7,6,4,6,8,8,1,1,0,0,2,2,0,0,0,0,0
PT_051102,384,247,4,2,58,122,34,8,5,3,1,2,3,0,0,0,0,2,3,0,0,0,0,0
PT_051103,458,285,3,0,69,116,66,10,1,3,4,4,4,0,0,0,4,0,1,0,0,0,0,0
PT_051104,1483,1000,12,7,215,419,210,41,20,6,14,5,39,2,1,0,4,2,3,0,0,0,0,0
PT_060102,3439,2191,34,46,708,692,362,100,72,18,61,42,38,4,0,1,9,2,0,2,0,0,0,0
PT_060104,304,190,2,2,76,77,17,4,5,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
PT_060105,131,96,1,3,40,35,7,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
PT_060119,188,113,4,1,39,40,15,3,0,2,0,1,6,0,0,1,0,1,0,0,0,0,0,0
PT_060120,324,226,4,4,104,74,20,2,7,2,1,2,3,1,2,0,0,0,0,0,0,0,0,0
PT_060121,1427,942,8,13,245,448,119,29,18,12,12,15,14,1,1,0,4,2,0,1,0,0,0,0
PT_060109,279,202,1,1,36,109,28,4,2,4,6,8,3,0,0,0,0,0,0,0,0,0,0,0
PT_060111,135,71,1,2,27,20,10,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
PT_060112,360,250,2,5,65,107,43,9,0,3,2,2,10,0,0,0,2,0,0,0,0,0,0,0
PT_060113,758,462,9,4,179,151,62,6,4,14,7,5,14,0,2,0,1,3,0,1,0,0,0,0
PT_060114,1150,698,13,15,310,145,122,30,21,6,17,3,7,1,0,0,6,2,0,0,0,0,0,0
PT_060115,540,365,7,7,177,63,65,15,5,9,7,3,1,1,1,0,3,1,0,0,0,0,0,0
PT_060116,322,238,3,2,61,97,40,9,2,2,9,4,9,0,0,0,0,0,0,0,0,0,0,0
PT_060122,448,309,1,4,66,160,39,7,7,3,5,10,5,0,0,0,1,1,0,0,0,0,0,0
PT_060201,2334,1371,12,42,372,475,218,69,49,17,33,26,50,1,0,1,3,3,0,0,0,0,0,0
PT_060203,2687,1629,13,23,661,357,372,52,45,20,35,19,23,0,0,1,3,3,0,2,0,0,0,0
PT_060220,8183,5169,53,121,1805,1303,923,278,283,64,139,86,70,10,3,5,14,8,0,4,0,0,0,0
PT_060205,994,628,9,13,190,213,122,24,25,4,10,6,5,3,0,0,4,0,0,0,0,0,0,0
PT_060221,3126,1604,17,28,858,243,303,27,42,30,5,19,10,1,1,4,5,9,0,2,0,0,0,0
PT_060207,3435,1702,31,34,732,338,346,44,64,37,24,22,15,1,1,2,1,9,0,1,0,0,0,0
PT_060208,1296,756,8,13,269,234,106,37,29,9,15,14,14,1,1,1,4,1,0,0,0,0,0,0
PT_060209,1152,688,15,21,248,187,122,21,33,9,10,9,6,1,0,0,2,4,0,0,0,0,0,0
PT_060222,1774,1094,15,31,303,356,193,64,49,15,24,13,17,1,0,0,9,3,0,1,0,0,0,0
PT_060218,1676,1100,11,28,421,216,268,30,44,14,25,17,10,5,0,0,4,5,0,2,0,0,0,0
PT_060215,788,534,8,16,262,99,96,12,12,11,4,2,6,1,0,0,1,4,0,0,0,0,0,0
PT_060223,1775,1028,17,36,422,242,184,32,26,10,17,16,12,1,5,0,2,6,0,0,0,0,0,0
PT_060214,3402,2086,28,38,724,533,509,61,69,32,33,14,26,5,0,0,4,8,0,2,0,0,0,0
PT_060224,1424,885,6,15,403,174,177,18,41,13,5,11,5,1,0,0,7,8,0,1,0,0,0,0
PT_060301,2637,1777,17,42,428,728,212,118,69,18,41,19,61,7,3,0,6,8,0,0,0,0,0,0
PT_060332,2619,1683,18,45,359,677,288,91,52,20,36,25,62,1,2,2,3,2,0,0,0,0,0,0
PT_060333,4550,3319,22,83,1026,1050,413,213,184,26,114,66,96,5,3,2,11,4,0,1,0,0,0,0
PT_060309,1749,1247,10,26,278,461,183,81,56,16,28,17,77,3,1,0,5,4,0,1,0,0,0,0
PT_060311,3051,1895,20,47,445,703,282,98,74,17,67,21,96,5,1,3,7,8,0,1,0,0,0,0
PT_060312,3398,2503,24,51,704,839,367,145,124,28,69,34,92,4,1,3,14,1,0,3,0,0,0,0
PT_060335,15387,10131,102,199,2589,3728,1320,664,442,78,329,219,380,20,6,7,25,18,0,5,0,0,0,0
PT_060336,10165,7031,60,123,2271,2316,717,453,341,45,296,116,248,9,2,2,17,12,0,3,0,0,0,0
PT_060318,35987,25887,170,399,9846,7643,1787,1673,1437,139,1391,402,875,44,11,4,26,34,0,6,0,0,0,0
PT_060320,1679,1085,11,25,187,428,200,43,35,16,28,12,88,0,2,2,4,3,0,1,0,0,0,0
PT_060337,2546,1632,21,33,364,502,414,96,58,27,29,19,52,2,2,4,3,4,0,2,0,0,0,0
PT_060338,13531,9169,84,149,2454,3324,1167,581,416,52,347,214,309,18,6,9,19,18,0,2,0,0,0,0
PT_060324,2543,1697,21,37,360,622,334,96,56,17,46,26,71,0,1,0,6,3,0,1,0,0,0,0
PT_060334,12333,7580,50,93,2669,2348,648,586,330,60,342,124,274,16,8,6,10,11,0,5,0,0,0,0
PT_060339,3993,2675,26,40,604,1017,486,133,103,30,54,49,98,7,7,1,11,7,0,2,0,0,0,0
PT_060340,3513,2474,22,44,502,1074,359,128,83,24,71,51,94,3,1,1,8,7,0,2,0,0,0,0
PT_060329,1869,1203,12,25,254,503,124,69,48,8,32,19,92,4,2,0,5,4,0,2,0,0,0,0
PT_060341,3242,2179,23,41,510,846,367,113,83,12,59,28,77,7,3,0,5,4,0,1,0,0,0,0
PT_060401,1085,747,9,13,108,327,148,39,33,7,16,10,26,3,0,2,5,1,0,0,0,0,0,0
PT_060411,7386,5068,40,131,1405,1523,788,378,283,54,180,112,143,7,4,3,8,9,0,0,0,0,0,0
PT_060406,2320,1580,17,38,413,546,268,85,70,13,47,17,44,2,2,1,11,5,0,1,0,0,0,0
PT_060407,170,103,0,0,34,27,29,6,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
PT_060412,2488,1844,16,49,446,640,301,88,108,20,52,30,68,7,2,3,8,5,0,1,0,0,0,0
PT_060413,833,611,3,11,152,239,75,56,22,2,18,11,18,1,1,0,1,0,0,1,0,0,0,0
PT_060410,329,221,1,5,42,87,42,10,12,3,7,3,8,0,0,1,0,0,0,0,0,0,0,0
PT_060519,3798,2371,21,45,531,909,459,111,83,25,42,37,70,8,2,4,13,8,0,3,0,0,0,0
PT_060502,1387,906,19,24,244,301,160,44,32,9,15,11,24,4,0,0,16,2,0,1,0,0,0,0
PT_060515,1739,1002,10,17,241,290,301,36,26,16,19,11,23,1,2,1,6,0,0,2,0,0,0,0
PT_060520,17471,10931,101,176,3474,3268,1616,619,478,101,409,229,364,21,16,10,29,17,0,3,0,0,0,0
PT_060521,2011,1255,19,25,363,423,275,41,25,22,25,14,15,1,0,2,3,2,0,0,0,0,0,0
PT_060522,3208,2080,32,41,572,587,458,77,86,19,75,30,79,5,1,5,7,6,0,0,0,0,0,0
PT_060507,2142,1392,13,30,284,533,291,73,39,13,25,17,59,6,0,0,6,2,0,1,0,0,0,0
PT_060508,2622,1605,22,29,436,523,353,77,41,13,32,32,25,3,2,1,12,3,0,1,0,0,0,0
PT_060518,1024,642,6,8,186,196,142,36,25,11,8,7,8,1,1,1,4,1,0,1,0,0,0,0
PT_060523,2504,1661,19,36,586,483,268,87,55,15,28,28,26,4,1,2,8,14,0,1,0,0,0,0
PT_060524,2690,1697,28,52,418,524,347,88,63,24,44,36,52,1,2,2,8,5,0,3,0,0,0,0
PT_060514,2563,1463,14,23,282,532,363,86,44,11,25,16,51,7,4,0,2,3,0,0,0,0,0,0
PT_060512,8923,6162,58,143,1734,1739,1143,399,291,53,217,137,198,20,3,2,15,9,0,1,0,0,0,0
PT_060513,2500,1611,16,27,272,562,325,95,62,12,48,39,133,4,2,3,6,3,0,2,0,0,0,0
PT_060601,589,387,9,4,161,134,46,9,6,3,1,6,5,0,1,0,0,2,0,0,0,0,0,0
PT_060606,267,145,2,3,38,69,23,2,2,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0
PT_060604,1717,1148,20,17,392,398,152,54,37,17,14,11,21,1,2,0,7,2,0,3,0,0,0,0
PT_060605,813,539,9,9,154,204,85,26,5,7,7,12,11,0,1,1,5,3,0,0,0,0,0,0
PT_060707,1156,764,8,18,260,225,124,37,29,8,17,16,15,1,0,0,2,3,0,1,0,0,0,0
PT_060706,1081,680,12,22,155,247,130,33,22,9,21,13,9,2,0,0,3,2,0,0,0,0,0,0
PT_060708,11546,7589,93,190,2000,2624,1193,526,268,77,248,153,144,14,9,5,25,16,0,4,0,0,0,0
PT_060704,1492,1003,14,22,283,370,147,60,31,7,22,17,21,1,0,2,3,3,0,0,0,0,0,0
PT_060803,788,457,7,8,243,64,90,6,15,10,2,4,1,2,0,0,2,2,0,1,0,0,0,0
PT_060801,6860,4056,58,94,1482,1082,761,169,146,51,76,41,41,3,7,5,14,20,0,6,0,0,0,0
PT_060804,3519,1907,19,40,544,638,375,75,79,23,40,33,23,1,3,0,10,0,0,4,0,0,0,0
PT_060802,1539,805,9,23,405,146,131,18,34,9,8,6,7,1,0,0,2,5,0,1,0,0,0,0
PT_060901,665,442,5,7,142,184,55,13,7,2,14,4,8,0,0,0,0,1,0,0,0,0,0,0
PT_060902,6281,4050,40,92,1027,1605,573,216,140,37,80,75,127,3,0,6,17,9,0,3,0,0,0,0
PT_060906,2981,1883,27,50,525,734,288,64,56,18,29,25,40,8,1,1,6,10,0,1,0,0,0,0
PT_060905,728,519,7,12,132,226,87,15,14,4,9,2,10,0,0,0,0,1,0,0,0,0,0,0
PT_061015,1176,774,9,11,163,314,132,38,22,9,14,10,45,2,0,0,3,1,0,1,0,0,0,0
PT_061002,4636,2808,29,42,868,768,687,97,108,51,44,22,49,5,3,3,18,9,0,5,0,0,0,0
PT_061003,2438,1459,13,28,428,433,319,53,60,15,30,21,52,2,1,0,2,1,0,1,0,0,0,0
PT_061014,531,375,6,5,69,184,57,15,13,2,5,3,13,1,0,0,1,1,0,0,0,0,0,0
PT_061005,952,612,13,7,129,212,165,19,18,4,13,2,21,3,0,0,4,0,0,2,0,0,0,0
PT_061006,1468,992,10,23,310,308,236,30,23,9,11,9,15,0,1,1,1,4,0,1,0,0,0,0
PT_061016,2991,1996,18,52,535,573,408,125,102,11,61,38,54,5,0,4,7,2,0,1,0,0,0,0
PT_061008,2888,2100,21,37,489,786,341,121,117,21,60,45,48,3,0,2,6,3,0,0,0,0,0,0
PT_061009,1613,1202,11,27,263,464,189,72,59,6,27,18,56,3,1,0,4,2,0,0,0,0,0,0
PT_061010,1164,765,7,19,227,193,185,40,32,11,11,18,13,0,0,2,7,0,0,0,0,0,0,0
PT_061011,1720,1118,12,46,299,384,224,35,42,13,16,9,25,4,2,2,2,2,0,1,0,0,0,0
PT_061101,400,277,5,4,115,93,33,7,5,1,2,7,3,0,0,1,0,1,0,0,0,0,0,0
PT_061102,247,199,1,2,58,89,29,3,3,2,7,2,2,0,0,0,0,1,0,0,0,0,0,0
PT_061103,409,277,5,6,100,106,41,5,4,4,1,1,3,0,0,0,0,1,0,0,0,0,0,0
PT_061104,548,370,7,7,125,101,82,8,9,5,3,4,14,0,1,1,2,1,0,0,0,0,0,0
PT_061122,1146,689,12,15,166,242,132,15,14,8,18,11,45,2,0,2,3,2,0,2,0,0,0,0
PT_061106,1229,810,16,17,216,304,158,20,17,14,5,20,13,1,0,0,2,6,0,1,0,0,0,0
PT_061123,1058,757,19,17,262,289,116,17,12,3,6,3,6,0,2,0,3,2,0,0,0,0,0,0
PT_061109,502,337,6,9,105,98,77,13,2,8,4,3,8,1,0,1,1,1,0,0,0,0,0,0
PT_061110,420,263,1,3,67,112,39,7,5,0,4,4,20,1,0,0,0,0,0,0,0,0,0,0
PT_061111,1930,1279,27,30,525,345,202,38,27,20,18,14,19,0,1,0,2,8,0,3,0,0,0,0
PT_061124,5126,3586,45,56,1373,1048,570,121,126,51,79,51,40,1,3,1,9,10,0,2,0,0,0,0
PT_061125,871,605,10,14,188,242,68,26,15,11,11,5,11,2,0,0,0,2,0,0,0,0,0,0
PT_061126,722,511,12,9,182,151,102,14,7,13,1,4,8,1,0,1,2,4,0,0,0,0,0,0
PT_061115,343,225,6,4,93,72,25,9,3,3,0,3,2,0,1,1,1,2,0,0,0,0,0,0
PT_061118,1369,787,9,16,303,220,150,18,17,10,16,7,12,1,0,0,3,5,0,0,0,0,0,0
PT_061119,924,575,9,12,207,175,98,20,14,10,14,3,4,0,0,0,6,3,0,0,0,0,0,0
PT_061201,222,126,1,1,46,48,19,4,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0
PT_061202,469,252,2,2,67,114,44,5,2,4,3,3,4,2,0,0,0,0,0,0,0,0,0,0
PT_061211,225,138,2,1,66,42,12,3,3,0,3,1,4,0,0,0,0,1,0,0,0,0,0,0
PT_061204,524,297,4,2,97,115,58,6,6,2,0,1,4,0,0,0,1,1,0,0,0,0,0,0
PT_061206,1043,653,5,13,197,277,96,15,12,11,5,4,11,1,1,3,2,0,0,0,0,0,0,0
PT_061207,131,85,2,1,39,27,7,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_061212,301,184,6,2,77,56,30,2,0,1,2,2,3,0,0,1,1,1,0,0,0,0,0,0
PT_061209,392,216,3,5,87,83,22,2,4,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0
PT_061301,716,360,2,5,149,103,75,4,5,8,3,1,3,0,0,1,0,1,0,0,0,0,0,0
PT_061302,2282,1465,16,26,501,533,210,38,54,15,24,12,17,3,1,2,5,6,0,2,0,0,0,0
PT_061312,699,496,4,14,188,180,69,9,5,9,7,2,5,1,0,0,1,2,0,0,0,0,0,0
PT_061304,3176,1969,30,25,589,726,291,60,67,19,37,30,77,2,1,1,8,2,0,4,0,0,0,0
PT_061313,943,555,11,17,166,183,88,20,21,10,8,7,21,1,0,0,0,2,0,0,0,0,0,0
PT_061307,2739,1648,22,35,487,674,211,41,49,18,33,17,47,3,1,0,7,3,0,0,0,0,0,0
PT_061314,1673,989,14,21,432,286,134,22,15,10,15,13,18,2,0,1,3,3,0,0,0,0,0,0
PT_061310,681,472,5,13,166,170,72,12,17,1,6,6,3,0,1,0,0,0,0,0,0,0,0,0
PT_061401,789,541,11,19,228,155,71,18,12,2,10,3,3,1,0,0,6,2,0,0,0,0,0,0
PT_061402,624,405,7,2,145,153,43,10,5,11,7,11,4,1,1,1,3,1,0,0,0,0,0,0
PT_061403,412,275,4,11,86,79,59,9,6,8,4,4,4,1,0,0,0,0,0,0,0,0,0,0
PT_061407,2848,1686,18,33,569,519,292,70,69,23,34,21,19,4,1,2,5,5,0,2,0,0,0,0
PT_061501,1062,724,7,11,137,272,123,54,23,6,26,5,55,1,0,0,1,3,0,0,0,0,0,0
PT_061513,1061,624,7,15,267,170,93,18,11,12,9,2,9,0,0,4,4,3,0,0,0,0,0,0
PT_061504,1186,816,10,14,151,371,111,47,36,3,24,10,29,0,1,0,6,3,0,0,0,0,0,0
PT_061514,875,575,12,14,135,248,95,17,12,1,16,6,16,1,0,0,0,2,0,0,0,0,0,0
PT_061506,1563,1046,14,15,189,433,172,69,47,8,26,21,38,2,2,2,5,3,0,0,0,0,0,0
PT_061508,1022,689,10,17,152,292,101,34,24,7,19,15,13,1,0,0,1,3,0,0,0,0,0,0
PT_061509,6761,4248,52,102,1040,1586,843,155,151,38,97,57,90,5,1,6,17,6,0,2,0,0,0,0
PT_061510,303,200,4,9,74,54,36,6,7,3,2,1,2,0,0,0,0,2,0,0,0,0,0,0
PT_061511,847,576,5,14,130,251,87,25,22,0,7,6,25,1,0,1,2,0,0,0,0,0,0,0
PT_061512,1197,725,12,15,207,234,153,25,34,11,11,11,6,1,1,0,1,3,0,0,0,0,0,0
PT_061616,747,458,6,9,157,145,95,6,4,11,5,2,15,0,0,0,0,1,0,2,0,0,0,0
PT_061602,591,356,4,4,122,154,43,7,3,3,3,5,4,3,0,0,0,1,0,0,0,0,0,0
PT_061603,322,221,4,8,92,51,39,12,2,3,3,1,3,0,1,1,0,1,0,0,0,0,0,0
PT_061617,1088,656,8,10,217,218,122,18,8,13,8,8,19,2,0,1,1,3,0,0,0,0,0,0
PT_061618,813,517,8,6,151,203,96,13,11,9,3,5,7,1,1,0,2,1,0,0,0,0,0,0
PT_061608,1440,907,7,18,307,320,143,29,18,15,12,11,19,1,0,2,2,2,0,1,0,0,0,0
PT_061609,648,459,8,8,198,104,93,10,9,7,5,4,8,0,0,0,3,2,0,0,0,0,0,0
PT_061619,435,288,6,3,98,86,64,6,7,5,3,4,3,0,1,0,0,2,0,0,0,0,0,0
PT_061611,485,312,4,3,100,126,43,5,11,3,4,5,5,0,1,0,0,2,0,0,0,0,0,0
PT_061612,379,252,0,6,57,105,47,5,6,6,2,8,9,0,0,1,0,0,0,0,0,0,0,0
PT_061614,3181,2007,37,32,716,557,362,72,73,26,34,41,44,0,2,0,3,7,0,1,0,0,0,0
PT_061701,1198,670,8,14,255,187,114,17,11,6,12,13,20,4,1,0,3,5,0,0,0,0,0,0
PT_061702,171,111,3,2,38,46,11,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PT_061703,3656,2232,31,67,756,599,446,90,73,16,40,33,55,4,1,7,8,5,0,1,0,0,0,0
PT_061704,1146,718,12,9,207,239,144,21,32,8,17,6,14,2,2,0,1,2,0,2,0,0,0,0
PT_070104,371,214,2,2,23,97,37,12,4,0,1,1,33,1,0,0,1,0,0,0,0,0,0,0
PT_070107,1739,1173,10,15,214,440,282,48,23,8,15,10,93,3,1,0,7,4,0,0,0,0,0,0
PT_070103,1676,1043,7,17,91,429,246,32,11,5,6,7,182,2,3,0,4,0,0,1,0,0,0,0
PT_070105,599,401,6,4,55,156,100,13,7,1,7,5,42,2,0,0,1,1,0,1,0,0,0,0
PT_070201,2771,2118,23,26,369,714,241,111,75,14,56,19,457,3,2,0,6,2,0,0,0,0,0,0
PT_070208,675,508,7,8,55,190,64,20,4,0,1,5,152,0,0,0,2,0,0,0,0,0,0,0
PT_070202,799,602,7,7,92,199,138,29,13,6,12,6,91,1,0,0,0,0,0,1,0,0,0,0
PT_070209,384,265,10,4,42,66,59,7,2,5,5,2,63,0,0,0,0,0,0,0,0,0,0,0
PT_070206,1191,759,13,14,156,255,148,43,8,16,14,7,82,0,0,0,2,0,0,1,0,0,0,0
PT_070301,3010,2077,13,33,424,860,410,81,41,17,42,15,125,4,2,0,7,1,0,2,0,0,0,0
PT_070304,515,332,3,7,59,153,63,12,1,2,2,7,23,0,0,0,0,0,0,0,0,0,0,0
PT_070302,554,358,3,9,41,155,83,20,6,3,3,2,30,0,0,0,2,1,0,0,0,0,0,0
PT_070303,1684,1138,5,9,200,474,253,58,19,6,9,4,93,2,2,0,3,1,0,0,0,0,0,0
PT_070417,514,372,5,3,101,107,93,16,6,4,0,1,31,1,0,0,4,0,0,0,0,0,0,0
PT_070401,856,567,6,9,124,186,155,15,10,5,11,3,37,3,0,0,2,1,0,0,0,0,0,0
PT_070414,6827,4285,33,75,1255,1226,1037,157,76,49,62,34,258,6,2,0,7,6,0,2,0,0,0,0
