gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP.PPM,B.E.,PCP-PEV,MPT,NC,PAN,PNR,PCTP/MRPP,PDR,PTP-MAS,PURP,L/TDA,PPD/PSD.CDS-PP,PPV/CDC,JPP,PPM,CDS-PP,PTP
PT_011006,Gafanha da Nazaré,13785,6721,107,231,1543,0,0,811,337,48,30,100,51,55,106,17,18,40,3169,12,11,35,0,0
PT_011007,Gafanha do Carmo,1762,721,13,21,172,0,0,59,23,1,3,6,2,4,19,0,0,5,387,2,1,3,0,0
PT_011008,Ílhavo (São Salvador),15304,7773,140,216,2186,0,0,861,358,30,19,117,34,86,75,26,22,50,3485,18,6,44,0,0
PT_011102,Barcouço,1929,997,14,37,374,0,0,100,79,4,1,9,6,12,10,9,1,4,329,2,3,3,0,0
PT_011103,Casal Comba,3100,1536,36,42,617,0,0,169,87,3,3,12,6,11,16,4,2,4,517,5,0,2,0,0
PT_011104,Luso,2395,1321,18,43,490,0,0,136,109,3,2,22,7,14,14,8,1,6,436,2,7,3,0,0
PT_011109,"Mealhada, Ventosa do Bairro e Antes",5892,3186,54,102,1114,0,0,290,154,12,9,28,13,38,48,7,7,16,1274,7,3,10,0,0
PT_011106,Pampilhosa,3594,1965,26,63,763,0,0,235,203,7,10,19,10,16,34,8,5,15,535,6,3,7,0,0
PT_011107,Vacariça,1759,965,11,27,396,0,0,103,56,4,0,6,6,13,11,1,2,1,322,0,2,4,0,0
PT_011201,Bunheiro,2486,1233,22,27,223,0,0,51,45,8,3,12,6,6,9,5,1,5,799,2,1,8,0,0
PT_011202,Monte,1502,645,11,15,132,0,0,44,18,1,0,2,0,3,5,1,1,1,408,2,0,1,0,0
PT_011203,Murtosa,3203,1321,20,41,211,0,0,71,35,4,2,8,5,15,5,5,1,7,874,3,3,11,0,0
PT_011204,Torreira,2655,1161,23,27,245,0,0,103,41,3,3,8,4,7,11,1,3,8,661,6,1,6,0,0
PT_011301,Carregosa,3095,1955,49,31,420,0,0,161,55,12,10,18,13,24,38,5,1,10,1089,6,7,6,0,0
PT_011302,Cesar,2829,1676,26,33,470,0,0,144,60,5,4,17,14,9,31,4,2,7,833,7,7,3,0,0
PT_011303,Fajões,2784,1555,30,31,355,0,0,121,59,5,5,8,6,14,27,6,3,2,872,2,4,5,0,0
PT_011304,Loureiro,3101,1893,25,37,406,0,0,131,24,5,6,15,11,9,20,7,4,5,1183,0,1,4,0,0
PT_011305,Macieira De Sarnes,1752,1114,25,24,383,0,0,107,74,4,4,13,2,9,25,9,0,3,424,2,3,3,0,0
PT_011320,Nogueira do Cravo e Pindelo,4716,2941,69,54,911,0,0,258,147,17,12,23,18,22,53,8,3,9,1324,6,3,4,0,0
PT_011321,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",18186,10517,163,254,3088,0,0,1142,324,51,22,113,58,88,128,40,20,51,4910,20,9,36,0,0
PT_011310,Ossela,1776,1102,33,23,282,0,0,110,26,2,3,4,6,8,14,3,2,1,580,2,1,2,0,0
PT_011322,"Pinheiro da Bemposta, Travanca e Palmaz",6525,3763,48,92,1061,0,0,299,74,13,20,23,18,33,37,11,9,13,1983,13,6,10,0,0
PT_011315,São Martinho Da Gândara,1823,1109,14,17,361,0,0,91,22,7,4,7,1,11,2,5,4,1,553,3,1,5,0,0
PT_011318,São Roque,4579,2813,49,65,939,0,0,282,64,17,9,30,16,25,53,12,1,9,1228,6,2,6,0,0
PT_011319,Vila De Cucujães,9632,5568,79,99,2087,0,0,557,174,19,13,55,19,55,79,19,9,25,2234,18,3,24,0,0
PT_011407,"Bustos, Troviscal e Mamarrosa",6134,3415,69,68,420,0,0,147,70,8,10,21,15,22,41,9,7,16,2467,9,5,11,0,0
PT_011403,Oiã,6746,3636,74,95,535,0,0,283,91,11,4,23,14,23,33,11,8,13,2395,10,4,9,0,0
PT_011404,Oliveira Do Bairro,5757,2917,32,90,490,0,0,219,68,14,6,37,12,19,33,7,6,3,1861,7,2,11,0,0
PT_011405,Palhaça,2519,1426,29,28,151,0,0,62,8,2,9,7,4,6,11,4,2,2,1088,2,1,10,0,0
PT_011502,Cortegaça,3347,2125,43,46,728,0,0,220,125,6,4,28,13,32,20,3,3,8,833,2,3,8,0,0
PT_011503,Esmoriz,10648,6275,102,124,1954,0,0,758,329,22,19,63,33,57,68,25,6,25,2660,7,9,14,0,0
PT_011504,Maceda,3182,1729,34,33,657,0,0,202,104,8,5,17,12,21,28,1,4,4,585,5,2,7,0,0
PT_011509,"Ovar, São João, Arada e São Vicente de Pereira Jusã",26765,15343,247,438,4737,0,0,2037,1295,63,38,144,65,193,252,62,40,84,5553,36,15,44,0,0
PT_011507,Válega,6098,3124,34,63,999,0,0,329,187,15,13,25,23,37,34,3,3,8,1331,4,7,9,0,0
PT_010901,Argoncilhe,7536,4612,76,96,1376,0,0,468,166,17,10,53,24,48,60,21,8,23,2133,6,6,21,0,0
PT_010902,Arrifana,5769,3218,51,52,1224,0,0,311,120,11,9,30,19,27,52,5,12,21,1252,10,5,7,0,0
PT_010932,Caldas de São Jorge e Pigeiros,3675,2126,24,74,736,0,0,197,101,8,7,23,13,26,34,6,4,7,852,7,2,5,0,0
PT_010933,"Canedo, Vale e Vila Maior",9015,4391,79,63,977,0,0,384,149,14,10,32,16,43,60,19,9,9,2486,14,6,21,0,0
PT_010904,Escapães,3011,1754,34,43,581,0,0,215,67,9,5,14,5,17,21,9,2,3,718,4,1,6,0,0
PT_010907,Fiães,7126,4135,59,98,1465,0,0,486,233,16,13,38,15,45,51,9,9,18,1547,10,5,18,0,0
PT_010908,Fornos,3000,1737,33,30,534,0,0,187,81,6,6,16,14,23,30,7,1,6,750,6,3,4,0,0
PT_010934,"Lobão, Gião, Louredo e Guisande",9677,4963,94,104,1374,0,0,414,109,14,17,36,32,39,70,34,12,20,2566,5,3,20,0,0
PT_010913,Lourosa,7901,4633,73,112,1679,0,0,504,131,13,10,41,16,59,87,18,9,15,1843,10,4,9,0,0
PT_010914,Milheirós De Poiares,3329,1973,36,47,717,0,0,182,87,9,4,16,15,21,25,9,2,9,773,4,6,11,0,0
PT_010916,Mozelos,6346,3956,56,71,1332,0,0,484,206,18,9,56,27,53,60,14,10,15,1525,0,7,13,0,0
PT_010917,Nogueira Da Regedoura,5016,3208,40,61,977,0,0,412,142,21,6,30,14,36,42,12,8,12,1375,3,3,14,0,0
PT_010919,Paços De Brandão,4315,2869,46,62,788,0,0,296,109,13,8,28,10,22,36,6,4,16,1404,8,4,9,0,0
PT_010921,Rio Meão,4440,2809,45,54,927,0,0,287,119,10,9,23,12,21,45,5,0,7,1225,4,4,12,0,0
PT_010922,Romariz,3118,1611,22,37,486,0,0,99,30,6,5,10,18,10,42,4,1,6,827,1,2,5,0,0
PT_010924,Sanguedo,3126,1823,20,41,547,0,0,197,70,4,7,17,7,14,22,7,2,3,852,8,1,4,0,0
PT_010935,"Santa Maria da Feira, Travanca, Sanfins e Espargo",16419,9705,167,251,2945,0,0,1140,400,40,30,96,37,61,153,35,12,41,4252,9,15,21,0,0
PT_010925,Santa Maria De Lamas,4613,2939,48,47,1004,0,0,323,94,9,6,31,10,43,36,17,2,3,1243,10,2,11,0,0
PT_010926,São João De Ver,9081,5252,66,113,1883,0,0,659,239,24,10,40,26,62,97,22,11,21,1950,9,3,17,0,0
PT_010936,São Miguel de Souto e Mosteirô,6148,3460,67,78,1235,0,0,421,112,13,11,37,14,32,52,7,3,8,1337,10,7,16,0,0
PT_010918,São Paio De Oleiros,3504,2308,38,43,824,0,0,233,238,12,8,22,12,38,22,8,3,7,791,3,1,5,0,0
PT_011601,São João Da Madeira,20320,11876,175,267,4037,0,0,1268,663,47,44,160,66,93,164,21,23,57,4733,24,8,26,0,0
PT_011710,Cedrim e Paradela,1441,880,20,21,129,0,0,42,18,1,3,3,2,8,9,5,1,0,609,1,1,7,0,0
PT_011702,Couto De Esteves,856,522,10,14,90,0,0,22,5,1,1,1,1,1,3,2,1,0,365,2,1,2,0,0
PT_011704,Pessegueiro Do Vouga,1702,1060,13,19,178,0,0,76,23,3,2,8,5,8,12,8,0,3,693,3,2,4,0,0
PT_011705,Rocas Do Vouga,1704,891,13,15,179,0,0,59,29,2,1,8,2,4,10,5,1,4,556,1,0,2,0,0
PT_011706,Sever Do Vouga,2462,1476,32,41,271,0,0,107,44,9,3,11,5,7,15,9,1,12,905,2,1,1,0,0
PT_011711,Silva Escura e Dornelas,2167,1241,23,29,232,0,0,98,34,5,7,9,5,15,8,5,5,2,751,5,1,7,0,0
PT_011708,Talhadas,1164,742,8,8,175,0,0,37,14,2,0,2,3,3,7,3,2,1,472,3,1,1,0,0
PT_011801,Calvão,1922,1020,23,22,91,0,0,42,12,2,7,13,8,3,11,4,2,5,763,3,1,8,0,0
PT_011812,Fonte de Angeão e Covão do Lobo,2461,1177,30,27,119,0,0,39,17,3,5,10,5,2,3,6,2,2,903,3,0,1,0,0
PT_011804,Gafanha Da Boa Hora,2956,1016,22,16,145,0,0,68,23,3,1,12,7,6,14,4,1,10,677,1,1,5,0,0
PT_011805,Ouca,1695,852,21,13,87,0,0,43,10,1,2,8,1,2,7,0,1,4,646,1,0,5,0,0
PT_011813,Ponte de Vagos e Santa Catarina,2883,1524,38,24,116,0,0,56,20,8,2,9,8,7,10,10,1,5,1195,5,0,10,0,0
PT_011810,Santo André De Vagos,2072,1050,24,19,56,0,0,40,15,2,4,4,1,5,4,4,2,3,861,3,0,3,0,0
PT_011807,Sosa,2721,1379,20,23,202,0,0,80,38,6,2,9,6,4,25,4,2,3,949,1,0,5,0,0
PT_011814,Vagos e Santo António,5782,3219,41,54,615,0,0,294,76,7,6,41,11,22,40,10,5,22,1953,10,3,9,0,0
PT_011901,Arões,1570,800,9,28,110,0,0,25,9,1,4,1,2,3,7,6,1,3,586,2,0,3,0,0
PT_011903,Cepelos,1405,762,24,21,106,0,0,46,22,7,2,7,3,3,7,1,1,6,496,3,0,7,0,0
PT_011905,Junqueira,1051,629,17,18,71,0,0,27,8,2,1,3,3,1,4,0,0,1,463,2,2,6,0,0
PT_011906,Macieira De Cambra,4421,2586,58,49,849,0,0,256,86,9,8,25,14,20,44,7,4,8,1124,7,4,14,0,0
PT_011907,Roge,1685,1011,7,20,256,0,0,68,16,2,3,3,1,7,13,2,0,3,606,2,0,2,0,0
PT_011902,São Pedro De Castelões,7003,4166,104,92,910,0,0,356,112,16,9,43,25,38,67,17,7,24,2315,10,5,16,0,0
PT_011910,"Vila Chã, Codal e Vila Cova de Perrinho",4896,3093,78,67,717,0,0,303,98,12,6,47,17,24,37,7,7,16,1630,9,4,14,0,0
PT_020106,Aljustrel e Rio de Moinhos,5410,3292,32,38,1167,0,0,281,1260,8,5,29,6,80,10,10,11,4,342,0,0,9,0,0
PT_020102,Ervidel,904,554,2,8,163,0,0,31,239,0,1,0,5,23,3,1,0,0,77,0,1,0,0,0
PT_020103,Messejana,804,520,10,4,205,0,0,44,180,4,1,4,1,16,0,2,3,1,43,0,1,1,0,0
PT_020104,São João De Negrilhos,1388,939,14,12,420,0,0,60,246,2,1,1,4,29,5,4,1,5,135,0,0,0,0,0
PT_020208,Aldeia Dos Fernandes,523,320,3,0,152,0,0,30,47,3,0,1,1,7,1,2,1,1,68,0,1,2,0,0
PT_020209,Almodôvar e Graça dos Padrões,3502,2053,34,27,824,0,0,231,234,9,6,25,4,49,11,5,11,2,574,0,2,5,0,0
PT_020203,Rosário,602,316,4,4,113,0,0,33,57,1,0,1,0,12,1,4,1,0,85,0,0,0,0,0
PT_020210,Santa Clara-a-Nova e Gomes Aires,903,541,14,10,224,0,0,46,56,3,1,2,1,22,2,1,3,1,151,0,1,3,0,0
PT_020205,Santa Cruz,617,344,1,4,149,0,0,26,40,1,0,1,0,15,1,1,2,2,101,0,0,0,0,0
PT_020206,São Barnabé,486,258,3,2,105,0,0,19,13,1,0,0,3,8,1,1,1,0,99,0,2,0,0,0
PT_020301,Alvito,950,591,9,12,178,0,0,61,149,1,0,3,3,11,2,0,2,2,156,0,0,2,0,0
PT_020302,Vila Nova Da Baronia,988,571,15,8,253,0,0,39,110,2,0,1,0,17,6,0,3,3,111,0,1,2,0,0
PT_020401,Barrancos,1389,767,16,29,291,0,0,53,161,2,2,2,1,36,4,0,1,1,165,0,1,2,0,0
PT_020519,Albernoa e Trindade,863,519,4,7,206,0,0,28,173,1,1,4,2,13,1,3,2,0,71,0,3,0,0,0
PT_020502,Baleizão,837,461,2,3,82,0,0,67,239,0,0,7,3,7,0,0,0,0,49,0,1,1,0,0
PT_020520,Beja (Salvador e Santa Maria da Feira),8834,5024,73,128,1838,0,0,529,983,25,15,54,20,72,21,13,13,30,1194,0,6,10,0,0
PT_020521,Beja (Santiago Maior e São João Baptista),11865,7262,98,139,2582,0,0,680,1348,24,18,77,27,109,37,27,18,40,2018,0,2,18,0,0
PT_020503,Beringel,1211,728,11,8,317,0,0,34,170,1,2,6,1,18,0,0,2,3,154,0,0,1,0,0
PT_020504,Cabeça Gorda,1216,719,7,1,317,0,0,40,252,1,3,2,5,20,2,4,1,3,60,0,0,1,0,0
PT_020506,Nossa Senhora Das Neves,1481,855,7,12,333,0,0,83,256,5,0,5,1,30,5,0,4,3,110,0,1,0,0,0
PT_020522,Salvada e Quintos,1154,688,7,9,218,0,0,33,300,1,1,1,1,19,2,3,1,3,86,0,0,3,0,0
PT_020510,Santa Clara De Louredo,628,435,3,4,173,0,0,50,158,0,2,1,0,13,1,1,0,0,29,0,0,0,0,0
PT_020523,Santa Vitória e Mombeja,848,506,4,6,188,0,0,29,179,1,0,1,0,28,1,0,4,1,61,0,1,2,0,0
PT_020516,São Matias,484,278,1,2,122,0,0,33,49,0,1,0,0,8,1,2,0,0,57,0,0,2,0,0
PT_020524,Trigaches e São Brissos,486,290,10,2,156,0,0,17,61,2,1,0,4,8,3,0,0,1,25,0,0,0,0,0
PT_020606,Castro Verde e Casével,4583,2630,34,51,903,0,0,312,686,4,4,26,11,55,16,3,9,8,496,0,6,6,0,0
PT_020603,Entradas,674,371,6,6,107,0,0,28,142,2,1,1,1,11,0,1,2,2,56,0,1,4,0,0
PT_020604,Santa Bárbara De Padrões,854,512,9,7,197,0,0,60,155,2,0,5,0,17,4,0,2,0,50,0,2,2,0,0
PT_020605,São Marcos Da Ataboeira,323,180,3,3,53,0,0,14,71,0,0,0,0,8,1,0,1,0,26,0,0,0,0,0
PT_020701,Cuba,2586,1577,20,22,602,0,0,71,502,1,3,9,2,38,4,3,7,7,278,0,1,7,0,0
PT_020702,Faro Do Alentejo,477,282,4,1,119,0,0,5,100,0,0,2,1,13,1,0,1,2,33,0,0,0,0,0
PT_020703,Vila Alva,384,245,5,6,102,0,0,16,60,1,1,2,1,7,0,0,1,1,41,0,0,1,0,0
PT_020704,Vila Ruiva,426,257,2,8,83,0,0,17,100,0,2,0,2,9,0,0,1,1,30,0,1,1,0,0
PT_020807,Alfundão e Peroguarda,1025,589,10,8,294,0,0,41,108,3,2,4,2,19,2,2,3,2,88,0,1,0,0,0
PT_020808,Ferreira do Alentejo e Canhestros,4300,2458,37,28,914,0,0,237,601,6,4,23,7,75,10,4,11,12,480,0,1,8,0,0
PT_020803,Figueira Dos Cavaleiros,1170,785,12,7,341,0,0,42,223,2,0,4,2,40,5,1,1,0,101,0,2,2,0,0
PT_020804,Odivelas,488,277,3,4,149,0,0,10,46,1,0,2,1,9,1,0,1,0,49,0,0,1,0,0
PT_020901,Alcaria Ruiva,723,403,8,2,137,0,0,16,142,1,2,1,0,9,4,0,4,1,76,0,0,0,0,0
PT_020902,Corte Do Pinto,776,438,13,11,166,0,0,37,124,2,0,2,1,21,0,0,3,2,53,0,2,1,0,0
PT_020903,Espírito Santo,316,184,6,2,75,0,0,7,41,1,1,1,1,11,0,0,3,0,34,0,0,1,0,0
PT_020904,Mértola,2475,1667,30,43,641,0,0,143,479,5,4,13,5,36,5,2,11,9,238,0,0,3,0,0
PT_020910,"São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros",982,554,6,8,218,0,0,27,154,1,1,3,0,23,3,0,3,0,103,0,1,3,0,0
PT_020905,Santana De Cambas,693,405,6,7,165,0,0,18,109,1,0,1,2,12,2,1,2,0,79,0,0,0,0,0
PT_020906,São João Dos Caldeireiros,548,320,5,4,97,0,0,9,126,4,4,9,1,6,4,1,3,1,43,0,1,2,0,0
PT_021001,Amareleja,2147,1015,14,12,301,0,0,62,371,3,0,7,5,58,3,1,4,3,164,0,2,5,0,0
PT_021002,Póvoa De São Miguel,808,321,5,2,140,0,0,9,26,0,0,0,2,10,2,0,2,1,119,0,1,2,0,0
PT_021010,Safara e Santo Aleixo da Restauração,1593,786,13,7,346,0,0,38,206,1,3,0,5,26,0,1,5,0,129,0,4,2,0,0
PT_021009,Moura (Santo Agostinho e São João Baptista) e Santo Amador,7597,3596,28,56,1435,0,0,269,796,8,3,17,16,75,13,10,22,8,833,0,2,5,0,0
PT_021008,Sobral Da Adiça,859,461,8,6,179,0,0,21,149,1,3,0,2,16,2,0,3,1,70,0,0,0,0,0
PT_021116,Boavista Dos Pinheiros,1265,841,18,11,364,0,0,104,171,6,4,7,4,26,2,6,3,6,108,0,0,1,0,0
PT_021118,Colos,865,534,15,8,201,0,0,50,103,3,4,1,4,20,4,0,2,3,112,0,1,3,0,0
PT_021117,Longueira/Almograve,1049,598,11,14,216,0,0,47,54,2,2,8,7,16,3,4,4,4,204,0,1,1,0,0
PT_021115,Luzianes-Gare,317,195,4,1,63,0,0,7,76,0,0,1,2,11,3,0,5,0,22,0,0,0,0,0
PT_021102,Relíquias,761,436,10,3,181,0,0,43,113,0,0,7,1,14,0,0,1,1,60,0,1,1,0,0
PT_021103,Sabóia,882,528,19,8,240,0,0,50,60,2,1,3,0,13,3,3,16,1,106,0,0,3,0,0
PT_021119,Santa Clara-a-Velha,705,451,12,11,192,0,0,25,74,2,2,2,8,13,3,0,0,3,103,0,0,1,0,0
PT_021106,São Luís,1645,971,20,21,330,0,0,77,249,6,5,9,4,17,2,4,4,5,210,0,2,6,0,0
PT_021107,São Martinho Das Amoreiras,807,517,11,9,260,0,0,24,61,2,0,7,1,19,4,2,7,1,105,0,1,3,0,0
PT_021120,São Salvador e Santa Maria,2612,1638,27,16,588,0,0,157,399,10,1,12,4,36,15,3,4,12,348,0,3,3,0,0
PT_021121,São Teotónio,4680,2792,72,54,1104,0,0,296,458,20,7,48,21,111,23,18,22,18,498,0,12,10,0,0
PT_021122,Vale de Santiago,915,558,18,11,171,0,0,43,158,3,0,9,2,25,4,1,2,1,109,0,0,1,0,0
PT_021111,Vila Nova De Milfontes,4109,2137,32,47,672,0,0,289,322,13,7,39,13,43,26,14,17,13,571,0,8,11,0,0
PT_021207,Garvão e Santa Luzia,897,575,21,9,205,0,0,32,126,1,2,1,3,10,0,0,4,2,158,0,0,1,0,0
PT_021203,Ourique,2389,1460,21,40,599,0,0,66,189,6,7,16,6,25,8,4,7,5,453,0,1,7,0,0
PT_021208,Panóias e Conceição,547,394,5,2,177,0,0,23,82,0,0,5,1,6,1,0,1,1,88,0,0,2,0,0
PT_021206,Santana Da Serra,762,434,8,17,160,0,0,26,21,0,0,1,1,4,2,1,4,1,185,0,1,2,0,0
PT_021302,Brinches,903,471,1,4,185,0,0,25,158,0,1,4,1,26,1,1,1,2,59,0,0,2,0,0
PT_021303,Pias,2417,1385,11,24,266,0,0,59,835,2,3,7,0,23,6,3,6,7,130,0,2,1,0,0
PT_021308,Serpa (Salvador e Santa Maria),5333,2934,54,39,1124,0,0,259,556,11,6,16,10,62,11,10,23,10,736,0,0,7,0,0
PT_021309,Vila Nova de São Bento e Vale de Vargo,3722,1883,31,34,460,0,0,93,834,4,2,12,10,58,8,1,6,4,322,0,2,2,0,0
PT_021307,Vila Verde De Ficalho,1238,802,10,9,336,0,0,25,266,1,0,14,1,16,2,0,1,0,121,0,0,0,0,0
PT_021401,Pedrógão,932,547,10,3,187,0,0,25,243,1,0,3,0,24,3,2,0,0,45,0,1,0,0,0
PT_021402,Selmes,750,420,5,5,200,0,0,44,109,0,0,4,2,12,0,0,0,0,39,0,0,0,0,0
PT_021403,Vidigueira,2455,1354,8,27,561,0,0,94,259,3,7,7,3,28,12,2,7,4,329,0,0,3,0,0
PT_021404,Vila De Frades,789,486,7,13,193,0,0,36,139,2,0,5,3,13,2,0,3,0,69,0,0,1,0,0
PT_030125,Amares e Figueiredo,2845,1418,18,58,453,0,0,141,56,2,1,10,6,31,32,2,2,8,591,3,2,2,0,0
PT_030102,Barreiros,766,452,6,16,90,0,0,40,10,1,0,1,2,0,5,1,2,0,277,0,0,1,0,0
PT_030104,Bico,718,364,6,13,88,0,0,25,22,0,1,0,4,6,8,4,1,1,184,0,0,1,0,0
PT_030119,Bouro (Santa Maria),938,500,5,17,111,0,0,24,17,1,1,3,1,5,9,1,0,4,297,2,1,1,0,0
PT_030120,Bouro (Santa Marta),556,314,6,10,65,0,0,13,8,0,1,4,1,3,5,3,1,0,192,1,1,0,0,0
PT_030105,Caires,901,493,9,10,134,0,0,34,25,2,1,3,1,4,6,4,2,3,251,2,0,2,0,0
PT_030126,"Caldelas, Sequeiros e Paranhos",1188,712,13,20,184,0,0,32,15,1,0,1,1,4,8,4,1,3,421,3,0,1,0,0
PT_030107,Carrazedo,776,420,8,12,93,0,0,30,13,2,0,2,3,6,8,1,1,2,235,4,0,0,0,0
PT_030108,Dornelas,575,313,6,14,72,0,0,8,4,1,0,2,1,10,5,0,0,1,188,1,0,0,0,0
PT_030127,"Ferreiros, Prozelo e Besteiros",4435,2332,35,50,698,0,0,206,110,6,4,21,12,20,34,4,8,9,1106,4,2,3,0,0
PT_030111,Fiscal,724,406,4,7,99,0,0,30,22,1,0,1,3,9,10,0,1,1,216,1,0,1,0,0
PT_030112,Goães,656,352,3,9,63,0,0,20,5,1,1,0,1,4,4,1,1,1,235,3,0,0,0,0
PT_030113,Lago,1829,978,12,28,302,0,0,91,51,1,1,9,4,12,24,2,2,1,431,2,4,1,0,0
PT_030118,Rendufe,1156,636,10,16,182,0,0,24,21,1,2,2,3,4,12,2,1,2,350,2,1,1,0,0
PT_030128,Torre e Portela,613,353,5,0,56,0,0,16,11,1,0,1,5,3,17,1,2,2,232,1,0,0,0,0
PT_030129,"Vilela, Seramil e Paredes Secas",625,357,0,9,46,0,0,11,5,2,2,2,1,0,2,3,0,2,271,1,0,0,0,0
PT_030201,Abade De Neiva,1754,1245,28,34,360,0,0,88,22,7,2,13,5,14,35,4,3,4,623,0,0,3,0,0
PT_030202,Aborim,794,522,7,11,178,0,0,40,17,3,1,2,2,8,12,0,0,1,238,1,0,1,0,0
PT_030203,Adães,671,462,6,18,132,0,0,38,16,2,1,6,2,3,11,4,1,0,220,1,0,1,0,0
PT_030205,Airó,891,589,7,10,161,0,0,40,20,2,0,1,2,4,9,2,2,1,326,0,1,1,0,0
PT_030206,Aldreu,735,417,6,7,137,0,0,20,9,4,0,3,3,1,6,1,0,3,214,0,1,2,0,0
PT_030290,Alheira e Igreja Nova,1574,841,10,31,164,0,0,26,7,2,1,2,3,7,6,0,0,1,579,0,0,2,0,0
PT_030208,Alvelos,1919,1310,7,23,364,0,0,76,30,9,1,7,7,7,31,4,5,3,735,0,0,1,0,0
PT_030291,Alvito (São Pedro e São Martinho) e Couto,1254,826,19,25,174,0,0,72,14,2,2,10,3,4,19,6,3,1,467,1,2,2,0,0
PT_030209,Arcozelo,11110,6666,90,153,2557,0,0,804,417,16,10,57,25,59,187,56,10,33,2168,9,5,10,0,0
PT_030210,Areias,964,627,13,11,158,0,0,52,20,2,1,3,0,5,20,2,0,2,335,2,0,1,0,0
PT_030292,Areias de Vilar e Encourados,1671,995,17,18,205,0,0,64,36,2,0,7,5,12,12,3,2,4,603,2,1,2,0,0
PT_030212,Balugães,779,526,5,14,126,0,0,29,13,2,0,5,3,6,8,2,2,3,305,0,1,2,0,0
PT_030213,Barcelinhos,1600,1116,16,28,368,0,0,104,55,3,0,7,6,7,12,1,3,7,495,1,0,3,0,0
PT_030293,"Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",10018,6663,80,130,2339,0,0,685,384,15,16,55,26,47,123,27,7,28,2675,4,5,17,0,0
PT_030215,Barqueiros,1753,960,14,16,325,0,0,35,20,3,1,9,2,3,9,1,1,2,514,2,2,1,0,0
PT_030216,Cambeses,1190,735,11,25,341,0,0,62,58,0,0,4,1,4,7,3,2,4,212,1,0,0,0,0
PT_030294,Campo e Tamel (São Pedro Fins),1378,927,15,30,205,0,0,58,16,1,2,3,1,7,11,1,0,3,569,2,2,1,0,0
PT_030218,Carapeços,1947,1330,17,16,335,0,0,54,28,3,1,5,3,3,21,3,1,4,830,4,1,1,0,0
PT_030295,Carreira e Fonte Coberta,1814,1186,18,33,375,0,0,79,45,3,2,2,0,11,8,3,0,7,599,1,0,0,0,0
PT_030220,Carvalhal,1209,870,7,23,235,0,0,41,16,4,1,4,6,8,17,0,1,5,498,2,0,2,0,0
PT_030221,Carvalhas,681,368,7,2,92,0,0,13,12,2,0,1,2,2,4,2,0,4,223,1,0,1,0,0
PT_030296,"Chorente, Góios, Courel, Pedra Furada e Gueral",2353,1600,9,31,283,0,0,77,28,5,2,8,3,12,22,3,1,4,1103,3,1,5,0,0
PT_030224,Cossourado,822,479,6,3,136,0,0,16,8,2,2,1,3,2,4,1,2,0,290,1,2,0,0,0
PT_030297,Creixomil e Mariz,1084,778,6,24,216,0,0,40,14,3,1,7,4,2,22,1,2,4,428,1,0,3,0,0
PT_030228,Cristelo,1714,949,14,27,175,0,0,40,12,3,1,6,6,4,15,2,2,3,635,2,1,1,0,0
PT_030298,Durrães e Tregosa,1280,805,12,32,192,0,0,50,16,2,2,4,4,4,11,1,1,2,467,2,2,1,0,0
PT_030234,Fornelos,701,448,4,9,74,0,0,19,5,4,0,3,1,0,3,2,0,1,322,1,0,0,0,0
PT_030235,Fragoso,1978,1180,14,33,362,0,0,74,21,3,3,8,4,10,18,3,0,3,619,3,1,1,0,0
PT_030268,Galegos (Santa Maria),2586,1757,14,44,380,0,0,116,29,8,3,13,15,16,48,3,1,7,1048,3,3,6,0,0
PT_030272,Galegos (São Martinho),1761,1074,13,24,248,0,0,85,17,2,4,16,8,9,24,3,0,3,613,1,3,1,0,0
PT_030299,Gamil e Midões,1266,895,7,20,297,0,0,85,19,1,2,8,1,10,11,2,4,7,418,1,1,1,0,0
PT_030237,Gilmonde,1408,925,10,25,211,0,0,70,18,1,0,6,5,7,17,3,3,6,540,0,1,2,0,0
PT_030242,Lama,1163,778,12,21,143,0,0,41,7,4,2,3,6,6,20,3,2,1,503,2,2,0,0,0
PT_030243,Lijó,2087,1412,21,37,317,0,0,92,34,3,3,9,11,11,23,6,1,9,829,1,1,4,0,0
PT_030244,Macieira De Rates,1581,1133,22,21,106,0,0,40,9,4,0,4,4,4,16,4,1,0,890,2,1,5,0,0
PT_030245,Manhente,1670,1123,12,20,264,0,0,105,48,8,4,4,9,8,24,9,4,1,597,2,2,2,0,0
PT_030247,Martim,2045,1153,15,35,294,0,0,78,59,5,6,6,2,16,17,6,1,3,599,7,2,2,0,0
PT_0302FA,"Milhazes, Vilar de Figos e Faria",1914,1258,6,36,224,0,0,53,19,3,4,8,5,10,17,4,3,3,858,1,1,3,0,0
PT_030252,Moure,809,549,5,8,181,0,0,24,19,0,0,3,0,5,13,0,1,3,284,1,1,1,0,0
PT_0302FB,Negreiros e Chavão,2102,1476,16,20,139,0,0,45,9,3,0,4,0,4,15,8,2,0,1202,2,4,3,0,0
PT_030254,Oliveira,958,607,7,17,97,0,0,34,10,0,0,6,3,1,5,3,1,1,418,0,2,2,0,0
