gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP,B.E.,CH,A,L,PCP-PEV,PPM,IL,MAS,PAN,PCTP/MRPP,MPT,PDR,PNR,PTP,R.I.R.,NC,PURP,JPP
PT_110814,São Bartolomeu dos Galegos e Moledo,1328,750,29,28,273,226,29,47,10,4,11,21,3,6,3,23,8,2,3,6,5,11,1,1,0
PT_110808,Vimeiro,1292,717,25,27,208,235,38,53,33,8,8,24,1,11,1,21,4,1,1,7,4,5,2,0,0
PT_110918,Azueira e Sobral da Abelheira,3535,2108,55,64,937,511,78,126,44,31,25,81,3,14,2,87,12,3,2,4,2,13,6,8,0
PT_110902,Carvoeira,2066,1151,18,31,365,255,48,136,20,23,33,77,2,17,3,85,8,6,1,6,3,7,5,2,0
PT_110904,Encarnação,3774,2205,42,64,588,933,115,153,25,33,28,69,4,27,4,66,15,6,4,3,2,18,3,3,0
PT_110919,"Enxara do Bispo, Gradil e Vila Franca do Rosário",2981,1650,29,57,683,414,42,147,20,22,14,90,4,23,3,44,23,3,3,5,1,11,10,2,0
PT_110906,Ericeira,9116,5063,78,141,1746,1342,192,485,106,99,98,259,8,112,4,280,22,14,5,16,0,24,17,15,0
PT_110920,Igreja Nova e Cheleiros,3634,2156,44,59,799,638,73,171,40,35,21,77,2,38,3,94,12,4,3,15,5,14,7,2,0
PT_110909,Mafra,15883,9231,150,339,3190,2231,356,1037,216,176,142,492,17,182,14,436,63,25,17,32,15,60,27,14,0
PT_110921,Malveira e São Miguel de Alcainça,7132,3928,57,125,1387,988,150,399,123,62,49,208,3,66,8,191,34,9,6,21,5,27,7,3,0
PT_110911,Milharado,5783,3608,68,123,1303,933,159,301,87,41,75,171,10,66,7,157,30,14,3,20,3,16,13,8,0
PT_110913,Santo Isidoro,3438,2070,41,83,730,566,65,152,38,27,34,102,2,44,5,131,9,8,5,11,3,5,4,5,0
PT_110922,Venda do Pinheiro e Santo Estêvão das Galés,8300,5215,100,165,1838,1379,204,424,156,76,77,285,10,95,6,255,33,22,5,23,5,42,7,8,0
PT_111603,Odivelas,52209,28936,480,568,11850,6072,845,2884,656,313,447,2001,37,563,47,1373,218,72,49,150,32,125,90,64,0
PT_111608,Pontinha e Famões,30000,16519,348,337,7224,2969,479,1515,389,156,190,1363,39,186,22,745,172,51,36,93,28,88,46,43,0
PT_111609,Póvoa de Santo Adrião e Olival Basto,16092,8222,150,127,3574,1555,207,831,184,75,105,657,19,123,10,362,72,21,11,48,8,35,23,25,0
PT_111610,Ramada e Caneças,28143,17116,297,420,6686,3506,506,1702,553,196,259,1238,32,285,20,869,148,36,26,117,22,110,41,47,0
PT_111012,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",41312,26639,272,507,8634,7510,1543,2339,308,421,717,1793,38,969,11,1096,111,72,23,68,9,72,79,47,0
PT_111002,Barcarena,11905,7471,100,181,2676,1650,302,737,178,91,132,569,17,206,8,429,55,28,4,37,5,39,15,12,0
PT_111013,Carnaxide e Queijas,30302,19333,244,446,6961,4974,851,1708,311,276,460,1263,26,556,12,866,91,52,25,57,15,60,41,38,0
PT_111014,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",50797,31667,379,696,9964,8614,2018,3115,421,505,879,1771,66,1072,22,1563,143,77,24,82,22,97,83,54,0
PT_111009,Porto Salvo,12417,7209,121,197,2861,1426,241,739,136,111,138,498,8,150,6,354,65,20,19,30,3,40,27,19,0
PT_111122,Agualva e Mira-Sintra,35413,17007,282,316,7574,2807,447,1859,432,162,241,1343,24,185,23,779,172,40,21,123,23,82,33,39,0
PT_111102,Algueirão-Mem Martins,55771,28650,474,678,10974,5370,983,3387,772,353,473,2151,65,411,39,1590,267,109,40,174,42,151,83,64,0
PT_111123,"Almargem do Bispo, Pêro Pinheiro e Montelavar",14139,8165,142,200,3346,1844,284,721,182,55,88,578,16,80,18,342,86,23,17,43,8,56,18,18,0
PT_111124,Cacém e São Marcos,31506,15588,280,345,6405,2348,464,1917,497,170,225,1209,29,206,22,904,151,57,31,126,32,98,39,33,0
PT_111115,Casal De Cambra,10187,5338,129,141,2290,955,183,528,152,39,47,349,7,45,3,280,56,25,10,25,7,40,15,12,0
PT_111105,Colares,6477,3788,59,96,1214,1078,238,350,65,56,78,204,4,86,5,159,24,12,5,12,5,17,14,7,0
PT_111125,Massamá e Monte Abraão,42767,22417,291,511,8694,4402,721,2685,504,278,418,1797,34,385,32,1092,164,55,28,116,18,95,51,46,0
PT_111126,Queluz e Belas,44064,22911,408,508,9123,4120,749,2541,541,291,359,1901,56,373,27,1210,196,60,42,156,27,106,61,56,0
PT_111108,Rio De Mouro,40418,20798,355,465,8046,3765,678,2532,609,231,319,1658,25,321,31,1040,203,73,33,164,22,128,60,40,0
PT_111128,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",24286,14815,214,350,4971,3757,821,1443,272,204,313,874,23,436,10,733,98,50,14,91,15,67,40,19,0
PT_111127,São João das Lampas e Terrugem,13955,8038,147,239,2981,1962,322,715,164,75,121,448,16,118,15,421,80,34,20,50,7,59,24,20,0
PT_111201,Santo Quintino,3125,1664,20,39,672,285,52,137,18,11,17,270,9,24,2,49,37,4,1,5,1,7,4,0,0
PT_111202,Sapataria,2442,1395,23,53,530,248,59,104,26,12,19,165,3,23,5,52,29,6,5,4,4,18,1,6,0
PT_111203,Sobral De Monte Agraço,2832,1724,35,43,626,343,59,159,24,12,25,254,5,20,2,49,28,4,3,12,0,12,5,4,0
PT_111321,A dos Cunhados e Maceira,8983,4920,115,164,1579,1460,221,463,121,72,51,219,12,52,14,182,49,16,19,34,13,39,14,11,0
PT_111322,Campelos e Outeiro da Cabeça,3110,1612,35,42,549,498,75,127,74,12,9,64,5,5,6,57,21,3,6,5,2,10,1,6,0
PT_111323,Carvoeira e Carmões,2003,1177,32,23,522,212,33,102,13,12,14,124,3,15,0,35,15,2,3,3,5,4,4,1,0
PT_111324,Dois Portos e Runa,2411,1368,25,41,519,275,46,158,24,7,12,149,5,16,3,39,28,5,2,3,1,2,5,3,0
PT_111306,Freiria,2116,1185,27,45,446,362,63,82,26,16,8,33,6,6,2,33,9,2,4,2,0,8,5,0,0
PT_111325,Maxial e Monte Redondo,2905,1559,43,32,767,300,53,124,16,10,20,117,1,7,0,29,16,4,3,5,3,8,0,1,0
PT_111310,Ponte Do Rol,2024,1212,25,40,485,328,49,88,28,20,10,54,2,15,1,33,6,6,7,2,5,5,1,2,0
PT_111311,Ramalhal,2873,1689,51,77,646,352,57,170,38,18,19,117,4,18,2,49,20,11,6,5,0,15,10,4,0
PT_111326,"Santa Maria, São Pedro e Matacães",22689,13140,227,411,4583,3206,528,1400,203,250,201,950,26,212,15,516,148,45,22,43,18,77,31,28,0
PT_111314,São Pedro Da Cadeira,4202,2349,54,77,979,589,98,180,23,24,21,92,11,28,4,84,30,3,4,12,5,23,5,3,0
PT_111316,Silveira,7807,4416,89,151,1487,1232,205,438,91,67,67,197,7,69,2,177,38,18,8,18,9,27,12,7,0
PT_111317,Turcifal,2759,1631,29,31,671,358,69,148,28,21,16,108,5,36,1,53,16,8,6,13,1,9,1,3,0
PT_111318,Ventosa,4349,2448,39,84,1032,690,145,152,35,19,27,90,5,22,2,57,17,5,4,5,2,9,6,1,0
PT_111412,"Alhandra, São João dos Montes e Calhandriz",10557,6380,102,161,2514,876,143,686,132,34,93,1145,7,55,9,222,91,13,22,21,6,28,13,7,0
PT_111413,Alverca do Ribatejo e Sobralinho,29957,17886,248,417,7168,2659,475,1966,348,135,324,2498,24,276,19,789,204,40,35,75,19,90,38,39,0
PT_111414,Castanheira do Ribatejo e Cachoeiras,6634,3538,56,100,1478,469,110,386,63,21,40,536,3,43,5,119,45,9,9,19,2,12,8,5,0
PT_111415,Póvoa de Santa Iria e Forte da Casa,33749,19986,369,465,7827,3256,493,2367,604,204,329,2022,24,275,33,1074,182,57,63,106,32,116,60,28,0
PT_111408,Vialonga,16924,9278,141,206,3684,1165,203,1064,324,67,123,1387,15,113,12,438,114,21,33,58,16,50,18,26,0
PT_111409,Vila Franca De Xira,15527,8418,104,217,3235,1489,303,872,152,102,139,1178,12,112,4,252,114,18,13,33,1,34,16,18,0
PT_310101,Arco Da Calheta,3146,1723,32,10,342,1004,133,65,9,3,4,9,4,3,0,25,3,2,5,3,15,14,1,9,28
PT_310102,Calheta,3430,1746,44,7,375,961,140,70,12,0,9,19,2,11,0,17,7,4,1,1,10,19,1,7,29
PT_310103,Estreito Da Calheta,1667,782,13,3,161,473,58,21,5,0,1,4,0,1,0,11,4,0,2,1,6,5,1,4,8
PT_310104,Fajã Da Ovelha,1030,479,9,5,104,236,97,6,1,1,1,1,1,1,0,3,2,0,0,1,2,5,0,0,3
PT_310105,Jardim Do Mar,232,148,2,3,56,63,7,8,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,1,1
PT_310106,Paúl Do Mar,915,279,6,0,36,142,59,10,1,1,2,5,0,1,0,3,2,0,0,0,5,4,0,1,1
PT_310107,Ponta Do Pargo,1040,499,8,3,109,274,65,10,1,3,1,4,2,1,0,6,3,2,1,0,1,2,1,1,1
PT_310108,Prazeres,790,386,6,1,82,256,27,0,0,1,1,1,1,0,0,3,0,0,0,1,4,2,0,0,0
PT_310201,Câmara De Lobos,16100,6882,103,27,1973,2899,517,353,57,42,25,169,6,39,0,138,44,33,39,15,89,94,12,46,162
PT_310202,Curral Das Freiras,2011,914,21,5,151,529,52,10,6,17,8,41,3,0,0,18,10,3,3,1,10,9,3,8,6
PT_310203,Estreito De Câmara De Lobos,9476,4816,119,29,1154,2350,403,200,23,21,16,81,8,14,0,73,37,34,16,9,45,67,10,29,78
PT_310205,Jardim Da Serra,3115,1514,32,10,553,560,88,53,11,7,3,34,5,8,0,18,15,15,8,3,21,30,2,23,15
PT_310204,Quinta Grande,1949,1006,18,4,272,467,82,25,9,12,3,11,2,1,0,21,5,13,6,0,13,9,1,5,27
PT_310303,Funchal (Santa Luzia),5781,2935,38,16,963,1115,192,190,14,16,13,102,1,41,0,72,7,8,3,3,16,20,8,11,86
PT_310304,Funchal (Santa Maria Maior),12506,6608,85,32,2551,2151,344,436,40,34,34,174,10,74,0,162,54,16,23,9,79,40,20,42,198
PT_310308,Funchal (São Pedro),7471,3650,63,27,1359,1237,204,244,28,13,16,127,5,40,0,85,17,12,9,4,23,30,4,13,90
PT_310310,Funchal (Sé),3217,1417,15,9,461,604,87,76,8,4,11,42,1,20,0,26,3,7,1,0,9,5,1,10,17
PT_310301,Imaculado Coração De Maria,5899,2966,30,6,1116,1000,191,170,18,12,14,92,7,34,0,72,23,6,8,6,30,21,2,25,83
PT_310302,Monte,5906,2999,49,17,1034,1116,148,191,19,10,9,86,6,27,0,69,41,17,7,5,32,33,6,17,60
PT_310305,Santo António,25350,13232,251,75,4872,4340,734,842,132,77,46,433,20,93,0,331,86,47,75,22,136,170,21,88,341
PT_310306,São Gonçalo,5868,2897,63,12,1102,989,145,179,16,18,7,81,4,23,0,46,20,7,5,5,23,26,1,12,113
PT_310307,São Martinho,26280,13352,228,72,4608,4834,802,904,71,91,63,352,18,165,0,310,67,47,57,19,111,87,14,61,371
PT_310309,São Roque,8513,4666,70,26,1650,1711,233,254,37,35,13,124,3,36,0,83,43,22,21,2,56,73,10,25,139
PT_310401,Água De Pena,2510,1248,26,10,548,383,46,71,18,9,4,13,0,2,0,19,4,2,1,2,10,10,1,6,63
PT_310402,Caniçal,3777,1730,25,10,946,488,58,59,13,5,1,9,1,3,0,16,10,5,1,5,2,6,2,6,59
PT_310403,Machico,10971,5304,71,32,2763,1447,152,288,39,11,15,67,15,23,0,78,23,10,12,11,49,30,1,21,146
PT_310404,Porto Da Cruz,2356,1311,41,5,524,445,45,71,3,12,2,14,0,6,0,12,6,5,2,12,16,35,2,7,46
PT_310405,Santo António Da Serra,1230,680,10,2,212,291,28,28,2,0,2,13,2,1,0,6,5,2,1,0,4,8,0,2,61
PT_310501,Canhas,4404,1975,34,7,487,1052,195,46,4,6,6,13,4,10,0,22,5,3,0,7,11,21,2,8,32
PT_310502,Madalena Do Mar,614,288,4,4,96,127,24,12,3,1,1,2,0,5,0,1,0,1,0,1,0,2,0,1,3
PT_310503,Ponta Do Sol,4892,2352,52,6,687,1054,264,83,12,8,11,21,1,13,0,29,10,8,4,2,18,15,3,15,36
PT_310601,Achadas Da Cruz,209,115,2,1,68,38,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
PT_310602,Porto Moniz,1833,1160,12,2,577,487,29,16,6,1,3,0,0,3,0,6,3,0,2,0,1,4,0,1,7
PT_310603,Ribeira Da Janela,296,154,8,3,64,73,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
PT_310604,Seixal,718,468,4,2,210,225,11,3,0,0,0,4,0,2,0,1,1,1,0,2,1,0,0,0,1
PT_320101,Porto Santo,5157,2723,45,18,1382,858,92,107,44,8,6,28,5,19,0,35,4,8,0,3,22,5,2,9,23
PT_310701,Campanário,4520,2184,54,12,504,1105,140,73,20,12,4,24,1,10,0,40,15,12,8,1,19,20,4,59,47
PT_310702,Ribeira Brava,7106,3402,97,18,916,1557,225,139,21,20,16,62,1,13,0,61,19,16,7,6,30,26,7,62,83
PT_310703,Serra De Água,1118,579,11,2,178,276,36,16,5,1,1,10,0,3,0,4,10,3,3,0,2,4,0,6,8
PT_310704,Tábua,1209,546,10,4,147,263,40,12,1,5,3,5,0,3,0,10,3,1,1,0,6,10,0,6,16
PT_310802,Camacha,6400,3650,59,33,1014,1081,179,184,29,4,12,49,6,11,0,69,21,20,5,4,35,30,8,31,766
PT_310803,Caniço,20977,11212,211,64,3427,3165,564,746,100,76,56,219,7,108,0,248,84,33,41,15,103,104,22,57,1762
PT_310804,Gaula,3829,2061,20,11,420,469,62,82,10,5,11,28,4,6,0,11,10,2,16,1,16,10,0,9,858
PT_310805,Santa Cruz,7338,3479,53,15,1036,898,104,160,30,9,5,60,4,9,0,29,23,7,22,7,43,18,3,17,927
PT_310806,Santo António Da Serra,854,497,2,3,100,124,14,17,4,1,4,2,1,4,0,7,1,0,2,0,1,3,1,1,205
PT_310901,Arco De São Jorge,410,246,2,0,84,106,25,12,1,0,0,3,0,0,0,2,1,2,0,0,2,2,0,0,4
PT_310902,Faial,1662,784,19,1,212,367,75,34,6,3,5,5,2,3,0,4,6,2,1,5,8,8,0,3,15
PT_310906,Ilha,278,139,1,2,30,65,25,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,9
PT_310903,Santana,3359,1593,37,11,498,550,276,65,9,2,4,12,6,10,0,21,10,9,3,2,20,6,3,5,34
PT_310904,São Jorge,1488,801,13,5,204,315,135,31,1,1,2,19,2,8,0,8,10,3,1,1,10,9,0,10,13
PT_310905,São Roque Do Faial,626,393,2,0,117,194,36,11,1,2,0,8,1,2,0,4,0,0,4,2,2,3,0,1,3
PT_311001,Boa Ventura,1340,602,17,4,146,338,36,11,2,2,1,3,2,1,0,3,3,5,5,2,3,4,3,4,7
PT_311002,Ponta Delgada,1294,645,14,4,191,309,28,45,2,3,1,2,0,3,0,6,2,1,4,1,6,8,3,4,8
PT_311003,São Vicente,3440,1604,31,7,501,770,95,63,6,5,3,14,4,5,0,16,8,8,6,0,8,16,1,11,26
PT_120101,Alter Do Chão,1829,998,16,17,363,277,68,84,29,11,3,93,0,4,0,13,9,0,1,4,0,6,0,0,0
PT_120102,Chancelaria,372,208,4,2,115,35,14,6,3,2,0,18,0,0,0,2,3,0,0,3,1,0,0,0,0
PT_120104,Cunheira,259,161,5,1,97,19,2,10,3,0,1,15,0,1,0,2,2,0,0,0,0,2,0,1,0
PT_120103,Seda,279,197,2,3,67,17,7,23,0,0,1,67,0,1,0,3,4,0,0,1,1,0,0,0,0
PT_120201,Assunção,1616,945,20,37,360,271,59,53,26,0,9,72,0,2,0,15,12,1,0,3,1,4,0,0,0
PT_120202,Esperança,633,298,8,3,147,77,6,27,4,1,0,13,0,1,0,3,3,1,0,0,1,2,0,1,0
PT_120203,Mosteiros,312,181,5,0,82,38,7,17,6,0,1,13,0,0,0,4,4,0,0,1,0,3,0,0,0
PT_120309,Alcórrego e Maranhão,384,249,3,6,39,12,6,16,7,1,0,153,0,1,0,3,2,0,0,0,0,0,0,0,0
PT_120302,Aldeia Velha,215,153,6,0,32,21,3,5,5,0,0,76,0,0,0,1,2,1,0,0,0,0,0,1,0
PT_120303,Avis,1437,837,16,23,274,92,14,64,12,3,9,269,0,4,0,23,15,4,0,4,2,7,0,2,0
PT_120310,Benavila e Valongo,799,510,6,10,176,63,8,29,10,1,5,179,0,6,0,3,11,0,0,1,0,2,0,0,0
PT_120305,Ervedal,434,281,3,3,85,46,5,11,4,1,0,113,0,0,0,0,9,0,0,0,0,1,0,0,0
PT_120306,Figueira E Barros,217,166,3,7,53,21,0,8,0,1,3,69,0,0,0,0,0,0,1,0,0,0,0,0,0
PT_120401,Nossa Senhora Da Expectação,3284,1715,25,27,835,181,55,202,38,2,14,261,0,6,0,29,20,4,2,6,3,3,0,2,0
PT_120402,Nossa Senhora Da Graça Dos Degolados,510,280,12,4,158,18,0,21,4,1,0,49,0,0,0,3,1,0,4,3,1,1,0,0,0
PT_120403,São João Baptista,3372,1759,43,24,911,167,34,173,20,3,14,287,0,5,0,31,25,2,3,6,2,9,0,0,0
PT_120501,Nossa Senhora Da  Graça De Póvoa E Meadas,468,285,5,6,157,55,1,19,0,1,3,28,0,1,0,5,3,1,0,0,0,0,0,0,0
PT_120502,Santa Maria Da Devesa,1308,804,16,13,321,276,28,59,12,0,6,39,0,4,0,16,8,0,1,0,1,3,0,1,0
PT_120503,Santiago Maior,283,154,4,1,66,58,6,8,2,0,0,2,0,0,0,3,1,1,0,0,0,2,0,0,0
PT_120504,São João Baptista,693,441,13,21,178,147,6,32,1,4,3,16,0,1,0,8,7,0,0,0,0,4,0,0,0
PT_120601,Aldeia Da Mata,294,201,2,4,91,61,11,7,0,0,0,16,0,0,0,1,6,0,1,0,0,1,0,0,0
PT_120607,"Crato e Mártires, Flor da Rosa e Vale do Peso",1838,1058,18,24,478,224,34,99,14,3,5,104,0,8,0,18,13,4,1,2,1,5,0,3,0
PT_120604,Gáfete,706,399,6,10,214,64,9,26,9,1,1,42,0,2,0,1,10,1,0,1,1,1,0,0,0
PT_120605,Monte Da Pedra,214,150,1,2,76,27,1,10,0,3,0,17,0,1,0,0,6,1,0,2,0,3,0,0,0
PT_120712,"Assunção, Ajuda, Salvador e Santo Ildefonso",8368,3719,65,85,1456,921,285,326,167,41,21,155,0,32,0,86,16,8,6,17,5,15,0,12,0
PT_120714,Barbacena e Vila Fernando,723,351,13,7,158,58,22,28,5,1,3,39,0,0,0,3,10,0,0,1,0,1,0,2,0
PT_120713,"Caia, São Pedro e Alcáçova",5010,1806,37,34,953,214,87,173,91,12,9,87,0,14,0,43,15,2,3,9,0,8,0,15,0
PT_120706,Santa Eulália,953,461,10,4,278,61,20,29,7,0,1,32,0,0,0,5,5,2,0,1,0,0,0,6,0
PT_120707,São Brás E São Lourenço,1427,690,8,20,354,134,46,43,23,7,4,18,0,5,0,9,8,1,0,6,0,2,0,2,0
PT_120708,São Vicente E Ventosa,636,336,6,0,172,27,15,30,40,6,2,27,0,1,0,2,4,0,0,1,0,1,0,2,0
PT_120715,Terrugem e Vila Boim,1965,1072,15,36,482,158,63,105,48,6,8,98,0,2,0,14,20,2,2,5,1,5,0,2,0
PT_120801,Cabeço De Vide,826,463,12,8,219,80,19,33,10,2,2,57,0,1,0,10,6,0,1,1,2,0,0,0,0
PT_120802,Fronteira,1649,1012,26,18,460,261,43,74,29,9,4,60,0,2,0,9,5,0,2,0,4,6,0,0,0
PT_120803,São Saturnino,216,155,1,4,73,33,4,6,3,0,0,25,0,0,0,1,3,0,1,0,0,1,0,0,0
PT_120902,Belver,549,356,5,7,236,42,1,19,1,1,0,31,0,0,0,0,9,2,0,0,0,1,0,1,0
PT_120903,Comenda,669,397,3,9,210,43,8,23,8,0,7,54,0,1,0,8,10,5,2,0,1,5,0,0,0
PT_120906,Gavião e Atalaia,1406,885,20,20,434,162,32,80,25,1,4,47,0,6,0,31,9,3,0,2,0,6,0,3,0
PT_120905,Margem,653,324,8,5,170,39,3,33,7,0,5,36,0,0,0,7,7,0,0,0,0,4,0,0,0
PT_121001,Beirã,376,212,6,4,106,50,5,23,2,0,1,7,0,2,0,4,1,0,0,0,0,0,0,1,0
PT_121002,Santa Maria De Marvão,351,184,5,6,92,43,5,10,4,0,2,4,0,0,0,9,1,0,0,0,0,1,0,2,0
PT_121003,Santo António Das Areias,915,530,8,16,285,130,9,32,6,3,1,23,0,1,0,5,3,0,1,1,2,1,0,3,0
PT_121004,São Salvador Da Aramenha,1123,628,8,19,257,211,27,32,10,7,3,24,0,5,0,10,5,1,0,3,4,2,0,0,0
PT_121101,Assumar,517,237,4,1,104,23,13,19,5,0,0,60,0,0,0,3,5,0,0,0,0,0,0,0,0
PT_121102,Monforte,1076,624,6,10,246,150,44,33,28,3,2,79,0,3,0,6,10,1,0,2,0,0,0,1,0
PT_121103,Santo Aleixo,501,265,9,4,132,27,9,20,16,0,0,38,0,0,0,2,4,0,1,2,1,0,0,0,0
PT_121104,Vaiamonte,490,286,3,3,127,41,11,27,16,1,3,43,0,3,0,5,3,0,0,0,0,0,0,0,0
PT_121201,Alpalhão,978,518,11,10,232,130,29,25,14,0,3,39,0,1,0,7,8,1,0,3,1,3,0,1,0
PT_121211,Arez e Amieira do Tejo,377,227,4,4,115,33,3,18,4,1,1,29,0,0,0,8,5,1,0,0,0,1,0,0,0
PT_121212,"Espírito Santo, Nossa Senhora da Graça e São Simão",2906,1557,21,46,738,305,49,119,43,4,4,177,0,8,0,19,13,0,2,1,3,4,0,1,0
PT_121205,Montalvão,313,169,5,5,96,23,1,8,0,0,0,19,0,0,0,4,2,0,0,3,0,0,0,3,0
PT_121207,Santana,292,188,6,6,106,14,1,9,1,0,0,34,0,0,0,2,7,0,0,0,0,1,0,1,0
PT_121208,São Matias,230,136,3,1,63,38,4,7,0,1,0,14,0,0,0,1,3,0,1,0,0,0,0,0,0
PT_121210,Tolosa,773,458,15,5,228,81,22,26,10,0,2,48,0,0,0,7,7,1,1,1,0,2,0,2,0
PT_121304,Foros De Arrão,804,422,7,5,156,25,12,31,7,0,0,158,0,1,0,4,10,1,0,3,0,1,0,1,0
PT_121301,Galveias,1050,526,16,10,208,70,18,47,15,3,0,102,0,3,0,6,18,3,1,1,1,4,0,0,0
PT_121305,Longomel,1003,548,8,7,328,34,4,51,10,0,3,76,0,2,0,6,14,0,0,0,2,2,0,1,0
PT_121302,Montargil,1805,955,23,25,325,148,29,62,13,4,6,278,0,1,0,14,21,1,3,1,1,0,0,0,0
PT_121308,"Ponte de Sor, Tramaga e Vale de Açor",9394,4779,72,143,2147,821,145,488,153,15,22,517,0,30,0,87,69,10,7,15,10,17,0,11,0
PT_121401,Alagoa,507,296,5,6,130,96,9,22,5,3,1,12,0,1,0,2,2,0,0,0,1,1,0,0,0
PT_121402,Alegrete,1344,720,12,25,357,212,24,38,12,2,5,16,0,2,0,4,6,0,1,1,1,1,0,1,0
PT_121404,Fortios,1557,892,21,34,376,221,22,71,21,6,9,76,0,6,0,16,5,1,0,2,1,3,0,1,0
PT_121412,Reguengo e São Julião,805,458,16,16,172,155,12,33,10,4,2,13,0,1,0,8,4,3,0,1,0,6,0,2,0
PT_121413,Ribeira de Nisa e Carreiras,1479,873,13,31,328,280,43,57,27,5,7,44,0,5,0,18,3,2,0,3,0,5,0,2,0
PT_121411,Sé e São Lourenço,13160,7311,149,184,3144,1787,291,610,234,65,52,444,0,52,0,144,51,14,15,24,3,27,0,21,0
PT_121410,Urra,1524,867,16,19,442,171,28,85,22,4,2,46,0,3,0,10,7,2,2,1,0,7,0,0,0
PT_121501,Cano,1022,539,27,6,262,98,19,44,9,3,1,50,0,2,0,9,4,2,0,1,0,1,0,1,0
PT_121502,Casa Branca,937,534,12,10,209,109,11,25,10,7,1,105,0,4,0,5,21,0,0,2,1,2,0,0,0
PT_121503,Santo Amaro,504,340,6,8,142,94,5,23,6,1,3,43,0,1,0,1,5,1,0,0,0,1,0,0,0
PT_121504,Sousel,1472,864,11,26,330,255,25,60,21,2,7,85,0,6,0,15,8,2,2,5,1,1,0,2,0
PT_130141,"Aboadela, Sanche e Várzea",1693,774,8,25,282,335,23,40,3,3,6,14,1,4,2,7,6,1,1,2,3,4,0,2,2
PT_130142,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",10873,6113,67,122,2500,1921,152,619,29,18,151,227,6,57,2,119,18,11,31,8,7,38,2,3,5
PT_130103,Ansiães,607,240,7,6,91,80,6,8,2,0,0,26,1,1,1,2,3,0,0,1,0,1,0,0,4
PT_130143,"Bustelo, Carneiro e Carvalho de Rei",860,413,10,10,174,146,18,26,2,2,2,3,0,4,0,2,0,0,0,1,2,10,0,0,1
PT_130107,Candemil,783,268,17,6,103,105,4,11,1,0,1,5,0,4,0,4,1,0,1,0,1,3,1,0,0
PT_130144,Figueiró (Santiago e Santa Cristina),3656,1870,34,38,665,776,84,112,5,7,6,48,0,10,3,32,10,4,4,1,3,22,4,2,0
PT_130112,Fregim,2274,1220,23,22,537,387,33,114,6,2,9,18,1,7,0,34,4,1,6,2,3,8,1,1,1
PT_130145,Freixo de Cima e de Baixo,3300,1731,32,48,666,668,59,111,8,8,18,23,2,4,0,38,14,2,3,1,1,17,2,3,3
PT_130115,Fridão,671,419,3,11,201,121,24,29,1,2,7,8,0,1,1,3,0,0,2,1,0,4,0,0,0
PT_130117,Gondar,1508,806,22,19,392,240,12,67,5,1,5,12,0,3,0,13,5,0,6,0,0,2,1,0,1
PT_130134,Gouveia (São Simão),573,316,4,10,118,125,16,15,2,1,4,5,0,4,0,3,0,0,1,1,0,4,0,0,3
PT_130118,Jazente,593,346,7,1,161,112,20,10,4,0,1,10,1,4,1,4,4,1,1,1,2,0,0,0,1
PT_130119,Lomba,786,465,11,7,176,155,12,52,3,2,7,10,2,4,0,8,4,0,3,2,1,3,1,2,0
PT_130120,Louredo,607,352,2,6,166,101,11,29,0,0,6,8,1,2,0,8,3,1,0,0,3,2,0,1,2
PT_130121,Lufrei,1605,945,9,29,473,250,22,65,3,1,11,15,1,9,0,20,6,1,8,3,5,10,1,2,1
PT_130123,Mancelos,2926,1501,24,48,648,521,39,91,9,1,8,17,1,9,1,32,5,4,14,2,2,18,3,3,1
PT_130146,Olo e Canadelo,552,238,6,3,117,81,7,6,0,0,0,3,2,1,0,5,0,1,1,0,1,2,1,0,1
PT_130126,Padronelo,754,374,5,8,194,96,9,30,0,0,3,12,0,1,1,2,1,0,7,0,0,3,1,0,1
PT_130128,Rebordelo,279,135,3,4,34,27,40,10,0,0,1,10,1,1,0,2,2,0,0,0,0,0,0,0,0
PT_130129,Salvador Do Monte,906,575,10,14,269,188,14,25,4,0,8,11,1,4,1,7,3,1,1,4,0,6,0,3,1
PT_130135,Telões,3877,1995,33,43,746,753,80,163,9,2,21,46,1,15,1,21,7,3,24,1,5,17,1,0,3
PT_130136,Travanca,1831,898,22,18,384,320,49,39,3,0,6,11,0,5,0,16,2,3,2,1,0,11,1,5,0
PT_130138,Vila Caiz,2592,1406,28,21,771,339,26,96,2,4,8,44,1,10,0,25,3,2,2,3,3,16,0,0,2
PT_130139,Vila Chã Do Marão,871,466,5,8,207,177,9,23,2,2,2,5,0,4,0,10,2,1,5,1,1,1,0,0,1
PT_130148,"Vila Garcia, Aboim e Chapa",1660,916,11,25,262,439,33,65,4,3,8,19,2,9,0,11,2,1,1,4,2,12,1,1,1
