gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,SZDSZ,MCF ROMA Ö.,MUNKÁSPÁRT,MSZP,JOBBIK,LMP-HP,MDF
HU_2255,Onga,3711,1178,17,0,418,7,5,16,173,473,33,36
HU_3406,Ormosbánya,1359,254,2,0,114,5,0,4,80,42,0,7
HU_0286,Oszlár,322,109,1,0,54,2,2,2,20,20,1,7
HU_2262,Ónod,1891,361,3,0,140,2,15,13,59,112,2,15
HU_1449,Ózd,29671,7960,51,0,2777,81,130,146,1856,2629,53,237
HU_1237,Pamlény,43,16,1,0,5,0,0,0,3,7,0,0
HU_2674,Parasznya,1019,258,2,0,127,3,0,1,55,51,7,12
HU_1589,Pácin,1166,304,6,0,159,5,11,3,54,53,4,9
HU_1236,Pálháza,948,348,4,0,221,3,0,1,52,55,1,11
HU_2473,Pányok,74,34,0,0,30,0,0,0,0,4,0,0
HU_2442,Pere,271,70,1,0,50,0,0,0,12,4,1,2
HU_3268,Perecse,26,20,0,0,12,0,0,2,4,2,0,0
HU_3341,Perkupa,698,280,3,0,141,1,0,5,37,86,1,6
HU_2127,Prügy,1833,444,6,0,151,3,25,3,72,176,1,7
HU_1704,Pusztafalu,199,88,0,0,63,1,0,1,12,8,0,3
HU_1541,Pusztaradvány,154,58,6,0,38,1,0,1,11,1,0,0
HU_2741,Putnok,5366,1770,19,0,841,28,16,36,259,509,15,47
HU_2119,Radostyán,508,159,3,0,62,1,0,3,35,50,1,4
HU_0605,Ragály,562,145,6,0,83,3,1,1,29,20,1,1
HU_2971,Rakaca,556,64,0,0,31,1,2,0,11,15,3,1
HU_1613,Rakacaszend,277,95,1,0,67,0,2,0,9,15,1,0
HU_3190,Rásonysápberencs,435,100,3,0,44,2,2,1,17,29,0,2
HU_1246,Rátka,842,311,4,0,164,1,1,0,37,91,3,10
HU_0840,Regéc,90,55,1,0,36,2,1,0,2,13,0,0
HU_3188,Répáshuta,427,164,0,0,78,2,0,3,48,19,5,9
HU_0931,Révleányvár,445,103,2,0,62,1,2,0,15,21,0,0
HU_1922,Ricse,1277,336,7,0,129,3,1,2,138,46,2,8
HU_2302,Rudabánya,2218,697,4,0,357,6,0,18,150,141,3,18
HU_3412,Rudolftelep,591,133,4,0,43,2,0,6,50,23,1,4
HU_0350,Sajóbábony,2318,799,12,0,289,3,3,11,214,233,6,28
HU_2733,Sajóecseg,907,298,4,0,120,3,0,2,41,102,11,15
HU_1017,Sajógalgóc,285,102,0,0,61,1,0,2,16,13,3,6
HU_0308,Sajóhídvég,753,255,4,0,94,0,58,3,28,63,0,5
HU_0321,Sajóivánka,488,163,4,0,54,2,0,2,33,57,3,8
HU_1431,Sajókaza,2307,559,7,0,241,2,1,8,82,199,4,15
HU_2167,Sajókápolna,327,105,0,0,56,0,0,3,10,36,0,0
HU_2694,Sajókeresztúr,1283,400,5,0,209,5,1,8,77,82,6,7
HU_2717,Sajólád,2314,694,3,0,369,4,0,6,41,239,6,26
HU_2247,Sajólászlófalva,355,104,1,0,72,3,0,1,15,11,0,1
HU_1594,Sajómercse,203,82,2,0,37,1,0,7,14,18,0,3
HU_1133,Sajónémeti,423,135,7,0,60,1,0,1,30,31,1,4
HU_0812,Sajóörös,1004,377,2,0,117,5,0,5,83,131,7,27
HU_1853,Sajópálfala,672,278,5,0,172,3,1,2,20,58,6,11
HU_1663,Sajópetri,1131,276,1,0,146,1,0,4,34,79,0,11
HU_2378,Sajópüspöki,416,96,0,0,51,1,0,0,20,19,1,4
HU_0897,Sajósenye,331,158,1,0,79,1,0,3,15,55,1,3
HU_1605,Sajószentpéter,10182,2768,17,0,1164,22,16,33,731,618,31,136
HU_3034,Sajószöged,1943,680,8,0,285,5,0,10,139,183,8,42
HU_2073,Sajóvámos,1830,506,8,0,286,1,0,6,51,132,7,15
HU_2775,Sajóvelezd,667,179,3,0,70,0,1,2,35,52,0,16
HU_0472,Sály,1376,405,6,0,215,0,3,0,44,118,2,17
HU_2051,Sárazsadány,219,111,0,0,78,1,0,2,8,20,1,1
HU_2747,Sárospatak,10893,3963,31,0,2258,48,12,17,686,663,77,171
HU_0287,Sáta,1020,204,3,0,85,1,18,4,33,55,1,4
HU_0512,Sátoraljaújhely,13154,4946,39,0,2854,45,23,35,996,723,32,199
HU_2538,Selyeb,356,138,3,0,87,1,12,0,8,26,0,1
HU_2375,Semjén,367,66,2,0,37,0,0,0,17,8,1,1
HU_3253,Serényfalva,804,175,3,0,42,1,9,9,56,51,2,2
HU_2341,Sima,19,10,0,0,4,0,0,0,3,3,0,0
HU_1326,Sóstófalva,203,113,0,0,49,2,2,3,11,42,0,4
HU_3225,Szakácsi,92,56,3,0,40,0,0,0,4,6,0,3
HU_0380,Szakáld,415,147,1,0,73,3,0,2,7,54,3,4
HU_3101,Szalaszend,815,120,2,0,56,0,0,5,34,17,2,4
HU_1675,Szalonna,785,141,3,0,80,2,0,0,27,26,0,3
HU_0814,Szászfa,130,55,1,0,28,0,0,0,13,12,1,0
HU_3381,Szegi,259,112,1,0,62,1,0,0,29,11,2,6
HU_3151,Szegilong,213,90,0,0,51,2,0,2,22,10,3,0
HU_0983,Szemere,276,59,0,0,27,0,0,3,18,11,0,0
HU_0807,Szendrõ,3107,902,0,0,511,8,10,13,135,200,2,23
HU_2745,Szendrõlád,1095,276,8,0,177,23,8,2,22,31,0,5
HU_2216,Szentistván,2185,840,14,0,448,1,1,12,207,119,7,31
HU_0848,Szentistvánbaksa,233,94,1,0,66,3,0,1,11,12,0,0
HU_3073,Szerencs,8105,3182,30,0,1239,20,2,30,645,1062,33,121
HU_2135,Szikszó,4690,1816,21,0,983,14,30,10,237,471,18,32
HU_2087,Szin,507,159,3,0,128,3,0,1,15,7,0,2
HU_1149,Szinpetri,206,51,0,0,17,0,0,0,16,17,0,1
HU_0949,Szirmabesenyõ,3864,1187,8,0,522,21,1,6,242,290,34,63
HU_1889,Szomolya,1309,534,4,0,305,3,6,3,64,134,1,14
HU_1617,Szögliget,636,200,6,0,129,0,0,5,14,40,3,3
HU_0788,Szõlõsardó,128,54,0,0,19,1,0,3,23,6,0,2
HU_0316,Szuhafõ,147,68,2,0,44,0,0,1,17,2,1,1
HU_1111,Szuhakálló,851,254,5,0,107,0,0,3,74,55,3,7
HU_2460,Szuhogy,957,333,3,0,215,3,1,3,29,73,2,4
HU_0370,Taktabáj,430,139,18,0,57,1,0,1,45,15,0,2
HU_1824,Taktaharkány,2956,845,7,0,335,6,0,18,167,281,10,21
HU_2878,Taktakenéz,877,242,3,0,140,2,1,2,31,59,2,2
HU_0313,Taktaszada,1476,247,8,0,86,2,9,1,45,87,1,8
HU_2174,Tarcal,2414,727,7,0,375,5,3,4,94,210,6,23
HU_0816,Tard,1175,481,6,0,333,1,0,3,36,81,6,15
HU_1478,Tardona,930,223,4,0,102,2,0,4,40,59,6,6
HU_1221,Tállya,1698,454,6,0,176,4,1,1,102,139,4,21
HU_1376,Telkibánya,550,213,6,0,135,2,0,1,27,31,6,5
HU_2863,Teresztenye,33,25,0,0,6,2,0,2,7,3,0,5
HU_3044,Tibolddaróc,1200,307,3,0,174,15,0,0,42,54,2,17
HU_0229,Tiszabábolna,369,189,3,0,121,4,2,3,25,26,1,4
HU_2913,Tiszacsermely,451,80,1,0,47,1,3,1,14,8,1,4
HU_0371,Tiszadorogma,376,103,4,0,31,0,0,1,28,35,1,3
HU_1397,Tiszakarád,1850,340,3,0,237,2,1,2,50,38,4,3
HU_1388,Tiszakeszi,2057,420,7,0,229,4,11,5,56,84,5,19
HU_1938,Tiszaladány,552,204,3,0,138,1,0,2,14,42,1,3
HU_2839,Tiszalúc,4099,896,12,0,442,6,3,6,139,246,15,27
HU_0863,Tiszapalkonya,1184,290,4,0,118,5,0,9,60,74,3,17
HU_3029,Tiszatardos,210,88,2,0,48,1,0,0,18,19,0,0
HU_3037,Tiszatarján,1015,154,3,0,82,2,8,0,14,41,1,3
HU_2835,Tiszaújváros,14374,5039,24,0,1827,110,9,105,1472,1069,97,326
HU_1097,Tiszavalk,309,124,5,0,45,1,0,3,38,31,1,0
HU_1830,Tokaj,3411,1313,13,0,583,14,3,10,205,393,39,53
HU_2805,Tolcsva,1522,553,6,0,314,2,3,2,64,137,5,20
HU_1489,Tomor,209,76,3,0,60,1,0,1,2,7,0,2
HU_1690,Tornabarakony,17,15,0,0,11,0,0,0,4,0,0,0
HU_1037,Tornakápolna,24,20,0,0,4,0,0,0,8,8,0,0
HU_1880,Tornanádaska,313,61,1,0,46,2,0,2,6,1,0,3
HU_2783,Tornaszentandrás,217,80,0,0,44,0,1,0,21,13,1,0
HU_3051,Tornaszentjakab,200,73,1,0,48,0,0,0,11,12,0,1
HU_2905,Tornyosnémeti,419,134,5,0,91,1,0,2,11,20,0,4
HU_0491,Trizs,204,113,2,0,53,1,0,1,20,30,2,4
HU_1835,Uppony,304,98,0,0,51,1,0,2,23,17,1,3
HU_1248,Újcsanálos,648,178,0,0,115,1,0,5,17,34,1,5
HU_0722,Vadna,504,171,3,0,71,7,0,4,35,34,2,15
HU_3000,Vajdácska,980,237,2,0,157,3,0,4,22,43,1,5
HU_2181,Varbó,945,285,3,0,125,1,0,3,51,92,4,6
HU_1014,Varbóc,59,33,0,0,18,0,0,0,7,5,0,3
HU_3007,Vatta,772,232,0,0,146,2,0,3,25,35,4,17
HU_2915,Vágáshuta,81,52,0,0,36,0,0,0,9,7,0,0
HU_1514,Vámosújfalu,672,301,4,0,194,2,1,2,28,64,1,5
HU_1158,Vilmány,937,245,4,0,50,1,97,0,60,30,0,3
HU_1298,Vilyvitány,229,118,2,0,95,0,0,1,6,8,4,2
HU_0509,Viss,539,129,3,0,75,2,0,0,30,15,0,4
HU_0395,Viszló,72,60,0,0,52,0,0,0,5,3,0,0
HU_2108,Vizsoly,672,175,2,0,116,1,3,1,12,38,0,2
HU_1561,Zalkod,237,147,1,0,80,0,0,1,46,16,0,3
HU_0306,Zádorfalva,337,81,5,0,29,0,0,0,21,22,0,4
HU_3160,Zemplénagárd,638,438,11,0,283,12,2,5,76,34,2,13
HU_1927,Ziliz,290,107,2,0,48,0,0,2,19,35,0,1
HU_1102,Zsujta,152,64,1,0,43,0,0,2,4,12,1,1
HU_1910,Zubogy,499,163,0,0,97,1,0,4,28,27,2,4
HU_2096,Gibárt,297,114,0,0,67,3,0,0,14,28,0,2
HU_3424,Algyõ,4279,1127,9,0,619,20,2,13,193,192,30,49
HU_1619,Ambrózfalva,407,108,1,0,56,0,0,4,21,18,2,6
HU_1425,Apátfalva,2588,661,7,0,394,3,0,9,59,157,3,29
HU_1906,Árpádhalom,457,150,2,0,109,3,0,1,20,7,1,7
HU_1033,Ásotthalom,3263,972,8,0,749,5,3,24,87,65,7,24
HU_2910,Baks,1684,235,5,0,120,3,6,4,49,31,3,14
HU_2367,Balástya,2778,721,0,0,511,10,1,3,58,77,16,45
HU_0819,Bordány,2527,633,7,0,396,4,0,6,74,85,8,53
HU_0212,Csanádalberti,382,143,0,0,84,0,0,4,28,17,4,6
HU_0537,Csanádpalota,2505,720,20,0,396,54,1,12,64,147,8,18
HU_2229,Csanytelek,2350,407,2,0,273,5,0,2,53,61,4,7
HU_3228,Csengele,1563,435,4,0,359,2,0,2,22,32,2,12
HU_0511,Csongrád,14583,5433,46,0,3447,51,7,69,689,819,79,226
HU_0783,Derekegyház,1324,367,2,0,206,4,0,4,63,60,14,14
HU_2407,Deszk,2787,886,5,0,448,20,0,8,210,108,26,61
HU_1338,Domaszék,3618,1082,12,0,752,22,1,6,116,99,22,52
HU_3053,Dóc,607,135,2,0,102,2,0,1,3,19,0,6
HU_2299,Eperjes,503,148,2,0,107,0,0,3,16,12,1,7
HU_1997,Fábiánsebestyén,1819,402,4,0,242,5,0,7,60,60,5,19
HU_2264,Felgyõ,1057,318,0,0,221,4,0,7,32,43,2,9
HU_1899,Ferencszállás,548,143,0,0,69,0,0,5,49,9,2,9
HU_3302,Forráskút,1712,543,5,0,411,6,0,5,47,34,11,24
HU_0921,Földeák,2661,665,8,0,391,6,0,10,118,83,11,38
HU_0831,Hódmezõvásárhely,38005,15132,183,0,9281,201,21,174,1839,2355,326,752
HU_1366,Királyhegyes,513,163,2,0,109,2,0,10,20,15,3,2
HU_3102,Kistelek,6067,1703,16,0,1183,19,4,17,179,171,28,86
HU_2666,Kiszombor,3342,730,6,0,385,13,5,7,134,117,15,48
HU_0825,Klárafalva,411,103,1,0,68,1,0,1,9,19,1,3
HU_0995,Kövegy,352,89,0,0,44,1,0,2,23,16,0,3
HU_1441,Kübekháza,1242,297,17,0,162,6,0,2,60,38,4,8
HU_0596,Magyarcsanád,1167,275,3,0,158,2,12,27,34,23,1,15
HU_0735,Makó,20053,6216,58,0,3556,68,6,142,1068,874,111,333
HU_1051,Maroslele,1701,448,9,0,230,4,2,4,60,112,5,22
HU_2573,Mártély,1043,397,3,0,255,3,0,2,31,85,4,14
HU_2155,Mindszent,5887,1952,21,0,1253,10,3,24,193,331,34,83
HU_0434,Mórahalom,4748,2039,25,0,1470,29,4,16,221,150,24,100
HU_2091,Nagyér,435,125,1,0,87,3,1,3,7,18,3,2
HU_1277,Nagylak,453,142,0,0,85,1,0,2,39,13,0,2
HU_1723,Nagymágocs,2545,655,10,0,418,10,2,10,101,69,3,32
HU_2917,Nagytõke,379,84,3,0,49,1,0,2,9,12,1,7
HU_0775,Óföldeák,423,116,1,0,67,4,0,2,27,9,1,5
HU_1279,Ópusztaszer,1531,323,3,0,188,4,1,4,46,56,5,16
HU_3107,Öttömös,607,269,11,0,163,4,0,2,36,40,4,9
HU_0628,Pitvaros,1257,401,2,0,217,3,0,11,78,72,2,16
HU_0635,Pusztamérges,989,286,0,0,188,7,0,0,38,40,3,10
HU_2859,Pusztaszer,1230,381,4,0,280,3,0,2,50,22,1,19
HU_1316,Röszke,2596,699,9,0,483,3,0,7,86,69,12,30
HU_0396,Ruzsa,2148,717,10,0,516,10,0,17,80,45,7,32
HU_3170,Sándorfalva,6533,1639,26,0,922,11,2,19,311,213,34,101
HU_1200,Szatymaz,3696,945,4,0,554,11,2,14,134,153,14,59
HU_3336,Szeged,131223,46571,384,0,24021,1140,64,439,10777,4763,1601,3382
HU_3248,Szegvár,3926,1294,9,0,967,10,1,9,104,150,6,38
HU_1445,Szentes,23998,8178,61,0,4720,122,14,129,1341,1173,166,452
HU_1226,Székkutas,1996,782,8,0,478,8,0,20,89,130,20,29
HU_1696,Tiszasziget,1382,526,3,0,374,3,2,8,50,64,2,20
HU_2590,Tömörkény,1582,392,8,0,247,1,0,10,55,51,1,19
HU_1492,Újszentiván,1278,472,6,0,265,5,0,0,92,65,13,26
HU_2141,Üllés,2599,694,3,0,457,15,1,3,69,97,6,43
HU_0554,Zákányszék,2267,730,10,0,554,11,1,3,54,68,5,24
HU_1776,Zsombó,2642,804,5,0,481,17,2,8,102,118,27,44
HU_1737,Aba,3542,907,4,0,611,7,1,10,118,120,11,25
HU_0892,Adony,3058,880,7,0,505,20,2,4,177,103,16,46
HU_2682,Alap,1589,429,2,0,300,3,1,5,46,55,3,14
HU_1517,Alcsútdoboz,1152,520,1,0,398,4,1,3,45,47,3,18
HU_2528,Alsószentiván,518,144,3,0,85,0,0,2,22,29,0,3
HU_0873,Bakonycsernye,2531,825,6,0,571,15,0,5,67,112,17,32
HU_2315,Bakonykúti,111,65,3,0,25,1,0,0,17,8,4,7
HU_3110,Balinka,778,312,6,0,237,2,0,2,36,18,0,11
HU_0704,Baracs,2865,736,9,0,383,15,0,9,154,106,16,44
HU_0858,Baracska,2195,749,5,0,460,11,3,8,93,113,16,40
HU_0846,Beloiannisz,910,233,5,0,88,2,1,27,53,36,6,15
HU_1634,Besnyõ,1429,305,0,0,178,12,0,6,60,27,7,15
HU_1048,Bicske,8791,3322,25,0,2075,49,23,28,430,475,56,161
HU_1825,Bodajk,3342,1341,20,0,899,21,0,6,135,196,18,46
HU_1162,Bodmér,186,97,1,0,61,1,0,0,17,6,3,8
HU_1315,Cece,2138,724,8,0,505,4,4,2,28,157,6,10
HU_3054,Csabdi,962,386,5,0,278,5,1,1,32,45,10,9
HU_0536,Csákberény,986,437,4,0,304,2,0,2,56,46,4,19
HU_2000,Csákvár,4268,1677,14,0,1145,15,0,9,296,127,28,43
HU_2190,Csókakõ,1119,529,5,0,361,4,1,4,44,84,8,18
HU_0977,Csór,1432,517,6,0,347,3,0,8,47,66,19,21
HU_0673,Csõsz,806,179,3,0,121,3,0,2,13,28,3,6
HU_3275,Dég,1810,355,5,0,204,7,1,3,65,52,7,11
HU_0311,Dunaújváros,41041,13964,150,0,6702,331,22,145,3559,1709,345,1001
HU_2035,Elõszállás,1979,551,16,0,354,5,0,4,68,71,13,20
HU_0280,Enying,5772,1514,15,0,830,17,4,27,240,325,13,43
HU_2360,Ercsi,6719,1905,28,0,982,34,8,17,323,377,37,99
HU_0231,Etyek,3142,1161,10,0,698,29,2,11,167,126,53,65
HU_3220,Fehérvárcsurgó,1561,631,5,0,443,3,0,5,51,101,4,19
HU_2993,Felcsút,1401,760,4,0,583,10,0,2,60,72,14,15
HU_0611,Füle,745,260,0,0,186,2,0,0,24,22,2,24
HU_1575,Gánt,477,223,3,0,173,0,0,1,15,13,11,7
HU_1029,Gárdony,7995,3074,20,0,1703,57,4,18,623,376,92,181
HU_1591,Gyúró,966,387,5,0,270,5,1,0,21,38,24,23
HU_2342,Hantos,810,214,1,0,119,3,1,0,22,53,2,13
HU_1773,Igar,837,223,4,0,131,3,0,0,52,28,2,3
HU_3201,Iszkaszentgyörgy,1573,499,3,0,243,3,0,6,76,128,18,22
HU_0220,Isztimér,754,260,1,0,136,1,0,6,34,69,2,11
HU_1346,Iváncsa,2286,532,8,0,354,4,0,5,93,41,7,20
HU_1597,Jenõ,1033,256,3,0,176,3,0,2,16,37,8,11
HU_2134,Kajászó,844,343,0,0,222,4,2,1,28,58,10,18
HU_1668,Káloz,1947,507,5,0,326,3,0,14,47,103,3,6
HU_2192,Kápolnásnyék,2845,1076,11,0,631,25,4,12,184,135,23,51
HU_0234,Kincsesbánya,1233,415,8,0,212,7,0,6,62,80,4,36
HU_1263,Kisapostag,1206,487,4,0,307,9,0,2,61,55,12,37
HU_2899,Kisláng,2047,398,5,0,264,2,2,6,46,51,3,19
HU_3065,Kõszárhegy,1244,379,2,0,216,9,0,10,56,51,7,28
HU_3420,Kulcs,2097,676,4,0,330,16,1,8,128,121,19,49
HU_0750,Lajoskomárom,1902,502,5,0,345,5,1,3,79,46,4,14
HU_0726,Lepsény,2541,589,6,0,342,2,2,5,69,122,9,32
HU_1911,Lovasberény,2215,751,1,0,530,10,0,5,69,112,9,15
HU_2767,Magyaralmás,1282,567,7,0,404,6,0,1,47,65,12,25
HU_0465,Martonvásár,4445,1733,4,0,1031,41,0,16,264,221,74,82
HU_2349,Mány,1797,556,3,0,390,11,1,3,59,59,11,19
HU_1694,Mátyásdomb,600,116,6,0,44,0,0,2,46,7,3,8
HU_1755,Mezõfalva,3950,933,10,0,522,12,0,6,121,221,12,29
HU_0568,Mezõkomárom,798,218,0,0,159,4,0,1,22,26,2,4
HU_0657,Mezõszentgyörgy,1018,227,2,0,136,1,0,4,36,40,1,7
HU_2903,Mezõszilas,1828,370,0,0,215,3,0,4,66,64,6,12
HU_2571,Moha,407,168,1,0,102,2,0,0,21,25,5,12
HU_1848,Mór,11788,4710,25,0,3043,57,7,46,575,660,76,221
HU_2759,Nadap,414,168,0,0,107,1,2,1,25,16,7,9
HU_0700,Nagykarácsony,1162,273,1,0,178,4,1,0,32,44,1,12
HU_3236,Nagylók,907,209,0,0,125,2,1,2,35,33,4,7
HU_2358,Nagyveleg,533,231,2,0,172,2,0,2,14,15,15,9
HU_2613,Nagyvenyim,3459,1042,3,0,494,23,2,5,219,163,35,98
HU_1390,Nádasdladány,1468,346,3,0,225,3,1,3,54,38,8,11
HU_3430,Óbarok,619,178,2,0,109,2,1,1,28,21,4,10
HU_2575,Pákozd,2389,958,9,0,545,22,2,3,111,160,23,83
HU_2884,Pátka,1324,459,6,0,240,5,0,7,46,117,9,29
HU_2178,Pázmánd,1655,566,9,0,366,11,2,4,80,51,21,22
HU_1935,Perkáta,3219,667,8,0,433,7,1,1,125,61,9,22
HU_1752,Polgárdi,5056,1229,15,0,837,9,1,7,140,143,16,61
HU_2901,Pusztaszabolcs,4980,1189,13,0,633,10,1,11,219,230,19,53
HU_1777,Pusztavám,1932,930,3,0,620,7,2,14,110,136,8,30
HU_0990,Rácalmás,3554,1153,5,0,533,26,4,18,258,195,31,83
HU_0201,Ráckeresztúr,2574,682,9,0,416,9,1,17,86,99,9,36
HU_2369,Sárbogárd,10364,3178,24,0,1824,27,14,20,494,601,44,130
HU_0272,Sáregres,611,222,3,0,122,0,0,1,15,79,0,2
HU_3180,Sárkeresztes,1274,535,4,0,328,15,0,6,53,67,15,47
HU_2534,Sárkeresztúr,1734,254,0,0,149,5,12,3,33,46,2,4
HU_0269,Sárkeszi,467,119,4,0,73,1,1,2,12,15,0,11
HU_2514,Sárosd,2689,535,8,0,350,5,1,5,54,79,12,21
HU_3153,Sárszentágota,1139,363,6,0,250,0,0,4,34,58,4,7
HU_1177,Sárszentmihály,2461,645,5,0,372,8,0,14,100,84,22,40
HU_2020,Seregélyes,3645,916,7,0,556,12,3,5,93,193,18,29
HU_3332,Soponya,1548,419,8,0,246,8,1,2,33,101,6,14
HU_0289,Söréd,384,187,2,0,124,1,1,2,21,21,3,12
HU_1495,Sukoró,1076,522,1,0,287,17,1,0,90,63,22,41
HU_2870,Szabadbattyán,3780,1309,12,0,901,12,1,9,136,172,17,49
HU_1325,Szabadegyháza,1791,429,5,0,275,11,0,4,76,35,3,20
HU_1874,Szabadhídvég,699,175,4,0,115,3,0,8,23,17,3,2
HU_1954,Szár,1332,534,5,0,344,9,0,1,63,71,15,26
HU_1482,Székesfehérvár,82973,34441,223,0,18972,691,28,288,6479,4486,1020,2254
HU_1446,Tabajd,759,332,3,0,270,0,1,2,17,28,5,6
HU_2926,Tác,1360,420,2,0,291,6,0,5,36,49,12,19
HU_2100,Tordas,1332,578,2,0,312,8,1,3,105,91,30,26
HU_1748,Újbarok,320,145,4,0,91,3,1,0,28,10,1,7
HU_1762,Úrhida,1726,597,4,0,369,7,0,6,63,106,9,33
HU_0245,Vajta,711,203,7,0,127,2,0,0,28,33,0,6
HU_0582,Vál,1887,762,7,0,565,2,0,6,50,97,13,22
HU_2501,Velence,4476,1853,9,0,1058,49,1,22,373,206,42,93
HU_0349,Vereb,653,177,2,0,119,2,0,1,22,12,9,10
HU_0275,Vértesacsa,1400,541,5,0,340,5,0,1,86,56,7,41
HU_1389,Vértesboglár,762,341,3,0,264,0,0,2,20,35,5,12
HU_3024,Zámoly,1848,527,1,0,330,4,0,8,78,78,10,18
HU_3426,Zichyújfalu,786,206,5,0,136,1,0,7,36,14,4,3
HU_3434,Daruszentmiklós,1036,363,15,0,240,5,0,2,51,34,7,9
HU_1188,Abda,2504,839,5,0,487,7,0,2,141,131,17,49
HU_3338,Acsalag,404,217,3,0,189,2,0,1,14,2,0,6
HU_2940,Agyagosszergény,719,306,1,0,229,2,0,0,27,30,4,13
HU_0488,Ágfalva,1608,475,3,0,290,3,0,1,54,84,11,29
HU_3224,Árpás,226,106,2,0,65,0,0,0,17,12,3,7
HU_2692,Ásványráró,1614,609,6,0,462,4,0,1,51,59,9,17
HU_1504,Babót,985,375,5,0,281,2,0,0,35,48,1,3
HU_2893,Bakonygyirót,132,57,1,0,43,0,0,1,7,2,1,2
HU_2206,Bakonypéterd,222,102,0,0,84,0,1,0,8,5,1,3
HU_0594,Bakonyszentlászló,1516,509,5,0,339,2,0,6,63,75,4,15
HU_0619,Barbacs,604,181,3,0,140,1,0,1,11,18,1,6
HU_2876,Bágyogszovát,1090,444,5,0,350,2,1,0,35,31,1,19
HU_1058,Beled,2322,839,3,0,590,16,0,5,117,67,10,31
HU_2980,Bezenye,1154,461,4,0,319,1,1,5,50,62,1,18
HU_1056,Bezi,410,109,3,0,88,0,0,1,6,9,2,0
HU_0622,Bodonhely,276,112,2,0,83,1,0,0,9,14,0,3
HU_0436,Bogyoszló,549,243,2,0,173,1,0,1,35,24,3,4
HU_0661,Börcs,974,252,2,0,152,9,1,1,35,18,7,27
HU_3395,Bõny,1763,428,9,0,295,6,0,2,60,41,4,11
HU_1550,Bõsárkány,1743,587,6,0,475,2,0,0,53,36,1,14
HU_2708,Cakóháza,46,27,1,0,21,0,0,0,4,1,0,0
HU_1595,Cirák,491,195,4,0,151,1,0,1,16,21,0,1
HU_0856,Csapod,462,216,1,0,154,0,0,2,19,31,2,7
HU_1004,Csáfordjánosfa,196,109,3,0,83,1,2,0,16,3,0,1
HU_3019,Csér,29,19,3,0,8,0,1,1,1,4,0,1
HU_1350,Csikvánd,435,216,4,0,175,1,0,2,16,9,1,8
HU_0403,Csorna,8724,4154,32,0,3024,48,2,20,442,401,44,141
HU_2186,Darnózseli,1262,437,5,0,271,6,0,4,79,42,4,26
HU_3259,Dénesfa,319,120,0,0,92,0,0,1,14,9,0,4
HU_2191,Dör,486,219,2,0,178,0,0,1,17,11,3,7
HU_2773,Dunakiliti,1448,462,0,0,315,7,1,2,52,55,11,19
HU_0207,Dunaremete,209,103,3,0,70,2,0,2,11,10,1,4
HU_2107,Dunaszeg,1556,513,2,0,380,4,0,0,42,36,11,38
HU_1587,Dunaszentpál,559,173,7,0,102,2,0,0,39,8,2,13
HU_1045,Dunasziget,1170,389,5,0,248,3,1,15,49,46,10,12
HU_2634,Ebergõc,111,99,5,0,57,3,0,1,16,11,2,4
HU_2244,Edve,114,70,1,0,41,1,0,1,7,17,0,2
HU_2028,Egyed,460,132,1,0,80,0,0,0,20,22,1,8
HU_1523,Egyházasfalu,709,337,4,0,273,1,0,1,15,38,1,4
HU_1503,Enese,1413,487,5,0,333,3,0,8,53,45,6,34
HU_1670,Écs,1510,601,5,0,435,3,3,4,32,80,8,31
HU_3399,Farád,1626,769,6,0,604,4,0,7,69,64,5,10
HU_0695,Fehértó,416,161,1,0,125,0,0,0,13,15,2,5
HU_3271,Feketeerdõ,381,157,2,0,88,1,0,2,24,29,2,9
HU_3325,Felpéc,695,219,2,0,141,1,0,1,26,35,4,9
HU_3067,Fenyõfõ,118,63,1,0,49,0,0,0,0,8,0,5
HU_1125,Fertõboz,214,77,0,0,52,2,0,1,8,6,3,5
HU_0988,Fertõd,2767,1157,7,0,828,12,0,7,110,131,11,51
HU_0948,Fertõendréd,506,253,2,0,191,3,0,0,15,37,1,4
HU_1065,Fertõhomok,464,240,2,0,159,1,0,1,28,29,5,15
HU_1241,Fertõrákos,1829,541,3,0,292,6,0,2,121,73,10,34
HU_1534,Fertõszentmiklós,3060,1484,9,0,1087,7,1,5,156,154,19,46
HU_3144,Fertõszéplak,978,380,4,0,283,3,0,5,27,35,2,21
HU_0206,Gönyû,2454,706,3,0,445,10,1,3,113,87,14,30
HU_1796,Gyalóka,68,35,1,0,27,2,1,0,1,2,0,1
HU_2686,Gyarmat,1086,418,7,0,314,3,0,2,37,39,3,13
HU_2384,Gyóró,319,134,2,0,106,2,0,2,7,13,1,1
HU_2040,Gyömöre,1037,369,6,0,289,3,0,3,17,42,4,5
HU_2558,Gyõr,102627,41628,237,0,24772,576,50,280,7383,4747,1037,2546
HU_0872,Gyõrasszonyfa,436,162,1,0,131,1,0,1,7,7,3,11
HU_1319,Gyõrladamér,1158,398,3,0,281,4,0,0,38,43,7,22
HU_3131,Gyõrság,1165,520,5,0,431,1,2,0,22,44,4,11
HU_1930,Gyõrsövényház,690,210,2,0,132,0,1,1,38,25,1,10
HU_1565,Gyõrszemere,2450,674,5,0,494,8,0,6,49,80,13,19
