gisco_id,name,registered,turnout,invalid,blank,MEMO,LMP,DK-MSZP-P,2RK,MKKP,Jobbik,FIDESZ-KDNP,TISZA,MHM
HU_30119,Berzence,1836,1073,28,0,4,3,71,10,39,32,628,170,88
HU_06910,Bélavár,277,214,3,0,2,0,11,2,4,8,118,54,12
HU_10506,Bodrog,302,195,1,0,3,1,16,3,7,14,95,31,24
HU_13994,Bolhás,326,246,10,0,1,0,15,0,3,6,172,19,20
HU_18120,Bolhó,536,370,6,0,1,3,18,2,15,8,258,38,21
HU_22673,Bonnya,183,128,3,0,0,2,9,1,3,5,79,22,4
HU_26532,Böhönye,1739,1030,36,0,4,5,53,7,15,50,559,227,74
HU_26277,Bőszénfa,371,280,9,0,1,1,6,2,19,19,154,42,27
HU_17358,Buzsák,966,545,14,0,2,6,47,1,12,14,249,125,75
HU_08703,Büssü,200,138,7,0,0,0,7,0,0,3,105,6,10
HU_03799,Csákány,207,139,3,0,0,2,6,1,3,1,109,11,3
HU_25681,Cserénfa,173,120,1,0,0,1,14,3,7,3,61,21,9
HU_05971,Csokonyavisonta,1152,845,22,0,2,6,48,2,18,25,491,175,56
HU_08040,Csoma,330,209,4,0,3,0,19,0,6,3,122,37,15
HU_02477,Csombárd,218,134,4,0,0,1,13,2,2,7,64,30,11
HU_24314,Csököly,730,446,17,0,1,2,9,3,6,10,314,57,27
HU_27270,Csömend,212,161,0,0,1,1,8,0,5,3,109,27,7
HU_21315,Csurgó,3871,2227,37,0,3,22,145,7,72,98,1093,602,148
HU_10603,Csurgónagymarton,117,85,4,0,0,0,8,0,0,1,45,17,10
HU_31352,Darány,685,387,15,0,2,1,37,0,8,15,186,93,30
HU_13611,Drávagárdony,125,91,6,0,0,1,6,0,3,7,60,6,2
HU_15884,Drávatamási,171,94,2,0,0,0,3,0,0,3,70,12,4
HU_10861,Ecseny,143,98,5,0,0,0,1,0,2,3,73,9,5
HU_03489,Edde,129,67,0,0,0,0,4,0,2,1,53,5,2
HU_13985,Felsőmocsolád,279,139,3,0,1,2,11,3,3,3,72,32,9
HU_31644,Fiad,94,62,3,0,0,0,5,0,1,4,38,10,1
HU_22026,Fonó,249,135,5,0,2,4,10,1,6,10,63,29,5
HU_14632,Fonyód,4292,2704,26,0,7,17,243,12,104,71,1134,899,191
HU_22707,Főnyed,63,44,1,0,0,0,3,0,2,1,30,6,1
HU_28264,Gadács,69,54,1,0,2,1,1,0,0,1,29,16,3
HU_26222,Gadány,229,139,8,0,1,0,7,0,3,0,91,22,7
HU_06451,Gamás,539,234,6,0,2,4,8,0,2,5,164,30,13
HU_06585,Gálosfa,176,134,4,0,0,0,5,0,1,1,100,19,4
HU_09177,Gige,294,151,2,0,0,0,10,0,1,1,106,20,11
HU_30571,Gölle,635,422,11,0,3,1,54,1,13,11,253,50,25
HU_14599,Görgeteg,838,456,11,0,2,2,22,2,7,25,282,80,23
HU_30960,Gyékényes,782,591,16,0,3,5,28,0,11,27,337,132,32
HU_23904,Gyugy,235,162,2,0,0,0,7,0,4,5,96,30,18
HU_25830,Hajmás,169,75,1,0,0,0,0,0,2,3,58,9,2
HU_18634,Hács,275,187,3,0,1,0,13,0,3,6,91,45,25
HU_08837,Háromfa,517,364,12,0,2,2,26,1,8,21,187,79,26
HU_16726,Hedrehely,289,176,6,0,0,1,14,0,5,3,123,16,8
HU_09946,Hencse,255,201,7,0,4,0,7,1,3,10,126,31,12
HU_24846,Heresznye,199,144,2,0,1,2,11,0,2,7,86,15,18
HU_09928,Hetes,908,498,10,0,0,3,25,5,11,10,269,130,35
HU_06211,Hollád,193,116,10,0,0,0,3,0,4,1,68,25,5
HU_19150,Homokszentgyörgy,813,320,5,0,2,0,24,2,5,11,169,81,21
HU_30775,Hosszúvíz,47,32,0,0,0,0,0,0,4,2,17,9,0
HU_11192,Igal,1135,812,18,0,3,7,84,5,25,36,428,161,45
HU_19619,Iharos,360,192,2,0,0,0,8,0,2,2,129,34,15
HU_27784,Iharosberény,999,497,10,0,2,5,22,5,8,15,296,102,32
HU_26301,Inke,897,520,8,0,2,3,22,1,9,29,304,102,40
HU_21333,Istvándi,354,228,10,0,1,0,6,0,3,6,188,9,5
HU_15927,Jákó,489,312,2,0,3,3,21,4,9,12,197,42,19
HU_17279,Juta,955,553,7,0,2,7,31,2,29,12,236,196,31
HU_26453,Kadarkút,1894,1132,25,0,2,10,61,4,29,44,618,261,78
HU_33394,Kapoly,510,328,5,0,1,5,12,1,12,9,189,62,32
HU_09098,Kaposfő,1228,776,25,0,6,5,38,2,17,31,393,195,64
HU_28811,Kaposgyarmat,73,56,2,0,0,2,9,0,1,3,24,10,5
HU_25867,Kaposhomok,355,178,9,0,9,2,10,0,14,4,94,21,15
HU_12663,Kaposkeresztúr,226,114,0,0,1,0,5,0,1,5,81,15,6
HU_18227,Kaposmérő,1922,1199,18,0,4,9,82,9,24,51,560,354,88
HU_06424,Kaposszerdahely,817,566,11,0,5,6,29,1,30,14,260,146,64
HU_15732,Kaposújlak,576,403,5,0,3,2,24,3,21,17,147,136,45
HU_20473,Kaposvár,48578,27067,211,0,103,156,2866,159,801,883,11283,8950,1655
HU_05263,Karád,1132,755,13,0,2,3,45,2,25,28,481,105,51
HU_08411,Kastélyosdombó,147,81,3,0,0,0,4,1,0,0,48,14,11
HU_34193,Kaszó,76,61,3,0,0,0,7,2,1,2,24,15,7
HU_26888,Kazsok,222,152,7,0,0,2,3,0,0,1,124,8,7
HU_06105,Kálmáncsa,420,269,14,0,0,1,14,1,4,13,176,30,16
HU_05272,Kánya,352,141,1,0,0,3,7,0,4,2,90,24,10
HU_05351,Kára,44,32,0,0,0,0,2,0,1,3,19,3,4
HU_17446,Kelevíz,272,200,2,0,0,2,8,3,4,4,122,37,18
HU_14386,Kercseliget,279,178,8,0,2,1,7,1,7,7,105,21,19
HU_04598,Kereki,440,308,8,0,2,3,19,2,16,10,136,79,33
HU_11174,Kéthely,1653,918,20,0,3,3,50,7,31,48,484,219,53
HU_19053,Kisasszond,128,85,3,0,1,0,2,0,2,24,38,10,5
HU_24387,Kisbajom,269,178,6,0,0,0,12,0,8,7,108,29,8
HU_24493,Kisbárapáti,277,166,3,0,0,1,12,1,3,13,96,30,7
HU_30827,Kisberény,116,72,3,0,0,2,1,2,3,1,34,8,18
HU_04826,Kisgyalán,157,81,3,0,0,0,8,0,1,2,46,18,3
HU_13781,Kiskorpád,717,413,10,0,3,5,28,1,9,22,222,83,30
HU_09858,Komlósd,149,109,2,0,0,2,2,0,1,5,71,25,1
HU_18148,Kötcse,411,213,5,0,1,0,28,0,9,8,107,44,11
HU_13745,Kőkút,405,216,13,0,1,3,9,4,5,4,154,14,9
HU_15510,Kőröshegy,1200,776,16,0,0,4,68,3,20,21,365,231,48
HU_28857,Kutas,1006,606,16,0,2,2,23,1,11,21,374,113,43
HU_16258,Lad,462,202,7,0,0,0,15,1,3,12,109,42,13
HU_11040,Lakócsa,391,260,12,0,3,3,15,0,4,11,159,37,16
HU_28291,Lábod,1444,887,34,0,5,5,42,4,14,40,498,188,57
HU_14863,Látrány,1115,796,22,0,3,6,53,6,21,31,438,146,70
HU_26675,Lengyeltóti,2311,1408,22,0,4,5,85,18,36,37,753,295,153
HU_32355,Libickozma,24,21,1,0,0,0,2,0,1,0,10,6,1
HU_10010,Lulla,156,116,5,0,0,0,4,0,1,11,67,18,10
HU_10427,Magyaratád,637,443,6,0,2,3,32,1,12,11,218,115,43
HU_25371,Magyaregres,483,265,4,0,0,1,22,1,13,7,136,61,20
HU_18500,Marcali,9008,5338,57,0,24,28,469,25,129,171,2503,1618,314
HU_23630,Mernye,1093,603,10,0,3,5,60,3,18,19,284,156,45
HU_16106,Mesztegnyő,995,592,13,0,5,1,43,3,10,14,326,133,44
HU_30854,Mezőcsokonya,915,466,9,0,2,3,20,1,20,16,252,97,46
HU_20905,Mike,455,296,7,0,3,0,12,1,7,7,187,51,21
HU_33376,Miklósi,149,114,4,0,0,3,6,0,2,1,64,21,13
HU_31343,Mosdós,701,433,6,0,2,3,27,0,13,16,239,92,35
HU_17941,Nagyatád,8254,4646,76,0,18,27,566,30,107,146,1920,1490,266
HU_21652,Nagybajom,2425,1341,28,0,8,11,96,4,35,31,764,289,75
HU_29063,Nagyberény,1085,491,10,0,0,1,17,4,18,11,263,131,36
HU_21449,Nagyberki,1100,675,17,0,4,2,45,4,14,23,329,177,60
HU_20598,Nagycsepely,271,174,0,0,2,2,20,1,1,6,99,32,11
HU_32805,Nagykorpád,373,280,12,0,2,2,11,0,11,22,156,44,20
HU_25520,Nagyszakácsi,285,134,2,0,0,1,13,4,2,10,72,20,10
HU_15909,Nágocs,452,264,13,0,0,3,10,2,22,6,138,53,17
HU_07913,Nemesdéd,499,410,13,0,1,3,5,2,3,7,336,28,12
HU_25511,Nemeskisfalud,101,64,4,0,0,1,0,1,5,4,33,16,0
HU_17561,Nemesvid,432,289,10,0,0,1,8,0,7,6,189,54,14
HU_10959,Nikla,464,263,6,0,2,0,8,0,4,4,167,47,25
HU_03203,Nyim,263,152,4,0,2,2,7,2,8,3,77,37,10
HU_24536,Orci,465,307,5,0,3,5,26,3,6,4,131,102,22
HU_16823,Ordacsehi,636,364,7,0,2,1,10,0,5,11,225,72,31
HU_19770,Osztopán,552,345,14,0,0,0,29,0,11,11,205,57,18
HU_07056,Öreglak,1117,660,17,0,5,4,39,3,4,25,400,123,40
HU_32115,Ötvöskónyi,610,428,15,0,4,2,31,0,9,13,277,64,13
HU_14012,Őrtilos,364,234,5,0,0,2,11,3,5,11,146,37,14
HU_26392,Pamuk,200,115,4,0,0,0,1,0,1,2,86,20,1
HU_06141,Patalom,232,176,6,0,0,1,12,1,4,5,118,21,8
HU_12168,Patca,52,38,0,0,0,0,2,0,0,3,21,6,6
HU_15592,Patosfa,208,147,5,0,0,0,8,0,4,4,90,23,13
HU_34041,Pálmajor,228,159,3,0,0,0,2,0,2,2,147,3,0
HU_29197,Péterhida,116,91,1,0,0,0,1,0,0,3,44,27,15
HU_27553,Pogányszentpéter,395,215,2,0,0,0,11,0,2,6,129,55,10
HU_13790,Polány,173,113,2,0,0,1,3,0,0,7,80,9,11
HU_11828,Porrog,153,104,1,0,0,0,4,0,0,6,78,9,6
HU_13930,Porrogszentkirály,219,163,0,0,2,0,3,0,2,5,112,22,17
HU_28510,Porrogszentpál,60,42,0,0,1,0,0,0,1,0,31,7,2
HU_28361,Potony,145,74,2,0,0,0,2,1,1,1,53,13,1
HU_19026,Pusztakovácsi,584,436,3,0,2,2,15,1,7,9,336,48,13
HU_23311,Pusztaszemes,325,196,8,0,0,0,9,0,2,4,108,54,11
HU_30863,Ráksi,368,242,1,0,2,3,15,6,8,5,136,45,21
HU_05078,Rinyabesenyő,144,125,9,0,0,0,2,0,0,4,93,13,4
HU_32674,Rinyakovácsi,119,92,2,0,0,0,1,0,2,2,78,5,2
HU_26754,Rinyaszentkirály,277,172,5,0,1,2,7,1,8,12,93,33,10
HU_20622,Rinyaújlak,211,164,7,0,0,0,11,0,1,8,108,17,12
HU_20321,Rinyaújnép,27,21,0,0,0,0,0,0,0,0,19,1,1
HU_14942,Ságvár,1625,946,15,0,4,9,47,9,30,32,494,229,77
HU_31121,Sántos,410,291,1,0,3,4,24,1,5,15,126,90,22
HU_02051,Sávoly,320,189,3,0,0,0,9,0,5,6,102,54,10
HU_27368,Segesd,1810,922,29,0,6,4,66,2,12,38,481,216,68
HU_32133,Sérsekszőlős,109,63,2,0,1,0,5,1,3,5,31,13,2
HU_32780,Simonfa,307,208,3,0,2,3,16,1,10,7,74,66,26
HU_17631,Siófok,20084,12322,138,0,34,76,1022,73,376,456,5283,4145,719
HU_23092,Siójut,536,313,4,0,1,2,13,2,14,13,148,79,37
HU_04127,Som,557,300,3,0,1,1,32,3,10,16,138,74,22
HU_13824,Somodor,312,159,6,0,0,0,7,0,5,6,93,34,8
HU_30580,Somogyacsa,105,68,7,0,1,0,4,0,0,0,42,12,2
HU_05500,Somogyaracs,140,129,4,0,1,4,2,0,5,2,107,1,3
HU_31219,Somogyaszaló,600,450,19,0,4,14,36,3,24,17,194,113,26
HU_32470,Somogybabod,389,308,8,0,1,2,31,1,11,11,130,88,25
HU_25043,Somogybükkösd,83,62,0,0,0,0,2,0,3,2,35,16,4
HU_11484,Somogycsicsó,112,64,1,0,0,1,7,0,0,1,26,18,10
HU_15981,Somogydöröcske,114,74,3,0,0,0,6,1,0,1,32,18,13
HU_20057,Somogyegres,142,98,1,0,0,1,4,0,1,3,67,16,5
HU_18078,Somogyfajsz,381,192,4,0,0,3,5,0,7,4,137,22,10
HU_20330,Somogygeszti,312,117,3,0,0,0,16,0,3,3,64,19,9
HU_28963,Somogyjád,1214,594,8,0,2,5,48,1,12,14,306,161,37
HU_12876,Somogymeggyes,388,203,4,0,0,1,19,2,10,8,117,25,17
HU_15626,Somogysámson,486,271,7,0,2,1,4,1,1,5,202,26,22
HU_28723,Somogysárd,988,486,12,0,2,3,36,3,17,13,266,93,41
HU_27535,Somogysimonyi,84,73,2,0,1,2,1,0,2,2,48,12,3
HU_06600,Somogyszentpál,493,328,8,0,3,2,11,0,4,8,239,36,17
HU_03416,Somogyszil,516,345,3,0,2,5,14,0,9,13,201,64,34
HU_18546,Somogyszob,1214,811,26,0,3,3,40,6,23,34,420,201,55
HU_32601,Somogytúr,367,215,3,0,1,4,11,0,3,6,130,33,24
HU_04853,Somogyudvarhely,853,462,7,0,2,1,10,4,6,9,271,127,25
HU_21856,Somogyvámos,571,443,19,0,4,6,24,4,12,12,219,85,58
HU_19442,Somogyvár,1274,818,17,0,3,5,34,4,17,16,515,157,50
HU_04835,Somogyzsitfa,410,255,6,0,0,1,24,0,7,4,145,53,15
HU_14854,Szabadi,214,105,0,0,1,1,9,0,3,0,55,24,12
HU_28574,Szabás,433,280,6,0,0,1,11,0,4,11,204,34,9
HU_34236,Szántód,592,448,6,0,1,3,31,7,23,15,203,130,29
HU_18607,Szegerdő,153,121,0,0,1,0,5,0,0,5,94,8,8
HU_15103,Szenna,588,435,4,0,3,6,27,6,27,16,199,109,38
HU_11509,Szenta,310,240,14,0,1,2,3,0,3,5,161,40,11
HU_25706,Szentbalázs,256,188,4,0,1,2,18,2,10,4,101,28,18
HU_32841,Szentborbás,84,46,4,0,0,1,0,0,1,2,28,8,2
HU_12973,Szentgáloskér,366,237,7,0,1,0,7,1,4,9,146,44,18
HU_30146,Szenyér,228,136,1,0,0,2,2,0,0,6,117,4,4
HU_32461,Szilvásszentmárton,148,87,2,0,0,0,2,0,3,2,61,14,3
HU_05193,Szorosad,78,56,0,0,0,0,7,0,2,5,24,15,3
HU_15194,Szólád,454,315,6,0,1,2,24,0,12,7,171,72,20
HU_05810,Szőkedencs,193,125,3,0,0,1,5,0,2,1,86,13,14
HU_11101,Szőlősgyörök,1009,657,16,0,5,6,29,0,14,20,362,129,76
HU_10986,Szulok,479,347,13,0,3,7,12,0,13,11,177,89,22
HU_08590,Tab,3339,1891,25,0,8,9,159,9,58,46,822,604,151
HU_24615,Tapsony,414,275,2,0,2,3,20,1,7,11,163,51,15
HU_16735,Tarany,896,653,17,0,6,6,32,1,21,34,337,149,50
HU_04932,Taszár,1480,789,12,0,3,1,106,11,27,27,273,276,53
HU_13693,Táska,266,162,0,0,1,0,4,0,3,3,128,18,5
HU_23968,Teleki,143,107,7,0,0,1,5,0,2,6,67,13,6
HU_32416,Tengőd,327,206,3,0,2,1,16,1,2,4,139,16,22
HU_17844,Tikos,99,62,4,0,0,0,4,0,2,1,43,5,3
HU_10153,Torvaj,171,105,0,0,0,1,2,1,4,4,62,20,11
HU_16407,Tótújfalu,178,139,22,0,0,0,6,0,3,0,94,11,3
HU_20093,Törökkoppány,345,163,5,0,0,1,17,1,3,6,84,32,14
HU_07205,Újvárfalva,174,147,2,0,0,0,5,1,2,2,115,15,5
HU_09274,Varászló,102,76,0,0,0,0,2,0,1,0,55,14,4
HU_26781,Várda,347,236,7,0,2,0,28,2,3,5,111,58,20
HU_08183,Vése,567,224,4,0,2,0,19,1,6,10,126,42,14
HU_19017,Visnye,174,118,3,0,0,1,1,5,5,2,66,15,20
HU_06877,Visz,143,109,5,0,0,0,8,1,0,7,71,13,4
HU_29780,Vízvár,423,310,16,0,2,0,17,2,11,28,139,79,16
HU_09645,Vörs,336,217,2,0,0,1,11,0,7,3,122,50,21
HU_11466,Zala,198,138,3,0,1,2,7,0,1,8,88,17,11
HU_06008,Zamárdi,2236,1484,23,0,8,7,106,6,64,53,687,439,91
HU_14623,Zákány,869,607,16,0,2,3,51,1,21,28,301,144,40
HU_33057,Zics,269,175,7,0,2,1,8,0,2,3,97,38,17
HU_27614,Zimány,406,240,9,0,0,2,15,0,6,9,116,69,14
HU_26842,Zselickisfalud,193,106,1,0,0,2,9,1,4,4,46,30,9
HU_24110,Zselickislak,340,216,11,0,2,4,13,1,7,6,110,41,21
HU_17491,Zselicszentpál,348,253,1,0,1,1,11,5,5,6,115,85,23
HU_34403,Zákányfalu,417,219,9,0,1,4,14,1,6,14,101,55,14
HU_03559,Balatonvilágos,1313,954,11,0,4,5,79,10,47,35,327,350,86
HU_08776,Ajak,2901,2168,63,0,12,14,97,8,48,60,1015,715,136
HU_29975,Anarcs,1526,966,13,0,3,9,47,2,17,23,472,295,85
HU_20303,Apagy,1869,1068,33,0,3,9,68,2,25,33,522,273,100
HU_09353,Aranyosapáti,1460,878,17,0,1,1,19,0,9,15,691,106,19
HU_02325,Baktalórántháza,2682,2013,41,0,1,4,88,3,19,29,1441,304,83
HU_26958,Balkány,4713,2626,62,0,3,18,126,8,52,68,1428,667,194
HU_15963,Balsa,581,309,11,0,0,3,22,1,5,3,168,76,20
HU_26480,Barabás,758,469,13,0,1,3,21,2,4,10,306,85,24
HU_02990,Bátorliget,525,378,11,0,0,2,22,0,7,9,212,81,34
HU_25441,Benk,364,243,0,0,2,0,9,3,1,4,149,55,20
HU_28246,Beregdaróc,722,478,18,0,1,2,15,0,5,6,329,78,24
HU_20677,Beregsurány,629,322,10,0,1,2,9,0,8,5,212,72,3
HU_07472,Berkesz,602,473,5,0,0,4,35,0,10,8,261,110,40
HU_13639,Besenyőd,572,348,5,0,1,1,5,0,3,14,259,37,23
HU_21227,Beszterec,738,378,11,0,1,4,17,3,6,11,234,72,19
HU_02945,Biri,1048,564,11,0,0,1,36,0,15,15,309,146,31
HU_22239,Botpalád,627,342,6,0,1,0,19,1,6,7,244,42,16
HU_11299,Bököny,2338,1455,61,0,3,4,16,5,14,29,1081,177,65
HU_19707,Buj,1852,1177,35,0,6,10,61,4,32,64,660,236,69
HU_09681,Cégénydányád,517,339,5,0,2,2,15,1,7,1,219,67,20
HU_12928,Csaholc,417,261,6,0,0,1,16,0,2,1,184,39,12
HU_29416,Csaroda,479,303,6,0,0,2,9,0,4,4,186,75,17
HU_09715,Császló,293,203,8,0,0,0,9,0,1,4,152,24,5
HU_26107,Csegöld,556,405,4,0,7,2,18,0,9,17,263,67,18
HU_30641,Csenger,3886,2067,29,0,2,2,138,2,33,33,1171,502,155
HU_24095,Csengersima,657,424,13,0,1,0,8,1,3,3,269,103,23
HU_26851,Csengerújfalu,606,434,10,0,2,1,24,0,6,8,282,71,30
HU_18795,Darnó,109,74,2,0,0,0,0,0,0,2,68,1,1
HU_17756,Demecser,3209,2106,64,0,7,8,125,5,38,59,1261,439,100
HU_14508,Dombrád,2867,1774,51,0,8,14,125,8,40,67,977,379,105
HU_03647,Döge,1716,851,26,0,2,1,41,4,13,27,478,210,49
HU_32328,Encsencs,1382,884,32,0,5,3,5,3,6,11,679,92,48
HU_18528,Eperjeske,831,421,16,0,0,1,23,0,4,10,284,60,23
HU_10852,Érpatak,1320,728,18,0,4,0,24,5,12,8,444,171,42
HU_23250,Fábiánháza,1343,708,9,0,3,1,12,2,7,16,528,89,41
HU_18971,Fehérgyarmat,6132,3678,40,0,8,11,212,11,51,57,1855,1202,231
HU_22415,Fényeslitke,1966,1055,3,0,1,3,46,2,14,20,578,328,60
HU_10791,Fülesd,349,247,6,0,0,1,23,0,4,2,156,49,6
HU_14377,Fülpösdaróc,272,182,5,0,1,0,9,1,1,3,127,30,5
HU_13727,Gacsály,637,351,8,0,0,1,11,0,2,4,281,32,12
HU_04996,Garbolc,122,91,4,0,0,0,2,0,0,0,81,3,1
HU_05801,Gávavencsellő,2587,1364,30,0,4,3,57,2,27,43,839,292,67
HU_04613,Gelénes,448,296,13,0,1,2,7,2,3,6,220,33,9
HU_13000,Gemzse,642,462,17,0,1,3,10,1,9,10,304,84,23
HU_28893,Geszteréd,1379,907,20,0,7,2,42,3,19,27,544,175,68
HU_03629,Géberjén,381,264,4,0,1,0,11,0,1,4,184,46,13
HU_05670,Gégény,1483,725,18,0,0,5,36,6,15,29,391,173,52
HU_29443,Gulács,777,459,13,0,0,1,11,1,3,10,321,79,20
HU_28945,Győröcske,107,69,5,0,1,0,2,0,0,0,36,19,6
HU_10126,Győrtelek,1194,560,21,0,2,4,29,0,4,12,379,84,25
HU_07676,Gyulaháza,1551,985,29,0,10,7,45,4,13,51,495,244,87
HU_19558,Gyügye,240,177,6,0,0,1,8,0,4,4,108,33,13
HU_33774,Gyüre,941,577,10,0,2,2,12,4,7,7,418,80,35
HU_12061,Hermánszeg,209,115,3,0,1,0,10,0,2,1,84,10,4
HU_05616,Hetefejércse,236,155,5,0,2,1,1,0,3,1,127,4,11
HU_13019,Hodász,2331,1400,31,0,4,10,49,1,11,36,1016,198,44
HU_25636,Ibrány,5149,2595,86,0,6,12,144,21,43,59,1288,786,150
HU_09654,Ilk,917,580,9,0,0,0,13,1,8,14,423,96,16
HU_17075,Jánd,622,467,5,0,0,1,7,1,6,10,314,99,24
HU_07843,Jánkmajtis,1359,815,12,0,2,5,29,2,5,6,575,141,38
HU_17589,Jármi,1009,669,12,0,0,5,52,1,9,10,387,145,48
HU_13143,Jéke,625,435,18,0,2,1,26,4,13,14,199,117,41
HU_31404,Kállósemjén,2918,1531,30,0,6,12,61,2,25,29,841,416,109
HU_27225,Kálmánháza,1449,952,20,0,5,5,45,5,19,22,522,213,96
HU_02671,Kántorjánosi,1578,970,38,0,0,1,19,5,10,17,737,104,39
HU_19992,Kemecse,3761,2148,42,0,6,11,126,7,42,41,1323,457,93
HU_28431,Kék,1552,1021,36,0,6,4,50,6,18,39,632,173,57
HU_14359,Kékcse,1120,744,12,0,2,3,33,2,3,21,518,124,26
HU_32869,Kérsemjén,240,204,8,0,1,1,7,3,4,2,151,20,7
HU_19424,Kisar,771,491,15,0,1,1,30,2,6,7,302,103,24
HU_08509,Kishódos,47,43,2,0,0,0,5,0,0,0,26,9,1
HU_28477,Kisléta,1217,923,44,0,4,8,32,5,9,39,509,214,59
HU_16036,Kisnamény,226,158,3,0,0,0,5,0,8,2,117,20,3
HU_29300,Kispalád,472,373,23,0,1,0,13,0,9,8,292,26,1
HU_09751,Kisszekeres,431,285,6,0,1,0,24,2,2,6,197,38,9
HU_12672,Kisvarsány,802,414,12,0,0,4,9,0,5,11,225,111,37
HU_09265,Kisvárda,12617,7087,104,0,20,35,575,22,162,174,3055,2555,385
HU_07445,Kocsord,2217,1411,25,0,2,6,49,7,25,48,877,256,116
HU_22336,Komlódtótfalu,158,131,7,0,0,1,0,0,1,1,98,12,11
HU_27146,Komoró,1450,925,21,0,2,3,46,2,28,24,494,239,66
HU_23728,Kótaj,3607,2258,36,0,83,15,141,13,55,70,1169,536,140
HU_16665,Kölcse,1047,655,24,0,4,3,35,1,8,17,389,140,34
HU_21290,Laskod,733,460,13,0,1,3,24,0,6,17,256,118,22
HU_30979,Levelek,2282,1077,32,0,5,9,57,1,26,30,579,264,74
HU_26091,Lónya,671,394,8,0,2,1,20,0,6,6,270,55,26
HU_07995,Lövőpetri,376,274,3,0,1,1,11,1,5,7,187,29,29
HU_29984,Magosliget,225,154,5,0,0,1,2,1,4,1,134,3,3
HU_16629,Magy,693,300,5,0,2,0,11,1,7,2,179,70,23
HU_02088,Mánd,240,163,3,0,2,2,10,0,2,6,100,28,10
HU_17826,Mándok,3104,1855,47,0,5,11,67,6,19,73,928,586,113
HU_19655,Máriapócs,1557,998,29,0,4,5,39,2,26,26,570,223,74
HU_33224,Márokpapi,497,276,6,0,1,0,3,1,3,5,214,32,11
HU_18874,Mátészalka,12697,7122,64,0,11,28,551,43,121,122,3331,2329,522
HU_20668,Mátyus,238,149,6,0,0,2,5,0,4,3,116,10,3
HU_32656,Mezőladány,798,401,4,0,2,0,11,1,4,8,277,72,22
HU_29799,Méhtelek,533,410,8,0,0,1,13,2,5,11,298,59,13
HU_07463,Mérk,1668,1008,29,0,4,6,33,3,10,20,720,141,42
HU_31750,Milota,706,527,15,0,2,0,18,0,2,5,393,64,28
HU_04710,Nagyar,503,268,12,0,0,0,6,1,3,3,171,45,27
HU_22743,Nagycserkesz,1206,611,26,0,5,3,28,2,11,19,343,122,52
HU_21485,Nagydobos,1623,734,23,0,0,2,26,1,15,11,497,116,43
HU_06488,Nagyecsed,4682,2654,73,0,10,11,85,10,35,51,1792,443,144
HU_27155,Nagyhalász,4334,2558,62,0,15,9,159,10,63,55,1507,500,178
HU_26976,Nagyhódos,103,71,6,0,0,0,0,0,1,0,43,17,4
HU_24785,Nagykálló,7460,4593,86,0,19,36,309,36,99,137,2027,1534,310
HU_27988,Nagyszekeres,415,249,6,0,0,1,17,0,4,5,166,38,12
HU_33783,Nagyvarsány,1140,769,9,0,2,4,26,3,9,20,429,203,64
HU_08420,Napkor,3036,1661,41,0,5,12,73,9,35,44,911,427,104
HU_19211,Nábrád,713,442,8,0,1,4,35,2,4,5,247,104,32
HU_27119,Nemesborzova,92,74,3,0,0,1,5,1,0,2,45,10,7
HU_14845,Nyírbátor,9078,5536,205,0,23,37,718,40,118,146,2429,1512,308
HU_15802,Nyírbéltek,2083,1358,33,0,5,3,48,1,10,21,985,170,82
HU_31158,Nyírbogát,2438,1970,36,0,3,13,63,4,34,49,1115,528,125
HU_28802,Nyírbogdány,2256,1382,22,0,3,10,95,6,21,40,768,322,95
HU_07904,Nyírcsaholy,1697,1062,20,0,0,4,35,4,13,19,678,227,62
HU_25973,Nyírcsászári,955,703,16,0,0,0,29,0,12,10,442,149,45
HU_05041,Nyírderzs,437,264,1,0,1,0,8,1,0,2,206,29,16
HU_17206,Nyíregyháza,92045,51850,368,0,170,383,4952,280,1619,1650,19194,20049,3185
HU_28440,Nyírgelse,866,628,27,0,1,2,34,4,10,18,359,127,46
HU_09238,Nyírgyulaj,1501,940,25,0,2,4,48,4,21,26,519,222,69
HU_14696,Nyíribrony,875,518,21,0,1,2,46,0,7,10,331,74,26
HU_31477,Nyírjákó,663,486,8,0,1,1,33,2,11,5,282,102,41
HU_18290,Nyírkarász,1778,1167,32,0,6,5,50,5,28,38,660,255,88
HU_32452,Nyírkáta,1445,1009,41,0,0,1,48,4,6,11,741,104,53
HU_25928,Nyírkércs,619,449,15,0,1,1,15,1,7,14,268,93,34
HU_11095,Nyírlövő,550,341,7,0,4,0,14,1,4,10,193,77,31
HU_11271,Nyírlugos,2096,1424,22,0,9,4,79,6,24,53,851,300,76
HU_12274,Nyírmada,3657,2316,96,0,9,5,134,8,24,68,1421,412,139
HU_23269,Nyírmeggyes,2088,1390,18,0,1,4,98,7,31,54,668,372,137
HU_26365,Nyírmihálydi,1445,994,29,0,8,0,26,2,11,8,786,96,28
HU_10807,Nyírparasznya,665,445,8,0,0,1,11,3,7,9,337,44,25
HU_33145,Nyírpazony,3116,1712,15,0,10,13,101,16,48,36,684,662,127
HU_03878,Nyírpilis,616,481,25,0,0,2,15,1,1,7,401,15,14
HU_28060,Nyírtass,1511,675,11,0,1,2,35,2,14,12,392,175,31
