gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-KDNP,MDF,MSZP,MSZP-SZDSZ,SZDSZ-MSZP,Ind.,MDF-FIDESZ-KDNP,Somogyért,Jobbik
HU_2550,Csárdaszállás,418,269,0,0,0,138,6,125,0,0,0,0,0,0
HU_2670,Csorvás,4600,2600,12,0,0,1189,0,1399,0,0,0,0,0,0
HU_2481,Dévaványa,6815,3965,22,0,0,2192,0,1751,0,0,0,0,0,0
HU_3319,Doboz,3650,2041,12,0,0,1051,50,928,0,0,0,0,0,0
HU_2403,Dombegyház,1891,1041,10,0,0,458,0,573,0,0,0,0,0,0
HU_2213,Dombiratos,558,342,4,0,0,142,0,196,0,0,0,0,0,0
HU_0943,Ecsegfalva,1202,618,8,0,0,246,0,364,0,0,0,0,0,0
HU_3295,Elek,4158,2504,16,0,0,1329,0,1159,0,0,0,0,0,0
HU_1225,Füzesgyarmat,4930,3020,18,0,0,966,0,2036,0,0,0,0,0,0
HU_0951,Gádoros,3356,1906,13,0,0,871,0,1022,0,0,0,0,0,0
HU_0739,Gerendás,1225,868,2,0,0,535,0,331,0,0,0,0,0,0
HU_1739,Geszt,613,339,3,0,0,202,0,134,0,0,0,0,0,0
HU_0503,Gyula,26263,16676,64,0,0,7387,0,9225,0,0,0,0,0,0
HU_0427,Kamut,981,704,3,0,0,368,18,315,0,0,0,0,0,0
HU_1217,Kardoskút,770,430,2,0,0,184,0,244,0,0,0,0,0,0
HU_2275,Kaszaper,1638,993,3,0,0,503,0,487,0,0,0,0,0,0
HU_1261,Kertészsziget,366,213,1,0,0,80,0,132,0,0,0,0,0,0
HU_3157,Kevermes,1758,987,12,0,0,554,0,421,0,0,0,0,0,0
HU_0346,Kétegyháza,3265,1852,17,0,0,681,0,1154,0,0,0,0,0,0
HU_0310,Kétsoprony,1188,754,2,0,0,521,31,200,0,0,0,0,0,0
HU_1883,Kisdombegyház,455,247,3,0,0,156,0,88,0,0,0,0,0,0
HU_1161,Körösladány,3897,2438,10,0,0,1277,0,1151,0,0,0,0,0,0
HU_1076,Körösnagyharsány,548,417,5,0,0,220,0,192,0,0,0,0,0,0
HU_1290,Köröstarcsa,2248,1435,6,0,0,734,55,640,0,0,0,0,0,0
HU_3016,Körösújfalu,502,252,1,0,0,92,0,159,0,0,0,0,0,0
HU_0680,Kötegyán,1275,727,4,0,0,365,0,358,0,0,0,0,0,0
HU_1604,Kunágota,2343,1049,8,0,0,549,0,492,0,0,0,0,0,0
HU_2120,Lõkösháza,1602,885,4,0,0,383,0,498,0,0,0,0,0,0
HU_2790,Magyarbánhegyes,1940,956,9,0,0,402,0,545,0,0,0,0,0,0
HU_1153,Magyardombegyház,216,155,2,0,0,101,0,52,0,0,0,0,0,0
HU_2076,Medgyesbodzás,979,546,3,0,0,303,0,240,0,0,0,0,0,0
HU_3012,Medgyesegyháza,3247,1665,13,0,0,725,0,927,0,0,0,0,0,0
HU_1962,Mezõberény,8840,5204,44,0,0,1993,829,2338,0,0,0,0,0,0
HU_0420,Mezõgyán,981,577,9,0,0,280,0,288,0,0,0,0,0,0
HU_1187,Mezõhegyes,5022,2780,17,0,0,742,0,2021,0,0,0,0,0,0
HU_3032,Mezõkovácsháza,5478,3017,15,0,0,1385,0,1617,0,0,0,0,0,0
HU_2393,Méhkerék,1751,1082,7,0,0,363,0,712,0,0,0,0,0,0
HU_1198,Murony,1153,704,3,0,0,323,22,356,0,0,0,0,0,0
HU_2602,Nagybánhegyes,1222,716,3,0,0,405,0,308,0,0,0,0,0,0
HU_0424,Nagykamarás,1314,689,5,0,0,352,0,332,0,0,0,0,0,0
HU_0824,Nagyszénás,4635,2914,18,0,0,1425,0,1471,0,0,0,0,0,0
HU_1925,Okány,2116,1282,12,0,0,656,0,614,0,0,0,0,0,0
HU_2306,Orosháza,25678,16279,88,0,0,7110,0,9081,0,0,0,0,0,0
HU_0539,Pusztaföldvár,1560,857,5,0,0,447,0,405,0,0,0,0,0,0
HU_1959,Pusztaottlaka,342,205,3,0,0,116,0,86,0,0,0,0,0,0
HU_2856,Sarkad,8404,5140,37,0,0,3313,0,1790,0,0,0,0,0,0
HU_2516,Sarkadkeresztúr,1502,971,3,0,0,343,0,625,0,0,0,0,0,0
HU_3132,Szabadkígyós,2304,1295,11,0,0,684,0,600,0,0,0,0,0,0
HU_2188,Szeghalom,7998,5128,33,0,0,1944,0,3151,0,0,0,0,0,0
HU_3307,Tarhos,776,481,5,0,0,252,14,210,0,0,0,0,0,0
HU_1268,Telekgerendás,1408,918,6,0,0,485,14,413,0,0,0,0,0,0
HU_1643,Tótkomlós,5295,3413,21,0,0,1716,0,1676,0,0,0,0,0,0
HU_0235,Újkígyós,4641,2629,20,0,0,1389,0,1220,0,0,0,0,0,0
HU_2435,Újszalonta,102,72,1,0,0,39,0,32,0,0,0,0,0,0
HU_3122,Végegyháza,1241,723,5,0,0,295,0,423,0,0,0,0,0,0
HU_2953,Vésztõ,5938,3188,17,0,0,1804,0,1367,0,0,0,0,0,0
HU_0625,Zsadány,1393,776,7,0,0,425,0,344,0,0,0,0,0,0
HU_1035,Abod,207,146,4,0,0,116,0,26,0,0,0,0,0,0
HU_0936,Aggtelek,491,346,5,0,0,189,3,149,0,0,0,0,0,0
HU_2048,Alsóberecki,642,337,0,0,0,177,8,152,0,0,0,0,0,0
HU_1966,Alsódobsza,307,203,0,0,0,116,0,87,0,0,0,0,0,0
HU_2322,Alsóregmec,193,148,2,0,0,79,0,67,0,0,0,0,0,0
HU_2883,Alsószuha,356,260,2,0,0,121,4,133,0,0,0,0,0,0
HU_0821,Alsótelekes,129,98,0,0,0,30,1,67,0,0,0,0,0,0
HU_2252,Balajt,311,229,0,0,0,129,0,100,0,0,0,0,0,0
HU_0884,Baskó,182,149,3,0,0,91,0,55,0,0,0,0,0,0
HU_2704,Becskeháza,41,33,2,0,0,10,0,21,0,0,0,0,0,0
HU_0692,Bekecs,1984,1272,5,0,0,479,0,788,0,0,0,0,0,0
HU_2373,Bodroghalom,1135,580,3,0,0,284,13,280,0,0,0,0,0,0
HU_3078,Bodrogkeresztúr,1069,650,1,0,0,307,0,342,0,0,0,0,0,0
HU_3380,Bodrogkisfalud,789,527,5,0,0,228,0,294,0,0,0,0,0,0
HU_1440,Bodrogolaszi,754,443,6,0,0,253,10,174,0,0,0,0,0,0
HU_2742,Bódvalenke,117,86,1,0,0,75,0,10,0,0,0,0,0,0
HU_3330,Bódvarákó,103,55,0,0,0,26,4,25,0,0,0,0,0,0
HU_0592,Bódvaszilas,939,698,5,0,0,334,7,352,0,0,0,0,0,0
HU_3100,Bózsva,169,114,0,0,0,69,1,44,0,0,0,0,0,0
HU_0393,Cigánd,2424,997,16,0,0,314,9,658,0,0,0,0,0,0
HU_2077,Csobaj,626,386,1,0,0,162,0,223,0,0,0,0,0,0
HU_1135,Damak,199,154,0,0,0,95,3,56,0,0,0,0,0,0
HU_0771,Dámóc,336,173,3,0,0,93,1,76,0,0,0,0,0,0
HU_3195,Debréte,21,15,0,0,0,13,0,2,0,0,0,0,0,0
HU_0612,Dövény,236,168,3,0,0,108,2,55,0,0,0,0,0,0
HU_1072,Edelény,8464,5925,23,0,0,3392,81,2429,0,0,0,0,0,0
HU_2532,Erdõbénye,1100,684,4,0,0,434,0,246,0,0,0,0,0,0
HU_2250,Erdõhorváti,510,342,0,0,0,258,7,77,0,0,0,0,0,0
HU_1335,Égerszög,70,54,0,0,0,26,1,27,0,0,0,0,0,0
HU_0817,Felsõberecki,230,148,0,0,0,110,4,34,0,0,0,0,0,0
HU_3172,Felsõkelecsény,324,221,0,0,0,73,1,147,0,0,0,0,0,0
HU_3276,Felsõnyárád,857,564,2,0,0,140,4,418,0,0,0,0,0,0
HU_0758,Felsõregmec,177,112,1,0,0,93,1,17,0,0,0,0,0,0
HU_3167,Felsõtelekes,655,389,2,0,0,139,12,236,0,0,0,0,0,0
HU_2523,Filkeháza,81,64,0,0,0,59,0,5,0,0,0,0,0,0
HU_1710,Füzér,412,279,2,0,0,233,3,41,0,0,0,0,0,0
HU_0646,Füzérkajata,121,86,1,0,0,20,4,61,0,0,0,0,0,0
HU_1137,Füzérkomlós,306,190,1,0,0,148,3,38,0,0,0,0,0,0
HU_1036,Füzérradvány,298,186,1,0,0,125,6,54,0,0,0,0,0,0
HU_1929,Galvács,102,87,1,0,0,50,0,36,0,0,0,0,0,0
HU_1313,Golop,519,365,2,0,0,195,0,168,0,0,0,0,0,0
HU_0506,Györgytarló,450,340,1,0,0,87,0,252,0,0,0,0,0,0
HU_1122,Hangács,536,331,7,0,0,229,2,93,0,0,0,0,0,0
HU_1270,Háromhuta,134,105,0,0,0,38,4,63,0,0,0,0,0,0
HU_0246,Hegymeg,92,65,2,0,0,38,0,25,0,0,0,0,0,0
HU_3013,Hercegkút,573,409,2,0,0,351,4,52,0,0,0,0,0,0
HU_2567,Hidvégardó,546,401,3,0,0,165,2,231,0,0,0,0,0,0
HU_3116,Hollóháza,855,483,4,0,0,252,18,209,0,0,0,0,0,0
HU_1657,Imola,94,75,1,0,0,44,3,27,0,0,0,0,0,0
HU_0500,Irota,93,69,0,0,0,29,0,40,0,0,0,0,0,0
HU_0559,Izsófalva,1427,869,5,0,0,305,9,550,0,0,0,0,0,0
HU_2023,Jákfalva,352,217,2,0,0,113,0,102,0,0,0,0,0,0
HU_1568,Jósvafõ,260,177,2,0,0,82,11,82,0,0,0,0,0,0
HU_2121,Karcsa,1543,798,10,0,0,275,8,505,0,0,0,0,0,0
HU_3050,Karos,394,204,5,0,0,118,3,78,0,0,0,0,0,0
HU_0776,Kánó,154,113,2,0,0,60,0,51,0,0,0,0,0,0
HU_0545,Kenézlõ,1036,533,2,0,0,235,0,296,0,0,0,0,0,0
HU_2887,Kishuta,300,189,4,0,0,106,5,74,0,0,0,0,0,0
HU_1144,Kisrozvágy,163,94,1,0,0,26,1,66,0,0,0,0,0,0
HU_1061,Komjáti,280,208,1,0,0,96,0,111,0,0,0,0,0,0
HU_1655,Komlóska,284,205,1,0,0,150,2,52,0,0,0,0,0,0
HU_2854,Kovácsvágás,441,199,4,0,0,81,2,112,0,0,0,0,0,0
HU_1181,Kurityán,1360,810,1,0,0,208,7,594,0,0,0,0,0,0
HU_1585,Lak,412,290,4,0,0,214,3,69,0,0,0,0,0,0
HU_2084,Lácacséke,253,128,0,0,0,72,1,55,0,0,0,0,0,0
HU_2623,Ládbesenyõ,258,200,1,0,0,131,1,67,0,0,0,0,0,0
HU_1166,Legyesbénye,1322,745,7,0,0,303,0,435,0,0,0,0,0,0
HU_1960,Makkoshotyka,711,446,3,0,0,346,1,96,0,0,0,0,0,0
HU_0202,Martonyi,350,251,2,0,0,168,3,78,0,0,0,0,0,0
HU_0390,Mád,2063,1343,10,0,0,641,0,692,0,0,0,0,0,0
HU_2176,Megyaszó,1985,1018,6,0,0,506,0,506,0,0,0,0,0,0
HU_1175,Meszes,186,150,1,0,0,88,4,57,0,0,0,0,0,0
HU_0344,Mezõzombor,1857,878,6,0,0,474,0,398,0,0,0,0,0,0
HU_2425,Mikóháza,422,283,0,0,0,160,6,117,0,0,0,0,0,0
HU_0782,Monok,1367,830,8,0,0,381,0,441,0,0,0,0,0,0
HU_1546,Nagyhuta,66,51,0,0,0,27,1,23,0,0,0,0,0,0
HU_3318,Nagyrozvágy,615,322,5,0,0,119,2,196,0,0,0,0,0,0
HU_2643,Nyíri,353,239,3,0,0,199,1,36,0,0,0,0,0,0
HU_0421,Nyomár,256,177,6,0,0,95,5,71,0,0,0,0,0,0
HU_3177,Olaszliszka,1311,796,2,0,0,459,0,335,0,0,0,0,0,0
HU_3406,Ormosbánya,1435,757,8,0,0,141,11,597,0,0,0,0,0,0
HU_1589,Pácin,1169,651,6,0,0,331,5,309,0,0,0,0,0,0
HU_1236,Pálháza,943,590,6,0,0,301,10,273,0,0,0,0,0,0
HU_3341,Perkupa,694,421,3,0,0,258,6,154,0,0,0,0,0,0
HU_2127,Prügy,1881,1067,13,0,0,435,0,619,0,0,0,0,0,0
HU_1704,Pusztafalu,205,141,1,0,0,99,3,38,0,0,0,0,0,0
HU_0605,Ragály,561,340,6,0,0,136,1,197,0,0,0,0,0,0
HU_2971,Rakaca,557,247,0,0,0,102,1,144,0,0,0,0,0,0
HU_1613,Rakacaszend,282,190,2,0,0,109,2,77,0,0,0,0,0,0
HU_1246,Rátka,845,550,2,0,0,318,0,230,0,0,0,0,0,0
HU_0931,Révleányvár,481,238,9,0,0,121,1,107,0,0,0,0,0,0
HU_1922,Ricse,1344,781,7,0,0,133,1,640,0,0,0,0,0,0
HU_2302,Rudabánya,2251,1382,8,0,0,681,10,683,0,0,0,0,0,0
HU_3412,Rudolftelep,608,322,1,0,0,61,4,256,0,0,0,0,0,0
HU_2051,Sárazsadány,208,149,4,0,0,108,2,35,0,0,0,0,0,0
HU_2747,Sárospatak,11080,6766,46,0,0,3601,204,2915,0,0,0,0,0,0
HU_0512,Sátoraljaújhely,13435,8209,40,0,0,3964,152,4053,0,0,0,0,0,0
HU_2375,Semjén,367,174,5,0,0,92,2,75,0,0,0,0,0,0
HU_2341,Sima,24,18,0,0,0,8,0,10,0,0,0,0,0,0
HU_1326,Sóstófalva,214,154,0,0,0,88,0,66,0,0,0,0,0,0
HU_3225,Szakácsi,94,71,1,0,0,45,1,24,0,0,0,0,0,0
HU_1675,Szalonna,805,468,5,0,0,224,3,236,0,0,0,0,0,0
HU_3381,Szegi,263,175,0,0,0,90,0,85,0,0,0,0,0,0
HU_3151,Szegilong,203,143,1,0,0,75,0,67,0,0,0,0,0,0
HU_0807,Szendrõ,3110,1975,7,0,0,837,33,1098,0,0,0,0,0,0
HU_2745,Szendrõlád,1116,755,16,0,0,324,2,413,0,0,0,0,0,0
HU_3073,Szerencs,8191,5611,23,0,0,2414,0,3174,0,0,0,0,0,0
HU_2087,Szin,515,350,5,0,0,253,6,86,0,0,0,0,0,0
HU_1149,Szinpetri,202,152,2,0,0,69,2,79,0,0,0,0,0,0
HU_1617,Szögliget,675,366,1,0,0,214,7,144,0,0,0,0,0,0
HU_0788,Szõlõsardó,129,99,0,0,0,33,1,65,0,0,0,0,0,0
HU_0316,Szuhafõ,143,129,2,0,0,44,1,82,0,0,0,0,0,0
HU_2460,Szuhogy,957,645,5,0,0,480,4,156,0,0,0,0,0,0
HU_0370,Taktabáj,430,248,4,0,0,88,0,156,0,0,0,0,0,0
HU_1824,Taktaharkány,3028,1834,12,0,0,703,0,1119,0,0,0,0,0,0
HU_2878,Taktakenéz,839,507,8,0,0,222,0,277,0,0,0,0,0,0
HU_0313,Taktaszada,1529,718,7,0,0,231,0,480,0,0,0,0,0,0
HU_2174,Tarcal,2498,1418,6,0,0,685,0,727,0,0,0,0,0,0
HU_1221,Tállya,1732,1084,7,0,0,294,0,783,0,0,0,0,0,0
HU_2863,Teresztenye,30,28,0,0,0,11,0,17,0,0,0,0,0,0
HU_2913,Tiszacsermely,449,191,2,0,0,96,1,92,0,0,0,0,0,0
HU_1397,Tiszakarád,1877,1073,10,0,0,609,0,454,0,0,0,0,0,0
HU_1938,Tiszaladány,577,406,1,0,0,245,0,160,0,0,0,0,0,0
HU_3029,Tiszatardos,213,144,0,0,0,78,0,66,0,0,0,0,0,0
HU_1830,Tokaj,3392,2225,18,0,0,1025,0,1182,0,0,0,0,0,0
HU_2805,Tolcsva,1535,967,8,0,0,537,16,406,0,0,0,0,0,0
HU_1489,Tomor,227,163,1,0,0,122,2,38,0,0,0,0,0,0
HU_1690,Tornabarakony,28,23,0,0,0,15,0,8,0,0,0,0,0,0
HU_1037,Tornakápolna,25,22,0,0,0,4,0,18,0,0,0,0,0,0
HU_1880,Tornanádaska,345,240,4,0,0,76,6,154,0,0,0,0,0,0
HU_2783,Tornaszentandrás,228,151,0,0,0,61,0,90,0,0,0,0,0,0
HU_3051,Tornaszentjakab,210,157,0,0,0,95,3,59,0,0,0,0,0,0
HU_0491,Trizs,219,169,0,0,0,72,1,96,0,0,0,0,0,0
HU_1248,Újcsanálos,656,355,2,0,0,174,0,179,0,0,0,0,0,0
HU_3000,Vajdácska,1004,557,7,0,0,367,10,173,0,0,0,0,0,0
HU_1014,Varbóc,58,51,0,0,0,30,1,20,0,0,0,0,0,0
HU_2915,Vágáshuta,82,60,0,0,0,35,4,21,0,0,0,0,0,0
HU_1514,Vámosújfalu,683,487,1,0,0,306,0,180,0,0,0,0,0,0
HU_1298,Vilyvitány,226,166,2,0,0,140,0,24,0,0,0,0,0,0
HU_0509,Viss,572,241,3,0,0,82,0,156,0,0,0,0,0,0
HU_0395,Viszló,77,65,1,0,0,52,0,12,0,0,0,0,0,0
HU_1561,Zalkod,258,204,5,0,0,87,0,112,0,0,0,0,0,0
HU_0306,Zádorfalva,366,213,1,0,0,72,3,137,0,0,0,0,0,0
HU_3160,Zemplénagárd,667,336,4,0,0,203,1,128,0,0,0,0,0,0
HU_1910,Zubogy,482,316,3,0,0,116,3,194,0,0,0,0,0,0
HU_1033,Ásotthalom,3330,2028,13,0,0,1297,0,0,0,718,0,0,0,0
HU_1338,Domaszék,3473,2109,11,0,0,1279,0,0,0,819,0,0,0,0
HU_0831,Hódmezõvásárhely,37996,24704,118,0,0,13304,0,0,0,0,11282,0,0,0
HU_2573,Mártély,1012,724,10,0,0,229,0,0,0,0,485,0,0,0
HU_2155,Mindszent,5977,3391,20,0,0,2094,0,0,0,0,1277,0,0,0
HU_0434,Mórahalom,4615,3228,12,0,0,2184,0,0,0,1032,0,0,0,0
HU_3107,Öttömös,641,386,4,0,0,189,0,0,0,193,0,0,0,0
HU_0635,Pusztamérges,996,590,3,0,0,303,0,0,0,284,0,0,0,0
HU_1316,Röszke,2602,1411,5,0,0,692,0,0,0,714,0,0,0,0
HU_0396,Ruzsa,2172,1337,13,0,0,838,0,0,0,486,0,0,0,0
HU_3336,Szeged,40738,25779,93,0,0,10892,0,0,0,14794,0,0,0,0
HU_1226,Székkutas,2000,1298,5,0,0,739,0,0,0,0,554,0,0,0
HU_0554,Zákányszék,2251,1490,8,0,0,1062,0,0,0,420,0,0,0,0
HU_1737,Aba,3422,1754,8,0,0,969,38,739,0,0,0,0,0,0
HU_0892,Adony,3029,1908,4,0,0,695,33,1176,0,0,0,0,0,0
HU_2682,Alap,1580,909,2,0,0,564,20,323,0,0,0,0,0,0
HU_1517,Alcsútdoboz,1155,779,2,0,0,575,12,190,0,0,0,0,0,0
HU_2528,Alsószentiván,504,320,0,0,0,182,2,136,0,0,0,0,0,0
HU_0704,Baracs,2774,1567,10,0,0,590,37,930,0,0,0,0,0,0
HU_0858,Baracska,2120,1250,3,0,0,632,35,580,0,0,0,0,0,0
HU_0846,Beloiannisz,909,544,5,0,0,131,15,393,0,0,0,0,0,0
HU_1634,Besnyõ,1429,855,3,0,0,285,15,552,0,0,0,0,0,0
HU_1048,Bicske,8708,5785,25,0,0,2847,97,2816,0,0,0,0,0,0
HU_1315,Cece,2157,1380,15,0,0,986,47,332,0,0,0,0,0,0
HU_3054,Csabdi,916,593,1,0,0,376,15,201,0,0,0,0,0,0
HU_0673,Csõsz,791,388,2,0,0,207,0,179,0,0,0,0,0,0
HU_3275,Dég,1840,898,6,0,0,372,21,499,0,0,0,0,0,0
HU_0311,Dunaújváros,42256,25377,149,0,0,8828,0,16400,0,0,0,0,0,0
HU_2035,Elõszállás,2022,1057,7,0,0,490,38,522,0,0,0,0,0,0
HU_0280,Enying,5786,3187,18,0,0,1388,87,1694,0,0,0,0,0,0
HU_2360,Ercsi,6716,3852,21,0,0,1496,92,2243,0,0,0,0,0,0
HU_0231,Etyek,3081,1980,4,0,0,1051,60,865,0,0,0,0,0,0
HU_2993,Felcsút,1325,933,2,0,0,668,13,250,0,0,0,0,0,0
HU_0611,Füle,718,449,2,0,0,223,0,224,0,0,0,0,0,0
HU_1029,Gárdony,7335,4883,17,0,0,2209,147,2510,0,0,0,0,0,0
HU_1591,Gyúró,931,642,3,0,0,409,15,215,0,0,0,0,0,0
HU_2342,Hantos,798,413,4,0,0,189,10,210,0,0,0,0,0,0
HU_1773,Igar,865,463,4,0,0,169,5,285,0,0,0,0,0,0
HU_1346,Iváncsa,2260,1275,7,0,0,568,13,687,0,0,0,0,0,0
HU_2134,Kajászó,805,522,0,0,0,346,9,167,0,0,0,0,0,0
HU_1668,Káloz,1965,1036,8,0,0,686,20,322,0,0,0,0,0,0
HU_2192,Kápolnásnyék,2752,1932,10,0,0,915,56,951,0,0,0,0,0,0
HU_1263,Kisapostag,1113,731,3,0,0,373,31,324,0,0,0,0,0,0
HU_2899,Kisláng,2008,897,6,0,0,481,24,386,0,0,0,0,0,0
HU_3420,Kulcs,1816,1076,5,0,0,379,26,666,0,0,0,0,0,0
HU_0750,Lajoskomárom,1922,1255,6,0,0,582,33,634,0,0,0,0,0,0
HU_0726,Lepsény,2550,1400,5,0,0,700,35,660,0,0,0,0,0,0
HU_1911,Lovasberény,2212,1321,5,0,0,711,36,569,0,0,0,0,0,0
HU_0465,Martonvásár,4212,2924,11,0,0,1303,80,1530,0,0,0,0,0,0
HU_2349,Mány,1733,1000,6,0,0,619,19,356,0,0,0,0,0,0
HU_1694,Mátyásdomb,624,380,10,0,0,74,12,284,0,0,0,0,0,0
HU_1755,Mezõfalva,3933,2045,13,0,0,871,58,1103,0,0,0,0,0,0
HU_0568,Mezõkomárom,810,533,2,0,0,302,14,215,0,0,0,0,0,0
HU_0657,Mezõszentgyörgy,1015,545,3,0,0,274,11,257,0,0,0,0,0,0
HU_2903,Mezõszilas,1854,908,2,0,0,454,11,441,0,0,0,0,0,0
HU_2759,Nadap,394,255,0,0,0,129,8,118,0,0,0,0,0,0
HU_0700,Nagykarácsony,1186,688,4,0,0,379,14,291,0,0,0,0,0,0
HU_3236,Nagylók,892,474,6,0,0,238,12,218,0,0,0,0,0,0
HU_2613,Nagyvenyim,3406,2055,8,0,0,714,55,1278,0,0,0,0,0,0
HU_3430,Óbarok,612,376,2,0,0,165,9,200,0,0,0,0,0,0
HU_2575,Pákozd,2244,1493,15,0,0,758,135,585,0,0,0,0,0,0
HU_2884,Pátka,1323,794,6,0,0,431,18,339,0,0,0,0,0,0
HU_2178,Pázmánd,1663,1043,3,0,0,581,43,416,0,0,0,0,0,0
HU_1935,Perkáta,3262,1613,12,0,0,695,45,861,0,0,0,0,0,0
HU_1752,Polgárdi,4805,2423,10,0,0,1319,0,1094,0,0,0,0,0,0
HU_2901,Pusztaszabolcs,4982,2617,9,0,0,971,53,1584,0,0,0,0,0,0
HU_0990,Rácalmás,3342,2099,3,0,0,762,78,1256,0,0,0,0,0,0
HU_0201,Ráckeresztúr,2553,1395,4,0,0,601,48,742,0,0,0,0,0,0
HU_2369,Sárbogárd,10506,6680,22,0,0,3278,156,3224,0,0,0,0,0,0
HU_0272,Sáregres,612,393,3,0,0,245,12,133,0,0,0,0,0,0
HU_2534,Sárkeresztúr,1765,764,8,0,0,414,16,326,0,0,0,0,0,0
HU_2514,Sárosd,2618,1348,16,0,0,544,29,759,0,0,0,0,0,0
HU_3153,Sárszentágota,1093,629,1,0,0,418,15,195,0,0,0,0,0,0
HU_2020,Seregélyes,3649,1862,2,0,0,937,0,923,0,0,0,0,0,0
HU_3332,Soponya,1533,784,2,0,0,523,0,259,0,0,0,0,0,0
HU_1495,Sukoró,924,680,3,0,0,346,26,305,0,0,0,0,0,0
HU_1325,Szabadegyháza,1753,999,2,0,0,449,17,531,0,0,0,0,0,0
HU_1874,Szabadhídvég,718,426,3,0,0,220,8,195,0,0,0,0,0,0
HU_1954,Szár,1321,872,12,0,0,447,18,395,0,0,0,0,0,0
HU_1482,Székesfehérvár,40689,27737,105,0,0,13935,0,13697,0,0,0,0,0,0
HU_1446,Tabajd,763,528,5,0,0,395,9,119,0,0,0,0,0,0
HU_2926,Tác,1275,699,5,0,0,424,0,270,0,0,0,0,0,0
HU_2100,Tordas,1207,837,2,0,0,434,18,383,0,0,0,0,0,0
HU_1748,Újbarok,303,218,2,0,0,118,6,92,0,0,0,0,0,0
HU_0245,Vajta,717,423,4,0,0,259,7,153,0,0,0,0,0,0
HU_0582,Vál,1832,1194,9,0,0,805,43,337,0,0,0,0,0,0
HU_2501,Velence,4118,2841,18,0,0,1276,63,1484,0,0,0,0,0,0
HU_0349,Vereb,633,363,1,0,0,171,17,174,0,0,0,0,0,0
HU_0275,Vértesacsa,1408,873,3,0,0,520,19,331,0,0,0,0,0,0
HU_3426,Zichyújfalu,783,452,0,0,0,201,6,245,0,0,0,0,0,0
HU_3434,Daruszentmiklós,1039,642,5,0,0,306,4,327,0,0,0,0,0,0
HU_0488,Ágfalva,1521,903,13,0,0,500,0,390,0,0,0,0,0,0
HU_2692,Ásványráró,1613,1104,10,0,0,705,0,389,0,0,0,0,0,0
HU_2980,Bezenye,1231,831,5,0,0,497,0,329,0,0,0,0,0,0
HU_2186,Darnózseli,1272,921,10,0,0,434,0,477,0,0,0,0,0,0
HU_2773,Dunakiliti,1421,958,11,0,0,489,0,458,0,0,0,0,0,0
HU_0207,Dunaremete,198,158,3,0,0,93,0,62,0,0,0,0,0,0
HU_1045,Dunasziget,1179,753,8,0,0,432,0,313,0,0,0,0,0,0
HU_3271,Feketeerdõ,362,257,2,0,0,119,0,136,0,0,0,0,0,0
