gisco_id,name,registered,turnout,invalid,blank,MSZP,Jobbik,LMP,MDF,FIDESZ-KDNP,CM,ÖP,MSZDP,MP,MIÉP
HU_2833,Kapuvár,8717,5859,31,0,800,941,219,146,3643,79,0,0,0,0
HU_1474,Kimle,1820,1035,5,0,177,123,55,55,606,14,0,0,0,0
HU_0241,Kisbabot,182,148,1,0,17,15,3,6,103,3,0,0,0,0
HU_2288,Kisbajcs,656,507,1,0,74,62,45,15,295,15,0,0,0,0
HU_0781,Kisbodak,296,211,2,0,40,30,18,4,115,2,0,0,0,0
HU_3369,Kisfalud,645,473,0,0,60,41,4,7,352,9,0,0,0,0
HU_2463,Koroncó,1553,935,6,0,136,138,44,23,575,13,0,0,0,0
HU_1126,Kóny,2179,1411,5,0,214,131,51,30,950,30,0,0,0,0
HU_0689,Kópháza,1636,1164,8,0,132,121,48,33,801,21,0,0,0,0
HU_3162,Kunsziget,940,671,5,0,96,98,39,19,407,7,0,0,0,0
HU_0437,Lázi,450,281,2,0,52,21,15,5,181,5,0,0,0,0
HU_1923,Levél,1353,817,3,0,200,148,62,26,370,8,0,0,0,0
HU_3366,Lébény,2515,1529,6,0,264,236,65,42,877,39,0,0,0,0
HU_1622,Lipót,564,403,1,0,60,39,19,11,272,1,0,0,0,0
HU_3119,Lövõ,1154,792,5,0,115,96,48,19,496,13,0,0,0,0
HU_2644,Maglóca,81,51,0,0,7,4,0,0,34,6,0,0,0,0
HU_1391,Magyarkeresztúr,374,205,1,0,27,39,5,0,126,7,0,0,0,0
HU_0677,Markotabödöge,400,226,1,0,16,38,4,3,160,4,0,0,0,0
HU_1228,Máriakálnok,1330,793,7,0,140,129,45,27,432,13,0,0,0,0
HU_2735,Mecsér,492,336,0,0,38,66,13,6,198,15,0,0,0,0
HU_1281,Mezõörs,813,498,4,0,49,75,17,10,340,3,0,0,0,0
HU_2038,Mérges,80,62,0,0,4,12,5,0,39,2,0,0,0,0
HU_2198,Mihályi,936,659,0,0,74,70,10,15,487,3,0,0,0,0
HU_0478,Mosonmagyaróvár,25619,15653,91,0,3438,2353,1123,511,7951,186,0,0,0,0
HU_3367,Mosonszentmiklós,1964,1158,6,0,145,158,43,41,742,23,0,0,0,0
HU_2814,Mosonszolnok,1301,735,6,0,141,89,23,20,449,7,0,0,0,0
HU_0255,Mórichida,706,429,6,0,24,65,6,9,307,12,0,0,0,0
HU_0236,Nagybajcs,748,558,3,0,70,85,42,7,346,5,0,0,0,0
HU_0249,Nagycenk,1500,939,3,0,160,113,54,43,544,22,0,0,0,0
HU_3293,Nagylózs,789,484,5,0,85,59,29,18,284,4,0,0,0,0
HU_3354,Nagyszentjános,1500,796,2,0,181,79,42,11,472,9,0,0,0,0
HU_2932,Nemeskér,186,132,0,0,24,14,6,3,83,2,0,0,0,0
HU_1975,Nyalka,365,268,1,0,24,62,12,6,156,7,0,0,0,0
HU_1295,Nyúl,3242,2178,14,0,234,319,189,46,1343,33,0,0,0,0
HU_1512,Osli,752,489,3,0,41,109,20,9,301,6,0,0,0,0
HU_0263,Öttevény,2313,1514,0,0,190,220,108,27,942,27,0,0,0,0
HU_2430,Pannonhalma,2860,1776,16,0,240,246,149,47,1037,41,0,0,0,0
HU_1963,Páli,337,242,2,0,26,13,3,2,194,2,0,0,0,0
HU_2348,Pásztori,240,156,1,0,34,13,3,4,94,7,0,0,0,0
HU_1271,Pázmándfalu,765,470,3,0,53,65,41,13,292,3,0,0,0,0
HU_2377,Pereszteg,1109,723,4,0,111,73,39,18,460,18,0,0,0,0
HU_2283,Petõháza,828,623,7,0,98,84,29,22,363,20,0,0,0,0
HU_1552,Pér,1947,1240,1,0,167,195,62,14,790,11,0,0,0,0
HU_1468,Pinnye,288,212,0,0,16,29,6,1,158,2,0,0,0,0
HU_2730,Potyond,88,59,0,0,8,10,4,0,35,2,0,0,0,0
HU_3137,Pusztacsalád,214,163,5,0,13,16,2,2,125,0,0,0,0,0
HU_1296,Püski,525,363,0,0,68,58,8,5,219,5,0,0,0,0
HU_2658,Rajka,1785,1145,7,0,172,147,98,22,689,10,0,0,0,0
HU_2180,Ravazd,976,630,3,0,61,124,42,14,380,6,0,0,0,0
HU_0479,Rábacsanak,447,268,0,0,59,22,7,6,170,4,0,0,0,0
HU_3370,Rábacsécsény,505,327,0,0,51,36,20,15,203,2,0,0,0,0
HU_1479,Rábakecöl,675,440,6,0,70,66,48,5,239,6,0,0,0,0
HU_2533,Rábapatona,2024,1199,6,0,147,135,88,44,743,36,0,0,0,0
HU_2472,Rábapordány,889,565,3,0,99,88,16,13,337,9,0,0,0,0
HU_2013,Rábasebes,87,59,0,0,9,4,2,3,39,2,0,0,0,0
HU_1527,Rábaszentandrás,407,288,1,0,31,25,6,4,219,2,0,0,0,0
HU_3371,Rábaszentmihály,435,307,2,0,29,36,13,4,218,5,0,0,0,0
HU_1729,Rábaszentmiklós,115,92,0,0,6,11,2,0,69,4,0,0,0,0
HU_1542,Rábatamási,836,549,4,0,67,71,16,15,369,7,0,0,0,0
HU_0375,Rábcakapi,147,116,0,0,6,6,0,0,103,1,0,0,0,0
HU_1443,Répceszemere,246,165,0,0,13,18,8,1,124,1,0,0,0,0
HU_0774,Répcevis,316,239,3,0,20,20,7,4,183,2,0,0,0,0
HU_3396,Rétalap,440,246,3,0,32,25,3,1,182,0,0,0,0,0
HU_1750,Románd,260,176,0,0,10,27,2,1,136,0,0,0,0,0
HU_1106,Röjtökmuzsaj,356,251,2,0,47,29,6,7,152,8,0,0,0,0
HU_3002,Sarród,826,571,5,0,70,44,16,18,398,20,0,0,0,0
HU_0860,Sikátor,263,185,3,0,18,22,9,2,126,5,0,0,0,0
HU_2420,Sobor,254,162,0,0,29,14,6,0,111,2,0,0,0,0
HU_1262,Sokorópátka,884,603,1,0,56,76,20,9,438,3,0,0,0,0
HU_0851,Sopron,47158,32002,164,0,6212,3457,2610,1205,17893,461,0,0,0,0
HU_2909,Sopronhorpács,635,460,2,0,52,58,19,9,315,5,0,0,0,0
HU_2572,Sopronkövesd,1001,654,1,0,97,71,27,26,423,9,0,0,0,0
HU_0261,Sopronnémeti,234,162,1,0,17,16,6,3,106,13,0,0,0,0
HU_1136,Szakony,377,227,2,0,32,37,8,8,136,4,0,0,0,0
HU_0853,Szany,1823,1188,7,0,152,158,31,18,810,12,0,0,0,0
HU_1571,Szárföld,769,512,8,0,67,74,12,11,337,3,0,0,0,0
HU_0388,Szerecseny,679,419,8,0,46,57,16,5,277,10,0,0,0,0
HU_1926,Szil,1093,615,6,0,55,108,14,12,404,16,0,0,0,0
HU_0336,Szilsárkány,583,403,2,0,44,41,11,4,294,7,0,0,0,0
HU_3391,Tarjánpuszta,327,193,3,0,27,41,8,7,106,1,0,0,0,0
HU_1426,Táp,593,406,1,0,38,71,28,8,249,11,0,0,0,0
HU_2197,Tápszentmiklós,733,443,3,0,53,81,19,11,268,8,0,0,0,0
HU_0417,Tárnokréti,178,125,1,0,17,7,6,4,86,4,0,0,0,0
HU_1145,Tényõ,1228,719,2,0,87,104,45,16,457,8,0,0,0,0
HU_1903,Tét,3297,1826,9,0,165,306,101,28,1202,15,0,0,0,0
HU_1667,Töltéstava,1395,850,3,0,97,119,73,31,510,17,0,0,0,0
HU_2079,Und,305,188,1,0,47,19,17,5,96,3,0,0,0,0
HU_1967,Újkér,820,504,1,0,62,58,16,5,359,3,0,0,0,0
HU_3183,Újrónafõ,649,365,5,0,102,64,12,6,172,4,0,0,0,0
HU_0623,Vadosfa,64,53,0,0,6,7,0,1,39,0,0,0,0,0
HU_0223,Vág,454,305,2,0,44,40,8,5,204,2,0,0,0,0
HU_1240,Vámosszabadi,1134,806,3,0,110,100,89,20,466,18,0,0,0,0
HU_1841,Várbalog,348,241,5,0,25,24,1,10,166,10,0,0,0,0
HU_1788,Vásárosfalu,142,107,1,0,19,12,3,0,71,1,0,0,0,0
HU_0458,Veszkény,769,547,4,0,87,52,14,5,379,6,0,0,0,0
HU_2269,Veszprémvarsány,817,529,4,0,64,85,38,17,313,8,0,0,0,0
HU_0501,Vének,153,103,0,0,7,11,2,3,78,2,0,0,0,0
HU_2579,Vitnyéd,1057,713,2,0,78,108,30,20,473,2,0,0,0,0
HU_1631,Völcsej,315,229,2,0,28,20,19,9,150,1,0,0,0,0
HU_1686,Zsebeháza,118,87,1,0,14,9,9,6,48,0,0,0,0,0
HU_0462,Zsira,528,362,9,0,37,48,9,16,232,11,0,0,0,0
HU_3435,Károlyháza,435,190,2,0,35,34,11,9,98,1,0,0,0,0
HU_2764,Álmosd,1334,655,8,0,133,107,20,5,377,4,0,1,0,0
HU_0331,Ártánd,391,252,0,0,32,68,6,5,140,1,0,0,0,0
HU_2001,Bagamér,1854,953,11,0,112,225,24,8,560,7,0,6,0,0
HU_1516,Bakonszeg,991,602,4,0,95,145,38,8,304,5,0,3,0,0
HU_0291,Balmazújváros,14227,9299,63,0,986,2047,537,133,5455,52,0,26,0,0
HU_2669,Báránd,2213,1283,10,0,178,250,43,16,764,17,0,5,0,0
HU_3344,Bedõ,214,159,0,0,27,16,1,0,114,0,0,1,0,0
HU_1846,Berekböszörmény,1408,785,3,0,147,193,33,11,391,3,0,4,0,0
HU_1278,Berettyóújfalu,12626,7813,45,0,1429,1586,328,234,4108,71,0,12,0,0
HU_2525,Bihardancsháza,173,103,0,0,17,13,1,0,70,1,0,1,0,0
HU_1995,Biharkeresztes,3154,1864,22,0,346,485,58,56,854,29,0,14,0,0
HU_2482,Biharnagybajom,2143,1085,11,0,152,381,19,11,497,9,0,5,0,0
HU_2988,Bihartorda,759,429,6,0,71,83,10,6,246,7,0,0,0,0
HU_3410,Bocskaikert,2290,1546,14,0,181,339,93,31,860,21,0,7,0,0
HU_1413,Bojt,374,192,0,0,17,32,1,0,139,3,0,0,0,0
HU_1245,Csökmõ,1556,728,7,0,135,176,18,16,361,9,0,6,0,0
HU_1467,Darvas,511,280,0,0,73,53,9,8,130,5,0,2,0,0
HU_1513,Debrecen,164461,108953,612,0,16038,15361,7309,3137,63791,2453,0,252,0,0
HU_0557,Derecske,7120,4437,14,0,410,908,158,93,2809,36,0,9,0,0
HU_1461,Ebes,3679,2229,13,0,350,340,126,50,1303,39,0,8,0,0
HU_1574,Egyek,4227,2231,17,0,308,595,57,19,1218,9,0,8,0,0
HU_2546,Esztár,1086,658,3,0,107,135,10,5,397,1,0,0,0,0
HU_3401,Folyás,289,152,0,0,29,40,3,2,78,0,0,0,0,0
HU_0325,Földes,3427,2089,15,0,297,470,82,40,1150,30,0,5,0,0
HU_1699,Furta,995,513,8,0,114,99,13,14,260,3,0,2,0,0
HU_2215,Fülöp,1412,955,6,0,72,187,9,10,661,8,0,2,0,0
HU_1817,Gáborján,670,380,4,0,61,94,7,5,206,2,0,1,0,0
HU_1656,Görbeháza,2077,1210,13,0,177,260,64,18,668,9,0,1,0,0
HU_2617,Hajdúbagos,1597,978,8,0,115,282,43,13,501,10,0,6,0,0
HU_0304,Hajdúböszörmény,24840,15399,147,0,1799,3854,753,370,8255,172,0,49,0,0
HU_1280,Hajdúdorog,7066,4240,41,0,509,963,128,78,2463,44,0,14,0,0
HU_1039,Hajdúhadház,9212,5115,48,0,542,1581,98,81,2715,35,0,15,0,0
HU_2240,Hajdúnánás,14223,8505,82,0,1324,1599,412,199,4759,102,0,28,0,0
HU_3109,Hajdúsámson,9618,5476,58,0,490,919,270,99,3534,91,0,15,0,0
HU_0517,Hajdúszoboszló,19304,12512,96,0,1814,2404,776,486,6650,253,0,33,0,0
HU_1747,Hajdúszovát,2414,1483,26,0,185,394,21,94,748,3,0,12,0,0
HU_2939,Hencida,830,420,8,0,33,174,3,1,201,0,0,0,0,0
HU_0411,Hortobágy,1294,751,4,0,233,164,43,23,261,22,0,1,0,0
HU_0626,Hosszúpályi,4383,2498,15,0,238,597,56,34,1535,17,0,6,0,0
HU_0230,Kaba,5000,3105,22,0,419,628,112,32,1867,12,0,13,0,0
HU_1547,Kismarja,952,615,7,0,87,109,5,5,399,3,0,0,0,0
HU_1745,Kokad,467,247,2,0,26,39,3,8,168,1,0,0,0,0
HU_0216,Komádi,4504,2434,19,0,349,477,70,52,1452,10,0,5,0,0
HU_2596,Konyár,1618,982,8,0,83,255,14,5,614,2,0,1,0,0
HU_3113,Körösszakál,658,387,2,0,60,113,13,4,193,0,0,2,0,0
HU_0894,Körösszegapáti,782,562,15,0,114,74,10,5,339,2,0,3,0,0
HU_0576,Létavértes,5349,2465,21,0,361,609,87,24,1336,20,0,7,0,0
HU_0368,Magyarhomorog,776,419,1,0,65,68,7,4,273,1,0,0,0,0
HU_3103,Mezõpeterd,443,251,2,0,54,46,4,6,135,3,0,1,0,0
HU_1884,Mezõsas,542,307,0,0,104,71,5,5,119,0,0,3,0,0
HU_2421,Mikepércs,3416,2222,72,0,174,432,97,66,1366,14,0,1,0,0
HU_2589,Monostorpályi,1774,1051,5,0,102,235,30,9,660,8,0,2,0,0
HU_0947,Nagyhegyes,2237,1421,10,0,232,282,73,34,775,12,0,3,0,0
HU_0890,Nagykereki,896,485,8,0,55,97,5,4,314,1,0,1,0,0
HU_0630,Nagyrábé,1814,915,7,0,161,278,21,8,431,6,0,3,0,0
HU_2810,Nádudvar,7196,3948,34,0,587,816,168,101,2182,38,0,22,0,0
HU_1400,Nyíracsád,3102,1878,25,0,145,296,50,27,1320,10,0,5,0,0
HU_0618,Nyíradony,5897,4063,39,0,224,588,67,33,3064,38,0,10,0,0
HU_3229,Nyírábrány,2955,1727,14,0,139,346,43,19,1150,13,0,3,0,0
HU_3238,Nyírmártonfalva,1602,992,15,0,153,102,29,19,661,9,0,4,0,0
HU_1183,Pocsaj,1902,1178,10,0,148,296,23,5,688,2,0,6,0,0
HU_2311,Polgár,6616,4072,33,0,816,934,165,41,2036,40,0,7,0,0
HU_1016,Püspökladány,12425,8405,61,0,1104,2172,285,131,4564,62,0,26,0,0
HU_2611,Sáp,723,432,4,0,63,157,3,3,196,3,0,3,0,0
HU_2500,Sáránd,1835,1193,10,0,146,269,49,24,681,12,0,2,0,0
HU_2394,Sárrétudvari,2348,1296,10,0,202,281,11,14,769,3,0,6,0,0
HU_1909,Szentpéterszeg,886,563,2,0,58,156,20,6,315,3,0,3,0,0
HU_3343,Szerep,1046,568,6,0,86,133,8,3,327,1,0,4,0,0
HU_1969,Tetétlen,1102,691,7,0,107,188,11,2,368,4,0,4,0,0
HU_2321,Téglás,5013,2758,9,0,502,572,132,38,1456,40,0,9,0,0
HU_3104,Tépe,835,508,5,0,35,102,3,30,325,1,0,7,0,0
HU_1564,Tiszacsege,3840,2045,23,0,296,493,55,24,1134,10,0,10,0,0
HU_3084,Tiszagyulaháza,642,367,0,0,55,94,15,6,191,4,0,2,0,0
HU_2587,Told,229,121,2,0,18,22,0,0,79,0,0,0,0,0
HU_2339,Újiráz,513,300,2,0,78,61,8,3,144,1,0,3,0,0
HU_2041,Újléta,770,418,4,0,73,35,11,3,286,4,0,2,0,0
HU_3256,Újszentmargita,1237,635,4,0,118,144,16,5,343,3,0,2,0,0
HU_1192,Újtikos,766,483,5,0,36,116,9,3,310,2,0,2,0,0
HU_0898,Vámospércs,4204,2550,27,0,324,426,79,21,1643,18,0,12,0,0
HU_1676,Váncsod,936,548,7,0,94,112,8,9,317,0,0,1,0,0
HU_1113,Vekerd,130,83,1,0,27,8,1,0,41,0,0,5,0,0
HU_0481,Zsáka,1317,723,7,0,124,122,18,11,435,3,0,3,0,0
HU_2455,Abasár,2145,1438,13,0,331,358,90,28,618,0,0,0,0,0
HU_2324,Adács,2216,1325,17,0,221,491,49,14,533,0,0,0,0,0
HU_0634,Aldebrõ,602,425,2,0,70,84,14,12,243,0,0,0,0,0
HU_1798,Andornaktálya,2276,1621,8,0,347,350,78,55,783,0,0,0,0,0
HU_0724,Apc,2115,1295,12,0,375,360,55,22,471,0,0,0,0,0
HU_1609,Atkár,1437,952,6,0,225,242,54,17,408,0,0,0,0,0
HU_0650,Átány,1089,618,11,0,70,174,6,5,352,0,0,0,0,0
HU_1152,Balaton,957,580,5,0,119,111,53,3,289,0,0,0,0,0
HU_2402,Bátor,335,232,1,0,49,59,23,2,98,0,0,0,0,0
HU_0440,Bekölce,612,377,2,0,58,77,10,2,228,0,0,0,0,0
HU_2751,Besenyõtelek,2159,1215,8,0,164,386,28,23,606,0,0,0,0,0
HU_3326,Bélapátfalva,2437,1473,11,0,287,239,116,25,795,0,0,0,0,0
HU_2235,Boconád,1133,642,4,0,115,238,20,14,251,0,0,0,0,0
HU_1493,Bodony,644,382,6,0,62,96,21,10,187,0,0,0,0,0
HU_0345,Boldog,2445,1575,16,0,224,464,68,17,786,0,0,0,0,0
HU_1062,Bükkszenterzsébet,918,516,4,0,69,160,16,5,262,0,0,0,0,0
HU_2209,Bükkszentmárton,277,175,1,0,39,22,15,6,92,0,0,0,0,0
HU_0296,Bükkszék,684,531,2,0,112,126,10,8,273,0,0,0,0,0
HU_1684,Csány,1811,873,9,0,147,343,31,21,322,0,0,0,0,0
HU_0866,Demjén,530,361,3,0,86,57,19,3,193,0,0,0,0,0
HU_0920,Detk,955,602,7,0,115,162,31,34,253,0,0,0,0,0
HU_0751,Domoszló,1683,1166,4,0,171,487,58,14,432,0,0,0,0,0
HU_3026,Dormánd,793,437,6,0,111,150,10,3,157,0,0,0,0,0
HU_1718,Ecséd,2730,1684,15,0,336,435,80,27,791,0,0,0,0,0
HU_2049,Eger,45191,31388,220,0,6902,5502,2654,960,15150,0,0,0,0,0
HU_1282,Egerbakta,1194,811,10,0,81,127,44,8,541,0,0,0,0,0
HU_2601,Egerbocs,487,358,4,0,61,71,24,6,192,0,0,0,0,0
HU_1661,Egercsehi,1199,723,12,0,159,152,51,6,343,0,0,0,0,0
HU_0298,Egerfarmos,571,350,1,0,77,71,9,7,185,0,0,0,0,0
HU_2475,Egerszalók,1498,1064,7,0,208,138,89,26,596,0,0,0,0,0
HU_1364,Egerszólát,919,654,5,0,122,159,40,10,318,0,0,0,0,0
HU_2855,Erdõkövesd,525,391,6,0,87,62,13,4,219,0,0,0,0,0
HU_2423,Erdõtelek,2654,1344,22,0,264,434,32,21,571,0,0,0,0,0
HU_2011,Erk,672,352,9,0,56,62,10,6,209,0,0,0,0,0
HU_1243,Fedémes,294,219,5,0,38,54,2,0,120,0,0,0,0,0
HU_2074,Feldebrõ,922,560,2,0,103,163,26,9,257,0,0,0,0,0
HU_1632,Felsõtárkány,2853,1917,15,0,324,398,124,55,1001,0,0,0,0,0
HU_0327,Füzesabony,6244,3997,46,0,730,1223,200,78,1720,0,0,0,0,0
HU_0523,Gyöngyös,25956,18023,152,0,4902,3988,1332,497,7152,0,0,0,0,0
HU_1753,Gyöngyöshalász,2142,1505,21,0,321,468,65,19,611,0,0,0,0,0
HU_1333,Gyöngyösoroszi,1101,603,4,0,149,165,22,9,254,0,0,0,0,0
HU_0832,Gyöngyöspata,2126,1347,14,0,165,449,41,19,659,0,0,0,0,0
HU_1912,Gyöngyössolymos,2575,1813,11,0,417,409,114,51,811,0,0,0,0,0
HU_2808,Gyöngyöstarján,2013,1357,14,0,202,349,136,25,631,0,0,0,0,0
HU_1141,Halmajugra,922,484,4,0,126,77,17,11,249,0,0,0,0,0
HU_2230,Hatvan,17752,11578,68,0,2570,3245,833,264,4598,0,0,0,0,0
HU_2024,Heréd,1665,1023,6,0,136,318,62,16,485,0,0,0,0,0
HU_1452,Heves,8884,5494,36,0,907,2029,190,98,2234,0,0,0,0,0
HU_1024,Hevesaranyos,507,373,1,0,39,87,9,4,233,0,0,0,0,0
HU_0408,Hevesvezekény,578,326,14,0,47,105,21,3,136,0,0,0,0,0
HU_0414,Hort,3168,1961,16,0,366,519,133,27,900,0,0,0,0,0
HU_1007,Istenmezeje,1471,854,7,0,218,210,20,11,388,0,0,0,0,0
HU_1387,Ivád,329,247,1,0,37,54,46,0,109,0,0,0,0,0
HU_0593,Karácsond,2509,1496,11,0,309,490,68,36,582,0,0,0,0,0
HU_3217,Kál,2780,1524,14,0,346,443,51,19,651,0,0,0,0,0
HU_1530,Kápolna,1221,704,4,0,132,189,36,8,335,0,0,0,0,0
HU_2807,Kerecsend,1643,1039,8,0,136,188,58,14,635,0,0,0,0,0
HU_2246,Kisfüzes,129,90,0,0,15,19,5,1,50,0,0,0,0,0
HU_1828,Kisköre,2324,1212,11,0,199,341,44,22,595,0,0,0,0,0
HU_1250,Kisnána,875,557,8,0,107,195,29,11,207,0,0,0,0,0
HU_2399,Kompolt,1591,933,8,0,190,264,23,8,440,0,0,0,0,0
HU_3040,Lõrinci,4744,2892,28,0,595,811,173,57,1228,0,0,0,0,0
HU_1579,Ludas,664,365,3,0,53,121,21,6,161,0,0,0,0,0
HU_2769,Maklár,2030,1380,8,0,248,315,80,31,698,0,0,0,0,0
HU_1654,Markaz,1491,1125,9,0,238,349,48,20,461,0,0,0,0,0
HU_1996,Mátraballa,684,448,3,0,101,148,17,8,171,0,0,0,0,0
HU_1487,Mátraderecske,1713,1010,10,0,273,267,46,18,396,0,0,0,0,0
HU_2904,Mátraszentimre,460,317,6,0,82,42,19,12,156,0,0,0,0,0
HU_2508,Mezõszemere,1011,524,10,0,62,158,17,7,270,0,0,0,0,0
HU_3166,Mezõtárkány,1260,657,7,0,109,186,9,6,340,0,0,0,0,0
HU_3128,Mikófalva,608,400,6,0,64,76,18,3,233,0,0,0,0,0
HU_3156,Mónosbél,296,185,2,0,48,36,14,3,82,0,0,0,0,0
HU_2687,Nagyfüged,1395,711,7,0,90,242,19,11,342,0,0,0,0,0
HU_2494,Nagykökényes,511,323,3,0,56,114,27,7,116,0,0,0,0,0
HU_3148,Nagyréde,2692,1791,13,0,321,437,90,36,894,0,0,0,0,0
HU_2760,Nagytálya,713,488,2,0,101,125,32,10,218,0,0,0,0,0
HU_1041,Nagyút,623,369,8,0,80,122,11,7,141,0,0,0,0,0
HU_2828,Nagyvisnyó,840,483,3,0,84,102,21,10,263,0,0,0,0,0
HU_1881,Noszvaj,1414,998,4,0,125,192,47,23,607,0,0,0,0,0
HU_2927,Novaj,1155,782,2,0,174,149,37,16,404,0,0,0,0,0
HU_2721,Ostoros,2145,1455,16,0,311,376,123,53,576,0,0,0,0,0
HU_0743,Parád,1776,1118,23,0,246,308,78,36,427,0,0,0,0,0
HU_2021,Parádsasvár,432,300,1,0,82,54,25,13,125,0,0,0,0,0
HU_3368,Petõfibánya,2362,1382,9,0,432,371,99,22,449,0,0,0,0,0
HU_1956,Pély,1171,550,4,0,90,208,14,7,227,0,0,0,0,0
HU_1207,Pétervására,1890,1243,8,0,229,283,57,17,649,0,0,0,0,0
HU_2219,Poroszló,2374,1308,13,0,306,418,38,13,520,0,0,0,0,0
HU_0960,Recsk,2406,1515,14,0,298,354,117,54,678,0,0,0,0,0
HU_2765,Rózsaszentmárton,1683,1027,14,0,230,275,68,20,420,0,0,0,0,0
HU_0718,Sarud,946,580,4,0,118,114,13,6,325,0,0,0,0,0
HU_0852,Sirok,1677,1116,13,0,247,251,63,16,526,0,0,0,0,0
HU_1606,Szajla,489,365,3,0,68,66,6,1,221,0,0,0,0,0
HU_1323,Szentdomonkos,384,212,2,0,27,61,13,2,107,0,0,0,0,0
HU_1101,Szihalom,1694,1092,11,0,165,323,37,14,542,0,0,0,0,0
HU_0564,Szilvásvárad,1447,958,9,0,155,244,50,19,481,0,0,0,0,0
HU_1352,Szúcs,325,213,3,0,28,30,2,3,147,0,0,0,0,0
HU_0998,Szücsi,1333,821,7,0,175,253,53,13,320,0,0,0,0,0
HU_3296,Tarnabod,473,202,7,0,96,26,3,3,67,0,0,0,0,0
HU_1324,Tarnalelesz,1383,687,3,0,106,136,26,4,412,0,0,0,0,0
HU_2334,Tarnaméra,1433,912,7,0,201,326,35,14,329,0,0,0,0,0
HU_1412,Tarnaörs,1360,670,16,0,81,177,15,14,367,0,0,0,0,0
HU_0905,Tarnaszentmária,212,152,0,0,27,29,17,4,75,0,0,0,0,0
HU_1616,Tarnaszentmiklós,686,302,6,0,98,82,4,2,110,0,0,0,0,0
HU_1716,Tarnazsadány,947,509,10,0,192,97,6,5,199,0,0,0,0,0
HU_1407,Tenk,979,626,4,0,108,275,18,8,213,0,0,0,0,0
HU_1222,Terpes,156,112,3,0,18,13,1,1,76,0,0,0,0,0
HU_0708,Tiszanána,1884,1115,14,0,192,317,19,6,567,0,0,0,0,0
HU_0996,Tófalu,478,294,2,0,62,68,11,8,143,0,0,0,0,0
HU_2762,Újlõrincfalva,188,109,3,0,19,26,1,2,58,0,0,0,0,0
HU_1458,Vámosgyörk,1673,1059,12,0,224,284,35,13,491,0,0,0,0,0
HU_2701,Váraszó,446,306,7,0,72,38,14,4,171,0,0,0,0,0
HU_2414,Verpelét,3084,1884,20,0,327,411,94,18,1014,0,0,0,0,0
HU_0575,Vécs,563,324,2,0,86,125,6,4,101,0,0,0,0,0
HU_3124,Visonta,907,629,8,0,125,191,41,17,247,0,0,0,0,0
HU_0351,Visznek,968,500,5,0,103,134,20,7,231,0,0,0,0,0
HU_2172,Zagyvaszántó,1651,1103,10,0,199,287,57,19,531,0,0,0,0,0
HU_2344,Zaránk,394,243,3,0,59,47,8,3,123,0,0,0,0,0
HU_0338,Szarvaskõ,309,238,3,0,31,52,18,10,124,0,0,0,0,0
HU_3432,Pálosvörösmart,555,405,11,0,124,88,45,10,127,0,0,0,0,0
HU_3437,Kerekharaszt,783,520,7,0,61,173,39,10,230,0,0,0,0,0
HU_1244,Abádszalók,3589,1811,8,0,309,373,54,36,1019,0,0,0,12,0
HU_2526,Alattyán,1643,1020,5,0,138,213,19,40,602,0,0,0,3,0
HU_3400,Berekfürdõ,968,678,6,0,121,123,20,23,381,0,0,0,4,0
HU_1130,Besenyszög,2826,1774,19,0,207,353,90,34,1058,0,0,0,13,0
HU_2293,Cibakháza,3395,1772,16,0,296,318,51,16,1048,0,0,0,27,0
HU_3417,Csataszög,252,175,3,0,32,24,0,4,111,0,0,0,1,0
HU_0579,Cserkeszõlõ,1880,1055,7,0,203,168,68,12,591,0,0,0,6,0
HU_1317,Csépa,1419,773,8,0,130,181,20,10,420,0,0,0,4,0
HU_1664,Fegyvernek,5476,3000,22,0,360,1049,77,54,1422,0,0,0,16,0
HU_3405,Hunyadfalva,161,99,0,0,5,34,4,1,53,0,0,0,2,0
HU_2285,Jánoshida,2088,1280,9,0,167,259,39,28,769,0,0,0,9,0
HU_3071,Jászalsószentgyörgy,3019,1947,13,0,254,432,49,29,1163,0,0,0,7,0
HU_2220,Jászapáti,7110,4467,29,0,870,1144,133,84,2198,0,0,0,9,0
HU_2292,Jászágó,597,329,3,0,49,105,18,7,145,0,0,0,2,0
HU_2210,Jászárokszállás,6636,3829,27,0,628,1052,167,71,1847,0,0,0,37,0
HU_1820,Jászberény,22542,14584,101,0,2976,3130,938,399,6980,0,0,0,60,0
HU_1581,Jászboldogháza,1427,1042,8,0,87,223,38,17,666,0,0,0,3,0
HU_1797,Jászdózsa,1805,1045,12,0,208,218,25,42,537,0,0,0,3,0
HU_2357,Jászfelsõszentgyörgy,1404,768,13,0,140,246,19,12,333,0,0,0,5,0
HU_2333,Jászfényszaru,4651,2383,20,0,510,504,136,30,1174,0,0,0,9,0
HU_2408,Jászivány,347,233,1,0,44,72,7,2,106,0,0,0,1,0
HU_2518,Jászjákóhalma,2437,1482,16,0,207,385,47,58,762,0,0,0,7,0
HU_2279,Jászkisér,4351,2419,17,0,332,878,67,31,1088,0,0,0,6,0
HU_2111,Jászladány,4463,2304,20,0,309,697,48,31,1167,0,0,0,32,0
HU_1351,Jászszentandrás,2139,1404,10,0,220,323,39,23,788,0,0,0,1,0
HU_2313,Jásztelek,1264,766,4,0,115,245,11,20,369,0,0,0,2,0
