gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-MDF,MSZP,Centrum,MIÉP,Ind.,FKGP,MSZDP-MSZP,MSZP-SZDSZ
HU_0667,Ajka,26299,19903,76,0,0,8972,10855,0,0,0,0,0,0
HU_2837,Apácatorna,168,119,0,0,0,59,60,0,0,0,0,0,0
HU_2374,Bakonybél,1193,864,5,0,0,547,312,0,0,0,0,0,0
HU_2599,Bakonynána,774,555,5,0,0,303,247,0,0,0,0,0,0
HU_3041,Bakonyoszlop,401,284,3,0,0,182,99,0,0,0,0,0,0
HU_0632,Bakonypölöske,347,243,0,0,0,116,127,0,0,0,0,0,0
HU_2281,Bakonyszentkirály,731,507,2,0,0,340,165,0,0,0,0,0,0
HU_3312,Berhida,4512,2957,18,0,0,1407,1532,0,0,0,0,0,0
HU_0476,Borszörcsök,317,272,2,0,0,212,58,0,0,0,0,0,0
HU_3025,Borzavár,637,496,1,0,0,325,170,0,0,0,0,0,0
HU_2025,Csehbánya,235,197,0,0,0,140,57,0,0,0,0,0,0
HU_2464,Csesznek,457,339,3,0,0,256,80,0,0,0,0,0,0
HU_3169,Csetény,1601,1137,10,0,0,697,430,0,0,0,0,0,0
HU_3281,Csögle,591,429,3,0,0,286,140,0,0,0,0,0,0
HU_2823,Dabrony,360,246,2,0,0,158,86,0,0,0,0,0,0
HU_3227,Devecser,4137,2727,33,0,0,1421,1273,0,0,0,0,0,0
HU_1087,Doba,445,348,1,0,0,282,65,0,0,0,0,0,0
HU_0293,Dudar,1370,977,6,0,0,528,443,0,0,0,0,0,0
HU_3387,Egeralja,227,177,2,0,0,135,40,0,0,0,0,0,0
HU_3394,Eplény,359,284,0,0,0,190,94,0,0,0,0,0,0
HU_1671,Gic,313,229,0,0,0,114,115,0,0,0,0,0,0
HU_1536,Hajmáskér,2085,1416,8,0,0,715,693,0,0,0,0,0,0
HU_0789,Halimba,887,656,4,0,0,368,284,0,0,0,0,0,0
HU_2801,Iszkáz,352,273,4,0,0,203,66,0,0,0,0,0,0
HU_1743,Jásd,650,488,9,0,0,383,96,0,0,0,0,0,0
HU_1914,Kamond,288,214,0,0,0,130,84,0,0,0,0,0,0
HU_0874,Karakószörcsök,242,184,2,0,0,117,65,0,0,0,0,0,0
HU_2565,Kerta,553,431,4,0,0,235,192,0,0,0,0,0,0
HU_0542,Királyszentistván,330,250,8,0,0,84,158,0,0,0,0,0,0
HU_2907,Kisberzseny,89,68,0,0,0,50,18,0,0,0,0,0,0
HU_2370,Kiscsõsz,118,89,1,0,0,63,25,0,0,0,0,0,0
HU_3017,Kislõd,1039,718,4,0,0,449,265,0,0,0,0,0,0
HU_0428,Kispirit,86,67,0,0,0,56,11,0,0,0,0,0,0
HU_2300,Kisszõlõs,103,66,1,0,0,48,17,0,0,0,0,0,0
HU_3018,Kolontár,634,454,6,0,0,285,163,0,0,0,0,0,0
HU_1885,Lókút,405,272,3,0,0,182,87,0,0,0,0,0,0
HU_2043,Magyarpolány,997,765,3,0,0,432,330,0,0,0,0,0,0
HU_2797,Nagyalásony,412,329,0,0,0,248,81,0,0,0,0,0,0
HU_2318,Nagyesztergár,946,696,7,0,0,473,216,0,0,0,0,0,0
HU_2140,Nagypirit,285,218,1,0,0,172,45,0,0,0,0,0,0
HU_1475,Noszlop,885,597,6,0,0,321,270,0,0,0,0,0,0
HU_2651,Olaszfalu,882,684,10,0,0,476,198,0,0,0,0,0,0
HU_1659,Oroszi,125,95,1,0,0,74,20,0,0,0,0,0,0
HU_2811,Öcs,187,128,1,0,0,81,46,0,0,0,0,0,0
HU_2545,Öskü,1824,1326,3,0,0,819,504,0,0,0,0,0,0
HU_2406,Õsi,1682,1119,5,0,0,658,456,0,0,0,0,0,0
HU_0734,Papkeszi,1283,861,3,0,0,405,453,0,0,0,0,0,0
HU_1554,Pénzesgyõr,289,208,7,0,0,142,59,0,0,0,0,0,0
HU_3425,Pétfürdõ,4100,2956,15,0,0,1125,1816,0,0,0,0,0,0
HU_2351,Porva,364,257,4,0,0,198,55,0,0,0,0,0,0
HU_2897,Pusztamiske,323,220,1,0,0,156,63,0,0,0,0,0,0
HU_0515,Somlójenõ,249,163,3,0,0,93,67,0,0,0,0,0,0
HU_2577,Somlószõlõs,611,438,1,0,0,278,159,0,0,0,0,0,0
HU_2656,Somlóvásárhely,894,626,8,0,0,419,199,0,0,0,0,0,0
HU_1424,Somlóvecse,86,64,0,0,0,50,14,0,0,0,0,0,0
HU_0360,Sóly,291,235,1,0,0,133,101,0,0,0,0,0,0
HU_1648,Szápár,429,309,4,0,0,222,83,0,0,0,0,0,0
HU_1626,Szentkirályszabadja,1512,1106,6,0,0,606,494,0,0,0,0,0,0
HU_1669,Szõc,367,236,3,0,0,165,68,0,0,0,0,0,0
HU_2057,Tés,810,591,2,0,0,387,202,0,0,0,0,0,0
HU_0463,Tüskevár,477,362,0,0,0,230,132,0,0,0,0,0,0
HU_2085,Úrkút,1795,1244,11,0,0,663,570,0,0,0,0,0,0
HU_0706,Városlõd,1142,793,2,0,0,542,249,0,0,0,0,0,0
HU_1143,Várpalota,17624,12709,81,0,0,5011,7617,0,0,0,0,0,0
HU_1176,Veszprém,32958,25359,108,0,0,11292,13959,0,0,0,0,0,0
HU_0950,Vid,109,65,0,0,0,38,27,0,0,0,0,0,0
HU_1570,Vilonya,498,376,4,0,0,207,165,0,0,0,0,0,0
HU_2649,Zirc,5887,4476,13,0,0,2292,2171,0,0,0,0,0,0
HU_3208,Alsópáhok,990,719,4,0,0,424,291,0,0,0,0,0,0
HU_1700,Balatongyörök,718,575,7,0,0,357,211,0,0,0,0,0,0
HU_2646,Balatonmagyaród,463,293,2,0,0,142,149,0,0,0,0,0,0
HU_0916,Belezna,700,418,5,0,0,242,171,0,0,0,0,0,0
HU_1992,Bókaháza,266,169,2,0,0,123,44,0,0,0,0,0,0
HU_0613,Csapi,128,92,1,0,0,47,44,0,0,0,0,0,0
HU_0713,Cserszegtomaj,1553,1195,8,0,0,775,412,0,0,0,0,0,0
HU_2877,Dióskál,409,279,5,0,0,154,120,0,0,0,0,0,0
HU_2426,Egeraracsa,306,198,2,0,0,125,71,0,0,0,0,0,0
HU_1576,Esztergályhorváti,379,269,1,0,0,177,91,0,0,0,0,0,0
HU_1164,Felsõpáhok,458,347,4,0,0,270,73,0,0,0,0,0,0
HU_1918,Fityeház,572,359,1,0,0,176,182,0,0,0,0,0,0
HU_1299,Galambok,926,628,4,0,0,397,227,0,0,0,0,0,0
HU_1294,Garabonc,594,376,6,0,0,228,142,0,0,0,0,0,0
HU_2003,Gétye,112,55,1,0,0,39,15,0,0,0,0,0,0
HU_2330,Gyenesdiás,2314,1783,10,0,0,1122,651,0,0,0,0,0,0
HU_0381,Hévíz,4148,3299,8,0,0,1982,1309,0,0,0,0,0,0
HU_1804,Karmacs,639,446,6,0,0,294,146,0,0,0,0,0,0
HU_1842,Keszthely,17317,13171,58,0,0,6913,6200,0,0,0,0,0,0
HU_3272,Kisrécse,151,104,1,0,0,75,28,0,0,0,0,0,0
HU_2502,Liszó,356,274,1,0,0,90,183,0,0,0,0,0,0
HU_2752,Miháld,714,487,6,0,0,258,223,0,0,0,0,0,0
HU_2521,Murakeresztúr,1620,1071,11,0,0,654,406,0,0,0,0,0,0
HU_1276,Nagybakónak,386,232,0,0,0,146,86,0,0,0,0,0,0
HU_3093,Nagykanizsa,42868,32194,138,0,0,14380,17676,0,0,0,0,0,0
HU_1651,Nagyrada,447,327,4,0,0,180,143,0,0,0,0,0,0
HU_1497,Nagyrécse,846,644,1,0,0,425,218,0,0,0,0,0,0
HU_3294,Nemesbük,468,339,2,0,0,224,113,0,0,0,0,0,0
HU_1985,Nemespátró,283,235,2,0,0,187,46,0,0,0,0,0,0
HU_2965,Pat,215,158,0,0,0,92,66,0,0,0,0,0,0
HU_2389,Rezi,859,654,5,0,0,469,180,0,0,0,0,0,0
HU_1555,Sand,407,287,2,0,0,172,113,0,0,0,0,0,0
HU_1490,Sármellék,1488,1027,13,0,0,581,433,0,0,0,0,0,0
HU_0240,Surd,548,397,5,0,0,203,189,0,0,0,0,0,0
HU_2312,Szentgyörgyvár,259,183,4,0,0,118,61,0,0,0,0,0,0
HU_1068,Vállus,130,98,0,0,0,75,23,0,0,0,0,0,0
HU_1418,Várvölgy,890,695,6,0,0,566,123,0,0,0,0,0,0
HU_3214,Vindornyafok,105,83,1,0,0,67,15,0,0,0,0,0,0
HU_0654,Vindornyalak,78,50,2,0,0,42,6,0,0,0,0,0,0
HU_1291,Vonyarcvashegy,1536,1185,17,0,0,752,416,0,0,0,0,0,0
HU_1740,Zalaapáti,1213,836,5,0,0,503,328,0,0,0,0,0,0
HU_3205,Zalaegerszeg,49090,37807,133,0,0,19809,17865,0,0,0,0,0,0
HU_1178,Zalakaros,1383,1033,4,0,0,594,435,0,0,0,0,0,0
HU_1034,Zalakomár,2292,1394,22,0,0,767,605,0,0,0,0,0,0
HU_1876,Zalaköveskút,32,27,2,0,0,17,8,0,0,0,0,0,0
HU_3161,Zalamerenye,206,158,1,0,0,118,39,0,0,0,0,0,0
HU_0297,Zalasárszeg,79,70,0,0,0,40,30,0,0,0,0,0,0
HU_2294,Zalaszabar,518,401,2,0,0,302,97,0,0,0,0,0,0
HU_3328,Zalaszántó,804,574,2,0,0,422,150,0,0,0,0,0,0
HU_1809,Zalaszentjakab,278,194,0,0,0,138,56,0,0,0,0,0,0
HU_1309,Zalaszentmárton,69,53,0,0,0,28,25,0,0,0,0,0,0
HU_0938,Zalaújlak,121,89,3,0,0,62,24,0,0,0,0,0,0
HU_1373,Zalavár,810,541,5,0,0,295,241,0,0,0,0,0,0
