gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,EGYÜTT-PM,Jobbik,MSZP,LMP,DK,SMS,AH
HU_04093,Helvécia,3542,632,1,0,385,22,118,39,23,35,2,7
HU_12937,Hercegszántó,1736,302,3,0,213,7,33,25,11,9,0,1
HU_27845,Homokmégy,1198,320,1,0,183,12,62,26,10,24,2,0
HU_08095,Imrehegy,571,118,2,0,66,1,42,2,1,4,0,0
HU_21999,Izsák,4819,1202,6,0,868,29,167,63,26,41,1,1
HU_17923,Jakabszállás,2163,510,6,0,352,9,79,27,20,14,0,3
HU_09469,Jánoshalma,7327,1799,13,0,1094,41,357,140,31,112,5,6
HU_08378,Jászszentlászló,2101,554,1,0,356,21,77,50,19,23,3,4
HU_06442,Kalocsa,14086,3875,6,0,1769,256,574,561,169,509,11,20
HU_30605,Kaskantyú,834,187,0,0,123,2,37,15,6,4,0,0
HU_11280,Katymár,1617,344,2,0,226,6,44,46,1,19,0,0
HU_19789,Kecel,7047,1609,6,0,981,39,310,125,45,90,5,8
HU_26684,Kecskemét,89007,25533,79,0,13878,1882,3247,2265,1527,2398,111,146
HU_27571,Kelebia,2177,363,1,0,221,20,51,33,12,18,3,4
HU_22530,Kerekegyháza,4951,1178,4,0,821,23,188,54,30,45,4,9
HU_18166,Kéleshalom,363,81,0,0,54,2,19,3,0,3,0,0
HU_09344,Kiskőrös,11895,3395,6,0,2290,127,472,204,106,170,9,11
HU_20297,Kiskunfélegyháza,24990,6303,21,0,3557,219,1007,711,270,455,38,25
HU_32434,Kiskunhalas,23434,5656,7,0,3068,321,899,583,210,514,28,26
HU_24396,Kiskunmajsa,9279,1953,11,0,1178,63,380,143,60,107,6,5
HU_28158,Kisszállás,2111,402,2,0,225,16,72,39,14,31,0,3
HU_13806,Kömpöc,576,132,0,0,88,2,22,10,1,8,1,0
HU_05856,Kunadacs,1308,218,1,0,159,5,28,15,4,4,1,1
HU_06044,Kunbaja,1351,265,0,0,161,6,42,20,9,25,1,1
HU_07728,Kunbaracs,523,126,2,0,84,5,19,2,6,7,0,1
HU_29027,Kunfehértó,1816,442,1,0,251,21,70,34,19,45,1,0
HU_31918,Kunpeszér,583,132,1,0,97,1,15,9,5,3,0,1
HU_31893,Kunszállás,1373,315,0,0,225,5,36,27,8,12,2,0
HU_28130,Kunszentmiklós,6775,1640,9,0,1037,36,284,139,40,82,4,9
HU_05786,Ladánybene,1371,262,16,0,160,1,54,13,10,4,2,2
HU_17677,Lajosmizse,9098,1983,6,0,1326,44,310,146,56,80,6,9
HU_06202,Lakitelek,3693,856,3,0,535,35,125,66,37,47,5,3
HU_23357,Madaras,2429,449,4,0,252,9,75,62,17,29,1,0
HU_27809,Mátételke,428,91,4,0,54,6,14,1,2,8,1,1
HU_16018,Mélykút,4337,967,1,0,642,22,163,58,28,47,2,4
HU_30632,Miske,1430,380,2,0,237,23,60,22,9,23,1,3
HU_34096,Móricgát,399,118,0,0,90,0,15,5,3,4,0,1
HU_25955,Nagybaracska,1958,390,1,0,267,13,51,25,7,25,1,0
HU_32540,Nemesnádudvar,1567,263,1,0,204,14,19,10,7,7,1,0
HU_23056,Nyárlőrinc,1874,462,4,0,303,12,86,20,19,15,0,3
HU_16276,Ordas,392,93,1,0,49,1,22,6,3,11,0,0
HU_16939,Orgovány,2640,518,0,0,402,15,55,28,4,6,2,6
HU_08679,Öregcsertő,686,145,2,0,95,4,20,11,2,9,0,2
HU_18670,Páhi,986,238,2,0,177,4,26,16,1,12,0,0
HU_02705,Pálmonostora,1487,298,1,0,208,5,33,28,8,11,2,2
HU_15431,Petőfiszállás,1250,279,0,0,179,5,53,19,12,9,1,1
HU_15398,Pirtó,820,176,4,0,124,3,15,9,4,14,3,0
HU_26310,Rém,1035,176,0,0,109,6,27,13,4,16,0,1
HU_29115,Solt,5428,1240,9,0,723,41,212,94,40,109,5,7
HU_18218,Soltszentimre,1071,267,3,0,181,1,45,19,6,11,1,0
HU_19983,Soltvadkert,6028,1502,3,0,1082,41,210,62,51,48,2,3
HU_21245,Sükösd,3124,648,1,0,394,18,123,65,12,32,1,2
HU_25061,Szabadszállás,5168,1033,5,0,633,21,215,71,26,56,3,3
HU_19530,Szakmár,1014,252,8,0,146,12,48,9,9,14,4,2
HU_19947,Szalkszentmárton,2345,517,2,0,339,14,95,35,17,15,0,0
HU_11794,Szank,1993,598,1,0,408,11,109,26,18,21,1,3
HU_21120,Szentkirály,1551,432,2,0,309,14,63,15,9,11,3,6
HU_28820,Szeremle,1251,310,1,0,232,10,33,11,10,12,0,1
HU_25432,Tabdi,929,205,1,0,150,2,30,7,8,7,0,0
HU_20525,Tass,2346,501,3,0,339,5,60,38,10,42,1,3
HU_14544,Tataháza,1069,242,3,0,124,11,53,29,7,14,1,0
HU_24998,Tázlár,1406,325,1,0,225,5,62,17,7,7,0,1
HU_24545,Tiszaalpár,4114,765,2,0,473,17,153,56,20,35,6,3
HU_30623,Tiszakécske,9302,2372,7,0,1524,64,382,180,67,133,8,7
HU_14094,Tiszaug,665,147,1,0,96,6,16,9,6,12,1,0
HU_28486,Tompa,3808,606,8,0,381,22,106,44,14,26,2,3
HU_16294,Uszód,857,182,2,0,105,10,32,18,4,11,0,0
HU_08785,Újsolt,190,96,0,0,45,5,30,8,2,6,0,0
HU_33604,Újtelek,347,107,1,0,75,0,15,6,4,3,0,3
HU_28343,Vaskút,2901,700,1,0,460,35,73,41,20,65,3,2
HU_10667,Városföld,1826,397,3,0,268,7,68,17,9,20,2,3
HU_15158,Zsana,659,153,2,0,103,3,23,12,3,7,0,0
HU_29595,Almáskamarás,768,171,2,0,119,2,24,10,4,10,0,0
HU_18102,Battonya,4701,789,3,0,388,33,132,109,25,93,0,6
HU_09760,Békés,16473,4002,18,0,2513,119,628,315,112,234,22,41
HU_15200,Békéscsaba,51031,15272,68,0,6942,1202,2340,1855,901,1628,82,254
HU_26189,Békéssámson,1998,369,1,0,226,5,82,29,10,11,2,3
HU_02680,Békésszentandrás,3124,1005,4,0,544,18,230,112,31,49,5,12
HU_19390,Bélmegyer,863,191,1,0,113,2,35,24,2,9,2,3
HU_29610,Biharugra,850,283,0,0,203,3,38,20,7,10,1,1
HU_13471,Bucsa,1893,355,1,0,221,6,62,43,6,15,0,1
HU_31334,Csabacsűd,1541,426,2,0,233,14,79,52,12,26,1,7
HU_34078,Csabaszabadi,284,76,0,0,46,2,12,7,1,7,0,1
HU_20455,Csanádapáca,2184,462,1,0,256,11,118,43,14,14,1,4
HU_25502,Csárdaszállás,362,108,1,0,63,2,23,9,5,5,0,0
HU_26709,Csorvás,4296,915,7,0,435,29,165,103,27,131,4,14
HU_24819,Dévaványa,6433,1279,10,0,755,36,210,137,45,65,8,13
HU_33190,Doboz,3505,709,2,0,411,8,112,69,20,60,1,26
HU_24031,Dombegyház,1815,401,1,0,226,6,73,43,5,42,2,3
HU_22132,Dombiratos,506,159,2,0,78,0,40,24,5,9,0,1
HU_09432,Ecsegfalva,1086,179,2,0,90,4,46,24,3,6,2,2
HU_32957,Elek,3893,826,6,0,450,18,98,129,14,77,4,30
HU_12256,Füzesgyarmat,4765,1071,1,0,579,32,178,136,35,85,3,22
HU_09511,Gádoros,3128,601,2,0,308,12,115,83,12,60,0,9
HU_07393,Gerendás,1136,413,2,0,286,7,62,35,6,14,0,1
HU_17394,Geszt,622,115,0,0,69,1,27,6,3,8,0,1
HU_33455,Gyomaendrőd,11623,2649,10,0,1232,79,581,287,135,264,15,46
HU_05032,Gyula,26057,7480,19,0,3791,516,910,694,325,853,25,347
HU_33297,Hunya,571,187,1,0,110,2,39,22,2,8,1,2
HU_04279,Kamut,888,256,1,0,149,3,38,34,14,11,3,3
HU_24794,Kardos,573,150,0,0,94,3,33,16,2,0,1,1
HU_12177,Kardoskút,754,170,1,0,80,4,30,23,12,13,2,5
HU_22752,Kaszaper,1617,397,4,0,258,6,58,44,8,17,0,2
HU_12618,Kertészsziget,325,63,0,0,38,0,10,6,2,7,0,0
HU_31574,Kevermes,1600,403,8,0,273,8,65,29,6,13,0,1
HU_03461,Kétegyháza,3088,588,3,0,253,17,122,69,19,95,1,9
HU_03106,Kétsoprony,1161,373,2,0,279,5,44,13,17,4,1,8
HU_18838,Kisdombegyház,415,125,0,0,100,1,9,9,2,3,1,0
HU_10287,Kondoros,4444,983,5,0,607,24,135,92,31,79,4,6
HU_11615,Körösladány,3744,708,5,0,436,25,115,73,18,24,2,10
HU_10764,Körösnagyharsány,546,188,1,0,122,4,26,20,2,10,0,3
HU_12900,Köröstarcsa,2179,493,2,0,305,12,94,41,16,20,0,3
HU_30164,Körösújfalu,432,104,0,0,71,0,19,8,2,2,0,2
HU_06804,Kötegyán,1257,308,1,0,186,3,60,33,4,18,2,1
HU_16045,Kunágota,2240,441,4,0,271,9,74,54,5,19,3,2
HU_21209,Lőkösháza,1576,379,1,0,183,9,79,50,2,47,3,5
HU_27906,Magyarbánhegyes,1808,474,5,0,238,4,112,80,8,22,1,4
HU_11536,Magyardombegyház,193,61,1,0,43,1,7,5,1,3,0,0
HU_20765,Medgyesbodzás,883,213,1,0,117,3,51,25,3,9,3,1
HU_30128,Medgyesegyháza,3018,848,7,0,359,25,250,116,20,54,6,11
HU_19628,Mezőberény,8606,1971,13,0,905,100,393,246,78,211,8,17
HU_04206,Mezőgyán,901,195,0,0,97,3,37,36,0,17,1,4
HU_11873,Mezőhegyes,4609,948,6,0,431,60,115,174,27,132,1,2
HU_30322,Mezőkovácsháza,5144,1247,6,0,667,39,237,121,34,125,9,9
HU_23931,Méhkerék,1747,249,2,0,135,5,7,50,5,43,0,2
HU_11989,Murony,1094,214,1,0,119,3,35,36,5,9,0,6
HU_26028,Nagybánhegyes,1134,315,0,0,206,4,44,24,11,21,4,1
HU_04242,Nagykamarás,1170,268,1,0,156,2,62,21,6,16,1,3
HU_08244,Nagyszénás,4396,1153,12,0,625,24,183,167,37,74,8,23
HU_19257,Okány,1989,357,1,0,232,4,66,39,2,11,0,2
HU_23065,Orosháza,24535,6811,19,0,3541,335,994,999,271,525,32,95
HU_27438,Örménykút,352,104,0,0,66,1,17,11,3,3,1,2
HU_05397,Pusztaföldvár,1414,301,2,0,171,8,70,27,9,9,0,5
HU_19594,Pusztaottlaka,340,159,3,0,123,4,11,10,1,7,0,0
HU_28565,Sarkad,8251,1612,5,0,865,45,345,167,30,125,5,25
HU_25168,Sarkadkeresztúr,1405,362,5,0,196,8,50,64,7,23,1,8
HU_31325,Szabadkígyós,2231,507,5,0,294,19,98,37,13,32,0,9
HU_23870,Szarvas,13761,4067,9,0,1944,166,984,471,148,293,16,36
HU_21883,Szeghalom,7747,1665,10,0,778,96,295,250,69,138,6,23
HU_33075,Tarhos,734,147,2,0,96,3,24,13,4,2,0,3
HU_12681,Telekgerendás,1343,349,2,0,171,18,63,31,11,51,0,2
HU_16434,Tótkomlós,4993,1478,10,0,859,54,211,175,37,114,7,11
HU_02352,Újkígyós,4432,1019,7,0,533,25,208,112,29,85,7,13
HU_24350,Újszalonta,93,29,1,0,19,2,3,0,2,0,0,2
HU_31228,Végegyháza,1179,291,0,0,137,6,88,28,8,22,1,1
HU_29531,Vésztő,5679,1057,6,0,669,19,219,68,26,34,4,12
HU_06257,Zsadány,1325,290,0,0,154,5,64,29,9,25,0,4
HU_15662,Abaújalpár,74,22,0,0,8,1,8,4,1,0,0,0
HU_26718,Abaújkér,524,136,0,0,84,1,37,7,0,6,1,0
HU_02820,Abaújlak,80,31,1,0,16,0,13,1,0,0,0,0
HU_03595,Abaújszántó,2482,463,0,0,254,7,125,44,9,16,4,4
HU_26338,Abaújszolnok,117,23,0,0,12,0,4,5,0,2,0,0
HU_02273,Abaújvár,192,59,0,0,27,0,16,5,1,6,1,3
HU_10357,Abod,181,68,0,0,50,1,11,5,0,1,0,0
HU_09362,Aggtelek,468,137,0,0,84,2,21,13,6,10,1,0
HU_33093,Alacska,655,92,0,0,55,1,19,6,1,8,2,0
HU_20482,Alsóberecki,633,104,3,0,45,2,21,15,1,16,0,1
HU_19664,Alsódobsza,259,91,0,0,56,3,22,8,0,2,0,0
HU_14429,Alsógagy,88,47,0,0,20,2,8,16,1,0,0,0
HU_23223,Alsóregmec,172,64,5,0,30,2,13,6,1,7,0,0
HU_28839,Alsószuha,368,101,0,0,52,2,26,10,2,8,0,1
HU_08217,Alsótelekes,123,58,1,0,31,1,11,5,2,6,1,0
HU_29814,Alsóvadász,1123,220,0,0,90,5,93,18,2,11,0,1
HU_21032,Alsózsolca,4340,1062,9,0,583,28,247,97,19,69,8,2
HU_26198,Arka,78,38,0,0,14,1,16,4,1,1,0,1
HU_14331,Arló,2738,316,1,0,154,2,93,39,8,19,0,0
HU_03771,Arnót,2049,671,1,0,364,32,144,47,25,51,3,4
HU_04233,Aszaló,1400,250,1,0,160,3,56,13,7,10,0,0
HU_03823,Ároktő,871,218,0,0,95,8,61,29,1,23,0,1
HU_18184,Baktakék,559,123,2,0,57,2,46,7,0,6,1,2
HU_22521,Balajt,327,87,0,0,55,1,22,5,0,4,0,0
HU_08846,Baskó,171,89,0,0,62,2,17,3,1,3,1,0
HU_25159,Bánhorváti,1231,299,1,0,164,6,65,35,3,22,1,2
HU_21953,Bánréve,1067,328,3,0,144,11,64,51,14,36,2,3
HU_27049,Becskeháza,38,21,0,0,12,0,1,4,0,4,0,0
HU_06929,Bekecs,2090,460,2,0,172,18,157,48,20,38,4,1
HU_34290,Berente,983,190,1,0,55,10,56,37,5,25,1,0
HU_29674,Beret,204,37,0,0,8,0,9,11,0,5,1,3
HU_26356,Berzék,735,132,0,0,78,1,38,8,0,7,0,0
HU_23737,Bodroghalom,1096,162,0,0,71,5,40,25,0,21,0,0
HU_30784,Bodrogkeresztúr,997,255,4,0,161,8,28,32,6,14,1,1
HU_33808,Bodrogkisfalud,738,187,3,0,81,6,53,28,6,8,1,1
HU_14401,Bodrogolaszi,758,153,3,0,94,5,31,13,2,3,0,2
HU_25195,Bogács,1659,459,1,0,240,16,99,40,18,40,0,5
HU_18944,Boldogkőújfalu,361,57,0,0,33,0,14,7,1,2,0,0
HU_14474,Boldogkőváralja,792,181,2,0,81,8,36,32,4,18,0,0
HU_08396,Boldva,1855,345,0,0,169,9,107,31,7,20,1,1
HU_30669,Borsodbóta,694,141,1,0,36,4,38,28,1,32,0,1
HU_16124,Borsodgeszt,250,102,0,0,67,5,26,3,1,0,0,0
HU_06707,Borsodivánka,420,113,0,0,60,4,19,19,5,5,0,1
HU_05315,Borsodnádasd,2616,596,3,0,278,19,138,68,8,72,5,5
HU_30207,Borsodszentgyörgy,1025,233,1,0,135,3,69,13,4,7,1,0
HU_16799,Borsodszirák,930,182,1,0,121,3,31,14,3,9,0,0
HU_27429,Bódvalenke,128,37,0,0,33,1,1,2,0,0,0,0
HU_33303,Bódvarákó,89,20,0,0,10,0,9,1,0,0,0,0
HU_05926,Bódvaszilas,897,264,4,0,157,6,47,31,3,14,0,2
HU_31006,Bózsva,161,63,0,0,40,2,9,3,0,8,0,1
HU_05306,Bőcs,2179,482,1,0,270,12,151,23,11,11,3,0
HU_27890,Bükkaranyos,1197,290,0,0,168,9,58,20,12,19,2,2
HU_13596,Bükkábrány,1385,424,0,0,233,17,95,50,5,20,2,2
HU_19406,Bükkmogyorósd,114,42,0,0,11,0,14,14,0,3,0,0
HU_08022,Bükkszentkereszt,1039,299,1,0,181,14,48,28,9,16,0,2
HU_32887,Bükkzsérc,860,275,0,0,142,5,84,28,5,8,0,3
HU_23977,Büttös,184,42,2,0,15,0,17,3,2,1,1,1
HU_03939,Cigánd,2353,269,1,0,114,9,61,42,7,30,4,1
HU_08493,Csenyéte,245,49,1,0,1,1,0,46,0,0,0,0
HU_06974,Cserépfalu,872,270,0,0,146,5,54,32,9,18,4,2
HU_25575,Cserépváralja,388,127,0,0,74,2,27,15,1,7,0,1
HU_28459,Csernely,620,142,0,0,69,2,42,13,2,12,0,2
HU_34111,Csincse,481,124,1,0,73,0,31,11,2,6,0,0
HU_20774,Csobaj,567,118,1,0,50,1,31,17,0,17,1,0
HU_05333,Csobád,536,151,2,0,79,3,33,12,3,17,0,2
HU_14289,Csokvaomány,722,159,0,0,61,4,26,43,2,23,0,0
HU_11350,Damak,213,74,1,0,48,3,20,1,0,1,0,0
HU_07719,Dámóc,292,51,0,0,34,0,8,3,1,4,0,1
HU_31954,Debréte,21,16,0,0,13,0,1,1,0,1,0,0
HU_10524,Detek,222,73,1,0,31,0,32,7,0,2,0,0
HU_04686,Dédestapolcsány,1275,265,0,0,120,9,72,28,12,22,1,1
HU_25690,Domaháza,653,141,2,0,82,2,39,8,1,6,0,1
HU_06123,Dövény,251,78,0,0,52,0,17,7,0,2,0,0
HU_27669,Dubicsány,258,58,0,0,29,3,14,6,2,4,0,0
HU_10728,Edelény,8064,2070,4,0,1217,40,441,209,33,115,6,5
HU_05865,Egerlövő,459,183,0,0,140,1,32,6,0,3,1,0
HU_04677,Emőd,4137,815,3,0,416,27,205,81,21,49,5,8
HU_33048,Encs,5046,1254,8,0,673,60,273,139,23,75,2,1
HU_25326,Erdőbénye,1009,284,0,0,197,2,64,9,2,10,0,0
HU_22503,Erdőhorváti,478,128,1,0,73,1,37,8,3,5,0,0
HU_13356,Égerszög,56,37,0,0,16,0,10,8,0,2,1,0
HU_12557,Fancsal,280,84,0,0,27,4,36,9,7,1,0,0
HU_34272,Farkaslyuk,1286,338,5,0,116,7,43,145,1,19,1,1
HU_02741,Fáj,240,52,1,0,44,1,3,3,0,0,0,0
HU_08174,Felsőberecki,223,59,0,0,39,0,15,2,0,2,1,0
HU_09742,Felsődobsza,677,140,1,0,81,3,37,8,0,10,0,0
HU_29708,Felsőgagy,149,26,0,0,11,0,10,4,0,0,0,1
HU_31723,Felsőkelecsény,313,81,2,0,20,2,28,13,1,15,0,0
HU_32762,Felsőnyárád,816,182,0,0,57,8,31,59,3,24,0,0
HU_07588,Felsőregmec,203,39,0,0,32,0,2,1,0,2,2,0
HU_31671,Felsőtelekes,629,103,1,0,44,0,29,18,1,8,1,1
HU_23533,Felsővadász,369,52,0,0,27,1,12,9,1,2,0,0
HU_02848,Felsőzsolca,5471,1654,7,0,834,84,379,156,43,132,11,8
HU_25238,Filkeháza,96,35,1,0,27,0,6,0,0,1,0,0
HU_17932,Fony,281,66,1,0,26,3,25,6,3,2,0,0
HU_30483,Forró,1937,445,2,0,311,5,84,25,1,16,1,0
HU_22123,Fulókércs,254,32,0,0,24,1,3,3,1,0,0,0
HU_17109,Füzér,369,141,0,0,97,2,32,2,2,4,2,0
HU_06460,Füzérkajata,110,44,1,0,14,3,8,15,2,1,0,0
HU_11378,Füzérkomlós,288,93,2,0,53,3,23,9,2,0,1,0
HU_10366,Füzérradvány,255,68,1,0,44,3,10,10,0,0,0,0
HU_05494,Gadna,166,48,0,0,42,0,3,3,0,0,0,0
HU_28732,Gagyapáti,29,10,0,0,5,1,3,0,0,1,0,0
HU_28307,Gagybátor,149,45,0,0,15,1,22,4,1,2,0,0
HU_03744,Gagyvendégi,168,46,0,0,27,1,14,2,1,0,0,1
HU_19293,Galvács,87,44,1,0,31,1,6,2,0,0,3,0
HU_10904,Garadna,331,144,1,0,76,2,56,5,1,3,0,0
HU_23719,Gelej,491,242,3,0,181,5,27,18,4,4,0,0
HU_15608,Gesztely,2181,527,2,0,271,16,110,55,13,51,1,8
HU_21564,Girincs,598,167,0,0,119,0,21,16,6,5,0,0
HU_13134,Golop,472,141,1,0,93,0,26,16,4,0,1,0
HU_09706,Gömörszőlős,73,41,0,0,22,0,7,5,7,0,0,0
HU_15936,Gönc,1665,422,1,0,267,8,94,24,5,22,1,0
HU_18643,Göncruszka,479,90,0,0,52,0,16,11,1,9,0,1
HU_05069,Györgytarló,460,85,0,0,31,0,35,13,0,6,0,0
HU_27942,Halmaj,1371,311,1,0,153,5,100,31,5,16,0,0
HU_11226,Hangács,484,124,0,0,91,0,14,13,2,2,1,1
HU_25104,Hangony,1267,227,0,0,117,8,59,27,8,5,1,2
HU_05847,Harsány,1655,443,2,0,315,4,75,20,12,14,0,1
HU_12706,Háromhuta,126,67,1,0,34,2,18,7,0,5,0,0
HU_02468,Hegymeg,100,42,0,0,23,0,12,1,1,5,0,0
HU_22187,Hejce,201,86,0,0,45,1,34,3,0,0,0,3
HU_06655,Hejőbába,1215,283,0,0,175,6,47,20,8,20,2,5
HU_04604,Hejőkeresztúr,868,241,2,0,125,8,67,14,11,7,1,6
HU_02282,Hejőkürt,265,97,0,0,65,1,20,7,1,2,1,0
HU_16780,Hejőpapi,895,135,0,0,73,3,27,15,3,14,0,0
HU_12159,Hejőszalonta,531,216,0,0,159,6,38,8,2,3,0,0
HU_30137,Hercegkút,573,203,2,0,149,4,20,9,10,7,1,1
HU_15839,Hernádbűd,121,42,0,0,24,0,12,6,0,0,0,0
HU_09399,Hernádcéce,177,51,1,0,23,2,13,12,0,0,0,0
HU_24165,Hernádkak,1269,356,2,0,196,2,108,24,6,17,0,1
HU_21829,Hernádkércs,268,81,4,0,45,1,19,10,0,1,1,0
HU_31200,Hernádnémeti,2718,620,4,0,367,22,129,50,12,33,2,1
HU_24882,Hernádpetri,162,42,1,0,26,0,5,10,0,0,0,0
HU_17136,Hernádszentandrás,317,72,0,0,27,1,32,9,0,3,0,0
HU_24970,Hernádszurdok,151,52,1,0,24,1,13,9,2,2,0,0
HU_19840,Hernádvécse,654,127,0,0,100,0,14,5,3,5,0,0
HU_08004,Hét,431,85,0,0,25,6,36,11,2,5,0,0
HU_11697,Hidasnémeti,831,221,0,0,96,5,58,32,8,21,1,0
HU_25672,Hidvégardó,514,137,3,0,67,3,35,15,7,5,0,2
HU_31167,Hollóháza,807,172,0,0,98,4,31,13,5,18,2,1
HU_21236,Homrogd,756,139,2,0,65,4,52,7,0,8,1,0
HU_25399,Igrici,958,145,0,0,85,3,38,17,1,1,0,0
HU_16577,Imola,84,52,0,0,37,0,2,3,2,6,1,1
HU_08086,Ináncs,969,260,3,0,144,9,75,8,12,9,0,0
HU_05005,Irota,69,42,0,0,26,1,6,2,2,4,0,1
HU_05591,Izsófalva,1334,280,0,0,140,9,67,38,4,21,0,1
HU_20233,Jákfalva,398,111,0,0,72,2,20,11,2,4,0,0
HU_26657,Járdánháza,1401,299,2,0,143,5,56,58,4,28,2,1
HU_15680,Jósvafő,263,70,0,0,27,6,16,9,6,3,0,3
HU_21218,Karcsa,1467,210,0,0,92,9,41,33,6,27,0,2
HU_30508,Karos,393,93,0,0,65,0,20,3,0,4,1,0
HU_06691,Kazincbarcika,24344,5716,20,0,1920,369,1012,1171,184,965,41,34
HU_32993,Kács,460,180,1,0,124,4,27,11,4,8,1,0
HU_07764,Kánó,147,51,0,0,26,0,17,7,0,1,0,0
HU_25742,Kány,54,22,0,0,10,0,4,6,0,2,0,0
HU_13374,Kázsmárk,698,122,1,0,72,2,37,7,0,2,0,1
HU_12034,Kelemér,370,121,3,0,62,1,31,17,2,4,0,1
HU_05458,Kenézlő,996,209,1,0,136,2,38,24,2,5,0,1
HU_17066,Keresztéte,45,20,0,0,16,0,1,3,0,0,0,0
HU_29249,Kesznyéten,1311,326,2,0,208,5,86,20,0,4,1,0
HU_15264,Kéked,170,54,0,0,22,1,16,8,2,4,1,0
HU_32090,Királd,723,115,0,0,40,3,30,16,3,21,0,2
HU_17349,Kiscsécs,137,44,0,0,40,0,0,3,1,0,0,0
HU_22840,Kisgyőr,1300,312,1,0,192,15,59,25,10,9,1,0
HU_28875,Kishuta,295,82,2,0,36,5,29,4,2,4,0,0
HU_03762,Kiskinizs,278,89,0,0,66,1,15,4,0,3,0,0
HU_11448,Kisrozvágy,144,40,0,0,14,1,13,12,0,0,0,0
HU_14702,Kissikátor,271,107,0,0,46,2,32,21,4,1,0,1
HU_12399,Kistokaj,1752,403,1,0,156,25,107,63,30,15,4,2
HU_10612,Komjáti,213,94,1,0,52,0,17,15,1,7,0,1
HU_16559,Komlóska,236,107,1,0,81,0,10,10,2,2,0,1
HU_32498,Kondó,501,121,0,0,46,3,42,17,2,10,1,0
HU_22956,Korlát,252,68,1,0,44,1,16,5,0,1,0,0
HU_28547,Kovácsvágás,475,46,1,0,26,1,10,4,0,4,0,0
HU_26602,Köröm,863,346,5,0,270,18,33,11,1,8,0,0
HU_19576,Krasznokvajda,381,65,1,0,31,5,14,8,1,5,0,0
HU_18722,Kupa,137,60,2,0,37,0,14,3,1,3,0,0
HU_11819,Kurityán,1337,286,1,0,113,7,62,53,14,33,3,0
HU_15857,Lak,458,199,0,0,174,3,19,3,0,0,0,0
HU_20844,Lácacséke,231,54,0,0,29,2,16,6,0,1,0,0
HU_26231,Ládbesenyő,222,79,0,0,54,0,17,5,0,2,1,0
HU_11660,Legyesbénye,1254,204,4,0,68,6,80,28,6,9,1,2
HU_03531,Léh,367,76,2,0,46,1,24,1,2,0,0,0
HU_07038,Lénárddaróc,255,74,1,0,37,0,18,6,4,5,2,1
HU_28219,Litka,40,18,0,0,11,0,3,1,1,2,0,0
HU_19600,Makkoshotyka,735,102,0,0,72,0,23,6,0,1,0,0
HU_02024,Martonyi,347,108,0,0,75,0,23,4,0,6,0,0
HU_03902,Mád,1943,434,6,0,209,15,78,56,14,53,1,2
HU_27395,Mályi,3590,959,3,0,422,84,232,118,26,66,4,4
HU_14915,Mályinka,426,115,0,0,68,3,19,17,1,6,0,1
HU_21768,Megyaszó,1991,326,0,0,193,4,62,36,13,16,1,1
HU_11758,Meszes,165,68,1,0,43,3,11,6,2,0,0,2
HU_13833,Mezőcsát,4786,981,7,0,546,29,221,91,23,60,2,2
HU_11323,Mezőkeresztes,3189,745,2,0,356,17,191,107,16,43,8,5
HU_19433,Mezőkövesd,13745,4576,12,0,2492,160,936,470,156,312,19,19
HU_18379,Mezőnagymihály,887,247,3,0,169,1,34,24,7,9,0,0
HU_11749,Mezőnyárád,1357,326,1,0,138,4,114,31,5,29,4,0
HU_03443,Mezőzombor,1833,271,2,0,170,0,64,22,2,10,0,1
HU_25618,Méra,1303,230,0,0,122,4,68,22,2,10,0,2
HU_24253,Mikóháza,455,140,2,0,65,8,34,17,2,11,1,0
HU_30456,Miskolc,132994,40292,117,0,17095,2989,7462,6127,1443,4678,193,188
HU_10968,Mogyoróska,74,46,0,0,22,3,12,6,3,0,0,0
HU_09016,Monaj,187,26,0,0,11,0,12,3,0,0,0,0
HU_07825,Monok,1269,366,0,0,190,8,66,67,7,27,1,0
HU_02158,Muhi,428,147,2,0,83,3,39,7,2,10,1,0
HU_21546,Múcsony,2576,553,4,0,265,19,104,87,11,59,1,3
HU_29188,Nagybarca,699,137,2,0,61,7,26,29,1,11,0,0
HU_05582,Nagycsécs,620,175,0,0,96,4,55,7,4,7,1,1
HU_15468,Nagyhuta,70,29,1,0,18,1,4,4,1,0,0,0
HU_26505,Nagykinizs,275,66,0,0,32,1,21,7,0,5,0,0
HU_33181,Nagyrozvágy,581,82,0,0,48,2,18,11,2,1,0,0
HU_28033,Nekézseny,662,144,0,0,67,3,37,27,1,7,0,2
HU_05245,Nemesbikk,741,160,1,0,73,1,34,34,2,11,2,2
HU_24156,Négyes,247,81,0,0,41,2,8,9,3,17,1,0
HU_27191,Novajidrány,1086,169,0,0,82,0,55,14,4,13,0,1
HU_12885,Nyékládháza,4263,1121,2,0,529,58,216,145,40,117,1,13
HU_04419,Nyésta,43,23,0,0,15,0,5,2,0,0,0,1
HU_26435,Nyíri,336,96,1,0,63,1,20,5,2,3,1,0
HU_04215,Nyomár,272,79,0,0,40,0,29,5,1,2,1,1
HU_31778,Olaszliszka,1285,267,4,0,143,8,59,29,5,16,3,0
HU_22558,Onga,3727,876,5,0,399,38,245,90,28,64,4,3
