gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,LMP,Jobbik,MSZP-PM,MM,DK,MKKP,EGYÜTT,MIÉP,CP,SEM,MP,REP,SZEM,KN2018,MCP,ERDJDP,NP,MEP,KÖSSZ,ÖP,IP,TAM
HU_32364,Nagylók,885,514,6,0,230,15,173,42,11,16,7,2,1,3,2,2,1,0,0,0,0,0,2,0,0,0,0
HU_23588,Nagyveleg,503,381,1,0,236,22,86,18,7,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
HU_26134,Nagyvenyim,3306,2496,13,0,989,160,758,247,53,181,42,8,5,4,6,9,0,2,4,2,1,2,0,2,1,0,6
HU_13903,Nádasdladány,1418,956,6,0,506,34,282,56,14,28,16,0,0,2,1,6,0,0,2,0,0,0,1,0,2,0,0
HU_34306,Óbarok,621,442,4,0,225,31,89,43,14,13,13,0,0,1,1,2,0,2,0,1,0,0,0,2,0,0,0
HU_25751,Pákozd,2516,1905,8,0,1036,167,336,159,56,69,43,6,5,1,2,4,1,4,2,0,0,0,0,1,1,0,1
HU_28848,Pátka,1365,956,6,0,539,47,234,64,13,25,16,4,0,1,0,2,0,0,0,1,0,0,0,2,1,1,0
HU_21786,Pázmánd,1687,1318,8,0,702,63,289,136,31,50,24,2,4,2,1,0,0,0,1,0,0,0,0,0,1,0,2
HU_19354,Perkáta,3094,1885,22,0,941,71,597,107,21,81,9,3,2,1,3,5,0,1,1,0,0,0,1,12,2,1,3
HU_17525,Polgárdi,5290,3314,24,0,2024,141,651,227,54,106,35,10,2,8,1,11,2,0,3,0,0,1,5,0,2,1,4
HU_29018,Pusztaszabolcs,4794,2982,25,0,1460,149,780,237,58,172,47,7,2,3,6,17,1,1,2,3,1,0,0,3,1,1,5
HU_17774,Pusztavám,1903,1415,23,0,677,64,255,106,24,55,19,2,5,4,1,6,0,1,1,1,0,0,0,0,0,0,0
HU_09900,Rácalmás,3695,2764,25,0,1041,196,866,261,61,211,33,6,4,6,14,8,0,0,1,0,0,0,0,1,0,1,1
HU_02015,Ráckeresztúr,2676,1682,12,0,869,83,394,169,37,53,29,2,3,4,3,13,0,1,1,2,0,2,0,0,1,0,4
HU_23694,Sárbogárd,11136,7913,53,0,4279,402,1865,509,186,394,98,47,11,14,8,16,1,4,6,4,2,2,1,0,1,1,8
HU_02723,Sáregres,560,385,4,0,217,16,108,24,1,8,0,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0
HU_31802,Sárkeresztes,1238,970,5,0,519,68,189,92,31,35,14,4,2,2,3,2,0,0,0,1,0,0,2,0,0,1,0
HU_25344,Sárkeresztúr,1670,835,14,0,596,27,123,39,1,23,3,2,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1
HU_02699,Sárkeszi,479,323,2,0,173,15,94,23,1,7,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
HU_25140,Sárosd,2606,1561,24,0,854,64,383,91,22,71,23,14,1,0,2,2,0,0,3,1,0,0,0,3,0,1,2
HU_31538,Sárszentágota,1103,741,8,0,523,22,126,22,10,17,2,1,0,4,0,4,0,0,0,0,0,0,0,1,1,0,0
HU_11776,Sárszentmihály,2458,1696,15,0,846,105,384,177,43,63,25,4,2,6,2,10,0,1,0,1,0,4,1,2,1,0,2
HU_20206,Seregélyes,3610,2329,31,0,1345,102,508,138,56,83,26,9,4,7,2,3,1,4,3,0,1,1,1,1,0,0,3
HU_33321,Soponya,1501,1001,8,0,594,28,272,41,11,21,13,3,1,0,1,4,0,0,0,3,0,1,0,0,0,0,0
HU_02893,Söréd,396,309,2,0,199,24,37,24,11,6,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_14951,Sukoró,1242,1036,6,0,526,78,153,131,48,58,17,7,2,1,2,2,0,3,0,1,0,0,0,0,0,0,1
HU_28705,Szabadbattyán,3808,2619,15,0,1437,163,494,235,62,110,48,7,6,9,0,11,1,3,2,3,0,0,4,2,2,0,1
HU_13259,Szabadegyháza,1772,1092,15,0,594,35,289,70,17,43,8,3,0,0,4,5,1,2,1,2,0,0,0,1,1,0,1
HU_18740,Szabadhídvég,643,389,10,0,242,11,91,18,2,3,1,2,2,1,2,1,0,0,0,1,0,0,0,0,1,1,0
HU_19549,Szár,1291,962,26,0,376,55,141,75,40,32,7,3,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0
HU_14827,Székesfehérvár,80964,61651,522,0,28195,5497,10356,7656,2608,4426,1196,366,97,176,84,191,13,22,25,9,4,13,34,23,10,21,29
HU_14465,Tabajd,755,565,4,0,369,39,75,38,11,9,8,1,2,0,1,1,1,1,0,3,0,0,0,0,0,0,2
HU_29267,Tác,1340,950,4,0,551,55,215,45,19,37,10,2,2,0,0,5,0,0,1,1,0,0,0,0,0,1,0
HU_21005,Tordas,1408,1089,6,0,482,102,228,120,56,56,23,4,3,1,1,2,0,2,1,0,0,0,0,0,1,0,0
HU_17482,Újbarok,336,239,2,0,107,13,25,23,5,7,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17622,Úrhida,1869,1374,2,0,684,118,305,114,42,49,33,6,0,6,2,6,3,1,0,0,0,0,0,0,2,0,0
HU_02459,Vajta,658,390,2,0,219,16,94,23,5,20,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_05829,Vál,1983,1463,11,0,896,71,251,96,43,34,30,3,9,3,1,3,1,2,0,1,0,0,0,1,0,1,4
HU_25016,Velence,4792,3659,14,0,1651,298,638,513,132,267,82,24,5,5,7,10,0,2,2,0,1,1,0,1,3,0,0
HU_03498,Vereb,632,433,1,0,247,16,73,49,17,14,9,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,0
HU_02750,Vértesacsa,1403,940,14,0,576,36,124,68,6,21,15,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,2
HU_13897,Vértesboglár,722,555,24,0,291,25,54,38,12,8,7,3,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0
HU_30243,Zámoly,1844,1264,6,0,655,64,306,92,21,64,25,6,2,5,4,8,0,1,0,0,0,0,1,1,0,0,2
HU_34263,Zichyújfalu,769,494,0,0,311,26,86,44,2,15,4,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0
HU_34342,Daruszentmiklós,991,582,7,0,329,18,126,37,6,42,7,1,1,1,1,2,0,0,3,0,0,0,1,0,0,0,0
HU_11882,Abda,2570,1903,14,0,922,171,376,234,38,71,42,11,5,6,0,3,0,0,2,0,0,0,0,3,0,1,2
HU_33385,Acsalag,382,321,4,0,252,6,31,16,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29407,Agyagosszergény,727,561,3,0,366,23,99,38,13,10,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HU_04880,Ágfalva,1682,1248,27,0,624,66,187,108,34,25,19,4,2,2,7,2,0,0,1,1,0,0,1,0,0,0,2
HU_32249,Árpás,207,163,3,0,97,3,32,15,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HU_26921,Ásványráró,1588,1131,12,0,699,54,211,83,16,22,16,2,2,7,0,3,0,0,1,0,0,0,0,1,0,0,2
HU_15042,Babót,936,682,9,0,383,25,157,41,8,43,8,1,0,2,0,0,0,2,1,0,0,0,0,1,0,0,1
HU_28936,Bakonygyirót,123,100,1,0,59,2,19,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22062,Bakonypéterd,227,167,2,0,113,0,31,7,3,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_05944,Bakonyszentlászló,1404,913,15,0,516,34,196,71,17,42,7,2,4,2,2,1,0,0,2,0,0,0,0,1,0,0,1
HU_06196,Barbacs,602,418,0,0,260,27,76,14,4,23,4,1,4,0,0,0,0,0,1,1,1,0,0,0,0,1,1
HU_28769,Bágyogszovát,1073,786,5,0,531,42,109,56,12,16,4,0,3,3,0,1,0,1,1,0,0,0,2,0,0,0,0
HU_10588,Beled,2127,1582,22,0,986,68,251,143,8,68,18,5,3,1,1,3,0,1,2,0,0,1,0,0,0,1,0
HU_29805,Bezenye,957,714,23,0,408,34,84,40,4,28,4,4,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1
HU_10560,Bezi,393,293,0,0,181,15,44,11,3,16,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
HU_06220,Bodonhely,256,192,6,0,120,4,46,11,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
HU_04367,Bogyoszló,513,381,3,0,208,20,95,37,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_06619,Börcs,998,728,3,0,361,74,158,66,17,26,10,3,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0
HU_33950,Bőny,1779,1188,10,0,652,48,307,80,21,37,19,2,2,2,1,3,1,0,0,0,0,0,1,0,0,0,2
HU_15501,Bősárkány,1717,1211,6,0,806,56,200,71,14,29,10,2,1,2,3,3,0,0,1,0,0,1,1,0,0,1,2
HU_27085,Cakóháza,40,38,1,0,27,0,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_15954,Cirák,436,309,6,0,213,12,49,14,2,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_08563,Csapod,431,310,3,0,223,10,47,14,4,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10047,Csáfordjánosfa,170,135,1,0,76,1,34,10,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_30191,Csér,30,26,0,0,10,1,6,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13505,Csikvánd,395,275,4,0,209,8,32,9,2,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HU_04039,Csorna,9614,7543,33,0,4373,579,1232,570,233,316,116,15,11,8,13,14,1,3,2,3,0,1,2,1,2,1,10
HU_21865,Darnózseli,1260,935,13,0,496,57,204,96,6,20,21,4,0,3,0,4,0,1,1,2,0,1,0,1,2,0,3
HU_32595,Dénesfa,323,226,2,0,134,16,32,22,4,10,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_21917,Dör,486,362,0,0,251,17,60,13,4,8,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
HU_27739,Dunakiliti,1386,941,18,0,504,80,185,79,18,29,10,3,1,1,1,3,2,0,1,1,0,0,0,2,1,0,1
HU_02079,Dunaremete,196,150,3,0,86,4,29,13,6,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_21078,Dunaszeg,1643,1173,13,0,647,89,236,86,33,29,23,4,0,1,6,3,0,0,0,0,0,0,1,1,0,1,0
HU_15875,Dunaszentpál,576,417,4,0,199,38,100,31,12,13,14,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
HU_10454,Dunasziget,1181,862,10,0,495,44,179,60,4,34,17,2,3,2,0,7,0,2,0,0,0,0,0,1,0,0,0
HU_26347,Ebergőc,129,96,0,0,62,3,10,10,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_22442,Edve,99,80,0,0,42,1,24,3,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20288,Egyed,441,319,1,0,189,11,55,26,9,16,5,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
HU_15237,Egyházasfalu,703,528,5,0,360,19,70,44,12,10,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
HU_15033,Enese,1397,992,12,0,628,60,142,64,24,34,12,1,3,1,4,3,0,1,2,0,0,0,0,0,1,0,0
HU_16708,Écs,1614,1183,6,0,725,65,227,65,43,17,19,3,1,4,3,2,0,1,0,0,0,1,0,0,0,0,0
HU_33996,Farád,1547,1168,13,0,816,32,176,67,21,32,5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
HU_06956,Fehértó,374,270,1,0,159,20,62,13,3,4,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
HU_32717,Feketeerdő,422,322,5,0,174,19,76,27,2,12,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
HU_33251,Felpéc,720,524,6,0,305,29,101,29,17,15,9,3,1,1,1,4,0,0,0,0,0,0,0,0,1,1,1
HU_30678,Fenyőfő,91,71,1,0,35,7,16,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_11253,Fertőboz,242,179,6,0,99,9,39,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09885,Fertőd,2621,2004,16,0,1214,96,322,170,27,87,29,6,7,6,4,3,2,1,1,0,0,2,1,0,1,0,2
HU_09487,Fertőendréd,497,392,3,0,237,14,96,19,4,9,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
HU_10658,Fertőhomok,595,453,0,0,259,26,85,50,7,10,7,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
HU_12414,Fertőrákos,1760,1209,47,0,544,73,227,133,27,72,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
HU_15343,Fertőszentmiklós,3026,2372,10,0,1456,139,370,190,59,81,37,7,1,1,4,5,0,1,2,0,0,1,0,2,1,0,3
HU_31440,Fertőszéplak,992,739,2,0,461,51,110,53,20,16,13,1,2,3,2,4,0,0,0,0,0,0,0,1,0,0,0
HU_02060,Gönyű,2504,1682,22,0,920,110,329,157,35,50,35,2,0,7,0,8,0,2,2,0,0,1,1,0,0,1,0
HU_17969,Gyalóka,52,42,0,0,17,1,10,8,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
HU_26860,Gyarmat,1084,796,4,0,512,43,151,40,6,21,7,1,0,1,0,3,0,0,0,0,0,0,3,0,2,0,2
HU_23843,Gyóró,325,225,2,0,159,8,33,11,4,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
HU_20400,Gyömöre,970,650,5,0,437,18,102,44,12,16,10,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
HU_25584,Győr,100614,73681,690,0,35363,6874,12333,8026,3124,4720,1327,362,98,184,103,135,33,40,44,4,4,11,16,31,22,21,32
HU_08721,Győrasszonyfa,431,296,11,0,178,11,68,14,3,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
HU_13198,Győrladamér,1340,1021,4,0,527,74,188,97,47,36,20,5,1,4,1,3,1,1,2,0,0,0,3,4,0,0,2
HU_31316,Győrság,1162,844,5,0,540,40,143,53,16,9,7,3,6,2,0,6,1,2,2,4,0,0,0,2,2,0,0
HU_19309,Győrsövényház,635,385,8,0,228,16,58,21,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HU_15653,Győrszemere,2506,1575,19,0,978,68,300,87,25,50,21,3,1,6,5,5,0,3,0,0,0,0,1,1,1,0,0
HU_07481,Győrújbarát,5125,4069,51,0,2157,406,635,335,190,163,70,16,8,9,6,5,2,3,7,1,0,1,1,1,1,0,1
HU_31787,Győrújfalu,1389,1126,9,0,658,100,177,72,51,23,21,4,2,2,1,1,0,0,0,1,0,0,0,1,0,1,2
HU_15228,Győrzámoly,2134,1618,9,0,886,136,272,140,61,54,30,9,1,4,3,2,0,2,2,1,0,0,0,1,1,2,0
HU_26790,Halászi,2505,1779,12,0,1029,129,255,172,35,80,42,5,0,4,1,6,1,0,1,0,0,1,1,1,1,0,3
HU_07649,Harka,1763,1398,6,0,705,91,276,152,53,41,33,3,0,7,6,2,1,0,1,0,0,0,1,1,0,1,0
HU_17905,Hegyeshalom,2612,1802,9,0,959,103,339,165,29,87,34,6,1,4,4,7,0,2,1,0,0,0,1,0,0,0,0
HU_18403,Hegykő,1138,940,3,0,636,41,148,60,12,12,13,0,1,0,2,4,1,1,1,2,0,0,0,0,0,0,1
HU_12308,Hédervár,958,664,2,0,372,30,111,73,10,34,20,8,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
HU_23375,Hidegség,322,260,3,0,150,13,54,18,7,3,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04020,Himod,552,400,1,0,276,7,78,12,8,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10029,Hövej,249,205,1,0,151,1,35,4,3,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_20604,Ikrény,1431,1080,7,0,533,101,242,83,19,44,27,8,1,5,2,1,0,1,0,1,0,0,1,0,0,2,0
HU_31635,Iván,991,614,8,0,348,12,164,49,2,20,6,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
HU_29221,Jánossomorja,4838,3218,46,0,1928,141,538,215,55,175,38,15,3,4,6,12,1,1,1,1,0,1,0,0,2,1,6
HU_06646,Jobaháza,466,299,5,0,185,14,38,23,3,12,11,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1
HU_12113,Kajárpéc,1029,712,6,0,465,29,124,37,12,14,7,2,1,3,0,3,2,0,1,0,0,1,0,0,1,1,3
HU_28334,Kapuvár,8208,6185,37,0,3704,304,1143,456,98,283,62,19,13,7,12,10,2,9,10,2,1,3,1,2,0,3,4
HU_14748,Kimle,1789,1220,62,0,640,64,198,76,11,30,26,2,1,0,1,6,0,1,0,0,0,0,0,1,0,0,0
HU_02413,Kisbabot,187,149,1,0,105,8,23,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_22886,Kisbajcs,693,543,2,0,295,36,101,41,16,29,14,1,1,2,0,4,0,0,1,0,0,0,0,0,0,0,0
HU_07816,Kisbodak,277,220,6,0,112,12,46,26,0,5,3,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0
HU_33695,Kisfalud,615,488,3,0,334,14,70,24,7,21,7,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1
HU_24633,Koroncó,1681,1141,11,0,709,59,196,69,16,44,15,1,2,1,5,6,0,1,0,0,1,0,1,0,0,0,2
HU_11262,Kóny,2151,1560,6,0,891,81,308,154,25,53,14,3,3,3,3,3,1,4,1,0,0,0,2,0,0,1,3
HU_06895,Kópháza,1643,1322,9,0,746,63,242,131,40,40,24,6,1,1,1,2,0,0,0,0,0,0,1,2,0,0,0
HU_31626,Kunsziget,976,746,9,0,388,63,163,55,21,22,12,2,2,3,0,0,0,0,4,0,0,0,0,1,0,1,0
HU_04376,Lázi,448,291,5,0,151,13,70,25,3,14,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
HU_19239,Levél,1432,970,20,0,481,70,148,97,21,33,21,6,3,5,3,3,0,1,0,1,0,0,0,2,0,0,0
HU_33668,Lébény,2539,1747,23,0,985,100,302,124,24,78,27,2,1,6,0,4,0,0,1,0,0,0,1,2,0,0,3
HU_16221,Lipót,582,445,4,0,269,33,69,37,4,23,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_31194,Lövő,1163,847,5,0,502,39,144,76,20,40,4,6,2,2,0,4,0,0,0,0,0,0,0,2,0,0,0
HU_26444,Maglóca,73,51,0,0,34,5,2,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HU_13912,Magyarkeresztúr,379,256,1,0,163,15,42,14,4,8,4,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
HU_06770,Markotabödöge,385,263,0,0,173,9,49,16,4,7,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
HU_12283,Máriakálnok,1484,1041,10,0,578,58,216,86,15,38,21,5,2,3,1,1,0,2,0,0,0,0,0,0,1,0,0
HU_27359,Mecsér,481,367,7,0,240,25,57,16,11,2,2,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0
HU_12812,Mezőörs,758,509,12,0,343,22,75,22,4,16,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,2
HU_20385,Mérges,82,61,0,0,41,5,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_21980,Mihályi,892,697,5,0,505,23,95,35,2,0,4,1,0,1,2,2,0,22,0,0,0,0,0,0,0,0,0
HU_04783,Mosonmagyaróvár,26655,18560,214,0,8583,1557,3613,2087,566,1156,427,97,14,39,24,49,3,4,9,2,2,6,8,8,9,5,20
HU_33677,Mosonszentmiklós,1992,1344,16,0,773,74,299,72,24,44,19,5,1,4,1,3,1,0,2,0,0,0,0,1,1,1,3
HU_28149,Mosonszolnok,1354,945,26,0,537,46,202,74,7,30,15,1,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0
HU_02556,Mórichida,671,495,12,0,358,17,77,6,6,7,6,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
HU_02361,Nagybajcs,758,600,10,0,354,34,109,44,12,19,11,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
HU_02495,Nagycenk,1652,1256,4,0,659,73,262,132,42,45,21,4,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1
HU_32939,Nagylózs,811,564,10,0,325,19,73,67,16,25,10,0,1,1,4,1,0,2,1,1,0,0,0,0,0,2,3
HU_33543,Nagyszentjános,1463,964,13,0,555,47,173,96,18,42,9,2,2,0,1,2,0,0,0,0,0,0,0,0,1,1,2
HU_29328,Nemeskér,173,139,7,0,72,4,28,21,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
HU_19752,Nyalka,352,288,6,0,150,14,66,12,8,20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
HU_12955,Nyúl,3427,2546,17,0,1400,191,476,201,74,107,46,5,3,4,7,3,1,1,3,0,1,0,1,0,0,1,4
HU_15121,Osli,714,517,6,0,325,17,94,37,11,13,2,2,5,0,0,2,0,0,0,1,0,0,0,0,1,0,0
HU_02635,Öttevény,2419,1716,9,0,942,124,360,133,28,51,34,4,4,8,5,5,1,1,0,0,0,0,0,3,1,2,0
HU_24305,Pannonhalma,2722,1880,18,0,1106,136,272,175,40,83,21,7,5,6,0,3,0,0,2,0,2,0,0,1,1,1,0
HU_19637,Páli,333,242,2,0,155,16,32,24,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HU_23481,Pásztori,240,180,0,0,107,4,33,13,4,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_12715,Pázmándfalu,824,554,7,0,331,48,84,40,14,17,5,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1
HU_23773,Pereszteg,1160,867,6,0,533,44,127,74,30,20,15,3,1,3,1,2,0,0,2,1,0,0,1,0,0,2,0
HU_22831,Petőháza,866,700,6,0,418,28,125,66,13,23,15,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1
HU_15529,Pér,2022,1414,12,0,786,84,296,114,38,35,25,3,4,4,2,3,1,0,1,0,1,0,0,0,1,1,3
HU_14687,Pinnye,278,219,2,0,139,11,37,9,5,5,7,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
HU_27304,Potyond,93,75,8,0,49,3,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31370,Pusztacsalád,226,187,2,0,135,7,28,10,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HU_12964,Püski,508,380,8,0,218,6,80,36,1,11,11,1,0,2,1,3,0,0,1,0,0,0,0,1,0,0,0
HU_26587,Rajka,1457,1058,13,0,587,61,149,84,13,36,13,4,0,4,0,14,0,2,1,0,0,0,1,1,0,0,0
HU_21801,Ravazd,1017,719,7,0,416,32,140,57,17,19,18,2,3,2,1,2,1,0,0,0,0,0,0,1,0,0,1
HU_04792,Rábacsanak,416,289,2,0,186,12,51,22,4,8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
HU_33701,Rábacsécsény,474,347,2,0,221,23,43,21,7,19,2,0,1,2,1,0,0,0,2,0,0,0,1,0,0,0,1
HU_14793,Rábakecöl,588,454,7,0,225,24,92,59,6,31,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1
HU_25335,Rábapatona,2050,1444,6,0,829,84,307,104,35,48,9,2,0,4,2,6,0,2,1,0,0,0,0,3,0,1,1
HU_24721,Rábapordány,811,595,4,0,387,28,92,44,7,22,6,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
HU_20136,Rábasebes,62,50,0,0,28,5,4,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
HU_15273,Rábaszentandrás,365,288,5,0,206,7,39,19,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33710,Rábaszentmihály,428,310,1,0,203,8,66,13,3,11,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
HU_17297,Rábaszentmiklós,119,100,2,0,71,9,11,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15422,Rábatamási,791,605,6,0,384,20,120,48,9,8,3,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0
HU_03753,Rábcakapi,136,101,4,0,81,2,8,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14438,Répceszemere,226,163,1,0,113,3,24,9,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_07746,Répcevis,286,239,0,0,163,10,41,14,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33969,Rétalap,448,314,6,0,215,2,62,14,1,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
HU_17507,Románd,247,169,1,0,113,5,34,7,1,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HU_11068,Röjtökmuzsaj,353,264,4,0,182,17,28,16,4,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30021,Sarród,749,580,5,0,402,32,66,38,13,12,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
HU_08606,Sikátor,260,191,6,0,112,4,43,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HU_24208,Sobor,224,165,0,0,105,8,26,12,0,6,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1
HU_12627,Sokorópátka,929,671,10,0,467,17,101,40,4,9,9,3,2,1,1,3,0,0,2,0,0,0,0,0,1,0,1
HU_08518,Sopron,47728,35833,272,0,17766,2720,5402,4770,1525,1571,790,137,54,52,69,38,10,33,22,6,0,7,13,14,5,9,24
HU_29090,Sopronhorpács,647,548,6,0,359,9,94,37,12,15,7,0,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0
HU_25724,Sopronkövesd,991,763,5,0,446,43,141,60,18,24,10,3,0,2,1,2,1,1,1,1,0,0,1,0,0,1,2
HU_02617,Sopronnémeti,254,189,3,0,101,7,42,17,3,7,3,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
HU_11369,Szakony,343,249,0,0,162,8,43,14,4,6,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1
HU_08536,Szany,1708,1266,15,0,782,33,259,89,14,43,9,1,1,0,1,5,0,2,0,0,0,0,0,1,0,1,0
HU_15714,Szárföld,775,574,8,0,384,19,97,26,4,21,7,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
HU_03887,Szerecseny,649,420,8,0,290,6,62,19,3,13,6,3,1,3,0,3,0,0,1,0,0,1,0,0,0,0,1
HU_19266,Szil,1080,695,7,0,404,29,159,32,11,31,4,4,1,1,2,2,0,3,3,0,0,0,0,0,0,1,1
HU_03364,Szilsárkány,541,398,4,0,276,18,62,17,3,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
