gisco_id,name,registered,turnout,invalid,blank,SOC,UMP,PRG,DVG,DVD,FN,COM,VEC,UDF,RPF,PREP,DIV,REG
FR_01323,Reyssouze,542,286,6,0,108,172,0,0,0,0,0,0,0,0,0,0,0
FR_01325,Rignieux-le-Franc,613,381,15,0,141,225,0,0,0,0,0,0,0,0,0,0,0
FR_01328,Romans,307,176,5,0,62,109,0,0,0,0,0,0,0,0,0,0,0
FR_01329,Rossillon,149,81,3,0,0,33,45,0,0,0,0,0,0,0,0,0,0
FR_01330,Ruffieu,157,91,3,0,0,50,38,0,0,0,0,0,0,0,0,0,0
FR_01331,Saint-Alban,115,64,5,0,23,36,0,0,0,0,0,0,0,0,0,0,0
FR_01332,Saint-André-de-Bâgé,398,243,4,0,94,145,0,0,0,0,0,0,0,0,0,0,0
FR_01333,Saint-André-de-Corcy,2035,1097,38,0,472,587,0,0,0,0,0,0,0,0,0,0,0
FR_01334,Saint-André-dHuiriat,319,174,7,0,53,114,0,0,0,0,0,0,0,0,0,0,0
FR_01335,Saint-André-le-Bouchoux,170,106,1,0,35,70,0,0,0,0,0,0,0,0,0,0,0
FR_01336,Saint-André-sur-Vieux-Jonc,699,371,11,0,159,201,0,0,0,0,0,0,0,0,0,0,0
FR_01337,Saint-Bénigne,675,375,9,0,150,216,0,0,0,0,0,0,0,0,0,0,0
FR_01338,Groslée-Saint-Benoit,487,288,11,0,0,189,88,0,0,0,0,0,0,0,0,0,0
FR_01339,Saint-Bernard,1018,601,8,0,142,451,0,0,0,0,0,0,0,0,0,0,0
FR_01340,Saint-Bois,108,65,7,0,0,27,31,0,0,0,0,0,0,0,0,0,0
FR_01341,Saint-Champ,137,103,5,0,0,62,36,0,0,0,0,0,0,0,0,0,0
FR_01342,Sainte-Croix,333,183,4,0,62,117,0,0,0,0,0,0,0,0,0,0,0
FR_01343,Saint-Cyr-sur-Menthon,1032,571,29,0,214,328,0,0,0,0,0,0,0,0,0,0,0
FR_01344,Saint-Denis-lès-Bourg,3695,2352,64,0,973,1315,0,0,0,0,0,0,0,0,0,0,0
FR_01345,Saint-Denis-en-Bugey,1322,742,36,0,342,364,0,0,0,0,0,0,0,0,0,0,0
FR_01346,Saint-Didier-dAussiat,523,300,18,0,100,182,0,0,0,0,0,0,0,0,0,0,0
FR_01347,Saint-Didier-de-Formans,1123,719,18,0,267,434,0,0,0,0,0,0,0,0,0,0,0
FR_01348,Saint-Didier-sur-Chalaronne,1759,1000,38,0,283,679,0,0,0,0,0,0,0,0,0,0,0
FR_01349,Saint-Éloi,328,162,7,0,53,102,0,0,0,0,0,0,0,0,0,0,0
FR_01350,Saint-Étienne-du-Bois,1634,1020,34,0,356,630,0,0,0,0,0,0,0,0,0,0,0
FR_01351,Saint-Étienne-sur-Chalaronne,784,414,9,0,135,270,0,0,0,0,0,0,0,0,0,0,0
FR_01352,Saint-Étienne-sur-Reyssouze,320,172,7,0,78,87,0,0,0,0,0,0,0,0,0,0,0
FR_01353,Sainte-Euphémie,754,447,18,0,168,261,0,0,0,0,0,0,0,0,0,0,0
FR_01354,Saint-Genis-Pouilly,3025,1502,50,0,0,791,661,0,0,0,0,0,0,0,0,0,0
FR_01355,Saint-Genis-sur-Menthon,272,139,3,0,65,71,0,0,0,0,0,0,0,0,0,0,0
FR_01356,Saint-Georges-sur-Renon,125,68,4,0,30,34,0,0,0,0,0,0,0,0,0,0,0
FR_01357,Saint-Germain-de-Joux,264,149,3,0,0,109,37,0,0,0,0,0,0,0,0,0,0
FR_01358,Saint-Germain-les-Paroisses,270,182,8,0,0,105,69,0,0,0,0,0,0,0,0,0,0
FR_01359,Saint-Germain-sur-Renon,182,111,5,0,32,74,0,0,0,0,0,0,0,0,0,0,0
FR_01360,Saint-Jean-de-Gonville,657,346,16,0,0,201,129,0,0,0,0,0,0,0,0,0,0
FR_01361,Saint-Jean-de-Niost,902,456,22,0,136,298,0,0,0,0,0,0,0,0,0,0,0
FR_01362,Saint-Jean-de-Thurigneux,402,225,0,0,89,136,0,0,0,0,0,0,0,0,0,0,0
FR_01363,Saint-Jean-le-Vieux,1082,642,28,0,242,372,0,0,0,0,0,0,0,0,0,0,0
FR_01364,Saint-Jean-sur-Reyssouze,462,232,7,0,88,137,0,0,0,0,0,0,0,0,0,0,0
FR_01365,Saint-Jean-sur-Veyle,792,415,14,0,151,250,0,0,0,0,0,0,0,0,0,0,0
FR_01366,Sainte-Julie,413,241,12,0,84,145,0,0,0,0,0,0,0,0,0,0,0
FR_01367,Saint-Julien-sur-Reyssouze,388,229,7,0,76,146,0,0,0,0,0,0,0,0,0,0,0
FR_01368,Saint-Julien-sur-Veyle,390,225,12,0,81,132,0,0,0,0,0,0,0,0,0,0,0
FR_01369,Saint-Just,642,405,14,0,172,219,0,0,0,0,0,0,0,0,0,0,0
FR_01370,Saint-Laurent-sur-Saône,839,402,14,0,170,218,0,0,0,0,0,0,0,0,0,0,0
FR_01371,Saint-Marcel,654,356,12,0,132,212,0,0,0,0,0,0,0,0,0,0,0
FR_01372,Saint-Martin-de-Bavel,255,150,3,0,0,71,76,0,0,0,0,0,0,0,0,0,0
FR_01373,Saint-Martin-du-Frêne,670,321,24,0,87,210,0,0,0,0,0,0,0,0,0,0,0
FR_01374,Saint-Martin-du-Mont,1031,648,18,0,253,377,0,0,0,0,0,0,0,0,0,0,0
FR_01375,Saint-Martin-le-Châtel,461,284,15,0,111,158,0,0,0,0,0,0,0,0,0,0,0
FR_01376,Saint-Maurice-de-Beynost,2251,1086,23,0,531,532,0,0,0,0,0,0,0,0,0,0,0
FR_01378,Saint-Maurice-de-Gourdans,1456,814,41,0,263,510,0,0,0,0,0,0,0,0,0,0,0
FR_01379,Saint-Maurice-de-Rémens,432,240,14,0,104,122,0,0,0,0,0,0,0,0,0,0,0
FR_01380,Saint-Nizier-le-Bouchoux,501,293,6,0,121,166,0,0,0,0,0,0,0,0,0,0,0
FR_01381,Saint-Nizier-le-Désert,433,241,6,0,82,153,0,0,0,0,0,0,0,0,0,0,0
FR_01382,Sainte-Olive,204,111,5,0,22,84,0,0,0,0,0,0,0,0,0,0,0
FR_01383,Saint-Paul-de-Varax,866,469,16,0,158,295,0,0,0,0,0,0,0,0,0,0,0
FR_01384,Saint-Rambert-en-Bugey,1206,618,31,0,0,294,293,0,0,0,0,0,0,0,0,0,0
FR_01385,Saint-Rémy,651,401,16,0,136,249,0,0,0,0,0,0,0,0,0,0,0
FR_01386,Saint-Sorlin-en-Bugey,675,386,20,0,161,205,0,0,0,0,0,0,0,0,0,0,0
FR_01387,Saint-Sulpice,86,60,3,0,28,29,0,0,0,0,0,0,0,0,0,0,0
FR_01388,Saint-Trivier-de-Courtes,713,457,18,0,165,274,0,0,0,0,0,0,0,0,0,0,0
FR_01389,Saint-Trivier-sur-Moignans,1072,527,13,0,145,369,0,0,0,0,0,0,0,0,0,0,0
FR_01390,Saint-Vulbas,551,265,6,0,76,183,0,0,0,0,0,0,0,0,0,0,0
FR_01391,Salavre,246,152,6,0,62,84,0,0,0,0,0,0,0,0,0,0,0
FR_01392,Samognat,329,181,9,0,52,120,0,0,0,0,0,0,0,0,0,0,0
FR_01393,Sandrans,283,169,3,0,46,120,0,0,0,0,0,0,0,0,0,0,0
FR_01396,Sault-Brénaz,591,313,8,0,113,192,0,0,0,0,0,0,0,0,0,0,0
FR_01397,Sauverny,553,275,5,0,0,178,92,0,0,0,0,0,0,0,0,0,0
FR_01398,Savigneux,713,382,11,0,111,260,0,0,0,0,0,0,0,0,0,0,0
FR_01399,Ségny,850,359,10,0,0,254,95,0,0,0,0,0,0,0,0,0,0
FR_01400,Seillonnaz,115,64,6,0,0,42,16,0,0,0,0,0,0,0,0,0,0
FR_01401,Sergy,710,346,15,0,0,204,127,0,0,0,0,0,0,0,0,0,0
FR_01402,Sermoyer,403,238,2,0,120,116,0,0,0,0,0,0,0,0,0,0,0
FR_01403,Serrières-de-Briord,724,399,26,0,0,199,174,0,0,0,0,0,0,0,0,0,0
FR_01404,Serrières-sur-Ain,98,72,6,0,23,43,0,0,0,0,0,0,0,0,0,0,0
FR_01405,Servas,609,279,12,0,93,174,0,0,0,0,0,0,0,0,0,0,0
FR_01406,Servignat,132,85,3,0,16,66,0,0,0,0,0,0,0,0,0,0,0
FR_01407,Seyssel,533,285,14,0,0,162,109,0,0,0,0,0,0,0,0,0,0
FR_01408,Simandre-sur-Suran,437,263,10,0,106,147,0,0,0,0,0,0,0,0,0,0,0
FR_01409,Songieu,136,91,4,0,0,65,22,0,0,0,0,0,0,0,0,0,0
FR_01410,Sonthonnax-la-Montagne,222,133,10,0,67,56,0,0,0,0,0,0,0,0,0,0,0
FR_01411,Souclin,183,101,6,0,15,80,0,0,0,0,0,0,0,0,0,0,0
FR_01412,Sulignat,366,212,8,0,60,144,0,0,0,0,0,0,0,0,0,0,0
FR_01413,Surjoux,65,43,3,0,0,27,13,0,0,0,0,0,0,0,0,0,0
FR_01414,Sutrieu,182,109,7,0,0,61,41,0,0,0,0,0,0,0,0,0,0
FR_01415,Talissieu,281,158,3,0,0,105,50,0,0,0,0,0,0,0,0,0,0
FR_01416,Tenay,714,339,24,0,0,173,142,0,0,0,0,0,0,0,0,0,0
FR_01417,Thézillieu,304,156,17,0,0,76,63,0,0,0,0,0,0,0,0,0,0
FR_01418,Thil,681,362,13,0,150,199,0,0,0,0,0,0,0,0,0,0,0
FR_01419,Thoiry,2142,1121,41,0,0,641,439,0,0,0,0,0,0,0,0,0,0
FR_01420,Thoissey,882,452,14,0,154,284,0,0,0,0,0,0,0,0,0,0,0
FR_01421,Torcieu,451,246,19,0,0,131,96,0,0,0,0,0,0,0,0,0,0
FR_01422,Tossiat,894,544,7,0,220,317,0,0,0,0,0,0,0,0,0,0,0
FR_01423,Toussieux,484,266,7,0,78,181,0,0,0,0,0,0,0,0,0,0,0
FR_01424,Tramoyes,997,620,14,0,230,376,0,0,0,0,0,0,0,0,0,0,0
FR_01425,La Tranclière,205,115,2,0,40,73,0,0,0,0,0,0,0,0,0,0,0
FR_01426,Val-Revermont,1349,808,25,0,381,402,0,0,0,0,0,0,0,0,0,0,0
FR_01427,Trévoux,3643,2119,57,0,958,1104,0,0,0,0,0,0,0,0,0,0,0
FR_01428,Valeins,59,43,3,0,4,36,0,0,0,0,0,0,0,0,0,0,0
FR_01429,Vandeins,368,196,13,0,59,124,0,0,0,0,0,0,0,0,0,0,0
FR_01430,Varambon,317,183,11,0,69,103,0,0,0,0,0,0,0,0,0,0,0
FR_01431,Vaux-en-Bugey,735,426,27,0,173,226,0,0,0,0,0,0,0,0,0,0,0
FR_01432,Verjon,192,124,3,0,47,74,0,0,0,0,0,0,0,0,0,0,0
FR_01433,Vernoux,125,78,2,0,29,47,0,0,0,0,0,0,0,0,0,0,0
FR_01434,Versailleux,235,163,4,0,43,116,0,0,0,0,0,0,0,0,0,0,0
FR_01435,Versonnex,920,406,14,0,0,225,167,0,0,0,0,0,0,0,0,0,0
FR_01436,Vesancy,313,166,8,0,0,113,45,0,0,0,0,0,0,0,0,0,0
FR_01437,Vescours,155,74,1,0,28,45,0,0,0,0,0,0,0,0,0,0,0
FR_01439,Vésines,85,53,2,0,12,39,0,0,0,0,0,0,0,0,0,0,0
FR_01441,Vieu-dIzenave,454,261,12,0,0,161,88,0,0,0,0,0,0,0,0,0,0
FR_01442,Vieu,278,169,4,0,0,98,67,0,0,0,0,0,0,0,0,0,0
FR_01443,Villars-les-Dombes,2622,1524,36,0,633,855,0,0,0,0,0,0,0,0,0,0,0
FR_01444,Villebois,733,406,21,0,186,199,0,0,0,0,0,0,0,0,0,0,0
FR_01445,Villemotier,364,231,15,0,88,128,0,0,0,0,0,0,0,0,0,0,0
FR_01446,Villeneuve,734,386,8,0,86,292,0,0,0,0,0,0,0,0,0,0,0
FR_01447,Villereversure,749,460,13,0,206,241,0,0,0,0,0,0,0,0,0,0,0
FR_01448,Villes,227,151,6,0,0,96,49,0,0,0,0,0,0,0,0,0,0
FR_01449,Villette-sur-Ain,400,237,11,0,106,120,0,0,0,0,0,0,0,0,0,0,0
FR_01450,Villieu-Loyes-Mollon,1891,969,23,0,326,620,0,0,0,0,0,0,0,0,0,0,0
FR_01451,Viriat,3971,2419,63,0,860,1496,0,0,0,0,0,0,0,0,0,0,0
FR_01452,Virieu-le-Grand,631,368,11,0,0,179,178,0,0,0,0,0,0,0,0,0,0
FR_01453,Arvière-en-Valromey,218,119,4,0,0,72,43,0,0,0,0,0,0,0,0,0,0
FR_01454,Virignin,416,261,18,0,0,167,76,0,0,0,0,0,0,0,0,0,0
FR_01456,Vongnes,77,57,2,0,0,31,24,0,0,0,0,0,0,0,0,0,0
FR_01457,Vonnas,1734,899,26,0,282,591,0,0,0,0,0,0,0,0,0,0,0
FR_02001,Abbécourt,378,193,11,0,0,75,0,107,0,0,0,0,0,0,0,0,0
FR_02002,Achery,378,238,13,0,117,0,0,0,108,0,0,0,0,0,0,0,0
FR_02003,Acy,698,342,36,0,0,236,0,0,0,70,0,0,0,0,0,0,0
FR_02004,Agnicourt-et-Séchelles,144,94,2,0,47,45,0,0,0,0,0,0,0,0,0,0,0
FR_02005,Aguilcourt,252,166,4,0,88,0,0,0,74,0,0,0,0,0,0,0,0
FR_02006,Aisonville-et-Bernoville,203,143,8,0,69,66,0,0,0,0,0,0,0,0,0,0,0
FR_02007,Aizelles,93,58,25,0,13,0,0,0,20,0,0,0,0,0,0,0,0
FR_02008,Aizy-Jouy,184,103,16,0,0,57,0,0,0,30,0,0,0,0,0,0,0
FR_02009,Alaincourt,375,242,10,0,123,109,0,0,0,0,0,0,0,0,0,0,0
FR_02010,Allemant,106,57,8,0,0,23,0,0,0,26,0,0,0,0,0,0,0
FR_02011,Ambleny,859,472,14,0,0,238,0,220,0,0,0,0,0,0,0,0,0
FR_02012,Ambrief,62,37,4,0,0,19,0,0,0,14,0,0,0,0,0,0,0
FR_02013,Amifontaine,289,178,12,0,82,0,0,0,84,0,0,0,0,0,0,0,0
FR_02014,Amigny-Rouy,493,319,12,0,0,149,0,158,0,0,0,0,0,0,0,0,0
FR_02015,Ancienville,68,42,3,0,0,23,0,0,0,16,0,0,0,0,0,0,0
FR_02016,Andelain,122,92,5,0,54,0,0,0,33,0,0,0,0,0,0,0,0
FR_02017,Anguilcourt-le-Sart,225,162,6,0,77,0,0,0,79,0,0,0,0,0,0,0,0
FR_02018,Anizy-le-Grand,1335,748,22,0,419,0,0,0,307,0,0,0,0,0,0,0,0
FR_02019,Annois,273,188,7,0,80,101,0,0,0,0,0,0,0,0,0,0,0
FR_02020,Any-Martin-Rieux,374,245,16,0,92,137,0,0,0,0,0,0,0,0,0,0,0
FR_02021,Archon,81,52,2,0,16,0,0,0,34,0,0,0,0,0,0,0,0
FR_02022,Arcy-Sainte-Restitue,293,180,25,0,0,128,0,0,0,27,0,0,0,0,0,0,0
FR_02023,Armentières-sur-Ourcq,93,74,17,0,0,45,0,0,0,12,0,0,0,0,0,0,0
FR_02024,Arrancy,42,36,1,0,15,0,0,0,20,0,0,0,0,0,0,0,0
FR_02025,Artemps,247,135,5,0,62,68,0,0,0,0,0,0,0,0,0,0,0
FR_02026,Artonges,150,88,0,0,0,68,0,0,0,20,0,0,0,0,0,0,0
FR_02027,Assis-sur-Serre,205,147,7,0,80,0,0,0,60,0,0,0,0,0,0,0,0
FR_02028,Athies-sous-Laon,1685,1027,82,0,559,0,0,0,386,0,0,0,0,0,0,0,0
FR_02029,Attilly,303,208,10,0,102,96,0,0,0,0,0,0,0,0,0,0,0
FR_02030,Aubencheul-aux-Bois,206,164,8,0,44,112,0,0,0,0,0,0,0,0,0,0,0
FR_02031,Aubenton,518,330,8,0,165,157,0,0,0,0,0,0,0,0,0,0,0
FR_02032,Aubigny-aux-Kaisnes,187,118,4,0,63,51,0,0,0,0,0,0,0,0,0,0,0
FR_02033,Aubigny-en-Laonnois,89,60,2,0,30,0,0,0,28,0,0,0,0,0,0,0,0
FR_02034,Audignicourt,64,41,0,0,0,27,0,14,0,0,0,0,0,0,0,0,0
FR_02035,Audigny,158,116,3,0,66,47,0,0,0,0,0,0,0,0,0,0,0
FR_02036,Augy,65,45,3,0,0,29,0,0,0,13,0,0,0,0,0,0,0
FR_02037,Aulnois-sous-Laon,892,546,27,0,351,0,0,0,168,0,0,0,0,0,0,0,0
FR_02038,Les Autels,70,50,1,0,22,0,0,0,27,0,0,0,0,0,0,0,0
FR_02039,Autremencourt,109,79,0,0,50,29,0,0,0,0,0,0,0,0,0,0,0
FR_02040,Autreppes,128,96,2,0,55,39,0,0,0,0,0,0,0,0,0,0,0
FR_02041,Autreville,559,340,12,0,0,170,0,158,0,0,0,0,0,0,0,0,0
FR_02042,Azy-sur-Marne,284,139,21,0,0,95,0,0,0,23,0,0,0,0,0,0,0
FR_02043,Bagneux,49,37,4,0,0,15,0,18,0,0,0,0,0,0,0,0,0
FR_02044,Bancigny,30,21,3,0,5,13,0,0,0,0,0,0,0,0,0,0,0
FR_02046,Barenton-Bugny,425,264,11,0,172,0,0,0,81,0,0,0,0,0,0,0,0
FR_02047,Barenton-Cel,97,62,4,0,35,0,0,0,23,0,0,0,0,0,0,0,0
FR_02048,Barenton-sur-Serre,84,64,7,0,24,0,0,0,33,0,0,0,0,0,0,0,0
FR_02049,Barisis,512,308,16,0,0,136,0,156,0,0,0,0,0,0,0,0,0
FR_02050,Barzy-en-Thiérache,235,151,6,0,79,66,0,0,0,0,0,0,0,0,0,0,0
FR_02051,Barzy-sur-Marne,276,169,24,0,0,116,0,0,0,29,0,0,0,0,0,0,0
FR_02052,Bassoles-Aulers,111,71,4,0,41,0,0,0,26,0,0,0,0,0,0,0,0
FR_02053,Vallées en Champagne,220,145,20,0,0,105,0,0,0,20,0,0,0,0,0,0,0
FR_02054,Bazoches-et-Saint-Thibaut,293,151,23,0,0,102,0,0,0,26,0,0,0,0,0,0,0
FR_02055,Beaumé,102,64,3,0,21,40,0,0,0,0,0,0,0,0,0,0,0
FR_02056,Beaumont-en-Beine,110,68,1,0,0,27,0,40,0,0,0,0,0,0,0,0,0
FR_02057,Beaurevoir,1031,612,31,0,250,331,0,0,0,0,0,0,0,0,0,0,0
FR_02058,Beaurieux,481,261,20,0,125,0,0,0,116,0,0,0,0,0,0,0,0
FR_02059,Beautor,1988,999,31,0,0,317,0,651,0,0,0,0,0,0,0,0,0
FR_02060,Beauvois-en-Vermandois,225,153,9,0,63,81,0,0,0,0,0,0,0,0,0,0,0
FR_02061,Becquigny,176,106,3,0,65,38,0,0,0,0,0,0,0,0,0,0,0
FR_02062,Belleau,91,51,6,0,0,37,0,0,0,8,0,0,0,0,0,0,0
FR_02063,Bellenglise,300,166,7,0,83,76,0,0,0,0,0,0,0,0,0,0,0
FR_02064,Belleu,2556,1437,62,0,0,603,0,772,0,0,0,0,0,0,0,0,0
FR_02065,Bellicourt,501,317,15,0,137,165,0,0,0,0,0,0,0,0,0,0,0
FR_02066,Benay,152,98,4,0,44,50,0,0,0,0,0,0,0,0,0,0,0
FR_02067,Bergues-sur-Sambre,171,119,11,0,44,64,0,0,0,0,0,0,0,0,0,0,0
FR_02068,Berlancourt,68,46,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0
FR_02069,Berlise,87,62,4,0,26,0,0,0,32,0,0,0,0,0,0,0,0
FR_02070,Bernot,329,233,4,0,144,85,0,0,0,0,0,0,0,0,0,0,0
FR_02071,Berny-Rivière,433,271,21,0,0,124,0,126,0,0,0,0,0,0,0,0,0
FR_02072,Berrieux,134,88,6,0,40,0,0,0,42,0,0,0,0,0,0,0,0
FR_02073,Berry-au-Bac,336,196,3,0,107,0,0,0,86,0,0,0,0,0,0,0,0
FR_02074,Bertaucourt-Epourdon,393,220,15,0,117,0,0,0,88,0,0,0,0,0,0,0,0
FR_02075,Berthenicourt,169,113,8,0,39,66,0,0,0,0,0,0,0,0,0,0,0
FR_02076,Bertricourt,61,45,9,0,6,0,0,0,30,0,0,0,0,0,0,0,0
FR_02077,Berzy-le-Sec,304,197,8,0,0,85,0,104,0,0,0,0,0,0,0,0,0
FR_02078,Besmé,97,62,1,0,0,30,0,31,0,0,0,0,0,0,0,0,0
FR_02079,Besmont,126,88,3,0,35,50,0,0,0,0,0,0,0,0,0,0,0
FR_02080,Besny-et-Loizy,282,178,16,0,76,0,0,0,86,0,0,0,0,0,0,0,0
FR_02081,Béthancourt-en-Vaux,262,164,10,0,0,82,0,72,0,0,0,0,0,0,0,0,0
FR_02082,Beugneux,73,44,4,0,0,32,0,0,0,8,0,0,0,0,0,0,0
FR_02083,Beuvardes,468,240,26,0,0,144,0,0,0,70,0,0,0,0,0,0,0
FR_02084,Bézu-le-Guéry,155,103,11,0,0,64,0,0,0,28,0,0,0,0,0,0,0
FR_02085,Bézu-Saint-Germain,378,227,21,0,0,168,0,0,0,38,0,0,0,0,0,0,0
FR_02086,Bichancourt,732,469,20,0,0,197,0,252,0,0,0,0,0,0,0,0,0
FR_02087,Bieuxy,25,22,3,0,0,8,0,11,0,0,0,0,0,0,0,0,0
FR_02088,Bièvres,66,53,4,0,25,0,0,0,24,0,0,0,0,0,0,0,0
FR_02089,Billy-sur-Aisne,905,543,21,0,0,220,0,302,0,0,0,0,0,0,0,0,0
FR_02090,Billy-sur-Ourcq,167,111,11,0,0,66,0,0,0,34,0,0,0,0,0,0,0
FR_02091,Blanzy-lès-Fismes,69,49,12,0,0,35,0,0,0,2,0,0,0,0,0,0,0
FR_02093,Blérancourt,895,493,21,0,0,227,0,245,0,0,0,0,0,0,0,0,0
FR_02094,Blesmes,298,157,24,0,0,106,0,0,0,27,0,0,0,0,0,0,0
FR_02095,Bohain-en-Vermandois,4112,2189,168,0,1097,924,0,0,0,0,0,0,0,0,0,0,0
FR_02096,Bois-lès-Pargny,127,71,1,0,45,0,0,0,25,0,0,0,0,0,0,0,0
FR_02097,Boncourt,183,124,6,0,68,0,0,0,50,0,0,0,0,0,0,0,0
FR_02098,Bonneil,281,156,19,0,0,107,0,0,0,30,0,0,0,0,0,0,0
FR_02099,Bonnesvalyn,146,67,13,0,0,42,0,0,0,12,0,0,0,0,0,0,0
FR_02100,Bony,91,70,0,0,38,32,0,0,0,0,0,0,0,0,0,0,0
FR_02101,Bosmont-sur-Serre,153,106,3,0,46,57,0,0,0,0,0,0,0,0,0,0,0
FR_02102,Bouconville-Vauclair,143,103,10,0,56,0,0,0,37,0,0,0,0,0,0,0,0
FR_02103,Boué,936,548,23,0,312,213,0,0,0,0,0,0,0,0,0,0,0
FR_02104,Bouffignereux,87,55,0,0,30,0,0,0,25,0,0,0,0,0,0,0,0
FR_02105,Bouresches,127,70,2,0,0,50,0,0,0,18,0,0,0,0,0,0,0
FR_02106,Bourg-et-Comin,418,261,26,0,146,0,0,0,89,0,0,0,0,0,0,0,0
FR_02107,Bourguignon-sous-Coucy,75,42,1,0,0,17,0,24,0,0,0,0,0,0,0,0,0
FR_02108,Bourguignon-sous-Montbavin,111,84,3,0,39,0,0,0,42,0,0,0,0,0,0,0,0
FR_02109,La Bouteille,419,250,3,0,156,91,0,0,0,0,0,0,0,0,0,0,0
FR_02110,Braine,1440,774,101,0,0,509,0,0,0,164,0,0,0,0,0,0,0
FR_02111,Brancourt-en-Laonnois,485,292,15,0,178,0,0,0,99,0,0,0,0,0,0,0,0
FR_02112,Brancourt-le-Grand,469,251,9,0,164,78,0,0,0,0,0,0,0,0,0,0,0
FR_02114,Brasles,946,542,78,0,0,341,0,0,0,123,0,0,0,0,0,0,0
FR_02115,Braye-en-Laonnois,153,111,8,0,84,0,0,0,19,0,0,0,0,0,0,0,0
FR_02116,Braye-en-Thiérache,139,92,5,0,52,35,0,0,0,0,0,0,0,0,0,0,0
FR_02117,Bray-Saint-Christophe,59,41,3,0,27,11,0,0,0,0,0,0,0,0,0,0,0
FR_02118,Braye,92,62,7,0,0,38,0,0,0,17,0,0,0,0,0,0,0
FR_02119,Brécy,225,133,5,0,0,81,0,0,0,47,0,0,0,0,0,0,0
FR_02120,Brenelle,156,94,6,0,0,58,0,0,0,30,0,0,0,0,0,0,0
FR_02121,Breny,166,98,10,0,0,61,0,0,0,27,0,0,0,0,0,0,0
FR_02122,Brie,62,35,4,0,19,0,0,0,12,0,0,0,0,0,0,0,0
FR_02123,Brissay-Choigny,228,170,4,0,79,87,0,0,0,0,0,0,0,0,0,0,0
FR_02124,Brissy-Hamégicourt,525,327,14,0,151,162,0,0,0,0,0,0,0,0,0,0,0
FR_02125,Brumetz,157,101,4,0,0,70,0,0,0,27,0,0,0,0,0,0,0
FR_02126,Brunehamel,483,249,13,0,126,0,0,0,110,0,0,0,0,0,0,0,0
FR_02127,Bruyères-sur-Fère,143,98,8,0,0,57,0,0,0,33,0,0,0,0,0,0,0
FR_02128,Bruyères-et-Montbérault,1193,825,38,0,416,0,0,0,371,0,0,0,0,0,0,0,0
FR_02129,Bruys,19,17,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0
FR_02130,Bucilly,182,114,8,0,47,59,0,0,0,0,0,0,0,0,0,0,0
FR_02131,Bucy-le-Long,1437,747,105,0,0,480,0,0,0,162,0,0,0,0,0,0,0
FR_02132,Bucy-lès-Cerny,124,87,6,0,35,0,0,0,46,0,0,0,0,0,0,0,0
FR_02133,Bucy-lès-Pierrepont,305,190,10,0,116,0,0,0,64,0,0,0,0,0,0,0,0
FR_02134,Buire,705,426,13,0,307,106,0,0,0,0,0,0,0,0,0,0,0
FR_02135,Buironfosse,860,512,24,0,292,196,0,0,0,0,0,0,0,0,0,0,0
FR_02136,Burelles,132,82,4,0,41,37,0,0,0,0,0,0,0,0,0,0,0
FR_02137,Bussiares,91,69,3,0,0,56,0,0,0,10,0,0,0,0,0,0,0
FR_02138,Buzancy,139,76,1,0,0,58,0,0,0,17,0,0,0,0,0,0,0
FR_02139,Caillouël-Crépigny,372,229,8,0,0,134,0,87,0,0,0,0,0,0,0,0,0
FR_02140,Camelin,309,163,9,0,0,71,0,83,0,0,0,0,0,0,0,0,0
FR_02141,La Capelle,1485,873,37,0,473,363,0,0,0,0,0,0,0,0,0,0,0
FR_02142,Castres,140,99,3,0,71,25,0,0,0,0,0,0,0,0,0,0,0
FR_02143,Le Catelet,146,93,4,0,34,55,0,0,0,0,0,0,0,0,0,0,0
FR_02144,Caulaincourt,94,60,3,0,21,36,0,0,0,0,0,0,0,0,0,0,0
FR_02145,Caumont,378,233,8,0,0,89,0,136,0,0,0,0,0,0,0,0,0
FR_02146,Celles-lès-Condé,68,49,7,0,0,32,0,0,0,10,0,0,0,0,0,0,0
FR_02147,La Celle-sous-Montmirail,81,56,4,0,0,40,0,0,0,12,0,0,0,0,0,0,0
FR_02148,Celles-sur-Aisne,152,93,13,0,0,54,0,0,0,26,0,0,0,0,0,0,0
FR_02149,Cerizy,37,28,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0
FR_02150,Cerny-en-Laonnois,49,30,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0
FR_02151,Cerny-lès-Bucy,90,75,3,0,43,0,0,0,29,0,0,0,0,0,0,0,0
FR_02152,Cerseuil,63,29,2,0,0,25,0,0,0,2,0,0,0,0,0,0,0
FR_02153,Cessières,345,218,10,0,118,0,0,0,90,0,0,0,0,0,0,0,0
FR_02154,Chacrise,250,145,16,0,0,97,0,0,0,32,0,0,0,0,0,0,0
FR_02155,Chaillevois,141,94,6,0,48,0,0,0,40,0,0,0,0,0,0,0,0
FR_02156,Chalandry,166,101,13,0,56,0,0,0,32,0,0,0,0,0,0,0,0
FR_02157,Chambry,563,395,17,0,255,0,0,0,123,0,0,0,0,0,0,0,0
FR_02158,Chamouille,151,89,1,0,53,0,0,0,35,0,0,0,0,0,0,0,0
