gisco_id,name,registered,turnout,invalid,blank,UG,DIV,EXG,ENS,RN,LR,ECO,DVD,REC,UXD,DSV,EXD,DVG,UDI,REG,DVC,HOR,COM,SOC,VEC,FI,RDG
FR_01249,Miribel,7194,5035,24,58,1488,0,51,1278,1619,424,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0
FR_01250,Misérieux,1373,1036,4,12,238,0,11,247,369,122,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
FR_01252,Mogneneins,645,480,2,13,65,0,3,117,230,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01254,Montagnat,1731,1263,6,35,272,2,7,357,465,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01255,Montagnieu,447,311,3,12,53,0,3,42,0,10,1,43,2,142,0,0,0,0,0,0,0,0,0,0,0,0
FR_01257,Montanges,306,220,7,2,44,2,1,57,98,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_01258,Montceaux,968,702,8,18,90,0,8,163,369,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01259,Montcet,492,387,1,9,60,0,3,46,176,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_01260,Le Montellier,230,177,0,2,14,0,1,63,77,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
FR_01261,Monthieux,546,423,1,8,80,0,2,108,186,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01262,Montluel,4573,3180,14,36,984,0,41,912,985,163,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
FR_01263,Montmerle-sur-Saône,2960,2094,9,41,355,13,13,577,945,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01264,Montracol,795,611,4,11,124,0,9,98,311,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01265,Montréal-la-Cluse,2134,1393,10,18,394,0,21,147,0,34,3,305,16,445,0,0,0,0,0,0,0,0,0,0,0,0
FR_01266,Montrevel-en-Bresse,1991,1342,7,17,236,0,4,152,569,349,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
FR_01267,Nurieux-Volognat,753,558,8,9,63,0,5,55,0,24,4,124,3,263,0,0,0,0,0,0,0,0,0,0,0,0
FR_01268,Murs-et-Gélignieux,192,147,1,4,14,0,0,42,71,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_01269,Nantua,1647,1016,8,18,302,0,14,115,0,18,5,189,18,329,0,0,0,0,0,0,0,0,0,0,0,0
FR_01272,Neuville-les-Dames,1106,776,6,17,134,0,13,147,355,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01273,Neuville-sur-Ain,1319,925,4,13,211,0,14,95,429,150,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
FR_01274,Les Neyrolles,347,237,1,3,60,0,3,25,0,5,3,36,0,101,0,0,0,0,0,0,0,0,0,0,0,0
FR_01275,Neyron,1957,1415,5,14,326,0,12,400,476,144,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
FR_01276,Niévroz,1268,904,2,16,170,0,7,211,405,61,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
FR_01277,Nivollet-Montgriffon,120,82,1,1,13,0,2,16,0,2,0,19,1,27,0,0,0,0,0,0,0,0,0,0,0,0
FR_01279,Oncieu,82,62,1,1,16,0,1,5,0,4,0,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0
FR_01280,Ordonnaz,142,107,0,1,15,0,0,14,0,4,0,22,1,50,0,0,0,0,0,0,0,0,0,0,0,0
FR_01281,Ornex,2162,1426,6,21,436,19,8,527,292,107,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
FR_01282,Outriaz,179,132,4,1,25,0,4,16,0,9,3,22,4,44,0,0,0,0,0,0,0,0,0,0,0,0
FR_01283,Oyonnax,11807,6541,52,84,2137,0,79,629,0,185,45,1185,60,2085,0,0,0,0,0,0,0,0,0,0,0,0
FR_01284,Ozan,552,416,7,7,67,0,3,45,210,74,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_01285,Parcieux,1019,792,2,13,185,0,3,251,270,53,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
FR_01286,Parves et Nattages,798,612,5,21,191,0,6,147,198,36,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
FR_01288,Péron,1551,1027,8,24,238,20,8,328,325,56,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
FR_01289,Péronnas,4756,3276,22,63,858,1,39,797,1157,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01290,Pérouges,1088,859,5,15,189,0,8,185,361,77,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
FR_01291,Perrex,612,486,9,9,71,0,6,106,213,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01293,Peyriat,147,115,1,2,33,0,0,13,0,2,0,22,0,42,0,0,0,0,0,0,0,0,0,0,0,0
FR_01294,Peyrieu,612,465,4,8,95,4,4,105,196,43,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
FR_01295,Peyzieux-sur-Saône,442,313,0,10,56,0,5,61,154,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01296,Pirajoux,313,195,1,5,30,0,0,7,111,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01297,Pizay,734,527,7,10,116,0,3,133,207,39,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
FR_01298,Plagne,114,82,1,2,13,0,5,16,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01299,Le Plantay,387,283,2,6,26,0,3,60,161,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01301,Polliat,2145,1557,15,14,278,0,8,192,617,424,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
FR_01302,Pollieu,146,123,1,2,32,0,0,32,46,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_01303,Poncin,1289,880,5,17,174,0,7,96,0,16,5,158,9,393,0,0,0,0,0,0,0,0,0,0,0,0
FR_01304,Pont-dAin,2026,1322,5,22,332,0,9,106,580,257,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
FR_01305,Pont-de-Vaux,1499,934,12,13,210,0,6,130,307,239,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
FR_01306,Pont-de-Veyle,989,622,7,9,133,0,6,132,279,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01307,Port,590,431,3,7,78,0,3,61,0,12,1,94,2,170,0,0,0,0,0,0,0,0,0,0,0,0
FR_01308,Pougny,459,265,1,6,78,3,2,75,86,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_01309,Pouillat,70,60,2,0,6,0,1,11,35,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01310,Prémeyzel,128,100,1,3,27,4,2,21,38,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01311,Prémillieu,55,44,3,0,8,0,1,4,0,2,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0
FR_01313,Prévessin-Moëns,4329,2893,10,23,752,35,20,1261,571,190,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
FR_01314,Priay,1250,894,2,17,187,0,11,90,421,156,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
FR_01317,Ramasse,251,199,2,4,52,0,0,18,81,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01318,Rancé,575,439,2,5,79,0,2,85,203,37,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
FR_01319,Relevant,353,271,1,3,52,1,2,52,138,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01320,Replonges,2949,2145,20,43,327,2,19,436,885,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01321,Revonnas,729,567,4,10,177,0,2,76,177,119,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01322,Reyrieux,3863,2881,13,37,655,0,20,773,978,272,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
FR_01323,Reyssouze,751,537,4,8,81,0,2,72,251,115,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
FR_01325,Rignieux-le-Franc,861,655,6,14,131,0,7,151,275,54,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
FR_01328,Romans,418,300,0,8,44,0,2,73,134,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01329,Rossillon,145,97,2,1,21,0,2,14,0,1,2,17,2,35,0,0,0,0,0,0,0,0,0,0,0,0
FR_01330,Ruffieu,156,128,1,3,44,0,2,17,0,4,0,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0
FR_01331,Saint-Alban,147,113,2,9,19,0,1,15,0,3,1,30,0,33,0,0,0,0,0,0,0,0,0,0,0,0
FR_01332,Saint-André-de-Bâgé,636,474,3,6,82,0,5,83,220,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01333,Saint-André-de-Corcy,2725,1972,5,41,417,0,20,443,822,142,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
FR_01334,Saint-André-dHuiriat,462,353,2,18,53,0,2,61,187,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01335,Saint-André-le-Bouchoux,283,216,1,5,44,2,3,28,108,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01336,Saint-André-sur-Vieux-Jonc,952,689,9,17,145,0,7,154,314,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01337,Saint-Bénigne,973,696,6,11,107,0,4,100,282,176,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
FR_01338,Groslée-Saint-Benoit,968,683,6,18,98,0,5,108,0,21,6,102,8,311,0,0,0,0,0,0,0,0,0,0,0,0
FR_01339,Saint-Bernard,1326,995,4,16,176,0,4,366,316,94,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
FR_01342,Sainte-Croix,449,347,2,8,72,0,1,74,133,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
FR_01343,Saint-Cyr-sur-Menthon,1391,958,7,24,165,1,15,177,442,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01344,Saint-Denis-lès-Bourg,4668,3373,22,40,962,0,25,551,990,756,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
FR_01345,Saint-Denis-en-Bugey,1714,1190,12,30,224,0,19,165,0,29,2,170,13,526,0,0,0,0,0,0,0,0,0,0,0,0
FR_01346,Saint-Didier-dAussiat,624,465,5,14,73,0,2,57,195,111,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
FR_01347,Saint-Didier-de-Formans,1763,1387,3,26,319,0,9,348,512,136,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
FR_01348,Saint-Didier-sur-Chalaronne,2281,1565,13,47,225,5,11,329,799,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01349,Saint-Éloi,414,304,1,2,67,0,7,72,117,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
FR_01350,Saint-Étienne-du-Bois,2038,1489,8,20,300,0,13,149,572,414,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
FR_01351,Saint-Étienne-sur-Chalaronne,1243,827,10,10,115,1,20,129,485,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01352,Saint-Étienne-sur-Reyssouze,432,314,3,8,44,0,4,34,142,74,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
FR_01353,Sainte-Euphémie,1173,904,2,10,208,0,6,234,331,74,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
FR_01354,Saint-Genis-Pouilly,5435,3297,14,30,1080,57,19,1110,789,159,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
FR_01355,Saint-Genis-sur-Menthon,388,274,1,11,38,0,2,53,133,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01356,Saint-Georges-sur-Renon,182,137,2,4,20,0,1,27,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01357,Saint-Germain-de-Joux,269,155,1,5,39,1,0,39,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01358,Saint-Germain-les-Paroisses,331,257,4,2,49,2,4,59,104,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01359,Saint-Germain-sur-Renon,196,138,0,1,6,0,0,31,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01360,Saint-Jean-de-Gonville,1086,760,3,16,146,13,3,250,255,53,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
FR_01361,Saint-Jean-de-Niost,1386,1042,4,11,190,0,13,250,458,89,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
FR_01362,Saint-Jean-de-Thurigneux,605,461,1,10,60,0,6,114,194,54,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
FR_01363,Saint-Jean-le-Vieux,1437,1037,8,18,213,0,10,141,0,31,5,191,6,414,0,0,0,0,0,0,0,0,0,0,0,0
FR_01364,Saint-Jean-sur-Reyssouze,574,393,1,6,56,0,1,34,181,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01365,Saint-Jean-sur-Veyle,891,617,22,0,114,1,3,135,247,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01366,Sainte-Julie,753,600,3,9,131,0,5,92,295,55,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
FR_01367,Saint-Julien-sur-Reyssouze,476,340,1,7,48,0,4,26,163,88,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_01368,Saint-Julien-sur-Veyle,594,451,2,9,77,0,5,95,217,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01369,Saint-Just,792,565,1,8,166,0,3,157,186,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01370,Saint-Laurent-sur-Saône,1026,607,4,6,196,0,8,107,222,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01371,Saint-Marcel,968,689,3,17,157,0,8,150,302,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01372,Saint-Martin-de-Bavel,362,247,3,7,62,0,4,37,0,6,5,47,3,73,0,0,0,0,0,0,0,0,0,0,0,0
FR_01373,Saint-Martin-du-Frêne,728,508,7,12,58,0,5,51,0,10,8,142,4,211,0,0,0,0,0,0,0,0,0,0,0,0
FR_01374,Saint-Martin-du-Mont,1497,1122,6,8,236,0,6,128,468,262,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
FR_01375,Saint-Martin-le-Châtel,651,476,2,8,82,0,4,46,210,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01376,Saint-Maurice-de-Beynost,2486,1658,5,33,519,0,29,400,541,90,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
FR_01378,Saint-Maurice-de-Gourdans,2246,1659,12,22,281,0,9,375,791,139,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
FR_01379,Saint-Maurice-de-Rémens,544,389,3,12,73,0,8,30,0,20,3,47,3,190,0,0,0,0,0,0,0,0,0,0,0,0
FR_01380,Saint-Nizier-le-Bouchoux,519,363,0,2,46,0,1,38,172,102,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01381,Saint-Nizier-le-Désert,632,457,4,13,80,0,8,78,243,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01382,Sainte-Olive,257,189,1,5,26,0,0,47,93,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01383,Saint-Paul-de-Varax,1141,774,2,20,119,0,9,148,424,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01384,Saint-Rambert-en-Bugey,1324,805,9,19,189,0,15,73,0,16,6,107,7,364,0,0,0,0,0,0,0,0,0,0,0,0
FR_01385,Saint-Rémy,795,597,7,15,109,0,4,140,259,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01386,Saint-Sorlin-en-Bugey,897,656,2,14,142,0,2,148,225,106,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
FR_01387,Saint-Sulpice,169,126,0,1,17,0,2,10,57,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01388,Saint-Trivier-de-Courtes,713,472,3,2,49,0,3,65,206,138,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
FR_01389,Saint-Trivier-sur-Moignans,1280,929,7,13,151,0,9,153,505,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01390,Saint-Vulbas,891,622,2,7,70,0,8,97,366,58,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
FR_01391,Salavre,269,202,3,3,39,0,1,17,72,65,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01392,Samognat,471,363,1,5,59,0,4,46,0,10,2,82,1,153,0,0,0,0,0,0,0,0,0,0,0,0
FR_01393,Sandrans,470,372,0,10,50,0,3,60,207,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01396,Sault-Brénaz,581,365,2,7,59,0,10,58,169,48,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
FR_01397,Sauverny,625,400,0,10,72,5,5,161,113,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
FR_01398,Savigneux,1041,764,8,16,106,1,1,193,377,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01399,Ségny,1251,794,2,14,193,6,3,274,226,68,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
FR_01400,Seillonnaz,110,99,0,2,19,0,1,9,0,3,0,34,2,29,0,0,0,0,0,0,0,0,0,0,0,0
FR_01401,Sergy,1096,774,1,8,167,13,3,356,188,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_01402,Sermoyer,511,362,2,7,72,0,7,23,201,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01403,Serrières-de-Briord,987,630,5,12,141,0,9,90,0,26,8,73,4,262,0,0,0,0,0,0,0,0,0,0,0,0
FR_01404,Serrières-sur-Ain,121,88,0,1,17,0,0,11,0,2,3,13,0,41,0,0,0,0,0,0,0,0,0,0,0,0
FR_01405,Servas,824,580,1,16,115,0,9,118,281,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01406,Servignat,136,112,3,2,19,0,0,15,45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01407,Seyssel,682,458,3,13,133,0,7,106,155,34,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
FR_01408,Simandre-sur-Suran,563,403,2,7,124,0,1,27,151,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01410,Sonthonnax-la-Montagne,235,189,1,7,41,0,2,19,0,9,2,35,1,72,0,0,0,0,0,0,0,0,0,0,0,0
FR_01411,Souclin,197,165,0,2,13,0,2,23,81,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
FR_01412,Sulignat,441,320,3,4,61,0,4,59,158,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01415,Talissieu,295,203,1,4,34,0,3,30,0,14,5,29,3,80,0,0,0,0,0,0,0,0,0,0,0,0
FR_01416,Tenay,600,353,3,2,66,0,2,31,0,10,0,72,4,163,0,0,0,0,0,0,0,0,0,0,0,0
FR_01418,Thil,953,723,5,11,164,0,4,198,278,43,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
FR_01419,Thoiry,3391,2280,8,19,541,34,9,901,607,129,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
FR_01420,Thoissey,1040,652,3,13,132,1,8,116,328,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01421,Torcieu,543,420,4,13,82,0,4,35,0,9,5,68,1,199,0,0,0,0,0,0,0,0,0,0,0,0
FR_01422,Tossiat,1118,855,5,9,189,0,1,115,362,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01423,Toussieux,824,652,2,2,149,0,7,151,268,50,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
FR_01424,Tramoyes,1465,1155,4,28,213,0,5,330,429,116,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
FR_01425,La Tranclière,241,185,3,3,40,0,1,13,83,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01426,Val-Revermont,1904,1426,4,27,358,0,9,157,552,300,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
FR_01427,Trévoux,4168,2986,10,36,986,0,34,694,885,250,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0
FR_01428,Valeins,106,83,1,4,9,0,0,18,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01429,Vandeins,497,367,2,3,50,0,2,31,195,82,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01430,Varambon,411,315,3,4,60,0,2,43,148,50,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
FR_01431,Vaux-en-Bugey,925,691,2,15,186,0,11,125,264,79,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
FR_01432,Verjon,257,209,4,9,43,0,2,14,65,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01433,Vernoux,208,140,0,3,21,0,4,8,70,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01434,Versailleux,326,242,0,5,38,0,2,57,105,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01435,Versonnex,1285,760,1,16,183,15,9,266,228,25,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
FR_01436,Vesancy,354,266,1,6,49,7,1,112,63,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FR_01437,Vescours,140,107,1,2,12,0,2,16,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01439,Vésines,68,49,0,1,3,0,1,6,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01441,Vieu-dIzenave,499,351,0,5,41,0,4,22,0,9,6,101,11,152,0,0,0,0,0,0,0,0,0,0,0,0
FR_01443,Villars-les-Dombes,3529,2417,17,57,546,3,27,543,1042,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01444,Villebois,972,641,5,15,142,0,16,83,301,71,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
FR_01445,Villemotier,449,338,4,6,52,0,1,33,144,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_01446,Villeneuve,1205,884,7,21,104,2,12,193,465,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01447,Villereversure,960,679,4,8,151,0,3,66,274,167,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
FR_01448,Villes,293,205,1,4,34,2,2,65,84,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
FR_01449,Villette-sur-Ain,592,448,23,0,71,0,1,112,211,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01450,Villieu-Loyes-Mollon,2991,2101,8,47,403,0,12,463,949,169,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
FR_01451,Viriat,4941,3617,17,53,704,0,22,473,1318,1012,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
FR_01452,Virieu-le-Grand,785,523,4,7,115,0,4,56,0,12,8,56,5,256,0,0,0,0,0,0,0,0,0,0,0,0
FR_01453,Arvière-en-Valromey,587,417,3,13,88,0,2,52,0,20,17,76,3,143,0,0,0,0,0,0,0,0,0,0,0,0
FR_01454,Virignin,765,528,2,11,104,2,7,105,260,32,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
FR_01456,Vongnes,68,54,2,0,12,0,0,17,0,2,3,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0
FR_01457,Vonnas,2282,1491,12,26,256,0,29,345,676,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02001,Abbécourt,388,249,2,9,32,0,8,34,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02002,Achery,460,306,2,11,45,7,1,47,186,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02003,Acy,791,554,3,20,119,0,4,90,296,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02004,Agnicourt-et-Séchelles,136,97,0,3,0,0,2,0,0,0,0,0,0,0,4,62,26,0,0,0,0,0,0,0,0,0
FR_02005,Aguilcourt,321,239,2,5,33,0,0,54,143,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02006,Aisonville-et-Bernoville,216,159,0,2,0,0,2,0,0,0,0,0,0,0,2,88,65,0,0,0,0,0,0,0,0,0
FR_02007,Aizelles,103,65,0,4,5,0,0,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02008,Aizy-Jouy,214,144,9,2,28,0,0,14,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02009,Alaincourt,412,269,4,5,27,0,2,0,150,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02010,Allemant,123,92,0,1,11,0,1,16,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02011,Ambleny,1024,629,5,17,97,0,9,154,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02012,Ambrief,56,43,0,0,2,0,0,9,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02013,Amifontaine,323,232,3,11,22,1,1,56,132,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02014,Amigny-Rouy,586,404,2,8,70,0,6,78,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02015,Ancienville,65,53,0,0,2,0,1,15,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02016,Andelain,167,114,2,2,27,0,1,15,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02017,Anguilcourt-le-Sart,217,132,3,7,18,1,1,23,77,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02018,Anizy-le-Grand,1882,1189,19,21,220,9,12,217,672,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02019,Annois,282,188,2,1,15,0,0,0,98,68,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02020,Any-Martin-Rieux,360,260,3,7,0,0,4,0,0,0,0,0,0,0,5,144,97,0,0,0,0,0,0,0,0,0
FR_02021,Archon,70,53,0,1,13,2,0,4,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02022,Arcy-Sainte-Restitue,333,227,3,2,29,0,2,54,126,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02023,Armentières-sur-Ourcq,97,73,5,3,19,0,0,12,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02024,Arrancy,35,30,1,4,4,0,1,4,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
