gisco_id,name,registered,turnout,invalid,blank,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,ESCAÑOS EN BLANCO,FALANGE ESPAÑOLA DE LAS JONS,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,UNIDOS PODEMOS POR ANDALUCÍA,PARTIDO POPULAR,PARTIDO SOCIALISTA OBRERO ESPAÑOL,RECORTES CERO-GRUPO VERDE,UNIÓN PROGRESO Y DEMOCRACIA,VOX,PARTIDO LIBERTARIO,PARTIDO SOMOS ANDALUCES POR ANDALUCÍA Y LOS PUEBLO,PARTIDO COMUNISTA OBRERO ESPAÑOL,CIUDADANOS LIBRES UNIDOS,ENTABAN,MOVIMIENTO ARAGONÉS SOCIAL,UNIDOS PODEMOS EN ALTO ARAGÓN,PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON,INDEPENDIENTES POR ARAGÓN,UNIDOS PODEMOS EN ARAGÓN,UNIÓN DE TODOS,PARTIDO HUMANISTA,UNIDOS PODEMOS/XUNÍOS PODEMOS,PARTIDO POPULAR-FORO,PARTIDO UNIONISTA ESTADO DE ESPAÑA,FAMILIA Y VIDA,UNITS PODEM MÉS,SOBIRANIA PER A LES ILLES,COALICIÓN CANARIA-PARTIDO NACIONALISTA CANARIO,JUNTOS POR CANARIAS,PARTIDO COMUNISTA DEL PUEBLO CANARIO,UNIDOS PODEMOS,PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,UNIDAD DEL PUEBLO,LA FALANGE,INICIATIVA MERINDADES DE CASTILLA,ALIANZA DE CENTRO DEMOCRÁTICO,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,UNIÓN DEL PUEBLO LEONÉS,CIUDADANOS DE CENTRO DEMOCRÁTICO-CANDIDATURA INDEP,CONVERGÈNCIA DEMOCRÀTICA DE CATALUNYA,"CIUTADANS, PARTIDO DE LA CIUDADANÍA",EN COMÚ PODEM-GUANYEM EL CANVI,ESQUERRA REPUBLICANA/CATALUNYA SÍ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,PARTIDO POPULAR/PARTIT POPULAR,PARTIT DELS SOCIALISTES DE CATALUNYA,CIUTADANS-PARTIDO DE LA CIUDADANÍA,PLATAFORMA PER CATALUNYA,BNG-NÓS CANDIDATURA GALEGA,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,COMUNISTAS DA GALIZA,EN MAREA,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,COMUNISTAS DA GALIZA-PCPE,ESCANOS EN BRANCO,EUSKAL HERRIA BILDU,GEROA BAI,"LIBERTAD NAVARRA, LIBERTATE NAFARRA",UNIDOS PODEMOS-ELKARREKIN AHAL DUGU,UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTI,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,UNIDOS PODEMOS/ELKARREKIN AHAL DUGU,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA(PSOE),ESCAÑOS EN BLANCO-AULKI ZURIAK,LA FUERZA DE LOS MAYORES DE ESPAÑA,HEGOALDE RIOJA-LIBERTAD NAVARRA,LOS VERDES-ECOPACIFISTAS,COMPROMÍS-PODEMOS-EUPV: A LA VALENCIANA,SOM VALENCIANS,CIUDADANOS DE CENTRO DEMOCRÁTICO,PARTIT COMUNISTA DELS POBLES D'ESPANYA,RENOVACIO POLITICA
ES_04074,Pechina,2840,2000,21,23,239,0,4,0,15,2,363,679,642,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04075,Pulpí,5196,3735,29,23,494,1,0,0,26,1,268,1586,1290,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04076,Purchena,1279,960,16,8,101,1,0,1,5,3,124,287,412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04077,Rágol,295,263,2,2,15,0,1,0,0,0,10,169,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04078,Rioja,1078,758,12,8,46,0,0,0,2,1,180,243,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04079,Roquetas de Mar,51383,33777,191,257,5582,33,39,13,349,39,5334,15024,6735,44,86,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04080,Santa Cruz de Marchena,209,162,0,3,15,0,0,1,0,0,31,75,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04081,Santa Fe de Mondújar,355,287,0,0,18,1,0,0,0,0,23,67,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04082,Senés,297,200,0,0,16,0,1,0,0,0,13,109,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04083,Serón,1777,1345,9,6,100,0,0,0,13,0,142,463,610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04084,Sierro,341,249,2,2,37,0,0,0,3,0,12,115,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04085,Somontín,387,304,3,2,19,0,0,0,2,0,11,160,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04086,Sorbas,1760,1243,9,9,110,0,2,0,7,2,98,640,364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04087,Suflí,182,135,0,0,20,0,0,0,0,0,16,64,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04088,Tabernas,2454,1660,10,15,128,1,0,1,6,0,201,593,698,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04089,Taberno,742,521,3,1,54,0,1,2,9,0,42,248,159,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04090,Tahal,304,238,4,0,20,0,0,0,0,0,32,76,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04091,Terque,334,268,1,6,19,0,0,0,1,0,17,63,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04092,Tíjola,2838,2127,24,10,277,1,5,0,21,3,171,868,737,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04093,Turre,1882,1216,12,11,102,3,1,0,5,2,135,552,389,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04094,Turrillas,207,144,0,0,11,0,0,0,0,0,2,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04095,Uleila del Campo,714,471,3,5,53,0,0,0,0,0,47,176,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04096,Urrácal,266,209,1,0,16,0,0,0,0,0,15,78,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04097,Velefique,248,189,0,1,11,0,1,0,2,0,34,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04098,Vélez-Blanco,1516,1115,9,11,145,1,4,0,3,0,71,377,492,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04099,Vélez-Rubio,4989,3636,48,27,447,3,3,0,13,1,305,1670,1105,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04100,Vera,8768,5390,37,32,845,46,2,2,53,2,697,2332,1316,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04101,Viator,4266,2909,33,26,408,5,4,0,18,3,272,1017,1116,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04102,Vícar,13694,8944,79,50,1098,8,12,8,73,10,819,4164,2598,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04103,Zurgena,1476,1018,10,3,78,0,3,0,6,1,66,469,375,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04901,"Tres Villas, Las",545,395,1,0,31,0,0,0,1,0,49,146,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04902,"Ejido, El",45437,28936,237,214,4064,18,37,5,252,23,3321,15123,5452,38,108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04903,"Mojonera, La",4320,2858,33,19,276,0,1,1,10,4,186,1678,644,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04904,Balanegra,1777,1230,9,12,131,2,2,0,12,2,77,751,223,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11001,Alcalá de los Gazules,4358,2816,49,11,235,0,3,0,9,2,310,737,1450,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11002,Alcalá del Valle,4273,2835,20,16,86,0,0,0,6,2,1331,195,1175,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11003,Algar,1261,836,14,7,70,0,1,0,5,0,73,295,369,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11004,Algeciras,88783,51500,485,513,8746,0,44,0,726,51,8434,18383,13648,118,210,115,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11005,Algodonales,4583,3018,51,25,241,0,0,0,23,4,520,695,1444,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11006,Arcos de la Frontera,24455,15750,163,193,1990,0,10,0,150,19,2204,4655,6311,14,20,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11007,Barbate,17964,10038,182,197,1155,0,9,0,111,20,1862,3386,3058,19,19,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11008,"Barrios, Los",17471,10952,140,128,1795,0,8,0,134,15,2034,3231,3391,19,37,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11009,Benaocaz,605,414,4,1,30,0,0,0,3,0,55,180,139,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11010,Bornos,6410,4189,59,88,388,0,0,0,22,1,989,1036,1583,11,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11011,"Bosque, El",1716,1195,30,12,143,0,2,0,14,0,183,383,416,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11012,Cádiz,99886,70290,617,693,8541,0,63,0,1747,61,20377,22985,14488,256,246,155,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11013,Castellar de la Frontera,2312,1547,29,15,210,0,3,0,11,2,244,380,644,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11014,Conil de la Frontera,16858,10366,121,153,1527,0,8,0,96,10,2302,3204,2887,22,15,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11015,Chiclana de la Frontera,62476,38177,302,488,6277,0,31,0,700,47,7314,12871,9864,68,107,90,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11016,Chipiona,14929,9426,124,123,1232,0,8,0,133,9,1628,3440,2677,13,15,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11017,Espera,3212,2233,30,39,158,0,1,0,12,2,383,587,1015,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11018,"Gastor, El",1468,1046,15,9,79,0,0,0,9,1,100,402,428,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11019,Grazalema,1826,1302,54,7,124,0,5,0,11,2,174,436,478,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11020,Jerez de la Frontera,165378,109810,980,1188,17195,0,88,0,1569,133,22806,35994,28950,268,318,222,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11021,Jimena de la Frontera,6764,4434,72,52,525,0,1,0,23,2,729,1135,1885,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11022,"Línea de la Concepción, La",48675,26491,235,270,3728,0,16,0,490,37,4619,8250,8659,69,45,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11023,Medina-Sidonia,9348,6410,61,64,646,0,1,0,65,5,1213,1407,2919,3,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11024,Olvera,6723,4696,62,44,504,0,0,0,18,5,741,1338,1972,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11025,Paterna de Rivera,4398,2899,51,51,240,0,2,0,28,12,419,530,1552,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11026,Prado del Rey,4782,3451,73,26,511,0,4,0,19,7,373,1225,1194,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11027,"Puerto de Santa María, El",67913,45219,386,454,7196,0,37,0,692,74,9927,16620,9382,115,177,132,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11028,Puerto Real,32488,21971,299,316,2456,0,15,0,464,32,7708,3690,6767,69,95,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11029,Puerto Serrano,5430,3039,39,44,178,0,0,0,20,1,736,654,1353,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11030,Rota,22774,15157,199,149,2465,0,10,0,237,20,2672,5571,3716,27,61,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11031,San Fernando,76455,49854,449,535,8130,0,46,0,1069,51,10367,16614,12099,155,160,146,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11032,Sanlúcar de Barrameda,53875,31273,265,348,4435,0,20,0,512,59,6794,9182,9507,38,53,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11033,San Roque,20903,12949,178,164,1688,0,5,0,160,16,2295,4114,4252,21,32,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
