gisco_id,name,registered,turnout,invalid,blank,Slovenská ľudová strana Andreja Hlinku,DOBRÁ VOĽBA,Sloboda a Solidarita,SME RODINA,Slovenské Hnutie Obrody,ZA ĽUDÍ,MÁME TOHO DOSŤ !,Slovenská národná strana,Demokratická strana,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",Koalícia Progresívne Slovensko a SPOLU - občianska demokracia,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,99 % - občiansky hlas,Kresťanskodemokratické hnutie,Slovenská liga,VLASŤ,MOST - HÍD,SMER - sociálna demokracia,SOLIDARITA - Hnutie pracujúcej chudoby,HLAS ĽUDU,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,Práca slovenského národa,Kotlebovci - Ľudová strana Naše Slovensko,Socialisti.sk
SK_521281,Čakanovce (okres Košice - okolie),487,254,6,0,3,9,15,20,1,10,2,2,0,105,12,0,1,3,0,5,0,43,0,0,0,1,11,5
SK_521299,Cana,4403,2592,52,0,12,92,94,302,3,135,45,80,2,786,110,1,0,83,1,102,10,414,4,3,4,0,242,15
SK_521302,Cecejovce,1687,1101,5,0,2,31,53,94,1,61,13,27,1,341,56,0,0,17,0,31,58,83,0,0,137,0,84,6
SK_521311,Cizatice,341,236,7,0,0,15,19,32,1,7,2,3,0,58,3,0,0,23,0,6,1,36,0,1,0,0,22,0
SK_521329,Debrad,332,211,3,0,0,0,7,6,0,5,3,0,0,38,1,0,0,1,0,0,16,12,0,0,113,0,5,1
SK_521337,Drienovec,1650,895,44,0,35,21,22,51,2,25,3,9,1,148,18,0,0,6,3,11,30,143,5,0,248,1,62,7
SK_521345,Druzstevna pri Hornade,2034,1295,7,0,14,42,59,155,3,70,4,42,2,383,46,0,0,80,1,54,1,225,4,0,1,0,98,4
SK_521353,Durdosik,469,333,5,0,2,12,13,34,1,12,3,6,0,100,19,0,0,19,0,13,0,68,0,0,0,0,25,1
SK_521361,Durkov,1329,705,31,0,9,42,17,45,0,40,3,13,1,251,26,1,0,7,1,14,4,114,4,0,3,0,75,4
SK_559873,Dvorniky-Vcelare,411,262,3,0,4,3,5,17,0,6,0,3,1,51,6,0,0,2,0,6,27,14,0,0,93,0,21,0
SK_521370,Geca,1445,1008,23,0,2,26,44,117,0,56,11,20,0,314,47,0,0,68,0,35,5,170,0,1,0,0,64,5
SK_521388,Gynov,535,381,2,0,3,11,9,34,0,15,42,16,0,84,10,0,0,28,0,9,0,76,0,1,0,0,31,10
SK_521396,Hacava,174,72,1,0,4,3,0,4,0,3,1,2,1,21,1,0,0,5,0,5,1,15,0,0,0,0,5,0
SK_518123,Háj (okres Košice - okolie),236,157,0,0,2,3,2,7,0,8,1,0,0,22,4,0,0,1,1,1,41,3,0,0,52,0,9,0
SK_521400,Haniska (okres Košice - okolie),1190,850,9,0,3,24,40,99,0,29,92,16,0,210,25,0,0,86,1,17,1,134,1,0,3,0,59,1
SK_521418,Herlany,256,198,0,0,0,8,12,16,0,20,0,4,0,44,13,0,0,15,0,4,4,35,0,0,2,0,18,3
SK_521426,Hodkovce,253,188,2,0,0,3,18,16,0,14,2,0,0,56,14,1,0,7,0,6,0,35,0,0,1,0,13,0
SK_518107,Hosťovce (okres Košice - okolie),173,119,0,0,1,0,2,3,0,10,1,0,0,15,1,0,0,0,0,0,21,0,0,0,64,0,1,0
SK_521442,Hrasovik,303,219,1,0,0,6,18,23,0,13,1,5,0,64,18,0,0,5,0,6,0,35,0,0,0,0,22,2
SK_521469,Hylov,413,315,5,0,1,12,11,25,0,24,3,11,1,118,15,0,0,33,0,1,0,33,1,0,0,0,20,1
SK_599310,Chorvaty,93,68,1,0,0,0,1,2,0,4,0,0,0,9,0,0,0,1,0,1,5,8,1,1,32,0,1,1
SK_521477,Chrastne,468,314,4,0,1,12,9,38,0,8,1,16,0,138,9,0,0,13,0,7,1,34,0,0,0,0,23,0
SK_521485,Janik,494,299,5,0,0,5,2,24,0,12,5,1,0,114,9,0,0,3,0,6,15,20,0,1,44,0,32,1
SK_521493,Jasov,2309,1020,28,0,10,37,33,77,0,37,3,10,0,218,61,0,0,10,0,22,45,260,0,2,89,0,76,2
SK_521507,Kalsa,585,401,7,0,2,7,16,30,0,20,5,22,0,85,15,0,0,26,0,23,0,115,1,1,1,0,24,1
SK_521523,Kecerovce,2151,822,16,0,23,17,6,28,1,25,2,5,1,547,7,1,0,10,0,12,11,89,0,0,1,0,18,2
SK_521540,Kecerovsky Lipovec,105,67,2,0,0,4,2,7,0,2,0,5,1,14,2,1,0,3,0,2,0,15,0,0,0,0,7,0
SK_559687,Kechnec,879,516,7,0,0,15,24,39,0,44,6,4,1,155,17,0,0,14,0,22,20,62,1,0,33,0,48,4
SK_521558,Koksov - Baksa,971,687,6,0,2,33,22,92,0,32,8,23,0,184,32,0,0,47,0,20,1,131,2,0,1,0,51,0
SK_521566,Komarovce,332,231,1,0,0,0,6,7,0,8,0,0,0,34,1,0,0,3,0,5,17,6,0,0,142,0,1,0
SK_582514,Kostoľany nad Hornádom,1010,727,7,0,3,30,28,94,0,47,5,34,0,209,23,0,0,40,0,28,0,124,1,2,0,0,48,4
SK_521574,Kosicka Bela,795,562,7,0,1,17,18,78,0,33,5,17,0,127,22,0,0,39,0,15,1,89,0,0,0,0,91,2
SK_521582,Kosicka Polianka,807,520,9,0,0,25,23,63,0,26,6,9,0,149,32,1,0,22,0,26,4,98,0,0,0,0,27,0
SK_521591,Kosicke Olsany,999,622,2,0,0,27,35,58,0,43,6,42,0,192,37,0,0,38,0,14,1,82,0,0,1,1,39,4
SK_521604,Kosicky Klecenov,241,155,2,0,0,4,5,21,0,8,2,8,0,35,6,0,0,10,0,1,0,33,0,3,0,0,16,1
SK_521612,Kralovce,923,432,8,0,2,17,28,31,3,31,2,14,0,150,15,1,1,32,0,9,0,65,0,0,0,0,22,1
SK_521639,Kysak,1213,880,4,0,2,21,59,100,0,81,9,23,4,268,43,0,0,51,0,27,2,109,0,1,0,1,68,7
SK_521655,Mala Ida,1308,1062,9,0,0,32,109,88,0,92,11,17,1,330,70,0,0,57,1,19,8,155,0,0,4,1,54,4
SK_521663,Mala Lodina,228,151,0,0,0,3,4,10,0,8,2,3,1,37,5,0,0,17,0,11,0,30,0,0,0,0,19,1
SK_521671,Medzev,3039,1403,14,0,10,59,69,121,0,88,22,13,0,456,74,0,1,27,1,31,13,230,5,3,14,0,148,4
SK_580252,Milhost,312,157,6,0,0,0,4,15,1,5,5,0,0,31,6,0,0,2,0,3,17,16,0,0,28,0,17,1
SK_521680,Mokrance,1161,786,7,0,0,21,31,53,0,41,7,6,1,249,33,0,1,9,0,14,73,48,0,0,132,1,58,1
SK_521698,Moldava nad Bodvou,7816,4232,64,0,36,77,224,291,1,196,20,43,4,898,225,2,3,38,0,64,256,395,6,0,1024,1,347,17
SK_521701,Mudrovce,63,40,0,0,0,1,2,3,0,4,0,1,0,11,0,0,0,0,0,1,0,16,0,0,0,0,1,0
SK_518140,Nizna Hutka,512,366,7,0,0,5,9,51,0,25,2,18,3,99,9,1,0,17,0,11,1,78,0,1,1,0,28,0
SK_521728,Nizna Kamenica,493,327,2,0,0,10,17,49,0,17,17,8,0,110,14,3,0,7,0,8,1,42,0,0,0,0,20,2
SK_521736,Nizna Mysla,1152,716,28,0,5,26,27,77,1,47,4,8,1,206,38,1,0,39,0,20,0,125,0,1,0,0,62,0
SK_521744,Nizny Caj,228,144,0,0,0,4,6,12,0,8,0,0,0,37,5,0,0,15,0,2,1,40,0,1,0,0,12,1
SK_521752,Nizny Klatov,686,503,3,0,0,18,37,53,0,44,11,16,3,132,37,0,0,17,0,20,2,78,0,0,0,0,28,4
SK_521761,Nizny Lanec,314,149,3,0,2,3,9,6,0,2,1,0,0,27,3,0,0,0,0,0,13,3,0,0,74,0,2,1
SK_521795,Nova Polhora,368,293,3,0,0,7,12,37,0,9,4,14,0,78,12,0,0,7,0,9,0,73,1,1,0,0,23,3
SK_521787,Novacany,601,339,17,0,1,11,20,32,0,32,4,10,0,87,22,0,0,13,0,16,2,49,2,0,0,0,20,1
SK_521809,Novy Salas,177,139,1,0,0,2,4,18,0,10,3,5,0,39,4,0,0,16,1,6,0,24,0,0,0,1,5,0
SK_521817,Obisovce,372,274,4,0,3,8,18,29,0,13,2,11,0,91,19,0,1,14,0,10,0,37,0,0,0,0,12,2
SK_521825,Olsovany,516,311,0,0,1,8,28,42,0,18,9,6,0,78,13,0,0,16,0,4,1,59,0,0,1,1,25,1
SK_521833,Opatka,95,72,0,0,0,4,1,7,0,5,1,1,0,22,8,0,0,8,0,3,0,10,0,0,0,0,1,1
SK_521841,Opina,152,99,1,0,1,3,2,7,0,6,1,0,0,28,1,0,0,2,0,3,2,36,0,0,0,0,6,0
SK_521850,Panovce,495,378,3,0,0,6,20,35,0,28,2,8,1,94,27,0,0,8,0,11,24,52,0,1,11,0,45,2
SK_521868,Peder,321,183,5,0,1,0,5,5,0,5,2,3,0,33,7,0,0,1,0,1,15,4,0,0,85,0,11,0
SK_521876,Perin-Chym,1248,812,11,0,1,15,22,104,0,36,15,15,1,213,34,0,0,27,1,19,39,105,3,0,102,0,48,1
SK_521884,Ploské (okres Košice - okolie),725,499,5,0,2,11,18,48,0,27,2,5,1,109,21,0,0,19,0,24,0,153,0,1,0,0,51,2
SK_521892,Poproč (okres Košice - okolie),2222,1427,12,0,2,61,68,142,1,77,6,44,4,324,68,0,0,48,0,60,9,314,0,0,0,0,181,6
SK_521906,Rákoš (okres Košice - okolie),302,181,2,0,3,5,8,23,0,8,2,3,1,66,2,1,0,10,1,6,1,26,0,0,1,0,11,1
SK_521914,Rankovce,561,352,7,0,6,6,3,8,0,33,4,9,0,196,4,0,0,4,0,0,14,35,0,0,4,0,17,2
SK_521922,Resica,291,205,3,0,0,0,8,9,0,3,0,4,0,20,6,0,0,0,0,2,8,6,1,1,132,0,2,0
SK_521931,Rozhanovce,2001,1374,27,0,2,41,104,109,0,94,7,37,1,399,75,1,0,111,0,42,6,245,0,1,5,1,60,6
SK_521949,Rudník (okres Košice - okolie),522,328,5,0,2,9,16,46,0,10,2,20,0,65,18,0,1,7,0,17,3,65,0,0,0,0,38,4
SK_521957,Ruskov,1228,851,7,0,0,28,30,92,0,41,12,20,0,256,33,0,0,57,0,45,3,157,0,1,0,0,58,11
SK_521965,Sady nad Torysou,1531,960,11,0,8,40,50,89,1,56,6,33,4,261,44,0,2,47,0,45,10,178,0,1,2,0,68,4
SK_521973,Sena,1680,977,17,0,2,24,47,97,0,36,21,14,0,323,43,1,0,43,0,23,16,127,0,1,63,1,72,6
SK_521981,Skaros,885,597,16,0,3,13,18,59,0,41,13,12,0,193,14,2,0,39,0,13,2,84,0,0,1,0,74,0
SK_518115,Slancik,175,114,1,0,0,4,2,10,0,5,1,0,0,24,9,0,0,16,0,5,0,27,0,0,0,0,10,0
SK_522007,Slanec,1180,649,5,0,0,27,22,79,0,34,9,12,0,219,28,1,1,16,0,20,2,110,0,1,3,0,57,3
SK_522015,Slanska Huta,192,137,4,0,0,8,6,5,0,3,1,5,0,51,7,0,0,16,0,0,0,20,0,0,0,0,11,0
SK_522023,Slanske Nove Mesto,414,255,2,0,1,9,12,25,0,12,1,9,0,54,4,0,0,18,0,2,0,87,1,0,0,0,18,0
SK_522031,Sokol,955,641,11,0,0,21,43,53,0,41,3,20,0,222,58,0,0,33,0,13,2,81,1,1,0,0,37,1
SK_559865,Sokoľany,944,516,11,0,10,18,4,58,0,26,10,8,0,163,19,0,0,24,0,24,1,91,1,0,0,0,43,5
SK_522040,Svinica,773,481,9,0,3,16,21,53,0,26,3,28,1,148,8,1,0,5,1,9,2,110,0,0,0,0,35,2
SK_522066,Semsa,729,423,5,0,5,13,23,50,0,27,6,2,1,89,27,3,0,16,0,17,0,110,0,0,0,0,29,0
SK_522074,Stos,619,329,8,0,8,8,14,28,0,33,4,9,1,89,15,0,0,7,0,6,4,63,0,0,0,0,32,0
SK_522082,Trebejov,174,138,0,0,0,4,11,17,0,17,2,0,0,39,14,0,0,9,0,3,0,16,1,0,0,0,5,0
SK_522091,Trstany,245,178,5,0,1,3,7,14,0,11,0,9,0,47,10,0,0,16,0,5,2,30,0,0,0,0,15,3
SK_522104,Trstene pri Hornade,1189,773,22,0,2,20,35,79,1,30,18,13,2,207,16,0,0,49,0,21,6,155,0,1,2,0,89,5
SK_559784,Turna nad Bodvou,2782,1435,29,0,38,31,33,58,0,59,5,13,2,374,27,0,0,16,1,18,141,89,6,0,406,2,76,11
SK_521779,Turnianska Nova Ves,251,176,0,0,0,0,0,1,0,7,2,0,0,12,4,0,0,2,0,0,36,4,0,0,108,0,0,0
SK_522121,Vajkovce,713,436,3,0,0,11,36,51,0,26,9,14,3,147,36,0,0,9,0,15,3,46,0,0,2,0,20,5
SK_522139,Valaliky,3407,2065,19,0,3,56,84,251,0,141,32,48,1,660,101,2,0,155,0,64,9,282,1,0,1,1,144,10
SK_522147,Velka Ida,2413,941,24,0,8,13,12,74,1,45,21,6,0,307,21,0,1,23,0,28,45,97,1,1,98,0,114,1
SK_522155,Velka Lodina,245,155,3,0,1,1,4,13,0,11,2,2,0,73,4,0,1,4,0,3,0,23,0,0,0,0,10,0
SK_522163,Vtackovce,763,356,18,0,8,5,1,9,1,14,1,7,0,237,2,1,1,2,1,2,9,27,2,0,0,0,7,1
SK_522171,Vysna Hutka,403,266,4,0,0,11,9,45,0,10,6,3,0,90,12,0,0,8,0,3,2,38,0,1,0,0,24,0
SK_522180,Vysna Kamenica,258,179,3,0,1,16,7,15,0,8,3,2,0,53,6,0,0,0,1,6,0,48,0,0,0,0,10,0
SK_522198,Vysna Mysla,787,543,7,0,4,26,20,64,0,36,6,12,3,121,22,0,0,55,0,10,0,93,1,0,0,0,53,10
SK_522201,Vysny Caj,242,168,4,0,0,1,10,18,0,10,0,5,1,59,8,0,0,7,0,4,0,34,0,0,2,0,5,0
SK_522210,Vysny Klatov,385,277,5,0,0,5,9,19,1,18,1,22,0,93,18,0,0,12,0,12,0,43,0,0,0,0,16,3
SK_582093,Vysny Medzev,431,250,6,0,2,8,12,16,0,7,11,5,0,68,15,0,0,2,0,8,4,46,0,1,1,0,37,1
SK_559881,Zadiel,136,71,0,0,0,2,5,5,0,4,0,0,1,9,1,0,0,0,0,1,9,0,0,0,30,0,2,2
SK_522244,Zlata Idka,342,258,3,0,2,2,20,17,0,19,0,10,0,88,12,0,0,12,0,12,1,29,0,0,0,1,27,3
SK_522252,Zarnov,341,182,3,0,1,0,1,7,1,13,2,3,0,33,6,0,0,0,0,1,12,13,0,0,73,1,11,1
SK_522261,Zdana,1124,754,7,0,5,25,15,68,0,41,27,12,0,211,16,0,1,128,0,37,1,94,1,0,0,0,62,3
SK_522287,Bajany,373,199,0,0,2,4,5,14,0,14,1,7,0,58,6,1,0,3,0,6,20,33,0,0,2,0,23,0
SK_522295,Banovce nad Ondavou,577,353,1,0,2,17,9,30,0,11,5,20,0,65,8,0,0,6,0,3,1,128,1,0,0,0,41,5
SK_528137,Beša (okres Michalovce),294,202,12,0,0,0,0,1,0,4,0,7,0,16,3,0,0,0,0,0,50,1,0,0,105,0,3,0
SK_522368,Bracovce,725,405,3,0,0,11,9,32,2,9,10,8,1,71,12,1,0,6,0,4,0,183,0,0,0,0,42,1
SK_513857,Budince,172,110,2,0,5,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,45,1,0,0,39,0,2,0
SK_522376,Budkovce,1179,612,12,0,1,20,26,36,0,9,6,16,0,131,10,0,0,26,0,17,7,224,1,0,0,1,67,2
SK_522392,Cecehov,308,203,6,0,3,11,9,12,0,12,0,9,0,42,7,0,0,7,0,15,1,52,0,0,0,0,14,3
SK_528277,Cicarovce,700,401,8,0,4,2,7,5,0,7,0,1,0,28,7,0,0,0,0,1,69,7,0,0,248,0,7,0
SK_528307,Cierne Pole,266,164,3,0,0,1,4,6,0,13,3,18,1,59,5,0,0,7,0,3,3,23,0,0,3,0,11,1
SK_528331,Drahnov,979,324,6,0,12,2,1,9,0,3,0,4,0,74,1,0,1,0,0,3,24,144,1,0,23,0,15,1
SK_522406,Dúbravka,545,355,5,0,0,19,3,33,0,9,5,26,1,48,8,0,0,22,0,13,1,116,1,0,0,0,45,0
SK_522414,Falkusovce,513,268,4,0,0,7,2,32,1,5,2,23,1,74,8,0,0,9,0,14,1,61,0,0,0,0,23,1
SK_522431,Hatalov,607,346,4,0,1,9,8,31,0,5,2,18,0,52,8,0,0,12,0,12,1,130,1,0,1,0,51,0
SK_522449,Hazin,382,211,5,0,4,18,8,11,0,10,1,15,0,37,11,0,0,9,0,14,1,50,1,0,0,0,15,1
SK_522465,Hnojne,189,109,0,0,0,0,3,8,0,4,1,3,0,41,4,0,0,4,0,4,0,23,0,0,0,0,13,1
SK_522481,Horovce (okres Michalovce),643,368,11,0,1,19,4,30,1,8,5,15,0,89,7,0,0,10,0,7,0,127,0,0,0,0,34,0
SK_522511,Inacovce,528,225,3,0,10,25,3,12,0,8,0,11,0,36,7,0,0,14,1,3,25,47,0,1,0,0,19,0
SK_528391,Izkovce,84,64,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,47,1,0,0,7,0,2,0
SK_522546,Jastrabie pri Michalovciach,246,138,3,0,0,10,0,15,0,8,0,4,1,22,13,0,0,13,0,4,0,28,0,0,1,0,15,1
SK_522562,Jovsa,677,378,6,0,2,10,6,44,0,15,2,20,2,79,7,0,0,15,0,12,2,106,0,0,0,0,49,1
SK_522571,Kacanov,325,190,1,0,2,14,0,16,1,6,2,2,1,87,1,1,0,9,1,2,0,29,0,1,0,0,11,3
SK_522589,Kaluza,361,257,0,0,0,6,14,20,0,10,1,15,0,67,7,0,0,25,0,7,0,75,0,0,0,0,10,0
SK_528404,Kapusianske Klacany,673,436,4,0,5,1,3,5,0,3,1,4,0,28,5,1,0,1,0,1,27,8,0,0,336,0,3,0
SK_522597,Klokočov (okres Michalovce),342,234,4,0,0,11,12,15,0,10,0,11,2,37,5,0,0,6,0,25,0,73,0,0,0,0,17,6
SK_522651,Krasnovce,513,367,5,0,2,10,17,33,0,19,2,18,1,89,5,0,0,5,0,18,3,101,0,1,0,0,36,2
SK_528463,Krisovska Lieskova,662,348,6,0,8,7,3,13,0,9,2,8,0,39,1,0,0,0,0,3,145,16,0,0,77,0,10,1
SK_522686,Kusin,286,179,1,0,1,7,2,19,0,2,1,5,0,38,7,0,0,16,0,9,0,48,1,0,0,0,21,1
SK_522694,Lastomir,970,604,6,0,0,19,19,69,0,27,22,23,0,153,22,1,1,5,0,22,0,156,0,0,0,0,55,4
SK_522708,Laskovce,448,222,7,0,3,5,3,10,0,2,1,4,0,105,1,0,0,8,0,11,2,45,0,1,0,0,14,0
SK_522724,Lesne,349,227,2,0,0,16,2,16,0,4,1,14,0,56,3,0,1,12,0,15,0,64,0,0,0,0,20,1
SK_522732,Lozin,660,319,12,0,1,17,9,24,0,13,3,11,0,53,15,0,0,17,0,11,2,97,0,0,0,0,34,0
SK_522741,Lúčky (okres Michalovce),448,223,2,0,0,11,3,15,0,10,3,10,0,58,14,0,0,3,0,2,0,55,0,0,0,0,27,10
SK_522759,Malcice,1037,435,11,0,0,10,7,30,0,3,0,11,2,194,6,1,0,12,0,6,3,116,0,0,0,0,22,1
SK_522767,Male Raskovce,193,125,0,0,0,1,2,10,0,9,0,5,0,11,1,0,0,1,0,1,21,13,0,1,28,0,21,0
SK_522783,Markovce,653,272,3,0,11,14,2,15,2,6,0,6,1,112,2,3,1,7,0,5,0,54,2,0,1,0,25,0
SK_528579,Matovske Vojkovce,508,247,4,0,3,1,2,2,1,4,0,4,0,16,5,0,0,0,0,1,92,7,0,0,100,0,5,0
SK_522279,Michalovce,30153,17312,163,0,35,641,845,1532,6,997,88,689,10,4263,810,0,2,762,1,720,71,4227,18,5,9,9,1281,128
SK_522791,Moravany,823,476,2,0,0,40,12,46,1,15,4,19,0,94,17,1,0,25,0,11,3,139,1,1,0,0,43,2
SK_522805,Nacina Ves,1391,719,11,0,4,30,9,51,0,17,3,24,1,216,19,0,0,35,0,17,2,229,0,0,0,0,50,1
SK_528633,Oborin,559,305,3,0,1,3,1,3,0,8,0,4,0,24,10,1,0,1,0,8,129,19,1,1,82,0,6,0
SK_522848,Oreské (okres Michalovce),403,248,8,0,0,9,3,15,0,10,3,9,1,46,4,0,0,21,0,6,1,82,0,0,0,0,30,0
SK_522864,Palin,686,270,4,0,1,8,6,27,0,19,0,10,1,57,8,0,0,7,0,9,1,83,1,0,0,0,28,0
SK_522872,Pavlovce nad Uhom,3291,1030,19,0,11,25,22,62,1,15,4,31,3,461,17,0,0,18,0,27,7,212,0,1,0,1,85,8
SK_522881,Petrikovce,167,95,0,0,1,0,4,8,0,1,2,2,0,17,3,0,0,5,0,5,0,34,0,1,3,0,9,0
SK_522902,Petrovce nad Laborcom,798,433,6,0,4,21,13,39,0,16,5,9,0,103,24,1,0,44,1,7,0,111,0,0,0,0,27,2
SK_522945,Poruba pod Vihorlatom,501,301,5,0,0,4,5,24,1,9,1,25,3,46,9,0,0,15,0,7,0,122,0,0,0,0,24,1
SK_522961,Pozdisovce,1066,621,15,0,0,37,16,68,0,35,2,18,1,119,20,1,1,15,0,25,1,173,1,1,0,0,64,8
SK_528692,Ptruksa,386,256,2,0,0,0,1,1,0,5,0,3,0,18,1,0,1,0,0,0,111,5,0,0,104,0,4,0
SK_522988,Puste Cemerne,299,211,1,0,0,6,34,19,0,7,2,20,0,24,6,0,0,9,0,4,1,53,0,0,0,0,20,5
SK_522996,Rakovec nad Ondavou,864,444,9,0,3,19,6,43,1,10,6,9,0,77,17,0,0,48,0,8,1,147,0,0,0,0,39,1
SK_528714,Ruska,461,248,4,0,0,4,0,4,1,7,0,3,0,24,3,0,0,0,0,0,46,3,0,0,133,0,16,0
SK_523054,Senné (okres Michalovce),587,276,3,0,0,20,1,24,1,2,0,7,1,72,3,0,2,12,0,1,0,102,0,1,0,0,24,0
SK_523062,Slavkovce,480,234,4,0,6,2,4,14,0,5,2,4,0,94,5,0,0,15,0,3,2,49,0,0,0,0,24,1
SK_523071,Sliepkovce,594,318,10,0,4,9,6,29,1,8,3,10,0,91,10,0,0,17,0,10,2,70,0,0,0,0,38,0
SK_523097,Stare,624,363,3,0,2,22,4,38,0,13,1,15,0,64,8,0,0,22,0,14,1,110,1,0,0,0,39,6
SK_523101,Strazske,3542,1886,15,0,8,87,68,220,6,62,17,73,2,436,53,1,0,82,0,61,3,492,2,0,0,0,181,17
SK_523119,Stretava,541,188,0,0,1,4,8,28,1,10,0,6,0,40,11,0,0,3,0,0,3,64,0,0,0,0,9,0
SK_523127,Stretavka,133,68,2,0,0,0,0,15,0,0,0,7,0,20,2,0,0,2,0,2,0,13,0,0,0,0,5,0
SK_523135,Suche,359,233,3,0,2,2,3,22,0,8,1,18,0,36,2,0,1,10,1,4,0,90,0,0,0,0,23,7
SK_523151,Samudovce,435,213,4,0,0,4,4,17,0,11,0,4,1,69,5,0,0,12,1,6,0,61,0,1,0,0,11,2
SK_523186,Trhoviste,1390,619,9,0,32,23,16,55,1,17,3,18,1,138,8,0,0,16,1,22,6,185,0,0,2,1,61,4
SK_523194,Trnava pri Laborci,451,301,4,0,0,7,7,23,0,16,1,24,0,55,16,1,0,13,0,15,4,78,0,1,0,0,32,4
SK_523208,Tusice,543,320,4,0,0,15,16,19,0,4,2,12,0,49,11,0,0,12,0,6,0,119,1,0,0,0,49,1
SK_523216,Tusicka Nova Ves,446,307,4,0,0,11,4,18,0,22,1,18,0,56,10,0,0,7,0,7,0,106,1,0,0,1,40,1
SK_543853,Velke Kapusany,7227,3203,67,0,14,46,76,102,1,156,10,51,2,678,96,1,1,14,1,39,635,302,1,0,791,1,109,9
SK_543870,Velke Raskovce,268,180,1,0,0,1,2,5,0,0,0,1,0,15,3,0,0,0,0,0,111,8,0,0,30,0,3,0
SK_543888,Velke Slemence,452,249,4,0,7,0,0,3,0,1,0,1,0,8,0,0,0,1,0,0,21,35,0,0,163,1,4,0
SK_523259,Vinne,1571,1007,0,0,4,30,50,91,0,68,17,47,0,250,61,0,1,62,0,46,2,200,0,0,1,0,70,7
SK_543942,Vojany,636,298,5,0,1,1,3,10,0,5,0,7,0,55,4,0,0,0,0,2,146,13,0,1,35,0,10,0
SK_523275,Vola,205,128,0,0,0,3,4,20,0,0,0,5,0,18,1,0,0,3,1,5,0,49,0,0,0,0,18,1
SK_523283,Vrbnica,673,353,4,0,9,1,0,13,0,3,4,8,0,215,0,0,0,9,0,1,5,50,0,0,0,2,26,3
SK_523291,Vysoka nad Uhom,660,298,2,0,0,12,6,33,0,2,0,14,0,52,4,0,0,18,0,9,1,92,0,0,0,0,52,1
SK_523241,Zaluzice,965,636,4,0,1,30,27,62,0,29,5,34,0,152,26,1,1,35,0,23,11,148,0,0,0,1,44,2
SK_523348,Závadka (okres Michalovce),342,186,2,0,0,6,4,25,0,3,0,11,0,39,1,0,1,2,0,8,0,54,0,0,0,0,29,1
SK_523356,Zbudza,436,258,2,0,0,7,10,26,0,4,3,3,0,56,11,0,0,28,0,9,0,72,0,0,0,1,25,1
SK_523364,Zemplinska Siroka,793,393,0,0,0,17,16,29,0,13,3,14,0,97,20,0,1,13,0,14,4,118,1,2,0,0,31,0
SK_522635,Zemplinske Kopcany,282,136,0,0,3,1,0,6,0,1,0,1,0,54,1,0,0,1,0,3,47,10,1,0,5,0,2,0
SK_523372,Zbince,738,330,5,0,5,8,4,20,0,4,5,24,0,89,3,0,0,11,0,6,4,99,0,0,0,0,42,1
SK_522309,Baškovce (okres Sobrance),196,127,1,0,0,3,5,8,0,7,1,12,0,21,6,0,0,10,0,3,0,41,0,1,0,0,8,0
SK_522317,Benatina,171,108,0,0,0,0,1,14,0,6,1,8,0,6,0,2,0,1,0,2,1,59,1,0,0,0,5,1
SK_522325,Bezovce,767,392,6,0,1,4,6,31,1,3,6,16,2,78,14,0,0,15,0,15,2,137,0,0,1,0,49,5
SK_522333,Blatna Polianka,137,101,0,0,0,2,4,10,0,1,0,7,1,14,2,0,0,1,0,3,0,41,0,0,0,1,14,0
SK_522341,Blatne Remety,474,176,4,0,0,17,0,11,0,6,2,7,0,55,0,0,0,2,0,9,4,49,0,0,0,0,9,1
SK_522350,Blatne Revistia,187,112,1,0,0,7,7,5,0,6,0,3,0,10,3,0,0,4,0,3,2,46,0,0,0,0,15,0
SK_522384,Bunkovce,292,140,1,0,0,10,2,26,0,7,0,8,0,20,2,0,0,7,0,2,9,31,1,0,0,0,12,2
SK_522422,Fekisovce,253,130,1,0,0,6,4,11,0,9,0,3,1,21,2,0,0,4,0,7,0,37,0,0,0,0,23,1
SK_522457,Hlivistia,307,226,4,0,0,3,5,15,0,3,1,12,0,31,7,0,0,11,0,14,4,99,0,0,0,0,16,1
SK_522473,Horna,287,168,0,0,0,10,5,13,0,6,1,16,0,36,3,0,0,19,0,5,0,41,0,0,0,0,11,2
SK_522490,Husak,143,95,1,0,0,3,2,13,0,1,2,5,0,13,0,0,0,2,0,3,0,23,0,0,0,0,26,1
SK_522503,Chonkovce,435,294,1,0,3,9,4,29,0,3,1,14,0,54,5,0,0,16,0,15,1,102,2,0,0,0,33,2
SK_522520,Inovce,199,106,5,0,1,5,1,12,1,2,1,8,0,8,1,0,0,1,1,8,1,39,1,0,0,0,9,1
SK_522538,Jasenov (okres Sobrance),237,165,1,0,0,3,5,20,0,9,2,8,3,42,2,0,0,7,0,5,0,41,0,0,0,0,17,0
SK_522554,Jenkovce,356,199,0,0,2,3,6,23,0,5,0,4,1,32,2,0,0,10,1,4,1,69,0,0,2,0,32,2
