gisco_id,name,registered,turnout,invalid,blank,Changement citoyen,Décidons nous-mêmes,REC,LFI,RN,LÉ,Free Palestine,PA,Communistes,ENS,PACE,Équinoxe,Écologie positive,UPR,Paix et Décroissance,LR,LO,ND-AE,RS,NPA-R,PT,LP-VIA,Rester libre,Les Nationalistes,PS-PP,ANC,Résistons,France Libre,ETÉ,La Ruche citoyenne,PCF,Défendre les enfants,ÉAC,Démocratie représentative,EDE,LDF
FR_02290,Essômes-sur-Marne,1858,936,12,13,0,0,52,63,368,30,0,0,0,103,0,2,5,10,0,69,15,0,0,1,0,13,0,2,95,0,20,0,3,0,30,0,11,0,0,0
FR_26123,Establet,34,22,1,0,0,0,0,4,3,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
FR_31174,Estadens,437,288,7,5,0,0,18,28,79,13,0,0,0,25,0,1,2,2,0,5,1,0,0,0,0,2,0,0,54,0,30,0,0,0,5,0,8,0,0,0
FR_66071,Estagel,1692,871,34,13,0,6,39,63,397,23,2,0,0,62,0,1,2,5,0,26,2,0,0,2,0,13,0,0,64,0,26,4,4,0,66,0,4,0,0,0
FR_12098,Estaing,431,311,13,5,0,0,33,17,78,6,0,0,0,52,0,0,2,1,0,32,2,0,0,0,0,1,0,0,35,0,24,0,1,0,4,0,3,0,0,0
FR_65169,Estaing,80,56,0,0,0,0,4,9,10,2,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,13,0,1,0,0,0,0,0,0,0
FR_59212,Estaires,5234,2551,34,42,0,0,109,107,1235,54,0,0,0,341,3,5,13,9,0,157,17,4,1,2,0,21,0,0,200,0,35,0,2,0,56,0,34,0,0,0
FR_46097,Estal,92,65,3,1,0,0,5,1,13,0,0,0,0,18,0,0,0,0,0,3,1,0,0,0,0,2,0,0,11,0,5,0,0,0,2,0,0,0,0,0
FR_32126,Estampes,127,85,0,0,0,0,7,3,37,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,15,0,11,0,0,0,2,0,1,0,2,0
FR_65170,Estampures,73,37,0,2,0,0,1,1,17,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
FR_31175,Estancarbon,499,328,5,6,0,0,11,20,134,9,1,0,0,21,0,0,1,2,0,11,3,0,1,1,0,3,0,0,66,0,22,0,1,0,2,0,2,0,0,0
FR_63155,Estandeuil,379,259,5,10,0,0,13,20,81,24,0,0,0,23,0,0,0,3,0,11,1,0,0,0,0,2,0,0,30,0,5,0,2,0,21,0,0,0,0,0
FR_32127,Estang,544,336,8,8,0,0,16,14,90,11,0,0,0,33,0,0,0,9,0,11,3,0,1,1,0,7,0,0,69,0,34,0,2,0,5,0,6,0,1,0
FR_65171,Estarvielle,33,13,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
FR_66072,Estavar,321,186,4,9,0,0,8,7,52,17,0,0,0,29,0,0,1,3,0,6,1,0,0,0,0,2,0,0,32,0,10,0,0,0,3,0,1,0,0,0
FR_63156,Esteil,53,37,0,1,0,0,0,3,8,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0
FR_65172,Estensan,30,14,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0
FR_51237,Esternay,1180,618,19,7,0,0,34,17,312,5,0,0,0,75,0,2,2,7,0,47,5,0,0,0,0,5,0,0,39,0,15,0,0,0,10,0,3,0,1,0
FR_65173,Esterre,163,107,1,1,0,0,3,1,25,7,0,0,0,18,0,1,0,1,0,4,0,0,0,0,0,0,0,0,29,0,10,0,0,0,2,0,2,0,0,0
FR_62311,Estevelles,1590,764,9,10,0,0,36,36,379,23,0,0,0,96,1,1,7,3,0,29,5,0,0,0,0,5,0,0,55,0,17,0,3,0,18,0,8,0,2,0
FR_76247,Esteville,423,246,2,8,0,0,16,14,104,9,0,0,0,23,0,1,0,2,0,28,2,1,0,0,0,3,0,0,18,0,3,0,0,0,3,0,5,0,0,0
FR_64219,Estialescq,227,153,1,4,0,0,6,11,42,13,0,0,0,15,0,1,0,0,0,7,0,0,0,0,0,0,0,0,26,0,19,0,1,0,4,0,0,0,0,0
FR_40095,Estibeaux,515,317,4,16,0,0,13,15,112,5,0,0,0,37,0,0,1,1,0,12,0,0,0,0,0,1,0,0,33,0,35,0,1,0,24,0,2,0,0,0
FR_40096,Estigarde,81,54,1,3,0,0,1,1,14,1,0,0,0,6,0,1,0,0,0,4,1,0,0,0,0,1,0,0,6,0,11,0,0,0,0,0,2,0,1,0
FR_47091,Estillac,1850,1131,20,15,0,0,62,66,512,38,0,0,0,122,0,3,2,12,0,65,2,0,0,0,0,8,0,0,95,0,42,0,2,0,24,0,12,0,0,0
FR_32128,Estipouy,177,107,3,2,0,0,4,4,16,7,0,0,0,15,0,0,0,11,0,9,0,0,0,0,0,6,0,0,10,0,11,0,0,0,6,0,1,0,0,0
FR_65174,Estirac,106,64,4,3,0,0,1,0,27,1,0,0,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0,2,7,0,4,0,0,0,0,0,1,0,0,0
FR_10142,Estissac,1339,723,7,11,0,0,32,22,347,18,0,0,0,77,0,1,3,12,0,50,3,0,0,1,0,9,0,0,71,0,22,0,2,0,6,0,3,0,1,0
FR_19077,Estivals,115,73,1,3,0,0,6,2,22,0,0,0,0,10,0,0,0,0,0,9,1,0,0,0,0,1,0,0,7,0,3,0,0,0,5,0,2,0,0,0
FR_03111,Estivareilles,919,495,23,10,0,0,18,21,223,4,0,0,0,42,0,0,1,3,0,39,1,0,0,0,0,4,0,0,42,0,25,0,2,0,22,0,7,0,0,0
FR_42091,Estivareilles,602,323,5,2,0,0,13,13,166,10,0,0,0,35,0,0,2,7,0,23,1,0,0,1,0,2,0,0,25,0,4,0,0,0,3,0,4,0,0,0
FR_19078,Estivaux,338,234,10,0,0,0,11,10,75,6,0,0,0,24,0,2,0,0,0,21,0,0,0,0,0,0,0,0,28,0,26,0,1,0,13,0,0,0,0,0
FR_66073,Estoher,140,85,7,0,0,0,4,3,42,4,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0,1,0,0,0
FR_64220,Estos,452,294,9,1,0,0,15,10,82,8,0,0,0,38,0,0,2,1,0,20,5,0,0,0,0,3,0,0,56,0,20,0,0,0,13,0,5,0,0,0
FR_04084,Estoublon,411,269,3,2,0,0,16,26,90,18,0,0,0,28,0,2,0,7,0,6,3,0,0,0,0,1,0,0,42,0,15,0,1,0,4,0,4,0,0,0
FR_59213,Estourmel,365,252,2,2,0,0,12,2,99,7,0,0,0,43,0,0,2,2,0,38,0,0,0,0,0,1,0,0,11,0,9,0,0,0,17,0,1,0,0,0
FR_45139,Estouy,396,224,3,1,0,0,8,10,73,7,0,0,0,44,0,1,3,2,0,16,1,0,0,0,3,0,0,0,19,0,10,0,0,0,9,0,4,0,0,0
FR_38157,Estrablin,2777,1685,12,18,0,1,88,104,654,74,0,1,0,215,2,5,13,18,0,120,11,1,0,2,0,15,0,0,204,0,39,0,2,1,30,3,23,0,0,0
FR_32129,Estramiac,106,56,2,2,0,0,2,1,29,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,1,0,0,0,0,0
FR_08154,Estrebay,64,38,0,0,0,0,4,1,16,0,0,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,0,0
FR_88164,Estrennes,89,65,1,1,0,0,2,1,21,2,0,0,0,5,0,0,0,0,0,7,0,0,0,1,0,0,0,0,17,0,3,0,0,0,2,0,0,0,0,0
FR_59215,Estreux,769,477,6,7,0,0,36,15,164,18,0,0,0,79,1,3,1,4,0,50,1,0,1,1,0,1,0,0,41,0,7,0,2,0,16,0,4,0,0,0
FR_59219,Estrun,575,342,7,7,0,0,18,9,177,7,0,0,0,25,0,0,2,2,0,28,3,0,0,0,0,0,0,0,21,0,9,0,2,0,13,0,2,0,1,0
FR_80287,Estréboeuf,202,134,4,7,0,0,12,2,38,0,0,0,0,24,0,3,1,1,0,12,0,0,1,0,0,1,0,0,11,0,14,0,0,0,2,0,0,0,0,0
FR_62312,Estrée,210,114,5,4,0,0,2,7,31,2,0,0,0,10,0,0,1,1,0,8,0,0,0,0,0,0,0,0,16,0,19,0,0,0,2,0,4,0,0,0
FR_62313,Estrée-Blanche,639,313,7,6,0,0,10,10,181,1,0,0,0,30,0,0,0,0,0,21,0,0,0,1,0,0,0,0,10,0,15,0,0,0,10,0,2,0,0,0
FR_62314,Estrée-Cauchy,277,179,7,4,0,0,5,4,63,5,1,0,0,26,0,1,1,2,0,17,3,0,0,1,0,1,0,0,21,0,8,0,1,0,3,0,2,0,0,0
FR_62316,Estrée-Wamin,169,94,6,1,0,0,5,2,44,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0
FR_62315,Estréelles,283,162,10,5,0,0,4,5,55,8,0,0,0,30,0,0,1,2,0,12,1,0,0,0,0,0,0,0,16,0,6,0,0,0,1,0,3,0,0,0
FR_02291,Estrées,286,173,3,3,0,0,11,1,87,3,0,0,0,17,0,1,1,3,0,14,1,0,0,0,0,0,0,0,12,0,6,0,0,0,3,0,0,0,0,0
FR_59214,Estrées,869,528,7,9,0,0,19,18,232,26,0,0,0,76,0,1,2,2,0,27,5,0,0,0,0,8,0,0,46,0,14,0,1,0,10,0,3,0,0,0
FR_80288,Estrées-Deniécourt,209,134,3,2,0,0,3,7,70,4,0,0,0,17,0,1,0,0,0,15,0,0,0,0,0,0,0,0,4,0,6,0,0,0,1,0,1,0,0,0
FR_80557,Estrées-Mons,442,242,5,1,0,0,13,6,127,3,0,0,0,12,0,2,1,3,0,31,2,0,0,0,0,3,0,0,15,0,14,0,0,0,0,0,3,0,0,0
FR_60223,Estrées-Saint-Denis,2782,1458,31,27,0,0,55,69,736,39,0,0,0,186,0,1,8,2,0,76,8,0,0,1,0,13,0,0,102,0,16,1,2,0,27,0,12,0,1,0
FR_14252,Estrées-la-Campagne,173,108,0,4,0,0,3,7,35,4,0,0,0,13,0,2,1,0,0,12,0,0,0,0,0,0,0,0,7,0,13,0,0,0,1,0,3,0,0,0
FR_80290,Estrées-lès-Crécy,334,184,6,2,0,0,12,2,73,1,0,0,0,25,0,0,0,0,0,7,1,0,0,0,0,6,0,0,13,0,19,0,0,0,8,0,1,0,0,0
FR_80291,Estrées-sur-Noye,235,133,3,3,0,0,5,10,34,1,0,0,0,28,0,1,2,2,0,18,0,0,0,0,0,0,0,0,12,0,7,0,0,0,1,0,2,0,0,0
FR_31176,Esténos,152,81,0,3,0,0,9,2,38,0,0,0,0,9,0,0,0,1,0,2,0,0,0,0,0,1,0,0,8,0,6,0,0,0,1,0,0,0,0,0
FR_64218,Estérençuby,295,124,2,5,0,0,6,3,36,5,0,0,0,15,0,0,2,0,0,4,1,0,0,0,0,2,0,0,7,0,35,0,0,0,1,0,0,0,0,0
FR_30107,Estézargues,442,297,3,2,0,0,15,16,118,13,0,0,0,39,0,1,0,4,0,17,0,1,0,1,0,2,0,0,30,0,12,0,3,0,8,0,8,0,0,0
FR_37103,Esves-le-Moutier,112,70,0,3,0,0,4,6,18,5,0,0,0,7,0,0,0,2,0,3,1,0,0,0,0,1,0,0,9,0,5,0,0,0,5,0,0,0,0,0
FR_37104,Esvres,4517,2436,39,35,0,0,96,166,633,134,1,0,0,456,0,10,6,16,0,202,13,0,0,1,1,18,0,0,398,0,48,0,9,0,64,1,37,0,3,0
FR_59216,Eswars,294,185,2,6,0,0,16,8,94,7,0,0,0,21,0,0,1,2,0,5,1,0,0,3,0,0,0,0,9,0,1,0,0,0,2,0,1,0,0,0
FR_07086,Étables,676,436,5,9,0,0,25,28,155,38,0,0,0,46,0,2,2,8,0,30,0,0,0,1,0,2,0,0,43,0,11,0,1,3,17,0,1,0,0,0
FR_16132,Étagnac,758,402,17,9,0,0,9,10,168,10,0,0,0,47,0,0,0,4,0,22,4,0,0,2,0,2,0,0,45,0,13,0,0,0,28,0,4,0,0,0
FR_76249,Étaimpuis,628,343,2,6,0,0,12,5,171,13,0,0,0,35,0,0,0,2,0,25,5,0,0,1,0,3,0,0,30,0,10,0,0,0,12,0,3,0,1,0
FR_55181,Étain,2573,1154,14,18,0,19,69,53,566,35,4,63,0,94,2,1,7,7,0,40,3,0,0,3,2,6,0,0,79,0,18,0,2,0,31,0,11,0,0,0
FR_62317,Étaing,337,186,6,3,0,0,8,8,84,8,0,0,0,27,0,0,0,0,0,7,0,0,0,0,0,4,0,0,9,0,8,0,1,0,4,0,1,0,0,0
FR_76250,Étainhus,859,477,2,11,0,0,12,12,212,16,0,0,0,60,0,2,0,7,0,25,1,1,0,0,0,5,0,0,60,0,19,0,0,0,9,0,16,0,0,0
FR_21252,Étais,62,35,0,1,0,0,0,0,13,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,2,0,0,0,2,0,0,0,1,0
FR_89158,Étais-la-Sauvin,494,274,4,1,0,0,13,9,116,3,0,0,0,36,0,1,0,1,0,21,2,0,0,1,0,2,0,0,32,0,10,0,0,0,8,0,4,0,0,0
FR_25222,Étalans,1106,695,9,11,0,0,33,30,237,45,0,0,0,95,0,2,3,9,0,95,5,0,0,1,0,3,0,0,61,0,22,0,1,0,5,0,13,0,0,0
FR_21253,Étalante,112,80,4,2,0,0,7,2,27,3,0,0,0,11,0,0,0,1,0,11,0,0,0,1,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0
FR_08155,Étalle,85,45,2,2,0,0,0,1,22,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,4,0,0,0,0,0,1,0,0,0
FR_76251,Étalleville,330,189,3,1,0,0,11,6,107,2,0,0,0,17,0,0,0,1,0,7,0,0,0,0,0,2,0,0,13,0,9,0,0,0,5,0,0,0,0,0
FR_80292,Étalon,110,68,2,4,0,0,4,4,32,2,0,0,0,5,0,1,0,0,0,4,1,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,2,0,0,0
FR_76252,Étalondes,841,517,7,9,0,0,24,17,210,15,0,0,0,66,0,1,1,2,0,56,4,0,1,0,0,1,0,0,35,0,17,0,0,0,35,0,9,0,0,0
FR_91223,Étampes,13766,5982,107,72,0,14,313,1340,1595,267,2,31,0,572,5,17,39,74,2,275,37,0,5,12,3,49,1,34,579,4,95,1,11,6,180,6,77,0,5,1
FR_02292,Étampes-sur-Marne,950,473,6,3,0,0,24,43,213,6,0,0,0,56,0,4,1,8,0,23,5,0,0,0,0,1,0,0,31,0,12,0,1,0,20,0,6,0,0,0
FR_71192,Étang-sur-Arroux,1390,778,12,27,0,0,40,27,351,14,0,0,1,98,0,2,4,2,1,51,3,0,1,1,0,9,0,0,65,0,46,0,2,0,10,2,2,0,0,0
FR_62318,Étaples,7974,3378,71,47,0,0,166,139,1482,51,0,0,0,599,0,1,10,20,0,212,32,0,0,4,0,31,0,0,204,0,126,0,6,0,71,0,30,0,1,0
FR_89159,Étaule,327,217,7,5,0,0,16,13,76,1,0,0,0,36,0,0,1,0,0,21,1,0,1,0,0,3,0,0,24,0,4,0,0,0,5,0,2,0,0,0
FR_17155,Étaules,2246,1386,20,17,0,0,77,56,586,50,0,2,0,172,0,3,10,13,0,73,3,0,0,0,0,12,0,0,168,0,40,0,1,0,32,0,15,0,0,0
FR_21255,Étaules,255,168,1,2,0,0,6,7,34,11,0,0,0,54,0,1,1,1,0,13,0,0,0,0,0,0,0,0,23,0,5,0,0,0,3,0,1,0,1,0
FR_33159,Étauliers,1126,595,18,13,0,0,32,25,282,10,0,0,0,43,0,1,2,8,0,16,2,0,0,0,0,6,0,0,80,0,25,1,1,0,15,0,8,0,0,0
FR_74116,Etaux,1714,968,5,21,0,0,74,56,290,61,0,0,0,160,0,1,3,6,0,87,1,0,1,0,0,10,0,0,123,0,19,0,2,0,4,0,28,0,1,0
FR_02293,Étaves-et-Bocquiaux,429,252,6,8,0,0,12,10,133,4,0,0,0,22,0,0,0,1,0,19,0,0,0,0,0,0,0,0,18,0,4,0,0,0,10,0,1,0,1,0
FR_60224,Étavigny,128,68,0,0,0,0,7,5,30,7,0,0,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,1,0,0,0
FR_64221,Etcharry,120,78,1,0,0,0,3,3,19,1,0,0,0,6,0,0,0,0,0,9,2,0,0,1,0,4,0,0,3,0,23,0,0,0,0,0,1,0,0,0
FR_64222,Etchebar,64,22,1,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,1,0,1,0,0,0
FR_08156,Éteignières,355,192,7,4,0,0,18,8,79,0,0,0,0,14,0,1,0,1,0,15,2,0,0,1,0,4,0,0,15,0,12,0,0,0,2,0,2,0,0,0
FR_68085,Eteimbes,311,162,3,2,0,0,12,4,83,7,0,0,0,9,1,0,0,1,0,6,0,0,0,0,0,3,0,0,12,0,2,0,0,0,1,0,7,0,0,0
