gisco_id,name,registered,turnout,invalid,blank,PR,PUSL,USR-PMP-FD,S.O.S. România,ARS,SENS,REPER,AUR,PDU,UDMR/RMDSZ,AD,PRM,CNR,Pîrvănescu,Gheorghe
RO_065752,Petresti,4508,2943,229,0,25,12,43,230,5,40,24,386,27,20,3,7,1842,9,41
RO_065841,Municipiul Moreni,15886,7862,325,0,80,51,1260,401,32,181,205,954,136,54,26,80,3880,35,161
RO_065869,Iedera,3104,1830,105,0,19,10,148,104,3,17,26,308,25,26,3,12,984,12,23
RO_065921,Oraş Pucioasa,12157,5861,321,0,32,35,394,295,24,218,142,694,115,39,31,50,3281,54,136
RO_066009,Brăneşti,3453,1890,84,0,11,10,150,102,8,49,59,251,32,10,15,17,1046,9,37
RO_066081,Oraş Titu,8109,5007,293,0,13,17,148,320,19,125,99,637,32,21,10,26,3111,34,102
RO_066152,Branistea,3202,2618,162,0,7,18,39,186,11,27,15,276,12,14,4,14,1789,11,33
RO_066198,Baleni,6735,3864,203,0,23,24,122,354,10,67,48,533,37,16,25,20,2291,12,76
RO_066223,Bărbuleţu,1737,955,65,0,2,2,20,47,4,13,12,155,3,3,1,5,606,3,14
RO_066330,Bezdead,3541,1915,86,0,4,8,51,97,10,40,27,173,25,5,8,8,1322,6,44
RO_066401,Bilciuresti,1475,1180,87,0,7,7,32,80,1,13,3,241,17,10,0,7,663,3,9
RO_066438,Buciumeni,3497,1884,94,0,9,4,75,90,1,55,24,227,22,3,4,23,1216,7,30
RO_066474,Bucsani,5371,3354,168,0,7,10,68,179,7,33,31,478,22,3,10,12,2274,9,43
RO_066526,Candesti,2215,1653,64,0,2,7,51,83,2,26,16,358,18,7,3,4,985,6,21
RO_066580,Cobia,2452,1764,48,0,2,3,37,79,2,19,13,301,6,6,5,3,1188,2,21
RO_066697,Cojasca,5949,4016,466,0,16,5,22,113,2,13,11,335,11,14,1,10,2977,5,13
RO_066731,Comisani,4229,2567,78,0,12,13,181,176,7,38,28,373,33,13,6,13,1555,10,31
RO_066768,Contesti,3352,1713,146,0,3,10,34,123,4,12,12,214,16,8,1,4,1107,9,10
RO_066857,Corbii Mari,6252,4034,200,0,23,25,59,297,9,34,18,307,22,12,6,14,2960,11,33
RO_066955,Cornatelu,1085,908,64,0,4,9,18,53,0,7,6,72,5,1,2,2,652,3,10
RO_067014,Cornesti,4880,3197,221,0,12,18,807,204,9,41,30,425,33,31,10,17,1290,12,37
RO_067121,Costestii Din Vale,2628,1778,157,0,6,1,33,162,3,9,10,187,14,13,3,5,1157,1,17
RO_067167,Crangurile,2697,1835,164,0,8,10,29,101,2,16,14,187,13,9,0,3,1246,14,19
RO_067256,Darmanesti,3751,2199,110,0,4,15,200,167,7,44,38,370,25,10,3,15,1133,11,47
RO_067292,Dobra,2898,1902,67,0,12,5,37,79,1,25,21,180,11,8,2,6,1410,3,35
RO_067327,Dragodana,5437,3451,172,0,19,16,100,159,3,48,33,531,33,25,6,17,2210,8,71
RO_067407,Dragomiresti,7312,4008,203,0,14,22,174,333,12,36,49,675,30,30,12,16,2331,17,54
RO_067470,Finta,3229,2158,157,0,10,5,317,109,8,38,23,278,23,43,1,5,1087,8,46
RO_067522,Glodeni,3320,1994,88,0,5,19,121,96,4,29,16,163,18,18,6,11,1363,8,29
RO_067595,Gura Ocnitei,5882,3144,164,0,12,18,129,168,14,76,54,821,32,17,8,20,1534,18,59
RO_067648,Gura Sutii,4191,2405,105,0,5,8,67,102,1,20,12,298,15,4,3,8,1735,2,20
RO_067675,Hulubesti,2569,1690,116,0,5,5,113,87,2,13,19,287,12,7,3,6,999,2,13
RO_067737,I. L. Caragiale,5353,3534,246,0,22,26,121,164,12,59,41,509,46,16,9,19,2184,22,38
RO_067773,Lucieni,2502,1578,63,0,5,3,65,78,4,30,26,177,12,4,5,6,1072,2,26
RO_067835,Ludesti,3891,2142,173,0,8,6,23,151,6,9,13,308,12,16,1,7,1390,2,16
RO_067906,Lunguletu,4287,2863,164,0,10,12,33,188,9,33,6,312,8,8,14,14,2010,8,34
RO_067942,Malu Cu Flori,1803,1215,65,0,1,5,51,78,6,9,10,156,20,6,5,6,770,3,24
RO_068002,Manesti,4099,2450,165,0,8,8,67,130,1,32,25,391,24,10,6,8,1530,8,37
RO_068048,Matasaru,3972,2665,188,0,16,13,109,144,7,21,20,277,16,19,3,13,1784,6,28
RO_068128,Mogosani,3436,2748,175,0,15,13,160,151,4,30,12,296,22,10,2,14,1805,2,37
RO_068182,Moroeni,4045,2852,195,0,18,12,91,125,5,33,35,351,18,23,9,10,1887,6,34
RO_068253,Morteni,2204,1716,80,0,8,5,18,109,4,8,3,206,12,5,3,1,1209,9,36
RO_068280,Nucet,3437,1963,99,0,7,6,29,149,6,16,18,224,14,11,2,5,1348,7,22
RO_068324,Ocnita,3508,2163,110,0,10,2,84,151,8,53,35,354,18,20,7,8,1222,10,71
RO_068342,Odobesti,3959,2862,244,0,19,14,60,230,7,44,27,277,15,12,8,19,1833,15,38
RO_068404,Pietrosita,2487,1428,81,0,3,3,73,73,3,18,20,180,22,15,7,10,883,11,26
RO_068431,Poiana,2749,1743,101,0,6,8,22,102,3,11,4,159,11,10,2,4,1281,3,16
RO_068468,Potlogi,6826,3527,236,0,14,18,65,218,6,22,14,275,35,19,1,6,2559,9,30
RO_068529,Produlesti,2666,1518,89,0,9,6,23,112,2,27,13,177,9,4,2,7,1008,6,24
RO_068565,Pucheni,1402,1133,96,0,3,6,27,43,3,20,6,113,6,11,4,4,773,5,13
RO_068627,Oraş Răcari,4880,3191,181,0,16,15,70,214,4,29,62,387,36,8,9,27,2064,20,47
RO_068716,Runcu,3486,1833,85,0,10,9,54,106,4,35,29,247,8,9,3,15,1163,3,28
RO_068789,Salcioara,3080,1977,78,0,11,15,44,152,5,32,21,377,21,9,7,5,1156,9,34
RO_068887,Selaru,2317,1592,89,0,5,12,60,73,1,8,12,189,1,13,1,7,1104,4,12
RO_068921,Tatarani,4069,2494,104,0,10,12,54,113,4,43,21,423,16,9,5,18,1618,11,33
RO_068976,Uliesti,3166,2355,154,0,13,10,18,125,8,13,6,332,14,8,6,14,1597,6,31
RO_069063,Valea Lunga,3828,2001,81,0,8,8,100,73,4,40,21,345,21,13,6,17,1235,4,25
RO_069170,Valea Mare,1710,1097,60,0,2,1,42,62,5,9,6,155,11,8,3,3,717,2,11
RO_069250,Vacaresti,4193,2353,146,0,14,14,74,192,16,32,43,329,21,20,9,15,1393,8,26
RO_069303,Văleni-Dâmboviţa,1995,1441,69,0,8,6,30,54,5,14,27,129,7,11,1,4,1037,3,23
RO_069330,Visina,3145,2153,100,0,18,15,50,130,10,19,14,290,14,29,6,11,1395,6,46
RO_069394,Visinesti,1416,858,49,0,3,4,34,39,6,6,10,100,7,3,1,8,568,3,17
RO_069447,Vârfuri,1427,833,41,0,2,3,32,45,4,9,5,89,5,4,2,6,578,2,6
RO_069526,Voinesti,4875,3039,204,0,7,13,100,203,6,57,31,415,37,11,4,20,1840,31,60
RO_069615,Vulcana-Bai,2437,1452,88,0,2,7,88,99,6,32,16,190,19,9,1,14,827,8,46
RO_069900,Municipiul Craiova,238688,96188,3130,0,547,895,12065,4849,485,3875,4608,16663,1652,1333,576,607,41331,816,2756
RO_069964,Bucovat,3577,2302,162,0,11,11,87,124,4,46,30,331,16,8,5,4,1415,7,41
RO_070094,Isalnita,3609,2447,81,0,8,3,98,86,1,47,40,237,18,38,2,9,1742,8,29
RO_070110,Podari,5665,2968,153,0,20,13,60,138,8,36,33,375,23,24,5,5,2031,7,37
RO_070174,Simnicu De Sus,4857,2933,144,0,21,39,216,183,10,37,39,454,25,20,12,18,1653,13,49
RO_070316,Municipiul Băileşti,14679,5833,327,0,21,35,182,239,18,60,41,676,36,71,7,31,4032,24,33
RO_070352,Municipiul Calafat,13985,7464,372,0,31,39,259,220,16,119,90,991,77,96,16,17,4967,28,126
RO_070414,Oraş Filiaşi,14448,7775,404,0,33,45,349,393,34,126,66,1256,85,85,27,37,4697,18,120
RO_070502,Oraş Şegarcea,6213,3680,303,0,8,5,59,134,3,33,23,358,4,17,9,6,2687,1,30
RO_070520,Afumati,2005,1474,80,0,2,5,11,75,2,0,9,160,9,5,1,5,1072,0,38
RO_070566,Almaj,1574,1342,92,0,3,0,103,38,0,11,8,145,8,10,4,1,904,4,11
RO_070637,Amarastii De Jos,4071,2973,417,0,6,31,33,92,2,10,10,415,2,37,2,3,1899,3,11
RO_070673,Amarastii De Sus,1252,1077,3,0,4,1,11,35,0,2,2,53,0,1,0,3,957,2,3
RO_070726,Apele Vii,1629,1282,123,0,0,9,0,21,0,0,4,81,19,16,0,0,1009,0,0
RO_070744,Argetoaia,3627,2291,121,0,3,4,30,58,1,10,2,311,4,6,1,2,1729,0,9
RO_070879,Oraş Bechet,3322,1684,141,0,8,2,107,59,0,17,2,140,15,15,1,3,1159,1,14
RO_070897,Bistret,3038,1853,207,0,10,12,9,90,3,5,6,170,11,23,1,5,1295,1,5
RO_070940,Bârca,3120,1887,238,0,10,1,35,104,1,3,11,153,11,19,2,3,1286,6,4
RO_070968,Botosesti-Paia,513,554,52,0,2,0,25,6,0,2,1,71,5,9,0,0,379,0,2
RO_070986,Brabova,961,874,70,0,2,3,6,13,0,2,2,96,2,12,1,1,659,0,5
RO_071055,Bradesti,3702,2476,176,0,10,16,118,201,8,22,21,410,17,36,7,9,1383,6,36
RO_071126,Bralostita,3022,2062,198,0,10,10,45,77,2,17,4,307,10,34,1,7,1306,6,28
RO_071199,Bratovoesti,2667,1705,87,0,1,5,103,81,3,7,5,169,1,33,0,3,1190,4,13
RO_071260,Breasta,3545,2144,70,0,3,1,16,57,0,1,4,200,2,21,0,0,1757,1,11
RO_071340,Bulzesti,1058,703,38,0,3,3,21,27,0,2,4,82,2,11,0,4,495,2,9
RO_071457,Calopar,3013,2006,172,0,7,7,20,61,2,36,2,150,0,12,3,3,1513,1,17
RO_071518,Caraula,1910,1162,61,0,0,0,6,16,0,1,0,247,2,13,0,0,801,3,12
RO_071536,Carpen,1675,1078,60,0,1,0,13,12,0,1,0,34,0,0,0,2,955,0,0
RO_071572,Castranova,2558,1833,29,0,0,0,57,58,0,0,0,150,0,35,0,1,1503,0,0
RO_071607,Calarasi,4580,2750,158,0,5,3,41,94,1,32,14,260,4,19,6,5,2079,4,25
RO_071634,Celaru,3460,2429,239,0,9,5,34,92,3,18,20,311,6,13,7,9,1641,6,16
RO_071698,Cerat,3240,1427,226,0,2,0,8,23,2,4,2,175,2,4,1,0,976,1,1
RO_071723,Cernatesti,1306,905,98,0,0,2,17,34,1,3,2,114,2,14,0,3,602,0,13
RO_071787,Cetate,4125,2202,30,0,5,3,15,22,2,2,12,224,3,5,1,0,1873,2,3
RO_071812,Cioroiasi,1133,829,42,0,2,2,6,36,2,4,3,78,7,9,4,3,629,0,2
RO_071858,Ciupercenii Noi,4186,2254,87,0,4,8,138,81,4,9,9,313,9,2,1,4,1554,5,26
RO_071885,Cosoveni,2798,1941,262,0,14,24,208,89,6,19,8,172,16,11,1,10,1050,31,20
RO_071910,Cotofenii Din Dos,1889,1469,102,0,6,6,38,59,1,6,4,164,4,20,2,3,1037,4,13
RO_071956,Daneti,4565,2534,274,0,6,2,31,76,1,7,3,260,5,21,9,1,1836,2,0
RO_072007,Oraş Dăbuleni,9443,6172,440,0,30,22,122,161,7,46,41,633,35,62,7,17,4501,8,40
RO_072034,Desa,3838,2433,107,0,1,1,25,19,1,10,1,267,1,8,0,0,1985,1,6
RO_072052,Diosti,2278,1443,230,0,11,16,43,107,3,6,9,222,6,11,3,7,748,12,9
RO_072098,Dobresti,1825,1196,94,0,2,3,52,58,3,6,11,168,1,30,0,0,766,1,1
RO_072150,Dragotesti,1642,1306,123,0,1,1,71,77,1,6,1,139,6,23,3,2,848,1,3
RO_072221,Dranic,1831,1361,70,0,1,16,12,45,0,1,5,94,3,27,0,2,1083,0,2
RO_072276,Farcas,1650,1128,141,0,16,3,11,62,0,12,4,303,3,4,0,2,557,4,6
RO_072383,Galicea Mare,3251,2053,184,0,2,2,177,79,1,8,3,215,0,13,4,3,1348,0,14
RO_072409,Ghercesti,1697,1451,74,0,3,9,134,96,9,22,25,190,14,21,3,3,800,2,46
RO_072463,Gighera,2191,1320,68,0,3,6,8,40,1,6,2,174,2,32,1,3,968,0,6
RO_072506,Giubega,1652,1105,97,0,3,3,35,84,3,3,5,224,1,1,0,3,635,2,6
RO_072533,Giurgita,2261,1476,173,0,5,1,15,104,4,1,4,117,6,14,2,2,1021,2,5
RO_072579,Gângiova,1978,1212,178,0,3,5,28,64,1,0,6,135,7,4,0,2,771,0,8
RO_072604,Gogosu,407,372,46,0,3,1,6,4,0,2,0,18,0,7,0,1,283,0,1
RO_072640,Goicea,1898,1259,155,0,2,6,23,51,2,18,6,129,4,15,1,1,844,1,1
RO_072677,Goiesti,2534,1757,132,0,11,3,88,136,6,16,9,188,9,11,3,10,1101,2,32
RO_072819,Grecesti,1218,1018,56,0,5,2,49,41,1,6,2,158,2,22,0,3,658,3,10
RO_072882,Izvoare,1138,834,60,0,3,3,95,25,0,2,7,86,3,14,2,4,530,0,0
RO_072926,Leu,3695,2250,163,0,14,7,182,94,6,14,9,683,15,12,3,9,1024,5,10
RO_072953,Lipovu,2394,1199,118,0,7,1,13,42,0,12,0,189,0,31,0,1,783,1,1
RO_072980,Macesu De Jos,995,763,41,0,3,1,5,47,0,3,3,67,3,14,0,2,570,3,1
RO_073013,Macesu De Sus,902,767,108,0,0,0,4,29,0,1,0,57,0,10,0,0,554,2,2
RO_073031,Maglavit,3668,2232,108,0,6,6,64,82,3,8,11,201,13,43,4,10,1641,3,29
RO_073068,Malu Mare,6592,4439,299,0,53,11,299,126,7,50,143,683,29,200,62,7,2378,9,83
RO_073102,Melinesti,3075,2119,204,0,6,3,45,97,4,15,16,270,8,26,7,5,1383,10,20
RO_073246,Mischii,1550,1438,65,0,19,10,37,68,7,13,15,245,20,12,11,2,885,6,23
RO_073317,Marsani,3427,2361,101,0,12,5,103,47,4,11,8,177,5,39,4,3,1825,3,14
RO_073335,Motatei,5439,3011,168,0,7,6,307,79,4,10,6,204,9,51,2,7,2138,4,9
RO_073371,Murgasi,1929,1407,75,0,1,4,16,46,1,9,6,153,1,22,0,4,1048,0,21
RO_073460,Negoi,1700,866,75,0,3,1,21,7,0,1,1,153,2,22,0,1,578,0,1
RO_073503,Orodel,1915,1344,132,0,5,5,16,25,9,6,4,445,2,19,1,3,662,6,4
RO_073567,Ostroveni,3737,2207,221,0,2,6,35,62,1,14,23,218,4,24,0,0,1579,7,11
RO_073594,Perisor,1375,1010,87,0,4,6,20,44,1,5,5,115,5,7,1,0,704,2,4
RO_073629,Pielesti,3827,2569,173,0,18,34,255,177,7,43,23,396,31,18,18,17,1312,9,38
RO_073665,Piscu Vechi,2115,1308,29,0,0,0,5,49,0,3,0,91,2,7,0,2,1117,1,2
RO_073709,Plenita,3504,2172,181,0,13,3,108,106,6,28,8,202,12,27,12,8,1434,9,15
RO_073736,Poiana Mare,8255,4717,366,0,23,3,49,107,4,24,19,542,21,25,10,9,3497,1,17
RO_073772,Predesti,1634,1055,60,0,6,2,15,53,1,7,8,134,6,10,3,4,739,3,4
RO_073852,Radovan,1068,614,54,0,0,6,6,24,0,6,5,79,7,6,1,3,413,2,2
RO_073905,Rast,2868,1933,167,0,1,4,12,55,1,7,6,169,7,17,1,2,1478,0,6
RO_073923,Robanesti,1927,1520,117,0,6,2,80,71,2,9,7,160,10,4,2,3,1035,5,7
RO_073996,Sadova,6767,3305,377,0,13,6,188,155,2,10,7,970,6,45,6,4,1503,1,12
RO_074028,Salcuta,1495,807,116,0,2,1,15,10,0,4,2,56,1,2,0,0,598,0,0
RO_074073,Scaesti,1650,1143,126,0,2,1,52,43,2,2,1,322,0,21,1,7,561,0,2
RO_074108,Seaca De Camp,1428,1192,84,0,2,1,7,34,1,7,6,162,0,18,2,0,861,1,6
RO_074135,Seaca De Padure,682,619,44,0,2,1,3,16,0,2,0,35,0,8,0,0,506,2,0
RO_074171,Secu,782,667,31,0,1,1,2,15,0,1,4,43,2,25,0,1,539,2,0
RO_074224,Silistea Crucii,1168,895,94,0,4,0,23,47,2,10,2,106,2,7,0,0,591,3,4
RO_074242,Sopot,1318,852,71,0,1,1,13,30,0,2,3,129,0,28,1,1,568,1,3
RO_074322,Teasc,2557,1777,74,0,2,2,46,109,1,6,10,208,8,5,1,2,1287,4,12
RO_074359,Terpezita,1207,1070,90,0,1,1,10,37,1,3,7,98,4,25,1,2,785,0,5
RO_074411,Teslui,1682,1075,88,0,4,5,48,64,4,5,4,83,6,25,1,5,723,0,10
RO_074509,Tuglui,2421,1633,116,0,7,12,69,67,0,14,18,187,5,20,2,2,1096,4,14
RO_074536,Unirea,2975,1838,134,0,18,2,26,57,2,0,4,286,3,20,0,4,1278,1,3
RO_074554,Urzicuta,2224,1295,113,0,1,0,26,34,1,9,4,80,2,4,1,2,1007,4,7
RO_074581,Valea Stanciului,4109,2656,348,0,15,84,233,133,4,10,26,214,4,14,4,6,1552,5,4
RO_074616,Vela,1439,1063,50,0,3,2,24,27,0,2,5,83,4,25,1,3,827,0,7
RO_074705,Verbita,1017,636,64,0,3,3,9,10,0,3,2,127,2,11,2,0,395,0,5
RO_074732,Vartop,1285,818,137,0,5,0,88,24,0,5,6,1,0,10,1,0,541,0,0
RO_074750,Varvoru De Jos,2022,1357,134,0,1,3,19,49,0,10,5,154,1,14,1,4,938,8,16
RO_074842,Catane,1405,636,106,0,6,0,9,16,2,2,1,38,0,8,0,1,446,1,0
RO_074859,Cârcea,3198,2157,30,0,15,4,176,22,0,43,38,148,13,27,0,8,1604,3,26
RO_074867,Cârna,1044,810,68,0,0,2,10,10,0,3,1,44,0,9,4,2,657,0,0
RO_074875,Coţofenii din Faţă,1578,1062,81,0,5,2,22,24,0,4,6,103,2,11,4,0,787,0,11
RO_074883,Dobroteşti,1298,1029,125,0,0,0,24,17,0,0,0,76,0,10,0,0,758,19,0
RO_074891,Galiciuica,1099,798,67,0,5,2,20,32,0,6,0,134,2,5,0,2,520,0,3
RO_074907,Ghidici,1852,894,27,0,2,2,5,21,0,1,3,36,2,5,0,0,785,1,4
RO_074915,Ghindeni,1543,1103,165,0,15,0,110,50,0,6,13,167,4,28,2,2,529,0,12
RO_074923,Întorsura,1180,794,91,0,2,1,4,22,2,2,2,51,2,4,0,1,604,2,4
RO_074931,Pleşoi,953,865,91,0,1,3,14,14,1,3,0,69,1,13,2,1,641,5,6
RO_074949,Rojişte,1991,1414,63,0,3,3,1,24,0,0,0,89,0,2,0,2,1223,1,3
RO_074956,Tălpaş,951,618,54,0,4,1,30,27,2,0,4,136,5,3,0,1,351,0,0
RO_075098,Municipiul Galaţi,257474,91066,3639,0,735,3201,8831,5537,596,3535,4204,11301,2585,544,509,768,40832,1020,3175
RO_075114,Sendreni,4759,2539,86,0,20,78,322,163,12,78,54,364,51,10,10,13,1216,13,49
RO_075150,Vanatori,6116,3253,105,0,20,31,272,201,12,91,106,342,70,23,12,13,1838,14,69
RO_075203,Municipiul Tecuci,39625,14907,668,0,87,105,720,1142,67,304,247,1999,263,76,72,123,8643,78,312
RO_075221,Draganesti,5437,2509,188,0,6,12,68,167,2,34,25,320,27,16,5,12,1583,11,33
RO_075258,Munteni,5933,3509,223,0,13,19,40,294,7,19,11,360,29,11,4,10,2431,5,33
RO_075338,Oraş Bereşti,2460,1596,86,0,15,11,32,75,3,16,17,79,10,9,0,7,1207,4,25
RO_075356,Beresti-Meria,2635,1508,90,0,8,14,20,95,2,5,7,105,10,13,1,12,1097,5,6
RO_075472,Oraş Târgu Bujor,8491,2925,151,0,18,23,86,163,4,27,34,243,30,26,16,10,2024,20,50
RO_075515,Barcea,5068,2496,166,0,6,20,47,118,1,22,28,337,7,15,8,5,1685,4,26
RO_075542,Balabanesti,1533,878,56,0,1,1,22,37,3,3,4,77,13,2,2,1,651,2,3
RO_075613,Balasesti,1681,1010,49,0,2,3,23,31,4,5,2,123,0,7,0,0,753,0,8
RO_075668,Baleni,1856,895,37,0,5,6,18,50,1,6,5,96,10,4,2,4,642,0,9
RO_075686,Baneasa,1618,973,57,0,2,6,13,57,3,13,1,105,5,6,0,2,698,0,5
RO_075711,Branistea,3679,2243,128,0,14,12,121,137,3,21,26,326,23,8,3,19,1361,8,33
RO_075766,Brahasesti,6808,2204,253,0,13,4,20,58,1,12,9,167,9,25,3,2,1615,3,10
RO_075819,Buciumeni,1881,1197,128,0,2,6,17,100,1,6,3,118,11,3,1,4,783,2,12
RO_075864,Cavadinesti,2185,1458,91,0,5,6,30,53,2,14,7,143,3,10,1,0,1070,1,20
RO_075917,Certesti,1837,1218,90,0,9,27,13,38,0,5,6,141,4,8,2,2,863,1,9
RO_075953,Corod,5928,2975,211,0,18,6,44,147,2,45,16,305,17,22,3,8,2094,7,30
RO_076004,Corni,1667,1174,88,0,5,5,174,40,0,7,3,55,2,7,4,5,763,1,15
RO_076040,Cosmesti,5336,2446,145,0,13,14,204,156,4,16,26,412,17,16,2,17,1357,3,44
RO_076111,Costache Negri,2227,1340,95,0,10,65,57,78,3,13,7,169,10,24,4,21,769,1,14
RO_076139,Cuca,1668,1052,93,0,5,3,47,47,4,6,5,93,6,8,4,5,708,2,16
RO_076157,Cudalbi,5982,3278,232,0,7,16,126,180,7,56,19,411,23,10,7,14,2094,7,38
RO_076175,Draguseni,4080,2022,143,0,6,15,15,77,0,2,2,354,7,11,1,10,1353,3,15
RO_076255,Fartanesti,3999,1856,96,0,5,8,16,122,6,7,9,148,6,3,1,7,1403,0,19
RO_076282,Foltesti,2537,1284,86,0,4,7,30,96,3,8,7,115,13,4,2,5,885,2,17
RO_076317,Frumusita,4320,2180,166,0,10,24,18,221,10,18,13,209,15,9,2,18,1417,6,24
RO_076353,Fundeni,3031,1721,106,0,9,10,28,121,2,27,15,338,10,10,4,15,1006,5,15
RO_076406,Ghidigeni,5121,2835,232,0,9,22,20,90,4,10,10,237,9,15,2,5,2155,4,11
RO_076497,Gohor,2745,1899,94,0,11,6,23,76,8,13,8,251,22,9,4,3,1343,8,20
RO_076558,Grivita,3023,1517,139,0,7,6,71,70,4,22,10,133,9,6,2,4,1006,10,16
RO_076585,Independenta,3833,2192,97,0,22,12,183,175,2,23,20,268,39,79,6,10,1227,3,26
RO_076601,Ivesti,7868,4050,381,0,9,11,94,186,4,32,20,375,26,18,4,13,2820,13,44
RO_076638,Jorăşti,1280,787,82,0,2,4,8,45,3,5,2,66,1,7,1,2,554,1,4
RO_076674,Liesti,8834,4095,300,0,26,24,75,233,9,53,40,557,43,30,14,22,2590,16,57
RO_076692,Matca,9839,5318,244,0,25,15,113,287,4,70,28,505,36,21,7,15,3850,6,92
RO_076718,Mastacani,3816,1815,132,0,4,32,111,132,6,34,8,384,13,10,9,14,902,9,15
RO_076745,Movileni,2682,1309,149,0,9,8,32,138,7,8,8,300,9,4,0,6,615,3,13
RO_076763,Namoloasa,1610,960,35,0,2,0,10,49,1,3,7,83,7,2,2,1,750,1,7
RO_076807,Nicoresti,3273,1793,131,0,14,11,33,112,4,18,10,485,16,9,2,8,914,7,9
RO_076932,Oancea,2522,845,35,0,4,4,18,47,0,8,5,49,4,2,2,2,657,0,8
RO_076969,Pechea,9155,3747,229,0,10,234,127,211,12,55,43,483,21,35,3,21,2181,13,69
RO_076996,Piscu,3901,2065,128,0,15,48,112,163,6,44,20,260,22,19,6,33,1137,6,46
RO_077028,Priponesti,1679,1083,57,0,3,4,17,41,3,13,11,249,6,2,0,2,668,1,6
RO_077082,Rediu,1653,923,56,0,3,1,3,8,2,6,51,24,9,13,17,12,716,1,1
RO_077126,Scanteiesti,1972,1134,95,0,10,7,13,82,1,5,3,97,5,6,6,5,790,2,7
RO_077153,Schela,3177,1955,86,0,7,19,201,98,4,35,18,243,20,12,6,19,1133,3,51
RO_077180,Slobozia Conachi,3369,1920,72,0,10,6,51,118,6,46,15,275,16,7,5,9,1254,6,24
RO_077224,Smardan,4914,2450,129,0,15,24,129,188,10,63,24,349,37,10,6,8,1378,20,60
RO_077260,Smulti,1091,738,44,0,5,4,16,41,2,4,5,67,3,3,1,7,529,0,7
RO_077288,Suceveni,1331,838,81,0,5,1,55,38,1,5,4,78,3,3,2,6,546,2,8
RO_077313,Tudor Vladimirescu,4208,2460,82,0,12,10,58,142,13,35,10,940,27,13,2,12,1070,6,28
RO_077331,Tulucesti,6441,3014,127,0,14,28,119,237,9,68,65,304,17,14,3,12,1915,17,65
RO_077377,Tepu,1903,1421,98,0,1,296,12,55,1,10,5,176,11,2,2,0,733,2,17
RO_077402,Umbraresti,5832,2982,158,0,6,8,49,209,1,35,21,313,16,31,5,7,2082,8,33
RO_077475,Valea Marului,2914,1659,104,0,11,8,21,103,2,18,4,205,1,26,3,1,1130,0,22
RO_077509,Varlezi,1459,998,71,0,8,4,30,54,3,2,0,76,3,2,1,3,713,1,4
RO_077536,Vladesti,1955,962,62,0,1,3,9,26,1,7,4,214,2,3,2,5,609,1,11
RO_077561,Rădeşti,1117,675,69,0,5,2,14,28,2,8,4,42,5,3,0,5,479,5,4
RO_077579,Negrileşti,2129,1365,49,0,2,8,12,83,3,5,5,113,7,5,2,0,1063,2,6
RO_077587,Poiana,1364,908,48,0,1,1,16,79,3,8,6,116,10,9,3,0,591,3,14
RO_077595,Cuza Vodă,2198,1221,77,0,7,7,24,69,2,16,2,135,7,7,1,6,853,3,5
RO_077601,Suhurului,1112,694,65,0,4,1,16,22,3,13,8,86,4,4,0,2,456,2,8
RO_077812,Municipiul Târgu Jiu,75590,34386,1230,0,270,500,2656,2624,309,1088,1074,6107,895,322,183,482,15378,350,918
RO_077910,Balesti,6451,4094,187,0,20,34,235,270,22,54,27,690,44,58,10,40,2331,20,52
RO_078016,Dragutesti,4231,3110,143,0,19,38,92,237,15,28,15,597,28,42,8,16,1761,14,57
RO_078089,Turcineşti,1841,1331,62,0,21,8,28,76,5,14,29,273,18,15,8,7,743,0,24
RO_078141,Municipiul Motru,16892,7953,295,0,56,48,413,548,35,176,118,1790,114,76,21,41,3992,41,189
RO_078258,Oraş Novaci,4606,3114,191,0,11,23,167,115,8,35,82,629,47,39,10,16,1661,36,44
RO_078329,Oraş Târgu Cărbuneşti,6883,3956,196,0,18,41,168,189,10,61,49,628,38,53,9,23,2404,10,59
RO_078454,Oraş Ţicleni,3796,2396,98,0,11,10,202,159,8,24,27,443,19,17,9,10,1316,3,40
RO_078472,Albeni,2292,1478,90,0,1,4,63,129,6,17,7,244,10,21,2,9,860,0,15
RO_078542,Alimpesti,1431,970,57,0,6,5,45,52,3,11,16,243,15,6,0,16,482,1,12
RO_078604,Aninoasa,3051,2243,171,0,19,60,107,129,9,17,24,414,9,18,1,7,1228,6,24
RO_078668,Arcani,1159,843,39,0,2,1,42,27,1,11,9,99,6,5,4,16,565,7,9
RO_078711,Baia De Fier,3454,2255,166,0,6,11,177,110,15,69,84,448,19,15,8,18,1059,10,40
RO_078748,Balanesti,1770,1272,65,0,5,7,42,71,4,9,8,241,4,13,4,9,772,1,17
RO_078828,Barbatesti,1280,867,45,0,5,7,32,56,6,10,12,212,4,8,0,5,453,3,9
RO_078873,Bengesti-Ciocadia,2569,1552,105,0,2,16,45,36,2,15,31,337,13,40,1,8,889,3,9
RO_078926,Berlesti,1648,1126,92,0,2,6,34,46,3,3,1,141,8,12,1,6,752,4,15
RO_079004,Balteni,6061,3459,146,0,10,24,170,189,9,53,20,1207,14,14,3,14,1539,6,41
RO_079077,Bolbosi,2518,1593,122,0,17,0,44,123,4,13,9,276,7,20,2,6,931,4,15
RO_079157,Borăscu,2530,1467,79,0,4,3,73,91,1,10,3,262,2,17,4,3,901,1,13
