gisco_id,name,registered,turnout,invalid,blank,UUR,FCER,Andreicuț,Puiu-Barraud,USR (2016),FD,UDMR/RMDSZ,PSD,AUR,SENS,REPER,RîA,S.O.S. România,PER,PNCR,ANC,PSDI,ARS,POT,DREPT,USR (1989),UPR,UBBR,UCRR,CRLR,ALAR (1999),UDSCR,UAR,UDTR,AMR,RO.AS.IT.,UER,FCR,APR-PE,UCR,FDGR/DFDR,UDTTMR,PNL,PNR [Partidul Nouă Românie],PPR,PRR,ADN,PLAN,PD,Hagimă,Banu-Muscel,PUGD,PP,Stoian,Secară,Curtean,Szűcs,Baciu [Gheorghe-Damian Baciu],PV,Iusein,Negoiță,Ion,Iancu,Toader,Karani,Sărmaș,Boșneagu,Tîrnoveanu,Ciobanu,POC,Dan [Aurelian-Leonard Dan],Dămureanu,Ștefan,Fanaca,Rusu,PNȚCD,Dumitrică,Olărașu,Cazacu,Moldovanu,Stegaru,Burlea,PPU,Voinea,Vlașin,Cirț,Măneanu,Tița,Renghea,Dan [Roberto Dan],David,Dumitru [Bogdan Dumitru],Dinulescu,Andrei-Ionuț Neșculescu,Bodnar,Drăgan,Balaș,Abrudan,Mocanu Gollent,Spiru,Spiridon [Silvian-Andrei Spiridon],Lisaru,Stancu,Pîrvulescu,Aga
RO_062397,Oraş Negru Vodă,4448,1764,28,11,0,1,0,0,74,32,8,274,693,34,2,2,239,4,8,1,4,13,76,28,2,0,1,0,0,2,1,1,7,9,1,2,1,2,0,1,1,177,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062440,Nicolae Balcescu,4402,1703,43,8,0,1,0,0,85,36,13,214,585,34,7,4,256,14,4,5,2,3,79,20,2,0,0,0,0,3,0,1,3,7,0,4,0,0,1,1,1,239,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062486,Oltina,1963,737,9,10,0,0,0,0,31,11,7,210,169,8,5,1,121,1,5,5,2,1,65,3,1,0,0,0,0,2,0,0,1,4,0,1,0,0,1,0,0,49,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062538,Ostrov,3831,1460,38,9,0,3,0,0,82,19,9,384,389,19,7,5,164,10,7,4,4,7,92,20,2,0,0,0,1,5,0,0,3,5,2,0,0,4,2,4,1,133,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062609,Pantelimon,1536,659,12,7,0,1,0,0,25,16,4,87,180,9,0,0,73,2,2,4,1,2,35,3,0,0,1,0,1,2,0,0,1,4,1,2,0,1,2,0,0,173,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062672,Pecineaga,2856,1207,42,5,0,1,0,0,63,12,0,325,292,18,5,2,221,3,2,3,1,4,97,17,0,1,0,1,1,3,1,1,1,3,0,0,1,1,0,0,1,56,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062707,Pestera,2859,974,20,10,3,1,0,0,30,18,3,131,289,12,6,1,153,4,170,2,0,3,44,7,2,2,0,0,0,1,0,1,1,2,0,3,1,4,0,2,5,27,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062761,Poarta Alba,5724,2539,67,12,3,1,0,0,128,33,10,455,758,52,17,3,356,8,10,6,7,9,172,41,5,3,9,2,0,1,2,0,15,5,1,5,0,6,2,3,25,270,3,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062798,Rasova,2899,977,31,5,0,1,0,0,51,12,3,226,299,16,7,3,144,6,7,3,5,0,82,8,1,1,1,0,0,0,1,1,1,3,0,0,0,5,0,0,1,33,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062823,Saraiu,1116,623,16,1,0,1,0,0,26,7,4,265,125,3,1,1,81,1,2,1,1,1,34,4,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,2,31,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062878,Sacele,1986,796,8,10,1,0,0,0,39,30,0,173,282,7,4,1,131,1,2,1,1,0,51,7,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,25,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062903,Seimeni,1756,685,15,4,1,0,0,0,23,6,0,184,212,13,5,1,95,3,2,2,3,3,29,7,0,0,0,0,1,1,1,0,2,3,1,0,0,1,0,2,0,44,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062949,Silistea,1208,513,15,0,0,1,0,0,9,3,2,137,133,3,0,0,67,1,0,0,1,0,55,4,1,0,1,0,0,2,0,0,2,3,1,1,0,0,0,0,1,62,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_062985,Targusor,1354,566,7,0,0,2,0,0,33,12,3,133,160,6,4,0,100,1,1,2,3,1,52,8,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,22,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063045,Topalu,1427,725,21,4,0,0,0,0,22,3,2,114,103,7,2,3,63,3,2,1,1,0,46,7,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,304,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063072,Topraisar,5277,2256,48,10,2,2,0,0,107,30,9,404,673,67,11,5,310,11,5,7,8,8,242,34,0,4,0,1,1,4,1,0,9,5,1,1,0,5,3,1,40,139,7,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063125,Valu Lui Traian,15402,8120,115,23,4,7,0,0,800,170,14,994,1726,315,68,4,819,63,30,23,25,26,614,186,4,4,0,2,4,3,1,6,66,7,0,12,2,6,2,3,221,1615,13,45,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063152,Lumina,10572,5122,74,16,2,2,0,0,609,121,8,757,1284,146,37,5,661,29,18,9,10,20,537,133,4,1,0,0,6,1,3,1,11,11,1,5,2,7,0,1,80,398,14,37,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063161,Dumbrăveni,458,243,3,2,0,0,0,0,11,4,2,39,39,0,0,0,28,0,1,0,0,0,34,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,66,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_178821,Vulturu,7629,2527,105,21,1,0,0,0,136,116,4,852,578,74,11,17,177,14,6,5,1,5,129,14,1,4,0,0,0,3,1,2,1,6,2,3,0,13,1,1,2,191,9,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
RO_063189,Tortoman,1521,651,14,3,0,0,0,0,27,3,1,89,170,4,2,1,107,1,3,3,1,2,46,6,1,0,0,0,0,1,0,0,1,6,1,1,0,1,0,1,0,146,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063198,Amzacea,2365,962,23,5,0,2,0,0,39,14,5,86,218,9,3,4,142,4,3,3,3,3,73,10,2,0,0,0,1,2,2,1,9,6,0,2,0,2,0,0,28,243,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063278,Horia,910,383,5,1,0,0,0,0,17,9,2,67,63,8,3,1,46,1,0,1,1,0,17,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063286,Costineşti,3053,1577,14,0,1,0,0,0,165,29,3,323,323,54,15,5,193,11,3,6,3,6,126,27,3,0,1,0,0,3,0,1,9,2,1,0,0,4,1,0,2,220,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063294,Bărăganu,1718,658,11,4,0,1,0,0,28,14,3,120,199,15,1,0,127,3,1,0,1,2,63,11,0,0,1,0,1,0,0,0,1,2,0,0,0,3,3,1,2,25,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063300,Cuza Vodă,3354,1034,40,14,0,0,0,0,21,8,0,87,301,12,1,0,211,3,8,10,8,1,27,8,4,0,1,1,0,1,2,0,1,9,1,1,3,6,0,0,3,213,4,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063318,Saligny,1929,883,18,6,0,0,0,0,46,16,1,268,254,6,5,2,122,4,3,1,2,2,56,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,44,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063326,Grădina,888,523,19,3,0,1,0,0,21,3,2,248,108,8,4,0,40,1,1,2,0,2,14,6,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,2,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063334,Fântânele,1309,421,18,4,1,1,0,0,71,3,2,99,93,0,2,0,59,4,2,1,2,1,30,4,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063394,Municipiul Sfântul Gheorghe,52655,26804,256,83,2,14,0,0,925,118,20704,1751,746,316,61,2,308,53,37,44,57,13,248,63,2,1,9,2,4,60,2,5,3,7,1,9,2,4,5,11,0,589,14,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063447,Oraş Baraolt,7617,4068,53,27,1,2,0,0,20,10,3784,44,25,6,5,0,19,3,5,4,1,0,4,7,0,0,1,1,1,10,0,2,0,2,0,0,1,1,0,0,1,15,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063526,Oraş Covasna,9247,4647,61,16,0,0,0,0,152,28,3069,446,262,46,18,2,83,6,22,2,10,2,78,10,2,0,1,4,0,15,0,1,0,3,2,3,3,2,1,0,2,216,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063553,Comandau,855,466,13,3,0,0,0,0,2,3,416,9,5,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063580,Oraş Întorsura Buzăului,7477,3195,82,12,2,2,0,0,582,196,34,546,585,89,25,1,212,14,21,16,18,6,198,40,6,0,4,0,1,2,0,1,1,11,2,1,2,1,4,0,1,370,4,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063633,Barcani,3147,1255,35,5,0,1,0,0,72,28,7,163,299,37,9,0,93,9,33,7,4,2,127,19,1,0,4,1,0,2,0,0,1,1,0,1,0,0,2,0,1,242,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063688,Sita Buzaului,3855,1770,46,8,1,1,0,0,82,64,14,267,340,30,10,0,177,3,24,9,8,3,178,19,0,0,1,1,0,1,0,2,0,3,0,1,0,1,0,0,1,395,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063740,Municipiul Târgu Secuiesc,16417,8219,81,37,4,0,0,0,88,24,7491,149,95,10,5,1,35,8,4,2,3,3,22,12,1,1,0,1,1,30,2,2,0,2,0,2,0,4,3,1,1,70,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063777,Aita Mare,1428,720,7,3,1,1,0,0,9,3,646,12,9,0,0,0,4,0,1,2,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063802,Batani,3829,2039,57,32,1,0,0,0,12,4,1762,34,55,1,1,0,12,4,2,0,2,4,2,5,0,0,0,0,1,7,0,1,1,1,0,2,0,8,1,2,0,13,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063866,Belin,2301,936,40,26,1,4,0,0,6,6,423,35,95,3,6,0,50,8,12,4,0,2,12,1,1,0,1,1,0,4,2,25,0,0,0,1,2,154,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063893,Bodoc,2150,1392,23,2,1,0,0,0,4,3,1283,24,9,2,1,0,8,3,0,0,0,0,1,3,0,0,1,0,1,14,0,0,0,0,0,1,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_063937,Borosneu Mare,2661,1095,34,11,0,0,0,0,10,6,943,48,13,1,0,1,5,1,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064005,Brates,1293,809,10,3,0,0,0,0,5,3,749,8,10,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064041,Bradut,4033,2302,70,7,1,1,0,0,8,3,1970,46,117,1,0,0,14,10,11,0,1,0,3,1,0,0,1,0,1,3,0,0,2,5,0,1,0,4,0,2,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064096,Bretcu,2933,1299,49,10,0,0,0,0,11,5,960,82,47,4,2,0,16,2,28,1,3,0,12,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064130,Catalina,2761,1478,29,8,1,0,0,0,10,6,1358,18,16,0,1,0,5,2,0,1,0,0,2,1,0,0,1,0,0,3,0,5,0,0,0,0,0,1,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064194,Cernat,3547,2213,42,9,0,0,0,0,10,9,2083,16,8,0,0,0,7,1,0,0,0,1,4,0,1,0,1,0,0,8,0,0,1,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064238,Chichis,1427,827,4,3,0,1,0,0,38,6,535,65,79,15,1,0,23,0,3,0,2,1,15,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064265,Dobarlau,1864,887,21,6,1,0,0,0,49,13,15,346,137,13,12,1,76,5,17,1,5,7,51,5,0,1,0,0,1,2,0,2,1,2,0,0,1,0,1,1,0,72,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064318,Ghelinta,4385,2331,41,42,1,1,0,0,10,7,2043,29,35,0,0,0,5,9,25,1,0,2,4,0,2,0,0,0,0,13,2,5,0,0,0,2,0,6,2,2,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064345,Ghidfalau,2336,1307,14,16,0,1,0,0,4,5,1203,14,8,4,0,0,9,0,0,2,2,1,2,3,0,0,1,0,0,4,0,0,0,0,1,2,0,3,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064390,Haghig,1921,710,44,9,0,0,0,0,16,7,140,164,118,11,43,1,61,8,9,8,0,0,28,5,0,0,0,0,0,0,0,4,0,3,1,0,0,4,1,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064425,Ilieni,2106,1310,11,7,0,0,0,0,29,9,1143,20,21,3,3,0,14,1,0,1,2,0,16,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064461,Lemnia,1695,945,9,7,0,0,0,0,5,2,881,10,5,0,0,0,2,3,0,0,2,3,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064504,Malnaş,940,548,6,6,0,0,0,0,6,3,499,8,8,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064568,Moacşa,1086,578,13,1,0,0,0,0,5,3,522,7,7,3,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064602,Ojdula,3099,1434,35,20,0,0,0,0,7,2,1233,29,15,2,2,1,12,6,0,1,1,0,3,1,0,1,0,0,0,6,0,5,0,1,0,1,1,4,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064639,Ozun,3944,2088,37,9,0,5,0,0,48,12,1732,65,54,5,2,0,22,6,2,3,2,2,9,5,1,0,0,0,1,8,1,0,0,1,0,0,0,1,0,4,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064719,Poian,1485,887,11,6,0,0,0,0,3,1,839,4,4,0,0,1,5,1,0,1,0,0,1,2,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_064773,Reci,2049,1152,23,9,0,0,0,0,14,4,1040,19,14,0,0,0,4,0,0,1,0,0,3,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
