gisco_id,name,registered,turnout,invalid,blank,UDMR/RMDSZ,PMP,PSD,PNL,USR+,PPR,PUSL,AUR,PV,PER,ARN,PRM,UAR,UUR,USR (1989),UDTR,FCER,RO.AS.IT.,UCRR,CRLR,UCR,APR-PE,UER,UBBR,ALAR (1999),AMR,UDSCR,PSR,PNR [Partidul Nouă Românie],PCN,ND,PNRo,Baciu [Virgil Baciu],Tiberiu,Duma,PNȚCD,Cioanca,Raţiu,Erwin-Vlad Albu,PFN,Tabarac,Calu,Andrei,AD,Naş,UDTTMR,Martin,Cristea,Petrea,Jalbă,Re:start,Costea [Vlad Costea],Felicia,Holicov,Mitoşeriu,Matei,Zmaranda,Zainea,Pescaru,Bendorfean,Apostolache,Dumitru [Bogdan Dumitru],Rădulescu [Virgil-Florin Rădulescu],Duţă [Maria-Mihaela Duţă],Papici,BUN,Trăscăian,Vecerdea,Ichim,Zamfir-Ignat,Gică,Cîțu,Geonea,Nicolae,Şerban,Oprea,Stochiţă,Radu
RO_033621,Maieru,6296,1653,16,27,7,223,695,360,91,25,6,99,3,10,12,0,1,0,2,1,2,2,5,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,7,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033658,Matei,2119,715,10,12,178,70,128,211,18,10,11,34,0,1,0,0,1,2,0,1,0,3,2,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033729,Magura Ilvei,1725,450,11,7,3,23,137,107,22,28,4,58,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033765,Mariselu,2093,631,6,9,89,66,149,121,26,15,7,58,3,18,0,0,0,1,1,1,0,2,12,0,0,1,3,1,2,1,3,0,0,0,0,0,0,0,0,19,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033845,Micestii De Campie,917,282,3,3,35,32,46,72,5,6,40,17,1,10,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033881,Milas,1057,494,6,7,8,24,183,213,12,3,7,15,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033952,Monor,1127,502,7,10,3,25,247,85,53,8,11,21,2,4,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_033989,Nimigea,4417,1319,22,9,78,93,529,273,56,60,20,110,3,6,3,0,1,0,0,2,0,0,5,0,1,2,1,0,0,4,3,0,0,0,0,0,0,0,0,13,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034075,Nuseni,2607,1149,13,21,139,49,238,504,47,14,3,58,4,2,0,0,1,0,0,0,1,3,2,0,1,1,6,2,1,3,2,0,0,0,0,0,0,0,0,18,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034155,Parva,1940,586,21,8,6,59,222,68,7,6,9,137,1,4,1,0,0,1,0,0,0,3,1,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034173,Petru Rareş,2954,884,25,8,115,84,184,280,36,11,8,59,0,3,4,0,0,2,0,0,1,1,0,1,0,34,0,2,1,1,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034235,Prundu Bargaului,5327,1604,35,5,19,176,507,284,118,14,12,237,5,10,1,0,2,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,8,157,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034262,Rebra,2110,512,10,6,2,43,120,194,28,0,1,70,1,3,2,0,1,0,2,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034280,Rebrisoara,3856,956,15,12,4,50,181,426,47,23,8,101,2,42,1,0,0,2,2,3,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,13,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034333,Rodna,5035,1512,26,14,21,275,638,240,67,26,19,96,6,11,2,0,1,0,0,0,0,2,2,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,8,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034360,Romuli,1425,569,8,6,3,15,40,109,11,303,2,44,2,3,1,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034397,Salva,2328,874,9,10,1,177,303,227,43,37,8,29,1,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034422,Silivaşu de Câmpie,807,287,10,11,1,13,128,52,16,12,6,23,0,1,0,0,0,0,0,2,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034477,Sânmihaiu de Câmpie,1254,607,9,8,9,18,204,234,11,44,5,29,2,5,2,0,0,1,0,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034547,Spermezeu,3083,1112,21,19,4,38,107,778,10,14,13,68,1,6,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034618,Sant,2721,1208,18,19,10,112,260,384,24,12,156,127,15,25,1,0,1,0,0,1,1,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034645,Sieu,2377,638,5,10,20,56,200,184,25,31,4,44,3,4,2,0,1,1,0,1,0,2,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034690,Sieu-Magherus,3698,903,17,9,7,82,164,340,62,12,10,117,1,9,3,0,0,0,0,1,0,2,7,1,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,10,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034770,Sieu-Odorhei,2045,740,17,9,71,130,179,187,41,12,10,26,6,5,2,0,0,1,0,1,2,0,10,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,6,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034850,Sieut,2142,1010,19,15,9,157,371,261,73,11,3,30,1,4,0,0,0,0,1,0,0,0,5,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,14,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034903,Sintereag,3153,1144,10,12,48,77,414,342,71,28,24,49,1,0,2,0,1,0,1,1,0,4,4,1,1,1,0,2,1,4,1,0,0,0,0,0,0,0,0,14,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_034985,Teaca,4553,1094,55,13,62,81,266,308,63,16,14,122,1,9,2,0,1,0,1,0,0,0,1,0,0,26,2,3,1,2,1,0,0,0,0,0,0,0,0,12,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035054,Telciu,4907,1110,23,14,10,237,175,268,43,81,31,129,2,9,4,0,0,1,0,1,1,0,6,1,1,2,2,1,1,4,1,0,0,0,0,0,0,0,0,12,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035090,Tiha Bargaului,5284,1516,71,13,13,111,348,272,53,14,10,311,4,2,15,0,1,0,0,5,4,2,6,2,0,11,3,3,1,2,1,0,0,0,0,0,0,0,0,8,222,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035152,Tarlisua,2810,1000,16,14,14,22,477,300,37,7,40,33,1,2,0,0,0,0,0,2,1,1,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035269,Uriu,3122,1072,17,10,77,112,418,240,57,11,20,67,2,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035312,Urmenis,1491,494,19,4,12,28,55,273,15,8,3,47,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035429,Zagra,2809,1112,13,11,12,56,595,180,21,57,5,76,0,11,14,0,0,0,0,0,1,1,6,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,29,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035731,Municipiul Botoşani,99639,28270,522,102,139,1025,10761,4641,4053,1711,426,3583,176,394,0,255,41,37,4,9,25,25,3,106,18,34,16,20,27,10,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035759,Curtesti,4806,1501,17,29,6,53,719,218,118,60,15,217,3,15,0,10,0,0,0,0,0,2,0,2,2,4,2,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035839,Rachiti,4168,1421,46,29,4,36,355,393,60,133,18,272,9,14,0,21,0,3,0,1,2,4,0,0,2,2,3,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035884,Stauceni,3056,917,18,19,7,29,338,272,41,31,13,104,6,6,0,13,0,2,1,1,0,3,1,0,0,2,1,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_035946,Oraş Darabani,11146,2291,44,43,7,77,981,385,221,89,26,334,9,20,0,18,2,5,1,2,2,6,1,1,1,2,3,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036006,Municipiul Dorohoi,25019,7144,97,55,19,194,3536,986,506,336,103,1082,24,71,0,64,3,6,3,1,11,10,1,1,2,3,4,4,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036060,Oraş Săveni,6878,2180,32,23,3,37,1328,196,122,65,25,281,4,14,0,28,1,4,0,0,0,3,0,2,2,1,2,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036131,Albesti,4930,1283,31,27,10,44,364,295,139,61,7,240,5,9,0,19,0,1,0,1,0,2,3,2,2,5,3,2,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036202,Avrameni,3001,934,14,19,2,24,475,150,26,42,16,124,6,4,0,13,0,7,0,0,1,2,0,2,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036300,Baluseni,4211,1493,38,48,9,27,673,295,59,68,29,200,3,7,0,14,1,0,0,0,1,0,0,1,1,4,3,3,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036373,Braesti,1702,607,18,14,0,31,156,62,21,198,6,63,5,6,0,12,0,3,1,0,0,0,1,0,1,2,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036426,Broscauti,2812,805,9,6,1,9,475,64,24,45,15,128,2,5,0,8,0,1,0,0,1,0,0,1,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036453,Oraş Bucecea,4503,1271,23,9,5,42,691,164,61,38,20,187,2,4,0,8,1,5,0,1,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036499,Calarasi,2716,955,30,11,0,13,229,441,27,75,10,81,5,7,0,7,1,0,1,0,0,3,1,2,1,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036532,Concesti,1479,430,17,12,1,13,181,50,10,57,6,57,3,2,0,6,0,0,0,1,0,4,0,0,1,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036569,Copălău,3477,1047,34,19,5,11,322,232,50,38,35,247,5,5,0,16,0,4,1,0,0,4,0,2,3,0,3,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036649,Cordareni,1536,769,13,14,5,11,533,58,19,22,9,54,3,2,0,9,0,0,0,1,1,3,0,3,0,1,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036676,Corlateni,1686,660,7,16,2,8,273,241,15,13,2,75,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036756,Corni,5212,1308,27,31,9,20,532,124,56,35,15,406,6,5,0,17,1,2,1,0,2,0,0,3,0,2,1,6,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036809,Cotusca,4369,1023,14,16,5,32,315,368,26,56,7,131,3,4,0,20,1,0,0,0,1,3,0,1,4,1,4,2,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036907,Cristesti,3941,1247,27,27,6,18,354,432,40,49,15,239,1,3,0,15,1,2,1,2,2,2,1,1,0,0,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_036952,Cristinesti,2900,797,15,12,2,15,301,225,17,68,11,99,3,3,0,11,0,2,1,2,0,3,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037011,Dersca,2518,774,20,15,4,26,405,104,20,76,7,74,1,3,0,9,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037057,Dangeni,2632,694,7,17,2,9,150,77,23,278,11,82,5,2,0,13,0,1,1,0,0,7,0,1,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037100,Dobarceni,2052,578,11,3,4,11,236,98,47,50,12,80,4,2,0,10,0,1,0,1,1,1,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037173,Draguseni,4052,597,11,13,0,9,342,45,26,30,7,98,2,0,0,3,1,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037217,Durnesti,3085,871,28,15,2,30,282,308,31,25,8,113,1,1,0,8,2,0,1,0,1,2,1,0,0,2,2,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037280,Oraş Flămânzi,9564,2579,47,47,8,33,509,1095,235,66,38,386,14,8,0,30,3,6,0,0,2,6,2,6,0,9,5,8,3,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037324,Frumusica,4730,1076,28,31,8,36,292,255,45,79,17,223,7,5,0,18,1,1,2,1,0,3,1,1,2,3,1,4,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037397,George Enescu,2533,935,21,13,0,36,495,114,34,59,19,103,6,3,0,9,0,3,0,0,0,3,0,2,3,2,4,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037459,Gorbanesti,2698,955,23,14,7,22,598,85,30,62,13,76,4,5,0,8,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037547,Havarna,3635,823,22,17,5,50,396,79,31,64,8,124,0,1,0,7,0,1,0,2,0,4,0,1,1,1,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037618,Hanesti,1666,454,7,10,0,15,118,187,16,12,8,54,2,5,0,10,0,0,1,0,0,0,0,1,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037672,Hiliseu-Horia,2707,749,12,9,3,14,442,65,28,35,10,101,4,1,0,2,1,2,0,0,3,1,0,1,2,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037734,Hlipiceni,2801,709,11,16,4,26,239,140,47,55,14,116,1,10,0,9,0,1,1,0,1,2,1,2,3,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037770,Hudesti,4863,1581,30,60,10,150,759,157,51,66,25,215,3,7,0,22,0,1,0,0,2,2,0,4,1,4,1,1,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037823,Ibanesti,3174,1030,25,25,1,20,377,309,30,23,11,167,4,7,0,11,1,0,1,3,1,2,0,0,1,2,0,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037850,Leorda,2288,949,24,10,4,18,298,330,25,30,7,173,1,3,0,6,0,1,1,1,2,2,0,1,3,1,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037912,Lunca,3390,853,28,24,2,21,369,175,30,37,11,106,5,2,0,12,2,3,0,2,1,3,1,0,2,3,1,4,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_037958,Manoleasa,2642,824,19,14,4,23,515,67,24,39,9,87,2,4,0,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_038063,Mihai Eminescu,6843,2291,48,28,9,128,638,631,185,99,27,397,12,25,0,30,2,2,0,1,0,2,0,3,5,2,3,1,3,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_038161,Mihăileni,2129,572,10,8,2,23,251,102,26,31,9,67,0,5,0,5,1,26,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
