gisco_id,name,registered,turnout,invalid,blank,PSD,USR+,PRO,UDMR/RMDSZ,PNL,ALDE,Prodemo,PMP,PSR,PSDI,PRU,UNPR,BUN,Tudoran,AUR,Costea [Peter Costea]
RO_023387,Magiresti,3486,1611,92,0,301,140,63,4,806,82,12,48,9,6,7,4,2,11,17,7
RO_020411,Magura,4353,2139,49,0,284,576,112,17,649,201,13,110,12,6,14,12,1,39,30,14
RO_047337,Magura,1715,1000,42,0,426,139,54,8,169,35,7,38,6,7,8,3,1,7,15,35
RO_153240,Măgura,2215,1559,55,0,990,77,40,10,201,46,2,110,2,3,4,3,1,4,2,9
RO_033729,Magura Ilvei,1718,812,19,0,286,66,13,3,349,18,5,33,1,3,1,0,1,3,1,10
RO_134014,Măgurele,3880,2100,53,0,324,451,182,13,661,93,18,171,11,3,12,17,7,29,27,28
RO_134050,Măgureni,5253,2733,105,0,398,513,123,19,584,663,16,152,16,18,10,19,12,26,41,18
RO_058357,Maguri-Racatau,1885,683,15,0,85,69,22,4,328,95,5,31,3,3,3,1,1,2,3,13
RO_176613,Măicăneşti,3861,1765,119,0,723,206,79,19,478,28,10,44,10,11,7,8,3,5,10,5
RO_041382,Maierus,2222,1226,75,0,192,100,22,15,740,29,3,22,4,3,2,3,1,2,7,6
RO_153277,Măldăeni,3443,1735,67,0,696,133,144,13,519,59,13,45,3,5,7,4,4,10,8,5
RO_171272,Măldăreşti,1646,776,30,0,173,109,166,2,185,38,9,33,7,2,3,2,2,6,7,2
RO_149316,Mălini,6032,2557,115,0,697,169,101,11,1296,28,5,45,13,6,14,7,9,15,17,9
RO_017049,Malureni,3536,1649,70,0,644,154,120,23,447,64,11,66,8,3,7,8,5,6,9,4
RO_164829,Măluşteni,1769,658,26,0,315,50,22,11,136,16,2,55,6,4,3,2,0,3,6,1
RO_134096,Măneciu,8749,4495,155,0,874,943,450,28,1100,239,67,294,30,10,33,21,11,58,117,65
RO_068002,Manesti,3966,2209,112,0,906,232,203,12,519,34,15,89,15,9,7,8,3,11,13,21
RO_134194,Măneşti,3154,1606,58,0,270,194,46,9,857,38,9,64,6,4,6,6,3,6,13,17
RO_023449,Manastirea Casin,4467,1643,108,0,411,184,73,15,629,58,10,76,7,6,7,11,3,16,18,11
RO_149370,Mănăstirea Humorului,3067,1397,43,0,181,145,62,11,788,48,6,66,4,3,3,8,4,18,5,2
RO_058393,Manastireni,1174,693,15,0,154,90,33,71,199,51,2,36,1,4,3,1,2,2,2,27
RO_157736,Mănăştiur,1348,910,14,0,413,65,25,40,243,13,8,26,9,1,3,18,2,2,4,24
RO_043493,Marasu,2240,695,42,0,175,90,91,9,189,15,14,18,9,5,4,22,5,3,2,2
RO_179980,Mărculeşti,1321,472,12,0,183,35,45,8,118,23,4,20,5,0,0,4,0,6,8,1
RO_020466,Margineni,8208,3632,173,0,577,889,212,60,1037,129,32,216,44,15,42,34,19,53,51,49
RO_123175,Mărgineni,2997,1035,78,0,356,74,45,20,317,24,7,52,2,7,11,12,7,8,6,9
RO_047417,Margaritesti,520,384,15,0,190,45,57,2,35,11,2,13,4,7,0,1,0,1,0,1
RO_058464,Margau,1295,839,22,0,144,121,29,8,349,21,6,85,1,4,6,1,4,1,4,33
RO_058534,Marisel,1271,836,18,0,150,181,17,1,291,124,2,35,5,2,4,0,0,0,1,5
RO_033765,Mariselu,2007,1101,26,0,212,97,33,130,491,52,6,18,6,3,6,5,0,5,4,7
RO_090262,Martinesti,812,622,8,0,231,59,35,45,141,16,2,61,2,5,4,3,1,4,2,3
RO_084923,Martinis,2327,1422,37,0,26,21,14,1282,24,6,1,2,1,1,1,1,1,1,3,0
RO_127493,Mărunţei,3258,993,44,0,352,111,66,7,240,66,6,61,7,4,5,9,2,2,6,5
RO_013365,Maracineni,4422,2488,73,0,717,520,283,14,443,83,15,135,14,6,20,15,9,28,41,70
RO_047373,Maracineni,7294,3462,140,0,825,623,359,27,792,168,23,256,19,13,26,20,12,48,94,17
RO_076718,Mastacani,4099,1422,83,0,531,148,62,30,395,36,10,58,7,2,11,8,6,12,14,9
RO_080846,Matasari,4090,1595,66,0,427,131,128,17,528,113,13,97,9,2,9,4,4,12,3,32
RO_068048,Matasaru,4227,1921,90,0,810,121,153,8,578,49,10,62,6,2,6,1,5,6,10,2
RO_053247,Maureni,2189,966,37,0,108,34,34,5,664,16,9,27,2,0,5,2,0,4,2,17
RO_043563,Maxineni,2711,1055,62,0,212,95,187,15,253,51,12,90,9,4,13,9,3,15,16,9
RO_118469,Nadeş,2204,678,52,0,81,75,20,59,332,9,5,22,5,2,4,1,2,2,5,2
RO_053345,Naidas,868,557,21,0,184,55,29,11,144,25,5,53,1,2,6,1,0,2,6,12
RO_160993,Nalbant,2066,667,50,0,90,35,71,4,277,41,4,54,2,2,4,0,2,3,9,19
RO_104323,Nana,1825,569,28,0,213,56,25,4,127,60,4,37,3,2,0,2,0,4,1,2
RO_151816,Nanov,3059,1739,61,0,785,155,75,9,504,34,8,65,10,4,6,4,0,12,4,3
RO_118511,Neaua,1068,609,27,0,17,10,6,518,18,10,0,0,1,0,1,0,1,0,0,0
RO_153437,Necşeşti,883,689,13,0,199,28,20,6,184,214,0,9,5,1,1,2,1,1,5,0
RO_073460,Negoi,1722,904,37,0,608,22,31,4,134,25,3,20,4,4,2,0,1,1,2,6
RO_080980,Negomir,2853,1994,63,0,802,80,37,11,214,661,13,45,7,2,2,43,0,6,1,7
RO_017726,Negrasi,1660,935,30,0,446,51,52,5,247,23,2,45,9,5,3,3,1,8,3,2
RO_060169,Negreni,2009,1168,26,0,148,146,44,13,611,46,6,17,4,2,8,0,0,4,9,84
RO_125169,Negreşti,1513,694,40,0,210,55,37,11,167,51,33,38,3,7,5,12,8,7,3,7
RO_023644,Negri,2267,834,58,0,320,50,27,12,265,22,3,39,5,7,3,6,3,7,5,2
RO_179659,Negrileşti,2011,954,34,0,242,60,78,11,363,14,7,61,2,3,2,12,2,5,6,52
RO_077579,Negrileşti,2165,1091,102,0,427,68,40,9,303,45,6,38,2,1,6,18,1,8,13,4
RO_178885,Negrileşti,1419,641,40,0,330,34,4,5,192,9,3,15,1,4,0,1,0,1,2,0
RO_154996,Nenciulesti,1967,989,45,0,448,38,9,2,186,197,4,32,7,4,2,1,1,7,3,3
RO_176944,Nereju,3464,1489,69,0,554,64,22,5,682,33,2,32,9,6,1,3,0,3,2,2
RO_023715,Nicolae Balcescu,8185,3203,145,0,403,896,117,72,1092,130,28,109,17,15,27,24,4,48,48,28
RO_062440,Nicolae Balcescu,4298,1847,63,0,432,323,83,27,513,79,7,212,12,7,9,7,5,18,32,18
RO_104341,Nicolae Bălcescu,1223,522,22,0,147,72,64,6,131,11,3,40,4,1,2,3,1,8,4,3
RO_171628,Nicolae Bălcescu,2790,1539,51,0,521,121,183,26,396,87,7,71,15,13,22,2,1,6,14,3
RO_127714,Nicolae Titulescu,982,646,18,0,427,36,28,2,82,21,5,14,1,2,2,3,0,0,5,0
RO_076807,Nicoresti,3277,1269,70,0,467,108,60,7,376,55,4,57,11,11,7,2,3,8,17,6
RO_104387,Niculeşti,3316,1858,97,0,835,167,62,19,524,17,7,47,10,3,6,5,9,12,15,23
RO_161035,Niculiţel,3779,1440,80,0,337,228,121,17,396,66,14,98,19,8,11,6,4,16,8,8
RO_038456,Nicseni,2112,783,40,0,252,73,51,7,240,49,8,16,9,5,2,3,1,7,12,8
ROZZNG,NIGERIA,0,23,0,0,0,15,1,0,3,1,0,2,0,0,0,0,0,0,1,0
RO_033989,Nimigea,4255,1951,63,0,610,183,46,140,674,77,6,70,7,7,5,4,3,9,11,36
RO_177003,Nistoreşti,1742,833,68,0,322,41,71,7,241,14,9,23,3,6,5,7,3,4,7,2
RO_157923,Niţchidorf,1313,742,24,0,146,141,41,16,221,15,6,29,7,2,7,65,0,5,5,12
RO_145140,Nocrich,2350,1135,79,0,202,93,20,9,639,22,4,26,3,7,6,8,7,4,0,6
RO_030149,Nojorid,4851,2911,60,0,500,384,141,58,1368,67,7,95,4,4,13,8,5,14,16,156
ROZZNO,NORVEGIA,0,3257,29,0,41,1768,110,29,692,63,16,184,10,10,24,18,8,44,87,121
ROZZNZ,NOUA ZEELANDĂ,0,173,1,0,11,112,1,0,30,3,0,4,0,1,2,0,1,2,1,4
RO_006048,Noşlac,1491,773,26,0,71,63,11,103,336,95,2,34,4,0,1,1,1,2,3,20
RO_068280,Nucet,3477,2006,69,0,1009,167,226,6,326,28,15,78,7,9,12,10,4,12,9,19
RO_104421,Nuci,2225,1511,52,0,251,116,34,3,929,22,7,65,7,7,3,4,2,2,5,2
RO_017771,Nucsoara,1145,754,24,0,394,47,36,7,119,44,4,44,5,1,2,9,0,2,13,3
RO_161053,Nufăru,2237,1137,55,0,280,161,182,10,280,28,24,60,10,4,11,6,5,7,9,5
RO_034075,Nuseni,2364,1564,35,0,583,122,21,250,358,95,10,51,6,5,5,5,1,2,7,8
RO_142239,Nuşfalău,3031,1483,36,0,103,140,15,956,158,11,3,11,3,2,0,2,0,3,7,33
RO_157898,Nădrag,2409,1264,30,0,464,273,49,19,247,44,7,52,7,8,8,3,3,10,6,34
RO_047854,Naeni,1319,822,37,0,185,39,131,5,219,126,13,40,3,2,1,2,1,4,14,0
RO_076763,Namoloasa,1710,1001,47,0,604,49,31,6,168,25,5,34,6,4,2,5,0,4,5,6
RO_176855,Năneşti,1914,774,57,0,199,79,58,8,267,31,5,34,3,6,4,3,1,3,11,5
RO_142177,Năpradea,2145,972,33,0,285,101,148,13,290,14,17,33,6,1,4,21,1,3,1,1
RO_176891,Năruja,1548,784,37,0,373,30,35,5,235,15,6,31,3,3,1,4,1,2,3,0
RO_153400,Năsturelu,2062,990,46,0,216,66,18,1,379,191,7,22,3,5,1,7,2,2,14,10
RO_076932,Oancea,1284,616,26,0,133,27,24,0,339,18,4,22,4,1,3,2,1,2,7,3
RO_017824,Oarja,2240,1163,34,0,315,183,105,4,242,132,8,80,3,2,4,5,1,6,16,23
RO_108366,Oarţa de Jos,936,509,3,0,103,81,52,8,162,15,2,40,1,2,1,16,1,1,2,19
RO_127812,Oboga,1380,1078,19,0,868,26,20,1,114,6,0,13,2,2,3,2,0,0,2,0
RO_053372,Obreja,2697,1461,36,0,447,75,308,5,384,33,23,35,3,4,4,2,6,6,11,79
RO_178947,Obrejiţa,1274,575,27,0,250,34,20,5,160,25,0,27,7,6,1,1,2,5,5,0
RO_127750,Obârşia,2058,1105,49,0,532,72,50,2,310,45,6,21,5,0,6,3,0,1,2,1
RO_112744,Obârşia de Câmp,1466,1047,34,0,517,36,160,2,155,101,6,20,4,4,2,2,0,0,1,3
RO_110027,Obârşia-Cloşani,851,441,14,0,158,20,18,1,128,48,0,31,0,2,1,2,0,5,0,13
RO_085243,Ocland,989,510,23,0,6,7,2,456,7,5,1,1,0,2,0,0,0,0,0,0
RO_050987,Ocna De Fier,599,395,13,0,77,29,10,2,184,6,3,50,3,2,1,0,0,2,4,9
RO_108400,Ocna Şugatag,3503,1539,21,0,166,251,34,87,529,48,8,312,3,2,8,34,0,9,7,20
RO_068324,Ocnita,3582,1673,70,0,370,270,169,10,437,210,14,66,9,6,10,2,4,7,11,5
RO_006119,Ocoliş,492,343,8,0,49,29,15,3,211,10,0,11,1,2,1,0,0,0,2,1
RO_026353,Odobeşti,1895,981,79,0,460,61,45,5,176,43,5,60,6,8,4,4,4,12,7,2
RO_068342,Odobesti,3980,2512,125,0,1211,241,199,17,454,45,9,108,16,12,10,14,2,14,13,22
RO_138280,Odoreu,4838,2004,41,0,185,317,241,370,615,97,20,52,9,2,9,7,2,5,14,18
RO_048021,Odaile,627,267,16,0,126,14,15,0,66,12,1,10,1,1,1,1,0,2,1,0
RO_118575,Ogra,1836,718,39,0,108,90,34,171,206,13,13,19,2,0,6,1,3,4,3,6
RO_179819,Ograda,2355,907,61,0,295,86,85,10,234,13,9,58,1,5,9,6,3,7,20,5
RO_104485,Ogrezeni,3773,2201,68,0,632,341,59,13,641,288,6,74,7,4,12,11,2,5,16,22
RO_006164,Ohaba,539,400,18,0,91,15,12,6,223,11,0,16,0,1,2,1,0,0,2,2
RO_157969,Ohaba Lungă,817,578,23,0,172,67,20,10,144,31,7,28,1,0,1,64,1,1,0,8
RO_104519,Oinacu,2789,2014,72,0,733,101,60,5,561,382,6,54,3,5,6,5,3,7,6,5
RO_023797,Oituz,7695,3091,167,0,578,394,163,60,1210,165,17,158,38,21,20,21,13,20,35,11
RO_064602,Ojdula,2933,1094,38,0,14,39,11,914,47,12,3,5,1,1,2,2,0,3,1,1
ROZZNL,OLANDA,0,5992,29,0,39,3823,155,73,1061,60,28,310,21,7,39,28,10,65,137,52
RO_171806,Olanu,2477,1244,47,0,394,108,107,12,414,56,10,51,7,5,5,3,0,4,15,6
RO_011502,Olari,1609,731,19,0,80,72,10,163,358,10,3,10,2,0,1,1,0,0,2,0
RO_136250,Olari,1507,825,36,0,373,70,45,7,195,27,5,28,4,6,6,3,2,8,10,0
RO_030229,Olcea,2129,1061,54,0,151,48,62,8,556,22,10,26,5,1,1,3,0,4,5,105
RO_165069,Olteneşti,2141,779,37,0,190,47,36,16,278,66,2,29,4,3,6,29,2,7,7,20
RO_153473,Olteni,2374,1462,51,0,470,64,29,7,266,12,1,532,7,5,3,3,1,5,3,3
RO_062486,Oltina,2079,861,54,0,246,45,25,9,379,25,3,39,11,1,7,1,2,7,2,5
ROZZOM,Oman,0,105,0,0,0,70,7,0,19,1,1,4,0,0,0,0,0,0,3,0
RO_023868,Oncesti,1273,693,33,0,347,31,34,10,133,21,5,62,6,3,1,2,1,0,3,1
RO_179864,Onceşti,1248,610,33,0,257,33,12,3,211,9,1,22,3,3,1,3,1,1,1,16
RO_123255,Oniceni,2509,1400,67,0,987,32,26,6,205,25,6,24,5,5,3,1,1,2,2,3
RO_127858,Oporelu,865,560,11,0,305,37,10,2,147,21,1,11,0,3,1,3,0,4,3,1
RO_112771,Oprişor,1793,1177,43,0,644,24,75,2,253,77,1,38,3,5,2,0,1,2,1,6
RO_127901,Optaşi-Măgura,1001,745,15,0,566,19,29,4,75,18,0,14,3,1,1,0,0,0,0,0
RO_001151,Oraş Abrud,4633,2141,53,0,744,231,105,22,607,122,26,83,16,9,13,18,3,18,29,42
RO_143682,Oraş Agnita,9747,3810,98,0,460,570,114,53,2088,70,29,158,19,10,21,27,9,32,23,29
RO_026699,Oraş Aleşd,8918,4609,139,0,619,558,163,502,1932,103,11,130,9,5,8,4,1,20,27,378
RO_092836,Oraş Amara,6559,3033,98,0,742,517,216,17,920,129,17,187,22,13,21,41,7,32,23,31
RO_050889,Oraş Anina,7410,2549,100,0,963,138,116,31,911,74,12,58,14,7,15,12,2,20,21,52
RO_087219,Oraş Aninoasa,3739,1434,82,0,622,120,185,24,224,49,11,34,11,5,12,8,4,14,9,20
RO_136848,Oraş Ardud,5766,2112,90,0,254,227,83,380,857,42,13,53,10,4,9,16,4,5,5,60
RO_144054,Oraş Avrig,12363,6662,158,0,612,1089,178,53,3701,99,19,429,28,22,33,12,18,46,56,70
RO_130954,Oraş Azuga,3992,2333,72,0,369,526,250,18,628,77,7,199,16,5,25,9,18,43,33,38
RO_159650,Oraş Babadag,7924,3227,199,0,928,308,219,22,1125,132,14,164,13,7,18,8,0,22,29,19
RO_109924,Oraş Baia de Aramă,4558,2398,92,0,968,236,161,24,440,248,7,87,13,11,7,6,1,11,10,76
RO_002915,Oraş Baia de Arieş,3427,1554,41,0,342,228,231,16,488,56,31,60,5,7,9,10,4,7,9,10
RO_106684,Oraş Baia Sprie,13862,6225,140,0,986,1516,280,538,1774,103,26,487,20,20,42,88,12,48,40,105
RO_125418,Oraş Balş,17277,7195,290,0,2426,943,477,33,2001,299,32,444,38,20,35,20,10,47,43,37
RO_063447,Oraş Baraolt,7592,2569,83,0,35,62,21,2232,78,16,0,10,1,2,2,13,2,4,3,5
RO_070879,Oraş Bechet,3266,1558,77,0,846,110,34,7,200,189,4,34,2,5,5,35,1,6,1,2
RO_032483,Oraş Beclean,9863,5187,102,0,1390,713,191,360,1532,123,25,424,23,13,13,14,5,38,28,193
RO_168602,Oraş Berbeşti,4495,1546,59,0,407,220,90,10,479,87,9,114,15,10,6,9,1,12,12,6
RO_075338,Oraş Bereşti,2652,1243,52,0,593,79,60,8,191,160,6,59,5,2,3,5,2,3,12,3
RO_120968,Oraş Bicaz,7052,3208,120,0,847,529,328,28,627,103,37,278,17,17,43,33,13,94,66,28
RO_050969,Oraş Bocşa,15102,5582,205,0,1400,638,405,68,1514,126,31,557,26,25,28,21,13,71,63,391
RO_131069,Oraş Boldeşti-Scăeni,9405,5347,198,0,978,931,395,33,1474,287,26,637,21,17,49,27,8,56,93,117
RO_101190,Oraş Bolintin-Vale,10491,5167,239,0,1884,689,232,36,1333,213,25,279,24,10,27,21,11,59,43,42
RO_083491,Oraş Borsec,2304,1198,29,0,72,74,28,760,150,10,1,31,1,6,8,8,4,4,7,5
RO_106746,Oraş Borşa,23333,7063,288,0,2064,776,337,127,1984,177,36,747,46,31,46,256,24,50,39,34
RO_179221,Oraş Bragadiru,18826,12821,235,0,1584,4567,808,54,3311,377,58,1083,45,36,79,83,34,151,210,106
RO_131103,Oraş Breaza,14014,8042,126,0,1611,2023,702,67,2023,478,51,600,44,22,54,53,27,82,48,31
RO_167794,Oraş Brezoi,5734,2474,83,0,588,313,162,14,982,65,10,140,23,10,23,11,4,14,20,12
RO_147358,Oraş Broşteni,5386,2335,95,0,555,267,437,24,585,85,22,97,20,15,19,12,4,30,34,34
RO_036453,Oraş Bucecea,4434,1773,80,0,687,162,121,10,390,68,24,64,12,9,17,13,2,25,23,66
RO_101458,Oraş Budeşti,5713,2416,171,0,591,132,179,9,714,466,10,69,11,7,12,12,1,11,13,8
RO_100576,Oraş Buftea,18499,9481,282,0,1848,2321,608,50,2599,296,42,730,30,34,73,81,32,132,216,105
RO_020778,Oraş Buhuşi,19025,6043,274,0,1864,784,509,41,1572,227,44,277,24,20,63,39,22,125,99,59
RO_079308,Oraş Bumbeşti-Jiu,8254,3199,102,0,990,376,441,21,653,231,36,177,12,13,34,11,1,43,29,29
RO_155403,Oraş Buziaş,6924,3199,114,0,592,487,194,63,1273,137,13,160,20,6,20,18,1,20,23,58
RO_131210,Oraş Buşteni,8276,6167,166,0,999,1529,431,62,1638,269,31,574,35,26,50,32,21,115,110,79
RO_168372,Oraş Băbeni,7583,3368,186,0,1081,329,188,18,1165,101,11,135,26,9,13,6,5,25,23,17
RO_130981,Oraş Băicoi,15922,9329,202,0,1637,1991,503,56,1597,2071,57,645,77,37,74,40,26,110,107,99
RO_167641,Oraş Băile Govora,2383,1494,49,0,375,216,89,13,534,70,8,81,4,4,8,7,2,18,10,6
RO_050923,Oraş Băile Herculane,4214,2775,71,0,748,461,244,22,713,138,19,194,13,5,9,12,3,32,43,48
RO_167696,Oraş Băile Olăneşti,3775,2518,98,0,896,357,181,11,620,114,8,120,9,6,19,11,2,25,26,15
RO_083428,Oraş Băile Tuşnad,1359,805,26,0,32,109,36,499,42,8,2,23,1,1,3,6,0,7,5,5
RO_083464,Oraş Bălan,6346,1746,53,0,387,227,57,616,196,34,12,38,10,7,16,9,4,17,40,23
RO_168452,Oraş Bălceşti,4134,1545,62,0,510,142,98,14,515,76,5,76,6,3,6,10,0,7,5,10
RO_147633,Oraş Cajvana,6874,1691,44,0,337,157,74,17,817,51,3,116,3,7,9,4,4,10,15,23
RO_106782,Oraş Cavnic,4266,1606,52,0,333,291,90,81,466,67,8,91,8,7,12,9,6,25,32,28
RO_139740,Oraş Cehu Silvaniei,6333,3233,60,0,462,734,72,1144,607,56,5,36,7,7,5,15,1,6,4,12
RO_060776,Oraş Cernavoda,15466,6794,199,0,1244,1387,684,31,1914,214,43,572,33,30,69,47,20,119,122,66
RO_179285,Oraş Chitila,12472,7254,199,0,1164,1681,338,17,2594,309,44,462,25,18,24,40,15,74,113,137
RO_009459,Oraş Chişineu-Criş,6787,3195,97,0,630,403,295,361,1003,63,20,145,13,11,16,8,2,25,15,88
RO_156357,Oraş Ciacova,4365,1982,54,0,307,403,80,36,781,50,13,144,13,10,18,13,8,16,8,28
RO_143735,Oraş Cisnădie,18626,8902,178,0,816,2594,350,70,3730,189,32,494,23,13,62,38,22,53,77,161
RO_131336,Oraş Comarnic,10434,5137,141,0,1104,860,307,52,1679,216,26,488,40,18,29,34,6,52,60,25
RO_020821,Oraş Comăneşti,19519,8439,319,0,2351,1253,482,34,2813,283,60,300,42,33,40,28,21,114,144,122
RO_143771,Oraş Copşa Mică,4628,1753,70,0,178,161,44,87,1070,20,2,30,11,2,6,3,8,6,12,43
RO_125542,Oraş Corabia,14614,6049,241,0,2282,794,389,28,1423,236,36,313,21,15,28,110,5,36,55,37
RO_013668,Oraş Costeşti,8753,3954,118,0,1129,511,269,16,1263,213,14,256,18,7,15,12,9,30,46,28
RO_063526,Oraş Covasna,9261,4931,195,0,615,410,174,2363,663,86,14,223,10,12,16,37,3,30,65,15
RO_083525,Oraş Cristuru Secuiesc,8858,3899,85,0,38,68,15,3580,49,18,15,9,3,0,3,4,5,4,2,1
RO_001696,Oraş Cugir,22219,10624,314,0,2523,1950,495,82,3840,355,58,417,44,39,55,39,22,97,117,175
RO_009495,Oraş Curtici,6992,2968,109,0,371,568,91,42,1091,103,27,242,15,10,13,4,4,20,13,245
RO_001455,Oraş Câmpeni,6325,3611,117,0,1216,370,192,19,1293,106,28,136,7,5,10,10,3,20,43,36
RO_087424,Oraş Călan,11018,4814,159,0,1016,838,331,110,1581,163,26,238,26,12,27,22,11,79,48,127
RO_167909,Oraş Călimăneşti,7347,4291,145,0,1044,728,290,29,1308,221,27,258,28,6,26,22,8,41,54,56
RO_093067,Oraş Căzăneşti,2874,1036,33,0,289,151,60,5,265,95,7,79,7,5,4,7,2,10,11,6
RO_035946,Oraş Darabani,11018,3429,188,0,1165,414,197,19,932,117,34,102,24,23,21,16,10,93,38,36
RO_155458,Oraş Deta,6375,2308,55,0,321,499,160,109,792,68,15,142,13,3,14,16,2,30,26,42
RO_148006,Oraş Dolhasca,8883,3765,206,0,1037,297,158,28,1639,102,24,145,15,9,15,9,7,34,23,17
RO_108017,Oraş Dragomiresti,2588,939,24,0,332,69,45,5,296,26,7,104,5,2,1,13,1,3,3,3
RO_125622,Oraş Drăgăneşti-Olt,9557,3641,149,0,1382,419,171,17,1115,92,11,157,18,6,17,13,4,18,13,39
RO_143806,Oraş Dumbrăveni,6650,2886,110,0,423,452,95,107,1457,42,11,83,14,7,13,8,2,10,22,30
RO_072007,Oraş Dăbuleni,10187,5577,194,0,2760,406,124,27,1611,208,3,79,23,13,8,8,8,21,19,8
RO_022166,Oraş Dărmăneşti,11392,4619,295,0,1101,541,255,54,1174,612,20,180,34,16,37,19,15,71,152,43
RO_060455,Oraş Eforie,9300,6182,150,0,839,1410,391,36,2083,185,37,649,20,12,41,38,45,94,91,60
RO_065609,Oraş Fieni,6408,2957,80,0,745,612,255,20,795,60,31,200,17,13,15,17,4,26,45,22
RO_102749,Oraş Fierbinţi-Târg,3769,2049,75,0,672,236,101,6,699,48,4,110,9,3,11,12,14,9,32,8
RO_070414,Oraş Filiaşi,14954,7170,222,0,3339,891,375,46,1282,438,18,263,36,16,27,28,14,29,61,85
RO_037280,Oraş Flămânzi,9409,3592,177,0,703,303,144,16,1887,116,16,60,20,13,18,7,4,66,35,7
RO_148612,Oraş Frasin,5369,2180,98,0,531,235,119,11,798,53,19,150,17,9,11,15,6,66,27,15
RO_103032,Oraş Fundulea,5251,3234,123,0,1171,447,155,21,674,265,24,159,13,17,12,22,3,40,30,58
RO_156801,Oraş Făget,6013,2891,55,0,644,417,155,51,991,155,13,129,7,16,17,22,5,17,32,165
RO_042753,Oraş Făurei,3311,1475,55,0,372,215,351,5,251,52,12,105,7,4,7,3,0,14,17,5
RO_089561,Oraş Geoagiu,4674,3081,114,0,686,402,192,37,988,412,25,94,14,9,11,10,7,26,31,23
RO_040214,Oraş Ghimbav,5593,3334,59,0,405,1075,212,52,979,148,26,123,12,9,28,15,11,50,46,77
RO_146584,Oraş Gura Humorului,14171,6503,189,0,1355,1075,383,43,2321,210,52,326,23,22,43,59,21,203,104,73
RO_065681,Oraş Găeşti,12690,6690,218,0,1852,913,579,21,2213,253,20,372,27,9,18,23,9,52,51,56
RO_157086,Oraş Gătaia,5323,2407,80,0,448,318,127,86,999,56,9,98,10,5,7,27,0,16,13,108
RO_087576,Oraş Haţeg,8942,4942,112,0,1067,847,549,89,1420,206,30,215,13,7,9,5,6,37,27,303
RO_168041,Oraş Horezu,5719,3120,120,0,816,467,158,10,1022,195,22,158,20,9,14,8,2,31,41,27
RO_055446,Oraş Huedin,7619,3748,60,0,447,524,106,863,1328,70,12,133,7,9,6,19,1,13,52,98
RO_095355,Oraş Hârlau,11338,3809,167,0,1316,497,274,36,986,153,19,129,20,14,26,31,7,73,48,13
RO_060801,Oraş Hârşova,8695,3049,114,0,634,473,231,21,705,440,13,252,18,10,23,23,9,42,23,18
RO_043331,Oraş Ianca,8908,3683,166,0,692,398,1416,23,568,53,45,123,22,11,16,21,13,32,68,16
RO_117827,Oraş Iernut,7884,3523,151,0,468,597,140,316,1096,183,22,364,20,11,22,12,3,36,21,61
RO_009538,Oraş Ineu,7951,3765,108,0,639,553,113,115,1527,102,12,339,6,4,14,10,0,21,38,164
RO_159687,Oraş Isaccea,4199,1955,93,0,356,304,212,13,550,59,12,170,13,3,23,22,3,32,33,16
RO_139811,Oraş Jibou,9448,4290,77,0,982,1058,407,356,844,159,18,87,19,6,10,24,2,12,16,213
RO_155494,Oraş Jimbolia,11083,3897,133,0,460,938,157,214,1232,149,22,265,26,12,31,78,19,45,28,87
RO_093888,Oraş Lehliu Gară,5325,3725,165,0,1621,447,216,21,842,68,15,167,16,11,17,12,7,34,41,20
RO_009574,Oraş Lipova,9455,4607,116,0,893,704,208,64,1544,390,24,282,14,13,18,16,6,25,37,253
RO_149227,Oraş Liteni,8074,3080,123,0,583,267,170,23,1390,71,14,269,17,15,14,18,9,40,32,24
RO_138039,Oraş Livada,5732,2319,69,0,245,100,61,1254,426,62,4,59,5,5,4,7,2,4,3,9
RO_114710,Oraş Luduş,14469,7075,157,0,1463,1450,330,1028,1822,146,31,323,18,12,44,30,10,46,49,116
RO_118281,Oraş Miercurea Nirajului,4678,2111,52,0,46,47,31,1798,88,12,13,9,2,2,1,0,8,0,0,2
RO_144928,Oraş Miercurea Sibiului,3839,1518,48,0,142,204,43,4,949,46,1,43,5,3,1,2,3,7,2,15
RO_104136,Oraş Mihăileşti,6095,3922,164,0,895,452,238,34,1220,556,13,207,20,9,18,20,10,25,18,23
RO_146931,Oraş Milişăuţi,4444,1739,74,0,403,241,77,14,641,42,10,110,15,3,10,10,2,24,19,44
RO_013301,Oraş Mioveni,28671,15596,420,0,3840,3885,1841,110,3069,533,84,872,75,51,125,78,34,172,258,149
RO_131407,Oraş Mizil,12537,5535,246,0,1278,963,469,33,1224,598,41,345,34,21,26,41,9,52,84,71
RO_051056,Oraş Moldova Nouă,11084,3986,144,0,1599,323,478,27,785,204,29,162,16,13,17,13,7,30,30,100
RO_062360,Oraş Murfatlar,9087,4422,155,0,776,783,298,35,1457,143,22,441,30,16,30,28,9,48,58,93
RO_164981,Oraş Murgeni,5657,1848,126,0,638,176,76,13,512,71,14,95,15,8,12,12,7,10,31,32
RO_159730,Oraş Măcin,9018,3386,136,0,543,667,214,22,959,146,28,469,26,13,25,28,7,42,48,13
RO_179409,Oraş Măgurele,9270,6996,149,0,1109,1557,292,33,2822,251,20,443,19,7,38,37,13,66,97,43
