gisco_id,name,registered,turnout,invalid,blank,PSD-PC,PDL,PNL,UDMR/RMDSZ,PRM,PNȚCD,Pavel,FC
RO_055458,Deta,6213,1803,46,0,143,102,1068,226,21,109,81,7
RO_055494,Jimbolia,11011,1296,59,0,97,272,397,239,26,86,104,16
RO_055528,Sânnicolau Mare,11960,3018,124,0,380,143,1501,457,34,221,130,28
RO_055546,Balint,1346,573,17,0,64,125,154,141,14,32,24,2
RO_055591,Banloc,2437,780,42,0,26,18,231,374,23,31,28,7
RO_055662,Bara,267,258,3,0,39,2,49,132,1,18,14,0
RO_055724,Beba Veche,1300,843,18,0,23,66,537,173,5,10,5,6
RO_055760,Becicherecu Mic,2344,748,22,0,41,4,368,227,10,53,13,10
RO_055797,Belint,2319,1305,25,0,268,4,718,213,6,39,25,7
RO_055840,Bethausen,2263,600,5,0,39,12,240,186,24,55,32,7
RO_055911,Biled,3235,1072,43,0,158,10,527,235,13,49,32,5
RO_055957,Barna,1223,338,16,0,32,5,99,142,3,25,14,2
RO_056035,Bogda,382,309,9,0,86,2,45,145,12,7,2,1
RO_056106,Boldur,1981,719,19,0,231,5,211,178,7,46,16,6
RO_056151,Brestovat,579,488,12,0,14,0,336,88,1,24,9,4
RO_056213,Carpinis,4238,762,23,0,60,25,192,366,11,38,43,4
RO_056259,Cenad,3838,883,35,0,41,63,320,336,4,38,36,10
RO_056277,Cenei,2544,1155,48,0,104,24,732,158,7,37,33,12
RO_056311,Cheveresu Mare,1618,500,13,0,25,33,56,315,7,33,15,3
RO_056357,Ciacova,4367,1573,88,0,118,38,977,243,7,48,42,12
RO_056437,Comlosu Mare,4147,862,58,0,48,9,152,504,7,29,45,10
RO_056473,Costeiu,3126,803,22,0,251,110,172,141,4,59,38,6
RO_056534,Criciova,1305,1048,12,0,222,5,599,175,2,19,12,2
RO_056589,Curtea,1084,585,14,0,29,4,317,175,0,26,19,1
RO_056623,Darova,2567,417,17,0,53,10,139,111,8,49,27,3
RO_056669,Denta,2624,464,15,0,49,37,154,124,9,37,32,7
RO_056712,Dudestii Vechi,3801,663,38,0,68,76,201,196,12,22,38,12
RO_156767,Dumbrava,2214,631,15,0,20,157,199,185,7,32,13,3
RO_056801,Faget,6158,2627,73,0,166,60,895,1192,15,127,78,21
RO_056927,Fardea,1585,657,16,0,70,12,268,184,19,49,29,10
RO_057004,Foeni,1435,365,10,0,73,81,85,66,5,33,7,5
RO_057031,Gavojdia,2362,1125,37,0,93,8,699,204,4,52,26,2
RO_057086,Gataia,5128,2170,79,0,165,107,1285,391,12,69,47,15
RO_057193,Ghizela,952,615,14,0,38,2,366,149,4,17,23,2
RO_057246,Giarmata,5165,1311,40,0,62,14,705,340,13,93,41,3
RO_057273,Giera,1126,470,16,0,175,45,168,30,4,20,11,1
RO_057317,Giulvaz,2365,551,26,0,49,11,280,103,8,32,30,12
RO_057362,Jamu Mare,1635,709,14,0,101,11,297,187,6,49,38,6
RO_057424,Jebel,2791,1046,36,0,81,8,385,411,6,66,47,6
RO_057451,Lenauheim,4902,1970,58,0,55,23,1306,401,1,59,55,12
RO_057497,Liebling,3089,504,22,0,30,42,208,110,4,47,34,7
RO_057530,Lovrin,3335,859,41,0,33,4,537,152,7,51,28,6
RO_057585,Margina,1918,719,36,0,54,11,213,335,1,39,18,12
RO_057683,Masloc,1971,634,30,0,101,11,199,212,3,52,23,3
RO_057736,Manastiur,1360,426,6,0,21,15,71,213,50,26,22,2
RO_057781,Moravita,2140,603,24,0,180,13,170,141,3,31,36,5
RO_057834,Mosnita Noua,3981,1036,31,0,215,92,271,291,11,73,43,9
RO_057898,Nadrag,2637,1314,61,0,52,17,836,260,7,60,20,1
RO_057923,Nitchidorf,1295,339,21,0,22,7,90,137,3,29,27,3
RO_057969,Ohaba Lunga,930,442,18,0,88,5,94,203,7,19,7,1
RO_058010,Ortisoara,3446,1199,44,0,92,9,275,605,15,101,49,9
RO_058065,Peciu Nou,4338,782,22,0,74,10,405,153,8,75,32,3
RO_158109,Periam,3979,1567,57,0,147,16,867,351,13,58,38,20
RO_158136,Pietroasa,804,564,13,0,32,8,160,321,3,19,7,1
RO_058181,Pischia,2421,1168,26,0,188,6,567,295,13,35,31,7
RO_158243,Racoviţa,2498,744,35,0,41,9,222,311,8,73,37,8
RO_058314,Recas,5723,1449,65,0,155,79,595,313,15,110,92,25
RO_058396,Remetea Mare,1799,595,9,0,36,7,146,250,21,97,21,8
RO_058449,Sacosu Turcesc,2463,1059,31,0,71,71,586,182,15,53,41,9
RO_058528,Satchinez,3853,514,18,0,55,12,208,125,10,42,36,8
RO_058564,Sacalaz,5803,1283,49,0,167,36,684,148,11,122,52,14
RO_058608,Secas,326,165,6,0,32,0,56,53,2,12,4,0
RO_058653,Sanandrei,5199,1455,41,0,152,32,683,342,19,108,71,7
RO_058699,Sanmihaiu Roman,4232,1175,32,0,63,15,661,289,12,54,39,10
RO_058733,Sânpetru Mare,2724,671,46,0,110,6,316,143,7,24,14,5
RO_158779,Şag,2460,1275,46,0,69,40,807,211,2,57,35,8
RO_058804,Stiuca,1365,689,15,0,413,5,107,124,1,17,5,2
RO_058859,Teremia Mare,3677,1123,38,0,60,24,633,266,11,49,30,12
RO_158895,Tomeşti,1937,921,33,0,33,12,454,286,4,52,39,8
RO_058966,Topolovatu Mare,2246,544,23,0,50,8,269,97,10,48,33,6
RO_059035,Tormac,2212,603,21,0,40,168,236,94,2,23,14,5
RO_059071,Traian Vuia,1755,507,19,0,69,13,118,204,5,42,35,2
RO_159142,Uivar,2323,744,37,0,29,123,391,102,7,36,16,3
RO_059213,Varias,5051,1777,66,0,48,60,454,1001,9,71,51,17
RO_059259,Victor Vlad Delamarina,2282,895,33,0,63,8,162,535,6,44,34,10
RO_059339,Voiteg,1948,422,15,0,79,8,200,65,11,29,14,1
RO_059366,Birda,1658,1054,13,0,43,5,311,632,11,18,15,6
RO_059375,Checea,1543,662,31,0,209,5,308,87,5,5,11,1
RO_059384,Dudeştii Noi,2233,649,16,0,253,9,176,119,2,49,19,6
RO_059393,Fibiş,1321,474,18,0,94,10,143,176,3,18,9,3
RO_059400,Ghilad,1601,333,8,0,65,8,159,43,1,29,17,3
RO_059419,Gottlob,1872,880,32,0,18,5,701,90,3,9,14,8
RO_059428,Iecea Mare,2060,271,23,0,13,2,121,69,1,21,16,5
RO_059437,Parţa,1544,461,16,0,17,15,93,268,10,18,19,5
RO_159446,Pădureni,1342,633,12,0,39,0,373,180,9,14,5,1
RO_059455,Saravale,2016,720,32,0,82,6,334,196,7,38,19,6
RO_059464,Şandra,2362,795,10,0,43,15,132,448,1,108,30,8
RO_059473,Tomnatic,2886,762,55,0,41,19,512,63,4,30,33,5
RO_159482,Valcani,1116,494,16,0,122,3,233,75,4,18,16,7
RO_159491,Livezile,1345,390,8,0,123,10,143,58,12,21,10,5
RO_159507,Pesac,1676,527,25,0,20,3,189,241,3,12,27,7
RO_159525,Otelec,1450,465,13,0,41,165,116,82,4,19,21,4
RO_059614,Tulcea,78250,12906,585,0,1629,135,4093,3271,219,1825,944,205
RO_059650,Babadag,8095,2141,121,0,221,19,914,498,16,183,142,27
RO_059687,Isaccea,4337,948,41,0,172,6,351,231,9,78,42,18
RO_059730,Macin,9610,2716,143,0,779,16,531,992,21,124,88,22
RO_059767,Sulina,3836,1055,48,0,98,6,514,193,12,104,67,13
RO_159785,Baia,3912,989,32,0,163,7,144,437,50,114,37,5
RO_059847,Beidaud,1309,973,15,0,40,2,811,34,2,11,56,2
RO_159883,C.A. Rosetti,785,229,9,0,22,5,67,77,1,16,27,5
RO_059945,Carcaliu,2873,662,55,0,79,1,373,114,2,18,15,5
RO_059963,Casimcea,2303,665,31,0,142,8,183,182,1,77,30,11
RO_060047,Ceatalchioi,591,232,10,0,33,2,77,62,0,26,21,1
RO_060092,Ceamurlia De Jos,2078,479,23,0,92,4,175,107,10,40,23,5
RO_060127,Cerna,3430,762,40,0,131,6,196,297,8,56,19,9
RO_060172,Chilia Veche,1894,316,16,0,63,2,109,56,5,24,34,7
RO_060225,Ciucurova,1767,492,26,0,61,2,146,194,0,40,18,5
RO_060261,Crisan,1073,503,17,0,57,2,243,115,3,29,33,4
RO_060305,Daeni,1875,618,25,0,21,4,397,139,0,13,14,5
RO_160323,Dorobanţu,1307,537,31,0,57,6,153,229,5,38,11,7
RO_160387,Frecăţei,3135,568,31,0,78,7,250,102,6,35,49,10
RO_160430,Greci,4401,590,36,0,108,2,170,185,2,50,30,7
RO_160458,Grindu,1192,457,26,0,36,2,235,128,2,13,8,7
RO_060476,Hamcearca,1156,672,37,0,53,5,417,112,2,22,17,7
RO_160528,Horia,1259,470,11,0,137,4,122,135,3,35,15,8
RO_160564,Izvoarele,1915,643,32,0,91,4,113,336,12,34,10,11
RO_060617,Jijila,4603,844,44,0,78,6,273,372,8,31,25,7
RO_060644,Jurilovca,4044,804,40,0,66,2,309,251,16,63,43,14
RO_160680,Luncaviţa,3656,975,75,0,73,13,497,197,18,62,30,10
RO_060724,Mahmudia,2358,606,36,0,215,8,174,101,3,32,30,7
RO_060779,Maliuc,859,393,11,0,50,2,222,50,1,31,21,5
RO_160831,Mihai Bravu,2102,677,21,0,46,5,399,129,0,26,45,6
RO_160877,Mihail Kogălniceanu,2666,736,24,0,139,2,222,228,9,69,33,10
RO_060911,Murighiol,2880,881,45,0,107,3,443,153,4,68,45,13
RO_060993,Nalbant,2048,565,26,0,186,6,158,134,4,30,16,5
RO_061035,Niculitel,3916,612,42,0,65,3,312,111,3,41,26,9
RO_061053,Nufaru,1997,413,27,0,47,4,180,84,6,39,22,4
RO_161106,Ostrov,1750,855,32,0,30,1,616,138,2,24,10,2
RO_061133,Pardina,452,154,8,0,27,1,59,17,2,25,15,0
RO_061151,Peceneaga,1543,440,26,0,52,2,217,98,1,21,16,7
RO_061179,Sarichioi,6188,1245,95,0,157,10,556,249,17,66,76,19
RO_161231,Sfântu Gheorghe,765,197,4,0,23,3,62,63,3,18,13,8
RO_061259,Slava Cercheza,2173,435,15,0,39,1,226,95,2,38,12,7
RO_161286,Smârdan,948,519,30,0,66,1,87,287,2,27,12,7
RO_061302,Somova,3659,597,29,0,64,8,162,244,3,38,37,12
RO_161348,Stejaru,1348,1225,14,0,77,0,725,354,2,32,19,2
RO_061384,Topolog,3663,960,50,0,52,8,196,528,10,66,42,8
RO_061464,Turcoaia,2961,629,26,0,174,1,213,116,10,62,22,5
RO_061482,Valea Nucarilor,3131,493,37,0,49,2,176,116,3,66,38,6
RO_061525,I.c.bratianu,930,464,29,0,53,1,53,298,0,17,7,6
RO_061543,Văcăreni,1886,461,21,0,44,5,182,158,3,27,17,4
RO_061552,Beştepe,1606,307,13,0,38,2,62,141,3,25,15,8
RO_061561,Valea Teilor,1233,384,21,0,141,6,131,62,4,10,6,3
RO_061794,Bârlad,62287,9538,471,0,870,60,1860,4058,175,1294,631,119
RO_061829,Husi,25373,3751,163,0,505,26,729,1586,67,428,196,51
RO_061945,Vaslui,62647,10160,488,0,1157,86,2418,3678,128,1331,734,140
RO_162014,Albeşti,2544,726,47,0,48,5,185,358,4,52,17,10
RO_062069,Alexandru Vlahuţă,1711,548,51,0,28,5,257,153,3,31,13,7
RO_062149,Arsura,1392,509,17,0,44,3,59,330,3,28,20,5
RO_062194,Banca,4313,1300,77,0,145,9,566,312,4,133,40,14
RO_062327,Bacani,2078,718,37,0,55,3,68,468,1,50,25,11
RO_062381,Bacesti,2908,1075,81,0,580,6,87,233,1,62,19,6
RO_162452,Bălteni,1289,470,44,0,55,5,141,177,1,31,11,5
RO_062498,Berezeni,4240,1278,74,0,598,7,52,463,10,38,21,15
RO_162559,Blăgeşti,1343,425,17,0,74,5,67,200,2,48,8,4
RO_162595,Bogdana,1299,473,36,0,210,5,52,103,11,33,17,6
RO_162693,Bogdăneşti,2462,894,38,0,434,8,81,254,14,41,20,4
RO_062791,Bogdanita,1197,289,16,0,108,4,33,82,2,29,12,3
RO_162871,Boţeşti,1746,722,46,0,81,7,127,423,1,22,9,6
RO_062924,Bunesti-Averesti,2264,894,37,0,125,2,109,555,6,40,14,6
RO_063002,Codaesti,3647,820,54,0,67,3,144,461,1,51,27,12
RO_063057,Coroiesti,1689,1292,58,0,102,3,195,855,12,36,23,8
RO_163137,Costeşti,2396,932,56,0,178,8,134,473,6,38,31,8
RO_063208,Cretesti,1489,647,32,0,71,3,84,355,0,59,34,9
RO_163253,Dăneşti,1776,449,28,0,19,3,95,212,5,50,28,9
RO_163324,Deleni,1915,483,34,0,181,6,58,136,3,47,16,2
RO_063379,Deleşti,1907,690,44,0,68,7,337,189,0,20,17,8
RO_163486,Dragomireşti,3482,916,62,0,148,7,194,311,17,134,34,9
RO_063618,Dranceni,3677,841,44,0,207,7,307,163,4,65,38,6
RO_063681,Duda-Epureni,3801,666,34,0,194,5,142,208,2,49,25,7
RO_163734,Dumeşti,2810,678,56,0,38,6,191,241,1,103,28,14
RO_063789,Epureni,2485,712,55,0,43,3,87,419,4,64,30,7
RO_063832,Falciu,4669,1205,79,0,81,5,270,605,11,85,54,15
RO_063903,Gagesti,1572,573,25,0,37,4,238,175,0,65,23,6
RO_063967,Gherghesti,2049,671,40,0,45,3,170,364,2,27,16,4
RO_064062,Garceni,1868,1017,45,0,53,9,104,729,1,47,26,3
RO_164133,Griviţa,2728,1012,46,0,99,0,436,353,7,37,25,9
RO_064197,Hoceni,2378,1169,60,0,76,3,93,873,2,36,17,9
RO_064277,Dimitrie Cantemir,2221,972,34,0,141,6,67,676,3,30,6,9
RO_064339,Iana,2927,921,53,0,185,2,66,551,3,43,12,6
RO_064393,Ivanesti,3701,933,105,0,116,9,120,472,3,69,30,9
RO_164543,Iveşti,2221,350,17,0,94,2,81,126,5,15,5,5
RO_064598,Laza,2610,728,41,0,53,5,77,461,3,66,16,6
RO_064687,Lipovat,3182,1083,69,0,117,9,64,730,2,43,36,13
RO_064749,Lunca Banului,2896,772,44,0,77,5,119,425,3,69,21,9
RO_064829,Malusteni,2136,979,33,0,116,2,80,705,3,21,12,7
RO_064892,Miclesti,2313,773,45,0,83,5,104,465,2,38,23,8
RO_064936,Muntenii De Jos,3178,637,36,0,34,1,269,181,3,59,42,12
RO_064981,Murgeni,5752,2281,86,0,1077,10,322,634,7,95,41,9
RO_065069,Oltenesti,2193,791,54,0,113,2,99,431,6,59,22,5
RO_065130,Osesti,2317,640,58,0,48,6,204,247,4,45,21,7
RO_165185,Pădureni,3343,869,89,0,54,8,68,554,2,44,41,9
RO_065274,Perieni,2742,609,45,0,21,2,373,111,8,30,11,8
RO_065336,Poienesti,1798,506,39,0,105,8,116,187,2,31,13,5
RO_065416,Pogana,2378,617,42,0,277,3,99,147,2,29,12,6
RO_067259,Pogoneşti,1414,359,22,0,36,3,67,194,1,19,13,4
RO_165470,Puieşti,3699,1162,80,0,103,10,350,502,14,68,28,7
RO_065611,Pungesti,2540,1342,31,0,262,6,139,836,3,42,17,6
RO_065719,Rebricea,2739,922,66,0,67,9,280,424,2,43,19,12
RO_065817,Rosiesti,2810,1019,86,0,76,4,132,611,5,66,27,12
RO_065899,Solesti,3081,909,51,0,73,3,140,544,6,60,22,10
RO_065979,Stanilesti,4407,1266,82,0,106,9,665,310,1,53,25,15
RO_166057,Ştefan cel Mare,2654,1514,47,0,34,12,111,1229,3,58,19,1
RO_066137,Suletea,1927,780,44,0,221,2,257,180,6,51,15,4
RO_066182,Tanacu,1759,594,28,0,68,6,144,282,4,30,23,9
RO_066235,Tacuta,2478,896,44,0,74,3,77,562,0,109,14,13
RO_166315,Tătărăni,1813,362,30,0,22,6,43,216,3,26,13,3
RO_166413,Todireşti,2566,866,56,0,324,2,95,284,12,61,25,7
RO_066529,Tutova,2903,1036,26,0,79,2,195,627,2,77,22,6
RO_166636,Văleni,3702,720,47,0,54,5,181,358,3,38,24,10
RO_066672,Vetrisoaia,2727,995,48,0,530,2,135,221,1,39,13,6
RO_166707,Viişoara,1450,480,25,0,34,3,32,353,3,19,6,5
RO_066770,Vinderei,3117,760,38,0,60,5,146,421,13,51,18,8
RO_166869,Voineşti,3055,1071,79,0,80,2,485,330,2,55,19,19
RO_166985,Vultureşti,1777,662,38,0,322,4,79,153,3,39,14,10
RO_067035,Vutcani,1741,491,42,0,37,4,52,306,5,21,15,9
RO_067071,Zapodeni,3041,1903,104,0,125,13,201,1313,5,91,44,7
RO_067179,Zorleni,7240,2098,88,0,76,12,243,1478,8,108,60,25
RO_167222,Ibaneşti,1158,696,40,0,417,1,105,113,0,11,5,4
RO_067231,Fruntişeni,1393,392,37,0,76,6,39,165,10,34,20,5
RO_067240,Rafaila,1435,503,35,0,296,1,13,138,4,10,1,5
RO_067268,Ciocani,1216,307,20,0,132,3,54,71,0,12,11,4
RO_167277,Cozmeşti,1866,584,59,0,197,3,95,173,3,36,9,9
RO_067286,Dodeşti,1418,514,29,0,285,2,45,114,1,31,6,1
RO_067295,Fereşti,1677,377,16,0,27,1,102,195,0,25,8,3
RO_067302,Muntenii de Sus,2972,706,45,0,162,5,207,161,4,87,23,12
RO_067311,Pochidia,1358,535,33,0,257,0,53,162,0,19,9,2
RO_067320,Puşcaşi,2595,703,59,0,94,2,123,340,11,44,24,6
RO_067473,Ramnicu Valcea,99483,18731,703,0,2633,269,6258,4576,447,2608,1067,170
RO_067641,Baile Govora,2576,1472,56,0,521,15,197,452,9,164,48,10
RO_067696,Baile Olanesti,3842,2176,53,0,262,70,602,793,54,258,75,9
RO_067794,Brezoi,5779,1435,53,0,353,15,380,328,39,191,67,9
RO_067909,Calimanesti,7478,2702,95,0,383,28,588,971,56,413,133,35
RO_067981,Dragasani,17967,3650,134,0,640,40,467,1809,57,353,120,30
RO_068041,Horezu,5925,1674,60,0,335,13,443,507,62,183,53,18
RO_068130,Ocnele Mari,2919,822,38,0,98,5,272,273,8,96,25,7
RO_068229,Alunu,3512,1057,29,0,270,11,348,260,14,97,22,6
RO_068309,Amarasti,1660,610,29,0,121,10,146,249,22,21,10,2
RO_168372,Oraş Băbeni,7369,2471,70,0,526,26,686,884,26,188,51,14
RO_068452,Balcesti,4478,1238,49,0,84,24,225,653,13,136,47,7
RO_168559,Bărbăteşti,3063,757,32,0,68,10,142,346,10,100,39,10
RO_068602,Berbesti,4553,1556,36,0,219,6,408,747,8,107,19,6
RO_068675,Berislavesti,2354,942,52,0,401,14,160,213,9,62,22,9
RO_068755,Boisoara,1236,375,12,0,116,13,68,96,6,45,17,2
RO_168791,Budeşti,4668,1108,54,0,268,11,325,289,15,108,31,7
RO_168880,Bujoreni,3314,947,33,0,152,9,196,389,8,114,33,13
RO_168960,Buneşti,2296,847,16,0,33,13,96,568,3,90,23,5
RO_069039,Cernisoara,3172,1340,50,0,81,11,115,969,5,70,34,5
RO_069119,Caineni,1912,675,24,0,99,2,352,108,6,42,38,4
RO_069182,Copaceni,4480,1664,63,0,87,17,774,554,6,121,32,10
RO_169253,Costeşti,2802,972,57,0,105,11,144,503,26,83,32,11
RO_069306,Creteni,2054,628,31,0,91,5,78,324,12,60,21,6
RO_069351,Daesti,2349,1232,40,0,378,10,250,446,8,70,25,5
RO_069404,Danicei,1836,1094,35,0,164,4,302,506,16,53,10,4
RO_169547,Drăgoeşti,1845,1061,36,0,283,1,352,324,8,46,9,2
RO_069583,Făureşti,1257,590,10,0,55,4,132,344,7,17,17,4
RO_069681,Fartatesti,3410,1247,48,0,252,9,101,698,11,99,25,4
RO_069896,Francesti,4405,960,39,0,189,11,133,468,6,77,28,9
RO_069994,Galicea,3344,1475,41,0,567,14,191,537,22,85,14,4
RO_070097,Ghioroiu,1464,650,32,0,150,4,287,112,11,35,16,3
RO_070168,Glavile,1956,645,38,0,158,14,102,257,18,40,17,1
RO_170220,Goleşti,2202,926,31,0,75,6,500,225,7,59,15,8
RO_170346,Grădiştea,2290,1087,32,0,157,1,642,190,5,47,12,1
RO_070444,Gusoeni,1424,403,11,0,38,3,40,267,2,32,7,3
RO_170514,Ioneşti,3548,1457,32,0,110,6,256,978,6,44,15,10
RO_070612,Lalosu,2011,688,32,0,57,5,285,247,0,36,21,5
RO_070685,Ladesti,1648,631,27,0,36,11,117,362,9,55,11,3
RO_070792,Lapusata,1908,763,16,0,59,4,111,480,4,77,12,0
RO_170872,Livezi,1917,956,15,0,107,9,520,236,6,50,9,4
RO_070952,Lungesti,2848,928,25,0,123,2,383,318,9,42,17,9
RO_071021,Malaia,1535,660,15,0,125,0,145,279,13,59,21,3
RO_071067,Mateesti,2601,870,12,0,310,5,197,282,10,41,10,3
RO_071101,Maciuca,1655,938,36,0,461,6,182,186,5,45,15,2
RO_071209,Madulari,1385,757,22,0,66,3,443,181,5,28,6,3
RO_071272,Maldaresti,1714,687,24,0,68,2,83,414,4,69,20,3
RO_171325,Mihăeşti,5351,1450,47,0,340,11,365,445,18,162,49,13
RO_071469,Milcoiu,1042,450,31,0,60,1,78,236,6,25,10,3
RO_071539,Muereasca,2105,545,22,0,269,4,54,112,5,62,13,4
RO_171628,Nicolae Bălcescu,3004,1335,33,0,430,5,233,495,12,102,22,3
RO_071806,Olanu,2679,1149,38,0,358,12,204,383,10,114,23,7
RO_071879,Orlesti,2717,1200,42,0,674,11,111,231,7,95,26,3
RO_071931,Otesani,2412,945,39,0,45,2,412,361,9,58,16,3
RO_071995,Pausesti,2377,999,61,0,350,11,193,235,9,106,31,3
RO_072082,Pausesti-Maglasi,3059,1365,51,0,64,7,175,868,7,142,39,12
RO_072153,Perisani,1907,1164,13,0,770,1,130,171,3,54,18,4
RO_072279,Pesceana,1545,548,20,0,116,3,69,285,2,42,8,3
RO_172340,Pietrari,2662,1109,53,0,244,8,298,315,11,145,31,4
RO_172377,Popeşti,2587,861,31,0,130,6,240,329,51,58,13,3
RO_072457,Prundeni,3759,1058,34,0,85,4,114,677,6,96,35,7
RO_172509,Racoviţa,1324,664,22,0,318,9,113,133,13,39,17,0
RO_072581,Roesti,1809,699,23,0,154,9,213,232,11,43,11,3
RO_072698,Rosiile,2311,1088,32,0,266,21,224,476,13,31,12,13
RO_172812,Runcu,909,423,15,0,201,5,47,115,3,23,10,4
RO_072894,Salatrucel,1774,447,18,0,126,1,70,124,5,88,12,3
RO_072947,Scundu,1775,1120,17,0,44,1,181,837,1,29,8,2
RO_172992,Sineşti,2004,567,8,0,266,8,88,128,6,44,15,4
RO_173061,Slătioara,2886,965,17,0,51,11,85,678,39,63,16,5
RO_173132,Stăneşti,1108,448,23,0,165,9,59,158,3,22,7,2
RO_173230,Stoeneşti,3110,972,39,0,111,5,166,485,17,102,40,7
RO_073374,Stoilesti,3307,1068,47,0,187,10,252,451,8,89,18,6
RO_073533,Stroesti,2455,1203,37,0,70,4,194,801,7,62,19,9
RO_173597,Suteşti,1971,1224,19,0,252,3,362,529,11,31,13,4
RO_073686,Sirineasa,2045,620,21,0,279,7,64,174,9,53,11,2
RO_173748,Ştefăneşti,2935,988,25,0,65,5,299,487,17,70,15,5
RO_073793,Susani,2922,1310,50,0,183,11,644,316,9,55,29,13
RO_073855,Tetoiu,2203,986,36,0,317,16,166,367,10,42,29,3
RO_173935,Tomşani,3350,1096,41,0,119,9,124,670,12,81,34,6
RO_074021,Vaideeni,3432,948,27,0,240,13,148,376,32,80,29,3
RO_174085,Valea Mare,2406,1178,37,0,186,6,236,641,8,44,13,7
RO_174156,Vlădeşti,2167,634,27,0,58,7,98,323,5,84,29,3
RO_074218,Voicesti,1364,698,40,0,72,1,79,466,0,20,12,8
RO_174254,Voineasa,1433,526,17,0,110,3,121,163,11,70,26,5
RO_074290,Zatreni,2158,827,37,0,108,16,214,347,7,66,25,7
RO_174496,Titeşti,773,515,21,0,160,1,156,120,3,43,8,3
RO_074502,Diculeşti,1578,799,37,0,39,4,108,548,2,45,14,2
RO_074511,Lăcusteni,1185,712,37,0,82,1,99,422,1,46,19,5
RO_074520,Mitrofani,893,368,17,0,88,6,67,160,4,19,6,1
RO_074744,Focsani,81300,15802,621,0,1673,133,3825,5428,242,2477,1172,231
RO_074780,Campineanca,2944,929,49,0,63,5,407,263,11,87,39,5
RO_174824,Goleşti,3244,702,27,0,27,1,149,390,11,72,17,8
RO_074860,Adjud,16576,3107,130,0,264,11,558,1493,90,349,170,42
RO_074922,Marasesti,9846,2144,126,0,318,13,712,548,19,248,121,39
RO_175019,Oraş Odobeşti,7184,2251,116,0,164,14,356,1229,19,212,114,27
RO_075055,Panciu,7804,2498,124,0,234,17,405,1279,26,192,184,37
RO_075126,Andreiasu De Jos,1584,923,41,0,495,2,76,263,7,20,9,10
RO_175206,Băleşti,1786,601,20,0,254,4,130,136,3,27,15,12
RO_075224,Bârseşti,1236,830,52,0,107,6,200,414,3,25,9,14
RO_075260,Boghesti,1373,633,28,0,41,4,60,415,5,48,13,19
RO_075368,Bolotesti,3855,1427,66,0,190,7,191,815,8,75,57,18
RO_075439,Bordesti,1505,880,43,0,163,1,154,439,6,38,21,15
RO_175466,Broşteni,1777,459,21,0,82,1,96,198,3,38,12,8
RO_075509,Chiojdeni,1783,915,51,0,598,9,102,82,7,41,18,7
RO_075590,Ciorăşti,2946,1225,81,0,74,12,326,551,8,119,28,26
RO_075670,Campuri,3158,804,38,0,42,2,146,456,6,76,27,11
RO_075732,Carligele,2303,1343,45,0,65,2,233,905,5,50,24,14
RO_075787,Corbita,1577,981,26,0,46,4,103,739,4,34,18,7
RO_075885,Cotesti,3900,1058,25,0,53,8,246,557,5,103,53,8
RO_175938,Dumbrăveni,3493,828,33,0,165,3,189,286,4,94,39,15
RO_075983,Dumitresti,4031,2063,74,0,758,7,219,880,6,52,37,30
RO_076150,Fitionesti,2371,945,61,0,67,4,176,536,9,49,30,13
RO_076212,Garoafa,3685,886,55,0,60,1,132,518,7,78,20,15
RO_076301,Gugesti,5432,1558,74,0,87,3,198,965,5,149,59,18
RO_076338,Gura Calitei,2414,664,34,0,83,4,103,335,14,58,21,12
RO_076445,Homocea,5211,1033,62,0,420,13,149,291,6,56,24,12
RO_076506,Jaristea,3370,1400,55,0,625,8,219,318,16,63,78,18
RO_076551,Jitia,1384,590,27,0,333,4,111,76,2,17,16,4
RO_076613,Maicanesti,4267,1710,87,0,59,13,278,1099,6,106,37,25
RO_076686,Mera,3158,1035,53,0,439,4,107,363,1,45,13,10
RO_076748,Milcovul,3037,1239,69,0,119,4,352,579,6,69,29,12
RO_176793,Moviliţa,3248,686,39,0,200,11,134,193,10,47,45,7
RO_076855,Nanesti,2154,1024,57,0,34,4,176,655,3,39,32,24
RO_076891,Naruja,1533,716,54,0,74,7,106,407,3,37,21,7
RO_076944,Nereju,3258,1551,41,0,19,6,119,1292,5,34,17,18
RO_077003,Nistoresti,1795,853,44,0,31,8,44,590,12,75,28,21
RO_177101,Paltin,1717,849,28,0,43,1,91,637,2,27,9,11
RO_077236,Paunesti,5421,1339,85,0,120,2,687,320,10,59,27,29
RO_077263,Poiana Cristei,2265,1334,46,0,38,0,794,387,2,31,12,24
RO_077352,Pufesti,3308,1136,59,0,201,4,389,346,16,74,38,9
RO_077405,Racoasa,2764,1110,39,0,253,3,136,588,3,54,19,15
RO_077469,Reghiu,2004,852,38,0,384,2,86,297,5,18,14,8
RO_077557,Ruginesti,3445,1021,67,0,156,2,237,445,11,62,30,11
RO_077600,Sihlea,4223,1198,63,0,383,10,230,403,4,58,32,15
RO_077655,Slobozia Bradului,3546,1579,94,0,1049,5,87,297,6,23,11,7
RO_077726,Slobozia Ciorăşti,1729,1120,31,0,29,3,87,903,0,38,22,7
RO_077762,Soveja,2246,823,49,0,109,4,307,243,7,61,32,11
RO_077799,Straoane,3176,934,57,0,56,3,145,560,10,55,37,11
RO_077842,Suraia,4913,776,25,0,63,5,309,247,11,67,38,11
