gisco_id,name,registered,turnout,invalid,blank,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19,KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19,KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19,KOMITET WYBORCZY PRAWICA - ZPOW-601-20/19,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19,KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19,KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19,KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19
PL_1006201380508,Narew,3013,1275,27,0,371,5,66,211,0,415,10,161,9,0
PL_1006201380509,Narewka,3120,1371,20,0,436,11,65,174,0,430,6,222,7,0
PL_1006201380601,Kolno,8195,4141,55,0,521,15,320,432,0,2318,20,444,16,0
PL_1006201380602,Grabowo,2800,1397,20,0,46,4,60,166,0,1019,0,75,7,0
PL_1006201380603,Kolno,6778,3541,79,0,115,11,195,524,0,2502,3,101,11,0
PL_1006201380604,Mały Płock,3927,1925,31,0,98,2,85,236,0,1404,10,52,7,0
PL_1006201380605,Stawiski,4926,2367,37,0,94,6,97,319,0,1718,10,81,5,0
PL_1006201380606,Turośl,3984,2048,30,0,110,5,94,296,0,1411,4,83,15,0
PL_1006201380701,Jedwabne,4328,2298,34,0,99,1,103,160,0,1835,6,47,13,0
PL_1006201380702,Łomża,8907,5246,67,0,746,19,300,484,0,3323,18,233,56,0
PL_1006201380703,Miastkowo,3310,1666,21,0,93,1,92,86,0,1329,1,38,5,0
PL_1006201380704,Nowogród,3198,1778,27,0,180,7,130,173,0,1171,5,70,15,0
PL_1006201380705,Piątnica,8344,4300,42,0,427,8,278,399,0,2952,12,157,25,0
PL_1006201380706,Przytuły,1727,872,4,0,21,3,26,58,0,746,4,9,1,0
PL_1006201380707,Śniadowo,4279,2511,30,0,137,4,162,304,0,1827,4,33,10,0
PL_1006201380708,Wizna,3292,1730,24,0,106,6,89,131,0,1308,1,60,5,0
PL_1006201380709,Zbójna,3438,1687,35,0,116,1,99,250,0,1105,5,70,6,0
PL_1006201390801,Goniądz,3941,1954,30,0,226,7,97,225,0,1229,11,113,16,0
PL_1006201390802,Jasionówka,2277,1212,20,0,99,0,59,230,0,775,1,23,5,0
PL_1006201390803,Jaświły,4075,1897,19,0,176,6,90,173,0,1379,1,47,6,0
PL_1006201390804,Knyszyn,3889,1922,20,0,215,4,144,231,0,1220,9,66,13,0
PL_1006201390805,Krypno,3157,1541,22,0,185,4,85,179,0,975,9,76,6,0
PL_1006201390806,Mońki,11964,5876,53,0,989,12,470,668,0,3306,21,325,32,0
PL_1006201390807,Trzcianne,3551,1560,19,0,87,5,67,132,0,1211,1,36,2,0
PL_1006201390901,Sejny,4261,2193,23,0,581,17,111,255,0,926,16,246,18,0
PL_1006201390902,Giby,2370,1188,13,0,171,8,70,187,0,615,8,111,5,0
PL_1006201390903,Krasnopol,3050,1439,21,0,177,11,79,208,0,822,8,104,9,0
PL_1006201390904,Puńsk,3463,1527,18,0,396,14,86,376,0,469,10,147,11,0
PL_1006201390905,Sejny,3250,1514,22,0,244,16,78,236,0,789,4,113,12,0
PL_1006201381001,Siemiatycze,11461,6175,60,0,1576,12,418,751,0,2669,23,628,38,0
PL_1006201381002,Drohiczyn,5147,2565,27,0,227,3,126,325,0,1713,8,128,8,0
PL_1006201381003,Dziadkowice,2251,1118,8,0,73,2,61,135,0,786,1,38,14,0
PL_1006201381004,Grodzisk,3352,1729,18,0,204,4,63,205,0,1151,4,69,11,0
PL_1006201381005,Mielnik,2090,1129,22,0,333,3,58,104,0,466,6,131,6,0
PL_1006201381006,Milejczyce,1575,702,14,0,190,2,25,81,0,287,1,88,14,0
PL_1006201381007,Nurzec-Stacja,3294,1295,18,0,346,6,84,126,0,567,9,135,4,0
PL_1006201381008,Perlejewo,2408,1140,13,0,29,0,47,200,0,834,2,13,2,0
PL_1006201381009,Siemiatycze,4918,2224,23,0,490,4,119,268,0,1111,10,188,11,0
PL_1006201371101,Dąbrowa Białostocka,9427,4817,53,0,504,19,363,599,0,2950,17,283,29,0
PL_1006201371102,Janów,3367,1678,15,0,63,1,108,347,0,1087,0,54,3,0
PL_1006201371103,Korycin,2619,1319,12,0,53,2,70,421,0,724,2,35,0,0
PL_1006201371104,Krynki,2546,1275,13,0,266,2,80,114,0,658,5,133,4,0
PL_1006201371105,Kuźnica,3211,1714,20,0,143,6,125,162,0,1170,5,74,9,0
PL_1006201371106,Nowy Dwór,2203,1035,14,0,94,5,47,96,0,729,3,43,4,0
PL_1006201371107,Sidra,2826,1327,14,0,95,3,86,173,0,896,0,55,5,0
PL_1006201371108,Sokółka,20057,10740,102,0,1703,30,956,1263,0,5860,34,752,40,0
PL_1006201371109,Suchowola,5607,2908,31,0,190,8,141,446,0,1967,5,113,7,0
PL_1006201371110,Szudziałowo,2427,1183,33,0,153,11,73,105,0,704,5,93,6,0
PL_1006201391201,Bakałarzewo,2477,1247,24,0,170,7,94,185,0,672,10,72,13,0
PL_1006201391202,Filipów,3499,1710,25,0,169,4,92,194,0,1109,3,109,5,0
PL_1006201391203,Jeleniewo,2489,1392,14,0,116,0,89,221,0,857,9,76,10,0
PL_1006201391204,Przerośl,2393,1173,22,0,76,3,70,152,0,789,4,50,7,0
PL_1006201391205,Raczki,4627,2504,31,0,224,13,145,442,0,1514,31,101,3,0
PL_1006201391206,Rutka-Tartak,1912,1003,11,0,82,3,76,177,0,596,3,50,5,0
PL_1006201391207,Suwałki,6066,3528,30,0,649,6,244,610,0,1727,14,224,24,0
PL_1006201391208,Szypliszki,3210,1564,14,0,186,16,125,285,0,804,9,112,13,0
PL_1006201391209,Wiżajny,1901,1024,12,0,92,6,52,167,0,635,3,53,4,0
PL_1006201381301,Wysokie Mazowieckie,7292,4430,46,0,720,11,366,450,0,2497,21,294,25,0
PL_1006201381302,Ciechanowiec,7069,3663,32,0,287,14,147,551,0,2465,12,130,25,0
PL_1006201381303,Czyżew,5132,3003,62,0,175,10,116,313,0,2166,7,141,13,0
PL_1006201381304,Klukowo,3519,2181,24,0,35,2,70,302,0,1707,3,31,7,0
PL_1006201381305,Kobylin-Borzymy,2670,1533,14,0,22,1,73,57,0,1336,1,23,6,0
PL_1006201381306,Kulesze Kościelne,2450,1569,20,0,36,4,91,88,0,1303,1,21,5,0
PL_1006201381307,Nowe Piekuty,3157,1970,17,0,63,4,84,180,0,1574,1,35,12,0
PL_1006201381308,Sokoły,4638,2655,28,0,107,6,158,194,0,2082,8,64,8,0
PL_1006201381309,Szepietowo,5565,3303,26,0,206,3,210,358,0,2289,5,170,36,0
PL_1006201381310,Wysokie Mazowieckie,4238,2468,20,0,95,2,150,330,0,1801,2,50,18,0
PL_1006201381401,Zambrów,17073,9127,63,0,1214,19,576,1567,0,4983,31,624,50,0
PL_1006201381402,Kołaki Kościelne,1907,1218,5,0,33,3,59,133,0,952,2,27,4,0
PL_1006201381403,Rutki,4613,2436,40,0,133,4,107,267,0,1761,20,88,16,0
PL_1006201381404,Szumowo,3880,2187,39,0,100,3,96,438,0,1450,11,44,6,0
PL_1006201381405,Zambrów,7862,4290,63,0,351,14,226,732,0,2755,21,114,14,0
PL_1006201376101,Białystok,220079,144653,907,0,43541,481,12117,7504,0,57929,749,20116,1309,0
PL_1006201386201,Łomża,46992,27482,183,0,6582,99,1743,1825,0,14749,87,1887,327,0
PL_1006201396301,Suwałki,52552,29914,227,0,7484,161,2108,3060,0,13530,200,2872,272,0
PL_1004221410101,Borzytuchom,2473,1308,25,0,294,0,97,192,0,521,0,179,0,0
PL_1004221410102,Bytów,18847,11189,121,0,3464,0,751,1093,0,4312,0,1448,0,0
PL_1004221410103,Czarna Dąbrówka,4490,2328,31,0,504,0,150,187,0,1259,0,197,0,0
PL_1004221410104,Kołczygłowy,3351,1589,28,0,271,0,152,189,0,702,0,247,0,0
PL_1004221410105,Lipnica,4150,2369,43,0,412,0,115,209,0,1467,0,123,0,0
PL_1004221410106,Miastko,15021,7384,87,0,1909,0,461,616,0,2808,0,1503,0,0
PL_1004221410107,Parchowo,2827,1791,35,0,448,0,114,115,0,935,0,144,0,0
PL_1004221410108,Studzienice,2845,1673,24,0,465,0,104,143,0,755,0,182,0,0
PL_1004221410109,Trzebielino,2850,1337,28,0,381,0,70,111,0,559,0,188,0,0
PL_1004221410110,Tuchomie,3263,1605,21,0,428,0,123,163,0,729,0,141,0,0
PL_1004221720201,Chojnice,30125,18331,193,0,6917,0,1310,1335,0,6649,0,1927,0,0
PL_1004221720202,Brusy,10768,6646,98,0,1374,0,478,530,0,3826,0,340,0,0
PL_1004221720203,Chojnice,14251,8062,114,0,2460,0,567,708,0,3507,0,706,0,0
PL_1004221720204,Czersk,16313,8945,97,0,1997,0,597,739,0,4802,0,713,0,0
PL_1004221720205,Konarzyny,1753,924,12,0,248,0,81,89,0,433,0,61,0,0
PL_1004221720301,Człuchów,10706,6370,73,0,2969,0,348,358,0,1967,0,655,0,0
PL_1004221720302,Czarne,7970,3934,93,0,1008,0,234,421,0,1451,0,727,0,0
PL_1004221720303,Człuchów,8274,3917,91,0,1157,0,308,418,0,1630,0,313,0,0
PL_1004221720304,Debrzno,6952,3362,91,0,1067,0,179,302,0,1303,0,420,0,0
PL_1004221720305,Koczała,2635,1269,34,0,369,0,99,123,0,446,0,198,0,0
PL_1004221720306,Przechlewo,4951,2557,33,0,764,0,190,302,0,1022,0,246,0,0
PL_1004221720307,Rzeczenica,2870,1365,29,0,386,0,61,136,0,613,0,140,0,0
PL_1004221400401,Pruszcz Gdański,22007,15148,126,0,7118,0,1101,749,0,4071,0,1983,0,0
PL_1004221400402,Cedry Wielkie,5165,2740,43,0,936,0,237,249,0,991,0,284,0,0
PL_1004221400403,Kolbudy,13058,8973,98,0,4152,0,690,489,0,2377,0,1167,0,0
PL_1004221400404,Pruszcz Gdański,21794,14851,124,0,6652,0,1274,931,0,4028,0,1842,0,0
PL_1004221400405,Przywidz,4503,2625,43,0,846,0,210,236,0,1038,0,252,0,0
PL_1004221400406,Pszczółki,7200,4285,56,0,1498,0,451,335,0,1445,0,500,0,0
PL_1004221400407,Suchy Dąb,3228,1641,38,0,540,0,116,212,0,581,0,154,0,0
PL_1004221400408,Trąbki Wielkie,8174,4335,110,0,1345,0,418,427,0,1655,0,380,0,0
PL_1004221400501,Chmielno,5804,3628,50,0,978,0,243,336,0,1824,0,197,0,0
PL_1004221400502,Kartuzy,24580,16107,182,0,5470,0,1154,1248,0,6946,0,1107,0,0
PL_1004221400503,Przodkowo,6806,4401,47,0,1177,0,408,421,0,2045,0,303,0,0
PL_1004221400504,Sierakowice,13764,9357,119,0,2232,0,568,532,0,5594,0,312,0,0
PL_1004221400505,Somonino,7906,4614,79,0,1282,0,304,380,0,2342,0,227,0,0
PL_1004221400506,Stężyca,7679,4826,83,0,1165,0,311,507,0,2511,0,249,0,0
PL_1004221400507,Sulęczyno,4134,2538,54,0,624,0,126,191,0,1421,0,122,0,0
PL_1004221400508,Żukowo,28856,19826,181,0,7738,0,1674,1636,0,6582,0,2015,0,0
PL_1004221720601,Kościerzyna,17852,11214,117,0,3405,0,803,1670,0,4136,0,1083,0,0
PL_1004221720602,Dziemiany,3392,2156,28,0,367,0,146,235,0,1237,0,143,0,0
PL_1004221720603,Karsin,4841,2832,53,0,404,0,384,297,0,1482,0,212,0,0
PL_1004221720604,Kościerzyna,11789,7395,107,0,1631,0,490,1084,0,3490,0,593,0,0
PL_1004221720605,Liniewo,3533,2003,35,0,337,0,127,364,0,1009,0,131,0,0
PL_1004221720606,Lipusz,2822,1825,20,0,334,0,146,208,0,998,0,119,0,0
PL_1004221720607,Nowa Karczma,5198,2967,69,0,419,0,161,752,0,1372,0,194,0,0
PL_1004221720608,Stara Kiszewa,5262,2986,44,0,547,0,247,445,0,1493,0,210,0,0
PL_1004221420701,Kwidzyn,28686,16952,203,0,6477,0,1110,687,0,5680,0,2795,0,0
PL_1004221420702,Gardeja,6379,2780,89,0,482,0,168,179,0,1420,0,442,0,0
PL_1004221420703,Kwidzyn,8546,4349,66,0,1192,0,305,282,0,1864,0,640,0,0
PL_1004221420704,Prabuty,10161,4953,93,0,1288,0,661,296,0,2035,0,580,0,0
PL_1004221420705,Ryjewo,4313,2005,50,0,613,0,151,158,0,728,0,305,0,0
PL_1004221420706,Sadlinki,4536,2232,42,0,454,0,193,137,0,1137,0,269,0,0
PL_1004221410801,Lębork,25975,15878,165,0,6135,0,1217,1198,0,5042,0,2121,0,0
PL_1004221410802,Łeba,3181,2045,17,0,777,0,149,149,0,622,0,331,0,0
PL_1004221410803,Cewice,5321,2995,60,0,879,0,209,251,0,1320,0,276,0,0
PL_1004221410804,Nowa Wieś Lęborska,10136,5720,102,0,1521,0,417,865,0,2172,0,643,0,0
PL_1004221410805,Wicko,4476,2173,46,0,619,0,225,255,0,744,0,284,0,0
PL_1004221420901,Malbork,29359,17603,169,0,6792,0,1264,1067,0,5458,0,2853,0,0
PL_1004221420903,Lichnowy,3465,1528,39,0,381,0,116,196,0,615,0,181,0,0
PL_1004221420904,Malbork,3683,1882,23,0,599,0,120,356,0,554,0,230,0,0
PL_1004221420906,Miłoradz,2648,1331,21,0,307,0,119,177,0,588,0,119,0,0
PL_1004221420907,Nowy Staw,5722,2731,52,0,730,0,188,347,0,1068,0,346,0,0
PL_1004221420908,Stare Pole,3561,1790,33,0,570,0,107,212,0,666,0,202,0,0
PL_1004221401001,Krynica Morska,1364,900,8,0,412,0,57,56,0,268,0,99,0,0
PL_1004221401002,Nowy Dwór Gdański,13547,7276,101,0,3332,0,433,398,0,2348,0,664,0,0
PL_1004221401003,Ostaszewo,2469,1252,18,0,355,0,94,138,0,513,0,134,0,0
PL_1004221401004,Stegna,7992,4368,77,0,1520,0,272,500,0,1553,0,446,0,0
PL_1004221401005,Sztutowo,2936,1646,24,0,580,0,117,158,0,527,0,240,0,0
PL_1004221401101,Hel,2877,1797,23,0,767,0,156,113,0,468,0,270,0,0
PL_1004221401102,Jastarnia,3108,2018,21,0,741,0,130,106,0,895,0,125,0,0
PL_1004221401103,Puck,8552,5270,52,0,2299,0,253,381,0,1617,0,668,0,0
PL_1004221401104,Władysławowo,12334,8021,81,0,3256,0,482,551,0,2770,0,881,0,0
PL_1004221401105,Kosakowo,11515,8504,62,0,3729,0,731,572,0,2251,0,1159,0,0
PL_1004221401106,Krokowa,8244,4707,92,0,1414,0,301,413,0,2157,0,330,0,0
PL_1004221401107,Puck,19626,11938,166,0,3405,0,938,1229,0,5248,0,952,0,0
PL_1004221411201,Ustka,12773,7846,70,0,3006,0,406,496,0,2649,0,1219,0,0
PL_1004221411202,Damnica,4579,2171,39,0,531,0,121,197,0,961,0,322,0,0
PL_1004221411203,Dębnica Kaszubska,7278,3443,62,0,917,0,227,358,0,1385,0,494,0,0
PL_1004221411204,Główczyce,6827,2966,59,0,672,0,169,320,0,1250,0,496,0,0
PL_1004221411205,Kępice,6846,3202,65,0,944,0,228,357,0,1111,0,497,0,0
PL_1004221411206,Kobylnica,9209,5161,66,0,1656,0,329,540,0,1721,0,849,0,0
PL_1004221411207,Potęgowo,5199,2268,49,0,564,0,140,214,0,951,0,350,0,0
PL_1004221411208,Słupsk,12856,7420,86,0,2422,0,471,674,0,2469,0,1298,0,0
PL_1004221411209,Smołdzino,2591,1346,30,0,291,0,61,133,0,604,0,227,0,0
PL_1004221411210,Ustka,6348,3431,48,0,1064,0,231,297,0,1321,0,470,0,0
PL_1004221421301,Czarna Woda,2541,1462,27,0,286,0,98,193,0,751,0,107,0,0
PL_1004221421302,Skórcz,2681,1556,22,0,403,0,114,132,0,736,0,149,0,0
PL_1004221421303,Starogard Gdański,35839,21013,229,0,6025,0,1395,1654,0,9177,0,2533,0,0
PL_1004221421304,Bobowo,2351,1208,36,0,160,0,83,149,0,669,0,111,0,0
PL_1004221421305,Kaliska,4185,2236,41,0,467,0,116,380,0,1064,0,168,0,0
PL_1004221421306,Lubichowo,5047,2736,62,0,593,0,160,352,0,1337,0,232,0,0
PL_1004221421307,Osieczna,2268,1208,21,0,206,0,78,114,0,725,0,64,0,0
PL_1004221421308,Osiek,2097,1183,20,0,301,0,50,125,0,561,0,126,0,0
PL_1004221421309,Skarszewy,10799,5784,97,0,1307,0,522,534,0,2794,0,530,0,0
PL_1004221421310,Skórcz,3510,1837,27,0,252,0,112,247,0,1103,0,96,0,0
PL_1004221421311,Smętowo Graniczne,4025,1988,45,0,376,0,196,191,0,1042,0,138,0,0
PL_1004221421312,Starogard Gdański,12095,7293,109,0,1714,0,547,857,0,3289,0,777,0,0
PL_1004221421313,Zblewo,8856,4873,82,0,779,0,287,1036,0,2368,0,321,0,0
PL_1004221421401,Tczew,44067,27133,288,0,9303,0,2200,1730,0,10183,0,3429,0,0
PL_1004221421402,Gniew,11776,5901,137,0,1320,0,361,728,0,2658,0,697,0,0
PL_1004221421403,Morzeszczyn,2757,1228,29,0,248,0,73,144,0,624,0,110,0,0
PL_1004221421404,Pelplin,12306,6301,160,0,1476,0,450,801,0,2893,0,521,0,0
PL_1004221421405,Subkowy,4141,2186,56,0,513,0,226,252,0,924,0,215,0,0
PL_1004221421406,Tczew,10870,6292,102,0,1976,0,532,597,0,2376,0,709,0,0
PL_1004221401501,Reda,18795,12897,109,0,5056,0,1278,992,0,3664,0,1798,0,0
PL_1004221401502,Rumia,36541,25760,200,0,10510,0,2251,1598,0,7746,0,3455,0,0
PL_1004221401503,Wejherowo,35763,22666,204,0,9190,0,1535,1386,0,7782,0,2569,0,0
PL_1004221401504,Choczewo,4434,2218,48,0,733,0,135,195,0,852,0,255,0,0
PL_1004221401505,Gniewino,5419,2766,64,0,867,0,232,238,0,1111,0,254,0,0
PL_1004221401506,Linia,4680,2847,54,0,471,0,152,296,0,1723,0,151,0,0
PL_1004221401507,Luzino,11528,7007,108,0,1730,0,616,595,0,3469,0,489,0,0
PL_1004221401508,Łęczyce,8753,4864,87,0,1077,0,398,626,0,2237,0,439,0,0
PL_1004221401509,Szemud,13042,8572,125,0,2692,0,702,807,0,3508,0,738,0,0
PL_1004221401510,Wejherowo,18433,11725,138,0,3970,0,1045,818,0,4602,0,1152,0,0
PL_1004221421601,Dzierzgoń,7293,3314,98,0,957,0,193,292,0,1365,0,409,0,0
PL_1004221421602,Mikołajki Pomorskie,2744,1225,41,0,292,0,80,114,0,611,0,87,0,0
PL_1004221421603,Stary Dzierzgoń,3140,1213,33,0,314,0,58,150,0,563,0,95,0,0
PL_1004221421604,Stary Targ,4822,1911,56,0,456,0,94,222,0,903,0,180,0,0
PL_1004221421605,Sztum,14918,7881,141,0,3114,0,451,659,0,2555,0,961,0,0
PL_1004221436101,Gdańsk,362250,262800,1425,0,125440,0,18471,9798,0,69751,0,37915,0,0
PL_1004221436201,Gdynia,187565,136016,870,0,61672,0,9980,7603,0,34933,0,20958,0,0
PL_1004221416301,Słupsk,68457,42645,374,0,15229,0,2568,2524,0,14049,0,7901,0,0
PL_1004221436401,Sopot,29777,22133,112,0,11035,0,1234,780,0,5523,0,3449,0,0
PL_1001241500101,Będzin,43175,27542,239,0,8472,0,1661,941,0,8681,0,7548,0,0
PL_1001241500102,Czeladź,25557,16089,143,0,5920,0,1028,642,0,4943,0,3413,0,0
PL_1001241500103,Wojkowice,8100,4951,64,0,1780,0,393,271,0,1442,0,1001,0,0
PL_1001241500104,Bobrowniki,9770,6232,57,0,1891,0,451,482,0,2256,0,1095,0,0
PL_1001241500105,Mierzęcice,6153,3726,39,0,971,0,311,281,0,1498,0,626,0,0
PL_1001241500106,Psary,9827,6367,53,0,2189,0,384,273,0,2136,0,1332,0,0
PL_1001241500107,Siewierz,10014,6218,73,0,1602,0,463,481,0,2716,0,883,0,0
PL_1001241500108,Sławków,5534,3505,48,0,902,0,330,139,0,1469,0,617,0,0
PL_1001241440201,Szczyrk,4882,3143,28,0,692,0,224,249,0,1671,0,279,0,0
PL_1001241440202,Bestwina,9195,6113,51,0,1592,0,459,707,0,2676,0,628,0,0
PL_1001241440203,Buczkowice,8718,5629,69,0,1063,0,381,791,0,2815,0,510,0,0
PL_1001241440204,Czechowice-Dziedzice,34317,22827,174,0,6594,0,1991,1726,0,9508,0,2834,0,0
PL_1001241440205,Jasienica,18415,12449,120,0,3462,0,1017,801,0,5622,0,1427,0,0
PL_1001241440206,Jaworze,5748,4062,39,0,1574,0,337,297,0,1263,0,552,0,0
PL_1001241440207,Kozy,10059,6915,55,0,1825,0,528,662,0,3103,0,742,0,0
PL_1001241440208,Porąbka,12309,7946,82,0,1694,0,610,691,0,4220,0,649,0,0
PL_1001241440209,Wilamowice,13479,9044,124,0,1842,0,656,811,0,4836,0,775,0,0
PL_1001241440210,Wilkowice,10645,7229,62,0,2017,0,529,601,0,2922,0,1098,0,0
PL_1001241440301,Cieszyn,26944,17288,148,0,5633,0,1278,1304,0,5809,0,3116,0,0
PL_1001241440302,Ustroń,15019,9736,94,0,3407,0,666,632,0,3249,0,1688,0,0
PL_1001241440303,Wisła,9325,5348,55,0,2941,0,357,424,0,969,0,602,0,0
PL_1001241440304,Brenna,8851,5431,64,0,1163,0,485,378,0,2662,0,679,0,0
PL_1001241440305,Chybie,7500,4669,34,0,848,0,309,433,0,2521,0,524,0,0
PL_1001241440306,Dębowiec,4469,2737,36,0,689,0,208,297,0,1169,0,338,0,0
PL_1001241440307,Goleszów,10427,6381,63,0,2102,0,502,608,0,1749,0,1357,0,0
PL_1001241440308,Hażlach,8217,5000,42,0,1097,0,499,464,0,2179,0,719,0,0
PL_1001241440309,Istebna,9296,5767,65,0,728,0,282,576,0,3929,0,187,0,0
PL_1001241440310,Skoczów,20539,12490,142,0,3255,0,1106,897,0,5359,0,1731,0,0
PL_1001241440311,Strumień,10185,6447,78,0,1292,0,481,533,0,3290,0,773,0,0
PL_1001241440312,Zebrzydowice,10127,6483,57,0,1435,0,536,568,0,3164,0,723,0,0
PL_1001241460401,Blachownia,10435,6242,58,0,1787,0,433,437,0,2407,0,953,167,0
PL_1001241460402,Dąbrowa Zielona,3334,1875,48,0,193,0,78,246,0,1094,0,190,26,0
PL_1001241460403,Janów,4925,2930,48,0,547,0,172,169,0,1651,0,300,43,0
PL_1001241460404,Kamienica Polska,4501,2747,36,0,608,0,135,417,0,1046,0,444,61,0
PL_1001241460405,Kłomnice,11053,6463,80,0,1012,0,370,624,0,3542,0,728,107,0
PL_1001241460406,Koniecpol,7869,4433,100,0,516,0,184,666,0,2546,0,379,42,0
PL_1001241460407,Konopiska,8680,5083,65,0,1287,0,309,496,0,2047,0,700,179,0
PL_1001241460408,Kruszyna,3969,2330,38,0,257,0,130,201,0,1297,0,373,34,0
PL_1001241460409,Lelów,3999,2337,35,0,260,0,105,245,0,1476,0,182,34,0
PL_1001241460410,Mstów,8699,5444,43,0,917,0,364,466,0,2945,0,610,99,0
PL_1001241460411,Mykanów,11907,7672,102,0,937,0,426,1523,0,3831,0,733,120,0
PL_1001241460412,Olsztyn,6482,4079,50,0,1032,0,234,316,0,1833,0,536,78,0
PL_1001241460413,Poczesna,10249,6439,78,0,1515,0,409,468,0,2719,0,1072,178,0
PL_1001241460414,Przyrów,3081,1766,37,0,219,0,97,199,0,1029,0,158,27,0
PL_1001241460415,Rędziny,7904,4879,63,0,873,0,354,444,0,2310,0,709,126,0
PL_1001241460416,Starcza,2292,1422,28,0,197,0,51,419,0,580,0,137,10,0
PL_1001241470501,Knurów,28597,17917,197,0,4857,0,1699,962,0,7927,0,1937,338,0
PL_1001241470502,Pyskowice,13650,7561,88,0,2388,0,644,491,0,2795,0,990,165,0
PL_1001241470503,Gierałtowice,9334,6284,54,0,1741,0,433,478,0,2885,0,542,151,0
PL_1001241470504,Pilchowice,9212,5646,66,0,1865,0,338,380,0,2329,0,549,119,0
PL_1001241470505,Rudziniec,8542,4527,87,0,1321,0,339,352,0,1896,0,418,114,0
PL_1001241470506,Sośnicowice,6825,3789,52,0,1440,0,301,242,0,1324,0,355,75,0
PL_1001241470507,Toszek,7786,3763,68,0,887,0,274,306,0,1803,0,330,95,0
PL_1001241470508,Wielowieś,4819,2254,38,0,584,0,165,187,0,1104,0,136,40,0
PL_1001241460601,Kłobuck,16660,10405,160,0,1968,0,664,1604,0,4095,0,1733,181,0
PL_1001241460602,Krzepice,7513,4375,53,0,578,0,248,893,0,2186,0,351,66,0
PL_1001241460603,Lipie,5122,2950,27,0,287,0,112,689,0,1583,0,198,54,0
PL_1001241460604,Miedźno,6105,3806,57,0,369,0,217,390,0,2373,0,293,107,0
PL_1001241460605,Opatów,5477,3133,51,0,360,0,191,804,0,1402,0,272,53,0
PL_1001241460606,Panki,4058,2298,34,0,328,0,146,479,0,1001,0,266,44,0
PL_1001241460607,Popów,4988,2744,45,0,350,0,164,428,0,1385,0,299,73,0
PL_1001241460608,Przystajń,4767,2569,29,0,336,0,120,584,0,1239,0,218,43,0
PL_1001241460609,Wręczyca Wielka,14319,8175,137,0,1146,0,530,1771,0,3592,0,842,157,0
PL_1001241450701,Lubliniec,18435,11153,144,0,3637,0,685,710,0,4521,0,1193,263,0
PL_1001241450702,Boronów,2729,1570,25,0,299,0,78,139,0,846,0,109,74,0
PL_1001241450703,Ciasna,6695,2729,49,0,635,0,181,314,0,1289,0,181,80,0
PL_1001241450704,Herby,5672,3326,57,0,699,0,211,377,0,1519,0,377,86,0
PL_1001241450705,Kochanowice,5599,2784,55,0,472,0,159,231,0,1645,0,162,60,0
PL_1001241450706,Koszęcin,9388,5422,93,0,1099,0,328,367,0,2987,0,357,191,0
PL_1001241450707,Pawonków,5245,2452,52,0,456,0,185,258,0,1298,0,145,58,0
PL_1001241450708,Woźniki,7704,4471,67,0,725,0,250,241,0,2349,0,229,610,0
PL_1001241510801,Łaziska Górne,16596,10533,108,0,3388,0,783,537,0,4476,0,1057,184,0
PL_1001241510802,Mikołów,31595,21147,180,0,7646,0,1498,1232,0,7771,0,2454,366,0
PL_1001241510803,Orzesze,16012,10379,115,0,2580,0,1008,667,0,5028,0,806,175,0
PL_1001241510804,Ornontowice,4639,3045,32,0,574,0,195,406,0,1580,0,215,43,0
PL_1001241510805,Wyry,6223,4254,53,0,1240,0,353,272,0,1834,0,390,112,0
PL_1001241460901,Myszków,24996,14619,160,0,3098,0,1075,680,0,6420,0,2836,350,0
PL_1001241460902,Koziegłowy,11769,6565,100,0,1147,0,453,589,0,3441,0,703,132,0
PL_1001241460903,Niegowa,4597,2811,46,0,204,0,125,146,0,2050,0,195,45,0
PL_1001241460904,Poraj,8956,5399,74,0,1217,0,283,729,0,2107,0,887,102,0
PL_1001241460905,Żarki,6827,3909,55,0,608,0,178,206,0,2005,0,470,387,0
PL_1001241511001,Goczałkowice-Zdrój,5775,3872,42,0,1132,0,291,257,0,1747,0,403,0,0
PL_1001241511002,Kobiór,3803,2581,20,0,611,0,194,171,0,1360,0,225,0,0
PL_1001241511003,Miedźna,12088,7790,75,0,1333,0,597,391,0,4899,0,495,0,0
PL_1001241511004,Pawłowice,13478,8861,92,0,1334,0,647,665,0,5341,0,782,0,0
PL_1001241511005,Pszczyna,39885,26634,260,0,7723,0,1836,1618,0,12637,0,2560,0,0
