gisco_id,name,registered,turnout,invalid,blank,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
PL_1004041681401,Bukowiec,3717,2446,88,0,48,341,134,1024,215,538,58,0,0,0,0,0
PL_1004041681402,Dragacz,5170,3401,83,0,57,471,329,1144,242,1019,56,0,0,0,0,0
PL_1004041681403,Drzycim,3697,2463,69,0,47,320,136,1074,188,586,43,0,0,0,0,0
PL_1004041681404,Jeżewo,5866,3877,136,0,88,600,251,1534,278,935,55,0,0,0,0,0
PL_1004041681405,Lniano,3133,2207,70,0,31,336,104,898,258,469,41,0,0,0,0,0
PL_1004041681406,Nowe,7319,4546,89,0,75,596,616,1610,291,1211,58,0,0,0,0,0
PL_1004041681407,Osie,4256,2774,88,0,45,393,186,929,188,903,42,0,0,0,0,0
PL_1004041681408,Pruszcz,7006,5047,102,0,70,1280,281,1691,378,1170,75,0,0,0,0,0
PL_1004041681409,Świecie,24311,17132,399,0,243,1993,1207,4874,1060,7164,192,0,0,0,0,0
PL_1004041681410,Świekatowo,2819,1987,91,0,38,362,110,715,148,495,28,0,0,0,0,0
PL_1004041681411,Warlubie,4756,2977,117,0,54,492,237,1148,221,672,36,0,0,0,0,0
PL_1004041061501,Chełmża,10130,6700,150,0,97,828,690,2260,365,2234,59,17,0,0,0,0
PL_1004041061502,Chełmża,7330,4781,170,0,67,769,396,1935,334,1052,36,22,0,0,0,0
PL_1004041061503,Czernikowo,6760,4385,144,0,52,686,329,1672,293,1143,52,14,0,0,0,0
PL_1004041061504,Lubicz,15342,11726,171,0,155,1886,1235,3535,861,3723,138,22,0,0,0,0
PL_1004041061505,Łubianka,5827,4432,99,0,49,771,345,1343,356,1390,65,14,0,0,0,0
PL_1004041061506,Łysomice,7896,5942,111,0,71,1096,612,1597,401,1962,80,12,0,0,0,0
PL_1004041061507,Obrowo,14174,11043,163,0,141,1947,1235,3241,842,3327,111,36,0,0,0,0
PL_1004041061508,Wielka Nieszawka,3891,3029,52,0,36,429,332,721,218,1166,47,28,0,0,0,0
PL_1004041061509,Zławieś Wielka,11466,8596,236,0,114,1608,866,2234,673,2691,95,79,0,0,0,0
PL_1004041681601,Cekcyn,5285,3819,157,0,92,650,247,1519,293,797,64,0,0,0,0,0
PL_1004041681602,Gostycyn,3879,2491,76,0,52,358,168,992,208,562,75,0,0,0,0,0
PL_1004041681603,Kęsowo,3324,2191,88,0,43,285,155,964,190,419,47,0,0,0,0,0
PL_1004041681604,Lubiewo,4521,3199,88,0,63,492,211,1389,261,619,76,0,0,0,0,0
PL_1004041681605,Śliwice,4420,3177,125,0,57,573,201,1410,239,533,39,0,0,0,0,0
PL_1004041681606,Tuchola,14717,10330,235,0,186,1372,840,3730,751,3017,199,0,0,0,0,0
PL_1004041071701,Wąbrzeźno,9433,6297,96,0,68,1350,585,1745,381,1986,75,11,0,0,0,0
PL_1004041071702,Dębowa Łąka,2367,1414,55,0,22,296,98,590,145,183,23,2,0,0,0,0
PL_1004041071703,Książki,3053,1911,65,0,50,400,115,780,164,299,28,10,0,0,0,0
PL_1004041071704,Płużnica,3528,2305,108,0,21,829,112,847,130,239,14,5,0,0,0,0
PL_1004041071705,Ryńsk,6464,4097,130,0,60,948,324,1524,326,724,49,12,0,0,0,0
PL_1004041081801,Kowal,2661,1880,47,0,33,330,226,632,112,465,17,18,0,0,0,0
PL_1004041081802,Baruchowo,2695,1836,92,0,31,273,182,841,124,274,10,9,0,0,0,0
PL_1004041081803,Boniewo,2598,1895,133,0,54,266,155,903,105,247,26,6,0,0,0,0
PL_1004041081804,Brześć Kujawski,9232,6363,166,0,119,852,972,2234,428,1502,71,19,0,0,0,0
PL_1004041081805,Choceń,6050,3724,119,0,64,504,371,1633,223,771,26,13,0,0,0,0
PL_1004041081806,Chodecz,4576,2849,102,0,56,378,286,1266,224,506,21,10,0,0,0,0
PL_1004041081807,Fabianki,7602,5263,95,0,110,844,719,1555,310,1555,52,23,0,0,0,0
PL_1004041081808,Izbica Kujawska,5723,3620,102,0,51,569,259,1970,217,415,30,7,0,0,0,0
PL_1004041081809,Kowal,3106,2076,70,0,40,316,211,965,138,311,11,14,0,0,0,0
PL_1004041081810,Lubanie,3499,2524,104,0,38,250,229,1168,249,449,21,16,0,0,0,0
PL_1004041081811,Lubień Kujawski,5466,3369,128,0,65,407,261,1725,197,525,38,23,0,0,0,0
PL_1004041081812,Lubraniec,7213,4829,208,0,90,723,485,2134,283,858,38,10,0,0,0,0
PL_1004041081813,Włocławek,5772,4145,138,0,93,582,516,1472,236,1053,36,19,0,0,0,0
PL_1004041671901,Barcin,10685,7524,193,0,156,1203,669,2139,512,2561,91,0,0,0,0,0
PL_1004041671902,Gąsawa,3996,2923,105,0,60,442,161,1166,172,757,60,0,0,0,0,0
PL_1004041671903,Janowiec Wielkopolski,6647,4566,175,0,85,569,324,1761,256,1328,68,0,0,0,0,0
PL_1004041671904,Łabiszyn,7941,5475,149,0,135,837,434,1823,403,1605,89,0,0,0,0,0
PL_1004041671905,Rogowo,5095,3699,144,0,33,318,170,1322,202,1464,46,0,0,0,0,0
PL_1004041671906,Żnin,18013,12760,301,0,202,1824,1069,4632,856,3679,197,0,0,0,0,0
PL_1004041066101,Bydgoszcz,246837,191483,2057,0,2429,26886,23045,48692,11011,74626,2737,0,0,0,0,0
PL_1004041076201,Grudziądz,64271,45948,793,0,482,6333,5502,12925,2614,16471,554,274,0,0,0,0
PL_1004041066301,Toruń,146081,113949,1297,0,1234,15038,15723,28363,6642,44041,1252,359,0,0,0,0
PL_1004041086401,Włocławek,78610,56321,1060,0,988,5627,9750,15629,2762,19720,432,353,0,0,0,0
PL_1006061090101,Międzyrzec Podlaski,12329,8877,158,0,231,972,473,4253,671,1718,371,30,0,0,0,0
PL_1006061090102,Terespol,4115,2948,62,0,79,357,195,1228,206,707,90,24,0,0,0,0
PL_1006061090103,Biała Podlaska,11078,8037,167,0,156,1331,415,3381,650,1600,297,40,0,0,0,0
PL_1006061090104,Drelów,4141,2601,65,0,61,318,111,1353,263,304,117,9,0,0,0,0
PL_1006061090105,Janów Podlaski,4154,2845,81,0,57,403,148,1290,216,470,174,6,0,0,0,0
PL_1006061090106,Kodeń,2991,2125,83,0,60,276,218,979,143,289,55,22,0,0,0,0
PL_1006061090107,Konstantynów,3030,2025,41,0,49,328,87,1068,163,219,64,6,0,0,0,0
PL_1006061090108,Leśna Podlaska,3260,2209,52,0,48,276,118,1255,147,260,47,6,0,0,0,0
PL_1006061090109,Łomazy,3737,2552,50,0,53,376,106,1361,244,259,90,13,0,0,0,0
PL_1006061090110,Międzyrzec Podlaski,7808,5532,125,0,128,590,182,3122,588,527,243,27,0,0,0,0
PL_1006061090111,Piszczac,5366,3513,96,0,55,364,157,1937,225,498,127,54,0,0,0,0
PL_1006061090112,Rokitno,2227,1485,48,0,29,188,128,777,122,162,20,11,0,0,0,0
PL_1006061090113,Rossosz,1685,1301,35,0,27,228,73,680,96,107,50,5,0,0,0,0
PL_1006061090114,Sławatycze,1840,1251,29,0,24,188,75,617,115,179,21,3,0,0,0,0
PL_1006061090115,Sosnówka,1805,1166,23,0,17,149,129,604,82,111,42,9,0,0,0,0
PL_1006061090116,Terespol,4918,3335,83,0,69,381,167,1744,259,520,98,14,0,0,0,0
PL_1006061090117,Tuczna,2319,1431,49,0,23,180,58,818,94,146,53,10,0,0,0,0
PL_1006061090118,Wisznice,3725,2493,43,0,35,292,480,1141,163,257,70,12,0,0,0,0
PL_1006061090119,Zalesie,3292,2109,66,0,36,288,108,1083,154,340,25,9,0,0,0,0
PL_1006061100201,Biłgoraj,19747,13852,173,0,141,3194,547,5662,1039,2667,383,46,0,0,0,0
PL_1006061100202,Aleksandrów,2494,1650,30,0,19,186,34,1030,143,130,73,5,0,0,0,0
PL_1006061100203,Biłgoraj,10188,6944,127,0,88,1732,141,3651,540,419,201,45,0,0,0,0
PL_1006061100204,Biszcza,2911,1856,35,0,25,235,43,1177,149,123,63,6,0,0,0,0
PL_1006061100205,Frampol,4637,3000,41,0,49,426,62,1794,276,257,85,10,0,0,0,0
PL_1006061100206,Goraj,3139,2119,43,0,34,238,41,1402,175,110,68,8,0,0,0,0
PL_1006061100207,Józefów,5217,3224,78,0,69,345,186,1587,265,544,101,49,0,0,0,0
PL_1006061100208,Księżpol,5199,3580,64,0,40,447,78,2077,305,450,104,15,0,0,0,0
PL_1006061100209,Łukowa,3178,2146,45,0,31,212,52,1337,154,172,133,10,0,0,0,0
PL_1006061100210,Obsza,3239,2146,37,0,24,159,57,1472,154,152,86,5,0,0,0,0
PL_1006061100211,Potok Górny,4060,2723,42,0,31,256,60,1921,204,124,78,7,0,0,0,0
PL_1006061100212,Tarnogród,5078,3418,58,0,59,371,108,2050,276,404,78,14,0,0,0,0
PL_1006061100213,Tereszpol,3016,1974,32,0,41,295,72,1093,178,195,64,4,0,0,0,0
PL_1006061100214,Turobin,4698,3340,46,0,46,260,120,2332,221,245,51,19,0,0,0,0
PL_1006061100301,Rejowiec Fabryczny,3234,2108,73,0,38,208,116,983,132,521,22,15,0,0,0,0
PL_1006061100302,Białopole,2230,1261,43,0,19,106,59,720,93,189,30,2,0,0,0,0
PL_1006061100303,Chełm,11377,7620,150,0,145,984,381,3306,670,1633,313,38,0,0,0,0
PL_1006061100304,Dorohusk,4762,2994,72,0,48,236,113,1731,249,450,76,19,0,0,0,0
PL_1006061100305,Dubienka,1809,1105,31,0,15,161,54,494,92,230,24,4,0,0,0,0
PL_1006061100306,Kamień,3133,1982,67,0,41,206,77,996,201,310,69,15,0,0,0,0
PL_1006061100307,Leśniowice,2781,1543,43,0,35,194,69,754,172,256,17,3,0,0,0,0
PL_1006061100308,Rejowiec Fabryczny,3139,1939,64,0,46,164,92,1161,144,217,40,11,0,0,0,0
PL_1006061100309,Ruda-Huta,3380,2042,83,0,39,282,96,990,188,304,51,9,0,0,0,0
PL_1006061100310,Sawin,4092,2625,78,0,62,294,137,1315,230,416,84,9,0,0,0,0
PL_1006061100311,Siedliszcze,5123,3096,111,0,66,282,126,1715,256,444,80,16,0,0,0,0
PL_1006061100312,Wierzbica,3809,2446,119,0,37,130,68,1406,166,404,98,18,0,0,0,0
PL_1006061100313,Wojsławice,2862,1748,34,0,35,104,49,1070,174,237,35,10,0,0,0,0
PL_1006061100314,Żmudź,2302,1479,47,0,20,138,60,786,149,234,42,3,0,0,0,0
PL_1006061100315,Rejowiec,4746,2749,79,0,48,233,157,1418,231,526,50,7,0,0,0,0
PL_1006061100401,Hrubieszów,13113,8932,142,0,179,1230,670,3679,595,2173,233,31,0,0,0,0
PL_1006061100402,Dołhobyczów,3917,2197,37,0,33,352,102,1269,158,196,46,4,0,0,0,0
PL_1006061100403,Horodło,3880,2217,67,0,40,192,90,1174,173,408,63,10,0,0,0,0
PL_1006061100404,Hrubieszów,7526,4645,98,0,103,549,193,2560,362,639,134,7,0,0,0,0
PL_1006061100405,Mircze,5460,3189,56,0,66,465,161,1774,233,365,56,13,0,0,0,0
PL_1006061100406,Trzeszczany,3080,1871,56,0,37,189,91,1163,102,187,45,1,0,0,0,0
PL_1006061100407,Uchanie,3442,2163,66,0,34,157,70,1348,240,179,60,9,0,0,0,0
PL_1006061100408,Werbkowice,6975,4322,110,0,81,467,177,2521,342,480,130,14,0,0,0,0
PL_1006061120501,Batorz,2518,1848,32,0,26,149,71,1264,154,101,48,3,0,0,0,0
PL_1006061120502,Chrzanów,2164,1825,34,0,11,101,32,1415,124,33,66,9,0,0,0,0
PL_1006061120503,Dzwola,4768,3354,58,0,23,230,65,2499,298,93,78,10,0,0,0,0
PL_1006061120504,Godziszów,4439,3472,28,0,10,162,60,2717,319,82,78,16,0,0,0,0
PL_1006061120505,Janów Lubelski,11871,8606,100,0,80,890,345,5053,616,1276,230,16,0,0,0,0
PL_1006061120506,Modliborzyce,5368,3658,64,0,38,429,141,2277,330,301,65,13,0,0,0,0
PL_1006061120507,Potok Wielki,3549,2365,63,0,24,207,121,1527,197,186,31,9,0,0,0,0
PL_1006061100601,Krasnystaw,14268,9688,180,0,184,853,1548,3674,655,2339,215,40,0,0,0,0
PL_1006061100602,Fajsławice,3614,2611,52,0,58,288,140,1496,265,256,49,7,0,0,0,0
PL_1006061100603,Gorzków,2663,1697,42,0,27,178,125,921,111,242,45,6,0,0,0,0
PL_1006061100604,Izbica,6278,3950,114,0,67,369,305,2133,302,485,152,23,0,0,0,0
PL_1006061100605,Krasnystaw,6463,4141,91,0,94,334,497,2009,335,694,72,15,0,0,0,0
PL_1006061100606,Kraśniczyn,2837,1758,73,0,89,176,150,882,125,219,38,6,0,0,0,0
PL_1006061100607,Łopiennik Górny,3022,1944,55,0,41,176,102,1136,171,221,38,4,0,0,0,0
PL_1006061100609,Rudnik,2388,1410,55,0,32,201,63,838,71,122,22,6,0,0,0,0
PL_1006061100610,Siennica Różana,3206,2099,61,0,55,327,212,852,179,368,37,8,0,0,0,0
PL_1006061100611,Żółkiewka,4087,2500,64,0,35,203,84,1502,198,347,56,11,0,0,0,0
PL_1006061120701,Kraśnik,24797,17049,279,0,184,2442,1396,7817,1025,3461,410,35,0,0,0,0
PL_1006061120702,Annopol,6490,4320,118,0,47,641,219,2529,278,411,67,10,0,0,0,0
PL_1006061120703,Dzierzkowice,4080,2758,63,0,30,480,115,1528,241,237,55,9,0,0,0,0
PL_1006061120704,Gościeradów,5446,3456,110,0,34,510,185,2071,206,284,47,9,0,0,0,0
PL_1006061120705,Kraśnik,5482,3699,89,0,30,665,209,1946,302,349,97,12,0,0,0,0
PL_1006061120706,Szastarka,4389,2978,61,0,30,278,96,2055,209,185,61,3,0,0,0,0
PL_1006061120707,Trzydnik Duży,4831,3090,95,0,43,455,178,1762,255,238,55,9,0,0,0,0
PL_1006061120708,Urzędów,6587,4397,133,0,55,691,153,2519,347,375,116,8,0,0,0,0
PL_1006061120709,Wilkołaz,4125,3085,54,0,53,400,106,1899,265,203,95,10,0,0,0,0
PL_1006061120710,Zakrzówek,4932,3373,58,0,48,385,114,1991,298,346,126,7,0,0,0,0
PL_1006061110801,Lubartów,15957,12057,166,0,202,2085,777,4713,959,2761,338,56,0,0,0,0
PL_1006061110802,Abramów,3132,2197,68,0,24,270,85,1374,245,100,26,5,0,0,0,0
PL_1006061110803,Firlej,4522,3023,89,0,54,409,129,1586,324,346,76,10,0,0,0,0
PL_1006061110804,Jeziorzany,2069,1382,47,0,20,160,36,841,120,128,23,7,0,0,0,0
PL_1006061110805,Kamionka,4998,3511,98,0,64,579,152,1592,399,494,109,24,0,0,0,0
PL_1006061110806,Kock,4796,3210,109,0,69,363,102,1929,253,316,59,10,0,0,0,0
PL_1006061110807,Lubartów,8989,6617,136,0,142,1116,336,3021,676,922,212,56,0,0,0,0
PL_1006061110808,Michów,4555,3034,80,0,47,452,125,1723,296,251,51,9,0,0,0,0
PL_1006061110809,Niedźwiada,4900,3368,102,0,71,413,129,1938,342,252,99,22,0,0,0,0
PL_1006061110810,Ostrów Lubelski,3960,2770,64,0,49,384,126,1516,259,260,104,8,0,0,0,0
PL_1006061110811,Ostrówek,2934,1945,73,0,32,267,65,1138,207,119,38,6,0,0,0,0
PL_1006061110812,Serniki,3798,2765,63,0,43,288,98,1588,249,215,193,28,0,0,0,0
PL_1006061110813,Uścimów,2456,1662,33,0,27,238,71,931,145,168,47,2,0,0,0,0
PL_1006061110901,Bełżyce,9939,7045,112,0,190,1082,333,3653,670,832,145,28,0,0,0,0
PL_1006061110902,Borzechów,2937,2068,50,0,23,353,68,1233,195,102,35,9,0,0,0,0
PL_1006061110903,Bychawa,8843,6154,126,0,99,939,280,3277,545,663,205,20,0,0,0,0
PL_1006061110904,Garbów,7014,5016,94,0,98,721,247,2572,561,600,106,17,0,0,0,0
PL_1006061110905,Głusk,9784,7933,103,0,124,1464,443,2997,742,1793,246,21,0,0,0,0
PL_1006061110906,Jabłonna,6314,4396,71,0,94,648,234,2124,425,657,123,20,0,0,0,0
PL_1006061110907,Jastków,11184,8716,106,0,109,1449,422,3772,807,1813,213,25,0,0,0,0
PL_1006061110908,Konopnica,11192,8888,93,0,145,1951,494,3015,847,2131,193,19,0,0,0,0
PL_1006061110909,Krzczonów,3469,2354,66,0,33,304,91,1298,214,287,52,9,0,0,0,0
PL_1006061110910,Niedrzwica Duża,9060,6817,128,0,132,1155,348,3182,708,946,178,40,0,0,0,0
PL_1006061110911,Niemce,16041,12450,148,0,174,2747,652,4970,1158,2309,260,32,0,0,0,0
PL_1006061110912,Strzyżewice,6283,4447,87,0,74,729,227,2131,471,634,92,2,0,0,0,0
PL_1006061110913,Wojciechów,4616,3185,60,0,61,524,119,1652,301,394,63,11,0,0,0,0
PL_1006061110914,Wólka,9907,7562,118,0,161,1299,458,2968,789,1536,201,32,0,0,0,0
PL_1006061110915,Wysokie,3469,2309,36,0,39,324,69,1461,161,161,54,4,0,0,0,0
PL_1006061110916,Zakrzew,2221,1422,28,0,18,139,40,980,96,67,44,10,0,0,0,0
PL_1006061111001,Cyców,5772,3820,115,0,64,387,172,2101,349,505,102,25,0,0,0,0
PL_1006061111002,Ludwin,4290,2964,65,0,56,336,115,1476,293,494,107,22,0,0,0,0
PL_1006061111003,Łęczna,17018,12581,200,0,201,1269,482,5663,1147,3230,310,79,0,0,0,0
PL_1006061111004,Milejów,6805,4450,145,0,66,506,221,2240,409,756,63,44,0,0,0,0
PL_1006061111005,Puchaczów,4284,3235,67,0,58,381,128,1717,365,436,68,15,0,0,0,0
PL_1006061111006,Spiczyn,4450,3171,94,0,55,443,156,1385,340,590,85,23,0,0,0,0
PL_1006061121101,Łuków,21239,16209,245,0,248,2401,720,7096,1179,3680,602,38,0,0,0,0
PL_1006061121102,Stoczek Łukowski,1939,1477,36,0,130,159,59,676,106,279,20,12,0,0,0,0
PL_1006061121103,Adamów,4074,2867,67,0,38,352,112,1691,226,307,60,14,0,0,0,0
PL_1006061121104,Krzywda,7576,5228,181,0,71,623,169,3018,556,475,117,18,0,0,0,0
PL_1006061121105,Łuków,13600,10095,264,0,143,1170,322,5614,1062,996,477,47,0,0,0,0
PL_1006061121106,Serokomla,2981,1994,59,0,36,206,60,1244,171,155,47,16,0,0,0,0
PL_1006061121107,Stanin,7202,5138,133,0,67,779,141,2833,550,366,259,10,0,0,0,0
PL_1006061121108,Stoczek Łukowski,5905,4238,123,0,403,379,87,2500,332,317,79,18,0,0,0,0
PL_1006061121109,Trzebieszów,5507,4237,75,0,79,378,118,2577,470,218,312,10,0,0,0,0
PL_1006061121110,Wojcieszków,5095,3558,123,0,56,381,97,2162,311,306,114,8,0,0,0,0
PL_1006061121111,Wola Mysłowska,3582,2431,72,0,75,301,58,1449,240,190,46,0,0,0,0,0
PL_1006061121201,Chodel,4923,3254,83,0,43,350,96,2041,253,284,92,12,0,0,0,0
PL_1006061121202,Józefów nad Wisłą,4998,3147,66,0,33,449,145,1784,224,386,49,11,0,0,0,0
PL_1006061121203,Karczmiska,4248,2769,106,0,43,575,132,1385,211,268,39,10,0,0,0,0
PL_1006061121204,Łaziska,3730,2401,59,0,33,364,107,1365,195,232,43,3,0,0,0,0
PL_1006061121205,Opole Lubelskie,13327,8910,233,0,104,1075,436,4493,747,1681,117,24,0,0,0,0
PL_1006061121206,Poniatowa,10535,7243,151,0,102,1300,281,3645,503,1130,106,25,0,0,0,0
PL_1006061121207,Wilków,3447,2280,52,0,32,291,78,1392,175,214,43,3,0,0,0,0
PL_1006061091301,Dębowa Kłoda,2968,1925,60,0,35,249,113,1033,137,230,53,15,0,0,0,0
PL_1006061091302,Jabłoń,2788,1932,52,0,55,287,71,1044,182,151,81,9,0,0,0,0
PL_1006061091303,Milanów,2834,1871,64,0,41,306,85,963,172,147,80,13,0,0,0,0
PL_1006061091304,Parczew,10815,7651,139,0,139,1396,442,3323,508,1458,203,43,0,0,0,0
PL_1006061091305,Podedwórze,1251,866,20,0,11,108,58,412,83,78,82,14,0,0,0,0
PL_1006061091306,Siemień,3431,2301,37,0,50,293,94,1295,225,252,50,5,0,0,0,0
PL_1006061091307,Sosnowica,1890,1253,47,0,32,178,63,649,75,174,30,5,0,0,0,0
PL_1006061121401,Puławy,35105,26450,414,0,391,4105,1746,9737,1777,7737,453,90,0,0,0,0
PL_1006061121402,Baranów,3030,2099,74,0,32,339,111,1128,158,210,37,10,0,0,0,0
PL_1006061121403,Janowiec,2891,2110,60,0,27,275,95,1012,188,408,36,9,0,0,0,0
PL_1006061121404,Kazimierz Dolny,5718,4084,95,0,70,630,208,1735,297,966,67,16,0,0,0,0
PL_1006061121405,Końskowola,6785,4948,91,0,102,728,237,2306,461,914,87,22,0,0,0,0
PL_1006061121406,Kurów,5866,4109,73,0,68,520,189,2127,425,604,83,20,0,0,0,0
PL_1006061121407,Markuszów,2268,1627,28,0,39,213,68,886,168,197,25,3,0,0,0,0
PL_1006061121408,Nałęczów,8134,6137,130,0,91,873,347,2835,476,1243,124,18,0,0,0,0
PL_1006061121409,Puławy,9523,6974,157,0,119,986,414,3187,624,1310,132,45,0,0,0,0
PL_1006061121410,Wąwolnica,3600,2462,55,0,60,304,97,1365,231,260,85,5,0,0,0,0
PL_1006061121411,Żyrzyn,4946,3631,80,0,72,611,165,1894,339,395,60,15,0,0,0,0
PL_1006061091501,Radzyń Podlaski,11381,8281,151,0,191,1525,500,3574,579,1479,245,37,0,0,0,0
PL_1006061091502,Borki,4552,3061,102,0,50,619,94,1718,216,194,52,16,0,0,0,0
PL_1006061091503,Czemierniki,3329,2418,58,0,67,446,100,1259,193,218,67,10,0,0,0,0
PL_1006061091504,Kąkolewnica,6009,4148,103,0,98,376,86,2604,413,309,140,19,0,0,0,0
PL_1006061091505,Komarówka Podlaska,3217,2198,51,0,64,404,87,1098,172,171,134,17,0,0,0,0
PL_1006061091506,Radzyń Podlaski,6199,4296,98,0,103,601,177,2399,367,446,98,7,0,0,0,0
PL_1006061091507,Ulan-Majorat,4412,3157,96,0,58,356,92,2009,265,186,81,14,0,0,0,0
PL_1006061091508,Wohyń,5098,3323,73,0,281,497,142,1671,215,332,100,12,0,0,0,0
PL_1006061121601,Dęblin,11674,8770,128,0,156,1505,691,3677,573,1881,117,42,0,0,0,0
PL_1006061121602,Kłoczew,5331,3920,98,0,55,420,104,2532,355,266,84,6,0,0,0,0
PL_1006061121603,Nowodwór,3102,2280,71,0,22,288,92,1415,221,139,28,4,0,0,0,0
PL_1006061121604,Ryki,15546,11562,202,0,153,2172,497,5525,816,1921,238,38,0,0,0,0
PL_1006061121605,Stężyca,3983,2898,86,0,37,483,131,1599,189,324,28,21,0,0,0,0
PL_1006061121606,Ułęż,2421,1705,45,0,21,342,97,866,117,189,23,5,0,0,0,0
PL_1006061111701,Świdnik,28963,21704,253,0,322,3745,1327,8886,1578,5109,420,64,0,0,0,0
PL_1006061111702,Mełgiew,7896,5798,120,0,82,967,317,2638,566,960,124,24,0,0,0,0
PL_1006061111703,Piaski,8118,5687,101,0,80,1352,237,2743,374,694,90,16,0,0,0,0
PL_1006061111704,Rybczewice,2669,1748,38,0,21,186,60,1102,149,148,36,8,0,0,0,0
PL_1006061111705,Trawniki,6727,4312,88,0,69,538,223,2317,465,536,64,12,0,0,0,0
PL_1006061101801,Tomaszów Lubelski,14183,10042,131,0,241,1312,578,4431,640,2412,266,31,0,0,0,0
PL_1006061101802,Bełżec,2448,1529,35,0,40,226,77,804,114,194,37,2,0,0,0,0
PL_1006061101803,Jarczów,2623,1650,40,0,54,167,58,1047,144,117,21,2,0,0,0,0
PL_1006061101804,Krynice,2514,1665,40,0,46,203,58,1009,106,153,38,12,0,0,0,0
PL_1006061101805,Lubycza Królewska,4859,2835,78,0,68,484,130,1478,214,337,30,16,0,0,0,0
PL_1006061101806,Łaszczów,4494,2819,68,0,66,278,105,1597,205,430,57,13,0,0,0,0
PL_1006061101807,Rachanie,3879,2480,54,0,76,222,83,1543,208,194,91,9,0,0,0,0
PL_1006061101808,Susiec,5738,3702,58,0,85,413,154,2184,275,419,97,17,0,0,0,0
PL_1006061101809,Tarnawatka,2996,1967,39,0,37,144,63,1278,189,149,64,4,0,0,0,0
PL_1006061101810,Telatyn,2893,1777,45,0,45,206,59,1034,163,179,36,10,0,0,0,0
PL_1006061101811,Tomaszów Lubelski,8642,5734,108,0,166,632,206,3196,532,719,154,21,0,0,0,0
PL_1006061101812,Tyszowce,4201,2631,73,0,58,270,95,1647,197,247,33,11,0,0,0,0
PL_1006061101813,Ulhówek,3388,1858,45,0,62,205,50,1141,156,169,24,6,0,0,0,0
PL_1006061091901,Włodawa,10005,6952,134,0,94,1141,658,2497,403,1884,119,22,0,0,0,0
PL_1006061091902,Hanna,2154,1400,47,0,24,194,84,665,133,209,36,8,0,0,0,0
PL_1006061091903,Hańsk,2740,1701,48,0,39,288,102,865,93,227,35,4,0,0,0,0
PL_1006061091904,Stary Brus,1573,1072,32,0,13,131,57,622,74,125,12,6,0,0,0,0
PL_1006061091905,Urszulin,3253,2366,73,0,44,317,96,1217,206,325,72,16,0,0,0,0
PL_1006061091906,Włodawa,4633,3122,93,0,62,556,206,1285,240,573,90,17,0,0,0,0
PL_1006061091907,Wola Uhruska,2978,1864,37,0,25,288,71,965,119,318,25,16,0,0,0,0
PL_1006061091908,Wyryki,1945,1198,61,0,27,175,45,608,104,152,26,0,0,0,0,0
PL_1006061102001,Adamów,3643,2459,64,0,82,231,95,1466,172,253,77,19,0,0,0,0
PL_1006061102002,Grabowiec,3022,1867,56,0,25,164,52,1184,162,192,28,4,0,0,0,0
PL_1006061102003,Komarów-Osada,3760,2581,82,0,45,374,96,1543,166,225,35,15,0,0,0,0
PL_1006061102004,Krasnobród,5640,4092,96,0,62,343,146,2483,275,369,263,55,0,0,0,0
PL_1006061102005,Łabunie,4697,3313,51,0,54,391,114,1978,322,301,83,19,0,0,0,0
PL_1006061102006,Miączyn,4262,2583,82,0,50,335,79,1538,204,248,41,6,0,0,0,0
PL_1006061102007,Nielisz,4224,2581,49,0,78,329,131,1530,167,251,33,13,0,0,0,0
PL_1006061102008,Radecznica,4379,2812,64,0,46,293,88,1820,207,183,82,29,0,0,0,0
PL_1006061102009,Sitno,5069,3424,71,0,68,344,138,2108,283,323,72,17,0,0,0,0
PL_1006061102010,Skierbieszów,3895,2482,59,0,62,206,92,1565,204,228,61,5,0,0,0,0
PL_1006061102011,Stary Zamość,3951,2736,63,0,62,309,113,1578,237,298,72,4,0,0,0,0
PL_1006061102012,Sułów,3375,2167,33,0,61,211,69,1345,162,177,52,57,0,0,0,0
PL_1006061102013,Szczebrzeszyn,8496,5457,118,0,365,522,269,2876,428,680,173,26,0,0,0,0
PL_1006061102014,Zamość,17932,12801,207,0,282,1810,668,5911,1129,2288,445,61,0,0,0,0
PL_1006061102015,Zwierzyniec,5117,3392,77,0,79,503,177,1566,214,689,68,19,0,0,0,0
PL_1006061096101,Biała Podlaska,42256,31229,422,0,512,3505,1996,12589,2250,8863,950,142,0,0,0,0
